,dates,usa_CA_0286-0000,usa_CA_0286-0001,usa_CA_0286-0002,usa_CA_0286-0003,usa_CA_0286-0004,usa_CA_0286-0005,usa_CA_0286-0006,usa_CA_0286-0007,usa_CA_0286-0008,usa_CA_0286-0009,usa_CA_0286-0010,usa_CA_0286-0011,usa_CA_0286-0012,usa_CA_0286-0013,usa_CA_0286-0014,usa_CA_0286-0015,usa_CA_0286-0016,usa_CA_0286-0017,usa_CA_0286-0018,usa_CA_0286-0019,usa_CA_0286-0020,usa_CA_0286-0021,usa_CA_0286-0022,usa_CA_0286-0023,usa_CA_0286-0024,usa_CA_0286-0025,usa_CA_0286-0026,usa_CA_0286-0027,usa_CA_0286-0028,usa_CA_0286-0029,usa_CA_0286-0030,usa_CA_0286-0031,usa_CA_0286-0032,usa_CA_0286-0033,usa_CA_0286-0034,usa_CA_0286-0035,usa_CA_0286-0036,usa_CA_0286-0037,usa_CA_0286-0038,usa_CA_0286-0039,usa_CA_0286-0040,usa_CA_0286-0041,usa_CA_0286-0042,usa_CA_0286-0043,usa_CA_0286-0044,usa_CA_0286-0045,usa_CA_0286-0046,usa_CA_0286-0047,usa_CA_0286-0048,usa_CA_0286-0049,usa_CA_0286-0050,usa_CA_0286-0051,usa_CA_0286-0052,usa_CA_0286-0053,usa_CA_0286-0054,usa_CA_0286-0055,usa_CA_0286-0056,usa_CA_0286-0057,usa_CA_0286-0058,usa_CA_0286-0059,usa_CA_0286-0060,usa_CA_0286-0061,usa_CA_0286-0062,usa_CA_0286-0063,usa_CA_0286-0064,usa_CA_0286-0065,usa_CA_0286-0066,usa_CA_0286-0067,usa_CA_0286-0068,usa_CA_0286-0069,usa_CA_0286-0070,usa_CA_0286-0071,usa_CA_0286-0072,usa_CA_0286-0073,usa_CA_0286-0074,usa_CA_0286-0075,usa_CA_0286-0076,usa_CA_0286-0077,usa_CA_0286-0078,usa_CA_0286-0079,usa_CA_0286-0080
0,1984-04-14 18:24:49+00:00,311.3575605337806,282.96977786118424,266.1367658086951,262.9187192562787,263.941618996589,284.94008618989886,298.5906856788224,303.6721205053883,316.4551664032055,331.75860902820904,351.3913943170468,363.6388608218975,364.99627916015527,352.26775029784216,353.25536402060203,348.12375129645153,347.5228539686157,348.30683344797865,343.71068147289105,343.4253358794149,325.4751455443949,341.41413511728723,331.3008719577066,312.8184155732368,299.06651764053413,290.1292918635406,285.95983789906825,271.3859560003627,279.8140107112519,289.1632226554286,,303.58319214076283,309.5106129965518,304.96773500605775,291.7523164333215,280.17470642159486,275.0657510629529,271.85675598144314,277.14790487205164,271.08784553409623,264.82817257827156,256.94244398318057,258.18127452932333,257.3318319583388,249.9275247977465,261.1222165624273,258.72065246820586,248.85286347902985,240.5328954353056,238.01287022388195,227.87173303911317,217.13874655831688,214.75106109623607,214.4137842629282,212.0710881975568,226.78812205910015,237.55075942010285,225.38886519540597,219.44821276832286,226.9698395565361,245.79421787022693,247.30019027685452,225.38616581268042,211.60514393352102,223.54183100867033,251.3283931879932,273.0471480244669,266.6370474211411,253.86755660695823,244.79064529125796,237.73641175035442,236.37041919231086,226.83238804052255,231.0728105551179,,296.1420274241562,328.45271655597844,331.2231051536091,302.00415878847826,287.9509240324784,282.60229620464816
1,1984-05-16 18:25:17+00:00,322.13373737763305,304.2501641230512,283.53287285259734,274.98787194271256,290.4794885230663,287.9642272062713,274.8357346468763,284.96517568101984,300.50579114259403,323.71676048567184,333.64185996511304,351.546052881116,368.45411259067936,373.6349592667497,361.5837938677489,365.0133466659387,366.0746116028896,342.7809374272747,336.3802381758686,331.3397950801578,330.4486100602555,336.193345385869,325.1570453345735,307.0908800164322,287.4946290208939,288.97747738466234,290.56172323010816,286.0203722448601,300.0427203899402,308.4726123195625,321.1508213288916,319.2403084079944,311.03624950552665,305.6058371749752,303.69617420568284,298.62391199696583,274.14186794455003,287.3604292749069,277.1168748625679,265.3328960482485,263.69793755939975,267.5084912852935,250.81455688317632,267.30824645392806,264.5194122176839,257.50077578189814,265.69856514906087,257.1383841475589,245.64976170530704,238.2073612857808,239.79189292449686,236.44785593758021,221.11322520198206,217.7922309688306,228.421221434511,234.7299360571947,231.61603561699732,243.25057386691492,238.81472494163296,237.53138670474272,259.966059261111,257.79169720943946,228.7022749942046,220.9514104494908,229.8806301096267,256.4803096100294,286.1677692573546,286.4237546679113,264.40861415252965,252.79508414485096,260.86586347746385,245.37985088372312,238.39432057680116,247.89786172039325,275.4488185097318,312.80511143641496,326.50483614838123,332.49242026051223,315.52957667491006,304.65346994594614,288.82458786905255
2,1984-06-17 18:25:59+00:00,297.37678865129845,294.83149233117445,309.9515924996173,308.89322558049923,299.63643607173515,286.829682981868,270.23841808224637,269.3303644068077,291.42769641047045,317.1950898142898,339.3109215064843,354.37370655711874,357.6319147257475,346.6699938098443,342.91050691387557,367.2547973142516,354.96748862736183,329.22527921364826,328.04311134328924,347.5213623372034,352.2193239842684,325.9670478339301,297.1999899593772,282.8539416607553,269.00517682846,262.0923397446477,282.2592855584942,281.39755688746277,275.26250804388184,296.48762169862664,309.6640007479581,322.22922713096204,333.25950184223007,308.9456498596919,282.1469958173861,278.124045119077,286.8953456330628,265.523264103305,262.9532576182362,257.3378547963709,280.97627838847956,268.8359450076283,242.55703993946318,253.97939553724615,249.65529377746782,270.33754662714875,273.62360639656583,244.6826786280426,223.2277787104182,240.7619500475719,238.05183298061235,225.8363779455412,229.11938847851494,233.57647876790233,217.7825209161913,202.87899121846223,226.79433413717015,227.5084326672216,237.6658361370161,252.028437838838,265.5321160522998,257.9495119692845,235.22611672831042,241.02951204756673,244.36484508242063,264.0791962546664,291.6395946602058,279.5167264969808,260.3099772567999,243.29684538874955,258.25954775949214,244.77988637159118,251.88818522536434,262.9143353563305,276.20723825162537,318.2195923738917,333.3782889849828,342.86774540540824,316.85152603742887,304.4567762768196,312.53349293636654
3,1984-07-03 18:26:10+00:00,316.28707761312404,324.10508961418697,318.7883905896456,299.1457156444252,278.68409412957226,274.7602200421378,267.1509410231107,276.3254584573296,299.76156693175284,332.4751537652972,337.0311379001811,343.0119729760068,338.3175856364841,338.97189691692085,359.6421056157157,362.26963557045354,325.6835352289587,317.79045443025507,321.26648326232595,341.36972365630174,354.43325021282214,323.75796269471203,292.97236673536554,277.1753238434874,263.73761252974776,257.9392760682411,278.258925190616,278.0519002495453,274.68643553895714,277.21588590847404,291.22107455588036,310.7923467344061,327.83272427608915,317.8786263628789,302.00820658827917,284.54153193315216,281.0966656572769,266.23838704397417,262.11826309535,264.60784522042377,263.04283688362466,248.39658071607914,249.42318297827285,251.9079166453136,251.32389180220054,265.5272947337311,247.49760026130957,241.9840316566199,243.0669589724883,251.78547301692586,246.53132375007988,227.07794034203746,228.51784894449997,217.6880025271954,209.03707280097666,218.88770765002158,213.97396038692386,216.7818824739318,228.383610612089,257.8764833189936,273.1879871724536,253.16828758901565,244.50597998546883,242.3505861078087,232.67801468920632,277.7569135855912,283.26885924440114,271.7426272373068,261.1212011843508,245.61796082265687,240.27242738957372,255.55561380917598,263.46575559539775,271.30247921877617,273.3856622086923,305.3257390778391,330.23232333603437,340.33852130825056,317.42185589023995,313.76510952921285,311.5884621954662
4,1984-07-19 18:26:30+00:00,321.3788973783183,309.2737412703069,287.50795237797905,277.61709132941684,270.36786640685096,263.04852584345656,274.4728303950941,293.05684151806554,309.3562229837298,322.7526386806539,325.37255648051456,352.22092048487286,366.75356349279446,360.4752436338824,344.0377963613007,325.1330256905252,321.0343585537231,318.45132715921545,338.5205795319504,357.9481330103657,334.57434248459793,308.4400361118595,276.08242007208946,248.0036484219545,251.21828135488258,,294.6432513053092,269.07486862715456,264.2756993011925,282.0572904515925,299.3901263560667,309.79766210853666,299.264101093567,302.4464140389059,292.37834821943886,267.25370050378973,257.3509033401721,253.0020311622036,247.67484471477678,251.19414931480378,,,,,,,,,243.91016345672102,232.2020610249681,223.68853359734115,230.99927812731548,221.64288340200204,206.9545527205018,213.7681406288257,203.6547068344335,186.83750008022707,186.81206416406474,238.20524500692514,271.55795592612105,261.3011622896494,243.96166147058528,235.37210458687846,227.36975092731515,246.83662102913286,254.08213698769163,269.9588604316378,284.93239795197076,275.1060059759359,243.52130432398843,236.5974205552518,238.7511172996208,241.47568523227466,251.34720895703322,253.64773887985217,307.03215348014305,325.2374669741705,327.5572985550283,306.6379345765973,308.4757095432773,289.78153327634715
5,1984-09-21 18:27:45+00:00,325.18280012329006,296.1336313067686,281.75734539030555,282.682636091754,276.3698549639539,272.3039075454199,274.7533115147912,285.7957040787233,299.14957106021086,319.50683369687255,346.86494399127616,362.59972123698105,362.2648451775503,341.858012593611,327.97206321569496,311.64324223649885,322.13050366361176,326.7241628048848,331.60403596055187,331.724015420004,328.0637092251687,304.794827609097,295.89378365388825,300.54542832549174,293.81295857521496,281.4686790957865,274.59784602078673,258.94753159673706,272.2605964017767,287.6172340847825,304.3228578734612,305.90992426274613,304.2569501323283,295.4880720988439,302.0610394315246,310.0361205139946,283.7243694472205,271.9718721396491,247.12489582185432,239.4111958424868,245.01043272404894,238.03657376728054,251.82470894485496,259.9761214667986,279.36457623954016,249.83937834006633,241.96953611155615,226.48412115285262,231.30713893043526,221.55758029629652,226.01329294381495,231.4401471204727,227.6381973219423,219.51940371748103,227.85049999843199,215.47408702704956,211.4338660838885,207.38402496464818,217.74732652935816,241.91768107484307,255.39001387015978,257.0692940835157,260.689672292936,258.2687446498855,259.0626889939357,258.7267004103193,256.4269734699578,264.23465187118336,266.61714449950256,269.0661948906261,267.7718010075682,252.9398801241272,249.74090859863384,251.79222629881477,259.19518137094155,286.19180585048076,309.67991305354474,321.2468982726099,303.86077067382723,302.3290766082175,279.56612212399267
6,1984-10-23 18:27:40+00:00,325.2972477654875,305.39181288611616,292.7379384924363,287.9171160321978,279.0283746736307,285.60892285929043,297.4549005125095,313.29022702825904,326.1711364908086,340.6355084725408,346.21790560969686,346.2929050125658,347.90664252050635,340.8269323106171,332.67097046656295,329.15636976253643,340.7946909463625,327.36700371758997,323.45179873317227,334.6058752600355,317.7721220062366,308.4146996014885,305.8227335249345,313.404437279016,306.2272832127058,288.76552834551495,274.4753692749904,269.7672078319587,273.1794196611956,290.9446717794113,314.79523451782046,324.4199025224095,326.8723984468008,312.7836823040533,305.4141350470573,301.5857173752824,285.38534939772273,265.5694699953577,261.472872023201,262.7879431158167,246.71756351746097,238.9854057601495,249.44408883749097,262.2760507876779,268.3782761668686,269.77720208954315,250.82806479649176,231.5643814202088,218.07325366368752,220.4916839596753,227.3863922686731,240.10705199249492,247.3088974427415,248.1669004192326,235.33206064987797,231.2350679332817,223.28017017354108,223.36408351435637,219.2634760354212,218.3279316348337,233.38339178273412,246.93758075523033,249.19597354915692,238.85767961352548,264.2588760387776,285.15806959201757,290.6980283240712,277.46214080749274,257.46541562018314,249.5186702406944,252.14934657089316,246.03702731351342,244.54631017832224,259.0799097616976,272.05332594941996,299.5022043339154,310.13986194035,320.6011954122455,308.80480404628963,296.1314031264799,262.8947650052292
7,1984-12-26 18:27:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3617190964543,267.689228733051,261.2921756308515,236.57987502562648,228.4664252669058,236.79181205654314,237.5847791951338,241.10000516071526,213.4359617030923,211.21595729920136,227.17913405707074,225.97340652394618,,,,206.33550084950068,205.02941167469973,212.52555464612698,,,,,,194.7049394468772,,,211.92866716297587,206.6137714176174,211.15035915602232,218.64677289515052,203.10534526123945,215.72832086187975,244.67125861458436,260.41289737685895,260.76947270614846,257.683345479376,253.47039784445798,265.726833499866,261.50325384046505,232.98574152611667,,,,,,,,
8,1985-05-03 18:27:48+00:00,328.9076857046758,331.04094189056525,324.01045917336273,318.4847287330447,312.290668968643,303.83036638961244,302.47946478799554,300.37393557055873,296.00337893286303,297.27856708158316,305.88375585586425,314.58339182446684,314.1587513588819,305.7316873663033,313.86643764632134,307.9966552112722,303.256130238969,296.39363175787605,302.4959028085231,304.9342939562624,287.9901068961885,290.8285851471611,295.38817841970024,300.71927492162894,294.1336077348845,294.8126664631059,303.4758000430659,296.42932852307956,286.2431494460739,301.3562779555084,318.50401666573225,304.1960462510923,315.103631008386,308.8275612579164,295.9014572605922,296.96232635540565,287.0217486610922,262.9482842307883,252.33070169217652,257.41655921606105,267.87216615620014,256.21566953784185,258.0432020728121,257.822931863277,240.62310088854483,,213.82974391871466,234.41986974022097,262.1556310413175,236.67038065146352,215.97264223874203,222.8326888044942,213.2179414514975,212.17545533764542,237.92979349778878,229.2447912087569,211.9694938882274,208.1875796695464,213.10043778413518,213.48805500161922,226.71661547823234,222.59165706200946,235.29763715109888,249.63848441562052,274.92500084015626,276.1789262965734,270.1860190227107,269.04805642773306,262.58922191039466,266.8686553690402,265.03000183357085,264.17628605183694,249.493512523124,253.02600203684173,259.6226510883161,281.25743284605414,313.9385727772053,334.1354226995547,321.7064121808104,307.870308398786,289.854822394044
9,1985-08-07 18:27:22+00:00,343.57232961864787,349.51896171651003,346.8909138597767,336.4899819231287,316.5497134610974,310.4646276667018,297.32272405415284,299.8100876443643,296.39259466143824,303.2534928787357,300.0941097821017,321.38120902866535,320.5726014556913,330.4292255845643,322.69930032286703,326.97358238964193,333.13359937730854,309.92799387563656,308.740495397704,299.3754970510414,300.20325496456286,281.0090888050894,287.1332859513255,297.279161387127,299.4638489579507,292.73023132804155,284.4730877272797,288.08431557684213,291.1688814723616,301.3701073339122,317.4475752180811,315.1655365892994,302.7918695772917,288.68494338849797,296.001385651986,288.0614598126455,282.67464589503527,277.9577474446442,287.18024659343644,298.5709373975424,296.4979401445055,277.5542332677422,263.7569409477287,246.70632630722704,243.80812645748367,242.74738370885734,244.51070131255088,257.477045923686,254.26593135227003,260.0461914093598,253.27562716964854,266.12922875387443,,263.4818299243124,240.42723728101487,220.21083305653303,223.86750653558505,239.3212218849635,254.17673053921732,248.32697194427968,260.0461777579123,264.60627092568325,254.10111261937072,262.36648355288384,262.0279404586519,281.47491262613636,296.39505972067184,295.4578738521696,,276.75791199346094,273.4454007683013,263.5678279501971,272.01893308996176,,289.41143527292945,305.217939354114,323.48026209586897,347.48808965838526,335.09240333311635,328.1685722476301,
