,dates,per0046-0000,per0046-0001,per0046-0002,per0046-0003,per0046-0004,per0046-0005,per0046-0006,per0046-0007,per0046-0008,per0046-0009,per0046-0010,per0046-0011,per0046-0012,per0046-0013,per0046-0014,per0046-0015,per0046-0016,per0046-0017,per0046-0018,per0046-0019,per0046-0020,per0046-0021,per0046-0022,per0046-0023,per0046-0024,per0046-0025,per0046-0026,per0046-0027,per0046-0028,per0046-0029,per0046-0030,per0046-0031,per0046-0032,per0046-0033,per0046-0034,per0046-0035,per0046-0036,per0046-0037,per0046-0038,per0046-0039,per0046-0040,per0046-0041,per0046-0042,per0046-0043,per0046-0044,per0046-0045,per0046-0046,per0046-0047,per0046-0048,per0046-0049,per0046-0050,per0046-0051,per0046-0052,per0046-0053,per0046-0054,per0046-0055,per0046-0056,per0046-0057,per0046-0058,per0046-0059,per0046-0060,per0046-0061,per0046-0062,per0046-0063,per0046-0064,per0046-0065,per0046-0066,per0046-0067,per0046-0068,per0046-0069,per0046-0070,per0046-0071,per0046-0072,per0046-0073,per0046-0074,per0046-0075,per0046-0076,per0046-0077,per0046-0078
0,1985-03-27 15:04:27+00:00,297.6666060201716,308.3873430429244,322.5135066391037,324.55352198426567,328.5770451703513,328.415162685572,327.84815981525037,327.5238142549467,325.78741512439944,322.9538049927087,318.7833124780363,314.60452321563696,316.6952641392621,313.86191002376256,313.18532780946094,313.1970288001811,305.2582671490777,292.86200656273235,289.4766944308939,285.138980165774,272.5330170274092,262.76229996857785,253.28410711873534,253.0138460074473,250.94830703397514,244.45961012356543,237.20757622739347,229.46025199379503,221.135284696472,216.62401132324152,206.93385552080107,203.401403245289,205.02455781389193,203.57582624802453,203.00740540194042,199.39924936755065,200.3998455131403,198.691381722958,202.84605623470668,194.138201210533,189.68460329698655,189.14538864742502,186.41300606827792,186.48821135457365,187.25900022496117,184.22998767964657,180.64876389046833,176.78167763494014,173.4657095612368,162.4551307678246,157.89661409849978,159.7783850158699,159.50991665447896,163.82635021508622,154.14189922812898,151.8567830183094,146.82460550156617,145.6202544600565,144.77741916871605,153.78838817573194,162.5865546103603,164.90032569974244,167.5983302558834,167.97269894169926,176.64817931027716,173.19723647307228,183.3169589095469,186.14618472945284,193.37234292574564,190.57170856800508,185.56020757471433,185.9629924712783,183.16179556149402,182.69601820306266,174.40571615829884,177.1334130462144,176.981908811692,180.83768433705578,194.8487804142939
1,1985-10-05 15:03:08+00:00,282.5391038462664,286.0211935385041,308.0714439650052,308.5281702800812,290.8043655955971,290.01697151619635,315.5901525517995,318.9185724457648,316.0236392059113,307.39211901933805,315.9120949342842,304.0837838275858,303.41289304667845,309.87432043301385,305.2857157716149,295.69172819822245,284.7576059346155,279.63653482226607,280.5384719951451,273.8731177903009,260.56299767685596,248.50939326091884,242.52700611810772,246.32441950338927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-12-08 15:02:09+00:00,,,,,,,303.2757756693662,302.81292956714174,300.8579899055717,316.24238001162314,303.9890258262547,298.20646623478615,313.80354259385047,313.9768431248348,304.17556842612953,300.0566067530018,289.17850919211435,278.5444852517424,282.74347471142477,278.6983709217077,277.3770637739262,267.60193053846314,252.45057890870302,246.9518237238213,241.57188354642017,237.0814270910247,237.56683744997594,228.52938820170198,220.30038742899401,214.1075907664765,210.72538941191993,208.82111301987158,204.1009560788837,202.4639321445846,196.3191075817246,200.28856625995402,203.59534058369863,195.47579336354704,191.11280109821334,187.43590562345906,179.97194801529045,180.95093284011367,183.60621728101,178.32042831905537,171.4971749927372,165.23672013733847,159.28477084720265,155.48306768404404,149.56493933453294,142.21076362374652,143.71887760642255,151.94163877430316,151.9888538623048,143.81107785025603,141.9284836446551,139.1396285569649,137.55314444895754,138.69661468378746,135.73937206351664,149.21817940208933,156.33614817905539,161.08164569861833,166.86212308840493,167.71288633937962,172.03018297473636,175.80466414230514,181.1428988383264,178.25783669688172,178.24572000653743,178.42825962237777,174.06958228164234,178.19292616403575,178.8943571513223,174.76413792525028,175.24211888349157,176.01578011235756,176.03305483490874,184.55748453565687,195.000393282957
3,1986-05-17 14:58:41+00:00,293.7365031330065,301.2610511322595,321.5410076379135,319.4164385965265,313.1126777144133,317.2209021513504,317.6607934135757,318.1858200047113,314.19900375156334,312.18197709288745,306.619651123233,300.1770842142668,294.95522540231036,298.87968778722825,295.34528624381903,289.96912971691614,283.09950523759244,274.5277884913096,275.2095423810461,274.9656236443375,268.5932968375242,256.21868482109323,252.12128789536953,246.84275798478,241.45685539254947,238.39701366045267,234.41128348619964,223.89535956260153,219.7480699980599,211.492784499311,207.64284256417727,207.96461330987793,199.9495169808228,195.5471972519756,197.5793283649258,192.55021104918325,188.86217658130528,189.18668964382778,184.3485352795217,173.68979308159166,182.71166775341408,184.51917413076615,178.29015738398593,173.5662134688513,164.50490101328845,160.63820157424482,166.35005428796916,158.467738015539,153.3625789388222,140.46426393171902,146.08291778895617,149.5654333240967,155.73909520897212,154.02012936564364,145.8595260333767,136.2135572479649,132.68186445671307,135.1886030601167,137.76848594548508,144.18105098602842,152.30175948348173,155.17338427909706,161.25450441526252,162.45533949285183,163.09548635487621,159.57394863729442,163.59197966245262,163.17638391173816,169.83109891998046,172.20773814067314,173.33812147068522,163.67410772349382,163.76897618490227,159.62914792090595,163.55308698929107,162.52953604147802,168.60159234692912,169.50297033088935,183.61020502877278
4,1986-11-09 14:52:45+00:00,273.0078149914004,287.7795149918969,307.0966995362547,300.8832898654343,304.140824217747,305.44330424382156,300.90684491957416,,,,295.3105397185477,300.52337383130106,297.3703887141799,294.8175087570428,296.1012580685686,283.90746008484024,280.5758339450251,276.070750562938,274.5872186066203,275.1805414254163,267.27102504828247,252.99653941329112,249.17496669839193,242.36144438393933,236.17581852362417,235.59054193749597,229.59166981047377,226.7024820454871,232.11481072033962,222.1570684579728,215.71173918317814,209.53464263884953,208.40880924287586,207.39815269872184,211.78692373957705,206.62054584407497,202.5844699395321,193.47939262780906,189.01388726788775,180.66421863062993,175.8611366822192,179.34754899086678,176.66948736672936,173.19676361635203,175.23772494604685,164.4247644722826,166.55496423621054,162.7445228305524,160.08310048457525,155.6622594706048,152.48070108051775,155.99028529697654,157.2654076691415,148.97949115844318,138.31171801301957,136.45267525170453,129.41237230579281,130.08737854323624,130.1850954159588,133.30627120008103,140.7558640872545,141.62377771855853,144.24884874432362,152.84885782010187,151.87833652206376,156.5173907291278,159.9413553520929,164.9573236296477,169.24666954816075,163.8203281976688,164.6704217156046,163.54294620967528,162.07463089526567,165.5591748108975,168.7605323525543,172.4250276568282,167.81527390288943,175.878466240675,185.58216701024838
5,1986-12-11 14:52:44+00:00,284.7803694962653,294.94561272285637,318.50710216951325,315.1924061226761,305.88938713594916,309.65021601899866,315.64586698928383,314.4962943257222,305.38129967547155,312.16666219005936,314.866996892133,304.27369328691384,298.2269101077602,294.4533361657259,299.21005139968815,302.47126905288013,295.710713163568,292.830397482493,291.0104781513927,283.7320279720076,274.1019454973723,262.2758992196129,258.22496724498114,259.5423769072671,256.68858401716244,248.58122704210464,247.60502014629546,243.3986077900065,239.53504156451953,239.06667661770211,229.01242826917536,226.54216286545835,220.00622041200458,219.85169420668274,218.8529193356252,216.64784156254944,212.25955695369365,206.16453520972573,199.64086479003086,197.6465580083356,191.84601444125408,199.34031721752544,199.92942640916698,192.8255837671632,188.8791252387923,184.54585066839138,190.93243091836322,190.1266624078779,186.87741429848313,173.44246374474628,174.96344397771782,177.93134177619538,174.12623445150925,171.44294438713322,164.05666098412314,162.62595013000384,150.86673285932656,153.50003843018382,151.56596073502485,157.5312625924241,155.56984931301037,160.94611408285263,169.50183092726718,176.9177315705444,178.39817144645696,180.000944881497,187.92088082574998,187.98926070187864,193.91399985440486,193.8233243656386,190.1717253482836,180.7198121125581,186.81530462558308,189.3000015354989,189.4610324999946,187.95848976057712,190.93826194994165,,
6,1989-12-19 14:57:25+00:00,,275.9303748511677,287.9178282896588,283.35199016901834,283.45700529247233,270.97669648709,277.6807738641072,269.6508719652665,282.1612698056971,288.6819931089119,281.1634582611231,272.4614329648842,267.4265400494616,267.79336997712517,269.6547571856746,270.3647807495377,270.43291054812556,265.8420301193338,,263.9002621536932,257.3440147134904,243.93883849701808,232.57284567637106,234.76675982513754,242.67824692058218,235.5101341337218,228.09436714690904,223.44595479582088,222.50627236361206,210.72122710282656,204.6132999649536,210.10893662089242,209.030563768241,201.2949662048016,199.71565618895465,196.38975533544198,195.34283704816875,198.01915988802236,195.3321294320816,196.59721571375889,195.45851989362137,206.07348757662982,204.97870580477962,194.79990076482267,191.16455630638558,184.66683873264327,184.63883329567915,173.90835770094475,173.1982126404949,174.25129045662828,175.57944185524622,179.8252764691199,181.87499735825935,182.71058387544494,175.2637068386506,169.54087678690766,162.33403832313422,152.44996352825683,145.41089521736706,147.94404875556302,160.81011384152401,171.39982926125523,177.01468253458148,181.91627972911013,180.72271556211334,179.49190893432836,179.72276895884056,181.84149966769223,185.89369985697482,174.70995862115439,172.66454958116648,174.40229129002978,173.56258692850173,169.96095594684812,168.27699282508772,180.6625234283665,176.48689202874476,180.86210238668028,191.68575104733728
7,1990-01-20 14:56:25+00:00,265.3067107684358,,,,,,,,,,,,,,,,,,,,,248.154757747836,240.2104711021006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.77617861800042,167.66891745717305,155.86079379828868,149.55443146928195,153.52385043046874,166.15386056364378,178.16409302515115,,,,,,,,,,,,,,,,,
8,1990-02-21 14:55:23+00:00,,,,,300.80313177229857,305.8971287326003,293.5240227729926,274.36266170880094,295.8580489660297,291.1998453310203,282.51384161141004,289.60496287704336,281.26962880712665,286.5825327549022,280.10021871516983,282.5866809603365,284.49644344182377,272.41072246784927,273.35391826439184,280.9962428185978,273.2120078225514,262.58128087650516,251.47395699264928,251.64154927673013,249.2213074239379,248.76632605677,239.8368130101424,234.43006375943156,229.0933292032235,227.69555594145103,215.61758269280506,216.13219095799133,215.40804516538105,214.3372232856428,213.85123884826888,206.06590803694954,212.71107209444943,214.58856115363503,215.99850013640415,212.78393182783398,208.12721630042927,209.15830077175667,211.19414827424754,207.241353240097,208.3782998219073,199.2871112071938,199.15067544310813,188.24425841319967,190.0958215848411,185.75493311890543,189.56229388461338,189.69469009769733,189.29104390332623,189.41364145318158,191.1010868877736,189.9846435002683,183.17743426702873,179.2866762318475,169.04346046487626,176.44950208486716,185.42921338220862,190.0516221723617,188.40999686181547,190.51426956171935,195.38299855496598,195.30881841950512,201.7908823952798,197.26197174123627,196.34844456703917,197.56924204691182,198.0265159581527,194.40941755966023,189.4140539789743,185.96257760225603,185.21491198115268,184.2199136075119,185.70735944707255,193.47332440147312,206.3882982590326
9,1991-03-12 14:55:24+00:00,267.3345548716094,267.53227025566144,277.3089771438779,274.401444308424,285.0635418868622,281.6170753715438,277.34222646383313,283.09547296998505,284.6498700001729,281.85321860159246,277.35788457922115,268.5829199986182,275.4644854145969,279.721291423301,277.13070692368285,271.8608652010798,262.11261730178796,257.3333019722048,268.8285036272592,275.0310150971011,271.5700037785268,255.3194937417153,249.30437907790412,250.83544302467206,251.95855730694927,250.47289670520746,241.60944373663318,237.6651680495362,235.24595504001763,229.2991197591029,220.6547097830516,221.3040111231981,221.2305455465547,224.59211092067483,222.97647133234142,218.81205868539195,216.30839129397873,214.87284993143464,214.4327007089717,214.0784001098773,217.20226967900993,220.56609736065428,220.0498312865867,217.25637368461503,215.19394441830792,205.28795421294438,200.34229792684812,196.03758028359448,191.95564107338726,185.19377108502104,185.04891498446523,191.9843903568914,196.5720248719752,195.6695395825957,191.61357284676444,187.27690378426044,182.50793536845563,179.03695311464912,168.7348323330538,180.0754636988881,183.0381245659221,184.47756493757748,192.9628804875042,197.55905983044883,196.63225027861517,203.52668988596022,204.37279795537535,207.24172983672577,206.3284152695624,203.75045066447512,200.15415626309212,195.45452809567416,191.33894659597632,193.16661068033943,192.44707644589073,187.32999287904295,186.70434148921166,184.11916213300407,194.60785767526292
