,dates,chi0235-0000,chi0235-0001
0,1985-07-27 14:08:05+00:00,211.35260362717628,205.29645222908485
1,1986-02-04 14:05:11+00:00,222.65942376803417,217.7828296352451
2,1986-07-30 14:00:28+00:00,225.62828766703336,217.19094352151478
3,1986-08-15 13:59:53+00:00,225.1614787962234,217.3381628535793
4,1986-08-31 13:59:17+00:00,214.660715054386,208.50950675104366
5,1986-09-16 13:58:46+00:00,228.4677412185264,222.2006062300482
6,1986-10-18 13:57:44+00:00,218.55681262558926,201.2644498058535
7,1986-11-03 13:57:10+00:00,225.25221004814262,225.02551545631994
8,1987-11-06 14:06:08+00:00,215.44625443918903,205.41485407862837
9,1988-06-01 14:08:45+00:00,205.39376378087115,201.82497282914096
10,1988-08-20 14:09:00+00:00,223.10059485218255,215.54189957403597
11,1988-09-05 14:09:03+00:00,212.3261754441268,205.445613418055
12,1988-09-21 14:08:58+00:00,234.035969526843,215.9211062628184
13,1989-05-03 14:07:01+00:00,227.47963096809875,221.3806746641953
14,1989-08-07 14:05:09+00:00,211.45034126066514,208.62824478506315
15,1989-08-23 14:04:47+00:00,230.3714678145012,219.26933969852038
16,1989-09-24 14:03:59+00:00,231.37318465428854,219.64179209245683
17,1990-05-06 13:58:26+00:00,213.3087318770983,207.40262267878185
18,1990-11-14 13:57:45+00:00,227.77505874031775,217.99347388794575
19,1991-01-01 13:58:07+00:00,224.0399314910307,221.61921191137301
20,1991-02-02 13:58:48+00:00,215.74485384050814,218.4342275016547
21,1991-04-23 14:00:16+00:00,,
22,1991-09-30 14:02:13+00:00,230.67142714130676,214.31768842061322
23,1992-02-05 14:02:28+00:00,214.84212807010397,205.63551026355773
24,1992-07-14 14:01:16+00:00,213.5519488948863,202.31811297299777
25,1992-11-03 13:59:30+00:00,212.80343577720552,208.9789980683844
26,1993-01-22 13:59:58+00:00,211.9102059888921,218.2772815936115
27,1993-03-27 14:00:25+00:00,180.81719716308947,201.34996574184666
28,1993-04-12 14:00:33+00:00,212.10787513473517,209.91289434732323
29,1993-05-30 14:00:48+00:00,212.29398308254414,202.3721506840379
30,1993-07-17 14:00:39+00:00,210.274498403388,204.54301985274947
31,1993-10-05 14:00:31+00:00,214.48297252374147,212.9026950810968
32,1993-11-06 14:00:17+00:00,220.04787247524482,220.83895255388532
33,1993-11-22 14:00:09+00:00,,
34,1994-02-26 13:59:07+00:00,217.47421294184886,220.3240738765319
