,dates,aus0162-0000,aus0162-0001,aus0162-0002,aus0162-0003,aus0162-0004,aus0162-0005,aus0162-0006,aus0162-0007,aus0162-0008,aus0162-0009,aus0162-0010,aus0162-0011,aus0162-0012,aus0162-0013,aus0162-0014,aus0162-0015,aus0162-0016,aus0162-0017,aus0162-0018,aus0162-0019,aus0162-0020,aus0162-0021,aus0162-0022,aus0162-0023,aus0162-0024,aus0162-0025,aus0162-0026,aus0162-0027,aus0162-0028
0,1987-05-22 23:07:20+00:00,209.21857878889813,,,,,,,217.26952994220073,223.96743151664236,228.39072501169463,231.5922077491526,230.01265793043513,226.97222460491295,232.38207651662455,227.33464609998714,236.38151258347233,225.1959253324029,224.88083685061466,227.56691045415715,231.6001762455381,232.65485239149677,234.18987768731586,236.344970528114,236.2351328786126,228.01150256538142,233.32815797073937,231.67737286287962,228.02492154272636,243.68551502947895
1,1987-09-11 23:10:05+00:00,,,,,,,,239.9219849780148,231.9444373651633,234.48695821737317,236.4504729069746,231.53710976668813,225.1287994705876,235.18039058377585,237.41069779015734,235.9806457154044,217.88469103915034,213.38354573786697,207.50865935635497,214.68985446312362,221.7064518994477,223.4673951552402,227.91151346831282,229.4236579922059,226.04572322723627,222.20241232309056,217.7790141404576,220.08088241192598,222.29748888662348
2,1987-10-06 23:04:27+00:00,250.06852557072074,272.8092786475918,291.6238225113016,300.0667727094764,294.7505694603994,284.29995740868696,283.36383157410353,270.9572460023268,264.37155396277603,266.81814996004584,277.400788763257,273.40522575702477,267.58509252798154,265.1313633839762,267.90623733643366,258.8493502272704,258.5487395373648,246.96082588989117,254.39440618971756,254.79041778557033,257.15386604344366,260.61882168798655,263.42216024827843,266.1819411544185,253.7050595195477,251.89722168303203,252.1237946850319,239.66463742995552,
3,1987-10-22 23:04:43+00:00,251.13510455433126,260.7412977779536,282.6367136411066,274.0344198175109,283.8133735353842,285.8437437254775,269.52293303968173,256.0929159419796,267.9572135040084,260.65659726309957,258.24598609451823,260.6808383237858,255.72795581400723,259.4971250942033,260.5898335695854,263.13757781821806,258.1299527186056,241.95532623333804,234.6086475990331,240.3401145298112,249.1757756425002,256.7649240858437,255.6941266279189,258.3484644078507,256.4126427171874,241.90851826135085,240.20117996672448,237.36365907609272,256.30236172602247
4,1987-10-29 23:11:01+00:00,,258.27973500320536,277.12725878335056,262.5867687841379,260.82892122734603,268.3727848032076,264.32421173800145,249.37581624389372,237.319264140394,248.26860625236304,242.32528473097108,242.59731916125313,245.7640071435939,242.37533865275958,246.51204989132216,248.73995418632285,247.4057617350823,241.78777400287294,223.1777427514225,219.81209222160484,225.6933298622262,233.5002552593188,233.06077360075463,239.19755887041913,237.99954670152601,237.1485925501782,228.12719406160778,222.23519399739212,236.3539381970215
5,1987-11-14 23:11:23+00:00,,248.58034826476072,265.78148014726185,250.66054123955604,251.14558260074568,249.0010100569628,238.47203181377472,230.32379692548216,223.1926566552926,220.3664782933033,229.2075575389856,,,,,,,,,206.99953261915857,210.6769043677495,215.71854615991964,220.43476148794798,217.67453348426397,213.14665983785932,203.82425135147787,200.57119380762717,206.63083716885427,214.21820635980234
6,1988-02-18 23:12:59+00:00,258.016157634865,252.48300775949303,254.06908668566751,248.0905331459363,245.97323370695815,238.55851862095582,240.51375662818214,240.14077656535744,245.7595253495152,241.24970186465495,243.05361767379762,232.70045340098733,230.89753910929744,230.254556323343,230.80280140628253,231.03903049740413,227.21463756304553,213.2751757121554,219.63297745538864,226.54266759138298,227.52275888304243,226.10716132278668,227.38561425066405,232.0158802807052,220.99949783649313,221.12050523475938,214.21020830838893,203.70534826740317,216.1615073921445
7,1988-04-22 23:13:28+00:00,222.89449882195316,226.0723441786632,233.94679216273917,222.96378677936886,211.84155625068064,213.58877044739367,240.24297555732474,242.9037763856427,233.0163687354744,232.49777358942669,218.43544570513353,218.57636555413936,213.63227030407887,211.5899692157095,217.40396621196706,229.1011082775947,212.40964634102102,204.79512064129113,198.8172495976203,198.09106248896626,206.77586827963802,196.16549223933703,177.5366111296519,195.20043737888702,187.6820981844557,188.72979539035651,215.59358933463633,215.51073024903522,209.909387966852
8,1988-05-08 23:13:38+00:00,218.30191728986372,221.15871972448707,228.6608782020734,221.04349798813806,224.17205196271706,222.03104164704106,236.6912211809571,236.32820222066914,223.9168308973108,222.77329776286606,226.13269115459929,226.62403916850997,227.40020065461394,226.89311673164812,227.6018634099145,223.51142090752012,218.12362989635903,215.18905987282585,210.466546484344,207.76535569222574,197.63451677921773,198.21512647843852,176.14241138160443,195.85308265949587,200.85378302341118,188.77587556392993,204.69238618887783,197.05058429978578,205.76261925545785
9,1988-06-09 23:13:51+00:00,226.72379504952812,234.0608793126425,241.1870141631677,240.7779846301117,240.94791316583832,233.3209866758718,233.3045464270011,243.5975118825167,253.8715322362068,236.2744016059745,215.52157386161318,223.7371704551698,231.97334393637553,214.8594379349532,206.8995855120071,206.39888678977547,209.7481026978777,209.1485368550243,206.15611430971137,192.3189706259398,195.01533419237626,158.10490468713584,202.40657780590482,200.5519309638371,199.6045318371443,209.08669415454096,203.73925107225244,195.99774343416647,211.37533591857857
10,1988-06-18 23:07:44+00:00,230.23198012539845,247.71832046341981,249.71582985060041,248.0136696811106,255.39241055555507,259.2529824795626,246.70267849084487,251.7352574398331,271.293764735222,262.7046863253809,246.6736474122304,249.15714381526342,249.60677118255933,246.8496128568586,230.65149985940766,226.6284829035858,237.69954701581779,230.66276808536745,216.1763340280327,213.2573790429142,207.061725178202,,217.30729808739724,226.87192483349085,229.12959868763264,232.0756509319885,220.02251975368202,205.39529197417417,221.01281634457928
11,1988-06-25 23:13:57+00:00,230.06944782953482,244.94171533990158,244.07117708852658,236.16807539343387,242.42055296121507,242.36991466929268,243.92656903311754,247.15903719805877,254.27208989037868,260.81368805424586,238.7523356957099,234.25884064826755,229.34574792940666,235.411663331141,208.06593602647402,212.32179766755587,213.03505195446277,212.45611451098222,207.2345254395088,190.90634966236937,190.59244616173766,131.90253917696077,203.01776794574954,219.33768284987022,207.6165789528183,214.9317487197115,203.1934325837324,187.49202176146935,197.13050715763282
12,1988-07-27 23:14:02+00:00,228.91116754023614,239.81081557260208,249.20883404899666,236.90947902631075,236.24060037429587,244.40089726012908,236.97079059444363,223.28000523163567,233.82006128434733,243.63190375720424,244.98956213076264,218.21860166398727,217.3744943190324,219.88006475973302,220.92749106347375,213.28709972660397,196.2733964603564,203.28433353124905,195.41741874765566,189.594794144912,178.08915848941615,151.28129152742892,207.182044156674,220.0149631406967,202.09700495228455,206.19840950906507,208.688710627351,179.62966526317203,185.62896461135415
13,1988-08-28 23:14:06+00:00,242.23714347132534,246.5973609656223,256.69999052120016,255.99892246209743,256.5948560463673,253.30863681925638,252.24755813528952,247.8211756397086,249.64787378492593,258.1278587811799,253.94956989028415,247.54372193656616,237.627119578928,238.85556991622053,229.6923956394382,223.57985680949517,216.81636971967217,208.57458649068255,199.91524002013333,196.81705362783615,187.1069679886223,129.31795123116663,213.42260241268804,225.20367348701475,213.96160807177793,208.95297453016428,205.77750008845675,193.08660096557514,196.28444027875034
