,dates,aus0162-0000,aus0162-0001,aus0162-0002,aus0162-0003,aus0162-0004,aus0162-0005,aus0162-0006,aus0162-0007,aus0162-0008,aus0162-0009,aus0162-0010,aus0162-0011,aus0162-0012,aus0162-0013,aus0162-0014,aus0162-0015,aus0162-0016,aus0162-0017,aus0162-0018,aus0162-0019,aus0162-0020,aus0162-0021,aus0162-0022,aus0162-0023,aus0162-0024,aus0162-0025,aus0162-0026,aus0162-0027,aus0162-0028
0,1987-05-22 23:07:20+00:00,217.44543098082914,,,,,,,222.96504299815297,230.13757066059063,234.5608641556429,237.76234689310087,235.3013486252479,231.59982896287414,237.00968087458574,231.96225045794833,241.31762389863093,230.48461602721568,229.81694816577325,232.19451481211834,236.5362875606967,237.59096370665537,239.12598900247445,241.63366122292678,242.40527202256087,232.94761388054002,238.26426928589797,236.9660635576924,233.31361223753913,248.62162634463755
1,1987-09-11 23:10:05+00:00,,,,,,,,234.3015451521605,225.85562755382114,228.398148406031,230.36166309563242,226.31812992839485,220.562192112081,230.61378322526923,232.84409043165073,231.10959786633066,212.66571120085706,208.51249788879323,202.94205199784835,209.8188066140499,216.83540405037397,218.59634730616648,222.69253363001954,223.33484818086373,221.17467537816253,217.33136447401682,212.56003430216433,214.8619025736327,217.42644103754975
2,1987-10-06 23:04:27+00:00,236.8218151293853,264.293536221019,283.10808008472884,290.13173987847483,284.8155366293978,274.3649245776854,273.42879874310194,261.78644646601765,254.43652113177444,256.88311712904425,267.46575593225543,264.889483330452,260.13381790473034,257.68008876072497,260.45496271318245,250.90132396246915,250.032997110792,239.0127996250899,246.94313156646638,246.84239152076907,249.2058397786424,252.6707954231853,254.90641782170565,256.2469083234169,245.75703325474643,243.94919541823077,243.6080522584591,231.14889500338273,
3,1987-10-22 23:04:43+00:00,236.42890510826692,251.2873124197694,273.18272828292237,263.00477023296264,272.7837239508359,274.8140941409292,258.49328345513345,245.9117009408581,256.9275639194601,249.62694767855132,247.21633650996998,251.22685296560158,247.45571862559603,251.2248879057921,252.31759638117418,254.31385815057945,248.67596736042137,233.13160656569943,226.3364104106219,231.51639486217258,240.3520559748616,247.94120441820507,246.2401412697347,247.31881482330246,247.58892304954878,233.08479859371224,230.74719460854027,227.9096737179085,247.47864205838385
4,1987-10-29 23:11:01+00:00,,261.0812327820037,279.9287565621489,265.8551828594027,264.0973353026108,271.6411988784724,267.59262581326624,252.39281385183043,240.5876782156588,251.53702032762783,245.59369880623586,245.3988169400515,248.21531770004248,244.82664920920817,248.96336044777075,251.35468544653466,250.20725951388067,244.40250526308475,225.6290533078711,222.42682348181665,228.308061122438,236.11498651953062,235.862271379553,242.46597294568392,240.61427796173783,239.76332381039,230.92869184040615,225.03669177619048,238.96866945723332
5,1987-11-14 23:11:23+00:00,,251.4970290802613,268.6981609627625,254.06333552430675,254.5483768854964,252.4038043417135,241.87482609852543,233.46483780371358,226.59545094004332,223.769272578054,232.61035182373632,,,,,,,,,209.72176804695914,213.39913979555007,218.4407815877202,223.35144230344858,221.0773277690147,215.8688952656599,206.54648677927844,203.48787462312777,209.54751798435487,216.9404417876029
6,1988-02-18 23:12:59+00:00,235.67603040340538,238.12149739641183,239.7075763225863,231.33543772234157,229.21813828336343,221.8034231973611,223.7586612045874,224.67453463588538,229.00442992592048,224.49460644106023,226.2985222502029,218.33894303790612,218.3312175416014,217.68823475564696,218.2364798385865,217.63495415852833,212.85312719996432,199.8710993732796,207.0666558876926,213.13859125250718,214.11868254416663,212.70308498391088,213.02410388758284,215.26078485711048,207.59542149761734,207.71642889588358,199.84869794530772,189.34383790432196,202.7574310532687
7,1988-04-22 23:13:28+00:00,230.52328253422553,230.97656227940973,238.8510102634857,228.68537456357313,217.5631440348849,219.31035823159795,245.96456334152901,248.18524203260048,238.73795651967868,238.21936137363096,224.1570334893378,223.4805836548859,217.92346114223207,215.8811600538627,221.69515705012026,233.67837850495812,217.31386444176755,209.37239086865455,203.1084404357735,202.66833271632967,211.35313850700143,200.74276246670044,182.44082923039844,200.9220251630913,192.2593684118191,193.30706561771993,220.49780743538287,220.41494834978175,214.4866581942154
8,1988-05-08 23:13:38+00:00,230.82984454400236,229.21238724500475,236.71454572259108,230.43944342874204,233.56799740332104,231.42698708764505,246.08716662156107,245.0013826273805,233.31277633791478,232.16924320347005,235.52863659520327,234.67770668902764,234.44715973506692,233.9400758121011,234.64882249036748,231.0281772600033,226.1772974168767,222.70581622530904,217.513505564797,215.28211204470892,205.15127313170092,205.7318828309217,184.1960789021221,205.24902810009985,208.37053937589437,196.29263191641311,212.7460537093955,205.10425182030346,213.27937560794103
9,1988-06-09 23:13:51+00:00,237.09459740041774,240.72782368107153,247.85395853159673,248.55608639327892,248.72601492900554,241.09908843903904,241.08264819016833,250.7772981254403,261.64963399937403,244.05250336914173,223.2996756247804,230.40411482359883,237.80692025875095,220.69301425732863,212.7331618343825,212.62136820030923,216.41504706630673,215.37101826555806,211.9896906320868,198.54145203647357,201.23781560291002,164.3273860976696,209.07352217433385,208.33003272700432,205.82701324767805,215.30917556507472,210.40619544068147,202.6646878025955,217.59781732911233
10,1988-06-18 23:07:44+00:00,231.95626995215306,248.8267924949049,250.8243018820855,249.30688705117655,256.685627925621,260.5461998496286,247.99589586091082,252.92899655066321,272.586982105288,263.9979036954469,247.96686478229634,250.26561584674852,250.5766842101088,247.81952588440808,231.62141288695713,227.66305679963855,238.80801904730288,231.6973419814202,217.14624705558217,214.29195293896697,208.09629907425477,,218.41577011888234,228.1651422035568,230.1641725836854,233.11022482804125,221.1309917851671,206.50376400565926,222.04739024063204
11,1988-06-25 23:13:57+00:00,237.74393981946452,249.8753173334278,249.0047790820528,241.92394438588113,248.17642195366233,248.12578366173994,249.6824380255648,252.47214703724086,260.02795888282594,266.56955704669315,244.50820468815715,239.19244264179378,233.6626496737421,239.72856507547644,212.38283777080946,216.92649286151368,217.968653947989,217.06080970494003,211.55142718384423,195.51104485632717,195.19714135569546,136.50723437091858,207.95136993927576,225.09355184231748,212.2212741467761,219.5364439136693,208.12703457725863,192.42562375499557,201.73520235159063
12,1988-07-27 23:14:02+00:00,227.66784499129795,239.01153679114182,248.4095552675364,235.9769871146071,235.30810846259223,243.46840534842545,236.03829868274,222.41924346698616,232.8875693726437,242.6994118455006,244.057070219059,217.419322882527,216.6751253852547,219.1806958259553,220.22812212969603,212.54110619724105,195.47411767889614,202.53834000188613,194.71804981387794,188.84880061554907,177.34316496005323,150.535297998066,206.38276537521375,219.08247122899306,201.35101142292163,205.45241597970215,207.88943184589075,178.83038648171177,184.88297108199123
13,1988-08-28 23:14:06+00:00,227.83682026116793,237.34001033052112,247.442639886099,245.19868005447938,245.79461363874924,242.50839441163833,241.44731572767148,237.85172110959962,238.8476313773079,247.32761637356185,243.1493274826661,238.28637130146498,229.52693777321446,230.755388110507,221.59221383372466,214.93966288340073,207.559019084571,199.9343925645881,191.8150582144198,188.1768597017417,178.46677406252786,120.67775730507219,204.16525177758686,214.4034310793967,205.3214141456835,200.31278060406984,196.52014945335557,183.82925033047397,187.6442463526559
14,1988-09-22 23:07:50+00:00,240.4627834028251,252.35286820947454,265.0613955833531,263.01768253808024,272.50432603664655,263.54397730959045,262.58043055483256,267.3541389040607,259.0273995431204,257.68401379268437,261.2305424595036,254.12274925762043,249.63070871989243,247.6422786141497,239.33773699194924,243.79623073557275,234.39418898633969,225.04425665456586,,,230.55943512688768,190.77592426926438,234.7879036587919,236.36412556696013,229.38745383039765,238.52389770970342,226.22324280135518,216.93975247511057,221.27910433159883
