,dates,usa_CA_0047-0000,usa_CA_0047-0001,usa_CA_0047-0002,usa_CA_0047-0003,usa_CA_0047-0004,usa_CA_0047-0005,usa_CA_0047-0006,usa_CA_0047-0007
0,1984-03-23 17:50:13+00:00,211.72994023604767,225.5977196111937,210.88794826565535,210.55260222711533,197.44953350759343,208.14719970154857,225.67925694687867,226.25147829811252
1,1984-05-06 17:49:52+00:00,211.75742844808724,217.66254110190437,207.41031436539635,201.43217836716659,203.43337027735765,213.5621860202812,212.1896458198816,233.27404527729027
2,1984-06-23 17:50:58+00:00,209.05314860733017,223.9827409768164,210.0823206872952,206.72327602178885,207.5797506723529,211.13602774437945,206.71547443318258,223.4909893158731
3,1984-07-16 17:57:29+00:00,210.086027676673,222.14623266978376,220.54859128367175,215.69603657126927,222.41862288874864,218.92031349882706,222.3706206984782,222.44705714753016
4,1984-10-13 17:52:38+00:00,205.70849652869543,206.4658942506435,214.65169741554337,211.2555084624074,216.7287743924815,223.1671175595276,228.2446891006769,231.436829721365
5,1984-12-16 17:52:39+00:00,205.16035159661186,209.84677247600106,207.17814397531401,203.93560699651684,199.49289929120988,213.18001428543286,213.70128974738103,223.08799760339213
6,1985-03-29 17:59:06+00:00,227.27258481877328,228.8856308568176,225.02012447033746,215.32871631366484,217.14797635883843,229.11230628478924,228.14832754611203,241.199519517177
7,1985-04-23 17:52:47+00:00,218.44204333362396,232.66026717723693,227.84804115957795,218.61937517081725,215.81901973869756,224.34308139754205,222.1150857745423,225.05013932386598
8,1985-08-29 17:52:02+00:00,196.33649836996094,191.81407144734726,201.67926225665977,196.68568091973117,201.58035974259175,205.25650306226402,212.44768471817446,223.2577704037784
9,1985-09-21 17:57:55+00:00,200.69044822180516,196.51057208123038,210.79345764576337,209.49177086180134,213.17065904342,217.82194670574688,229.6867038838934,236.9995972946615
10,1985-10-07 17:57:46+00:00,,,,,,,,
11,1985-11-01 17:51:17+00:00,204.981884501948,197.7363186516218,211.61474925533636,212.07955743608,212.12988902014186,216.37833800673596,230.6595426687834,233.45492525394135
12,1985-11-17 17:51:01+00:00,199.80791944664549,205.04528193737994,212.24931027277597,212.37775145011696,217.1626412590037,220.42980160528703,227.145396622475,228.6744950133697
13,1985-12-10 17:56:46+00:00,204.08031662570787,206.68515897368073,209.61870971512,209.7697577465303,215.33131562263634,217.61980439571826,226.36965055639314,226.1129021996125
14,1986-01-27 17:55:50+00:00,218.8798473025481,233.1493846166303,236.24227348850079,233.89789906242862,238.9754388400062,237.1895504720507,241.9881334994666,245.32909440482098
15,1986-02-21 17:49:05+00:00,209.4103678090579,221.99215213028802,219.62941807824012,220.44699033394394,217.53250573085657,221.59225054564223,226.6442526966826,233.02471433100712
16,1986-04-17 17:54:06+00:00,219.33703281574563,227.84075431361822,223.4824753835507,218.2295097428928,223.81879699652248,233.45949801616226,230.73231860325012,248.68086460833774
17,1986-05-03 17:53:42+00:00,208.3872312384764,229.42495506020427,211.78486079721588,215.50090602800833,210.9593816998941,214.63388238168767,222.2769476140481,228.86160086570703
18,1986-05-12 17:47:17+00:00,215.45989582898036,231.44215211940462,223.86231259973627,218.38209476451763,222.26064220556515,221.04536827984143,229.6315233224326,232.53928307906054
19,1986-05-28 17:46:50+00:00,198.9248280847174,213.56200172282135,203.64337313014138,209.16295343387574,214.69599736995676,212.75165086633703,222.903847023314,
20,1986-06-13 17:46:21+00:00,217.21532079373316,229.04305197524172,223.318307750678,218.5630785388182,220.31025959214702,220.3820403883613,230.04711102351587,232.92578107157198
21,1986-06-20 17:52:18+00:00,209.81439603179402,228.65818358544863,220.03856827111755,221.33388275200008,214.09476012993963,216.47816432576803,223.20804673909853,222.13320107553466
22,1986-07-15 17:45:17+00:00,205.3762386494075,222.09233893868412,217.9629997852477,219.40811109603192,220.3491546224524,217.50558287997214,229.6317173361571,233.54876101159277
23,1986-08-07 17:50:39+00:00,195.3172697979243,217.39645236841852,213.20892445263635,212.34649043917318,217.1243480506391,,,
24,1986-08-23 17:50:03+00:00,214.4085810150541,221.2301127165395,224.2953564616256,221.7559646311337,228.4512703917035,228.5842900994696,242.66189681455572,234.95536398555586
