dates,nzd0013-0000,nzd0013-0001,satname
2016-11-27 22:17:56+00:00,425.05,383.76,L8
2017-04-20 22:16:59+00:00,405.47,382.71,L8
2017-06-07 22:17:15+00:00,367.08,388.75,L8
2017-07-09 22:17:23+00:00,371.48,388.75,L8
2017-10-29 22:17:53+00:00,371.29,386.25,L8
2018-01-01 22:17:44+00:00,388.70,375.87,L8
2018-02-02 22:17:27+00:00,389.64,375.55,L8
2018-04-07 22:16:59+00:00,384.00,379.25,L8
2018-04-23 22:16:49+00:00,381.73,380.70,L8
2018-05-25 22:16:28+00:00,374.90,379.32,L8
2018-06-26 22:16:36+00:00,374.90,381.27,L8
2018-07-12 22:16:44+00:00,367.82,385.24,L8
2018-11-17 22:17:31+00:00,375.04,384.92,L8
2018-12-19 22:17:28+00:00,397.84,386.84,L8
2019-01-04 22:17:27+00:00,404.39,386.89,L8
2019-02-05 22:17:21+00:00,403.79,385.22,L8
2019-03-25 22:17:09+00:00,399.68,385.47,L8
2019-04-26 22:16:59+00:00,395.35,386.25,L8
2019-05-28 22:17:17+00:00,387.94,387.28,L8
2019-06-29 22:17:29+00:00,375.15,384.88,L8
2019-07-31 22:17:38+00:00,365.30,385.71,L8
2019-12-06 22:17:54+00:00,367.60,386.60,L8
2019-12-22 22:17:51+00:00,372.64,385.23,L8
2020-02-08 22:17:38+00:00,403.43,385.63,L8
2020-02-24 22:17:35+00:00,397.65,385.24,L8
2020-03-11 22:17:28+00:00,395.54,385.29,L8
2020-03-27 22:17:20+00:00,393.94,386.55,L8
2020-07-01 22:17:22+00:00,384.19,386.15,L8
2020-08-02 22:17:33+00:00,379.00,384.41,L8
2020-09-03 22:17:46+00:00,369.74,389.49,L8
2021-01-25 22:17:44+00:00,353.02,389.90,L8
2021-05-01 22:17:07+00:00,378.46,392.43,L8
2021-05-17 22:17:12+00:00,375.47,392.31,L8
2021-06-18 22:17:27+00:00,373.94,392.36,L8
2021-07-04 22:17:29+00:00,363.14,389.13,L8
2021-08-21 22:17:46+00:00,359.73,386.19,L8
2021-11-09 22:17:58+00:00,359.17,385.35,L8
2022-01-04 22:17:52+00:00,367.55,380.32,L9
2022-01-20 22:17:51+00:00,369.71,378.69,L9
2022-05-12 22:17:13+00:00,372.62,377.80,L9
2022-06-05 22:17:39+00:00,372.78,382.73,L8
2022-06-13 22:17:12+00:00,372.78,384.71,L9
2022-06-21 22:17:48+00:00,367.63,385.28,L8
2022-07-15 22:17:24+00:00,367.95,387.70,L9
2022-07-31 22:17:39+00:00,365.90,392.68,L9
2022-08-08 22:18:05+00:00,375.07,392.62,L8
2022-09-09 22:18:11+00:00,375.07,391.75,L8
2023-01-15 22:17:53+00:00,415.19,391.02,L8
2023-01-31 22:17:58+00:00,413.28,386.98,L8
2023-02-08 22:18:06+00:00,415.78,384.88,L9
2023-02-16 22:17:50+00:00,413.38,384.15,L8
2023-03-01 20:19:07+00:00,417.05,384.15,L7
2023-03-04 22:17:37+00:00,414.87,382.68,L8
2023-03-20 22:17:28+00:00,408.12,381.13,L8
2023-03-28 22:17:33+00:00,408.23,380.59,L9
2023-04-13 22:17:27+00:00,405.23,381.89,L9
2023-05-15 22:17:12+00:00,401.00,382.16,L9
2023-06-16 22:16:54+00:00,401.00,382.92,L9
2023-06-24 22:17:06+00:00,398.43,383.79,L8
2023-07-02 22:17:05+00:00,401.91,384.51,L9
2023-07-26 22:17:23+00:00,403.40,385.43,L8
2023-09-12 22:17:38+00:00,400.72,387.47,L8
2023-09-20 22:17:40+00:00,406.53,388.52,L9
2023-10-14 22:17:45+00:00,410.91,388.40,L8
2023-10-22 22:17:50+00:00,411.38,388.60,L9
2023-11-07 22:17:46+00:00,410.94,388.50,L9
2023-11-15 22:17:47+00:00,414.21,388.37,L8
2024-01-10 22:17:52+00:00,414.25,384.78,L9
2024-02-11 22:17:53+00:00,408.29,382.74,L9
2024-03-30 22:17:36+00:00,398.81,382.02,L9
2024-04-07 22:17:11+00:00,393.19,380.16,L8
2024-04-15 22:17:28+00:00,389.98,381.25,L9
2024-04-23 22:17:03+00:00,386.11,380.51,L8
2024-05-01 22:17:11+00:00,385.20,381.63,L9
2024-05-09 22:16:51+00:00,382.48,380.07,L8
2024-05-17 22:17:03+00:00,381.24,380.71,L9
2024-05-25 22:16:38+00:00,380.96,381.20,L8
2024-07-12 22:17:00+00:00,377.19,382.97,L8
2024-08-13 22:17:14+00:00,375.47,384.02,L8
2024-08-21 22:17:19+00:00,375.47,384.80,L9
2024-08-29 22:17:21+00:00,374.52,384.60,L8
2024-11-17 22:17:38+00:00,371.30,383.62,L8
2025-01-12 22:17:45+00:00,370.93,382.24,L9
2025-03-09 22:17:26+00:00,373.42,378.94,L8
2025-03-17 22:17:32+00:00,373.42,374.99,L9
2025-04-18 22:17:25+00:00,373.42,372.11,L9
2025-05-04 22:17:17+00:00,378.89,374.29,L9
2025-05-20 22:17:06+00:00,375.53,378.56,L9
2025-06-21 22:17:14+00:00,375.53,379.93,L9
2025-07-23 22:17:27+00:00,375.62,380.84,L9
2025-07-31 22:17:29+00:00,375.62,382.75,L8
2025-08-08 22:17:36+00:00,375.62,383.90,L9
2025-10-19 22:17:50+00:00,375.62,390.36,L8
2025-11-20 22:17:54+00:00,371.15,388.06,L8
