,dates,aus0060-0000,aus0060-0001,aus0060-0002,aus0060-0003,aus0060-0004,aus0060-0005,aus0060-0006,aus0060-0007,aus0060-0008,aus0060-0009,aus0060-0010,aus0060-0011,aus0060-0012,aus0060-0013,aus0060-0014,aus0060-0015,aus0060-0016,aus0060-0017,aus0060-0018,aus0060-0019,aus0060-0020,aus0060-0021,aus0060-0022,aus0060-0023,aus0060-0024,aus0060-0025,aus0060-0026,aus0060-0027,aus0060-0028,aus0060-0029,aus0060-0030,aus0060-0031,aus0060-0032,aus0060-0033,aus0060-0034,aus0060-0035,aus0060-0036,aus0060-0037,aus0060-0038,aus0060-0039,aus0060-0040,aus0060-0041,aus0060-0042,aus0060-0043,aus0060-0044,aus0060-0045,aus0060-0046,aus0060-0047,aus0060-0048,aus0060-0049,aus0060-0050,aus0060-0051,aus0060-0052,aus0060-0053,aus0060-0054,aus0060-0055,aus0060-0056,aus0060-0057,aus0060-0058,aus0060-0059,aus0060-0060,aus0060-0061,aus0060-0062,aus0060-0063,aus0060-0064,aus0060-0065,aus0060-0066,aus0060-0067,aus0060-0068,aus0060-0069,aus0060-0070,aus0060-0071,aus0060-0072,aus0060-0073,aus0060-0074,aus0060-0075,aus0060-0076,aus0060-0077,aus0060-0078,aus0060-0079,aus0060-0080,aus0060-0081,aus0060-0082,aus0060-0083,aus0060-0084,aus0060-0085
0,1987-09-11 23:09:17+00:00,165.0949763102229,150.18518085622188,150.22297002274215,144.68261786168654,141.99795922009895,143.7662705639556,138.67248890484152,158.98173595790414,161.65026634728673,155.32530912390828,159.00326021855773,159.37110643784538,158.97114447539784,159.70729470008854,153.86031626989444,152.9014738731955,153.9144899693078,155.34955496871228,160.5286938566276,159.92372754057186,160.03026412234777,159.7456397763241,159.01344705457163,161.8476769106347,157.34134413302726,158.98493800175444,154.1948988205473,156.5888446276381,,,,,,,,,,,,,,,,,,,,,,,,121.79874486507437,125.23527222053906,123.62347635765106,117.66886280798558,120.90358201609514,123.72809788711662,127.95225195499201,126.92165561627394,133.8093701698342,133.41442485069277,126.29564359545273,114.01984721315124,110.29474847790985,107.79640007720079,123.19796383918865,129.58998235884826,115.37394478080321,127.98732414746748,135.81781994149128,142.79152747707215,146.32764683283642,161.90893389335167,165.6430655577355,173.7795036896363,176.29440391466798,180.65945371131167,172.23507621168588,177.8646936499235,177.40013261285853,179.20684978395198,179.50044456172154,183.98540279742298,183.9966251993914,175.24629941973097,173.3956729127498
1,1987-09-27 23:09:39+00:00,195.2493171159611,189.72564160966635,178.57056192852835,172.48993458649477,163.51409602462923,167.76091002857194,165.18753412625165,179.65484174675555,181.09371639890375,176.39974775194887,170.94972869523417,179.34804180047053,169.30134830855224,170.36016754939533,167.87654943422538,167.5335098244303,168.75905003701757,169.28121153965745,170.99268315785724,177.46769753512294,,169.28701187733384,164.37504274169393,175.5620064796993,167.33752219930997,169.15271359041319,163.9374503288852,163.25353378457402,162.67670158867503,,,,,,,,,,,,154.4098471293624,157.9269384890895,146.37031765668206,147.85289057949424,144.46886741343,144.50320834655332,143.4270777950227,,,,,,141.47375974914922,137.29936471310018,140.5549025101607,141.37236965616526,141.4024162699244,148.10185400918766,146.924993384743,145.19428424820697,149.1740964670129,137.39950488923915,126.27301956917435,123.08475917814705,121.95515010793437,126.72763687741933,145.29366942663023,131.06245021050466,142.95758752314703,150.4777626124387,152.6498172672738,158.52127494559403,168.78980913788396,187.87350832257584,195.2902041252955,190.56171035391304,189.5766586345639,193.2683679377987,181.99656186438943,181.91942644832972,193.06948965228145,182.96314602370538,182.1196872901206,187.4862886111517,180.64271057493406,176.79612079759278
2,1987-12-16 23:11:05+00:00,206.9011479386922,188.72106311512664,180.97719217756355,183.61305448930568,172.91481871783213,174.04415676560808,179.76873669049712,183.58953084716586,175.43091234657487,175.83820689993473,179.12310253784761,173.7875795362442,175.1064576281509,174.30078803508096,171.46481448998892,173.73014180751235,174.6651787934277,178.7377571778296,168.98582247054426,167.74265330708675,171.44514549585563,167.95323007557357,171.85615275216827,172.1727073575292,171.7687320108489,169.58275497607116,171.6558789948294,174.1904055749743,164.2714227423439,172.88633763789917,167.98423468895263,161.59644877980668,166.5747425010107,164.98387517990486,167.50605243257365,169.50728318177187,185.9727547389498,179.21118644036625,168.17481800642454,178.27963530360512,165.44061602236087,168.67627412428095,157.18907947995405,154.45427911316568,153.61599307193893,151.58444146424625,153.10987919113495,150.70801329191374,154.13809257313972,151.71224051846286,147.1703045277301,147.48240213349501,150.52814481817308,143.82230202604927,134.42204591720912,138.81384433374492,140.7450770243232,142.31291486759514,143.23856446302676,147.43838604995182,152.6962139257595,141.46034127483836,138.36378134307836,126.71963733486817,123.92795453963856,128.6264925868504,151.60802319301865,129.03881505645893,140.06155754610504,162.93808899848136,171.3127110223232,172.298006278595,178.5751268544411,174.25055686199795,182.88468905625257,179.37401635495976,180.3733572494827,174.67016248610432,177.30723417981838,174.06169831600863,174.8393804729045,173.84660493111195,184.01950415324634,187.2567053449513,180.79863389898065,162.01710701197538
3,1988-01-01 23:11:21+00:00,191.4834001756683,176.21679585626492,157.3386722658241,159.2715221073994,152.867286012909,157.5083533046865,158.61161446730847,165.51093641723315,166.69391332749075,161.38509042217441,167.21087407730897,159.29944470787788,160.6149108429162,160.36030072528146,152.65165128182593,151.36479224986158,154.11068517937056,157.20246525471015,161.09097268891543,157.3392847722889,161.47794869829403,157.84145609004963,153.39418845222147,157.84449930265762,156.93230340536158,157.54781769987045,159.3040054718001,152.03886748656453,156.35475002840343,152.84604062530707,153.40917221975036,148.35659911843027,150.43158444166735,151.48770357836602,152.0870823053072,155.82783836140752,165.24167962599822,163.20112560122425,162.8809787862323,157.835849106414,155.56469626246465,148.93723264742977,142.78470349468571,139.8166644609631,137.54673125117478,132.5550305677382,134.44722575097074,136.2240892158947,142.76750724008235,136.8418780915483,141.92486819364782,133.9735374034536,134.6687967825618,124.914215631291,120.99027003855578,126.8156045171118,131.63347914128497,130.31818366046733,139.4596627693204,140.19778979468,140.4785680353769,123.94221957637825,115.63261815400276,105.90963450740857,111.28839831453767,126.12652940918004,132.89954900584453,126.79152354066024,137.8536394767217,154.8285919580751,155.73306618620495,160.34019239817866,160.4668774730279,161.7909863731466,168.7376687963295,177.7202095615046,169.4154395683807,176.07234250397755,173.1059886178805,174.02181477621534,170.72560782112026,174.1353376793308,166.84509421167073,178.39324940905198,163.22707811919057,172.4101694367078
4,1988-01-17 23:11:38+00:00,178.55611136283437,151.62008965245607,154.61497649294424,151.1253438192437,141.30623861391996,143.74225170109665,144.21302104794688,152.39389065951875,151.95139079811125,155.63016719191927,156.15489048498665,158.7154554207763,156.20172990971798,148.68209407297263,143.99972965688625,143.89785620968433,146.06786881273982,145.27915214577592,145.65931969472706,150.46597131260427,150.34895171319067,150.20705503124265,156.89273995733902,152.3935506338944,148.76298924275093,150.1412519138189,142.89517809706666,146.96434432971097,141.4582250831611,144.203370753571,145.31517572503176,147.55502605455828,146.36241524664013,150.10588725043874,146.6785948879955,145.63580085233906,151.75970708242738,151.74941700378412,154.68855020348246,146.65268385042202,144.5813571301385,140.19140726645244,145.15687477140375,138.7211196846708,123.21234580080029,125.7601268947098,122.12634337492318,122.96784916250033,125.16094098812295,134.76403045918698,135.47563999072628,134.33086305273864,128.7832188403294,115.94630438955468,111.87555722308744,116.91430020459094,119.35797933857809,122.92951940968521,123.60235642927728,131.57199072314953,127.72458925052436,129.77261085684955,116.45235106393243,109.67124107768133,110.04700353741849,111.06495332998168,119.29750228899991,109.5878884128273,130.35086250901256,136.56362662636616,140.2119593412557,153.4544428019044,155.48931491953837,156.40732304488884,163.8429053869806,169.52791104021463,164.55906776781882,168.48256977149777,170.3533944875951,169.2558951046647,172.24772807809399,169.44310336023216,167.0201739846194,180.2053248377769,162.17305810622818,169.3665816377447
5,1988-02-18 23:12:11+00:00,193.64293794646395,148.19255024848064,154.35749091186145,152.47650529821615,147.34000253314247,146.48139620485233,153.6977518018631,158.70370866648182,155.55115546422232,146.7244321548868,156.59384314445424,162.51470483935174,150.90758562971877,152.88348517171232,129.47626758486552,122.52615881028996,,140.84923445014,144.99517455734596,150.07852192888916,148.18674690649124,154.8442879596428,153.43277727896728,153.388219580811,152.31697193962796,147.5703812670934,144.4692696288072,140.87980369752557,143.77540798757067,143.87249077495343,148.10127054303499,148.02845292034993,144.7851236721543,149.91527966292253,144.6027958419561,146.28356024808528,150.330674796286,149.837423964393,154.26540753812247,147.51474937989042,149.24427159551308,141.3440433626539,146.43097881862724,137.5116428199119,132.53214157097207,122.09838441326102,131.24924610952377,133.23528394520355,131.76220920032728,137.4748168853044,136.09755988008115,134.69950392689287,132.58803339878682,124.14204495513619,123.97498063301542,125.97039542006239,125.63207338728371,129.662771802547,127.4385234159709,131.2357851937005,129.17075617716196,120.80399231908756,115.60984084648038,115.56172472594037,110.94354269278196,114.12401726915205,117.1025989015194,106.85553212953258,119.77795021838483,141.08280436372272,146.60103187296954,155.31889211184193,153.8957326018499,152.14640747186314,161.7956294069529,172.75029569258592,167.46917403818327,171.86710590711124,175.82547756866433,173.5368849949051,178.22967139371502,177.10427731968,169.3091366712173,181.20396317421876,162.43019920312025,182.15049153554156
6,1988-04-06 23:12:36+00:00,,120.43739510016565,122.58511118307733,121.3649623123723,104.77835726639259,108.1899645879352,115.56475581456876,124.37003285552058,119.50054050427808,119.18817654690969,116.52844705352766,128.95660935916518,117.99726048824834,129.83542137259727,122.8979472727232,122.83330321517782,132.70303992679172,,,103.8079676213732,123.47206215053961,120.62710266118374,118.13431495078787,116.65321819590673,115.03102867352256,144.94071968182735,,,,,,,,,,110.73782341678296,123.23912819214806,116.08285775099962,129.51961862740865,114.07335969278171,114.97783258582965,95.34524793230253,,,,,,,,,109.75178123415886,115.34456654476463,109.09795610303259,103.02546925214364,89.32997012157347,100.8115707228192,111.5672957826609,111.64678623039126,99.49572523037979,102.85222007752859,96.52881151349256,89.43490186945932,92.61160190789036,,,,,,70.18202852270953,107.78817330806109,116.65303735713422,122.18500120533983,131.6647207216455,130.54920713860034,139.900786793371,143.23207455728084,146.44515444840914,147.6656093905076,155.24445998935494,153.05134576383432,157.08922524551014,,,,,
7,1988-04-22 23:12:40+00:00,176.41306741753598,116.52742045255269,129.36486904831511,131.25716067096312,129.09588774539196,130.688752730171,125.27140779097824,137.09083923448722,135.30235747476905,128.23909825934302,129.41378927404605,128.93890355212935,139.76773425540222,142.1315659301736,149.8170308132116,148.4545830923159,141.44725836375557,136.37228678580743,139.61739816404156,125.09922055465772,132.85258497234707,127.19463206208961,125.59202960011541,132.04305828303856,132.31303344633076,131.7626722248806,125.23229923697936,124.84300330959694,126.25298432199934,128.70764111830744,126.11187525297989,128.8612685734393,124.33656356548384,128.3092322655586,123.12900012572187,131.13641819742787,129.07558235561277,133.68009035754307,130.79021928067922,123.4980669633707,123.35041622144732,114.53029260735768,106.91680573959891,116.65073418097973,110.14708976088879,105.70631463278862,113.577533121424,114.27254687110317,103.52189566568532,107.35409183159103,130.33719188353933,123.23571543025881,115.45092572912148,111.61801995243042,103.32570257704435,101.58095123539005,119.43933006226602,130.36935438828291,122.11848503959179,107.36385549608832,114.30376975233597,96.0191421024884,89.6344056521496,90.77084956628023,97.08523977391681,100.62484916558383,95.62544823557015,93.31606082543325,102.43310652015732,124.50361978670163,125.05329809590926,128.1339129479495,138.45617362001792,149.60857067573536,161.7742252856331,161.55218999684323,162.08628522674718,162.8800017843396,162.9525944337679,167.43355177627737,167.54171323197656,166.55469500948203,171.8751896836163,179.7406459531653,169.332849559798,167.44284267209343
8,1988-05-24 23:12:58+00:00,178.35995952616364,137.8616616965042,134.77438631780282,137.3202159675228,141.61888870837694,148.56819045010306,144.2838473683165,152.54907171784436,149.05597053559754,149.9134705016477,142.8767798579197,147.89998331112375,154.76097573304727,158.09634629877766,158.61843328652594,154.9662048154901,148.49148083405066,152.26742689945786,154.13538424979993,132.1718769169544,144.98874096360763,142.80478392977747,135.58145690188593,155.5826407817963,151.1811362417461,155.90959244387287,147.52419691166693,146.996929148806,120.9334309758161,133.92776865714887,142.14563940777484,142.13489710048813,140.31393743714966,141.94381350429737,123.10639163236144,133.5483641238678,141.5917712384858,146.45003494863863,149.66453522110947,134.789115620435,114.5039739580475,122.59131456065612,126.6265722785092,129.47874022557025,128.2282207861552,116.11974234818155,124.39948369871328,122.37354908667814,118.32168776110908,125.86704418458388,129.9961382053225,135.9488897962027,135.8171399768713,104.61880757411721,95.38306363983153,120.71932240078638,137.5994954157405,146.31999191887084,145.84531500786497,137.0082386808689,122.59647950622832,100.93259696611486,81.65598823736474,98.51627572622377,124.78030266847645,115.5463643196897,105.1090048007705,104.86071856439096,120.65060426759527,143.51672525162013,160.9551475742833,155.25353545863084,158.83021162795632,157.138210845469,166.46956048688327,164.97890691966063,169.0586489900178,169.7883117851023,168.98159577615908,168.34406712740872,171.1351703217384,169.63861849276464,176.05176542967496,182.71569337294068,176.54749448005052,165.38154047384083
9,1988-06-09 23:13:03+00:00,157.92692728601577,114.26025291763426,114.0895041161706,119.90011905001313,121.93859863789423,129.3965713495299,135.39628427473633,140.73639693932222,134.73836587400282,139.7310103845406,140.30366143181655,140.72589179165246,137.26092073321982,138.91087839331624,143.5882737591215,138.71966822672,129.3871308574757,134.72379884829246,137.51178037527495,131.09366569712793,127.04213007328049,132.88062764989476,129.3394052589528,133.71535896541346,139.25789531170213,134.44730209881308,133.3340891065605,121.0104642016317,124.14707956387495,129.38514509262274,129.59951321357664,127.42424754713582,133.9003243418105,128.86925134955177,122.51735532545541,118.95665355566715,128.1691573696797,135.81916023837945,130.58926610526112,130.40728569463639,119.2186888108211,112.67925759168631,116.31146075006924,114.59654111260886,112.75346249760264,105.88694166961608,110.69686643066257,112.03830562975728,111.36748677065947,119.09955625510128,119.24842980462097,117.68592527889928,101.116016809109,92.49269711648998,107.02848147090091,115.01286848606182,112.3569795885386,121.30119507214263,115.05714333779994,119.03795400189449,108.31379858959538,83.52337962702931,74.53630264489723,83.25624913143511,101.1578752949771,103.07190779166342,96.50736037068529,99.62386430107686,105.6744512759085,128.21700746666158,131.53687468049327,136.53213421033425,146.0778747336637,147.49239419633417,151.73085627714565,165.89954638522002,166.09656125850952,159.56887835531822,156.8164865523269,161.7397520792832,168.35720696766575,162.5487656226159,166.90588936291329,174.99148038305725,163.1860475045274,155.4079255363238
