,dates,chi0451-0000,chi0451-0001,chi0451-0002,chi0451-0003,chi0451-0004,chi0451-0005,chi0451-0006,chi0451-0007,chi0451-0008,chi0451-0009,chi0451-0010,chi0451-0011,chi0451-0012,chi0451-0013,chi0451-0014,chi0451-0015,chi0451-0016,chi0451-0017,chi0451-0018,chi0451-0019,chi0451-0020,chi0451-0021,chi0451-0022,chi0451-0023,chi0451-0024,chi0451-0025,chi0451-0026,chi0451-0027,chi0451-0028,chi0451-0029,chi0451-0030,chi0451-0031,chi0451-0032,chi0451-0033,chi0451-0034,chi0451-0035,chi0451-0036,chi0451-0037,chi0451-0038,chi0451-0039,chi0451-0040,chi0451-0041,chi0451-0042,chi0451-0043,chi0451-0044,chi0451-0045,chi0451-0046,chi0451-0047,chi0451-0048,chi0451-0049,chi0451-0050,chi0451-0051,chi0451-0052,chi0451-0053
10,1998-06-13 14:18:54+00:00,137.8996296534171,151.67107133698303,162.4985792616884,162.37465005986425,167.1313049201895,187.6908794069354,179.88980980115483,186.6001771930737,169.84780315682045,161.48681886589134,177.98352655237534,162.32387911954896,162.25445691985868,183.67384837321964,162.0452456684864,146.4308015212537,174.02116648292085,144.98907423679225,147.0333438510465,140.31068042247597,,,157.01308855602156,179.42865723581568,,,,,152.3178245600681,,,,190.91145301188897,179.92761200626396,192.2686074268767,189.59732249134603,174.61324654412363,178.78780932582148,190.31450247004753,181.6093952888228,177.48544880750848,166.89562932472256,,184.72291307867894,203.61498350138064,180.8074833488914,187.2354603265427,192.10437242272698,209.09795948332385,197.52053240559883,190.3076116541186,200.13512238120424,200.2736461614836,188.90519268739487
11,1998-07-31 14:19:24+00:00,119.1669795604815,122.88179902443649,123.70694735038553,129.79740901433823,129.59313672334983,142.85729658859543,144.26672717530099,164.30967896394347,150.381052516862,154.8081394957994,144.3992968280998,144.59860408611632,143.50484167675296,129.08975997072466,120.12212211131633,116.624871292637,,128.22840977524547,163.63956724916966,154.23543455999928,151.8906146949731,93.62648793239197,,,,,,,,,,,163.20419567909832,139.69262454183684,136.9895701737241,,,152.15133331231394,161.95896248856036,150.4298102201453,,,,,143.01245625703206,159.3948724918137,145.3096516018752,,153.5787902857228,159.2007503449296,148.70613153674134,,,137.92866978683423
12,1998-09-17 14:19:50+00:00,154.50018231753717,159.63150722896853,165.3006052719573,167.82776514413115,179.99947651873214,175.36940670706508,173.88980174080234,189.24895945800398,179.47362911314318,183.10006552950085,186.52430235179173,174.77157299491705,176.32913173666657,167.96667630518493,164.31159665981116,160.29912931182764,176.5171092564472,165.23651672579243,176.6993107696242,,111.76397709785812,,163.81601450068723,166.29689305356283,170.82916780937643,169.97351769194063,,,167.06903777974784,,,,157.63040240232885,166.57529105883896,172.7955861846628,184.71080005823023,189.4857565655058,188.31248325593776,195.31788520648797,186.1289626836552,171.81117876096565,181.5345370350899,193.41284714154133,181.39198385459636,170.32076882226286,159.28986121375172,172.63771684721684,182.27858287573588,175.53146935950883,187.38386720029789,196.1401705890465,170.06944299855004,167.95325763884267,176.22422791280204
13,1998-12-22 14:20:06+00:00,162.43755361822923,148.31211592456782,157.08480852042075,179.25423614236465,175.0807737131733,191.11934987867772,185.0190950679377,189.50607377493563,184.2494519910282,179.3470404465662,179.99508780812997,193.2481680225774,189.37038238154386,190.78608359386277,183.06621077744944,176.4684756256761,178.84964289745096,170.39763055580448,,116.51919924290982,105.60400316950594,102.62505493664266,,165.8133673038539,177.6395083082357,182.75986753387943,,,,,,,157.53169771231657,162.65446042661364,133.47136147954785,175.2460082521223,180.95866781059246,171.92159837076042,168.5045869925455,156.69529867717395,,,,163.7877336429807,149.5802657978055,,136.5626659518564,191.3480635012308,181.43263329998538,146.37528562093271,154.3139415463907,159.2204776857712,135.78852478399992,133.1448018280883
14,1999-07-10 14:33:50+00:00,,,,,,,,,,,,,121.74329304969187,135.6363456442126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1999-09-20 14:17:38+00:00,,,,,,131.38823651908274,137.77234465548213,156.6036938302019,144.25123500915157,141.43845049481055,147.65738869420326,143.28263674445662,137.6684275084794,127.55764681933249,119.48868885147498,124.29156541620225,127.19933367060487,133.35709016828724,,,,69.41831634303591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1999-10-06 14:17:39+00:00,160.00087965739243,153.8884343792235,142.83808346749905,153.98048399484696,177.66869464888916,171.89609881669926,167.76690882353347,169.36437769759138,153.79000108540455,157.41143895577645,160.27474095975774,165.17382403062592,171.3374598916473,161.29610939004255,141.66886094302575,138.01150052494697,156.70656145154658,159.81490309682724,150.94816729660388,139.70670145598703,130.9681437088295,133.84164408945742,126.32549085660182,130.80660883474934,117.65381813945872,128.1044009519142,137.3641097373449,143.83973241653163,148.70999122182369,151.8971463539882,149.0551936674444,164.16503573438845,158.59881628350348,163.28345162903858,168.32468067723676,163.66267668796382,,,174.48117872341507,174.68727461589384,175.9861648011352,176.58865229963183,179.93942481749485,170.66064782338614,167.57299245261737,159.16112738013285,157.87533079765774,159.8999568178189,172.53000741727718,186.6509744439425,168.51757712877352,155.7442047649709,154.05796267455833,156.97935688847747
17,1999-10-14 14:34:02+00:00,171.07528827024043,162.24392687818036,162.40910200452518,167.71108628107598,173.3882225212959,176.14607129662934,185.94282169504822,187.80316833404632,167.71379915819907,164.73281171128443,169.26214365750621,173.60770526760308,182.2763773374638,166.66241119919357,143.939953390836,132.13310602418886,150.71002292856429,162.26932648225076,165.78095046059752,172.91405511443594,155.0054713042706,146.56497363685827,149.95139476276674,141.15589819097167,135.55021508556032,129.2234578596432,,,147.51330228940103,162.0317648241657,153.12710241741016,163.64481714052198,164.32528894813407,165.83959280750338,174.14364432490643,187.2411223623519,,,180.5969815713065,191.82229893382714,181.73094641760284,188.3470611303898,174.41645731596208,170.6118870742772,166.3660184420953,172.50276092739873,167.0523968560448,169.98983721082206,187.9951212900174,194.0827455706896,204.35811787181382,182.39605888114522,169.55036560058824,158.15259595818475
18,1999-10-30 14:33:56+00:00,174.86471156189168,172.8320581720066,187.72328787464778,189.14060164048985,178.52635163845113,179.92490686685312,191.24109537991407,189.20367426997973,180.08633331972774,182.8054391792574,194.28083489754738,184.86252653268073,181.43561050136947,174.80402114255202,177.78898000923104,170.70087684072126,160.41008029860257,163.56276144633313,169.76043744931198,176.47104933183275,173.60512001780063,168.29312454893426,159.41055002983273,155.15830610325594,162.02467481683286,161.62853066181492,162.42910810061272,164.0402020519663,162.36674881763196,177.02753319938589,169.3236612650441,175.6921589485351,174.0499027720769,178.2445774462234,183.22950339479328,193.05441436197765,185.2538283458699,196.411267003402,184.2972868303138,193.48927595610618,195.99392340877333,200.05603971458498,203.8799586214839,195.48940029113857,191.8690455553137,194.47780653038382,197.6593030571205,191.24342287478228,192.40804838660904,200.76520858563524,192.9386083857155,189.20578799518591,188.75110375782606,185.20486741427982
19,1999-12-25 14:16:08+00:00,177.70134303158662,192.9750508781986,197.97808714789247,190.23893272137968,186.26101937104477,198.14893106744788,200.32915456966015,205.04349291889432,194.25466924166352,196.84516087338451,200.23522810109225,192.2170617280873,198.19117378027292,198.69483605808085,185.13858032655705,168.33753838675403,166.96388375646373,182.29686704233401,171.99638626230154,165.097955383591,168.6732315936856,180.5210787393006,188.324706805433,179.62073285563312,169.35210206609239,173.03470590839083,168.62083050995636,168.5076792129131,187.48275738737547,189.59975519098182,191.68266772415683,195.22730230617137,192.69632585944038,189.9987911688957,179.84048545013815,185.26785787238407,181.41922861585712,177.8359801502869,188.39002548121863,188.56203718101597,203.31337530032374,205.73144760162575,206.51381716194132,206.39089790273914,214.4537908105053,204.48733402680253,196.1477880567669,187.5380173591049,182.75459739925728,179.82980956332761,192.43404709549833,191.61712985407704,182.95973151906577,190.9813328262948
20,2000-01-18 14:33:49+00:00,191.46426420202616,193.63203313090548,191.26672686600944,195.39171741548085,192.57840091387604,204.95337934837914,219.79858391091662,222.17451165822757,213.89849572642285,195.5822607260384,192.72453581448784,197.42373645890476,190.27198013603916,192.50093894401024,194.34545391078362,180.83346552267344,177.78296626338556,185.63360716163436,173.4621027660297,176.98884071191583,174.52572487805523,172.0981881201147,183.4097440938604,186.4543486735481,185.55053271184664,178.52214269204407,180.315282062768,182.01323681495273,197.7111063481996,189.0396555521753,198.7260629538989,201.34120365117477,195.09833883041392,196.66744397706185,198.72604193367653,197.14837825731237,192.40435186065997,177.46836842440342,198.54395606148412,212.6435435518372,197.92712291246414,212.6654393396579,215.21710463550318,207.39823104693588,208.19095409726796,206.8532248885509,203.39486089180025,201.54449021354912,204.84121060330594,203.13077141797234,206.3250958772081,196.47006151273686,190.61400617540897,187.83484501117175
21,2000-02-03 14:33:49+00:00,178.84795658912589,188.4095334456392,194.90774030952855,198.48003174587498,202.39105033389689,209.44554778090182,215.13237712220422,210.0894905119591,206.7931788670229,196.765561554382,200.04108942152666,194.7996636449287,205.64590112795815,211.76592581412535,201.0419883724273,182.94902857523866,171.35187863826573,181.27373689216532,178.9056821047577,180.719822160953,185.2027672187521,179.16020338359718,171.51646128002602,177.60267358516802,180.3587909106659,182.2214615984702,187.648374161995,185.77005220029926,188.601033949054,192.52275106334133,194.6550321090996,189.02854676385593,197.00342348202693,201.43494021610826,196.93738466750835,199.79318507178414,202.3544945533227,206.72873743947127,193.24292068978806,193.64793124893694,209.93054011102774,201.350809179778,202.95186816076455,200.10921014671484,201.78624428967245,208.94541057851066,201.5450344659683,211.53824882887375,209.1273690052281,207.81805663271948,202.3934052754586,196.20070384451486,190.41359415441988,183.0965761457655
22,2000-02-19 14:33:42+00:00,169.80990440114752,170.36794238982256,163.10434782104807,169.1168609879098,188.28863907183174,181.39431653705617,193.44449266816324,194.7202743535299,188.29272725490088,184.15314419134697,177.19752464012052,181.58166634895355,184.37009937801471,179.5180995306231,171.78511126372254,159.12739752214682,171.4186041389488,167.09197989739326,151.86452881902966,151.57966696471186,160.68831447271785,161.6078807466423,164.88055692898016,159.2036289724513,160.45323913293342,162.3449715565889,158.23343186480594,173.76719295730487,167.28270554153397,162.02652090689796,163.49549227070113,169.3736784961543,169.44387262775987,172.35131456180915,180.9764035887106,175.7340622871742,184.62722029118228,185.43728786847467,185.33211102686946,,,166.04657212236148,180.4281538380106,173.56824784478238,175.88430470279218,173.83444547845,175.87240659832253,186.47626176772644,191.75967202649898,182.1567681677909,182.9364436920333,165.03670597618964,166.41148363992988,153.55788930072168
23,2000-03-06 14:33:38+00:00,174.6754955823091,174.86331657418748,173.91385715036836,175.52863469060622,182.15251481293672,183.39665508230428,190.43600357228536,201.01688400839043,192.0383556538422,195.75667184358815,194.85758883428502,182.63351702527007,178.83715632975174,174.8946544485715,173.8038940081237,173.14577352177497,176.33917084194024,169.4841048673776,166.68181515313762,148.59629843360315,168.15960511424183,175.86591476204435,171.18274356540292,166.66764470493763,172.9468601043639,164.19450861713307,170.95145936719996,178.24919754062967,172.3337400862464,174.41991148844693,166.9439305765168,181.10781277086335,176.09377481752904,174.96169512635922,188.26719134814326,192.05438507320235,197.31799550886808,192.05463301400195,190.1007802817105,192.1192211527936,,155.9806811902903,185.14683980684907,176.47374537115778,181.40712456859833,181.87271030470976,195.66405118296353,205.9619782177973,206.7989713596881,195.6478403446337,194.14952111488014,186.8171904039945,174.38038630299314,161.4034231219535
24,2000-04-23 14:33:21+00:00,166.4000337918254,165.79134690402202,165.45021344940372,167.32350631373163,167.42981147103265,164.50909574199602,160.28558695633546,184.8020309993861,179.9065632690996,175.1555190680473,164.16904908719562,165.41879552283189,159.53486150420943,150.1653329042735,148.91533578430946,137.22234883267024,138.18306848273875,141.69296025831468,,169.76382037263633,161.89444276844608,159.28866225614698,166.05635822333193,168.642301380261,169.5981582125079,157.68716381677206,172.43235970120728,172.39672584614013,167.01507717482608,177.42054651218297,170.36707392849323,,179.53617434052273,178.2862863414433,198.3119513978828,200.66350346633402,207.34642068389059,192.71309111816834,193.55568754633666,194.84953075278122,,,196.7349921996086,177.55105379095028,182.7387075743464,176.9861005826892,197.14291761197896,197.20767137512092,193.53581978431805,183.6732085538333,193.99871898836554,167.49475055077664,178.50070847141947,162.60843354776273
25,2000-07-12 14:32:32+00:00,,,,,,,,182.24429570656125,179.62355855551266,179.4560502332614,166.19822669412082,166.34644019798014,163.26430136924822,151.5810079946245,151.1789738366494,138.05328320669696,168.11383486030286,,,165.1804701617159,171.5160711749481,164.89589098934258,167.9196657396061,174.98946808853782,,174.807270849966,,,170.0526590547787,169.38765757543277,173.5525930707792,179.18366694915957,180.34202702421226,,,,,,,,,,,,,,,,,,,,,
26,2000-07-28 14:32:14+00:00,,,133.2480996459112,,152.48292791338267,158.0307273234741,156.49188968794488,165.15244035939654,168.5551767812829,157.34068777428587,166.77755317912582,160.9035871856802,150.41385186892032,156.32384915075474,144.73718030964073,,131.9165931114931,136.43877524224717,,,,,,121.05017778370086,,,,,143.58618430333703,,,,144.08714364856405,145.9537149184771,157.747399542944,163.455880297932,,,,,,,,,,,,,,,,,,
27,2000-09-30 14:31:29+00:00,177.94200634526487,174.5583706498832,190.29227601250764,189.25258110712335,188.4060296759451,181.1765229170118,178.89422533297366,195.24055930898027,191.63783933512715,178.71856852063743,175.39234528007688,176.10426869105734,182.8039231679355,194.2378955852473,168.79571632827256,157.52132763741557,171.7626429434589,172.11686423168746,169.481319540298,167.54947592080507,160.62936062749242,154.9222629919501,159.4831615749857,155.78492106380332,132.03786180494976,158.56913661296107,,,168.21595242985694,168.24368375834362,,167.2074189460944,165.18324482877728,169.72099205474728,184.28591256534176,185.74283570228656,195.8070542211769,199.5006725131706,202.52821384181377,186.40577280182208,184.93418742682923,181.99220742016018,180.4902704545637,182.22435635476666,,,161.7592132252733,202.02844463787616,204.3366548427109,196.03826183665848,197.88483445525327,166.40572580023576,160.28610038480028,157.66840005013057
28,2000-10-16 14:31:11+00:00,182.02206510851516,179.60057465757583,172.17981611986355,177.78471998530964,169.83282291270856,176.69321052068128,193.71971723507394,201.55906297513758,187.71373846397518,165.438635828799,163.91201461527734,162.35790182035083,179.81224353575652,191.3915223069773,169.0803251132777,156.42720095496523,161.2836731160135,160.356367101946,171.10137709724398,175.17652869386592,167.31887539905313,156.2250986088481,159.88715667393177,151.99191273895266,151.87303640052212,158.85753021240444,150.14804623425997,159.6724369519664,171.17467830992132,173.24996089715887,176.68345718701036,177.73898657060187,166.4456496275713,156.2523895798403,157.8689586925232,172.37897623491756,185.7881556223875,191.97034679477287,187.26645805918488,186.12647872864426,166.0523331023565,182.05493880413903,197.8511618434963,203.54742746433868,192.4331808705969,191.8103215578155,171.0830962544396,198.41776779379234,201.37712533767262,202.5062760114668,193.22535951894537,184.84509141012478,158.58260091654486,155.51880000566103
29,2000-11-01 14:31:25+00:00,181.99881297239244,195.47259203640047,184.69655734485102,179.08387055528402,180.0695076719479,186.78541967472287,190.64270435704307,202.7685257170048,201.50559173863678,202.31432270575178,184.19080906672423,165.82834299248373,177.20287054019397,194.1667658956143,197.28461746291762,162.98016733770987,168.8514316212928,178.96733562596856,169.7472623705672,172.51967439577916,179.0627390276953,184.49016472717653,180.41169969036991,167.25682055344947,149.645566135397,161.4115122316572,154.10907830931748,163.32804002591965,169.62595001882949,190.17487808308857,180.6051890461776,172.15057271454847,179.9502540182259,176.9485957119624,190.51501938890888,198.04573692340574,177.2591436309509,193.26927989920853,193.51769821003055,198.02078922882757,168.5184308536898,186.44325930592694,198.45936429331744,198.9571219486037,203.46322255700022,208.38032394936386,200.89777941336794,194.75255130775994,210.48560160578344,204.28031600445522,197.36913496212085,188.82197682119642,181.53881037163939,152.3770058608269
30,2000-12-03 14:31:23+00:00,177.40163472137957,174.49434830269934,188.68058824535763,188.23600276455525,189.76978874960614,198.5262431424484,195.87670777889306,203.0964947263182,193.26596181649543,205.38177980511142,197.5812420452888,195.39340926958087,177.84284188122848,180.4478541335376,189.73554278643087,183.4509603966397,187.74941808905746,169.57250751685623,173.50914552996153,182.05096177878198,181.91578631232855,184.10846507374052,176.07456887984563,174.81465824295424,183.7189872134603,179.99883183520163,160.45596292942352,162.77212803196386,160.96380275444332,177.27971434629922,196.5043079886392,186.96642870613817,182.81016654700136,169.2009038293702,191.22129493010445,204.63699268944754,191.84747608738698,187.12869797239804,192.03974629394267,184.20441232724775,199.5411703690684,190.11309293257312,200.40301326607909,199.61151093610766,208.09513620678706,201.96352892832195,197.12539953464798,206.3903148194324,179.57003105606603,210.73482739211423,196.64871142249262,183.4440265890343,187.74492162522003,183.35758502288795
31,2000-12-19 14:31:28+00:00,136.08896792165393,137.87931383630777,155.3248448353402,,160.1153029571166,170.469169002735,179.86222573796113,189.85502971796836,190.4845405192283,183.5923152808592,179.38144709714373,177.76446333539786,174.77293739154214,165.58259567243005,159.83688850877064,153.8617144532148,163.05540830669435,159.79148659016934,157.30231880248726,151.63079728041524,148.93590434613918,,154.6142304534927,160.43500223441066,156.82932772097172,137.12097990300816,145.92751159829675,138.5619015667093,131.59518982329536,147.63502007458266,142.07162959393867,155.38467292857501,158.50047024022894,160.76398934735525,172.69140843518431,173.96303607956892,,178.47096267255318,159.8501940914624,178.3220660914017,171.5163134520535,179.93464287111976,175.17177911582002,,157.72502382076732,157.08039561733267,,,186.68632332590713,167.12526324150718,171.84570509405796,166.55076076239746,160.22395318292308,159.59216481449394
32,2001-01-20 14:31:33+00:00,164.49383549177884,169.66180999184584,169.17664649438217,180.07931130690002,181.859979661962,180.64286259533216,203.4928206979353,203.7339975019342,201.82190960349777,197.6722830628747,184.72995331503867,190.40334839075294,191.98068050786492,193.27507398932656,191.49691213373112,189.84661718377285,179.73552580703247,180.96630156492384,192.72953063682104,187.89137687801158,180.59280618997616,171.76688350508147,168.7722638521821,168.20470556306915,177.31375822823966,180.82302705791213,184.97977149645382,175.80020520837218,159.4366746128005,161.1200526850498,170.1199982242123,174.31930642706914,188.39769906024367,192.6575135167278,191.73032107523724,204.12099851340614,218.77847384879752,197.15658275544234,194.13373402173545,190.88596409255874,205.52590078982968,198.8395698590734,197.592911728624,201.91133034688704,199.8563776364544,181.0452606133281,184.7543552953331,194.75790297066277,188.10221784630406,196.99151785457286,198.89413047740803,192.63003437302675,186.096149376497,181.20312205972579
33,2001-01-28 14:20:59+00:00,164.49940732896127,170.41531390863614,181.32434155921547,177.3656033797216,165.20914204336245,176.73032665178738,205.30745607337158,196.8433769612545,197.75717433781455,197.6711995048819,199.37002536381755,187.6243325413493,189.53010353938427,195.13799446874674,188.02318532616567,189.73578934431714,188.17706346249076,180.34777402478872,177.79573539650758,187.2583526708081,186.13734312311158,179.52629431606923,182.93438700720694,175.5128308073795,165.08465922547887,177.5281989393809,183.74593560283415,178.6888561464958,167.66188019657787,169.48010686880636,165.08026070608713,167.44236004791637,187.15014536147694,201.722529436248,197.98094866194046,189.69220076026943,215.54326678373957,200.36122130280344,202.3822869615447,180.10966178882518,194.5169926819714,199.58265474024384,199.36941518645452,194.0651886451624,196.98158400330365,190.28843542878877,178.35534966469513,175.14249682764043,197.16424379109574,175.8567243879224,211.01082474339233,193.02527309373224,184.2083974026311,180.65990767120397
