dates,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092,satname
2008-08-27 21:55:06+00:00,291.09,307.01,309.89,312.81,279.73,324.49,325.29,316.29,313.20,317.62,324.56,325.40,309.41,306.94,318.81,309.42,317.74,298.52,312.89,316.71,336.59,338.63,339.51,342.51,340.86,334.57,342.92,352.43,344.49,341.07,345.15,346.47,347.90,349.44,353.76,352.26,348.85,342.71,336.86,340.73,310.92,342.94,368.77,356.39,344.60,346.38,351.15,361.96,358.68,356.66,358.34,353.96,356.34,347.22,348.82,351.70,344.83,352.58,344.63,345.37,346.82,350.38,338.71,334.46,341.23,339.22,321.92,338.50,347.72,334.14,340.35,340.44,336.61,343.08,336.30,336.25,336.81,344.38,349.45,348.46,349.10,346.25,353.31,350.24,346.38,343.50,342.31,342.03,348.68,357.01,354.80,354.96,357.28,L7
2009-03-23 21:56:15+00:00,307.51,303.00,,,276.28,296.52,295.73,312.80,320.67,316.64,316.15,320.86,326.81,328.35,319.19,305.44,,,306.28,322.62,334.53,338.39,341.09,351.10,354.80,349.46,347.79,354.83,361.55,,,,347.32,354.59,354.85,349.79,347.41,344.92,348.57,343.72,322.70,309.35,346.12,,,362.49,360.60,357.22,342.73,337.26,346.45,357.94,355.57,357.52,344.53,342.83,339.47,,,356.04,358.30,359.11,354.75,352.62,356.98,344.97,326.33,345.18,355.30,358.40,,,,353.21,354.47,350.01,350.49,354.21,357.28,357.85,357.36,349.69,361.90,366.57,,,,364.13,370.83,379.45,377.89,368.68,369.32,L7
2010-01-05 21:57:24+00:00,,303.46,308.29,302.82,296.25,308.58,310.43,314.73,300.51,300.92,316.23,322.34,,,,,357.73,347.04,351.48,308.50,325.97,339.52,335.04,342.98,345.06,354.59,,,341.33,339.82,336.31,355.67,374.77,371.33,359.76,360.39,348.80,339.88,332.04,339.49,,,353.97,352.07,356.44,366.75,366.57,363.85,365.95,364.07,370.17,374.04,378.96,369.60,,,359.84,357.85,349.61,347.61,346.40,357.63,371.23,370.83,366.63,349.93,341.18,,,,360.89,368.74,358.51,360.66,367.90,363.08,351.10,351.58,353.91,359.08,349.17,343.93,,,355.07,351.77,363.15,372.07,369.96,364.34,366.74,361.48,357.67,L7
2010-01-13 21:57:13+00:00,307.28,306.32,310.75,304.71,312.31,314.38,314.85,312.92,301.80,306.62,321.11,324.61,319.95,324.09,323.66,303.43,338.45,329.44,332.38,313.21,326.98,333.08,334.35,339.70,341.62,350.01,349.76,347.16,341.06,338.23,338.25,355.38,366.33,364.95,353.68,351.76,341.74,336.99,327.63,336.11,322.91,305.54,347.72,353.70,362.45,365.42,363.66,365.74,364.68,362.77,364.54,366.51,370.57,372.48,362.91,358.07,353.56,356.46,351.01,349.60,346.96,351.75,357.97,358.67,357.32,352.70,341.30,342.66,342.36,349.24,356.84,363.11,357.96,357.05,353.64,351.83,342.56,344.12,346.72,350.97,344.92,342.50,341.66,361.71,352.68,350.49,360.59,363.71,357.79,359.26,360.95,356.20,352.74,L5
2010-01-29 21:56:53+00:00,305.87,304.66,308.03,291.32,317.08,320.63,316.66,312.99,303.78,311.32,323.50,325.28,320.62,320.36,324.68,304.92,332.47,321.65,325.21,316.00,331.80,334.35,336.54,342.68,341.68,348.25,346.76,347.18,343.54,338.20,340.46,353.51,364.99,363.26,354.90,354.46,343.85,337.92,326.94,331.57,310.88,297.89,344.89,352.98,362.20,362.11,362.01,366.08,366.36,364.03,364.56,362.60,364.54,370.98,362.27,355.72,350.08,356.77,351.42,352.65,348.15,352.65,356.49,357.92,357.11,355.34,336.55,342.79,344.06,346.53,353.26,359.90,357.10,357.08,350.97,348.89,342.16,344.13,346.55,349.77,343.70,340.09,340.25,361.17,353.26,351.21,360.31,361.37,355.02,358.34,359.47,357.95,355.20,L5
2010-03-26 21:58:37+00:00,304.96,303.49,306.34,289.30,310.71,315.14,310.92,312.99,303.78,307.55,318.77,320.36,319.06,321.95,327.39,315.14,335.34,325.51,325.32,314.80,325.39,334.35,336.54,336.01,335.82,346.83,344.86,346.29,342.52,338.08,341.69,351.80,360.81,360.12,354.90,354.46,343.85,338.98,328.30,330.18,316.85,296.20,345.22,351.60,357.51,355.38,359.72,364.02,366.36,364.03,364.94,364.43,364.29,366.52,356.93,355.01,352.17,355.26,350.50,350.83,348.41,352.33,356.49,357.92,354.26,352.21,336.88,342.16,343.93,346.68,350.60,355.85,355.30,354.64,351.25,347.93,342.16,344.13,341.61,346.38,341.80,341.60,339.30,354.96,350.26,350.76,355.95,355.50,351.84,356.00,359.47,357.95,356.76,L7
2010-05-29 21:58:09+00:00,308.17,309.02,312.50,294.60,310.71,315.14,300.35,308.35,305.56,311.86,318.77,325.05,320.99,323.77,328.80,312.35,333.03,322.06,325.32,314.80,325.39,329.85,331.74,333.35,333.73,344.67,346.05,350.77,345.42,339.09,343.07,351.80,360.81,360.12,350.88,350.33,341.17,338.66,332.38,336.63,329.57,311.27,351.59,353.68,359.91,355.38,359.72,364.02,365.86,363.75,364.65,363.64,364.72,367.79,357.39,355.05,352.66,355.47,349.62,350.83,348.41,352.33,356.15,356.58,354.37,353.46,340.25,343.81,346.24,348.25,350.71,355.58,355.38,354.64,351.25,347.93,342.75,346.39,343.38,346.17,343.15,342.72,342.21,354.14,350.27,351.42,355.94,355.50,351.84,355.31,358.55,356.26,355.67,L7
2010-06-30 21:58:13+00:00,309.29,308.50,312.50,296.00,310.27,308.18,300.35,307.40,305.65,311.86,318.77,325.05,322.12,324.44,328.80,306.21,326.98,316.42,323.53,313.87,322.99,329.06,331.02,333.35,333.73,344.67,349.33,352.05,345.69,340.79,343.80,353.22,360.40,355.84,348.28,347.54,341.59,338.66,332.38,338.73,333.77,318.38,351.59,353.08,358.59,354.61,357.34,361.17,365.06,362.76,364.65,363.64,364.72,364.02,355.33,354.17,352.91,356.91,350.14,352.67,350.51,353.17,356.32,355.27,354.37,353.46,340.25,341.08,345.62,348.40,349.47,355.70,353.60,352.95,351.25,347.93,342.75,347.01,343.38,346.17,342.63,344.55,344.13,354.14,350.27,352.69,356.49,355.50,350.76,352.77,355.32,348.41,355.67,L7
2010-08-01 21:58:15+00:00,315.28,312.35,319.21,314.37,310.89,304.28,291.12,304.36,308.45,312.67,305.98,324.71,323.11,327.16,334.22,307.08,323.83,303.19,321.00,322.65,319.47,321.12,322.75,319.34,327.55,345.93,355.97,360.37,357.38,352.43,354.08,357.41,352.28,346.05,345.76,337.16,338.21,341.02,345.24,351.59,353.76,336.87,370.12,347.94,355.62,354.66,356.78,358.91,363.11,360.86,364.79,368.65,367.22,359.93,353.88,353.16,354.48,357.94,350.81,355.09,358.77,361.71,360.09,351.29,350.26,352.18,346.36,339.94,348.44,349.65,345.67,356.06,354.92,346.75,352.07,332.23,344.53,351.32,338.63,348.61,341.57,353.62,348.74,355.64,345.79,354.16,352.28,357.46,354.48,355.25,349.09,334.08,356.37,L7
2010-10-04 21:58:41+00:00,319.32,318.55,337.16,325.46,320.28,312.34,296.90,304.14,308.69,318.71,315.71,338.48,331.97,330.97,334.92,292.82,312.30,288.61,301.58,321.69,322.82,321.12,322.75,322.69,332.21,347.62,360.93,365.65,363.35,357.34,356.99,362.79,351.53,343.72,345.76,337.16,338.21,340.46,351.68,360.12,362.09,351.55,382.08,348.11,358.57,361.80,358.25,363.54,363.11,360.86,363.48,368.01,369.06,362.19,356.43,353.02,353.17,360.34,351.83,359.95,363.54,366.88,360.09,351.29,354.80,357.20,343.69,343.73,353.22,350.99,347.20,358.20,356.78,351.09,346.34,334.55,352.85,354.34,352.60,352.89,343.30,354.90,352.52,362.20,350.32,360.02,355.78,363.10,357.25,355.17,349.89,337.32,344.45,L7
2010-10-28 21:56:14+00:00,323.92,326.25,331.73,329.80,323.28,319.40,308.75,304.14,308.69,318.71,309.55,329.42,329.49,335.80,334.92,283.53,305.35,283.02,294.78,321.69,322.82,321.12,322.75,322.69,339.32,351.27,361.55,363.31,363.05,359.37,358.89,361.30,353.60,346.89,347.64,343.25,345.54,348.27,354.16,357.22,358.95,343.91,376.50,354.37,359.81,362.76,360.61,365.32,365.53,364.96,372.75,374.41,374.55,365.23,356.43,353.02,349.70,360.72,357.08,364.30,367.25,371.50,364.99,354.42,347.84,357.06,344.61,349.23,353.22,350.99,347.20,358.20,356.78,351.09,346.34,334.55,352.85,354.34,353.09,354.04,349.41,356.04,353.69,358.70,356.26,361.56,355.67,356.36,352.54,353.00,349.89,337.32,341.36,L5
2010-11-05 21:59:01+00:00,317.60,326.25,331.73,324.60,326.09,320.65,313.10,307.10,309.52,316.40,309.55,329.42,328.65,333.72,330.93,288.79,306.99,286.04,297.36,318.51,325.09,325.63,328.60,334.29,339.32,351.27,356.25,359.03,359.11,354.66,355.74,358.92,352.75,346.52,347.62,345.78,345.91,348.27,354.16,349.95,349.70,343.91,376.50,351.94,357.65,359.42,358.12,363.71,363.70,363.26,370.59,374.41,374.55,364.48,355.05,351.55,347.31,359.27,355.66,362.26,363.92,368.71,363.05,354.08,346.69,357.06,344.61,343.62,352.13,353.03,349.14,356.20,353.69,346.56,338.40,334.54,348.25,353.29,351.66,354.04,349.41,353.08,350.16,356.06,353.48,359.17,353.64,351.15,350.92,353.51,349.84,339.38,341.04,L7
2010-11-21 21:59:14+00:00,316.13,326.25,331.73,324.60,326.09,323.06,316.24,309.90,310.14,316.86,313.01,327.09,326.84,331.59,330.86,292.56,306.99,286.04,297.36,317.84,325.30,326.36,330.90,337.59,339.72,349.39,354.98,355.75,356.04,352.08,355.74,358.92,352.75,348.08,348.13,346.90,346.80,347.64,349.22,346.33,345.99,343.91,376.50,351.94,357.65,359.42,356.48,362.36,362.64,363.19,369.69,371.54,371.73,364.84,355.01,350.53,345.21,359.27,355.66,362.26,362.13,366.04,361.81,353.52,345.95,352.63,344.61,341.58,351.23,353.90,351.56,356.20,353.69,346.56,339.53,337.40,348.22,354.31,353.42,354.53,348.65,351.37,348.44,355.87,352.99,359.17,353.64,351.15,350.49,354.71,351.18,341.53,343.50,L7
2011-01-08 21:59:40+00:00,320.28,341.70,326.30,332.20,330.49,333.48,330.11,320.06,318.67,320.91,320.17,322.28,325.01,331.13,328.07,292.39,305.35,279.93,303.21,323.50,331.71,332.49,337.44,345.88,345.42,354.61,353.57,352.44,355.56,355.01,360.87,358.93,356.72,355.03,357.12,354.19,349.30,351.05,349.38,341.57,339.42,336.18,376.21,349.21,356.11,361.39,358.21,364.88,362.33,364.74,371.76,375.23,373.48,367.74,356.40,348.95,340.62,358.64,359.82,363.01,362.93,368.41,364.68,355.00,343.00,351.17,341.57,348.34,356.35,356.82,355.92,356.74,356.02,346.75,339.53,337.40,349.45,356.29,354.16,356.83,351.56,351.74,346.98,356.91,353.88,360.92,351.69,351.15,351.29,358.08,352.57,346.49,341.56,L7
2011-01-16 21:56:21+00:00,321.19,336.44,328.68,331.14,330.24,334.71,331.36,322.92,322.27,324.77,323.90,322.48,324.17,330.46,326.81,297.86,311.15,291.98,309.05,325.47,333.53,332.33,336.20,343.94,344.33,353.98,353.14,351.80,355.68,354.22,359.88,361.40,360.30,357.89,359.00,354.46,347.40,346.78,347.75,343.05,338.42,335.32,369.47,353.01,358.68,364.19,358.16,364.06,361.74,365.71,371.26,372.07,371.55,368.94,360.88,355.99,347.28,362.15,360.56,359.75,360.76,366.89,364.86,355.81,346.96,353.89,348.27,351.46,358.51,359.94,358.00,357.90,358.42,350.15,343.04,339.80,347.20,351.81,353.61,357.63,354.20,353.84,351.37,358.16,355.72,361.29,353.40,352.53,351.03,355.62,351.30,349.81,343.29,L5
2011-01-24 21:59:47+00:00,321.40,336.44,328.68,331.36,330.14,336.62,333.50,326.67,327.46,331.58,328.98,324.21,325.07,330.10,326.81,297.86,311.15,291.98,317.87,332.30,338.01,336.15,336.21,341.50,345.98,353.07,351.96,352.75,355.68,354.22,361.16,364.42,363.84,361.79,362.91,357.85,347.63,346.57,347.14,344.08,338.42,335.32,369.47,353.01,360.16,367.46,361.54,364.22,362.48,369.83,374.45,372.85,369.78,370.26,363.40,360.13,347.28,362.15,362.22,359.88,358.54,365.74,366.95,357.92,350.19,354.95,348.27,354.68,358.99,360.53,358.00,357.90,360.15,352.01,344.94,343.87,346.41,350.44,355.10,360.26,356.80,356.23,354.68,358.16,355.72,361.29,353.62,354.97,351.95,354.54,352.82,352.22,345.15,L7
2011-02-09 21:59:27+00:00,319.60,329.62,328.68,323.79,326.24,337.03,335.20,327.76,327.73,331.06,332.31,325.27,325.34,328.04,320.96,295.73,306.24,300.40,317.87,329.91,337.87,335.38,336.72,340.06,345.29,349.23,348.16,348.08,349.45,345.98,356.25,360.86,366.17,363.96,361.57,356.65,347.73,343.27,341.48,337.73,327.46,317.17,351.02,354.83,357.59,365.50,360.18,363.40,361.72,367.72,371.48,369.07,365.60,369.24,363.51,361.69,350.12,362.75,363.03,359.60,356.61,363.45,364.02,357.23,350.85,353.00,344.23,352.62,358.42,359.23,358.11,354.07,356.33,351.69,344.94,348.76,346.09,349.06,355.53,359.03,354.83,353.83,354.27,355.23,355.94,360.62,354.88,350.57,348.16,350.39,351.44,351.22,345.84,L7
2011-02-25 21:59:32+00:00,318.43,325.99,328.68,323.79,326.24,336.22,333.71,328.74,329.51,332.40,332.73,326.56,326.18,329.85,320.96,293.58,306.24,300.40,317.87,333.00,339.80,337.79,338.71,341.20,344.43,349.61,349.56,349.36,350.53,347.83,356.25,360.86,365.49,364.87,362.02,357.62,349.38,342.03,340.06,337.85,332.27,313.44,343.23,354.83,357.59,365.50,362.95,365.45,364.48,368.72,370.34,368.80,366.08,369.24,363.78,362.23,352.94,362.75,363.03,359.60,358.26,361.32,363.20,358.89,352.00,352.85,346.19,353.10,358.04,359.78,358.83,354.07,356.33,351.69,349.11,351.21,348.19,349.39,355.23,358.93,354.86,354.87,355.72,355.37,356.14,360.62,354.88,350.57,352.12,353.14,353.12,351.12,346.72,L7
2011-03-29 21:59:38+00:00,317.72,325.02,325.38,323.79,326.24,334.91,332.81,329.06,329.40,333.62,334.04,328.08,327.77,330.01,322.67,295.91,306.24,300.40,317.87,334.38,339.35,337.83,338.91,341.33,344.87,350.61,350.38,350.97,353.00,347.83,356.25,360.86,365.49,364.87,362.02,357.62,349.38,342.03,340.06,337.85,332.27,313.44,343.23,354.83,357.59,365.50,362.95,365.45,364.48,368.72,370.34,368.80,366.08,369.24,363.78,362.23,352.94,362.75,363.03,359.60,358.26,361.32,363.20,358.89,352.00,352.92,345.79,352.97,357.87,360.44,358.64,354.07,356.33,351.69,350.81,353.32,350.03,349.85,355.05,358.63,354.60,355.12,355.67,354.92,355.56,360.62,354.88,350.57,352.12,353.14,353.12,351.12,346.72,L7
2012-02-12 22:00:09+00:00,336.33,350.18,351.50,346.29,339.47,335.19,336.09,333.50,333.16,,,334.69,325.65,317.63,324.55,291.66,317.50,316.83,301.92,332.56,341.76,336.03,,,,357.64,341.12,349.34,361.77,357.72,371.32,360.46,367.81,345.66,326.64,,,,,368.04,366.51,,358.76,366.86,355.21,341.65,348.57,359.39,366.06,,,,381.60,382.40,377.24,374.15,368.03,360.81,357.33,369.00,374.10,374.34,373.07,,,,346.88,365.50,373.59,376.32,368.47,362.84,366.07,367.91,361.70,351.13,342.38,,,,357.22,364.35,360.83,363.65,358.68,352.36,348.93,356.94,350.43,348.18,349.07,,,L7
2012-04-16 22:00:29+00:00,335.51,339.60,342.23,339.98,331.96,333.64,330.53,333.50,333.16,,332.53,329.81,321.40,325.25,334.61,291.66,326.78,322.92,320.75,334.10,344.07,336.03,,345.77,349.72,354.48,349.64,359.94,365.94,354.54,367.63,366.58,375.64,357.62,326.64,,357.16,365.33,364.02,364.75,351.47,311.42,358.76,351.03,352.27,349.70,356.47,360.47,366.06,,,352.47,372.04,379.52,374.75,372.44,368.32,362.51,359.65,369.06,370.93,374.34,373.07,,349.64,351.47,351.66,362.77,369.76,374.90,369.72,364.03,366.14,368.65,364.87,357.72,342.38,,357.80,361.10,354.88,360.55,359.83,359.31,360.45,356.69,354.65,352.36,344.86,348.18,349.07,,350.79,L7
2012-05-02 22:00:31+00:00,336.93,340.50,343.05,340.60,329.18,337.98,335.58,339.00,337.16,344.46,338.16,329.81,321.40,326.93,333.28,291.66,331.09,328.38,325.05,339.16,342.97,340.87,349.28,345.56,349.54,354.48,351.42,360.87,365.99,357.44,365.63,366.15,373.00,362.83,349.97,364.85,353.72,359.73,364.02,364.75,357.13,311.42,353.06,352.19,353.38,353.19,361.43,363.46,370.85,377.43,378.53,363.06,372.04,379.52,373.93,372.66,369.14,368.62,366.90,370.96,371.70,372.46,369.84,364.14,353.68,353.09,351.66,362.77,367.47,372.10,369.84,362.58,361.61,365.10,363.75,360.16,349.40,353.05,355.55,358.63,354.88,360.55,359.58,358.70,356.46,355.84,354.47,354.59,348.32,350.54,348.15,355.61,355.32,L7
2012-06-03 22:00:23+00:00,336.93,340.50,343.05,340.60,329.18,337.98,335.58,339.00,337.16,332.77,334.01,330.22,321.38,325.11,330.46,294.50,326.00,321.27,325.05,339.16,337.98,338.07,341.05,345.19,348.58,349.79,348.16,356.03,361.07,354.45,363.00,366.15,373.00,362.83,348.38,358.92,349.87,359.73,364.02,364.75,357.13,311.42,353.06,352.19,353.38,353.19,361.43,363.46,370.85,364.48,366.53,361.11,363.66,369.24,367.93,367.98,363.15,365.63,363.01,370.96,371.70,366.05,361.93,364.14,347.50,343.76,351.66,352.91,359.55,363.67,364.88,358.21,356.50,365.10,363.75,354.78,344.96,347.86,351.30,352.49,349.94,351.18,354.91,357.29,352.86,351.38,350.60,354.59,348.32,347.99,342.33,343.75,355.32,L7
2012-06-19 22:00:53+00:00,336.93,324.97,331.35,329.24,329.18,337.98,326.61,326.34,328.59,329.40,331.08,328.28,321.38,325.11,325.89,294.50,319.32,315.59,317.02,330.26,333.89,333.81,336.69,342.04,342.79,349.79,348.16,356.03,354.23,349.07,363.00,366.15,373.00,353.95,340.18,346.64,344.42,349.32,343.67,364.75,357.13,311.42,353.06,352.19,353.38,344.98,354.83,358.96,360.82,356.23,361.26,357.87,355.92,369.24,367.93,362.34,358.01,362.56,357.71,364.05,364.72,358.45,361.93,364.14,344.75,338.69,351.66,352.91,359.55,363.67,364.88,358.21,351.68,359.39,363.75,354.78,338.15,340.69,346.31,348.07,342.51,351.18,354.91,353.64,348.98,348.10,347.48,354.59,345.84,347.36,342.33,343.75,355.32,L7
2012-07-05 22:01:04+00:00,330.93,323.45,328.97,326.73,322.69,330.62,326.61,326.34,323.81,327.08,329.40,327.35,320.05,322.07,323.93,293.73,316.54,310.48,311.48,330.26,333.89,333.81,338.68,342.51,341.55,348.12,347.06,353.88,352.12,347.28,359.64,361.45,366.50,353.95,340.18,345.14,343.07,347.76,342.94,355.35,354.80,326.63,353.06,342.92,352.45,345.19,354.83,358.96,360.82,355.77,362.13,357.49,354.67,362.78,361.83,358.94,355.93,363.63,358.91,365.99,365.56,358.45,361.93,364.14,343.50,340.29,347.80,352.89,358.99,361.36,358.19,351.80,350.18,357.18,363.75,354.78,338.15,338.13,343.54,345.77,341.39,346.42,352.18,355.65,350.26,347.55,345.38,349.04,345.84,347.36,342.33,343.75,355.32,L7
2012-08-06 22:01:28+00:00,327.91,321.90,324.12,322.00,321.57,330.62,326.61,326.34,323.81,332.62,334.17,327.35,319.68,318.68,323.93,293.73,316.54,310.48,311.48,330.26,333.89,333.81,338.68,342.51,341.55,348.12,347.06,353.88,352.12,347.28,359.64,361.45,366.50,353.95,340.18,346.34,345.13,347.56,341.25,350.28,350.61,320.51,353.06,341.49,351.53,343.46,354.83,358.96,358.49,357.65,360.46,356.32,351.95,356.47,355.76,357.27,355.09,363.38,360.16,366.73,365.56,358.45,354.26,351.77,343.93,340.79,341.94,350.78,357.68,357.37,354.49,349.33,349.29,357.18,363.75,354.78,335.99,337.01,341.33,344.37,338.84,345.77,353.55,355.55,350.63,346.02,343.10,344.83,345.84,347.36,342.09,339.36,345.94,L7
2012-08-22 22:01:38+00:00,325.80,316.25,318.64,318.53,314.78,324.56,320.05,321.13,318.08,331.37,331.86,322.22,314.08,313.86,323.80,294.77,314.41,303.85,316.60,327.33,332.47,334.58,335.85,338.79,339.50,347.37,351.71,355.02,350.19,345.20,353.00,358.99,365.20,359.35,344.70,347.51,345.18,346.21,342.76,346.75,346.84,320.51,347.36,339.17,353.25,345.72,354.03,355.42,355.81,360.02,361.91,354.76,344.09,349.36,353.10,354.46,352.93,367.15,364.67,366.43,357.59,348.73,352.35,359.03,346.51,341.69,334.09,348.04,353.94,353.58,351.69,347.42,348.30,353.76,354.23,350.83,338.59,337.25,342.73,345.18,336.50,343.45,353.39,354.20,349.29,344.35,343.94,344.50,345.83,346.71,343.37,339.32,342.61,L7
2012-10-25 22:01:51+00:00,315.75,313.06,315.06,307.89,312.36,322.04,312.96,316.25,315.32,327.74,325.83,316.72,312.53,308.37,318.59,294.77,310.08,296.16,306.09,318.35,324.47,331.11,332.83,334.46,334.37,338.95,344.70,344.64,345.21,343.65,347.43,352.00,354.98,352.01,340.29,343.83,340.89,341.82,337.52,343.86,347.07,325.06,347.36,340.16,346.82,340.96,346.49,348.97,351.90,357.34,361.31,356.46,343.16,345.63,350.62,351.20,349.80,367.64,361.88,362.90,354.67,348.48,351.26,357.15,346.63,340.06,323.46,342.80,348.65,348.60,346.88,343.85,339.52,345.04,346.65,347.20,339.17,336.11,338.76,341.58,330.78,336.62,346.37,354.04,346.71,341.57,341.77,343.00,345.76,345.16,342.16,340.08,340.31,L7
2012-12-12 22:02:05+00:00,305.90,303.30,305.18,299.46,299.43,313.53,304.10,306.54,307.55,321.92,322.00,315.44,312.14,304.29,310.87,292.20,299.98,286.27,298.93,305.50,321.08,325.91,330.01,331.43,327.83,334.87,338.15,334.93,334.22,332.94,343.69,349.62,350.86,343.79,326.01,337.24,338.43,340.48,338.56,343.71,341.44,325.06,,335.37,342.62,337.74,336.64,340.12,344.09,352.79,358.32,353.08,344.65,347.59,346.13,343.00,344.34,367.09,356.56,357.84,349.96,343.55,349.25,352.59,346.18,336.86,327.12,343.81,346.47,344.76,333.71,338.17,334.96,339.42,337.22,339.18,335.07,333.40,337.04,339.70,328.92,334.71,339.11,353.23,347.67,339.33,337.85,336.29,340.15,343.71,343.11,338.22,334.77,L7
2013-04-27 22:08:11+00:00,295.34,285.99,275.31,273.82,271.90,312.83,310.24,303.69,306.88,309.87,322.58,323.35,318.30,323.24,315.43,289.86,297.42,291.67,294.38,300.29,326.40,328.15,336.21,338.77,331.12,330.40,329.23,339.76,366.59,361.06,349.53,343.48,351.15,347.01,345.70,342.24,339.03,346.81,346.30,339.63,340.25,,,325.34,331.60,331.71,330.61,336.23,343.01,351.36,349.58,349.03,350.27,356.49,352.38,359.72,357.63,364.21,345.10,351.31,353.26,361.54,353.42,345.91,343.55,323.73,341.75,338.22,339.15,,,,326.84,329.88,333.23,332.42,332.85,343.34,347.00,344.28,334.17,330.50,328.25,347.66,344.84,343.47,332.43,337.38,344.72,355.32,338.98,343.24,342.07,L8
2013-05-13 22:08:23+00:00,302.73,298.48,298.40,290.05,283.96,315.08,317.19,310.53,313.83,319.52,324.04,324.41,318.39,323.42,320.58,284.63,300.06,290.96,293.66,303.17,330.89,331.59,338.49,341.39,336.14,338.09,338.86,348.76,367.69,364.98,356.70,356.03,359.70,357.46,357.52,352.94,348.72,351.85,350.14,344.56,350.19,362.87,350.76,342.66,342.02,344.00,343.16,347.99,350.27,357.49,357.30,354.61,353.67,357.06,356.41,368.10,364.44,367.15,350.71,352.58,356.72,363.73,362.88,354.51,355.13,342.38,355.07,351.79,346.88,348.69,351.92,352.59,342.18,344.22,343.50,341.84,343.30,349.62,352.54,348.16,339.44,335.36,334.01,350.01,347.66,347.75,337.73,339.50,349.00,360.54,345.83,345.06,345.23,L8
2013-05-29 22:08:05+00:00,302.73,298.48,298.40,290.05,283.96,315.08,317.19,310.53,313.83,322.07,325.83,325.85,319.75,325.80,325.30,280.65,296.38,288.12,291.96,307.80,330.66,332.32,336.79,339.86,337.01,341.91,345.49,353.75,369.04,366.02,358.53,357.98,361.30,357.46,357.52,352.94,348.72,351.85,350.14,344.56,350.19,362.87,350.76,342.66,342.02,344.00,343.16,347.99,350.27,357.49,357.18,354.63,351.59,359.23,361.70,370.20,363.91,364.10,345.90,348.77,356.72,363.73,362.88,354.51,355.13,342.38,355.07,339.44,345.96,348.44,348.24,345.48,343.81,345.01,344.40,342.11,341.44,343.54,348.84,348.94,338.59,337.90,336.19,347.78,344.68,345.25,337.66,338.73,349.91,357.89,345.83,345.06,345.23,L8
2013-06-06 22:01:43+00:00,302.73,298.48,298.40,290.05,283.96,315.08,317.19,310.79,312.48,320.52,323.29,323.26,319.76,325.40,325.30,280.65,295.97,287.97,291.25,307.49,327.40,330.65,335.13,339.72,338.43,342.84,346.30,354.60,369.04,366.02,356.85,356.51,359.67,359.02,360.73,355.59,348.94,351.45,347.44,342.88,345.89,362.87,350.76,335.89,339.07,346.44,342.08,347.74,346.60,354.08,351.98,351.95,348.17,356.51,361.70,370.20,363.91,360.73,347.14,347.90,352.81,360.38,361.07,354.51,355.98,342.38,356.55,340.50,346.34,348.44,348.24,341.72,341.29,345.96,344.40,342.11,340.00,341.88,348.78,350.19,339.56,336.50,336.19,347.78,344.68,343.94,337.93,335.83,348.30,355.84,347.55,343.60,343.04,L7
2013-09-02 22:08:28+00:00,312.18,309.39,310.95,305.62,311.46,326.36,336.87,321.85,325.20,330.60,329.92,326.86,324.16,328.58,326.10,282.69,299.94,286.94,294.26,311.78,327.49,331.49,336.23,343.81,346.92,352.29,354.93,362.77,365.60,364.61,362.22,363.05,366.80,369.54,372.94,365.79,356.02,350.73,348.64,349.15,358.84,368.56,350.99,345.26,349.40,354.91,350.22,354.36,351.76,359.03,357.76,357.56,352.54,358.82,363.36,366.07,365.25,364.12,355.11,353.46,356.54,359.43,367.47,372.53,369.99,363.84,369.53,349.56,353.76,354.00,351.42,342.14,344.89,347.48,347.00,353.19,347.61,344.31,353.38,355.29,346.32,344.39,347.22,348.85,345.45,344.57,345.06,343.83,355.74,361.21,355.41,348.72,347.14,L8
