,dates,mex0157-0000,mex0157-0001,mex0157-0002,mex0157-0003,mex0157-0004,mex0157-0005,mex0157-0006,mex0157-0007,mex0157-0008,mex0157-0009,mex0157-0010,mex0157-0011,mex0157-0012,mex0157-0013,mex0157-0014,mex0157-0015,mex0157-0016,mex0157-0017,mex0157-0018,mex0157-0019,mex0157-0020,mex0157-0021,mex0157-0022,mex0157-0023,mex0157-0024,mex0157-0025,mex0157-0026,mex0157-0027,mex0157-0028,mex0157-0029,mex0157-0030,mex0157-0031,mex0157-0032,mex0157-0033,mex0157-0034,mex0157-0035,mex0157-0036,mex0157-0037,mex0157-0038,mex0157-0039,mex0157-0040,mex0157-0041,mex0157-0042,mex0157-0043,mex0157-0044,mex0157-0045,mex0157-0046,mex0157-0047,mex0157-0048,mex0157-0049,mex0157-0050,mex0157-0051,mex0157-0052,mex0157-0053,mex0157-0054,mex0157-0055,mex0157-0056,mex0157-0057,mex0157-0058,mex0157-0059,mex0157-0060,mex0157-0061,mex0157-0062,mex0157-0063,mex0157-0064,mex0157-0065,mex0157-0066,mex0157-0067,mex0157-0068,mex0157-0069,mex0157-0070,mex0157-0071,mex0157-0072,mex0157-0073,mex0157-0074,mex0157-0075,mex0157-0076,mex0157-0077,mex0157-0078,mex0157-0079,mex0157-0080,mex0157-0081,mex0157-0082,mex0157-0083,mex0157-0084,mex0157-0085,mex0157-0086,mex0157-0087,mex0157-0088,mex0157-0089,mex0157-0090,mex0157-0091,mex0157-0092,mex0157-0093,mex0157-0094,mex0157-0095,mex0157-0096,mex0157-0097,mex0157-0098,mex0157-0099,mex0157-0100,mex0157-0101,mex0157-0102,mex0157-0103,mex0157-0104,mex0157-0105,mex0157-0106,mex0157-0107,mex0157-0108,mex0157-0109,mex0157-0110,mex0157-0111,mex0157-0112,mex0157-0113,mex0157-0114,mex0157-0115,mex0157-0116,mex0157-0117,mex0157-0118,mex0157-0119,mex0157-0120,mex0157-0121,mex0157-0122,mex0157-0123,mex0157-0124,mex0157-0125,mex0157-0126,mex0157-0127,mex0157-0128,mex0157-0129,mex0157-0130
0,1986-01-25 16:33:44+00:00,220.9843948633102,223.5511890435404,227.33175497036999,224.91051078243606,224.63356721204588,230.5487984002694,228.32912382907412,228.17870015450947,231.0777678354336,222.07236815387824,215.90263602246154,219.81949190897402,219.73382230202526,215.63945187034318,217.61391051770087,227.34386818355878,223.28993319769603,224.69794400452918,224.6570252938551,229.62503917839024,228.14234026065324,229.6663742799013,232.54543555807354,235.8438871680958,240.14361698941607,237.99975952647145,231.19616030298698,230.15799445795133,228.7429175442263,228.83246658983668,233.06963265779103,224.6239882129565,220.50660578590086,220.10103203571808,225.2405926974461,225.18135794328592,221.52440789298655,228.13419285785176,231.9253680491682,234.4489379582692,240.70590715887107,232.03483617490755,229.1035452946382,234.44794351319825,235.42600392450433,234.3902581624168,235.24449540833245,233.73996056713509,233.13654237384432,232.7635722448985,235.39851974561753,234.64790708125952,243.73687500445703,240.2713805994778,234.59368584171128,233.187193130692,232.47060959234514,237.7981815720068,235.9968189911982,237.35738562618886,235.71636771758008,236.46615679246926,236.39239520383367,237.91031981942706,240.52771379875065,239.9182312656431,237.74979955999353,235.00142783148067,240.51519880861304,240.35738266960357,238.82256327608638,236.7480885215177,230.51431299049023,231.29747544151826,232.76107969962538,234.10161734872335,229.8147783535969,230.59729447569893,234.0532009513164,227.92446946598017,231.1001965247647,229.56371575116836,223.0707460927326,221.9319815699996,222.09502723038048,229.4556150248571,232.95530797888745,231.62386046181007,230.27865507654272,229.4268816658811,227.1223949609246,228.4032211670251,225.58772399071637,222.99905562785068,224.7554797004448,225.56077051391208,220.52765508095865,220.72664718634573,220.29310069306905,219.36211829123764,221.27761057786196,214.2192977001852,215.76530329008773,216.08894040721157,218.52033292113285,218.90382855245642,222.35255940404667,221.3462419754625,226.1603181083741,223.4023148951287,224.1920749166543,226.62708335121158,226.11537488466945,225.3862219477431,223.2469307812104,224.3997906354842,224.33186643741053,228.02050775279417,232.06543961777268,229.34631804166608,227.97785910226776,225.39212680922014,226.68359578788375,226.52558101944706,226.34051051885027,226.96531878590798,226.48240729058855,220.84414395938757,216.0240045565902,224.23790149425037,228.81697505546015
1,1986-03-14 16:32:40+00:00,216.82442412301071,222.16787432291383,237.16072561065454,228.3119553436787,228.23931172201287,234.66341575325507,232.14999044399792,231.74930011034297,238.25733341254676,232.21779617887583,232.0823110864294,230.12402770175538,227.51787716196807,224.63951868294598,230.85476553677117,232.15595449454148,228.73140423785048,235.35866005200793,240.59794919844722,239.7582165490625,241.77706293672634,245.64970039741044,244.61850444778494,247.09805405786835,247.28125853596498,239.86193263491245,232.3639443362386,231.23926656191887,234.1526501968097,232.1826075434897,234.0335840043606,227.66888088679104,220.48350216426465,217.77737225904926,220.21589219836764,223.52309142815312,220.61720079519165,219.53604578842325,222.17032816256796,227.6576092593231,228.36932172727302,225.4758048418248,228.00615679796903,229.79842635866322,228.33285152727234,228.6649283779966,230.07974241651627,234.6539175728996,231.671373468813,229.1062904035366,227.75196284204182,231.16218458258717,235.30716318413306,230.07925785294657,224.94969437865103,227.74509628217885,238.30545186119195,240.04459283007233,243.58481984359872,243.2419395643663,240.4930432206518,242.45696547796368,239.082667000367,237.33925018861794,236.33338919601306,238.77918848865897,243.2391416277379,242.89665739656144,244.7530860697665,240.38985542086786,238.14493070090444,239.66184935760177,238.1213541722524,240.14357026963464,235.81159620660637,235.1386647105567,231.32443311981814,234.9294684939198,232.41326269217362,235.26871557231442,232.10050159458328,227.18005156168127,221.23977279755584,219.88908733857488,220.0369928060587,219.19799739841034,226.82245204540854,232.79652536773736,232.98632772691835,226.62775192509105,226.19939912696398,229.3318006466368,227.84832845720607,226.91433086419252,221.62626992517707,221.96084824723872,222.46733404137336,221.18753329376582,221.15817058532195,223.24435448560638,223.53560158981696,223.213733603258,218.00659976250324,210.6231635609534,211.0942547654422,212.86585774561243,208.53595053887008,207.907499177549,217.48375386614217,213.00143552717225,223.28730626916266,221.7770836902338,220.58688702738087,228.00343637835743,225.66717416643462,219.55642514414328,217.5045929929777,219.66975247245642,223.0970152018068,221.46738708269368,217.53342768221955,218.43679066200852,223.0670887372407,225.1034338174266,223.14599657843144,217.77241278435875,216.5282296225428,214.33511898807535,202.86791069133557,203.37245676903996,204.3173839258361
2,1986-04-15 16:32:00+00:00,232.5955147243884,237.39165285724494,247.1332327953949,243.95441025270551,242.79427107888517,256.355785309967,248.1934426838209,244.70862437143597,243.6223773229783,245.40081062453086,237.41934215361223,241.5963822691767,243.62496590091567,244.77513855868574,248.024219971356,245.4719909010717,241.43072589733512,241.50867221846346,240.64155567476897,249.8713492336826,246.4790167348533,255.168915223979,264.0256768500283,265.7443912522216,273.1793945350973,261.77403741520584,258.33169136825586,246.42131753386192,243.01555038755737,240.72331091044597,240.4156246727382,236.30004396269786,230.65266516816894,238.7310401179488,237.8513615974968,240.89926207423696,240.3921851706229,237.85634139137315,239.54191702851452,239.45637800913596,236.62285444424265,231.70599925112256,225.12464162720534,222.54283562432065,219.63860209583703,220.14831156114133,229.1546597661439,230.96049944048423,228.15284478086357,233.5162054769334,231.76818881211642,237.1713878380809,235.44369441066462,235.63700712469105,233.9623197889615,236.87401191820007,238.5422698668724,237.79842790909555,240.42395729955996,238.2679133568122,239.0278259053721,240.25731916864135,245.97126998257187,248.01445907932168,243.95562422340748,242.08235444138302,242.40797138389462,243.96226461161106,247.21593273058977,242.69217165036557,241.49466825363902,237.33960433267953,234.50950958928607,230.74168708378497,226.6778442344098,224.21220379426154,223.4798521540369,225.05298353134296,227.2424345021313,232.59198439879694,227.88772221928377,226.3331780182749,220.13902270795353,217.5014437658644,222.747546025978,217.22450354776186,223.20249542586959,226.94837896443866,226.92592691534497,223.56657110366956,223.4163257895048,221.21843342311533,220.17964863688758,213.38431325104023,209.64061923515644,214.28358269869818,212.54488798647418,218.19379699111892,219.10829211374073,219.71545973579703,217.37947650394676,214.30905177907493,211.4767388621695,207.96893272702948,205.29374068201264,207.71875644280905,205.464149664503,209.5634651122082,214.91173052965235,208.91179037985697,206.7530032222595,204.00042910801793,204.24708340285932,206.55547534772126,203.292025259227,204.65469297412025,207.10128002930625,206.21487789078657,215.7758950427748,215.2064373643304,211.03514284506292,209.28904444596537,208.75506127957277,208.72630135041666,213.63089909391985,210.2169281333126,214.1471574507497,207.28418153283323,205.66641290274276,203.95202579660534,205.92610772405453
3,1986-05-01 16:31:37+00:00,218.89352417830526,217.5325533664801,226.30833830599468,223.34023887784565,223.534324128143,233.67729470391055,236.5914568263832,237.50880352683382,239.78109335405185,230.77166573640972,235.76401129181153,231.3891106266741,227.1934424416703,230.2594565719602,230.68933663768175,229.15964818268426,241.21223069959456,238.7465821326844,236.65102544926455,245.96550359228235,246.83816319112782,247.89896547660805,248.4998524128567,254.71532419478487,261.36168729256565,255.33075127978253,251.5346137222966,249.56621301617403,245.48663127870245,240.83656724430168,239.52932677958276,234.93758294146065,227.20953924499418,219.0764160372027,222.85751642618473,226.27216975837072,221.5947767517388,220.48908618564684,224.3011826413165,229.7243287441109,230.8167461572241,226.2419346376463,217.26108259030988,218.99349299588093,217.97604773797042,221.23081157986482,220.8655798195443,220.76366309094794,220.34600756243202,225.32278638635094,224.18119344070328,220.19631405764258,219.33692094154915,229.07334157551477,229.47666918122007,232.95584682308697,232.33503471035792,230.25292145087127,230.34434444607987,228.16367728552174,233.73664798477873,233.5706166663683,233.6195490895691,229.24879707389968,227.291628084301,227.13517639227666,227.24042423221633,230.12007766570784,228.30073494781882,236.93646454137334,236.7180809305938,236.01071912560445,228.64751386942405,221.70735507133932,219.54764662075794,218.45347204820135,219.5605686301503,223.80760098191095,222.32449206349875,221.2648845308775,217.4283146063209,216.38479206193432,213.09622283191504,211.60975670126803,209.77061112573327,209.61082261532906,220.16500193498155,223.71146047414936,223.76953215096123,218.3295509626466,214.89897252454537,212.52527264708408,213.4581992705404,205.865959937501,202.39965236364026,205.87662750656037,204.60908288291307,204.4444273666109,206.28113652790395,203.41185078775626,206.05907392766716,204.10889267624378,198.30380757072,194.43091852823173,191.90047443645707,201.74734528168412,200.1923465546922,203.69199290318338,206.23636930019978,202.4284473704854,198.80694414750926,196.82712986336634,197.0773601405104,202.698822216295,202.82845734817673,204.1254067668742,204.8396339241893,197.76034342058526,198.99741203155963,200.56269847204544,191.97047640937353,192.7838734030821,196.84401366807373,200.50695822119286,192.98363664782119,197.73462296326758,198.20439592073063,198.02469565170878,192.86306782142182,195.55057091399618,193.0825576775672
4,1986-10-08 16:26:23+00:00,203.74824750227643,208.68458571486062,219.02257074550158,217.17448491924114,217.4848888157406,228.8980120481735,227.6559257522275,225.85426291584582,221.08892105363907,217.58122508451578,210.4396622482538,212.99673772486182,205.51086978258027,203.21001093207465,203.45165274409564,206.84170357829018,208.55714486697437,207.95343546043645,208.49195241147183,214.33920689339013,214.6937532402272,221.36583433978498,223.93475476510235,230.13200980423116,234.88611156507486,230.22175836732094,229.34188424304676,227.27066223314077,227.62670648774255,224.84847785464106,227.99484561074277,222.92877202659488,218.01877643502465,214.47184786483763,214.4416385506111,214.46403897834253,210.51058197931096,213.2867941965012,213.82976843492318,215.17781440695273,211.66118675315445,206.40603854350525,201.25880522503704,201.06508815207948,196.6102713454139,196.33912197128254,197.4024896693482,197.96298729792437,201.345053512108,195.78351249189186,195.23911078587938,196.08836771665824,195.22620899634552,191.81277124870323,194.1654133271375,194.7088010333271,198.09161976244184,195.96109685087262,198.8411545440925,200.85096039892667,200.96627953201528,206.3438703909654,205.94687232079085,214.12820547344828,207.47959640007653,203.11404817888175,206.23721419878362,209.7425373801956,209.2245691723733,215.22493509848374,216.40571620240723,207.61114542577798,207.0278512922368,205.35214595071753,200.4866706000284,197.43460147577042,203.46882137947253,201.3170411066697,200.32836601254562,199.23507818542916,197.44464947667035,198.32332571897277,196.473831654053,191.5959973374717,187.81044681534686,195.1297084639489,190.36148853292195,189.4680209338105,193.89663046478566,192.68930238324694,193.45664984256766,187.9917628349286,185.5777653344904,183.6832309923324,190.89908250215746,180.62746874679172,183.77770989501607,181.88793250225334,184.28217455739198,185.21267235565622,179.24286381211752,177.114058774953,174.69620698947747,179.037406828629,175.9654226051436,179.38435883360398,179.96814581966888,181.8982179042888,177.22507475527146,181.13963061187033,177.65871170319457,177.4767390200674,179.1375054773696,178.24058523507244,185.14436228801603,185.58265989460656,184.81337848882387,186.7750836820493,197.1064298566112,194.47341456660376,190.07506810309255,191.52770568136503,192.91406093545737,192.92024451054945,192.04820218909285,193.40529995072302,197.4872456291603,197.1327611970349,198.34685346288782,211.7992705484714,201.33325286410027
5,1990-03-25 16:26:48+00:00,,,,,210.5729440081002,213.8828691569296,212.5081173265479,213.1540588343034,211.28053746575355,200.8157115783199,199.59439658390087,203.1341683357036,208.46404954404153,206.10598096967942,206.51943871263992,202.94103065231127,204.23659397503693,211.38187913059303,212.97312247586342,213.7004940421781,217.8535191389465,226.02702437262903,228.9056233328395,233.78282430534412,236.91106893272777,235.07490491165092,234.21824189855877,232.3636685182282,241.9502050812015,242.37597507054804,246.84569595615667,250.5973899716913,247.9628231333784,246.49395216409232,257.23328132484164,257.7723835783084,248.64003815480618,249.0425731034864,245.55683367106428,243.90316422737544,244.68615061206032,238.96580560106133,228.91040404206714,226.45803208933796,224.95036923460307,223.82616306371457,223.5243397004553,226.25724548615165,236.20058769039835,234.9734993932468,234.49847733052727,229.83737365346354,227.90674194369532,229.28581649460926,232.14921174708056,229.72764479839196,226.0861422379031,231.77705578226596,228.45294670948806,230.84342684605295,236.90574330562856,236.89856804682654,240.47040534032294,242.84417247898543,238.85131884890762,235.04739906036588,236.65247366887735,235.99523472435325,238.11137513331383,234.98122111998185,230.6649034863821,232.04043960577778,233.5384117632475,235.40692733076668,230.04196044151777,228.84617053255457,229.05198588590682,228.42550714095415,230.2828214992997,230.69708070950068,232.344367481779,229.57589418428194,225.51271566430003,222.4111641817358,224.26649360315318,218.18586628868078,219.01363888929768,219.36234732098094,220.35670871341344,224.8428521078575,225.9720860280402,222.90476736430512,224.88012087815432,222.82488146734389,222.97370162719918,,224.90974861350952,222.48506677181652,219.84903360500056,223.02103359816317,219.3320099449969,219.6087794651086,210.89081306518412,214.02592058701356,211.51565341178306,213.50971672111334,215.59949262800419,,,,,,217.22391900059318,,223.32411664316285,219.57848885393128,224.3072487267009,225.71899385109208,232.45138866370382,231.80274683470972,224.97206371176455,221.71986148635224,227.6984081574553,227.9311621915886,224.98426135809322,220.76754026360197,225.57644345453735,225.89705924830272,216.2548894567298,224.02421059505107,215.41239242438027
6,1992-08-21 16:29:02+00:00,187.34121242562514,192.61405855650563,201.16593740785066,201.93511748023403,206.80254828076102,210.02974492843848,208.60989773134375,213.0043010988681,208.8265501723818,204.05827415247583,198.5873886297123,197.87220728009342,200.00546608773058,200.14609391410295,200.33504895434587,193.4542807579637,195.673337159047,200.78649565632324,204.2236326213666,202.94422452597087,214.08416340897486,215.4112280229591,216.288981184109,224.9390114650301,234.55761861074132,230.31324209924009,221.64148035711233,223.0662032523916,228.210545519819,225.4872189314594,230.72665230265727,229.251867034121,228.31278637013423,221.4128384768588,221.31030862515115,221.51097036696984,216.908383100592,211.6860995149167,211.53186230388476,209.37352322047263,211.76696150525336,205.31210704449614,193.85573676646231,193.65614021669816,186.8584500468311,,,,,,,,,,,,,,,,,,,,,,,,,,,194.12419219789788,,,,,,,195.07045149669082,197.90073227700628,197.5099882656106,198.87043110518462,192.35458142243587,188.57346135119548,186.11376858716704,183.14364813816132,181.29724735704542,182.6420424917818,184.13104395530564,191.692618307336,191.41029528557988,188.43763355906495,190.01445285031292,189.1056688738397,185.7125770001924,183.34799098966806,,,188.4435354063958,,187.69895927919467,,180.16752816787942,178.5060790043429,175.19689701467854,,,163.50606257696631,177.47080689368843,181.42669083427288,181.07484904031068,174.92217162838742,,176.56800503464257,,,,,,,189.41291926410216,190.4492608207656,191.81195066430718,,198.2466300863093,194.87694756688182,195.74540812273378,196.20742150782846,212.21379091453215,218.8839167862667,210.53843232074084
7,1993-01-12 16:28:11+00:00,201.23523497093365,204.4872705869029,215.80692908332577,210.54044634193033,214.0744505209959,227.06080090719777,217.96944723035685,218.82253146489177,217.10840524130245,216.82761557918258,217.77779783588562,214.48099163986655,214.77229115502288,207.8747916272155,215.26600799934724,214.34357360249703,215.66545844934979,212.74874133664022,212.65191035260526,214.70751401816597,214.5139667390749,226.78781180485453,232.82946953308073,234.7204310365205,237.84570227186876,234.18058129746333,229.5784850717508,222.46516014785422,219.67974704668896,223.85337737011028,226.31858895930452,226.0253397899788,231.64551801392764,229.3508098751646,224.5231364811083,227.23424968654092,229.1514386417026,226.36169326627208,228.97377950520874,232.44710205711291,234.59276874288295,230.4490610177343,227.51316237752243,218.2154935158686,215.6738245143274,216.20780302286195,214.1235234510887,216.85799683513258,214.87620885264312,214.5242167484748,218.40130105353427,218.15461205264918,220.09974361150904,220.52996147544033,217.8154839610724,221.16279523251308,223.55002285373146,225.9830241857449,222.2174079411002,223.66145542861724,225.7562384288676,229.0532350186308,229.7383844883618,235.37313634184528,235.9680713367426,234.29105521110478,231.7235940931922,233.949826434664,236.55398051289242,232.20363830727027,232.87107071996695,232.59510517071206,233.43001104565144,227.86765911036704,226.0959288065735,222.41770954144604,222.8314764274725,223.42190535915188,222.42124427169543,224.86774862605634,226.22797045244164,225.58928205879192,220.36767921221195,213.65671900167257,216.34497958353015,217.42764186055626,214.17840370083317,220.23558870710684,224.55019457220627,226.64587303047588,224.18584853250022,226.16091709876625,219.26326928937567,215.48141594498517,216.39512805656287,219.908319226903,217.7383609404321,223.6840657034832,219.5975278935235,222.99098922804174,214.9605924859081,208.8174165093522,212.54809942797792,213.03807158942936,214.27381063290403,213.64124187678166,212.88227690278686,227.2049582776442,226.86196392371266,224.7875402344118,223.50241138159612,221.68373332382922,223.31914810518842,218.48732297863125,222.48722376281847,222.10387985887803,227.88114808815894,234.20603149313573,240.85229071100892,245.30233476173515,239.01455076587595,239.41738259228526,244.80095785440213,246.48970115795896,247.90587446615376,249.7832640624405,252.45770587752557,255.7763387729644,251.27643786247702,256.1645008386445,249.9991885277322
8,1993-02-13 16:28:31+00:00,202.69335010624553,203.52416657282558,217.40905210496115,209.57545315518996,210.99785669652925,215.92503969303644,211.4050125105416,212.5881367145054,210.10210108753293,204.4028105709015,207.15474894376243,213.05633390955606,207.85299956332938,209.39633498002183,216.03376613397302,209.66113447200476,211.17032375832292,213.39631885858773,215.74474161865376,216.27673084038668,218.62244093089504,220.81454167984393,223.00364054851838,232.7985179711376,236.15951263348296,231.39322230393554,225.03279849601864,225.14001666773302,223.2859371946879,224.8389643643915,226.812560817925,223.6368470409703,221.87442661933596,214.1835832346697,215.86334441916185,221.21411454705515,223.48400307536878,220.09930974075422,220.812225695045,224.4054001493665,222.0965560991684,217.627676747917,213.856723753597,211.82632447465687,211.72254002741562,208.56979830826816,210.35811269728717,206.23612237797389,202.34184278704322,212.5421863382735,210.99542352659563,219.1540838954368,219.29934094763183,217.69975523951527,217.46947037765517,218.87335644564158,217.30741776825366,227.8592677863761,228.45635944627693,226.4365064310316,227.60585277167698,228.95199619863246,226.75397907130997,224.16362776063028,229.5827439528233,232.98653196531063,236.4171148608195,239.22371077315876,236.93126152968676,234.0544113188249,231.3379456002473,230.52911511774343,224.60137971136993,222.82192210016748,225.49367212026345,224.2803241377372,221.106352577713,219.23949474231975,225.90713029411165,216.99486982295178,219.08676872419198,216.21785558471078,211.7882228321801,213.75327122667588,217.47851463992978,221.5217736294004,226.5700549599568,224.89382206274536,225.3425649195524,223.9509939087982,221.1115819189424,223.57007406220853,226.80721688528985,220.55814132311366,220.61598328724153,216.78031445463094,216.39999776371678,218.60969657029588,211.08218374571226,217.17306962724194,212.23384659552482,210.2307102055576,213.70085274779967,214.06364105305593,209.70358742347315,210.71467003496332,209.27973847479154,216.427411799045,217.17884778573696,219.32388429233384,219.98923465545965,219.8786670405495,224.07756248081668,218.37112729166466,221.9922534720305,221.50302153429945,218.82153610355633,232.1427855318155,233.94752322780602,233.7034305249723,228.34240584953932,227.71224064325895,230.84998606596565,234.21034072207982,234.71072605409915,244.99535451394206,252.06247721793224,250.9666043357016,242.42028098827615,238.86450966465952,239.12296044954866
9,1993-03-17 16:28:45+00:00,217.08688718216013,216.84227608136388,234.70236344120516,233.40952886287025,231.1513995972112,238.44624275932765,236.38122024870253,239.87580016248185,232.85554783849588,231.99264207443343,233.6807068845359,231.35116992002116,228.10278850250774,234.82891568561232,233.42062684853636,233.7000175406144,230.91042325561804,233.61357608662627,228.10826401734232,235.94789033480635,240.43015179858256,239.911279311691,246.07326448655735,250.23953470944517,252.21819358969574,245.5222913317238,242.60798034843296,238.2635179622746,236.81663279022789,232.3259167087078,236.61809736788157,237.52349547968868,233.8919419778559,226.74188035950309,228.30244210158764,232.4023278070246,225.2273497959791,224.17480943600128,225.8370707625358,229.51132454397205,227.11143838808243,218.8113199198894,217.60720142360822,212.14639692632534,212.5364372270113,215.41630424488682,219.05545363731346,215.59934250348664,220.86314563428274,227.65508982329442,228.79979848180338,226.74484211064458,222.44832285563217,225.78355898420855,225.1447573614233,225.02776832883427,224.86772429139,222.9542659779921,226.55986093780376,226.19525773974075,228.49468190376894,232.79721761406444,231.9947088365927,233.48883056596853,234.8208957623905,230.50396150554457,228.40799957821696,231.73941416843758,226.98693189192764,233.89205009355442,227.90719767719165,230.3732426533576,224.41593650705082,220.43465904610994,220.93972354738995,220.0512673889782,222.81485775306516,226.45976455445006,231.8641767479806,231.37121404751562,230.7998606744279,223.4439564172121,222.61856235900325,217.82516799063504,217.5006502997022,214.9805682278627,216.1354715540379,215.2909667890514,220.91001424481118,218.93084938919628,220.23066369668888,221.3820489302573,221.94072414927135,220.95010838303926,217.64553894676024,214.1095422494118,223.1545921003842,217.2065076572136,219.07304109696088,215.89304459592046,216.18993150224549,215.0039270024224,209.8490955035805,206.6339329464665,204.00987074752462,200.76178395567047,217.8739395217186,217.89259120469276,222.57397136199734,223.39673594828093,219.6523866957874,218.5413977176927,218.17059016315852,220.6649880890785,221.13843370406644,226.3656744691849,223.85300700406032,228.60846165333962,238.04781411590042,233.1359250098515,230.1233892323531,230.29702045090758,227.82730183364512,237.75058981573127,239.21470623017672,236.59967814557635,241.879179943326,238.284774177625,240.38132281719174,240.6351554797466,230.72394385577346
