,dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
0,1999-12-09 21:59:21+00:00,115.9960559889283,105.4477088237089,89.99041244398083,106.86580345291789,113.82231386100172,136.3839191791135,131.17796143176398,131.82806580202418,128.8399414464839,124.37539077437337,120.53315883455265,115.59531771301134,115.92816899250406,117.34646992946176,111.62206508742888,106.97656500876096,105.89983004887266,112.00099327884615,112.9639682808631,108.97535809972968,123.23005992476902,116.20876622339907,114.52025025432708,115.19846834966908,118.51364560341196,107.21377431288579,106.51647788972987,125.97370027558603,116.89846109109047,99.43546528640664,113.37033680365097,122.27447386495531,120.25223552604675,128.40495852948325,135.18889128959094,146.15694942706915,146.13201954896044,150.01728345565846,145.02456655841644,144.6274344374403,136.66420934032186,132.27699840292357,137.7058119624595,128.03107887638538,,,,,,,,,,,,,,,
1,2000-01-10 21:59:16+00:00,121.60579854398608,115.37645977607704,106.47638981652608,113.83738058249001,127.85930595731985,144.02953534175015,146.18802517764288,144.65633559143032,138.22723931870667,135.80669010846276,132.40481541211352,129.71330410750616,131.72436725225919,135.59226407694905,123.1049139884024,132.93170576722923,132.8607014839758,122.97451265152982,120.03691046568404,118.22311775225944,123.75640077503344,121.8501075113783,125.89810786039764,124.52902064664238,126.67503430468977,124.31101277090167,124.07365556121162,135.75362098359125,128.78000729904963,101.23771591608207,116.8519464470456,133.04164950151602,144.0745493050391,142.49097040005074,145.39167765048893,152.48280533139663,155.14363560794646,160.98302424489543,165.02849226294742,160.48918107022442,148.38095061945495,145.99712668835508,160.54721071843326,138.42999466532652,121.44523935137488,120.60530330159425,127.30641143098569,135.91474989303967,151.86286433086588,108.95951359734174,124.6534438611748,137.51383127341083,172.72817628668238,140.8928583878364,132.23568450861967,135.30958877789726,136.63893874549302,148.0724812806867,146.467110639933
2,2000-01-26 21:59:14+00:00,126.19185252420189,124.8071173771737,116.9386913388123,124.13837419688147,139.22209947855265,152.78694262850343,157.98643770798287,155.67568301957624,141.32247902561934,140.16857195956965,136.51388624874238,132.87861741878407,137.46048138807708,144.62765683125775,130.44417233761513,155.3953290312803,154.21466145719373,158.63840683623297,156.78965879191878,157.7919915052977,152.5663604281223,149.0148372249178,151.4982073305286,159.0261262663231,150.5404538345505,144.31113919078197,144.5676699686176,158.2950906908798,135.8921626760198,121.71704748567242,149.65099543072634,164.3666597231707,180.19470308597874,182.63368053415724,166.37346809955807,172.59632524912135,174.0902866462816,179.84622774460732,201.84117637098356,174.2272128011764,164.47456798361839,153.3249873610839,169.0167212962203,168.58674534641435,160.5540697184793,161.5668759316793,161.55840504968347,162.114418041218,174.57476091847678,157.63567058706903,166.22570458872661,190.0803292097193,212.85780195072715,,134.99782272972254,139.70867551723683,144.9496207329849,145.0760448238271,140.21658660898365
3,2000-03-30 21:58:57+00:00,118.34688914394897,113.80721974595758,95.43768603373252,106.81370376863964,117.65129983319024,132.39379773688785,140.9889366698298,144.00365176417657,138.24724983279924,135.01938314217637,126.96698974553817,126.36062947811553,128.8146719288487,129.97755173954758,123.40244437774125,133.34118343642518,133.7362735182995,140.14295285262116,141.27066375757647,148.60441085599976,145.30357570345112,137.8192851239116,128.3314959381305,125.8954446978831,124.92480682008302,114.69122003317746,119.04741196457364,132.82581663586365,129.73502784884585,104.44591849588265,120.32027463745005,131.50243802551657,140.38310933364014,137.26250344538596,142.5138424818486,152.0186377600662,152.4353963663931,160.99577366093808,164.13099178556703,154.2793604314965,142.95898319345486,139.1393802660524,151.99298870227335,139.60955500144047,127.76421949346546,124.41802609706635,128.31239835326602,135.78818278213615,148.78818048155034,119.03753792716837,131.25119416691774,125.11896469533602,178.6416275434484,138.3718990656145,124.41521943693826,127.59523543781062,,139.22435049561986,138.85078938447276
4,2000-05-01 21:58:42+00:00,128.17918312817807,121.27705355134341,91.50446816539755,108.78762192388476,119.05631823535107,130.45130613318082,138.8277342944907,137.16084064365782,137.29884225638526,136.2256336722087,125.26995247095218,124.62989902476946,124.62195059241311,131.99116772398108,124.12876037867176,125.70293335778996,121.04756205686905,120.1404565866438,119.41624085854556,120.21236460240623,126.57142435518834,122.15331642119168,121.35518703366796,121.8851920821594,118.12599060263172,112.19884778597645,119.36004887053625,126.73268334584698,129.44670583113978,109.04403020835858,117.70554651880639,124.73337842609614,126.61390117030425,131.16195942927325,138.82954571762338,140.09363807045148,140.64141278503706,146.6886897148741,151.2071402940854,143.78126943430934,139.8649035915338,137.246371173515,145.27731351049252,134.81322152174238,121.17510868800478,117.06702551502961,123.58691324055302,130.15933763403237,145.49769126634496,115.08807474157109,121.66328577160172,119.80404092500338,147.8168452847344,132.03044504220105,124.75249034604698,123.8062935423119,97.85949193998945,136.79449304427038,139.86670215557416
5,2000-06-18 21:58:15+00:00,127.19977352841833,112.18223883650704,,106.97170558831394,107.12789392164692,122.94929538799099,129.46767217502813,132.09337473642438,131.12840802642557,133.61000883091245,120.98675850864319,122.82326165989608,115.37808866559244,123.94378807021474,111.24812213849216,114.02689802275621,100.77667623797787,115.11389413754908,109.58932782228365,103.03264842063089,114.46627308092441,115.59805671135608,114.31021311286973,115.23116754886969,112.56922712699149,106.8112023283306,123.01125044239151,120.18254895520622,128.7604668914965,113.04464230985192,116.81252366596902,119.89659781508819,113.15757268764652,,131.0350640330634,133.36635752834198,134.6910401865548,131.73510903250065,143.38361429554166,133.22044339542185,124.47460844450657,126.63645869930264,133.2008804256591,130.59872387717374,112.8920387175867,110.13919107907903,114.68457663016503,113.4533320253553,136.08839168308245,113.27121819238045,120.20928537648105,111.93924136046223,136.1035279231308,126.24569693155095,116.51558320116916,108.75222034218288,88.13046474673683,118.09640470281036,129.31366175110907
6,2000-07-04 21:58:02+00:00,146.1416004946242,126.75392354802773,95.10212136556295,116.38791386192734,128.20638840014252,137.36860956718292,145.06468118673916,144.27638041915847,142.3696125854965,139.06866187275068,132.6441711323172,139.64934018824763,134.9451565165655,130.84207759090506,130.0452658273365,136.5099816406552,128.4426539316046,125.81513892836742,126.75352613044957,121.21755579281951,127.9089261624807,124.96937452307941,130.5785033486027,129.87313523954188,126.71231691015454,119.80974126614197,131.13093767920753,134.45282844429764,138.19603698414153,123.09866879651909,133.10242643322727,135.23509789248962,128.8997827033361,156.05829707231854,160.51166185394183,160.09277894363154,149.60239277484428,153.34759418030276,160.12267831498383,156.5090140548281,,,,,,,,,,,,,,,,136.257786888241,,150.91387927713288,139.28900188296265
7,2000-08-05 21:57:32+00:00,137.08024659106195,134.23703270342537,106.87469338961641,118.14073290849583,129.20303274159517,136.95580584375836,144.06919359801492,146.92816890789572,140.31214527631136,138.20394219990902,129.72587582242454,127.6199589445727,124.84426873218258,128.1159689240757,125.6695771034646,134.53148511584197,140.25744061203628,138.27265158211358,133.41602680145922,142.3492083440764,138.3057495091482,142.25970160438177,143.504550721958,142.5166374654054,143.09063493952303,140.87510145061486,140.83426534396742,153.95044342710688,142.76220087982088,131.1251375253667,146.30594235894353,164.11560319783678,155.74486662513945,173.06446920965737,166.50512311892734,167.6983864576087,157.7807610125755,165.17990974488526,190.4405141416503,168.59242755628605,169.29059869776674,151.67298661496943,164.80688365762188,168.10478041021852,165.40521326439563,161.37454265875905,159.03990443304187,156.9873111163003,169.41330318610122,157.03349968103714,169.09352853341622,,212.5367869071277,,145.98181142700403,138.28249932838582,,148.01304663601832,147.8788015949177
8,2000-08-21 21:57:26+00:00,127.90310179927472,127.58917826283799,110.24204219142601,116.72089336869034,133.5484944316385,142.14546303106013,150.373327672251,143.4363429107118,141.53585110054723,139.29395807533996,137.273934280293,128.42945184169264,128.5372809037026,133.50675005144237,122.49743280670879,138.4499666273439,124.78880090422007,135.29383793450967,123.16546704466126,125.88767226379099,133.2888417282066,129.86865785680862,131.49324244112228,131.02076473771425,132.89680255227876,129.53177229970464,134.794354102572,137.35948636317468,134.9342080569137,124.75153519719005,136.35213075732844,152.72478535126578,161.01195848771843,173.5622911782446,169.42914814816604,162.53564073532448,152.98652510737298,160.11409584922114,170.9203669986417,164.41855074942316,155.53715529162832,146.94306952349365,155.55897666179467,156.358434427359,149.64109276725208,148.09915049179023,156.198509331014,146.42266989233957,161.00089787592617,145.4735114543794,157.78072331241628,150.21110446153432,199.1241401682676,,136.58028067327893,136.72049199952457,139.36761346300278,144.56417642592442,147.73633941335845
9,2000-09-22 21:56:53+00:00,130.0742107106741,119.02375678030225,99.57568280724014,112.6224150811694,124.95693320375445,139.25785134815467,144.2328343698899,141.21579599366217,139.13149641837046,133.24862635140533,126.90086342335168,125.52174559223626,126.59640227761453,122.75845449866979,119.52662354763419,129.97497614793497,127.88310213782628,131.677164504744,132.48458832542872,144.15094547248123,139.84203479225826,131.94008070657338,137.2097084357874,136.61339342163643,139.42656540849364,133.26180327119528,132.79933526333082,141.27736724345553,138.4915316780734,125.1373526759664,138.65945166823616,147.23999462299156,143.12878169691527,147.33333760675663,162.59413954475303,153.21836862167262,152.61210479481272,160.77277775948113,180.8891114022832,163.38570648233912,158.12103653495882,152.46098906962575,160.5877429827053,161.65174229875632,153.99602183651496,149.27002501217862,155.31804025637854,151.68237819576262,165.2595975423378,147.67837435889663,154.4727701820142,,199.84678757266806,,141.95423969589567,130.4537847135648,139.99599274020466,145.2221269130141,139.30069519489686
