dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058,satname
2000-11-09 21:56:45+00:00,326.2603225806452,315.1103225806452,306.55538461538464,313.0979069767442,319.12666666666667,337.2893220338983,339.2551724137931,335.4651724137931,336.04426573426576,336.03560283687943,333.3492805755396,326.005401459854,326.9940740740741,328.4866666666666,318.25333333333333,327.0870588235294,329.0753846153846,334.0966666666667,334.6090909090909,335.22222222222223,332.76,326.56,334.72333333333336,330.75909090909096,336.53,327.33909090909094,330.6333333333333,337.38,338.4170588235294,307.8135294117647,320.2695238095238,337.31333333333333,333.94,352.61,360.16538461538465,363.61333333333334,352.8611111111111,365.1366666666667,374.63222222222225,363.33909090909094,350.4433333333333,346.14,363.2342857142857,350.38,332.78999999999996,338.57222222222225,339.95,348.6722222222222,362.8333333333333,321.52222222222224,327.65909090909093,337.9970588235294,373.0333333333333,339.33538461538467,335.29,337.84333333333336,337.56157894736845,351.35769230769233,351.62243243243245,L7
2000-11-25 21:56:47+00:00,325.07483870967746,315.16483870967744,306.2076923076923,313.87837209302324,317.6366666666667,341.0705084745763,338.62,334.16,333.21986013986015,335.8336879432624,333.661654676259,327.0939416058394,326.73074074074077,323.8566666666667,318.7833333333333,325.32882352941175,327.1176923076923,331.0566666666667,332.13363636363636,333.51222222222225,332.315,328.995,333.80333333333334,334.87363636363636,341.61,330.0336363636364,323.5133333333333,329.825,335.00882352941176,309.71941176470585,320.3795238095238,335.4433333333333,335.17,356.22,340.09769230769234,350.2833333333333,348.4711111111111,330.1366666666667,,,,,,,,,,,,,,,,,,,,,,L7
2001-03-17 21:56:40+00:00,326.8535483870968,316.26354838709676,290.3630769230769,300.33162790697673,313.1666666666667,337.42,338.7910344827586,338.4610344827586,334.7841258741259,333.8756028368794,326.3353956834532,325.5934306569343,325.59962962962965,329.2866666666667,326.5233333333333,337.89882352941174,329.4530769230769,340.7866666666667,341.23272727272723,348.2088888888889,350.065,340.265,342.06333333333333,337.3727272727273,335.66,330.21272727272725,332.29333333333335,350.955,341.88882352941175,324.26941176470586,333.6309523809524,345.8233333333333,349.46999999999997,367.32,370.6930769230769,361.62333333333333,357.63444444444445,363.2166666666667,383.8488888888889,358.53272727272724,360.18333333333334,346.545,356.41142857142853,356.0,349.27,343.2688888888889,348.49,346.2788888888889,347.7133333333333,339.7688888888889,355.47272727272724,368.24882352941177,381.0433333333333,356.5930769230769,339.445,330.48333333333335,320.13947368421054,336.67153846153843,338.7108108108108,L7
2001-08-24 21:55:12+00:00,325.78419354838707,325.73419354838705,304.48846153846154,317.5151162790698,353.99,339.19847457627117,338.24379310344824,334.22379310344826,329.9156643356643,329.37531914893617,321.6426618705036,319.5575912408759,315.37,307.89000000000004,309.36,312.20058823529416,311.8784615384615,310.39,312.88272727272727,307.11,318.345,319.245,319.01,306.85272727272724,301.48,311.33272727272725,300.32,324.755,303.58058823529416,313.05529411764707,321.74571428571426,325.46,,,,,,,,,,,,,,,,306.3,316.47,303.62,323.67272727272723,,351.01,323.79846153846154,317.805,314.93,317.7836842105263,328.3792307692308,329.97162162162164,L7
2001-09-25 21:54:52+00:00,325.83483870967746,320.92483870967743,295.33307692307693,302.86232558139534,320.2,338.2186440677966,344.5744827586207,344.0144827586207,341.73503496503497,337.8836170212766,329.9701438848921,328.27452554744525,328.0166666666667,328.27,324.79,331.27941176470586,328.8830769230769,335.05,346.37909090909096,346.71,340.88,346.99,345.84,352.37909090909096,340.46,335.3590909090909,337.40999999999997,354.28,339.02941176470586,321.7047058823529,343.59285714285716,364.52,360.02000000000004,371.42,371.14307692307693,365.96,369.14,370.35,385.19,367.20909090909095,362.25,350.05,364.3442857142857,360.52000000000004,357.96000000000004,347.45,351.32000000000005,353.49,348.59,343.61,365.2290909090909,396.31941176470593,387.22,354.0230769230769,345.05,338.48999999999995,340.24105263157895,343.67153846153843,351.6181081081081,L7
2001-10-11 21:54:33+00:00,,,,,,337.0506779661017,339.4948275862069,336.51482758620693,334.76573426573424,335.7343971631206,326.2307194244604,324.924598540146,323.78592592592594,322.99333333333334,321.69666666666666,324.1729411764706,321.38461538461536,329.7833333333333,327.59090909090907,330.16777777777776,347.31,339.76,345.25666666666666,339.8809090909091,335.36,332.2609090909091,332.3666666666667,353.15,329.7329411764706,316.1164705882353,347.5904761904762,356.57666666666665,337.99,365.53,371.57461538461536,358.77666666666664,354.6888888888889,368.4433333333333,385.0877777777778,362.0709090909091,360.1766666666667,347.43,359.2857142857143,350.45000000000005,352.1,341.86777777777775,344.69,343.29777777777775,339.7366666666667,338.21777777777777,358.99090909090904,390.0029411764706,382.5766666666667,366.1746153846154,330.41,327.93666666666667,322.25842105263155,338.3223076923077,336.27756756756753,L7
2002-02-16 21:55:18+00:00,321.53387096774196,316.583870967742,307.97846153846154,310.43953488372097,326.03333333333336,344.6993220338983,342.13620689655176,337.25620689655176,335.53839160839163,333.34120567375885,327.50467625899284,322.03883211678834,322.7237037037037,322.93333333333334,312.37666666666667,316.07588235294116,312.58846153846156,316.4233333333333,326.46181818181816,318.4611111111111,323.435,321.215,325.81666666666666,327.02181818181816,329.35,316.7918181818182,322.77666666666664,337.795,327.98588235294113,305.0529411764706,333.8304761904762,344.75666666666666,356.53000000000003,355.86,351.64846153846156,360.1766666666667,352.00555555555553,360.2133333333333,365.20111111111106,357.9318181818182,346.6066666666667,342.985,357.86571428571426,350.24,329.40000000000003,330.2211111111111,334.19,339.9111111111111,346.75666666666666,318.51111111111106,331.02181818181816,,377.7366666666667,340.55846153846153,340.255,345.08666666666664,349.80105263157895,339.1392307692308,334.73324324324324,L7
2002-05-07 21:55:15+00:00,331.0041935483871,318.1441935483871,292.9661538461539,307.02627906976744,316.82,334.65355932203386,336.20758620689656,337.16758620689654,335.79916083916083,332.8710638297872,325.723309352518,325.8859124087591,322.2188888888889,327.12,315.28,321.7917647058824,315.90615384615387,320.3,323.1618181818182,319.3266666666667,322.1,320.35,324.84000000000003,324.76181818181817,325.14,320.4118181818182,323.97,333.59,327.68176470588236,320.6158823529412,324.7628571428572,333.87,331.7,335.83,346.8861538461539,351.18,347.6533333333333,352.84,362.1466666666667,357.4118181818182,343.93,337.14,347.2942857142857,342.0,327.06,326.1766666666667,331.63,331.2666666666667,345.85,328.3666666666667,333.4018181818182,,373.76,335.09615384615387,328.17,322.85,295.17315789473685,337.3030769230769,335.07864864864865,L7
2002-08-27 21:54:24+00:00,328.36,320.69,289.97,309.81,319.32,338.7,337.5,340.42,340.56,339.06,331.64,327.66,325.64,330.11,311.49,319.54,317.79,328.56,330.27,328.26,319.56,317.51,313.53,312.85,,,,328.7,,,324.12,331.29,333.53,304.77,330.58,334.29,322.03,324.5,336.58,336.2,,,,334.08,,,,,,,,,,,,,,,,L7
2002-10-14 21:54:07+00:00,331.0783870967742,320.9883870967742,301.1146153846154,303.11139534883716,313.07,336.2220338983051,,,,,,,,,,,,,331.12454545454545,327.3066666666667,318.115,327.185,323.73,321.17454545454547,322.01,316.3445454545454,322.90000000000003,340.755,326.47235294117644,316.35117647058826,324.8885714285714,337.89,332.9,355.48,359.4246153846154,357.82,357.2233333333333,360.51,380.06666666666666,360.21454545454543,355.39,341.495,349.1128571428572,351.78999999999996,346.52,344.7066666666667,344.88,340.1666666666667,340.25,337.12666666666667,352.08454545454543,384.8023529411765,382.04,367.53461538461534,327.295,324.22,328.4868421052632,336.4323076923077,341.58027027027026,L7
2002-12-01 21:54:40+00:00,327.53,308.64,303.48846153846154,314.2074418604651,319.6933333333333,345.82338983050846,345.1158620689655,348.6758620689655,343.50566433566433,343.85716312056735,335.66043165467624,333.67554744525546,329.6725925925926,329.62333333333333,324.8366666666667,327.4341176470588,326.26846153846157,327.1633333333333,322.3627272727272,326.7077777777778,323.87,321.76,327.99666666666667,325.91272727272724,328.18,320.4327272727273,319.26666666666665,338.0,334.11411764705883,314.0170588235294,325.1847619047619,342.78666666666663,347.42999999999995,355.46,357.1984615384616,363.90666666666664,358.5988888888889,369.87333333333333,,,,,,,,,,,,,,,,,,336.15666666666664,336.4063157894737,342.9492307692308,347.71135135135137,L7
2003-02-19 21:55:06+00:00,319.111935483871,310.52193548387095,289.5423076923077,298.39906976744186,310.4433333333333,333.0538983050847,328.0379310344827,328.50793103448274,325.4737762237762,327.20205673758863,322.4328776978417,314.3263503649635,309.8325925925926,309.59333333333336,300.7366666666667,310.05058823529413,316.2523076923077,319.9433333333333,322.3618181818182,317.30777777777774,313.515,312.565,318.32666666666665,308.3018181818182,299.66,295.76181818181817,309.2966666666667,317.815,305.76058823529416,296.7752941176471,308.9061904761905,324.4666666666667,330.44,337.89,331.6023076923077,335.76666666666665,341.2888888888889,344.7833333333333,357.16777777777776,349.1618181818182,330.8366666666667,320.225,337.3342857142857,335.97,321.89,322.22777777777776,325.1,323.3877777777778,335.6766666666667,315.3277777777778,318.77181818181816,,360.5866666666667,,312.065,318.0966666666667,307.32842105263154,322.23615384615385,330.85081081081086,L7
2003-04-08 21:55:11+00:00,328.7203225806452,314.38032258064516,290.7484615384615,302.0430232558139,315.21999999999997,334.9325423728813,339.8034482758621,342.1434482758621,337.59293706293704,332.97127659574465,326.77841726618703,324.42430656934306,322.0088888888889,325.44,317.9,325.6688235294118,331.53846153846155,331.28,337.64363636363635,342.3666666666667,340.78,338.33,340.25,329.5236363636364,328.53,327.0936363636364,330.10999999999996,334.61,333.24882352941177,314.11941176470583,323.33,335.44,348.52000000000004,359.97,362.9484615384616,354.04999999999995,354.1733333333333,364.45,374.6366666666667,356.45363636363635,349.71,337.86,348.0,348.46000000000004,343.28000000000003,343.19666666666666,349.44,336.12666666666667,345.33,338.3566666666667,356.13363636363636,355.20882352941175,385.49,372.83846153846156,329.67,326.71,323.33894736842103,338.8792307692308,337.08972972972975,L7
2003-04-24 21:55:10+00:00,326.35806451612905,317.35806451612905,288.1569230769231,301.4746511627907,311.61333333333334,328.3077966101695,331.41,336.8,,,,,,,316.1766666666667,324.5764705882353,329.0769230769231,333.2333333333333,342.30454545454546,341.4211111111111,335.89,332.61,340.26666666666665,333.5445454545454,323.72,328.68454545454546,326.37666666666667,345.24,335.14647058823533,319.4182352941176,320.06619047619046,331.77666666666664,347.42999999999995,358.14,359.6969230769231,355.43666666666667,350.90555555555557,359.3833333333333,382.0411111111111,360.1545454545454,352.50666666666666,338.44,346.57428571428574,353.64,348.88,344.0911111111111,344.59999999999997,332.6211111111111,339.5466666666667,335.01111111111106,352.52454545454543,371.4064705882353,380.8066666666667,370.5669230769231,325.44,322.14666666666665,320.53473684210525,336.0684615384615,333.08486486486487,L7
2003-05-26 21:55:07+00:00,340.8841935483871,323.5141935483871,292.87615384615384,314.0562790697674,321.22,337.5035593220339,343.46758620689656,345.03758620689655,339.50916083916087,340.3010638297872,330.033309352518,328.0159124087591,325.9588888888889,327.32,319.05,327.87176470588236,330.24615384615385,325.59,337.6318181818182,337.37666666666667,342.01,335.92,335.35,337.3818181818182,327.35,328.8618181818182,327.84000000000003,337.52,338.98176470588237,323.1158823529412,330.6228571428572,341.59000000000003,348.19,357.4,366.91615384615386,363.75,359.9633333333333,362.14,369.5566666666667,357.45181818181817,346.36,339.4,353.57428571428574,348.60999999999996,329.96999999999997,331.62666666666667,333.21999999999997,330.99666666666667,343.89,326.69666666666666,335.2418181818182,,362.13,335.6461538461539,331.91,,308.8431578947368,334.2230769230769,333.22864864864863,L7
2003-07-21 21:42:57+00:00,336.18709677419355,333.70709677419353,317.03538461538466,314.8369767441861,325.89,338.06169491525424,345.92,350.06,340.3260839160839,339.41978723404253,337.85100719424463,338.6896350364964,334.44555555555553,323.17,325.38,331.3547058823529,332.98538461538465,335.65,338.4718181818182,334.68666666666667,343.125,333.755,343.59999999999997,346.0518181818182,328.22,335.0018181818182,346.4,357.525,345.49470588235295,327.33235294117645,329.45428571428573,343.13,324.63,357.89,357.65538461538466,368.71,384.18333333333334,374.63,389.1766666666667,389.7318181818182,368.97999999999996,347.055,360.51142857142855,355.88,353.57000000000005,348.8866666666667,352.56,342.2266666666667,347.82,348.8366666666667,364.2218181818182,396.43470588235294,386.6,,335.965,328.59,281.3421052631579,339.8976923076923,327.7272972972973,L5
2003-07-29 21:54:53+00:00,339.9616129032258,320.9716129032258,,317.8360465116279,317.42333333333335,341.8613559322034,339.5444827586207,341.6244827586207,340.74083916083913,340.200780141844,,,,325.5133333333333,317.5466666666667,327.87176470588236,316.07384615384615,330.9233333333333,336.9081818181818,327.4911111111111,336.085,334.475,332.8466666666667,335.6181818181818,331.59,322.1781818181818,,,337.3917647058824,317.10588235294114,325.9761904761905,336.9666666666667,332.68,,348.89384615384614,356.2366666666667,359.8855555555555,363.7133333333333,373.5711111111111,361.5281818181818,,,354.4842857142857,357.97999999999996,339.06,336.6211111111111,342.07,339.65111111111116,367.62666666666667,335.76111111111106,338.3381818181818,327.92176470588237,380.81666666666666,347.7938461538461,329.285,,,,342.7010810810811,L7
2003-11-18 21:55:03+00:00,343.08516129032256,331.3151612903226,314.53076923076924,318.63906976744187,326.09666666666664,344.70288135593216,352.01586206896553,346.25586206896554,344.4958041958042,336.76347517730494,335.35877697841727,334.82160583941607,333.35185185185185,,,326.18529411764706,336.08076923076925,333.1366666666667,330.7990909090909,325.84555555555556,323.305,331.965,328.5133333333333,321.76909090909095,324.91,322.4190909090909,331.2733333333333,343.975,,,,334.84333333333336,348.66999999999996,346.07,345.1807692307692,345.0133333333333,349.28777777777776,358.9766666666667,377.37555555555554,364.31909090909096,357.65333333333336,,,,,,,,,,,,,,,,,332.62538461538463,,L7
2004-03-09 21:55:39+00:00,322.91806451612905,310.258064516129,290.7530769230769,307.6932558139535,312.22666666666663,333.7062711864407,332.0696551724138,329.57965517241377,332.4332167832168,327.12943262411346,330.318417266187,,,315.09666666666664,311.9833333333333,313.9717647058824,311.7130769230769,316.7866666666667,314.3963636363636,314.5755555555555,325.285,320.315,323.25333333333333,322.4463636363636,305.38,307.55636363636364,,,,302.3758823529412,316.6280952380952,328.31333333333333,335.16999999999996,337.07,344.0230769230769,355.9533333333333,348.6477777777778,356.00666666666666,361.73555555555555,354.50636363636363,,,,351.44,334.52,331.8255555555555,334.15,333.86555555555555,348.0333333333333,324.67555555555555,328.7863636363636,324.2017647058824,370.30333333333334,341.58307692307693,336.225,335.86333333333334,,,340.0632432432432,L7
2004-03-17 21:45:32+00:00,332.23322580645157,317.30322580645156,291.8723076923077,309.83976744186043,314.84666666666664,334.80254237288136,332.9413793103448,331.9513793103448,335.10468531468536,330.4500709219858,324.54762589928055,322.6974452554744,318.2096296296296,317.81666666666666,309.31333333333333,308.6411764705882,301.3523076923077,307.6066666666667,309.41818181818184,302.3788888888889,312.25,309.01,312.1933333333333,311.8481818181818,295.75,302.0181818181818,294.9633333333333,320.01,301.61117647058825,294.96058823529415,309.7580952380952,323.7233333333333,332.58,322.93,333.3523076923077,333.8333333333333,335.05444444444447,352.3466666666667,359.6888888888889,345.28818181818184,331.7033333333333,326.96,335.01714285714286,335.55,317.63,316.5088888888889,320.93,318.10888888888894,324.87333333333333,309.79888888888894,302.5781818181818,317.69117647058823,362.6933333333333,339.78230769230765,318.78,325.29333333333335,307.41,325.65615384615387,325.72810810810813,L5
2004-03-25 21:55:42+00:00,332.1696774193548,313.5396774193548,295.0623076923077,304.29325581395346,314.9533333333334,335.5157627118644,343.1986206896552,,,,328.02136690647484,326.2029197080292,327.6448148148148,331.12333333333333,322.68666666666667,323.39411764705886,329.6123076923077,327.31333333333333,324.07,321.1644444444445,317.315,318.035,319.26666666666665,,,309.13,313.3066666666666,335.175,327.04411764705884,305.3470588235294,322.887619047619,338.18666666666667,339.22999999999996,338.5,350.27230769230766,359.58666666666664,357.3022222222222,,,356.84,344.50666666666666,331.055,351.34142857142854,350.24,332.96,330.44444444444446,335.93,333.2944444444445,340.5266666666667,324.27444444444444,337.37,332.59411764705885,,,,328.8066666666666,315.30789473684206,336.92615384615385,340.99459459459456,L7
2004-04-10 21:55:38+00:00,332.1116129032258,319.2616129032258,287.77846153846156,302.72372093023256,313.56333333333333,330.951186440678,330.86689655172415,335.8468965517241,332.33384615384614,330.28929078014187,327.8931654676259,328.625401459854,,,,320.04941176470584,322.04846153846154,322.9633333333333,319.98,319.23777777777775,323.455,320.925,322.4066666666667,319.08,328.52,317.22,326.3266666666667,,,,328.28190476190474,339.7966666666667,322.17,353.15,359.35846153846154,359.8066666666667,355.3388888888889,361.81333333333333,368.1277777777778,357.06,346.37666666666667,,,,342.95,345.17777777777775,346.71,333.28777777777776,340.7266666666667,337.6377777777778,348.72,355.67941176470583,386.8066666666667,371.58846153846156,331.745,321.69666666666666,319.49052631578945,,,L7
2004-04-18 21:46:13+00:00,338.5474193548387,325.1274193548387,302.35692307692307,319.45348837209303,328.06,343.88949152542375,346.0448275862069,340.69482758620694,333.5795104895105,333.57829787234044,326.70136690647485,329.92890510948905,325.94111111111107,331.43,327.3,334.3170588235294,333.2069230769231,340.13,345.5627272727273,341.2833333333333,340.51,338.98,342.48,335.97272727272724,326.67,319.1827272727273,318.73,328.83,334.7470588235294,305.4335294117647,329.1957142857143,344.26,350.01,,360.7269230769231,364.84,360.9866666666667,364.12,375.5733333333333,367.01272727272726,345.78,340.59,352.79857142857145,367.54,349.58,349.6533333333333,353.37,356.2033333333333,376.12,342.8933333333333,351.8127272727273,338.42705882352936,383.73,345.4569230769231,329.32,334.26,307.7394736842105,342.11846153846153,345.51810810810815,L5
2004-06-21 21:48:04+00:00,303.96387096774197,,,,,,,,,,,,,,,,,,,,,,,,,,292.33666666666664,302.655,,,,,339.51000000000005,,,,,,,,,,316.9157142857143,,,,,,,,,309.51588235294116,,,,,,,,L5
