,dates,chi0035-0000,chi0035-0001,chi0035-0002,chi0035-0003,chi0035-0004,chi0035-0005,chi0035-0006
0,1985-03-28 14:12:49+00:00,,,,,,168.027339828182,173.1949683191536
1,1986-11-26 14:00:41+00:00,190.2340446803375,180.16809015489636,180.46893622661202,188.57079284433536,193.2057758390319,186.48356467904404,182.88353654730952
2,1986-12-28 14:01:38+00:00,188.75142125030186,173.5348883907335,175.5481407671482,188.33181751071794,184.0714525552607,177.25838207456636,183.31202097897915
3,1987-01-29 14:02:34+00:00,197.5417347846964,176.55897740085743,171.1138558661077,173.95383222141407,173.3609919341706,165.33897126321375,178.98160952187936
4,1987-03-18 14:04:25+00:00,181.6265910753188,,167.34273374587178,178.9659704089111,183.94753550242766,176.06506596568252,190.3716843600062
5,1987-12-31 14:11:15+00:00,184.08770064183426,174.1659458964391,170.06889908731,174.25922749286474,184.10480070114716,173.59979477161866,186.96169617844856
6,1988-02-01 14:11:50+00:00,197.6894550466908,178.81208416911602,175.43429679574072,179.51969761200712,176.55546571369302,173.3439560544577,185.09347153490734
7,1988-02-17 14:12:05+00:00,,,,,,,
8,1988-03-04 14:12:15+00:00,197.42989518840614,191.75474284559792,183.8639206494993,191.1548713184862,188.51051554649248,173.70938513562606,190.52975058834454
9,1988-10-14 14:13:00+00:00,183.62074887678764,170.48158496321057,173.72227228857554,183.83466114724513,179.05925315480647,170.01450492320146,181.87083271550063
10,1988-12-17 14:12:47+00:00,198.11152726701403,186.09871172261805,187.215941599564,194.44328429553244,198.7087455310104,189.8205514605275,185.2555011157698
11,1989-03-23 14:11:21+00:00,187.87888269025683,,164.70232688799237,175.7850710490241,,173.46869979048066,181.19278808222768
12,1989-04-24 14:11:18+00:00,201.41221686097902,,,,,,
13,1989-09-15 14:08:15+00:00,198.1365927229848,178.56189691583265,176.16960377041852,177.7034852788255,181.90192320219256,174.1810097217641,183.91934807058652
14,1989-12-04 14:06:13+00:00,179.86803754697553,160.8110032522279,165.79590130220953,172.44525128893983,176.85719789626194,173.2458861751942,180.8024731816819
15,1989-12-20 14:05:45+00:00,198.32359541231088,180.26132812192955,183.9383102554167,188.53516258102144,194.00463345583336,185.30006496806095,184.0347657690545
16,1990-01-21 14:04:45+00:00,186.39082770698823,174.93325977031859,174.63748401551717,185.74874855960942,179.10233369627423,176.13051997434067,184.43057190106373
17,1990-02-06 14:04:13+00:00,195.12083993661426,177.67487874523886,183.16790564275573,184.2383622649022,189.66813159306176,185.07500418743155,186.71719898661377
