,dates,chi0084-0000,chi0084-0001,chi0084-0002
0,1985-03-05 14:07:05+00:00,210.91539678582856,164.3527479748975,191.55352664047743
1,1985-03-28 14:13:13+00:00,186.199228042795,150.31248654919375,172.05907918418853
2,1986-02-04 14:03:35+00:00,198.87971341298106,154.67728203828628,
3,1986-04-09 14:02:13+00:00,205.76001919198615,161.8781772812839,183.45382398515505
4,1986-10-18 13:56:08+00:00,192.80021985177453,139.54466087310223,175.4910884441835
5,1986-11-10 14:01:28+00:00,202.70746756018306,142.08791563821873,160.61849799849998
6,1986-12-21 13:55:38+00:00,200.94261686309792,148.5636098163909,173.16510166098175
7,1986-12-28 14:02:01+00:00,204.39380364505436,156.82054449976485,183.12592036549094
8,1987-02-07 13:57:09+00:00,208.80382651102565,155.26351154424253,186.84985276202406
9,1987-03-02 14:04:14+00:00,207.90054773954273,157.73031317761695,182.82229994687754
10,1987-03-18 14:04:49+00:00,212.25079798704127,168.15457973103418,185.32585506271047
11,1987-11-29 14:11:09+00:00,195.7559156746195,143.08457135738388,163.05477898936718
12,1987-12-08 14:05:05+00:00,203.33826079671258,145.69667700105245,171.6183879609708
13,1987-12-15 14:11:23+00:00,,147.00143839021814,172.06133911595148
14,1987-12-24 14:05:20+00:00,206.09253148609855,164.06254177396414,
15,1987-12-31 14:11:39+00:00,194.73612877646352,139.3527461927702,167.24699475018053
16,1988-01-09 14:05:37+00:00,200.76159104067722,154.3154503314403,
17,1988-02-01 14:12:14+00:00,202.12602072566168,148.1285327948718,170.1461414786211
18,1988-03-04 14:12:39+00:00,213.87122307448377,162.39879300842188,181.0647132360492
19,1988-03-29 14:06:41+00:00,204.02524826373804,151.8846357949974,175.75818877570882
20,1988-04-21 14:12:59+00:00,202.59928221021252,146.29797544874913,
21,1988-04-30 14:06:52+00:00,213.40435447601396,158.96849539310793,
22,1988-05-16 14:07:03+00:00,216.9490743313988,163.15234858174273,
23,1988-06-01 14:07:09+00:00,210.77637442022345,,
24,1988-06-08 14:13:22+00:00,206.48450188910581,153.50206451728081,
25,1988-06-17 14:07:15+00:00,210.73893846118705,158.6198030665683,
26,1988-07-03 14:07:19+00:00,210.27867447345855,157.86186564198593,
27,1988-10-14 14:13:24+00:00,211.8657882234659,162.2061404398048,194.25691136893178
28,1988-11-08 14:07:15+00:00,212.47335585262164,163.6783185591783,194.21903103264057
29,1988-11-15 14:13:25+00:00,198.4138289309238,144.6797091969134,171.53489140718634
30,1988-11-24 14:07:15+00:00,202.01777708945744,148.2451257214032,
31,1988-12-01 14:13:24+00:00,200.67462951736786,144.5068331100643,168.86742365504708
32,1988-12-17 14:13:10+00:00,208.17340667282713,162.94041891516102,
33,1989-01-27 14:06:38+00:00,201.02155785963703,154.13792990703357,190.85388576487557
34,1989-02-28 14:06:26+00:00,199.66400305737295,147.6533521164876,174.1732615157974
35,1989-03-07 14:12:26+00:00,204.88862918726224,150.21681441652333,173.55804915021028
36,1989-04-17 14:05:40+00:00,208.31271451726874,153.87683887696113,173.8074173071656
37,1989-04-24 14:11:42+00:00,216.00684812482078,160.1599526043929,
38,1989-05-03 14:05:25+00:00,205.89083605267845,155.50884533368608,
39,1989-07-13 14:10:14+00:00,202.47662730321386,145.78207767585502,
40,1989-09-15 14:08:39+00:00,225.2700099665889,167.10557956868573,
41,1989-09-24 14:02:23+00:00,208.70850679612929,156.3949057041042,179.2911979539697
42,1989-11-27 14:00:36+00:00,215.74342900291253,170.79516756505595,192.7925414581038
43,1989-12-04 14:06:36+00:00,211.76232457064307,158.34741445517375,191.9112391590278
44,1989-12-13 14:00:11+00:00,203.0581858932359,147.39683163637568,175.7370043444974
45,1989-12-20 14:06:09+00:00,218.12149610308828,165.09337224057282,
46,1989-12-29 13:59:41+00:00,204.3571961468339,154.0989309768979,
47,1990-01-21 14:05:09+00:00,204.28146336348433,147.00791539814503,169.8836220963856
48,1990-02-06 14:04:37+00:00,209.14640827258194,147.37809112261286,170.18586074475047
49,1990-02-15 13:58:08+00:00,205.59350624920353,150.89905523317873,188.69408629252854
50,1990-03-03 13:57:36+00:00,202.3058025895021,151.98896462328457,170.6663178418483
51,1990-03-10 14:03:32+00:00,216.3283736711124,158.20856170068515,180.215492703184
52,1990-03-26 14:03:02+00:00,215.011790128102,160.12702377997567,173.8547340478263
53,1990-04-04 13:56:41+00:00,207.2812959981026,158.5446234481963,184.3299924588024
54,1990-04-20 13:56:53+00:00,207.70329609809292,162.5344294797251,186.10673802236988
55,1990-04-27 14:03:00+00:00,226.8684764902836,168.46602349664073,187.36169657603483
56,1990-06-14 14:02:59+00:00,214.08641438697342,159.59460496190562,
57,1990-08-10 13:56:38+00:00,201.5837165305401,150.5946711420231,
