dates,sar2538-0000,sar2538-0001,sar2538-0002,sar2538-0003,sar2538-0004,satname
1984-04-13 09:26:43+00:00,236.97,290.81,200.68,197.98,242.82,L5
1984-05-06 09:33:03+00:00,239.19,302.88,215.76,200.05,239.75,L5
1984-06-07 09:33:54+00:00,236.65,,,204.07,245.66,L5
1984-07-18 09:28:22+00:00,248.14,290.09,222.24,202.15,248.41,L5
1984-08-26 09:35:45+00:00,233.52,,189.86,185.24,242.81,L5
1984-09-04 09:29:37+00:00,242.45,,217.4,199.28,240.05,L5
1984-09-11 09:35:50+00:00,235.5,,179.48,181.12,238.43,L5
1984-09-20 09:29:40+00:00,247.02,296.21,207.06,205.23,256.55,L5
1984-10-13 09:35:49+00:00,241.88,287.94,222.5,204.4,245.73,L5
1984-10-22 09:29:36+00:00,244.82,289.34,206.17,200.34,251.79,L5
1984-12-09 09:29:34+00:00,247.34,307.67,215.72,200.14,244.21,L5
1985-01-17 09:36:05+00:00,237.82,,203.75,197.52,241.13,L5
1985-03-15 09:29:58+00:00,234.87,,182.67,156.13,243.7,L5
1985-04-16 09:29:51+00:00,229.46,,185.73,185.49,235.59,L5
1985-05-02 09:29:43+00:00,244.67,307.26,207.53,194.41,250.05,L5
1985-05-25 09:35:51+00:00,230.91,,202.23,199.95,234.41,L5
1985-06-03 09:29:40+00:00,235.27,297.36,217.19,198.76,245.28,L5
1985-06-10 09:35:50+00:00,234.09,,200.04,176.06,237.08,L5
1985-06-26 09:35:47+00:00,246.17,,202.11,187.97,242.56,L5
1985-07-05 09:29:33+00:00,236.48,288.53,193.65,190.58,240.65,L5
1985-07-12 09:35:41+00:00,242.38,290.39,215.75,199.84,243.96,L5
1985-08-06 09:29:18+00:00,247.41,,180.19,169.78,244.41,L5
1985-08-13 09:35:25+00:00,239.71,292.54,,205.26,239.26,L5
1985-08-22 09:29:08+00:00,242.5,302.86,,201.38,,L5
1985-10-09 09:28:35+00:00,235.51,,173.18,166.9,231.3,L5
1985-12-03 09:33:55+00:00,242.31,293.31,,201.74,245.75,L5
1986-01-13 09:26:58+00:00,238.01,,192.29,184.38,244.06,L5
1986-02-21 09:32:17+00:00,245.12,,217.82,202.14,244.04,L5
1986-03-25 09:31:37+00:00,235.36,,,163.76,242.97,L5
