dates,sar2538-0000,sar2538-0001,sar2538-0002,sar2538-0003,sar2538-0004,satname
1984-04-13 09:26:43+00:00,236.97,290.81,200.68,197.98,242.82,L5
1984-05-06 09:33:03+00:00,238.08,296.85,208.22,199.01,241.28,L5
1984-06-07 09:33:54+00:00,237.60,296.85,208.22,200.70,242.74,L5
1984-07-18 09:28:22+00:00,240.24,294.59,212.89,201.06,244.16,L5
1984-08-26 09:35:45+00:00,238.89,294.59,207.13,197.90,243.89,L5
1984-09-04 09:29:37+00:00,239.49,294.59,209.19,198.13,243.25,L5
1984-09-11 09:35:50+00:00,238.92,294.59,204.24,195.70,242.56,L5
1984-09-20 09:29:40+00:00,239.93,295.00,204.64,196.89,244.31,L5
1984-10-13 09:35:49+00:00,240.54,294.28,207.76,197.69,244.67,L5
1984-10-22 09:29:36+00:00,241.02,293.29,207.56,197.99,245.46,L5
1984-12-09 09:29:34+00:00,242.58,294.25,207.55,197.24,246.00,L5
1985-01-17 09:36:05+00:00,241.29,295.29,205.24,196.66,245.09,L5
1985-03-15 09:29:58+00:00,242.29,295.29,206.31,193.96,247.18,L5
1985-04-16 09:29:51+00:00,238.86,298.51,198.81,187.92,243.28,L5
1985-05-02 09:29:43+00:00,238.83,307.47,199.08,186.74,242.94,L5
1985-05-25 09:35:51+00:00,237.51,307.47,199.61,188.94,241.51,L5
1985-06-03 09:29:40+00:00,237.19,304.10,202.12,190.34,242.05,L5
1985-06-10 09:35:50+00:00,235.30,302.31,199.88,186.90,241.03,L5
1985-06-26 09:35:47+00:00,236.66,302.31,200.16,187.04,241.22,L5
1985-07-05 09:29:33+00:00,236.64,297.72,199.43,187.43,241.16,L5
1985-07-12 09:35:41+00:00,237.21,295.88,201.06,188.67,241.44,L5
1985-08-06 09:29:18+00:00,238.17,295.88,198.71,185.90,241.77,L5
1985-08-13 09:35:25+00:00,238.31,295.22,198.71,187.66,241.54,L5
1985-08-22 09:29:08+00:00,238.66,296.49,198.71,188.80,241.54,L5
1985-10-09 09:28:35+00:00,238.71,296.49,197.76,189.70,240.41,L5
1985-12-03 09:33:55+00:00,240.73,293.53,194.15,188.83,240.62,L5
1986-01-13 09:26:58+00:00,240.91,296.24,181.89,188.24,240.96,L5
1986-02-21 09:32:17+00:00,240.24,293.31,194.43,188.79,241.29,L5
1986-03-25 09:31:37+00:00,239.26,293.31,194.43,183.78,241.62,L5
1986-05-21 09:24:03+00:00,240.01,293.32,210.49,190.76,243.92,L5
1986-05-28 09:30:02+00:00,239.09,291.94,215.57,193.46,243.60,L5
1986-06-06 09:23:35+00:00,238.41,292.67,213.47,193.25,242.35,L5
1986-06-22 09:23:04+00:00,238.16,292.76,214.35,195.17,243.41,L5
1986-07-24 09:21:59+00:00,238.79,289.09,215.76,196.18,242.72,L5
1986-07-31 09:27:55+00:00,238.14,288.92,216.13,196.67,242.74,L5
1986-08-16 09:27:20+00:00,239.04,289.92,216.62,197.48,243.31,L5
1986-09-10 09:20:15+00:00,238.76,287.93,215.44,196.21,244.07,L5
1987-01-16 09:19:18+00:00,241.21,283.10,215.64,194.41,246.54,L5
1987-02-08 09:26:31+00:00,243.78,281.57,219.72,194.43,249.02,L5
1987-02-17 09:20:35+00:00,240.22,274.41,219.52,191.25,249.40,L5
1987-03-21 09:21:38+00:00,241.54,283.99,226.39,193.41,247.97,L5
1987-04-29 09:29:06+00:00,240.39,290.47,226.57,197.57,246.76,L5
1987-05-08 09:23:11+00:00,240.79,291.82,227.60,199.49,245.86,L5
1987-05-15 09:29:33+00:00,242.10,291.82,222.24,199.18,245.59,L5
1987-06-09 09:23:59+00:00,241.81,291.82,221.16,199.15,244.62,L5
1987-06-16 09:30:19+00:00,241.11,291.82,215.02,194.95,243.91,L5
1987-06-25 09:24:20+00:00,241.00,294.22,216.36,196.07,244.85,L5
1987-07-02 09:30:39+00:00,240.47,293.37,215.51,196.38,244.72,L5
1987-07-18 09:30:57+00:00,240.65,293.37,212.55,197.83,243.83,L5
1987-08-03 09:31:25+00:00,240.79,293.48,213.03,198.21,244.00,L5
1987-08-19 09:31:54+00:00,240.96,293.36,212.39,197.66,243.86,L5
1987-09-04 09:32:19+00:00,241.08,293.36,212.67,196.87,244.34,L5
1987-09-13 09:26:21+00:00,241.18,292.72,212.90,197.31,244.34,L5
1987-09-20 09:32:42+00:00,240.56,292.65,210.91,198.03,243.87,L5
1987-10-06 09:33:02+00:00,240.69,291.59,210.90,197.98,244.40,L5
1987-11-07 09:33:38+00:00,241.46,290.70,209.39,195.53,244.39,L5
1987-11-16 09:27:39+00:00,241.57,288.54,210.75,194.95,245.18,L5
1987-12-02 09:27:54+00:00,241.67,288.54,211.10,195.07,244.57,L5
1988-01-10 09:34:42+00:00,242.80,287.17,212.97,196.39,245.27,L5
1988-01-19 09:28:41+00:00,242.84,287.17,216.77,196.01,244.28,L5
1988-02-11 09:35:17+00:00,242.21,286.52,214.48,194.12,244.62,L5
1988-02-20 09:29:14+00:00,243.27,288.92,214.60,194.88,244.33,L5
1988-04-15 09:35:50+00:00,245.27,293.25,217.70,192.99,243.30,L5
1988-05-01 09:35:57+00:00,245.31,294.42,216.79,193.59,243.09,L5
1988-05-17 09:36:08+00:00,244.83,297.22,213.29,194.55,241.60,L5
1988-06-02 09:36:14+00:00,242.61,297.22,211.56,192.11,241.43,L5
1988-06-11 09:30:05+00:00,241.53,300.37,212.03,193.63,239.70,L5
1988-06-18 09:36:19+00:00,241.64,300.37,210.50,192.86,240.10,L5
1988-07-04 09:36:24+00:00,242.03,300.37,210.35,193.65,241.01,L5
1988-07-13 09:30:15+00:00,242.76,299.23,209.06,193.64,240.69,L5
1988-07-29 09:30:18+00:00,242.37,299.62,205.17,193.74,241.25,L5
1988-08-05 09:36:28+00:00,242.37,299.62,203.97,193.12,241.38,L5
1988-08-14 09:30:16+00:00,243.17,299.71,206.16,194.67,241.83,L5
1988-08-21 09:36:29+00:00,241.84,301.22,205.24,192.93,241.59,L5
1988-09-22 09:36:26+00:00,241.28,299.45,206.23,193.44,241.64,L5
1988-10-08 09:36:21+00:00,241.08,288.88,204.03,191.28,241.47,L5
1988-12-04 09:30:05+00:00,239.68,275.88,201.08,190.09,241.29,L5
1988-12-11 09:36:09+00:00,240.38,264.07,199.72,188.69,242.72,L5
1989-01-12 09:35:56+00:00,238.27,264.23,201.43,187.93,241.08,L5
1989-01-28 09:35:43+00:00,239.09,258.04,203.05,188.77,242.90,L5
1989-02-06 09:29:35+00:00,238.59,260.61,206.07,190.30,243.53,L5
1989-03-26 09:28:29+00:00,241.11,256.33,205.56,189.14,245.49,L5
1989-04-02 09:34:48+00:00,241.00,260.35,206.13,190.27,245.26,L5
1989-04-18 09:34:43+00:00,241.97,266.83,209.28,193.59,245.92,L5
1989-05-20 09:34:09+00:00,242.39,266.83,208.98,193.12,246.69,L5
1989-06-14 09:27:46+00:00,243.47,284.94,213.61,196.16,248.06,L5
1989-06-21 09:33:31+00:00,243.34,284.94,211.58,196.27,247.44,L5
1989-06-30 09:27:15+00:00,242.74,285.56,211.54,195.54,247.35,L5
1989-07-23 09:32:57+00:00,242.01,284.97,210.20,195.97,246.88,L5
1989-08-24 09:32:15+00:00,242.41,292.35,207.47,194.46,245.51,L5
1989-09-02 09:25:53+00:00,242.17,292.35,205.29,193.76,244.20,L5
1989-09-09 09:31:51+00:00,241.57,294.01,206.53,194.28,243.46,L5
1989-09-18 09:25:20+00:00,241.07,293.63,208.14,195.06,243.78,L5
1989-09-25 09:31:28+00:00,240.10,289.35,209.02,195.93,243.39,L5
1989-10-04 09:25:12+00:00,240.08,291.96,209.77,196.25,243.39,L5
1989-10-11 09:31:06+00:00,239.85,293.84,209.44,196.39,243.30,L5
1989-10-27 09:30:27+00:00,239.79,293.80,211.34,197.56,243.58,L5
1989-11-12 09:30:07+00:00,239.99,294.69,211.85,197.75,244.41,L5
1989-11-28 09:29:40+00:00,239.72,294.69,214.38,196.60,242.49,L5
1989-12-23 09:22:46+00:00,239.91,293.39,212.93,193.40,242.49,L5
1990-04-14 09:19:47+00:00,243.92,295.58,215.87,185.93,244.49,L5
1990-04-21 09:25:58+00:00,242.41,295.58,214.59,188.81,244.19,L5
1990-05-16 09:19:49+00:00,241.38,294.06,208.88,187.05,241.15,L5
1990-06-01 09:19:44+00:00,243.22,298.11,206.61,192.87,245.84,L5
1990-06-17 09:20:06+00:00,242.74,300.23,208.79,195.90,244.11,L5
1990-06-24 09:25:54+00:00,241.71,300.23,211.19,201.34,243.80,L5
1990-07-10 09:25:52+00:00,240.87,300.23,210.18,201.05,243.08,L5
1990-07-19 09:19:37+00:00,242.18,298.70,209.74,199.57,243.08,L5
1990-07-26 09:25:48+00:00,242.20,296.95,210.11,200.02,243.31,L5
1990-08-11 09:25:43+00:00,242.35,295.82,211.01,199.84,244.46,L5
1990-08-20 09:19:30+00:00,242.96,293.14,211.68,199.95,245.55,L5
1990-09-12 09:25:35+00:00,243.16,294.47,211.86,198.96,246.18,L5
1990-09-21 09:19:19+00:00,242.18,294.47,210.18,196.94,245.55,L5
1990-09-28 09:25:26+00:00,242.19,293.97,210.18,197.35,245.57,L5
1990-10-07 09:19:07+00:00,242.20,294.74,210.13,197.46,245.31,L5
1990-10-14 09:25:20+00:00,241.20,294.51,209.70,197.68,244.06,L5
1990-10-30 09:25:11+00:00,241.32,294.51,208.42,196.35,243.60,L5
1990-11-15 09:25:13+00:00,240.86,294.21,207.00,194.53,243.29,L5
1991-01-02 09:25:37+00:00,240.43,291.17,203.06,195.23,245.66,L5
1991-01-11 09:19:39+00:00,241.98,291.39,204.12,195.21,246.78,L5
1991-04-08 09:27:30+00:00,241.43,290.60,193.75,195.21,246.96,L5
1991-04-17 09:21:32+00:00,242.59,290.71,197.40,195.60,247.48,L5
1991-04-24 09:27:46+00:00,242.57,290.71,198.02,194.94,247.16,L5
1991-05-19 09:22:02+00:00,245.02,289.91,199.95,198.56,248.34,L5
1991-05-26 09:28:22+00:00,245.16,289.91,203.24,199.88,247.99,L5
1991-06-20 09:22:30+00:00,243.97,293.59,204.80,199.46,246.03,L5
1991-06-27 09:28:49+00:00,243.79,293.59,203.82,199.27,245.11,L5
1991-07-06 09:22:46+00:00,243.53,293.54,207.22,196.84,243.57,L5
1991-07-13 09:28:57+00:00,241.57,293.64,205.91,196.73,241.64,L5
1991-07-22 09:22:58+00:00,240.49,296.95,207.28,198.13,240.31,L5
1991-07-29 09:29:13+00:00,240.03,294.75,207.40,198.15,240.73,L5
1991-08-07 09:23:04+00:00,241.29,294.58,208.31,198.33,241.42,L5
1991-08-14 09:29:15+00:00,241.75,294.46,208.47,198.24,241.59,L5
1991-08-23 09:23:10+00:00,241.81,294.08,207.92,197.95,241.60,L5
1991-09-08 09:23:24+00:00,242.28,292.12,208.07,197.39,242.85,L5
1991-09-15 09:29:38+00:00,242.51,291.87,208.55,197.56,243.13,L5
1991-09-24 09:23:31+00:00,242.50,291.87,206.98,196.36,243.58,L5
1991-10-01 09:29:43+00:00,242.39,291.77,207.68,196.63,243.62,L5
1991-10-17 09:29:54+00:00,242.29,291.84,209.08,197.12,243.71,L5
1991-11-02 09:29:52+00:00,241.73,291.58,210.31,197.77,243.59,L5
1991-11-11 09:23:45+00:00,242.42,291.39,210.59,197.76,244.46,L5
1991-12-04 09:30:12+00:00,242.23,292.45,211.53,197.36,244.39,L5
1992-01-05 09:29:59+00:00,242.05,290.48,212.56,197.23,245.12,L5
1992-01-14 09:23:49+00:00,241.34,290.00,214.46,198.40,245.19,L5
1992-02-06 09:29:56+00:00,241.23,288.41,213.42,196.71,246.11,L5
1992-02-15 09:23:38+00:00,240.94,288.04,213.04,196.15,246.28,L5
1992-04-10 09:29:42+00:00,236.37,286.78,217.67,198.45,239.96,L5
1992-04-19 09:23:30+00:00,236.65,286.45,213.97,197.51,239.20,L5
1992-04-26 09:29:34+00:00,236.50,285.84,215.33,198.56,239.97,L5
1992-05-12 09:29:27+00:00,235.03,284.90,214.94,198.95,237.90,L5
1992-05-28 09:29:18+00:00,236.13,284.90,213.37,198.86,238.92,L5
1992-06-06 09:23:03+00:00,236.62,283.00,213.37,199.14,239.77,L5
1992-06-13 09:29:08+00:00,237.45,283.00,211.67,197.28,240.20,L5
1992-06-29 09:28:56+00:00,238.17,281.72,211.41,197.37,240.58,L5
1992-07-08 09:22:38+00:00,238.52,280.75,212.05,197.70,241.26,L5
1992-07-15 09:28:44+00:00,239.33,280.26,209.17,194.93,241.72,L5
1992-07-31 09:28:32+00:00,240.30,281.51,208.93,194.59,242.93,L5
1992-08-09 09:22:14+00:00,240.31,283.35,210.28,195.75,242.91,L5
1992-08-16 09:28:17+00:00,239.90,283.35,210.04,196.94,242.65,L5
1992-09-10 09:21:44+00:00,240.23,284.03,209.76,196.89,242.77,L5
1992-09-26 09:21:25+00:00,240.65,284.45,208.66,196.50,242.32,L5
1992-11-04 09:26:58+00:00,241.92,284.18,208.56,196.48,245.08,L5
1992-12-31 09:21:00+00:00,241.55,284.54,212.21,196.09,243.77,L5
1993-01-07 09:27:16+00:00,242.61,283.22,210.21,195.56,244.09,L5
1993-03-12 09:27:54+00:00,240.35,275.61,219.13,198.04,241.46,L5
1993-03-21 09:21:43+00:00,240.03,279.54,220.45,198.80,241.88,L5
1993-03-28 09:27:56+00:00,239.95,277.82,222.96,198.39,243.11,L5
1993-05-08 09:22:01+00:00,245.13,285.06,221.65,197.83,244.94,L5
1993-05-15 09:28:13+00:00,245.00,285.06,218.81,198.54,244.30,L5
1993-05-24 09:22:03+00:00,244.34,283.70,219.23,199.15,243.97,L5
1993-05-31 09:28:16+00:00,244.74,283.70,217.45,197.96,244.28,L5
1993-06-09 09:22:05+00:00,244.50,282.28,215.78,198.70,244.05,L5
1993-06-16 09:28:14+00:00,244.32,274.84,214.60,198.81,244.51,L5
1993-06-25 09:22:00+00:00,243.71,270.55,213.44,198.60,244.57,L5
1993-07-11 09:21:58+00:00,241.71,265.45,208.39,196.58,243.60,L5
1993-07-18 09:28:08+00:00,241.78,265.45,209.17,196.85,243.60,L5
1993-07-27 09:21:57+00:00,241.33,265.45,208.26,197.11,243.60,L5
1993-08-03 09:28:08+00:00,241.42,265.45,209.98,197.56,243.56,L5
1993-08-19 09:28:08+00:00,241.09,261.29,209.36,197.12,243.57,L5
1993-10-06 09:27:59+00:00,242.36,246.39,206.39,196.44,244.21,L5
1993-11-16 09:21:29+00:00,240.49,236.75,205.80,195.60,244.04,L5
1993-12-02 09:21:27+00:00,239.83,242.15,207.09,195.54,244.01,L5
1994-01-03 09:21:08+00:00,239.10,249.95,208.97,191.89,242.93,L5
1994-02-27 09:26:35+00:00,239.95,269.81,214.26,194.30,244.44,L5
1994-03-08 09:20:16+00:00,240.97,275.36,214.99,194.89,243.56,L5
1994-03-15 09:26:21+00:00,240.65,275.36,212.53,194.25,242.67,L5
1994-03-24 09:20:03+00:00,242.20,277.30,214.36,195.32,244.32,L5
1994-03-31 09:26:06+00:00,242.48,279.27,215.29,196.33,244.92,L5
1994-05-02 09:25:29+00:00,241.66,288.35,214.29,196.36,245.10,L5
1994-05-11 09:19:08+00:00,242.04,281.36,213.99,196.87,245.93,L5
1994-06-19 09:24:34+00:00,241.03,280.69,215.23,198.09,244.95,L5
1994-07-14 09:17:44+00:00,242.15,279.98,216.70,200.20,245.31,L5
1994-07-21 09:23:43+00:00,241.08,279.98,215.04,198.71,244.47,L5
1994-07-30 09:17:17+00:00,240.58,281.84,215.55,199.34,244.45,L5
1994-08-15 09:16:52+00:00,240.74,282.49,214.87,199.36,244.01,L5
1994-08-22 09:22:53+00:00,240.87,283.55,214.72,199.65,244.05,L5
1994-08-31 09:16:29+00:00,241.14,283.42,215.26,199.50,244.24,L5
1994-09-07 09:22:29+00:00,241.22,282.06,215.04,199.67,244.89,L5
1994-09-16 09:16:04+00:00,241.95,277.26,216.42,200.37,245.74,L5
1994-10-25 09:21:04+00:00,240.99,268.74,212.45,201.59,247.41,L5
1994-11-10 09:20:30+00:00,240.69,264.70,211.01,198.61,246.02,L5
1994-12-12 09:19:28+00:00,240.58,261.34,211.54,199.16,245.87,L5
1994-12-21 09:13:00+00:00,241.14,258.19,208.75,197.11,245.77,L5
1995-01-22 09:11:52+00:00,241.57,258.05,208.69,197.39,245.97,L5
1995-01-29 09:17:46+00:00,243.01,257.73,207.39,194.11,244.74,L5
1995-03-11 09:09:57+00:00,242.86,246.43,205.67,192.65,245.62,L5
1995-04-12 09:08:37+00:00,241.70,256.70,207.55,193.20,244.33,L5
1995-04-19 09:14:30+00:00,241.34,260.26,208.46,193.93,245.18,L5
1995-05-05 09:13:47+00:00,241.33,268.86,213.15,192.06,241.61,L5
1995-05-21 09:13:04+00:00,241.44,278.34,215.31,195.88,242.52,L5
1995-05-30 09:06:28+00:00,241.54,280.05,216.27,196.74,242.52,L5
1995-06-06 09:12:19+00:00,240.76,282.07,215.09,196.07,241.58,L5
1995-06-22 09:11:37+00:00,241.53,292.55,218.08,197.26,242.07,L5
1995-07-08 09:10:53+00:00,240.83,292.84,218.82,198.19,242.29,L5
1995-07-17 09:04:40+00:00,240.87,292.84,217.54,198.18,242.51,L5
1995-07-24 09:10:09+00:00,240.51,293.01,217.12,199.38,243.13,L5
1995-08-02 09:03:34+00:00,239.89,292.60,217.90,202.05,244.05,L5
1995-08-09 09:09:25+00:00,240.80,291.11,216.95,201.75,244.14,L5
1995-08-25 09:08:41+00:00,241.06,289.81,216.38,201.76,244.16,L5
1995-09-03 09:02:05+00:00,241.26,290.18,216.18,201.70,244.25,L5
1995-09-10 09:07:55+00:00,241.25,289.95,215.85,201.15,243.98,L5
1995-10-21 08:59:36+00:00,241.33,288.68,214.98,201.09,243.59,L5
1995-11-06 08:59:03+00:00,241.42,288.79,214.48,200.84,243.54,L5
1995-12-15 09:06:48+00:00,242.07,286.49,214.71,201.55,243.90,L5
1995-12-31 09:07:58+00:00,242.38,286.44,212.20,200.07,243.55,L5
1996-01-16 09:09:06+00:00,243.26,286.35,214.02,200.18,243.32,L5
1996-02-17 09:11:19+00:00,243.47,287.18,213.64,197.45,243.23,L5
1996-03-13 09:06:48+00:00,244.34,287.29,214.78,196.20,244.83,L5
1996-03-29 09:07:49+00:00,243.02,287.29,209.26,191.37,242.85,L5
1996-04-05 09:14:27+00:00,242.95,287.56,209.40,193.12,242.93,L5
1996-04-21 09:15:25+00:00,241.98,287.26,208.51,193.75,243.04,L5
1996-05-16 09:10:42+00:00,242.00,289.90,208.43,194.52,242.96,L5
1996-05-23 09:17:17+00:00,241.64,287.42,209.25,195.07,242.81,L5
1996-06-01 09:11:36+00:00,241.48,288.75,211.85,196.44,243.16,L5
1996-06-08 09:18:10+00:00,241.60,288.93,212.35,197.58,243.37,L5
1996-06-24 09:19:02+00:00,240.99,288.93,211.39,196.73,243.72,L5
1996-07-10 09:19:52+00:00,240.24,291.07,211.60,197.93,243.38,L5
1996-07-26 09:20:43+00:00,239.70,290.45,208.84,198.04,242.73,L5
1996-08-27 09:22:24+00:00,239.10,292.52,210.48,199.28,242.30,L5
1996-10-30 09:25:47+00:00,238.74,293.94,209.60,198.12,240.98,L5
1996-12-17 09:28:03+00:00,240.50,289.69,202.22,193.57,238.36,L5
1997-02-03 09:30:16+00:00,242.25,298.65,209.50,194.31,238.93,L5
1997-03-16 09:25:47+00:00,241.60,294.70,208.78,196.83,239.80,L5
1997-03-23 09:32:13+00:00,240.69,296.99,210.61,197.96,239.80,L5
1997-04-01 09:26:22+00:00,241.19,299.29,212.74,199.43,239.36,L5
1997-04-24 09:33:22+00:00,241.30,297.90,215.33,200.00,241.25,L5
1997-05-10 09:33:55+00:00,242.74,298.36,221.37,205.55,244.15,L5
1997-07-13 09:36:09+00:00,239.60,302.34,221.43,205.87,244.67,L5
1997-07-22 09:30:16+00:00,239.97,298.27,219.27,205.22,244.58,L5
1997-08-07 09:30:48+00:00,241.82,294.36,218.91,204.79,245.39,L5
1997-08-14 09:37:12+00:00,241.90,295.51,219.02,203.71,245.07,L5
1997-08-23 09:31:17+00:00,241.83,295.23,219.01,203.65,244.87,L5
1997-08-30 09:37:41+00:00,241.32,295.23,216.34,201.71,243.84,L5
1997-10-10 09:32:40+00:00,243.20,291.93,213.32,197.40,244.38,L5
1997-10-17 09:39:02+00:00,242.68,291.74,214.02,198.51,244.40,L5
1997-10-26 09:33:07+00:00,242.43,293.55,212.50,198.37,243.59,L5
1997-11-02 09:39:28+00:00,241.64,292.08,213.39,198.87,243.32,L5
1997-11-11 09:33:30+00:00,241.35,288.77,211.70,198.00,242.55,L5
1997-11-18 09:39:50+00:00,241.93,288.05,213.42,198.60,242.69,L5
1997-11-27 09:34:16+00:00,241.94,286.87,212.45,198.03,241.93,L5
1997-12-29 09:34:39+00:00,242.10,288.90,212.88,198.28,242.62,L5
1998-01-30 09:35:22+00:00,242.57,291.62,213.82,198.39,242.80,L5
1998-02-06 09:41:42+00:00,242.17,291.67,214.09,198.31,242.81,L5
1998-03-03 09:35:57+00:00,243.74,290.15,215.51,199.43,244.43,L5
1998-03-10 09:42:15+00:00,243.27,290.09,214.27,198.70,244.04,L5
1998-03-26 09:42:29+00:00,242.79,290.09,214.12,198.76,244.21,L5
1998-05-13 09:43:08+00:00,243.66,293.10,216.29,200.12,244.91,L5
1998-06-14 09:43:37+00:00,243.11,296.53,214.28,199.20,246.76,L5
1998-06-30 09:43:48+00:00,243.53,294.43,212.75,198.56,245.77,L5
1998-07-16 09:44:00+00:00,243.78,294.43,211.57,196.31,245.17,L5
1998-08-10 09:37:58+00:00,242.74,294.00,207.80,194.39,244.25,L5
1998-08-17 09:44:12+00:00,242.71,293.59,208.84,195.39,243.86,L5
1998-08-26 09:38:09+00:00,242.69,293.66,208.70,194.74,243.65,L5
1998-09-18 09:44:32+00:00,242.27,294.19,209.18,195.51,243.00,L5
1998-10-29 09:38:26+00:00,242.11,294.19,207.04,193.91,241.97,L5
1998-12-23 09:44:47+00:00,242.21,294.56,206.05,194.60,242.00,L5
