,dates,usa_HI_0027-0000,usa_HI_0027-0001,usa_HI_0027-0002,usa_HI_0027-0003,usa_HI_0027-0004
0,1991-10-09 20:18:07+00:00,181.55584018366486,191.55674697260375,196.79921334273766,198.10054154014549,190.78141739713612
1,1991-11-10 20:18:16+00:00,187.4407531923748,201.44529448552277,210.11936815921615,207.81702970608697,207.2064220525253
2,1991-12-03 20:24:42+00:00,183.22954230573046,180.93732340926184,182.4808448897101,179.22097017950716,200.68504193918417
3,1991-12-12 20:18:31+00:00,186.07319991983522,188.7620077506976,198.8992529252223,199.66897075356167,211.83877838498915
4,1999-07-03 20:46:48+00:00,196.1273268888342,198.020547920259,208.75500375392932,202.66371441907668,207.54244123114586
5,1999-08-11 20:53:07+00:00,179.00781249020656,185.19194416538994,190.88784695990338,191.54874953443488,192.7220876114543
6,1999-08-20 20:46:55+00:00,,,,,186.44831693346003
7,1999-10-14 20:53:13+00:00,183.27234139610226,196.57087881031586,197.9531586913101,198.67537657047637,197.5279608491456
8,1999-11-15 20:53:07+00:00,185.9963519642584,196.1711475663609,208.98835616780946,,
9,1999-11-24 20:46:49+00:00,180.30898755998163,184.79255186688712,196.78683865295292,188.57136569890446,199.75049906334112
10,1999-12-01 20:53:02+00:00,,168.7669624674577,171.6008407490325,,
11,1999-12-17 20:53:11+00:00,177.77333212391954,191.37489397666843,196.24081181980287,200.96528382972787,187.1294637167287
12,2000-01-02 20:53:03+00:00,196.84925817432332,202.93867118923953,207.20061463062396,206.37392738890435,209.1539174415263
13,2000-01-27 20:46:52+00:00,198.55666775359845,200.91700607249092,210.54111371061742,206.00143730122937,210.4212844675466
14,2000-02-12 20:46:47+00:00,182.96955589095478,192.5199301995529,195.352083941369,192.5988089279964,202.23139027212645
15,2000-02-19 20:52:54+00:00,183.49549950937904,190.5917959285917,190.08786929822742,193.46794282085483,191.66162464047864
16,2000-02-28 20:46:42+00:00,180.04648584850625,188.45957095116896,198.11849987853307,195.2569150769261,197.82390108392156
17,2000-03-06 20:52:49+00:00,185.57795466858533,196.60598075378087,205.36480898538406,199.46297918083926,211.0788856891691
18,2000-06-03 20:45:56+00:00,189.93108314646975,195.73852385866377,212.86235063547647,202.61283037489574,209.51788900796794
19,2000-06-10 20:52:06+00:00,173.7084600416645,182.2678817669176,187.89679115240057,193.64033443369885,185.9741999127099
20,2000-06-19 20:45:53+00:00,185.66088013637415,194.82089738334832,,,
21,2000-07-28 20:51:26+00:00,173.01029110597872,192.75466909850633,189.36717402671326,196.1895412817042,188.78555248069384
22,2000-08-06 20:45:09+00:00,,192.88978554352684,204.25295387417225,205.25515510480744,195.72664764260804
23,2000-09-23 20:44:31+00:00,187.12349353651737,194.99475352771302,204.4445049637729,202.8474393555839,206.26713661595238
24,2000-09-30 20:50:41+00:00,185.58380342166268,197.4530076531483,193.8649694633892,197.63678088218586,196.3696612717826
25,2000-11-10 20:44:23+00:00,187.79776210876076,190.01364849211345,196.11614794085514,184.68024208115102,201.11247215181726
26,2000-11-17 20:50:34+00:00,175.52251320184774,188.67322277254448,197.4385558081148,181.64836118262738,197.47523906360854
27,2000-11-26 20:44:25+00:00,193.4279262298582,201.83839021729608,202.3648681180405,203.06091364112189,209.6588903741453
28,2000-12-03 20:50:34+00:00,174.6683471156295,186.96277116887762,193.92963578841858,196.4254664766023,196.07564405045287
29,2000-12-12 20:44:27+00:00,178.82003499573847,188.62981891832104,192.65055323870757,193.170911773527,192.73479924497212
30,2000-12-19 20:50:39+00:00,179.618372166759,190.77146202140477,199.09007373982976,195.21614184155766,198.05889065998514
31,2000-12-28 20:44:30+00:00,188.2739479806944,194.90634401528627,198.75798032202746,200.53479395554436,204.27613741622082
32,2001-03-02 20:44:23+00:00,185.61804064456277,200.00170696375704,198.7140655461929,200.6254482797682,203.66764153075928
33,2001-03-18 20:44:17+00:00,186.65951512501215,197.52753169875817,197.53248276295446,200.55321520855324,211.20509241381117
34,2001-07-24 20:43:19+00:00,198.35377984904505,208.27893386937234,211.3043417605877,206.54202474674616,213.30750102292245
