,dates,per0178-0000,per0178-0001,per0178-0002,per0178-0003,per0178-0004,per0178-0005,per0178-0006,per0178-0007
0,1986-04-19 14:36:40+00:00,141.87859456012194,144.50568345749465,134.4495418913145,161.52687103771973,111.498442320586,,110.20585408095877,98.28430802125096
1,1986-05-05 14:36:17+00:00,120.63975534956965,125.2442887327026,112.76968379644678,155.76857222626504,71.60940438580498,,79.9305466548627,61.96091038834949
2,1986-12-31 14:30:37+00:00,,,,,43.525668359815874,,91.47050334633809,
3,1987-03-05 14:32:51+00:00,152.77504575476263,156.52069931763688,151.3128606705272,167.48953019218112,119.10266121742404,121.81188739951897,122.4517340770158,102.13450044466217
4,1987-05-24 14:35:24+00:00,148.44364902556327,138.00189941214995,116.12129099390408,154.4952121338191,78.32990367349461,73.96398608508186,92.22604078934646,82.55843932708193
5,1988-01-03 14:40:12+00:00,166.3305332588589,161.22642113281478,146.8922023727095,159.40219790676363,,90.36900359525733,111.48661409088247,76.00434160941148
6,1988-02-04 14:40:48+00:00,179.34241622198036,168.48612884578168,157.27686898089308,159.1907508713102,89.38838842114274,99.85141507090547,114.17243459940131,82.35496274542045
7,1988-03-23 14:41:20+00:00,149.0939845300992,147.94413099941096,128.6309051097503,166.31356442851117,77.51122167064186,63.421896753147124,86.8815102588249,70.51662054534853
8,1988-04-08 14:41:26+00:00,163.80686355260818,163.08176471417096,149.9767245072966,162.87319811174046,91.10404717657586,83.69410998377644,105.41833682510338,98.3401296383736
9,1988-04-24 14:41:31+00:00,143.7675900548529,144.49194027872042,127.17994807635093,156.82234289332192,79.93082309197823,71.62518605357559,81.8792301384081,74.86004537491655
10,1988-06-27 14:41:59+00:00,,,,,,,,
11,1988-11-02 14:41:57+00:00,142.37392957238177,144.52309717424632,146.1285682760598,165.64659146370795,,81.16525064292007,79.77083647181688,78.57804423941597
12,1989-10-04 14:36:59+00:00,126.73847654718085,128.48558400082104,124.97954522773814,162.6609956225605,86.46402027927283,68.73131753200099,66.32332016628719,68.14568729045354
13,1989-12-23 14:34:34+00:00,127.72035331295132,133.50551804738592,122.64979012270253,158.0622081785287,,90.0325086018913,92.57198085151605,68.95266605566749
14,1990-02-09 14:33:01+00:00,134.91862711332286,131.39656165983652,129.45142580120012,154.6479864636193,,85.65729981834382,101.42273138759177,79.06995128593285
15,1990-03-13 14:31:57+00:00,123.00259297263493,125.74708421521761,120.71702087170603,151.16270157220308,75.79626388430917,71.7376083539381,93.68255437022458,67.2979988560625
16,1990-03-29 14:31:26+00:00,145.17990189887874,144.79518439014572,141.14531611386934,168.05585169107127,,99.77582000315223,114.55263827797765,100.77626124410759
17,1990-04-14 14:31:34+00:00,141.04684053939266,146.14303430451784,131.11743391614823,163.14157306614626,,77.83225457767436,100.24434354043898,96.76408208703549
18,1990-04-30 14:31:25+00:00,142.1082641856308,149.1290535208699,128.71396908839498,162.85891255673764,86.42074305452192,77.16744683288701,102.70189641902822,102.9472503995311
19,1990-05-16 14:31:37+00:00,142.24369569668022,129.4986511815939,115.63073938863079,158.64673293815252,84.48490117068775,79.85172791747053,98.69583014331576,94.32842889407516
20,1990-06-17 14:31:30+00:00,,,,,,,,
21,1990-07-19 14:31:24+00:00,162.1849951524352,146.32711609238572,131.31170786640436,159.8038319827516,79.17842207581084,78.21572848162076,96.0014978126785,88.83153256919529
22,1991-02-28 14:32:23+00:00,142.04089968555084,143.16020698930274,134.32224511810617,158.64187335090494,,82.25637414545227,95.37607233084773,65.79921771746477
23,1991-05-03 14:33:36+00:00,,,,,,,,
24,1991-08-07 14:34:52+00:00,,,,,,,,
25,1991-10-26 14:35:29+00:00,128.22695476148778,124.23458162782602,119.6868894973036,147.16580376601496,68.61550138839321,69.00831632981519,92.96116260549125,83.87577805312793
26,1992-01-30 14:35:41+00:00,134.04524057586025,133.07961197250816,137.03395406124878,161.08017609460094,122.1321766949722,75.98599799430274,74.1155142241425,72.3836793948176
27,1992-03-02 14:35:30+00:00,115.56124448567732,110.50623746662296,114.78417061213317,145.67014508584055,89.3048340334982,73.37450425528775,82.71250417869896,62.474340527050735
28,1992-03-18 14:35:32+00:00,145.85887998861398,147.74540519468053,144.56220941438977,164.5961799664863,146.02248706640097,122.56658961580443,122.66239141059665,80.88666050174277
29,1992-05-05 14:35:07+00:00,153.37740557451238,140.91549103949924,152.39362729647536,170.46143117343723,144.22441509322533,100.03530238622128,107.88444973128236,107.46113823920214
30,1992-05-21 14:34:57+00:00,,,,,,,,
31,1992-06-06 14:34:50+00:00,,,,,,,,
32,1992-07-08 14:34:26+00:00,,,,,,,,
33,1992-11-13 14:32:23+00:00,139.4212035677793,146.6325713220125,135.93558182145293,170.33512029768463,128.36778485055044,72.80956553849109,92.11478408061652,79.97247673639181
34,1993-02-01 14:33:11+00:00,134.1064870968103,134.12428302875816,133.44757482797704,154.638349905784,89.6315494976901,89.88830615236789,90.61583703727509,78.78110792018079
35,1993-02-17 14:33:18+00:00,134.98859018791703,137.74193613050173,130.7928068086875,157.17327075326176,126.19260099453463,86.26748516698962,99.6525115538334,81.91704516143983
36,1993-03-05 14:33:27+00:00,,150.24004545133494,150.6408564196879,161.8039799941315,126.68799203293298,110.57661395102359,124.212378653067,110.65821016965293
37,1993-03-21 14:33:30+00:00,,,,,,,,
38,1993-05-08 14:33:48+00:00,,,,,124.52204059294635,,,
39,1993-05-24 14:33:52+00:00,,,,,160.37768127067736,,,
40,1993-07-11 14:33:45+00:00,,,,,,,,
41,1994-01-19 14:32:39+00:00,,,,,,,,
42,1994-02-04 14:32:31+00:00,,,,,,,,
43,1994-02-20 14:32:18+00:00,,,,145.687852448614,128.35432338284386,132.702125453967,110.00173609151166,108.43736213042264
44,1994-03-24 14:31:49+00:00,,137.45401564006934,111.51568649815364,157.34792100787973,,64.62482916858299,96.65033990446874,76.48672292190281
45,1994-04-25 14:31:14+00:00,,148.791708570539,132.48504082255394,137.23395954094428,149.29536260920463,108.81631903525837,,
46,1994-05-11 14:30:55+00:00,,,,,,,,
47,1994-05-27 14:30:39+00:00,142.05868306669106,147.3215726486933,135.7807754795081,160.78673075058165,,93.77091052763646,106.40293847548118,89.23060053843061
48,1995-05-14 14:19:00+00:00,143.9918924296797,152.3193252668211,139.8645865348605,164.0567252345558,,99.39334021301521,100.8661421346729,105.61935741815121
49,1995-05-30 14:18:15+00:00,,,,,,,,
50,1995-06-15 14:17:31+00:00,,,,,196.9226858764482,,,
51,1995-07-17 14:16:04+00:00,113.54195623411235,,,,,,,
52,1995-12-08 14:11:54+00:00,,,,,,,,
53,1995-12-24 14:13:05+00:00,,,,,,,,
54,1996-02-26 14:17:33+00:00,156.6854016653379,169.62654771185305,172.32249786408232,165.2183009689016,133.92364133982704,133.95749916489646,137.20077267192863,117.87278216299192
55,1996-03-29 14:19:37+00:00,150.44158149602458,164.98530012847579,162.02155059601623,161.6544189220019,117.16736166256038,126.70514758164884,134.56242734855527,117.4089326175528
56,1996-04-14 14:20:37+00:00,156.44789088623642,158.72563549504304,162.84998166180787,162.1323147698167,128.83332592025147,129.33288747891376,144.2589651065325,125.50708360718967
57,1996-05-16 14:22:30+00:00,,,,,,,,
58,1996-07-03 14:25:07+00:00,,,,,,,,
59,1996-07-19 14:25:58+00:00,148.5984414892329,149.7945195707638,149.94162348783834,162.08151286794455,100.9235466453034,101.0792118429466,102.04189811527667,103.77417665264181
60,1996-09-21 14:29:25+00:00,,,,,,,,
61,1997-01-11 14:34:52+00:00,162.99439400740312,155.896462781797,154.93936703798454,161.18657565416646,119.16871839863288,113.35410877077994,109.08609748082537,109.39430408448294
62,1997-01-27 14:35:35+00:00,193.49895332241852,171.24283562307676,,132.18056251091699,,,,
63,1997-02-12 14:36:17+00:00,163.51031401763007,169.78190117997937,164.61943247619377,155.15381107924708,126.71448841554596,132.64639729961,139.97982899575535,114.28248137126673
64,1997-05-03 14:39:18+00:00,142.01618135214616,151.6718097552704,151.29324520972332,156.09479926718393,121.35069639413977,115.92581419502552,124.1610609362586,114.86216181080412
65,1997-06-20 14:40:57+00:00,159.8501328823897,150.97115519151274,149.25366909636878,156.31944731917426,113.87403036998109,110.01983010260575,121.21819793641215,107.32223421904247
66,1997-09-24 14:44:01+00:00,146.63090618745963,153.25960514334608,151.63304982554519,164.3566317242279,118.70898095201755,106.41970980376857,117.28937275464648,116.39326243429407
67,1997-10-10 14:44:28+00:00,139.3071528896505,147.007346358748,148.0353104332701,161.00272302898156,109.92788471475463,102.8217713818254,110.98085603685468,100.76682624649926
68,1997-11-11 14:45:18+00:00,143.85984641326974,146.34511864728103,138.74782337609227,149.07150362035233,120.24517873291119,83.33368299633602,98.1021670650726,88.30329951090144
69,1998-03-03 14:47:45+00:00,154.51920554903592,167.20863579559347,151.4129417288307,160.18732388274728,120.71770344572582,121.23802341171282,122.05125638894475,95.56462300263063
70,1998-03-19 14:48:00+00:00,138.23152745574416,155.21681201330276,132.95514714250356,148.85860494010234,105.8542171959802,119.20834231835471,115.36071977634248,83.71359397518849
71,1998-04-04 14:48:12+00:00,158.88044479651145,159.6289721774717,143.1048277082167,158.2515454519188,109.68743554947075,105.88615103058069,115.6854847179448,83.70315856284357
72,1998-05-06 14:48:39+00:00,136.63467796110672,133.57388522040407,138.45899348578675,161.94076918784148,83.71463583353913,92.1027127430495,106.48971554239401,87.89345019996925
73,1998-06-23 14:49:18+00:00,,,,,,,,
74,1998-07-09 14:49:32+00:00,,,,,,,,
75,1998-11-14 14:50:22+00:00,123.5473993481385,141.03564169407713,133.98119189629426,168.88303155881275,104.16848889913324,91.17820922778589,77.18186193163541,74.9502860620066
76,1999-01-17 14:50:20+00:00,128.2467812381536,138.93971521245064,145.66917008033295,171.09103645235024,123.6482467533775,107.5471794748475,97.46475972193599,75.67047875472906
77,1999-02-18 14:50:36+00:00,140.97236607289364,156.34385832197665,154.01950699267698,158.22792160136734,150.54189469704548,129.23622883824615,113.36076715310644,75.78032716219111
78,1999-03-06 14:50:29+00:00,117.75496627252024,134.61136500352464,124.38941590931003,150.66875188741088,100.16316592254537,93.17742136859842,94.10479042988445,68.81300073797321
79,1999-03-22 14:50:15+00:00,143.1566561339288,152.7243630663752,144.3838774534198,166.87774075467007,115.56335076741455,110.94977863156777,117.73052820924285,85.30261455997402
80,1999-04-23 14:50:05+00:00,133.01098469094208,144.43496631330004,151.67542736484418,158.64216054695603,124.6340692779422,105.06533081848379,105.53664938577869,81.61091480202298
81,1999-05-09 14:49:57+00:00,150.0302046502715,152.39327392940186,157.56501120682566,160.00579862938494,129.99630952437133,129.03256364275487,127.17753526793686,125.16669558334287
82,1999-05-25 14:49:32+00:00,148.5733184179137,138.7236238267543,132.9465892621064,156.78538624903192,132.42649192243962,99.59998588728163,109.47900589072306,87.97207726736634
83,1999-06-26 14:49:12+00:00,117.75049012891564,131.4331125661351,140.35012624468106,154.8725248065273,134.58973113443133,88.57357535851452,89.07773696327277,70.50417695976718
84,1999-09-30 14:47:52+00:00,,,,,,,,
85,1999-11-09 15:04:16+00:00,,153.92752889561166,159.90836571850585,176.5611746802055,107.52182631398196,95.18215501554565,110.87484031286193,96.83604156516137
86,1999-11-17 14:46:57+00:00,,,,,,,,
87,1999-12-03 14:46:29+00:00,129.91343595417345,146.87836283387045,152.5836267828053,168.5977479520676,93.47644520722108,98.33505554549,106.1851384851047,90.95311021896893
88,1999-12-11 15:04:17+00:00,137.24982858711687,146.7251646971343,148.3177427629054,162.8873119342459,92.86400510660145,97.84080839241112,108.74006179588075,102.64654400857651
89,2000-01-28 15:04:09+00:00,146.75319683809832,160.4934560691727,165.32501751706312,167.3617430052368,122.90591404523722,114.26612474602628,131.19100627146338,116.46560681037096
90,2000-02-13 15:04:04+00:00,,,,,,,,
