dates,nzd0101-0000,nzd0101-0001,nzd0101-0002,nzd0101-0003,nzd0101-0004,nzd0101-0005,nzd0101-0006,nzd0101-0007,nzd0101-0008,nzd0101-0009,nzd0101-0010,nzd0101-0011,nzd0101-0012,nzd0101-0013,nzd0101-0014,nzd0101-0015,nzd0101-0016,nzd0101-0017,nzd0101-0018,nzd0101-0019,nzd0101-0020,nzd0101-0021,nzd0101-0022,nzd0101-0023,nzd0101-0024,nzd0101-0025,nzd0101-0026,nzd0101-0027,nzd0101-0028,nzd0101-0029,nzd0101-0030,nzd0101-0031,nzd0101-0032,nzd0101-0033,nzd0101-0034,nzd0101-0035,nzd0101-0036,nzd0101-0037,nzd0101-0038,nzd0101-0039,nzd0101-0040,nzd0101-0041,nzd0101-0042,nzd0101-0043,nzd0101-0044,nzd0101-0045,nzd0101-0046,nzd0101-0047,nzd0101-0048,nzd0101-0049,nzd0101-0050,nzd0101-0051,nzd0101-0052,nzd0101-0053,nzd0101-0054,nzd0101-0055,nzd0101-0056,nzd0101-0057,nzd0101-0058,nzd0101-0059,nzd0101-0060,nzd0101-0061,nzd0101-0062,nzd0101-0063,nzd0101-0064,nzd0101-0065,nzd0101-0066,nzd0101-0067,nzd0101-0068,nzd0101-0069,nzd0101-0070,nzd0101-0071,nzd0101-0072,nzd0101-0073,nzd0101-0074,nzd0101-0075,nzd0101-0076,nzd0101-0077,nzd0101-0078,nzd0101-0079,nzd0101-0080,nzd0101-0081,nzd0101-0082,nzd0101-0083,nzd0101-0084,nzd0101-0085,nzd0101-0086,nzd0101-0087,nzd0101-0088,nzd0101-0089,nzd0101-0090,nzd0101-0091,nzd0101-0092,nzd0101-0093,nzd0101-0094,nzd0101-0095,nzd0101-0096,nzd0101-0097,nzd0101-0098,nzd0101-0099,nzd0101-0100,nzd0101-0101,nzd0101-0102,nzd0101-0103,nzd0101-0104,nzd0101-0105,nzd0101-0106,nzd0101-0107,nzd0101-0108,nzd0101-0109,nzd0101-0110,nzd0101-0111,nzd0101-0112,nzd0101-0113,nzd0101-0114,nzd0101-0115,nzd0101-0116,nzd0101-0117,nzd0101-0118,nzd0101-0119,nzd0101-0120,nzd0101-0121,nzd0101-0122,nzd0101-0123,nzd0101-0124,nzd0101-0125,nzd0101-0126,nzd0101-0127,nzd0101-0128,nzd0101-0129,nzd0101-0130,nzd0101-0131,nzd0101-0132,nzd0101-0133,nzd0101-0134,nzd0101-0135,nzd0101-0136,nzd0101-0137,nzd0101-0138,nzd0101-0139,nzd0101-0140,nzd0101-0141,nzd0101-0142,nzd0101-0143,nzd0101-0144,nzd0101-0145,nzd0101-0146,nzd0101-0147,nzd0101-0148,nzd0101-0149,nzd0101-0150,nzd0101-0151,nzd0101-0152,nzd0101-0153,nzd0101-0154,nzd0101-0155,nzd0101-0156,nzd0101-0157,nzd0101-0158,nzd0101-0159,nzd0101-0160,nzd0101-0161,nzd0101-0162,nzd0101-0163,nzd0101-0164,nzd0101-0165,nzd0101-0166,nzd0101-0167,nzd0101-0168,nzd0101-0169,nzd0101-0170,nzd0101-0171,nzd0101-0172,nzd0101-0173,nzd0101-0174,nzd0101-0175,nzd0101-0176,nzd0101-0177,nzd0101-0178,nzd0101-0179,satname
1999-08-26 22:04:44+00:00,228.46,,238.56,265.47,,347.51,,,218.05,316.62,,320.72,333.66,341.79,342.49,345.14,346.62,345.97,341.41,348.62,351.09,,284.09,,326.14,331.82,,,,261.66,271.28,,291.12,290.73,290.34,321.51,355.52,285.64,284.33,305.73,,297.05,338.29,333.63,310.83,300.11,306.87,309.52,,292.56,281.44,249.63,248.00,246.98,244.37,238.10,233.72,260.40,221.55,238.36,249.21,242.91,264.10,264.96,260.73,313.40,338.58,272.36,282.44,,336.43,332.05,319.96,,,291.34,289.50,293.96,307.11,294.21,296.54,270.64,,,,266.18,290.46,303.25,280.38,281.79,280.48,285.58,284.33,280.31,280.25,,301.71,304.13,,305.12,304.12,299.65,299.78,293.58,291.80,,295.54,280.60,283.04,,289.78,292.92,303.13,291.67,286.67,288.91,284.27,281.52,278.10,273.95,286.94,299.90,294.70,,,317.30,,320.14,224.41,247.06,,,,269.92,,,,,276.39,274.65,274.63,326.61,,,337.52,332.57,356.07,350.50,,,,,,,257.61,,,,,,,,323.66,209.83,,317.34,326.67,333.48,336.28,339.04,343.83,341.35,347.88,353.82,345.02,340.50,338.99,339.14,309.50,,L7
1999-09-27 22:04:48+00:00,235.20,344.01,250.19,274.00,334.62,332.70,316.62,294.61,226.34,323.06,320.07,324.94,339.55,343.39,343.45,344.76,343.84,346.25,345.38,350.34,352.16,,300.93,,340.50,343.38,371.80,362.28,362.02,279.74,288.14,358.50,300.19,301.78,307.69,332.94,359.69,289.71,288.58,309.75,,307.42,343.44,333.91,317.16,308.05,315.86,322.26,344.29,299.72,285.01,254.50,256.68,256.51,249.45,243.39,242.44,263.23,236.67,250.00,259.19,251.74,275.85,273.14,269.75,329.61,343.14,280.11,288.68,327.50,334.64,330.96,309.93,346.95,335.80,298.40,297.97,302.93,311.12,313.88,306.65,281.39,,332.40,331.07,273.81,294.36,311.41,287.05,287.11,282.50,289.68,282.21,286.12,296.23,329.18,312.12,316.31,,316.41,314.96,306.82,312.14,305.42,309.20,,311.75,295.29,301.83,,299.83,306.75,308.85,300.03,298.92,299.90,294.92,291.73,287.83,290.86,299.56,301.70,291.10,315.03,,321.21,319.42,321.45,238.97,260.33,319.63,348.32,328.52,282.31,,320.16,,,285.26,285.71,291.88,323.95,331.49,326.04,332.89,326.85,352.99,352.74,343.60,333.31,344.82,,333.74,333.54,263.57,330.04,,,,,316.99,312.87,322.38,210.42,,317.67,325.20,331.81,336.83,337.92,345.63,344.19,349.20,352.19,344.98,340.92,342.55,342.64,317.56,,L7
1999-10-04 22:11:02+00:00,235.20,344.01,250.19,274.00,334.62,332.70,316.62,294.61,226.34,323.06,320.07,324.94,339.55,343.39,343.45,352.21,354.58,359.58,345.38,350.34,352.16,,300.93,,356.12,357.84,374.44,372.57,369.98,279.74,288.14,375.91,300.19,301.78,307.69,352.01,372.59,289.71,288.58,309.75,393.29,307.42,362.81,333.91,317.16,308.05,315.86,335.64,355.76,299.72,285.01,254.50,256.68,256.51,249.45,243.39,242.44,263.23,236.67,250.00,259.19,251.74,275.85,273.14,269.75,329.61,358.01,280.11,288.68,345.17,348.16,330.96,309.93,356.72,347.82,298.40,297.97,323.27,328.68,330.07,323.37,281.39,365.08,349.54,345.14,273.81,308.77,321.60,287.05,287.11,282.50,289.68,282.21,286.12,296.23,348.12,312.12,316.31,371.94,316.41,331.35,306.82,325.82,305.42,309.20,377.87,311.75,295.29,301.83,357.60,299.83,320.03,321.90,300.03,298.92,299.90,308.97,307.10,302.32,305.78,316.83,301.70,291.10,333.83,,326.14,332.69,329.87,238.97,260.33,337.48,354.01,342.58,282.31,357.67,338.90,355.44,355.68,306.04,308.26,314.80,338.11,343.15,343.62,332.89,326.85,358.41,355.80,356.91,350.28,354.00,,350.30,348.25,263.57,344.65,,,,,333.88,327.72,330.16,253.38,,317.67,339.36,343.19,346.29,350.02,353.86,354.82,360.30,363.72,356.93,353.04,353.96,352.13,336.99,378.77,L7
2000-03-28 22:10:31+00:00,,355.59,,,346.14,332.76,338.01,332.35,321.64,338.42,330.15,336.56,341.39,347.14,351.80,363.03,369.11,376.85,362.87,361.62,363.41,367.55,,380.14,380.65,377.91,368.49,375.35,372.28,,,378.22,,,364.86,379.43,389.49,,,,378.78,,385.26,,,,363.43,357.69,363.80,,,,,,,,,,,,,,,,,345.31,369.35,,,353.67,358.27,326.47,301.51,352.88,354.30,,,356.17,351.96,344.19,343.47,,351.08,352.88,345.46,,333.61,333.12,,,,,,,,357.91,,348.84,360.62,347.74,352.96,341.23,346.88,348.71,345.54,358.51,332.49,330.36,344.31,350.38,340.98,340.25,340.38,325.79,330.56,338.74,334.35,334.16,329.38,330.49,337.36,318.48,301.35,323.70,316.98,329.61,332.95,331.13,287.94,,336.56,338.89,340.95,,344.77,344.45,344.22,342.75,336.52,337.75,344.39,351.34,337.37,345.94,332.99,327.80,352.74,345.77,354.58,349.91,363.18,,366.86,344.51,,343.01,328.26,335.37,337.59,337.25,343.35,334.82,334.34,337.29,,344.95,355.29,357.43,355.07,363.00,363.64,371.16,375.15,378.87,374.53,372.40,372.12,372.11,371.90,362.57,L7
2000-04-29 22:10:17+00:00,,355.59,,,346.14,332.76,338.01,314.02,317.97,338.61,330.15,336.56,343.99,345.81,348.33,356.16,359.34,367.14,364.62,362.75,364.38,366.14,,377.49,371.46,370.78,363.25,368.84,369.11,,,363.12,,262.90,364.86,370.89,380.73,,,,364.53,236.55,364.72,361.08,283.07,278.34,318.14,356.27,362.80,256.03,251.96,216.51,209.22,209.09,212.53,207.26,199.62,213.68,185.05,201.27,210.16,199.19,221.46,215.26,,341.87,352.29,249.16,239.09,347.05,344.48,328.31,316.28,342.22,348.78,256.09,,345.08,336.11,326.04,323.52,243.11,328.08,338.04,339.08,234.95,331.59,324.11,,,232.09,,,,,358.41,,348.84,349.31,347.74,341.79,341.23,340.58,348.71,345.54,339.15,336.83,330.36,344.31,343.17,340.98,333.89,332.74,291.14,291.23,338.74,331.62,287.47,287.73,325.33,320.87,316.21,302.90,298.67,313.63,322.26,320.52,313.22,287.94,,316.44,318.73,322.70,328.51,335.30,330.12,334.97,324.85,320.57,321.59,325.11,333.00,319.91,330.68,332.99,327.80,336.20,329.63,338.94,332.56,,,,326.08,,326.76,327.72,332.54,336.49,336.73,333.25,318.89,319.24,332.32,,321.69,340.62,345.94,347.94,354.24,356.34,362.83,364.38,367.74,368.89,370.38,365.37,373.57,363.75,358.46,L7
2000-05-15 22:10:06+00:00,205.90,355.59,222.51,251.89,346.14,332.76,338.01,314.02,318.84,338.68,329.32,337.95,345.08,348.36,348.01,357.21,357.91,363.44,363.48,365.46,368.61,366.14,,377.49,373.87,374.51,366.19,368.84,369.11,,,363.12,,273.13,364.86,371.83,377.93,271.28,263.96,289.41,364.53,253.94,354.14,361.08,291.75,282.66,311.14,356.27,331.26,265.31,244.03,226.47,222.26,218.60,223.12,220.13,213.82,213.00,189.62,209.12,221.26,211.49,227.98,232.41,254.46,332.68,352.29,257.85,250.43,347.05,345.45,329.71,305.46,342.22,348.78,266.92,272.89,331.26,327.84,326.04,323.52,253.91,328.08,338.04,339.08,244.83,310.57,325.79,,,240.62,252.39,,234.08,,358.41,,348.84,349.31,347.74,341.79,307.62,340.58,348.71,345.54,339.15,336.83,330.36,344.31,343.17,340.98,333.89,332.74,286.77,284.10,338.74,331.62,281.24,283.51,325.33,325.11,318.90,305.35,304.32,316.69,321.24,321.00,313.62,287.94,,316.44,318.73,322.70,328.51,335.30,330.12,334.97,326.67,320.57,321.59,325.11,333.00,319.91,330.68,337.76,332.76,337.32,329.63,338.94,332.56,,217.29,,326.08,237.97,326.76,327.72,333.64,337.37,338.33,333.25,322.47,324.60,333.40,,321.32,338.15,341.34,346.44,353.17,354.81,361.07,354.64,367.74,368.89,370.38,365.37,373.57,363.75,358.46,L7
2000-05-24 22:03:46+00:00,205.90,355.59,222.51,251.89,346.14,332.76,338.01,314.02,318.84,338.68,329.32,337.95,345.08,348.36,348.01,357.21,357.91,363.44,363.48,365.46,368.61,366.14,,377.49,373.87,374.51,366.19,368.84,369.11,,,363.12,,273.13,364.86,371.65,372.73,259.89,256.55,279.18,364.53,248.54,344.20,347.97,285.68,278.19,299.76,356.27,308.94,265.31,244.03,219.80,215.49,213.30,219.35,216.52,208.93,203.75,182.22,201.90,216.07,203.86,219.61,225.00,254.46,332.68,352.29,257.85,250.43,347.05,345.45,329.71,305.46,342.22,348.78,266.92,272.89,331.26,326.98,331.41,325.54,246.58,323.25,336.82,339.08,237.84,294.83,324.53,,,240.62,252.39,,234.08,,358.41,,348.84,349.31,347.74,341.79,307.62,340.58,348.71,345.54,339.15,336.83,330.36,344.31,343.17,340.98,333.89,332.74,286.77,284.10,338.74,331.62,281.24,283.51,325.33,325.11,318.90,305.35,304.32,316.69,321.24,321.00,313.62,287.94,,316.44,318.73,322.70,328.51,335.30,330.12,334.97,326.67,320.57,321.59,325.11,333.00,319.91,330.68,337.76,332.76,337.32,329.63,338.94,332.56,,217.29,,326.08,237.97,334.81,334.91,336.50,338.98,338.33,333.25,322.47,324.60,333.40,,321.32,338.15,341.34,346.44,353.17,354.81,361.07,354.64,367.74,368.89,369.57,363.36,370.78,363.75,363.34,L7
2000-05-31 22:09:54+00:00,212.01,355.59,229.76,253.51,346.14,332.76,338.01,314.02,316.88,338.39,329.32,337.95,347.60,350.91,351.82,358.99,359.44,364.43,365.20,368.34,367.38,366.14,,377.49,370.36,376.71,366.19,368.84,369.11,269.12,266.98,363.12,286.05,278.39,364.86,372.34,376.72,271.96,266.43,285.05,364.53,258.87,344.20,342.83,290.50,283.78,301.20,356.27,303.27,272.41,244.03,225.56,220.63,219.55,222.65,219.02,211.55,208.23,186.46,206.68,220.15,212.11,219.61,231.93,247.59,326.14,352.29,260.92,256.70,347.05,346.46,329.80,307.12,342.22,348.78,273.07,276.71,317.05,327.14,331.41,325.54,251.05,323.25,336.82,339.08,243.73,290.23,320.02,256.23,268.85,247.80,254.41,,244.71,,358.41,283.05,348.84,349.31,347.74,341.79,300.98,340.58,348.71,345.54,339.15,336.83,330.36,344.31,343.17,340.98,333.89,332.74,284.42,279.99,338.74,331.62,276.82,280.44,325.33,324.88,319.30,303.62,304.32,315.06,320.92,318.31,309.00,287.94,,316.44,318.73,322.70,328.51,335.30,328.57,337.33,326.67,320.57,321.59,325.11,333.00,319.91,329.19,337.25,332.76,337.32,329.63,338.94,332.56,,216.70,,326.08,235.49,334.81,334.91,336.50,338.98,338.33,333.25,324.87,327.70,331.82,299.69,322.42,337.38,341.39,346.19,352.79,356.06,359.56,355.78,367.74,368.89,362.99,359.38,366.59,363.75,362.16,L7
2000-07-11 22:03:17+00:00,212.01,355.59,229.76,253.51,346.14,332.76,338.01,314.02,316.88,338.39,329.32,337.95,347.60,350.91,351.82,358.99,359.44,364.43,365.20,368.34,367.38,366.14,,377.49,370.36,376.71,366.19,368.84,369.11,269.12,266.98,363.12,286.05,278.39,364.86,372.34,376.72,271.96,266.43,285.05,364.53,258.87,337.90,342.83,288.04,281.69,295.94,356.27,293.81,267.99,239.77,222.07,218.08,217.09,220.28,216.89,207.04,205.99,182.72,203.75,217.92,209.21,218.60,228.20,247.59,326.14,352.29,260.92,256.70,347.05,346.46,329.80,307.12,342.22,348.78,273.07,276.71,317.05,327.14,331.41,325.54,251.05,323.25,336.82,339.08,243.73,283.67,320.02,256.23,268.85,242.27,244.96,,238.68,,358.41,283.05,348.84,349.31,347.74,341.79,300.98,340.58,348.71,345.54,339.15,336.83,330.36,344.31,343.17,340.98,333.89,332.74,284.42,279.99,338.74,331.62,269.41,273.10,325.33,327.28,319.30,307.92,310.16,318.01,320.92,318.31,312.72,287.94,,316.44,318.73,322.70,328.51,335.30,328.57,337.33,326.67,320.57,321.59,325.11,333.00,319.91,329.19,337.25,332.76,337.32,329.63,338.94,332.56,,216.70,,326.08,235.49,334.81,334.91,336.50,338.98,338.33,333.25,324.87,327.70,331.82,299.69,322.42,337.38,341.39,346.19,352.79,356.06,359.56,355.78,367.74,368.89,362.99,359.38,366.59,363.75,362.16,L7
2000-11-23 22:08:18+00:00,218.12,333.26,237.02,255.13,331.83,329.00,321.22,303.23,303.86,337.51,300.19,317.94,343.78,350.64,353.48,352.16,351.18,353.11,358.60,363.90,359.59,363.94,360.84,357.33,358.98,366.66,359.93,355.44,361.26,269.12,266.98,364.45,324.44,288.90,356.97,366.03,377.53,329.33,323.26,329.97,349.03,329.70,331.85,337.96,291.59,286.96,314.22,362.79,295.76,297.24,288.64,225.46,221.97,222.78,258.90,258.03,249.81,209.35,183.46,206.53,220.68,217.23,215.57,233.00,294.42,322.05,329.46,267.05,288.41,317.30,337.26,322.22,301.76,319.33,330.25,285.37,280.53,293.89,327.80,307.13,314.66,281.73,308.76,322.35,333.97,261.39,281.46,308.54,288.99,268.85,272.53,270.83,327.35,270.57,334.68,333.63,309.41,338.62,333.55,331.93,329.64,306.31,331.92,325.90,324.67,337.46,326.76,312.03,321.88,321.00,315.99,313.90,313.41,292.96,291.11,329.57,326.22,251.65,257.47,315.91,324.91,312.25,311.76,327.67,310.23,311.66,309.25,310.42,293.06,,315.66,315.02,314.00,310.87,318.98,323.35,332.89,312.91,316.86,324.41,325.03,323.95,319.01,322.17,330.39,316.63,325.73,327.05,327.78,327.83,,265.50,,311.77,275.98,328.69,329.90,324.15,323.32,321.47,315.84,319.08,337.03,312.48,295.07,315.89,323.59,328.63,334.81,346.62,354.97,354.52,355.46,345.49,345.53,345.52,344.11,342.89,,358.61,L7
