,dates,usa_CA_0152-0000,usa_CA_0152-0001,usa_CA_0152-0002,usa_CA_0152-0003,usa_CA_0152-0004,usa_CA_0152-0005,usa_CA_0152-0006,usa_CA_0152-0007,usa_CA_0152-0008,usa_CA_0152-0009,usa_CA_0152-0010,usa_CA_0152-0011
0,1984-05-11 18:07:47+00:00,190.90657666174798,164.16287234823105,177.91656603493826,174.02912339780698,187.43935498232028,171.781156204963,174.67431708936704,188.2015528613387,206.01063464606347,206.5903616095879,197.14915812653825,193.42124675694237
1,1984-05-27 18:08:14+00:00,187.42850520257883,156.3539694799124,178.05160016883525,169.65989774594456,173.42645638916144,174.76840699974824,174.61569569173017,170.73064648859622,185.0036067227381,192.11794748193358,183.9512530550383,177.0904776534055
2,1984-06-12 18:08:33+00:00,191.1029243194297,165.24469326476168,182.98352852220813,184.14757391965102,181.26226711655158,180.19644100054626,177.2359042230235,176.51425687236605,188.00075055120266,193.75714555725528,187.59551545396113,185.02827709056194
3,1984-09-16 18:10:24+00:00,203.0784220844126,175.35843521176147,186.36116188018352,188.94611005332996,189.2196291015525,191.22805572875924,191.28285149077885,189.85955652251874,189.7243700611522,187.8330479838541,191.46329319944934,203.30518623486256
4,1984-10-02 18:10:24+00:00,208.74816714873327,178.09052236387072,179.56656501699007,188.83687488615584,190.0392888198223,188.23722138715326,195.2530638654917,191.12542701730663,184.58146593693405,189.4972344947726,191.97004955116347,194.42374516962445
5,1984-10-18 18:10:21+00:00,196.4914925356607,178.57531758109155,185.03960757860096,187.76388781766062,189.68630247119904,180.21670984299965,192.49715900436686,189.03686808970204,184.96547439904631,189.63877811392922,185.6950576383654,191.70551624986348
6,1984-11-19 18:10:10+00:00,160.96237163497915,153.0210522454279,170.67723588110945,150.8481231375763,168.63630465318033,181.1985695560897,176.64909173655874,177.27373123447586,179.1473421232402,174.74798437673724,170.8847348288619,171.16822491051232
7,1985-01-22 18:10:40+00:00,143.83111248739698,118.79051229559961,172.58286420465808,147.553901591016,158.24733409771676,183.37160521534975,,146.90180658508638,172.04314405964433,171.23727874157646,171.79539936371845,174.41440988748525
8,1985-06-15 18:10:23+00:00,183.00880010934213,160.01888298124632,176.353238651062,183.10855094482486,186.6440661588441,189.05723605468842,195.91219855680396,188.23733393597132,177.05152426697384,187.6728871210184,189.11119283675848,195.16126944715245
9,1985-08-02 18:10:04+00:00,202.81221614763817,181.1683205797312,190.219285221299,202.06151349901958,196.96676547889956,206.70921997198576,202.33814689373105,200.54825811980504,201.0940054025745,200.5600971252706,205.06253868157165,210.2777520428066
10,1985-08-18 18:09:54+00:00,203.05669605209908,193.65811679400315,199.3158217906073,203.60197091686783,208.63070613270384,202.39669843264483,212.5389959001388,207.54607374890338,213.37717415595841,205.389385275878,206.69525077661297,209.88464373608625
11,1985-10-05 18:09:21+00:00,218.61151784833908,200.18700500093337,199.14861209466906,206.84739475110533,213.33315048346148,216.24192814845904,214.87519574770445,215.6421555924499,217.68427653231998,215.21584537432085,212.25815204757203,217.07666625366895
12,1985-10-21 18:09:10+00:00,200.83713406144403,191.55299673076985,185.79869201195947,198.9053768399424,195.72260501436335,200.0809336330554,202.9008107286182,200.27429862648196,198.448781895117,192.88854820901489,193.02560929709196,204.0164875305382
13,1985-12-08 18:08:22+00:00,144.531002098534,146.75005782015168,172.8667340232427,168.11572590055096,167.23331208633758,180.82031927576736,186.53532181385697,179.02271975365522,178.79180668031916,,178.99781855032856,181.70724361427426
14,1986-01-09 18:07:47+00:00,144.37971879483422,134.65744421260086,178.88143517498906,158.54171681638948,169.6999088434044,187.3505231482009,,,165.25700264203283,178.7142497237345,177.6967158173041,179.3285854829375
15,1986-01-25 18:07:27+00:00,148.90497692531787,131.17018433728356,169.76952341637792,138.0201512996186,142.68470328679882,170.16151081977105,,122.13556683156827,173.88453910804174,161.2820590293615,171.37257952676902,168.44096841547977
16,1986-02-26 18:06:42+00:00,150.457838960042,131.17170891399545,168.75521659901,135.61566118590926,154.0639872217956,171.32553023466494,,113.33455816489703,173.97552127746974,180.58228724510712,189.5866455008304,193.0446450005386
17,1986-03-14 18:06:23+00:00,174.23583885855217,159.19004650641796,170.88750958225282,149.94052249052962,160.4307865117347,163.2508757041668,180.30840233087204,143.42528695092884,179.54405828497028,188.87031484266134,211.5695439249284,207.03298562294657
18,1986-05-01 18:05:19+00:00,219.42828364711548,179.58231279714772,187.6212017482987,188.5093172186682,191.4310561501622,204.48539607249347,198.64326982625096,197.73875705103796,203.31545832301754,213.28364132906742,223.19019097512762,213.4086438964201
19,1986-05-17 18:04:53+00:00,212.59266305270987,173.90500048156633,187.28284344496734,183.26701900005716,186.27921028942023,194.26576408535166,204.20527010511094,202.99379337020312,202.8305227630697,212.28580073469666,214.2950328739069,211.79071581422625
20,1986-06-18 18:03:56+00:00,189.2843946323998,165.94774125183517,176.29058544234084,177.5435242792791,183.70433536647258,186.02603346344844,190.97727097814985,185.34066704984417,188.73416291235597,190.40300059906758,193.62465586959223,193.5940959021798
21,1986-07-04 18:03:24+00:00,186.37942307019912,160.08116105118506,176.1441133474725,168.29882172336596,174.16548506965538,186.0950458620224,189.01680801051825,183.8376581358971,188.24475380255447,184.49396351490097,180.94576601359884,189.10612851893507
22,1986-09-22 18:00:36+00:00,197.1997501585425,167.05990636650614,179.93173874512303,172.07806016579514,178.15970490934234,181.31341571185288,189.13096236311662,188.79358285626162,202.58685299423257,211.34659320861238,210.65597200726307,221.3879207490701
23,1986-10-24 17:59:33+00:00,175.3528246568099,150.00394726095308,162.77873109565684,153.09579217709796,160.77644457874322,172.44990986044604,182.45007359656103,179.7119430471125,183.96118729809717,184.03192444471634,185.31100106605004,188.19568670310733
