,dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142
0,1999-09-04 22:00:09+00:00,116.0757945405059,,120.67671212726269,133.03802839795293,133.57896363139378,133.3958084535662,134.0381222763999,143.63902697675672,145.26979715300325,145.48831463277506,142.7646056084774,136.42201610332367,127.1392704094047,123.34579098476695,122.4689862657263,121.36399332294859,132.26035766792515,129.4657016301803,129.36007783807221,129.60384724065037,128.19907902453141,137.1034864530955,138.59483443634318,141.3871615870195,144.8121749657549,150.39034952968402,150.50704457267184,154.65748019200475,152.06365870219327,160.33960829629802,161.96373239066048,157.8280473036499,155.86047114313232,158.40701850856018,155.82283827945253,151.63531729971848,151.318708336301,156.9158166263538,158.961804134509,165.21774892771896,165.03821864103338,160.79949499047228,153.17337723008097,150.49045192589105,148.67403677980764,150.65485423393656,146.68359348900862,151.10738930457998,148.15512877634632,144.9800674337087,147.10995027478464,144.98414680997243,140.73391328201583,138.19000662230118,140.63391507178727,140.59970984374598,140.96390575852826,142.79794730522545,142.46175948722046,145.58108994085586,149.2945363652778,156.5990550340322,158.958576316551,160.98913129643478,162.0882638430203,165.0484013597582,162.99962757451001,164.25446971711065,162.45469552093178,168.91600629676734,163.40814063133908,164.9817885763257,174.6975560013485,176.38497531669435,163.65682686643106,157.69279935009052,167.35480255203257,169.4044539213519,170.21405989510234,170.84033705044783,168.97391706846784,172.93382039538508,171.94558509489647,170.53797905908212,164.19313328657358,171.48213332272724,162.19454922593025,162.3318572856443,172.30263267401858,174.01670235074727,181.90513805085072,168.86027328253033,167.23788671770978,170.48305955406732,166.92475137985934,171.06481075572643,169.55113534099561,164.65297832508986,163.28077541831155,173.4887509031787,174.094744651958,174.96330488372234,173.46819801971503,172.6616889711707,176.70995951911289,179.50857844745582,171.8303204622761,174.12636952818056,172.4995456721005,170.3835822415042,168.80409990261896,162.84117330351057,160.67775874969055,157.6742033409563,157.2309230704376,150.43669006160792,152.99142592987124,155.44082175087937,150.64370767225162,154.09441382800742,148.0162087564669,149.55089177838914,148.97750072696005,150.3137303176806,150.08513624168526,134.8987725712408,130.54093866562118,123.75931244571493,123.17433917184368,122.66482542083432,134.1992030182477,128.49354722951952,136.37316208031265,130.75032793084253,131.3773991342544,127.85699472460968,137.15658188030739,139.41193462069097,141.37532693283057,143.7133287165543,148.15982268816498,125.60240416578264,
1,1999-10-22 22:00:04+00:00,126.5850658575413,,136.86456509334084,143.53192933904506,143.5120189738568,136.8777341235505,136.42598121757834,144.66528625177247,148.35607167109035,147.73534874133054,144.21973292874043,143.79943021101195,132.31462838438404,138.33264071195134,138.22366643836088,145.25349406193484,148.32006921596138,151.3375562902487,154.20907792149728,157.6735024005269,156.25148580169457,153.0335036593827,161.03778948435385,164.6836524318287,163.85352929743996,170.97129187562956,167.8429521360099,170.05003256253417,175.68424171782755,175.33301536559935,174.59690245083843,173.3271117054766,175.57388322470104,176.36937408041607,168.50735849647285,168.13278561534423,166.8482041612237,168.06981554049216,173.39865036460196,179.74665657494586,175.90988416587234,181.7274311478696,174.58451757030502,171.6795827282907,168.08296883451862,170.03262035810195,169.66538521089186,166.60988430548971,169.71891930975505,168.37281435157388,164.5935257359538,166.3209203140188,163.88691669311018,165.4014430021565,168.12165466014056,167.53766265995108,170.58490734758323,168.83481908488275,168.63825599176124,171.93800522685407,176.24373823618544,180.89191855069598,184.54926448355218,186.54935295421896,188.17261485264254,190.02983060708124,189.964471890832,191.58265097245933,186.56063217837044,186.76025609370612,181.9576704166887,188.17543560286074,185.6852261691305,193.6545363160396,190.92006052224707,187.82805874477017,188.15115008296988,196.0888567841984,195.45034489102306,191.504211901495,184.22276335517853,189.26395041742742,189.80433671668283,192.2448902043817,191.2511069767111,187.16407490923586,183.327590607814,191.26083720197576,189.02185758544312,190.0041782843394,193.2225846789075,202.5954457132529,192.18706319108938,188.75786867070005,189.4115301340782,187.12581140829465,185.6449514621143,184.00776892679733,182.85542844519316,186.43398582847334,188.86497057649896,186.9080141333837,188.5729719648139,190.9553393684094,191.12327023600602,191.0638409697347,190.75644687627772,192.6619113775139,186.49628988152244,187.59101538733506,183.51730616978156,181.4119444649581,173.985411178513,171.64675535399374,164.37308140155596,164.07588140241415,163.20414695755483,167.61493149132235,166.45891709902472,167.262539890835,165.3243633937591,163.02468017329056,165.64698552347852,160.6722853209365,153.37772857569615,151.14326009483824,140.27213095585967,133.76046694437156,136.9016580991749,133.32571221616084,142.88796424706675,140.6471504895364,143.57919958325795,145.54468394401334,144.2085736226659,142.0512331776549,154.9669397728751,156.05181296016409,147.76168721734143,163.09920222819179,166.14752776751106,156.0854471272149,160.30075688668097
2,1999-12-09 22:00:09+00:00,129.72913431655195,131.7953515587231,142.02878814029037,151.71780887386475,150.03430919108354,147.7081458085804,145.36073081941822,144.60694621220665,145.77099269504345,143.95303997203166,140.44144122495987,135.4117721872619,133.04477457742115,129.53843556355812,137.5721516424134,141.20563958993094,145.92044464590913,150.88231996997064,151.27209447330478,149.44235289328822,150.74425738022984,144.91947435278533,151.78224609376656,151.7723248695258,154.86237191670654,154.83369115172627,158.69668532880206,162.61486685455884,162.2435067067879,164.1902531802819,167.6869433540915,163.0810538205683,166.23300913043383,167.14245644394344,162.1958406615201,160.1164360576429,161.57278534539594,159.9575415134475,165.9999932991389,169.38253309652322,170.4671465103381,165.8263217353673,161.39617314998958,158.2380332346508,157.01833604314123,152.5936719776317,154.7396024572057,149.10832650476527,157.9638955001841,158.5786326916588,157.39692722367306,155.54190701642676,156.8615285494186,157.01697645184683,154.17357872579078,151.41234415764026,152.85686384444628,149.28718158342048,154.92828306947362,157.8181119635011,162.32693914665674,154.6869994719372,170.17783759674515,174.09763018738943,175.41504055822458,174.43293152670088,177.88260945303645,173.05144132140862,172.6123070109325,169.81974242298432,164.6272533026949,171.12903604061276,165.7834712580321,179.64427326851344,172.39293130729118,174.70130732568668,171.18467417466854,178.22114067029915,170.5485219625546,169.16122942354446,171.31388465877552,173.97686612639365,178.56381214122834,170.98662910761254,162.85010515937523,160.3693805414819,167.9330651845023,166.97118589604935,163.55403047841088,167.4807325487626,173.89474800048015,184.39371163676844,179.94063070440475,170.49160343654322,172.26709630988537,172.15974789225208,166.97131288001722,163.27929404025411,165.3306077992646,171.2220854020895,173.81849959431193,169.49446023079076,175.09238583453265,175.33009761402647,180.01588993803418,172.0910128094061,178.67436974241895,173.82288412658798,173.73213066558458,166.7263042778051,165.89246940839823,160.33905240532158,158.45868392783433,157.49260217997622,156.86969438043621,150.78503277807695,153.30495045259863,158.81320140792863,159.06479233486553,160.71206111588558,159.67068404827864,149.3351367869079,155.74450150791444,153.2583804076449,142.1962711380711,135.5656406375233,133.23402126253234,132.3296307011971,128.62419841333747,127.39416415399397,141.84235069913328,141.43337118211193,134.10266681455985,138.44521959401993,137.10023393365103,137.23676542049716,147.2056551691851,149.05164445169848,139.8755008674129,149.0533261232286,165.9287913281905,141.37647512866218,149.30842394496676
3,1999-12-25 22:00:04+00:00,110.03210905699922,,,132.25983404379116,127.55373033697249,126.96255157025026,129.602929791853,131.14048773447684,136.9526835378698,133.13000966132182,128.8156390245396,129.35542975651566,123.79817581381204,127.39440412921182,125.25832914353583,128.15109255973834,135.95855112399244,137.55072419104152,130.678605710093,133.56430402767378,135.58368130356808,133.38428326617029,139.8673839524633,139.6558064147224,142.7697409278309,144.37660760955927,150.73322817661375,151.29599325070393,151.82366276337447,157.39509696511897,154.3171848803619,149.07982034092004,153.72082582619566,154.83958869909486,149.95892492634434,150.76383554158969,150.05126694213118,151.27643487316027,156.55852784709634,160.8554904692699,154.78791300916944,152.15664559863995,152.0973561359396,149.10766495616232,146.20498305304193,143.5686666492228,145.07521989906368,148.67458570401004,149.50225907900415,150.43104688702755,159.60886175646357,149.7729319556554,151.17444336322757,139.8698801646554,142.11190876022545,144.08555694709625,147.6670383698411,148.66347723695336,147.19144762596252,145.84007827302338,152.18199479488385,154.51433132062851,163.6759217119468,166.54598005343686,162.43632231104408,166.87270750674793,159.97199429508694,161.62716232356792,165.3678042475733,163.35848908742852,160.2462688956115,160.48414720069917,158.00866932890645,164.9066321192508,157.2420494585999,152.17426435598688,162.23873766221024,170.7417852645138,166.68964339004242,159.3020707648082,161.57924244228298,165.74833060308947,166.03599209164085,168.24524693600722,154.99987958402468,153.9182138910432,152.2340700449338,152.7409201683086,156.133943977425,158.91783383537077,164.23778651164196,170.86998560052487,168.15778662508927,168.09426983082042,159.72337050499615,159.28956235469406,158.87946736398104,160.98358308087452,156.3110339140845,169.30214675847003,166.58459017130983,162.81562661945827,168.11970805029193,164.2744656520728,165.58711794815787,161.91227655961006,158.87473354995387,163.36788109695465,161.5790037437406,161.04065493676666,151.05906679960458,153.0724352393063,149.94012744026398,150.5260575049979,140.2737543128095,146.32721211342027,146.62899266017268,146.54429394908928,145.03986571373952,152.65117395366553,153.26164321438085,145.88064899195376,142.69371985361758,146.8739544130311,136.14458846252143,135.78521199724293,128.5783757730895,122.79755985115453,120.6012143687756,124.34666816032077,131.76982283679965,136.43116980146704,123.9744574704419,132.38045941683805,136.3575537454713,137.60742704645668,143.4593847756019,144.10730054170287,142.0977542316111,150.2932238312755,155.18493931239433,127.66174770342934,136.06448750662793
4,2000-01-26 22:00:02+00:00,99.96938337885828,,116.04132848186,120.86627409858025,123.27580044666288,121.15890467917691,124.09193722565242,129.91782991754582,137.83014590421675,138.9096213148287,134.1126679267299,130.44567491730947,126.07478246616141,124.03537129097451,121.93337388478463,124.3641556187772,127.93849055326301,134.08153324628074,135.12483981018426,133.62533235276766,131.846730480369,132.11570776478476,143.03998820960888,143.7547432835157,141.15163700348774,139.68051319247994,141.12952243609004,148.64036706829262,146.58410701875505,152.8034580487352,148.27997813431637,145.00676927290533,148.86224094662262,149.5239830841778,147.10568024886618,145.7292691726251,144.33258418109338,145.71361551518015,149.8161245603209,154.3894687073051,155.554379610393,155.5558238042447,147.92500026385426,146.4939788279832,141.6893624602799,139.5377329557784,141.53091686834432,136.12104915630186,139.35316359781757,139.96689206940556,142.96143671515162,144.3397838894811,139.32088915754616,140.9250317685782,139.07082297653216,139.96917512008554,136.2113523337048,143.54392229290897,140.9058104767076,147.95701677370863,148.75498555591733,151.19726722177793,155.18756235360343,159.31918420387973,154.3514262596002,161.42881368057033,159.89411956067335,157.02942896440683,155.45503368860034,157.30292920297367,155.52081165860568,155.75864965257705,163.56284279879608,166.85918196228005,162.4191562957376,155.31610430880986,156.53604264637033,163.67248623138596,161.91526699043573,155.61420159899518,153.78702678757236,154.9335826513943,156.98675229346688,155.06276488430836,153.0786446666006,153.29343308931487,145.52035292608605,147.59415836432876,157.85473771534836,163.07054224808184,164.3026021022701,166.78881525735733,168.5972309915175,158.04552224284913,155.55229335948846,149.66866405933854,143.24436074403366,147.92967615708233,153.46847409779352,152.58105928406843,160.47072340487136,156.28345592530871,166.8672358657988,161.64426284043853,155.47936647747957,160.95466378474043,160.4745442597884,165.84139858441046,153.93604311517146,153.9599750966513,151.08232137909363,152.56005153997918,145.6533870257627,143.19077932878994,142.06976134166445,143.87549665171161,145.88961222689704,143.47944098229385,141.71675387917605,132.6676620335224,134.20233656735883,134.62200440065985,137.43015270611767,129.6218494343418,130.22980513657444,129.6813469458463,122.4539216681046,124.46497058831709,120.45603597238092,119.97833721114414,128.93088124829637,125.76449596845872,128.5464882086358,129.8216295442962,133.15613211542302,133.94319945765653,142.61524481371714,142.91461591611537,137.10124693916586,153.6297285160616,152.11016338417411,122.00591220377032,133.2058351485607
5,2000-02-11 21:59:57+00:00,114.73887874606844,117.43758936433639,127.50208971079861,135.34454180028706,134.4358197201905,136.2344183839029,135.66488740352136,139.33506571603374,144.07274393833848,147.3490871413848,147.32666866747576,140.5561138213268,139.22111080014156,135.33413169923762,133.60233108427957,134.331093892083,135.3177187518856,140.9684950715021,144.2052549539674,140.0464562732379,140.4182259524435,143.44378173800186,143.97829447950835,146.67937917505083,151.30888739461955,154.54014065682236,158.98995473371377,155.38672092847474,157.78185146359175,161.62324235416418,163.88026333457984,159.87389931780095,154.07185573340075,158.0098083231885,154.62026755476938,150.95152092455197,143.2744853409357,152.35008901432698,160.18492502958438,164.45275903964955,160.31320377955024,152.6623179048289,152.7945932312914,146.56380962079356,148.66709945750233,148.86075263607762,149.3121833401114,147.1079191515858,147.71635408868275,153.22372585164788,155.50198153459937,144.98575378169363,147.64546534308704,149.95171180469478,150.72429080330068,144.69201823605067,149.31762710701616,147.01608818409701,152.6577536469874,147.71022668644156,151.0247098863921,153.33722059631356,164.74086554166075,165.15245228817162,162.13896221891673,162.71518586416042,169.28408304501156,161.04949007349475,164.79810656092752,165.30087756248895,165.07310167677122,166.83237495330994,166.33348372281046,169.9119721151859,160.51633237422735,156.13752681673475,160.38053081704996,163.85615037235553,165.7829009136426,167.4080766064447,164.92263325848668,163.94658805617004,158.24454917701772,166.09697379964834,168.60872363886156,156.83249259334957,162.9527171767794,160.42540402743504,168.18569110523686,164.71508282347355,171.77256326288986,174.02163291192545,162.33657374377415,165.18454210874606,160.33848613667735,158.50041455914166,165.81843968689003,158.82412557204796,157.89985211270138,160.47905520186134,169.85775663747876,169.85466724642598,168.26950514898488,168.38912369763796,165.5212878601323,157.66838518680785,156.4551656963803,168.1834783595829,160.21816305131972,161.89758907544817,160.3992182366688,160.70709091980672,149.0439237421362,149.61538061408461,139.12090578603193,144.33315690660024,140.0366822878438,141.09997919258763,147.6927672488701,152.695673683349,144.32460605648282,142.68108276162576,144.4973358875897,140.23771058082997,136.20722326471216,136.1495525772101,130.0163827343275,124.49496230611504,123.59384022547874,125.11484344211908,125.85455597973342,125.59006674017688,122.44674316002171,128.56560862901856,131.37601434975468,128.4570108044473,135.887093130015,141.054397880311,142.52846654490185,149.0258234897085,152.81317923917015,123.85916692199731,134.96546844711008
6,2000-02-27 21:59:52+00:00,121.16895116279483,121.09918035823824,132.16991984284073,142.70194460492422,138.40309286906043,137.85867171682438,141.43787354631166,146.44855517063812,152.76275277428135,150.9570824140324,147.2620213804206,147.3605109521852,141.4281645916666,142.53760238872985,136.20305593976892,141.414418593573,148.56393412991403,148.38225269813006,152.65825606937813,148.9554730778309,149.23551377602064,149.39311764989202,146.3721150286034,150.25937045357767,156.64670873979088,160.45873389839022,159.3912471315959,163.6401422467933,165.7881597324382,168.3068414773242,167.13694905519066,165.07810536209868,163.60070272058553,156.18098975836548,153.55953177962047,159.39462708091045,163.27297254859326,163.52315561161524,167.1496365803745,164.81585431538065,170.51339125810938,167.677121048805,164.121766989451,159.84447012181275,151.2486003153216,149.86879744403456,144.88042110406718,150.36149950256078,152.1312415383693,154.44836417694825,160.05443780091932,156.39315513240533,155.27784360724206,160.12350384622067,159.321256814649,157.054864907813,159.03819531992679,165.7218526218278,166.01717640223856,163.08031269151695,162.1556758055723,167.31281860902254,166.71894359254298,171.08679344053417,165.01311137186303,169.05759160105077,175.98962982691378,175.72215720368825,175.83429264802325,173.17053155641167,174.86858170373512,177.2145864861962,178.2533880207356,179.6961426051729,174.60830756021727,174.5005721902984,172.56796706189232,175.84240942814972,179.2955870244844,176.68628865476435,179.0393509980026,178.59144336278433,179.32621145290557,173.55956016646198,170.5630957760607,164.71246200076587,169.3916407056809,169.68759999230537,177.1754822648838,175.07630241403575,181.93084347419415,183.2452722171419,174.39849038351167,177.3800536561489,173.45400595706906,176.12798877645383,174.06105497748803,168.37772469398186,177.1815656693817,173.1364464226382,177.15892951108899,175.09160513162794,179.72160687276704,175.6856202250696,174.9841704336681,175.23807529513005,180.22818648311593,178.62776300222168,178.35934707910965,173.93843043904246,171.49690243970366,171.08574375506862,170.7370425956365,163.60423483578006,165.4758047886076,158.89348966574414,163.3428733286607,160.89548102459514,157.9301344417201,159.52601141075684,161.24287827222656,162.46433095868218,157.0195302596564,155.92734077179185,154.8542660773116,149.11974926535555,142.4168947694482,143.3882072306277,137.81021017617434,144.10391242403912,138.37066275103166,146.57817399561276,140.81026755985948,142.44443236115447,142.50357939687638,140.38674077629292,144.29931795806328,153.5230900157077,154.9334746667447,158.10251670221479,167.67663060754762,151.7029188924455,154.96014518465114
7,2000-03-30 21:59:45+00:00,125.64036464258326,108.10179749671033,152.8268741506958,161.8472753510743,165.22453760222925,162.61187975407603,161.06209304813,163.0434482005459,162.44784935583118,159.13683999524437,155.9110591880787,150.93501583828973,141.46004986509482,140.12495359753385,141.45438195849306,141.75128795600799,148.37379164763865,152.26023233135246,147.95940459781946,149.73210817035147,146.98916598081266,143.44077481168796,146.90310913687117,149.7805172553551,151.31761624337375,155.63364338280206,154.7545425270507,162.7420159775071,165.56039313140985,170.47481343384115,165.8954523850506,165.71368062586748,162.12649667761548,163.6064818157136,163.44878670950493,158.29545109079726,162.8654726796289,163.89518813507698,165.0298488591748,170.04335348073624,169.7096851350669,170.70599211664475,166.88367270628288,166.09852090300427,162.93720109495393,162.19757861254575,159.97931331423507,161.84164895543353,161.36801143297157,162.61513846048922,166.7240839615602,162.23768929789185,157.95018209816573,159.58398465562198,154.47339027663827,154.24872013002056,155.8500358555877,161.90565115955792,162.79542582666696,164.11470234398152,170.05884221030004,171.7438421460556,176.9264110838112,173.44703603706427,173.85959969854525,175.88240939379187,174.3028851845139,176.43628746605953,175.2428458221709,174.9310121797194,168.88514286470425,177.28049907389217,176.10649670358532,183.05710471490372,179.29770042083553,179.56434632477635,178.77445074992525,183.39470225765726,176.854202744887,174.22559914620786,177.97301594477506,177.91080235543456,174.47464337873197,178.048358368856,171.82265675481585,176.59615731446308,178.90283982355237,175.0523533868603,174.11180106388994,177.1075303441009,181.52150018609777,183.9938343947506,174.7133143483271,173.38611409680655,177.90769299191328,173.33979686534857,166.37288226821573,171.04810796581287,171.29349376495972,175.58956521292936,179.33382562845028,183.5103805460006,178.00979200470886,175.89041053995595,180.47301176804493,175.26410077872438,176.97656984118606,177.8572062721955,176.29842931564613,176.1270033987784,175.33178672968637,167.42510052385717,167.43342936012695,167.83398276972815,166.53886092534495,164.12165927042497,157.89328500032883,162.20628693741583,156.1992249412645,162.9279039042136,162.28507851780518,156.35091145542538,159.31361755153856,153.6788521963312,155.4745188248499,154.25106154487995,148.36551541471,143.6303936965075,147.18628754410784,149.2274635427943,149.6345277322606,147.71454099298742,145.1020087925163,143.7947329934187,142.83554010369227,142.5007753478543,154.12276201079948,150.60901530219553,149.7515458463165,158.2183182795446,164.18430602558126,156.99661374551164,149.3796466923502
8,2000-04-15 21:59:31+00:00,130.84013653231915,,152.8389041658516,156.12884781180512,156.08846011333077,162.0207103604097,163.67994198827438,161.76978968140173,161.48949817678084,159.31792554837207,156.13266248836268,151.98346144193215,142.93005682875304,143.78475499311455,141.0889658474512,144.48783075473636,146.5079362398153,153.240796698855,148.358673600918,145.19985932724032,145.83900321577428,151.12601998962484,151.44026343608814,150.57486668151427,153.92054019014336,152.76019228504657,153.52812615746737,163.67102864318932,165.43935198917663,168.85795450129208,170.81681374211635,167.37634763266664,164.84599946767946,163.57945968637677,165.30517947168556,167.19766082772904,166.93107698387422,164.23436259833332,167.8760098206076,175.49618588061506,174.4240181044901,174.64110925528354,165.3889277142805,168.80114354553774,166.42278254182048,166.5554664122009,169.81936095251658,168.81564700193022,165.77146397228105,167.9120435135148,166.72067853227367,164.09315225977213,161.4190227238256,160.39302607168395,159.94612463200627,159.31717895793014,158.92548514595313,162.11453616874752,165.7711222680972,163.32026796223607,160.3996436832116,161.57288848151103,164.957353163724,175.07827096110276,177.03564899045415,182.78918979416636,182.98895561287878,179.94827394436206,176.3860347876247,176.40968268765056,178.61156618392468,181.2842968155797,187.5978303629558,188.4410381575872,174.287159311115,180.94400268523725,174.83759022475817,179.14062299185454,176.2901846585175,180.42782250908735,180.17746830864502,179.90358008886182,175.08642365839322,179.00829181245263,178.93710668177027,177.8452899991025,171.72896766259512,175.4939857606862,178.35068886197007,182.10868998401344,180.18744409187414,187.31904312137544,182.04203608759417,180.49302356077965,174.82683091930835,173.37595925083633,172.33178919188754,172.3934118262344,176.58883600834395,180.76834934314462,185.03493384321936,181.32963954228433,178.71414641492066,182.50428822969468,185.4714386682301,183.86882319285593,181.2007870326292,181.380641595246,182.8616588450504,179.78992199130607,177.3530347920437,176.8111726489791,175.8339484599373,173.82083382505547,169.18242330572096,166.94904297224235,163.93392622165473,164.92541346123406,163.9380592577962,162.78912130990577,164.55185542428484,162.98318171818977,158.83289085499757,154.91021243328652,158.47774328420678,153.19544027561443,143.12477268828536,143.58604814564393,145.6577207784169,144.9909727351359,143.8586214969085,142.28677350434458,138.97959304536474,142.44077390639,144.14725701748804,140.9203413984671,144.48011508319567,153.79614814905437,153.91458381979228,163.84500034509836,167.0945260901713,152.93897178844836,157.5129082691472
9,2000-05-01 21:59:30+00:00,123.37907761466192,141.32799583917136,149.5762159023814,155.85398245342913,156.75374801705135,157.2479242909916,155.8578686296094,159.13645404504277,159.51383291959274,159.38826910923666,154.92262798185152,149.38947370217184,145.34037332121562,149.22796504054742,145.3972119864944,149.59116751491965,157.0271186407661,158.09968628765466,157.82741030163095,155.43864306384393,155.97412491762248,157.32333165607426,155.0914399488292,162.0938183659044,160.4264757412243,163.43950784476164,162.44610631196426,165.61341825067245,168.29082712491606,171.68184395776706,170.5078288835016,155.50177671107588,163.16910367118223,168.05037978907987,172.16096514813918,169.03455564965026,174.98785096809826,171.38388264599848,173.98101329839608,183.09894524874875,177.10360151614142,175.74371394034614,174.46056877474862,171.00075251980212,168.469384558686,169.57110280776635,168.3288379140855,161.5872927470117,166.7750653978878,166.69896866811274,167.7537855885189,165.02965371817857,164.4883205668347,159.54204805433136,162.70306292791946,161.85896289480254,160.01002093185747,159.5407049597053,162.43365451327702,172.46740098761583,174.4383417881172,175.6085098703505,172.15507013225695,180.68245788371132,176.80509176037785,187.8202477584646,186.96302758143457,177.44273841243475,184.68544346885514,182.4726369721394,179.1384677071798,185.09403354606442,190.21630793103444,181.42452252048102,184.76597691096538,185.5244714292748,185.1459825479795,192.47633832536448,186.6093245688597,187.75512763122757,181.84656482500804,185.8575421707458,181.10892502360593,180.73083317978302,180.58248258292343,184.34507387681674,191.73118048578692,179.07482884291727,189.3318417815459,196.96435832521425,194.41534568352895,198.3689874434021,192.47812451539625,194.9136768169168,192.0177218847229,181.49957592544277,179.14081091840492,182.0282660142069,181.84440934497673,185.51154681575377,181.2379583879664,184.4696270421993,190.28535714288438,191.74986741925363,188.20146517243933,190.59020999498603,185.2654922872427,187.8875536045067,188.8001540527511,186.5931623045555,184.62242809930345,177.82340190135056,181.90428511880407,179.2614212178478,178.8663120008073,178.47430766521916,174.9862604651503,173.40292795499568,177.29153754215363,174.64943312913846,168.73267394767743,167.8056855407098,169.6029215241689,161.53507642041654,158.11188934566079,160.90073666223645,158.85182822562126,149.27231552624292,149.81805900231,152.6231135996872,148.77392600457276,154.196309131037,145.9005770430392,146.31950494805005,147.00235282364284,145.1434743114554,153.578053563409,153.57851621629806,152.36919512895764,156.53388886199872,172.30527241662253,,158.96368060735998
