,dates,per0222-0000,per0222-0001,per0222-0002,per0222-0003,per0222-0004,per0222-0005,per0222-0006,per0222-0007,per0222-0008,per0222-0009,per0222-0010,per0222-0011,per0222-0012,per0222-0013,per0222-0014,per0222-0015,per0222-0016,per0222-0017,per0222-0018,per0222-0019,per0222-0020,per0222-0021,per0222-0022,per0222-0023,per0222-0024,per0222-0025,per0222-0026,per0222-0027,per0222-0028,per0222-0029,per0222-0030,per0222-0031,per0222-0032,per0222-0033,per0222-0034,per0222-0035,per0222-0036,per0222-0037,per0222-0038,per0222-0039
0,1985-03-26 14:23:59+00:00,165.27002803490018,167.06127834525438,179.36973621370632,181.0007682282238,183.919050577134,181.5742376295229,184.1691342139996,182.7422541270857,187.2231240613735,196.37137144326147,202.50497699221356,213.53287874965085,215.57390207690528,214.20677051740515,212.66186032424017,204.44535386563996,195.10059073246762,,172.94423431967797,185.73164406265158,189.44545770132083,195.4369020205765,206.5679744824303,209.03121911314153,197.55726593936626,186.44288060548132,186.41782575175418,177.52958172703472,180.53495244985422,179.274177680821,192.19699547868643,209.89825875307687,216.45587286317271,219.6520550168856,179.42691208941466,125.06134623794846,128.32909690320534,129.66745945931416,161.0515818326956,168.37373523797956
1,1987-01-11 14:13:12+00:00,169.40113897402233,174.34523760431395,177.89717565803818,185.2242413517867,181.7067404274981,184.57525059281977,181.07468793703597,181.72773603213238,183.97005924299964,191.16823661627058,200.20213542432396,206.2399279138149,211.17474382487592,204.07889156662114,200.0778840960062,197.2259650123226,204.49265619628142,199.84762019059,199.03889611040177,194.069834822995,197.11483237832448,198.58308762550786,202.4199066541339,202.62462372698937,198.30071644664065,189.7150404607752,176.73866832395157,177.0037506687508,172.28530009726023,167.27330465127037,176.74251672718157,186.52780545881893,196.69083914925622,206.15637327369504,177.84035615635236,138.44158959568315,126.40036438531833,127.47716247531642,146.0292010885247,142.794655116172
2,1987-02-28 14:14:55+00:00,170.2429584316889,175.25186793315595,,,170.94231660785383,176.8005309122943,175.79344903091084,177.16926949059888,189.0320674842495,192.54889225926505,198.06458363620803,205.76234247223616,208.27503872105024,207.1906897785414,200.81490972618633,197.60051538764407,194.0407856328104,181.21072757700628,181.17282839116143,177.2356281411241,167.28307905594664,171.77928072265908,,,,,,,163.54961171544505,151.60589379722438,168.3255601642254,162.60892163834512,,,,,,,,
3,1987-12-13 14:22:07+00:00,184.5399553184912,184.84976331841006,182.99431634602317,184.78446067015338,180.7238121026348,179.95886580789892,175.94537123536966,172.3457864675726,176.9280344967793,189.59016087963224,193.48313189942212,198.74926371015127,202.5144246077528,196.96893216221292,191.21531692979264,185.81668195688107,180.61821546356455,186.23033108496466,186.4678832933004,186.42668278185778,185.9064523421866,187.55189623753913,187.4950130945104,182.50708955218568,173.11178151342992,164.96974006307673,161.40096861404865,167.5911348194396,164.26065455051443,160.19768840258732,158.30803906318877,163.1355960071567,168.44592663126934,,,,108.05341486948846,103.8419174975612,136.39238053301773,131.9241605541262
4,1988-03-02 14:23:24+00:00,197.42473402214583,196.97942838072865,195.76645644215372,197.71154337947854,191.81746090223677,192.37403343095787,190.54839687656926,192.12999501122857,190.79801204548716,205.71916876273096,209.58835445892305,218.25533536551427,220.2612394548701,216.8963861124139,213.19444972689683,206.30939410180736,206.29233003649503,200.51763846467585,195.8921813752187,195.29283252407583,202.30858330165353,201.37535502270975,203.8525564859688,205.59907785844032,197.29423100228007,186.2477610307327,177.83376906565292,181.23775765549584,171.82213021518868,177.7671160353262,173.03673815118344,187.06808065102715,198.96060761189239,203.09234387766617,195.33682520579853,150.57846028884825,133.67497684518452,137.43003876661288,171.61897667104097,182.61695970115937
5,1988-03-18 14:23:33+00:00,199.5988569828732,200.6215202822032,195.28848892941434,193.22136948831385,190.4143468028,187.171450891668,186.1286352782613,181.78950320782604,191.4474143584467,203.5507119148934,209.6448665173269,216.94820523131725,212.87951482230667,211.04441447468267,209.1657533230077,199.69988342233702,196.21943254533898,199.52687643471293,201.3528314027761,201.45035160744348,199.1656440512227,203.82095064546482,206.23280338460373,206.96584904802768,189.81675410372063,181.26364475275975,175.81821388152096,180.45312563218783,171.97870709179597,170.21895773888545,173.22697702896056,188.6200498008549,196.46464568354008,207.7853591446366,182.46508843716944,141.70134951485952,123.42298985313285,138.66204967138444,154.8200777767313,196.4875206174408
6,1988-04-19 14:23:44+00:00,196.5403180922672,197.89747003125467,195.0260588913594,193.07104395615775,196.57807251830198,192.0869014152146,190.88351309607816,190.13411347724258,198.83861690866357,204.28320072226265,212.10524735673118,214.32539765260202,216.29908233347084,214.33045786515893,204.7385233896967,201.13771778082403,201.0351626630718,208.00054504859602,209.8912884165964,206.6556218703227,207.66537988155,209.3088161691548,209.48847919819417,205.63827937434615,198.01810791939445,187.15287114149396,186.41194333677782,180.61652210467275,176.6968028383407,171.6361225726922,178.05110904970536,187.98397038764142,201.82367393560187,215.00431008274506,189.7034352097129,146.42708436525686,133.2152689025225,145.79323111835117,163.67161531734018,183.14627870558434
7,1988-05-05 14:23:53+00:00,193.9516110916273,193.40097935682093,193.3467842472604,192.09233132823823,192.74775289672766,191.97156726634395,189.13502622837999,183.53022596283955,189.76711395041602,201.2099250810754,207.76006814472206,216.6809727430876,214.28232076863839,214.15599582572443,209.01642313410653,201.3182675604326,199.41480708282634,193.1898098652952,191.85825548355854,198.10305983857248,203.47725295451272,205.16958946054555,204.36322296979148,196.75867664544245,187.56145949324494,179.42389087200812,171.7718654712327,172.93735227322114,174.61360334886808,167.56247443474945,172.00674543802495,187.79021683177209,199.65304710580372,208.4098383112763,191.99277288614667,144.4845261514021,136.06897229876049,138.27973354805778,163.62365930900998,162.1349920515992
8,1988-05-21 14:24:02+00:00,190.6528419078195,192.16654936408736,,,185.71455119664444,183.321710751318,185.76140150861318,185.05653213388035,196.36311379096028,200.89923759597656,207.88433139743887,209.54927288426472,213.60365116200788,206.19538432851186,201.74565811465345,193.68266905343515,188.66603014314313,188.82867937776643,188.86578345454944,196.48291125578424,199.51727432624108,204.20880481317056,197.94202557398378,194.7828861734266,184.00624683324594,176.61438215399028,174.1748063425814,171.80246532078218,166.45741775369723,161.37009782542432,168.7421488459527,176.5049702167564,195.24335645370593,215.18675626070217,182.43622380688197,135.25402819378073,124.91389180618991,132.58003962133796,153.79200115734625,162.4933819004566
9,1988-06-22 14:24:13+00:00,188.7006967466546,197.6663489932326,,,195.06199396114536,194.99594767826093,190.6672803226658,187.5161752741194,196.85759467327313,201.37771989355113,208.98948040253467,211.234342331223,215.4996375756734,208.94136453913723,205.6215095100753,199.7102592817998,194.2675592583262,196.49145609609516,194.85195341225958,197.10423410768374,197.4619056589565,199.35870609199057,199.15530502841222,197.72754541657642,183.2396085072272,172.8330728443874,169.05657451683206,168.7440074218139,166.24316523158134,169.59968584368747,173.60513400299394,188.4540104077977,200.0518158252626,216.34075163377594,188.40555802977684,147.97043683332905,133.9893900596912,143.0211843088134,156.0487278535934,159.28387289463083
10,1988-07-24 14:24:19+00:00,188.64755110355594,187.45613740429118,,,192.20088386808987,188.41034941577212,186.44695176054424,184.17400075664273,186.95415650550706,193.30476773990955,204.32492691469434,201.960685180667,210.5707311444027,204.11173689337556,208.22040620621874,202.76214905146085,199.11822732550138,193.32988686087418,193.29554570063306,195.7641237103005,190.14457532720053,195.6495128796672,195.23854148935183,186.1359547429685,178.7406258091828,169.12148733108336,168.9835893317804,168.91727844842055,163.13776479734793,162.32361747503504,172.69772081203894,180.0504605588461,193.4517957549669,207.8213974736656,186.6484745971443,143.26920145142162,130.2106730120688,139.25955402277197,150.24518409828153,155.41624228250868
11,1988-11-13 14:24:11+00:00,186.10689934811847,192.4481867662391,192.53074746302852,193.4734765261599,195.82983964193937,188.77472998547296,192.4017928549804,189.41783667354935,193.698165035066,206.87034218162074,207.92083055431777,217.9155013867341,224.36848903279179,213.2710437592428,213.25510314846895,203.73432407224868,208.0529164089611,205.14914707868184,205.25578097134905,205.14306459395584,206.2344423767699,204.69069283783932,203.37815060809478,201.13979248485873,196.07402701117547,185.67970260934388,180.81193841581398,172.58230427215747,173.74894389023575,169.93002243472188,174.4853208470212,181.94971223749326,185.77655295069587,211.07883970576194,184.9686039058196,138.4652444599631,135.67698537064538,133.1178206266552,148.1560442495454,154.70901717360852
12,1988-11-29 14:24:11+00:00,177.6919910843416,188.1387913110389,185.23668133630258,189.47226561127235,182.03623790000037,180.34516226604273,184.95814415949548,180.1227087938545,192.43231539581092,194.52989584730037,208.69176983541774,207.0204352089724,215.74577961311763,204.33247276566783,203.95473475258893,199.19492262138817,189.6804092639172,194.23469363794655,188.17974402618233,190.42572729547646,192.4969540563545,195.7725260398331,195.38361447609,188.11578207503598,173.94797082141963,165.520344930399,166.24835120815814,164.15693304418198,160.82004902850557,157.75911998733267,158.9665918288891,162.8837771126521,171.44139876155594,,,,,,,
