,dates,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
0,1999-12-09 21:59:21+00:00,126.44165573925925,112.33744808768185,98.52292505151694,115.82404081691561,115.05710629691578,143.50269754198047,132.4093333925862,131.5670369497146,136.6399450543184,128.73670504085328,127.79480959556628,121.5653652995111,117.60762207871545,114.97994330581223,111.15457867466893,113.39885135698432,113.48650686175928,122.89829549988552,122.54315674952295,120.37588157958278,126.90021279140836,119.51327144887786,118.90070643402704,120.7011459998052,131.72759308579768,115.75961606799865,115.33389919555054,130.00901633384098,120.19159773349871,100.43780857435408,116.37395884557836,126.86791615177317,129.02077427204324,136.89591857135937,142.15668693988482,146.04535294068907,146.83314973662078,154.76227396886668,157.80318680805655,151.84398233638805,144.26838613045268,131.92470107046847,143.16191594212185,133.67337101200008,,,,139.4379891192519,,,130.26206776629758,124.69146427756102,167.24161662776817,127.73772882400587,120.90592222599794,123.76820058377758,121.18649488590522,133.96527076986652,139.06495995795393
1,1999-12-25 21:59:16+00:00,,,,,,,,,129.7081569837866,124.79540908859875,124.26136071734186,121.94199281529376,116.85977452898672,114.8005650836676,107.48540570143618,107.21900324996943,110.77358599502814,114.30277959992088,112.2608723480622,112.60482745023747,108.97982452897696,111.365017507568,116.16277503522743,111.40131947773978,113.86887325527023,106.05018594354745,,116.9363492722984,105.6308842469418,89.54204952662789,99.77150320105918,118.2293741747148,120.7632827602986,129.61072709910178,132.27218952158864,141.10677334046088,133.81867614195718,144.7341868878362,153.70352811455504,141.6575131663936,114.99038060875985,,,,,,,,,,,,,,,,,,
2,2000-01-10 21:59:16+00:00,123.98497375131939,114.46307973656235,109.24122909091182,116.42320757940163,126.28200669937343,145.38686957758588,144.877282472492,143.3156706230246,140.54007710373705,138.04277968217272,134.41786791717445,131.92132999322195,131.82837995407672,134.48122579657482,123.73637149941297,133.17469217427632,130.1309305106364,125.58063778665881,122.44153926746837,122.7040602911251,123.164286466508,121.30048956706645,126.41479953846944,126.55300716721928,131.0730342005968,125.7581733055243,121.24902308629083,135.3575918518761,126.80932041477213,100.30027964610757,115.89559954111535,135.10035564429703,146.5781176289106,143.74180879513003,145.40472599826415,152.34212162720456,157.67751864453115,165.2495692060783,168.63112008314494,164.93459551856125,150.3586843289608,146.2444044357027,162.29303067605198,142.21679506719315,125.57684797695798,124.70123479211911,132.3352871142018,143.40110020955134,161.39839547057235,,130.61564906760455,138.88590900325224,180.60995239956833,142.59707782347994,133.47321195088728,136.91295146578776,137.82624938306648,147.43998884869472,145.7374224983391
3,2000-01-26 21:59:14+00:00,108.72352520743819,109.95549588162542,93.11515622337906,106.6722764717563,120.16206792420374,131.48710671608828,142.7661627676436,141.32229704727965,123.30724061572319,122.78634806833595,118.5939486106725,113.98531286687147,120.56355583121427,128.2607254548158,109.09890613286646,127.45303250934526,132.48594563498085,135.30452439536955,128.16113450371697,131.60696383926273,133.30654446264504,130.85602872694977,133.43064652094972,136.48555267843108,126.87206984580743,116.23706869078283,120.26441270691834,137.57011700163818,121.8774270520017,89.85044576215932,127.11485950540369,143.22791826038207,141.93635115951048,,129.5113402025562,157.15387721843976,159.16331212376545,159.14961582559906,174.66603136686837,150.1473065802608,143.4987555450925,133.71418038250584,149.47496709036554,141.1752254378515,131.78240144106906,137.2013160484924,138.88705190200503,140.6847414166478,,,132.7962140654382,,187.0548632936264,,118.25875041566933,121.49410802755828,119.47446096518654,129.79023966145581,127.97746374207544
4,2000-03-30 21:58:57+00:00,113.24644945996033,107.73004021271483,88.1672023602175,102.1432055151908,113.70456523385425,125.80978602614685,136.202167748009,138.12131309250938,133.25654344234903,125.39853749574658,120.4356495210036,121.69853124208393,123.33364474810497,123.6089916730158,117.21211471336359,126.14843525880251,126.25670074659236,132.63243618124457,133.91285847489496,142.02231668312862,138.36543083684955,131.24533734493912,122.6549539766125,119.34657094723082,115.93331529745865,104.2143862620215,107.96180745385368,123.02294925173408,117.72908454931655,96.49375928947754,114.62647258892922,124.98010849668319,129.64413265408984,,134.42984203121506,144.58612659329447,147.7427690852474,154.53171453559872,158.27069147984483,147.41002195146083,135.78036023899463,132.92137122413715,143.76724572981533,132.73515112396018,119.97588386628031,117.0353340257473,121.892478838052,127.22765825535897,,,122.53573165314161,123.48184172885514,167.7717618543651,131.24312641942004,117.75702391369575,122.79122101548421,95.46814978108463,132.75808571404278,131.0337935601609
5,2000-05-01 21:58:42+00:00,136.984202358024,125.2692445118661,101.46216455007216,118.35221973565433,122.58655529955693,139.56576527593236,142.78335787833234,141.64833669968556,146.74376502581973,145.8454528098152,134.46870359696877,133.9300920439656,129.63687122940067,136.9597970145495,128.93992303662793,133.4559484041553,132.01475661061505,131.35160239031276,131.46359334389044,134.80877775317128,134.74007490273704,129.41044873689074,129.85004506187755,131.69909090453586,132.27602792999923,123.63633988130383,134.74543582353598,135.02937560574645,135.86679133738113,113.71805993858692,122.9644455401391,132.82944051397382,137.51060090956213,118.41329558004236,149.03044785479415,148.17297092798307,146.03168362246433,155.7816444516938,165.6483996334136,155.84267677055377,151.13062262121767,143.36925895539252,154.52903529904535,148.0768890707108,134.56596388702587,131.72538513563416,137.86800805432557,143.49551650712095,166.93762440194652,131.28115548076244,139.9173658602431,128.2336918608921,171.57817638591607,141.87384627264413,133.15917126489893,131.28087055528766,108.24093116356727,141.08351726166532,143.22853564886452
6,2000-07-04 21:58:02+00:00,151.95691164974465,128.32972507812968,100.41470808360464,121.97483201292084,130.53750465965757,142.28696925720627,147.22156474009034,146.52301484241406,148.11386861057753,145.15771154094782,138.2294608317628,145.41093713595347,137.80465976711548,133.27727237075783,132.4156446648618,140.96229889227286,134.32862828449635,132.83895536419735,,,,129.2648753505057,135.67130038054327,136.11488958851382,134.7501300298768,,,140.33125680640032,144.15741201702153,126.70559675446235,136.39995920808306,140.29287610208772,134.70348093537706,,166.44847036457264,164.5557987019576,152.9089968792256,,,,155.14063238123933,154.5214888854922,159.5827382890012,153.6198393694405,130.67945095673457,133.5313244430743,138.95945920888053,142.67419810274833,,,143.4591831476289,135.3522518751208,178.88398596479087,145.35821959727951,141.26641764682347,140.46324332309655,,153.27972258960622,141.36925934068574
7,2000-08-05 21:57:32+00:00,128.18550097915596,129.60518519010327,97.7800335396786,109.43343989135192,125.40294054147088,128.43284254442352,142.88929909576567,143.03432188844576,131.3563674597716,129.65945036847583,121.02208807025106,118.73252744440667,120.24727832187904,124.44653773219405,120.88928205964973,127.4408784473555,131.2721938548682,127.45235900273693,,,,135.31577920463198,135.18604661977207,133.2552186473954,129.71572340123967,129.27335259841803,,145.28995594740348,136.05394504133568,126.29526492729441,141.29720125483982,155.90822163220773,145.57339886736148,,156.4944936296136,161.2834728666819,152.28704401880222,153.5349808721893,176.41094317103764,156.88019542678666,158.41098157899435,145.73927913088377,156.27606409004798,155.40122110385016,153.65042387332326,147.5288300236813,145.04305892553685,144.31526719253017,150.1592890642046,141.72374743942285,151.7998172932748,,189.83997210216654,,137.95907317161715,131.53698490980074,,143.73380904939893,144.24978909479904
8,2000-08-21 21:57:26+00:00,99.04099183091853,,,80.02516142096641,100.47184529975212,100.39222684766804,118.30860103576849,116.78678705162754,109.19770275348287,,,,98.24790040957559,,,,61.16434469660986,,,,,,,,,,,,,69.63763034264446,99.5560108194682,105.99363641577516,56.770939862222754,,,,,,,,,,,,,,,,,,90.29545842517254,,,,,,,,
9,2000-09-22 21:56:53+00:00,112.01511243020161,102.52241491140389,79.08981569765324,95.10312217265297,111.87352857085769,123.99281919297738,132.39675593636147,128.4525208024164,121.81595721176637,113.28432812343425,110.07270698940562,108.99412978451716,113.02769413261784,109.69018238048668,104.57385416735313,112.42917913009259,106.7737958072509,110.70822843300046,111.73546810779959,110.23567840359128,120.13206130861944,112.22724795830925,118.41063421907444,115.7443113528166,111.60651784887561,106.97294149956811,,125.93934698804185,121.05770708624601,104.73297580757475,116.97113588509849,125.32059415566904,104.57455217946669,,135.29567788412544,135.1689817765208,135.53986122494408,141.1094647971129,154.08062352450762,140.6782592258787,136.3472222295282,134.44423815101456,142.00800112837894,135.47805985313485,122.30575496377095,121.0787670776936,130.64253050444253,120.75416616318411,132.3194369118053,117.62539089589386,132.78269518300291,125.42011110584889,165.41936336388835,134.73750452342918,121.31503133815268,114.39225147081574,,129.35211553332607,130.3789393917505
