,dates,mex0186-0000,mex0186-0001,mex0186-0002,mex0186-0003,mex0186-0004,mex0186-0005,mex0186-0006,mex0186-0007,mex0186-0008,mex0186-0009,mex0186-0010,mex0186-0011,mex0186-0012,mex0186-0013,mex0186-0014,mex0186-0015,mex0186-0016,mex0186-0017,mex0186-0018,mex0186-0019,mex0186-0020,mex0186-0021,mex0186-0022,mex0186-0023,mex0186-0024,mex0186-0025,mex0186-0026,mex0186-0027,mex0186-0028,mex0186-0029,mex0186-0030,mex0186-0031,mex0186-0032,mex0186-0033,mex0186-0034,mex0186-0035,mex0186-0036,mex0186-0037,mex0186-0038,mex0186-0039,mex0186-0040,mex0186-0041,mex0186-0042,mex0186-0043
0,1985-09-26 16:41:31+00:00,,141.47964636393252,,,,,,,,,,,,,,,,,,,,,,,,,,95.46134430984829,97.48395771331325,107.7905118359395,122.53364294334976,120.77488642037883,,,148.26579015566531,162.3273116006619,171.63028265331783,181.39847224957634,189.18763022636674,189.15815274923975,185.23083493117022,191.80108573442297,196.41080325899148,195.766412506083
1,1986-04-06 16:38:23+00:00,223.54236658437725,178.44060933871927,198.7052586912192,201.64729023978862,200.0267634233064,199.5080769913094,203.2306369836603,206.3803482181945,195.3138554591671,202.50401187091035,201.16928885707807,202.0456688362127,197.05876733227925,191.86124200502846,195.3658204321889,192.90610976650808,193.92751785298384,197.42693011878038,198.3821215569452,194.81299091188006,192.55321200270726,183.02756659901456,177.44083463719042,164.43478449432925,155.86354137324102,142.434405615581,133.30385587662488,128.15834130540622,125.74263872677518,136.16209063455352,142.83580167786215,150.93839318421976,168.3120107678232,184.68419692983053,185.48415930330293,196.20516789439088,201.7729487043012,208.06053030203907,214.20847096019577,211.92628284792366,215.73993797625496,220.760691841946,221.96164734976585,219.67558548766507
2,1986-04-22 16:37:37+00:00,,169.9971013958753,192.17140200151843,197.4874039919293,199.1685744949246,196.55133246603464,203.85501671341072,197.82572556418623,193.50432133505694,190.65579883544333,192.93607540969566,192.0796066516113,178.13677150360718,180.01404489126463,180.1592179025104,179.1873863473716,181.15544578295146,183.4553519562303,189.40894862825317,186.49698965043166,185.0655557592044,166.4408464851848,168.01648965573082,157.14780166704162,139.4995885078139,127.45466833449882,120.12144762001203,117.49738205719794,118.24310789915856,129.5318749101295,135.54514037610932,144.36481181083025,158.22745235482193,171.0483065693476,177.57439861609325,188.82817374377683,197.5560757689462,207.80057634953468,210.03117786483057,207.96188143674811,210.79710162174945,214.0437648153798,215.45403657532023,212.71246603725015
3,1987-09-16 16:39:39+00:00,,135.87805494047106,,,,,,,,,,,146.57150501808295,,,,,,,,,,,119.22486845248716,108.3252437703272,106.79518602963252,101.84269186448066,103.3680495121217,107.39097301735087,109.79187954595545,127.61955975640502,141.10060640912621,148.60729870505546,145.49320539246355,155.35058379709534,170.82375380600863,174.9548188892077,179.68046795585929,184.15451356725757,183.73482651005207,183.26437742141806,196.62343201035176,203.8355785397865,198.6204176028368
4,1990-01-27 16:34:27+00:00,,186.59616985783603,177.37858918469686,186.14552573051594,185.80422492597074,181.70539775794444,185.04570290728964,191.86592707460812,206.90061920724295,200.2136561982594,198.8481547837877,191.15701416654204,195.87970467856206,185.68082584729868,180.17235386481767,186.21150738926158,189.0414380272267,184.0272717783519,179.8668272576921,173.69165246742648,166.49472743637327,169.18941202105938,167.48393205827554,155.9866987506108,148.253479732622,137.18221188655608,136.38109087787126,137.62417262823357,138.2290526306602,150.9547561284876,163.61312279651352,167.9105488612874,172.08278683999072,188.1599854449041,191.70959994215423,196.3510871778954,199.08863902907424,204.15685138308066,210.51980575397076,238.0105956196805,212.71550355540344,215.44227786264773,217.7935764701514,221.60415767520453
5,1990-02-28 16:33:25+00:00,,193.6635351159479,201.03165607912226,199.8986793413823,195.43673576804005,191.83923322658393,198.722677978704,202.0642080715675,202.7973585790081,201.54857516212985,201.3187343915971,200.788874297877,192.3395304875358,184.96585050153448,187.12270939573122,189.44120910000746,190.30900629036756,188.6656573845209,191.38795016205552,195.78373745904037,197.9253104273971,182.69029378562308,173.76189001179833,154.17977450777767,138.96084067238965,135.49727638951828,136.7403204038182,140.10116472727918,143.67074545096034,160.02157804873465,180.50552952771147,186.99288597036926,197.1188596533351,199.52111922254855,201.54858023373484,206.2103216091906,213.14247130038393,218.64497827623225,218.12916802440927,224.00007510294003,222.07447590330523,224.80289196892673,228.95915382956883,228.76123588608945
6,1990-03-16 16:32:53+00:00,,218.79521870018226,214.23451071530314,218.11051222849574,217.528721377117,218.0532018509623,223.79920385729628,220.99121713153158,206.798370488686,205.85642732703917,203.67091129705017,198.77402068787214,189.60046233735451,188.03415710999454,184.82100582241196,191.06314150101505,193.75910545100143,194.4450517658962,197.17851170890856,196.62967619727888,198.75152429994031,185.99543927761798,178.62308383441217,166.96248488003675,155.35043089774751,149.28797784082334,137.8643075020932,137.79591568825435,140.5746355826361,151.93898981765793,171.24136130907394,174.88456177587767,183.35089937920276,188.55714967799133,199.22217659151562,207.51526310696954,212.57063015604203,221.61729953502672,224.7909111622703,227.52112789177392,221.28341804085858,227.08299432354264,232.0034042325764,229.2757833116177
7,1990-05-03 16:32:29+00:00,238.7243173252334,212.00740747434915,211.57262752381956,216.31072481025654,203.92624729024746,206.0861421022377,218.5152585285953,214.4026255103527,196.0278259063558,199.02037100439358,205.62081886211917,199.68157914746126,191.51797728926502,192.78758054078526,188.17392139530756,191.7106487373391,199.96099907578568,201.98864261019648,200.6183300967424,199.44536941198513,197.452043257499,198.5327621862756,183.3440617239062,168.86541836190878,158.64769068042318,147.66264892505245,137.70289125906808,140.79678717501133,143.2490429545753,151.94083319944886,171.16417795015002,171.42591778009344,178.85352838671233,191.7021501835594,198.67272682622286,206.56948498156146,213.06815617239695,221.64471719878645,223.09228979114425,223.32742106897174,226.46053173616048,226.7682130854356,231.96007950971227,232.16877585896546
8,1993-01-03 16:33:52+00:00,,162.38778043726066,156.76001032530056,151.63280648642706,152.33849237456943,149.78710138457782,159.1778565627649,162.41401575370367,172.2897222346573,172.59218886936114,173.9997240831268,178.7214392293373,171.6554710168633,173.22578893858204,174.6431611940294,172.31525533431832,162.77824243318108,161.63862850672245,165.00657623055054,163.3301148118289,164.38025990675158,165.45487676895453,163.20239698298104,156.41194228126997,155.37733373703762,155.13083136192134,156.25123413307648,156.24654790188006,150.97863710435595,163.15432463482622,171.86765166715546,177.99489757535588,183.89603086291257,187.72415352877894,189.9862049973911,199.52698411536537,205.3293130770197,212.9104246315885,217.06548426176903,218.0639484812432,221.75368401870946,230.28131680738431,233.76902563744775,236.71081399900706
9,1993-01-19 16:34:27+00:00,,160.1006247664568,163.12707226128174,155.99685766452603,157.31785726027468,153.71857493377982,157.42467831830507,161.71663193297982,159.91470625207822,160.36189941412894,163.6273741839813,173.70298131125838,172.22982793623112,167.57134918488606,176.22978093827166,175.40060366109142,177.77730207719662,176.43345002431965,170.91051600455444,174.69843821582904,168.18493713708253,171.6305646925293,168.82069156903958,166.15096143001202,162.57529978656055,162.14790760247982,163.87955068619732,162.10742618998506,164.30440761551637,170.274535315006,185.8442199181102,184.38863799078953,189.68586733944738,195.77683192426235,198.64001333006726,205.81132476578782,211.3712372402254,221.90411803296558,225.96263512426648,226.16510770986008,228.12437147656976,234.25224619101263,239.92968685788557,233.15818907871744
