,dates,chi0348-0000,chi0348-0001,chi0348-0002,chi0348-0003,chi0348-0004,chi0348-0005,chi0348-0006,chi0348-0007,chi0348-0008,chi0348-0009,chi0348-0010,chi0348-0011,chi0348-0012,chi0348-0013,chi0348-0014,chi0348-0015,chi0348-0016,chi0348-0017,chi0348-0018,chi0348-0019,chi0348-0020,chi0348-0021,chi0348-0022,chi0348-0023,chi0348-0024,chi0348-0025,chi0348-0026,chi0348-0027,chi0348-0028,chi0348-0029,chi0348-0030,chi0348-0031,chi0348-0032,chi0348-0033,chi0348-0034,chi0348-0035,chi0348-0036,chi0348-0037,chi0348-0038
0,1985-01-25 14:04:27+00:00,,,181.8445805010599,181.90180522922975,180.46796733642537,186.45503058385017,,,195.808592706497,202.82197037820822,197.66790225346318,191.69582860880416,195.80142105753416,184.2977904450051,181.43202799988555,187.19611775952058,191.90619523566463,192.2728765006629,197.56370858611896,191.24121119959815,190.62539823592957,197.22979771248922,194.1339690862419,187.26430602731568,185.3392890789311,193.77322232686177,194.8094913378322,188.51783908050285,181.20335659597183,173.98462027700006,158.50259249364092,166.6295636791072,165.8066768161439,162.27401797565912,159.96278570660158,179.00472145529318,176.15694658096243,174.10609494783168,165.57864093157727
1,1986-01-28 14:01:10+00:00,165.41770938384238,184.28715287982675,203.42182859755263,211.16790351127747,207.39404023511244,229.61437750041324,,,214.6638635207426,219.1540090801391,240.85734253342713,229.52049226391986,221.1963489391081,218.45276437841324,218.8114972048617,202.47673660831302,204.68297500094437,199.1449862940888,201.5706509387133,207.7579106091654,205.38641048184698,192.25928439171363,179.36437609028985,183.32710252211018,185.22325286428398,175.39226840426826,190.55881757289055,181.4932565780576,163.89876468731393,160.89059396969387,167.21472586479828,167.87188264607468,167.71646565212194,165.58028391290944,165.78129402082757,161.98211157527018,158.37102339925133,161.39592262712637,165.47274013913218
2,1986-03-17 14:00:06+00:00,174.14489084871667,200.49846668198194,219.10882641424698,233.05818604652228,215.9478691197638,203.93717537337207,,,,,,,,,192.24499451045023,204.33323772564773,199.9948626685444,,,,,159.86188844028507,,211.00992728204432,209.4781746992775,208.76020430872782,212.40432705954115,202.08280840511725,176.41708062541232,183.7121898899579,182.04957195930749,186.63970036438332,176.2655551463185,160.54980256248427,161.91194232878792,154.57165636903588,152.43964826725394,163.5509377260711,166.01809833407643
3,1986-05-04 13:59:02+00:00,,,,,,,,,,,,,,172.97189344283717,177.9049427251766,177.45249712187177,,,,,,,,,182.47439806917512,,,,,,,,,,,,,,
4,1986-07-23 13:56:32+00:00,,,,,,,,,,,,,,,147.91441931532208,,,189.2427021124212,,,,,,,,,,,,,,,,,,,,,
5,1986-08-15 14:01:53+00:00,,169.7243061472362,206.84553060428507,214.77316580098633,223.90611249301915,224.7464437776697,220.50510476542988,221.04804721231167,224.59395224774022,226.5942974251014,234.49241917002584,229.92399358345085,198.48010934902513,200.240721976327,189.67348154763084,198.6724558450425,210.55810825007927,205.55758569515163,204.68868243223602,220.527341010698,194.46209710090616,190.87421604536468,166.46641433312664,173.00847040692352,178.5915750631408,170.14818886795544,170.21428956251358,175.41652959877138,161.5285852161997,152.24114602821817,141.3566916336227,132.08013545808413,,126.72275052381816,124.68875097067531,,,,
6,1986-10-11 13:53:47+00:00,,163.82846822181966,192.6339206232946,225.76098940113778,227.2310750535419,228.57787427213614,229.52266058723967,224.8310980031707,224.38842118461457,224.57387460664813,223.5619019648285,229.9124687145335,226.14606364350396,219.8183921602197,202.20355769499375,191.91490166609879,199.84926400151974,210.31470961873364,221.4390499223288,222.20815853187858,207.22345443165963,189.7246988065217,189.38989500317604,176.26773408034848,170.61304456580982,183.76307257254692,171.75128260286138,183.32711601398563,170.40600259537462,159.3290011833265,153.92253333671616,144.20364810827374,135.19691690449073,129.13862436873245,134.87677552114118,139.0150550900197,129.02236461698573,120.70245175266587,137.26719099673184
7,1986-11-03 13:59:10+00:00,,183.9353788281337,198.5769545196091,221.45864746540448,233.98742241288707,241.32464078863447,243.5583327928266,244.01401554896415,246.33435626514273,250.37751542176076,247.4057196710985,241.9508355586765,237.20976408005723,217.51223793900033,205.33481515436873,199.61734871152436,208.05320863930916,216.82453179238632,219.9893069016628,227.36482947270767,219.51342694528913,214.60572948065183,204.5475077968043,199.36307163618005,198.06361077590725,197.08139070257687,204.72345503479377,190.567352043657,179.5387362695173,174.55598554629117,163.2763883210742,158.10393363935577,146.2011279073465,147.74270960092798,144.17209640304566,152.6386067328067,153.47499972992074,155.83768751840952,159.79897643997697
8,1986-11-12 13:52:38+00:00,,171.34480590681713,188.24772005574323,219.98604159631108,227.8505774202772,224.04665730143114,220.33650528863114,230.5595727548932,238.56088716842663,243.6517239005513,248.94363906924144,240.99147106853042,225.44273677348025,218.4308115494557,204.08617262209586,186.38250506897904,184.75715960714598,197.96573728173726,204.67814819321126,216.5423445313693,218.3298926767291,214.77395743961912,194.83602444402732,194.74314769673316,189.79310194004285,188.04400492412424,188.8554919222549,195.3586563682954,185.96171673388437,169.6065432452976,167.19126986436393,152.86000434003296,132.85101494246243,124.24017952586237,127.11961383959222,136.4308977580932,149.37349385158714,160.74312041099387,160.1479023042634
9,1986-12-21 13:59:13+00:00,,171.93575404446713,184.79094084087563,200.7161050828821,217.689141008551,220.07992531124353,223.37768766181813,223.82852604150182,234.67894440498944,247.06238467999665,250.80275042866026,231.6444021104672,229.1716403030164,238.50949803920966,217.9380678602733,207.95247144570538,202.71888661852566,211.41485606317622,204.6025470775202,196.66705501423684,195.74554355343767,191.8851492390734,190.84403345285844,190.63755031600286,193.33648395853552,195.46266446907828,195.8342671373534,204.775677940873,200.53817622499335,177.01873066200852,173.01399090815346,163.45195597719731,164.19955489600406,157.54683787440396,154.84303368311853,149.77872545180844,147.32746878417163,164.81630885887918,166.54417860457224
10,1986-12-30 13:53:19+00:00,,181.7704520322226,190.57274315964187,203.88727150287994,214.65442291190385,223.66313442474217,233.44024601326677,241.1807572045227,249.70213164861516,259.4263103610445,265.3598468529547,242.2693976455605,232.82669782526483,231.37245557364307,217.08040694005908,219.5063160580158,223.56700730309916,214.89380682407239,222.4728310304103,207.58563383707036,191.7506683312025,188.30729632957394,188.37495414805875,183.61739682404462,198.85160475046365,204.5937702653821,203.7923727645686,206.4272501949054,199.9478382666093,180.31257206041766,169.9038378563544,160.87748564825816,157.72541788485702,160.45406235413293,159.94357674094346,159.43438656069173,155.02689209752282,164.0142981860522,175.4157675849161
11,1987-01-31 13:54:17+00:00,,139.19364542040918,198.29879971624817,205.3235003989156,212.1422450862816,220.26187277718017,226.00775615119207,238.60713144129082,236.31623498960658,241.22052675117965,237.01271164920308,224.02341221742952,228.26268213373925,241.58120539724115,244.75823258067362,228.71417989015418,227.34609911558672,227.3590651499911,218.26021087498125,208.6106664284096,191.17007985123644,193.02589528204678,196.72677133433268,193.67954966965644,199.40017492050637,199.12014359604177,210.5760049068349,207.75358866552858,187.63045557947402,175.93415399497067,170.137976454929,175.28090965700076,170.31137715318624,163.3553655108147,160.38494251718262,170.00531780402218,171.2394952787499,173.2901146026276,169.86856869098236
12,1987-02-07 14:00:45+00:00,,149.32664860328333,204.8261691020134,203.1432540901251,201.35230622479978,210.22838121421665,215.52513903706597,221.45673123137743,227.07504232731003,240.51790307817262,240.15346731703534,233.54354826570687,214.35121097789923,229.71105681741676,227.57107256018446,222.71399996327636,220.74354909566927,217.52246759359087,218.68311051288893,222.93451032477566,206.0055389804974,196.7303171329923,194.70214036687713,194.80223825723186,192.2401095679611,194.85123373499312,204.94952251172714,209.14911319587296,190.59279546260402,188.99783640604116,174.6642597123941,174.61817170133014,170.1649850600363,167.65325023217343,172.2409065927565,179.14429626392345,171.54947553617023,167.9924971300258,177.74123313205692
13,1987-11-15 14:02:09+00:00,,,179.15403081507486,185.6515813738517,194.5365889827512,211.02126968798368,217.5819495723202,222.989510178645,233.0269710475603,245.3979838526767,256.65721590870334,250.12101524145694,234.52857916171897,227.9238852520851,228.99612923099215,228.07101236753428,233.9577973143121,233.61316976881798,232.3914094900476,221.689188683064,209.6687949199157,191.55133049145044,195.38692910796445,194.85377228515657,201.3743691579658,194.31260631405968,193.91805452365801,197.2867844054491,193.7813051695347,170.5043028887948,160.87440595973945,155.46081433999433,152.38585843708296,129.48617290476756,126.50871168548622,130.07276982859076,142.60230374567737,160.88546180283876,168.96012076110975
14,1987-12-08 14:08:41+00:00,,,181.7500168576762,169.89091771522638,182.39841211286904,190.2455713532674,207.4723649126675,217.37052850381355,227.86188761107593,239.91243748392802,246.1155749864122,237.30211830051257,235.84744878594904,225.9302410320162,215.53199920983423,217.81036497110105,223.38537023447532,228.50597951997202,228.0123309157472,221.28535802036305,212.74203960507688,206.97386776027648,202.48479175438314,205.79968806190442,195.7497137277302,206.22463696441,209.24902130932819,208.03120153516107,192.71236476128152,185.88216327878064,156.83658892886845,142.90868186063298,146.7463950966914,157.045233343442,149.24765836850437,140.7251767004098,137.24657002108097,147.1840555361187,166.20547078747163
15,1988-01-02 14:02:54+00:00,,,178.31223001828644,186.779992785267,189.4108730430005,209.57529461498774,215.97721213237156,229.76002297623347,227.40901564680408,230.71584648468522,242.47904580095505,241.89127272017112,232.58449279297528,222.68982715507107,224.50018047531347,230.69770527737614,228.8616320087574,226.6143809193185,222.82169841184518,221.03041984441367,221.45664270139463,211.6234655725472,204.6541290034256,204.99452218345505,211.01544468211037,215.389698389991,213.71656493034538,210.57420627737454,200.9140596002483,191.6646891407545,177.1581903287982,175.32488312965745,161.57813546987333,161.7258514493864,159.92975811749622,154.7674859709811,162.84149399627455,169.26995191395983,167.78054655944396
16,1988-01-18 14:03:12+00:00,,,185.72509827391045,188.93341349344257,196.73671876648535,214.74990085951094,213.7344855954276,223.76160904078398,240.10780858450718,239.49306130622784,235.31786627696542,228.71885731459284,232.7881087762845,235.00973637520283,213.20657039091526,226.4080824220007,226.59716108981524,230.07169009802018,207.99024599490167,219.41243398005332,220.37220044736927,218.6068582003411,213.5338480137731,214.37806252740032,214.79657368321463,221.72872697504795,227.95978957323902,221.86942004712608,212.34875951362116,193.80212393647975,178.69958078354023,184.46436728231956,187.10457802881012,179.37533704017434,179.52185238973738,183.56247490819175,181.96526000009052,184.5406269011187,189.22976772204942
17,1988-05-25 14:04:31+00:00,182.986839410552,186.8836342093754,203.7304674849901,190.70227229919206,189.82388799505895,,,,,235.67499627547747,246.12089580177735,241.911065667225,235.48862788941094,234.33881416447565,235.72518459108485,238.2620683055855,230.00591201407295,231.15099464312993,240.76397591468938,210.3997536476623,210.75076726009667,212.8783792654902,203.75176531707558,204.78497278057196,198.50726165087065,209.6877027212261,203.93692714723673,210.73959829860195,190.0478866080095,186.64379372074293,162.58770586591046,160.11836464756442,152.11889583510978,,,,,,
