,dates,chi0236-0000,chi0236-0001,chi0236-0002
0,1984-07-08 14:07:13+00:00,180.8696226834606,185.73773617145733,191.26160077535945
1,1985-07-27 14:08:05+00:00,194.14667104310334,198.0292858926106,207.99860258541713
2,1986-02-04 14:05:11+00:00,208.98959311305038,202.12941878298642,207.26518716508147
3,1986-07-30 14:00:52+00:00,208.96427018263708,203.39199368108876,203.6306705608147
4,1986-08-15 14:00:17+00:00,209.56581846963678,206.1276153571941,212.20020455790808
5,1986-08-31 13:59:17+00:00,206.7954446205847,200.90265230860385,207.6152396054052
6,1986-09-16 13:58:46+00:00,203.99181660659974,197.79078914145072,203.67406680694853
7,1986-10-18 13:58:08+00:00,,,
8,1986-11-03 13:57:34+00:00,210.98733299927946,203.2299003892835,214.10831327102
9,1987-02-07 13:59:09+00:00,204.6488176230884,199.7367040762369,204.96584045144866
10,1987-11-06 14:06:32+00:00,204.65697193809797,191.2472070914228,195.35633768030297
11,1988-04-30 14:08:28+00:00,202.26154842886342,200.23452216828215,199.52699332425493
12,1988-06-01 14:08:45+00:00,203.67842855571092,201.24480541929765,191.47965481847078
13,1988-08-20 14:09:24+00:00,203.11686008732002,196.98315487056533,198.93202271750454
14,1988-09-05 14:09:27+00:00,195.28640575473852,195.3267585893467,200.20441342595444
15,1988-09-21 14:09:22+00:00,193.19101606608828,194.94759518179697,201.9179017176641
16,1989-05-03 14:07:25+00:00,210.2611381036301,204.5443675104657,212.42016350077594
17,1989-08-23 14:05:11+00:00,209.6747726181411,201.17273988360228,203.57351813938476
18,1989-09-24 14:04:23+00:00,204.25541082247122,201.3924856049433,202.0493682652621
19,1990-06-07 13:58:50+00:00,195.4627064830528,193.14221487907753,196.36865230005898
20,1990-07-09 13:58:47+00:00,199.1121670486403,194.40762290523145,193.3273713830634
21,1990-07-25 13:58:43+00:00,194.84460231791144,197.0487883217215,198.16715653096784
22,1990-11-14 13:57:45+00:00,205.30149313949403,198.1168413384141,199.08485666298077
23,1991-01-01 13:58:07+00:00,203.4649039328733,199.07282710927248,197.9460110026606
24,1991-02-02 13:59:12+00:00,210.28857003787897,201.72006326524325,206.8470005007698
25,1991-09-30 14:02:13+00:00,208.5340248997577,203.57063054300033,208.92965012892878
26,1992-02-05 14:02:28+00:00,201.66841537689754,194.14171711411996,200.04906666286826
