,dates,chi0392-0000,chi0392-0001,chi0392-0002,chi0392-0003,chi0392-0004,chi0392-0005,chi0392-0006,chi0392-0007,chi0392-0008,chi0392-0009,chi0392-0010,chi0392-0011,chi0392-0012,chi0392-0013,chi0392-0014,chi0392-0015,chi0392-0016,chi0392-0017,chi0392-0018,chi0392-0019,chi0392-0020,chi0392-0021,chi0392-0022,chi0392-0023,chi0392-0024,chi0392-0025,chi0392-0026,chi0392-0027,chi0392-0028,chi0392-0029,chi0392-0030,chi0392-0031,chi0392-0032,chi0392-0033,chi0392-0034,chi0392-0035,chi0392-0036,chi0392-0037,chi0392-0038,chi0392-0039,chi0392-0040,chi0392-0041,chi0392-0042,chi0392-0043,chi0392-0044,chi0392-0045,chi0392-0046,chi0392-0047,chi0392-0048,chi0392-0049,chi0392-0050,chi0392-0051,chi0392-0052,chi0392-0053,chi0392-0054,chi0392-0055,chi0392-0056,chi0392-0057,chi0392-0058,chi0392-0059,chi0392-0060,chi0392-0061,chi0392-0062,chi0392-0063,chi0392-0064,chi0392-0065,chi0392-0066,chi0392-0067,chi0392-0068,chi0392-0069,chi0392-0070,chi0392-0071,chi0392-0072,chi0392-0073,chi0392-0074,chi0392-0075,chi0392-0076,chi0392-0077,chi0392-0078,chi0392-0079,chi0392-0080,chi0392-0081,chi0392-0082,chi0392-0083,chi0392-0084,chi0392-0085,chi0392-0086,chi0392-0087,chi0392-0088,chi0392-0089,chi0392-0090,chi0392-0091
0,1986-02-04 14:07:35+00:00,293.60543834821806,295.64104257554135,295.01367388822194,308.9540397882238,324.4964699932376,,312.657771974441,315.65479639919727,315.95017644220155,319.0590469702614,321.11783776049595,335.3271970921369,317.03236908130157,297.7408114204023,285.95132386440775,288.46320759179764,278.129145158977,274.6465907175818,278.07250633286344,268.5541329491533,265.00286306331867,269.44448350943753,262.65019695631327,260.1702009661825,265.7427979190838,260.67611681832864,256.7261364934036,253.8279966128014,252.58209017667792,248.408219303486,247.59455667443376,240.78568169155787,240.31000648808575,250.3270694651209,251.89873829772569,251.92441834359485,253.6116129741853,259.4522278131922,265.13928963588313,,243.81500859552008,254.01155960452388,248.90186156358783,247.06400982795543,251.45460027928527,242.4536301702352,238.35590646902654,236.14435791073169,239.38582152524341,241.65786565881098,231.892043869044,227.31889925660982,242.62821612287573,240.70147915391465,240.63481679872504,251.2550774649467,258.3400433167168,257.9714487552743,256.3290424389302,252.79423412868266,254.33738091020786,255.75842407810825,264.7018367098906,269.4089453042738,257.4987723023405,260.05369326241475,255.3718400181705,252.1838997040003,245.6768585845949,259.85557908073986,256.6282927498291,237.91417923018133,241.05660945726095,236.12182272873272,238.2192759115975,237.59330366091683,238.63258579805182,232.2566775246061,235.76952788777473,233.1248613988024,237.4677149398836,236.5125317421489,233.5386571389011,239.3995877398717,237.06546830425717,231.72100230255975,238.1007484550676,237.7046377900009,240.37709968971595,,207.25300240816617,
1,1986-08-15 14:02:17+00:00,301.19718201762436,295.17881425306325,287.7658395411179,299.1698150366311,298.5499325352854,283.1200805918523,290.0553856160461,291.8548989689845,302.3065517136888,299.3034036030236,310.3606353291322,309.99886006997866,289.72391878506016,285.80358498584053,293.59584831890305,286.7601465615116,283.63259577685085,272.980246870034,269.3924461083307,261.0252775671398,253.2278007923752,253.5218699826033,261.66782244895103,265.513266672806,276.7749619179342,261.0023259981574,248.67749638238206,246.64919000165767,263.4339633710354,240.98714876409272,229.56821727270156,233.16595261921927,236.2829684125076,237.16169535844364,249.49372244716497,265.43976458725166,258.7040533960113,262.56023518887747,244.27092969038063,221.45133444909106,223.41801855591697,238.8073612110318,218.38557310470057,215.17583408910508,231.8710570230288,,243.60704753835836,233.83701891874819,231.62742982164536,223.23610472485439,221.04894709587126,252.54242136923057,243.0149587211874,232.37409393311677,233.0376020778751,256.71889497102495,258.8833938597282,234.53533050476142,233.01623079461945,235.17432298679202,244.98916228176856,254.40927561521153,265.7247117512598,256.6284010907541,253.5097050678282,255.90199462619285,241.8033677689372,242.3448695307625,243.90761403680324,229.77588136592763,226.20323810480917,235.9111292538034,221.6614132949069,233.55776740293302,232.7079224808023,231.0341570479355,243.74058444298126,223.31529942785627,214.55404312221316,229.50171969558266,238.25981402526853,233.06646057374195,223.91306496660133,208.5888611275763,220.22458768276215,212.3794011556936,212.0663658518869,203.955545426854,213.4397040349089,,,
2,1986-12-14 13:53:13+00:00,112.70906145602234,,294.6226590552724,297.3209671306246,296.6480875235821,292.17746488983465,288.0903125750461,280.32885211304887,280.2932711239803,285.6909706862552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-12-21 13:59:37+00:00,135.63588562432707,270.55390629051954,311.8978601776664,307.9196209041616,317.87292690921197,314.20691158900195,310.98044279792646,294.08627382596404,303.5742432661701,300.43758739444206,313.2254662795845,312.8212431168488,296.18076568818395,297.1840958287986,293.0338910448022,287.09120368722387,288.57109763660634,268.2250728578441,287.6161801486511,277.87229040025056,265.79024526601165,257.41296539027525,264.69355142434375,267.9388561171709,272.33302533810473,263.7747803239363,260.6541866803677,257.5457945116918,257.32188985010265,249.51988962145975,251.24579228615485,245.43166182054367,231.58799038193303,244.32727851660331,247.5939379423949,243.2435132027711,245.45833482182016,254.69898567358285,256.33429972959465,246.8612222674271,253.42480956936402,243.3000014971119,228.41748864279572,246.9952757357731,232.3693701119961,,240.07173265361772,245.4606988171822,243.79363784873,229.98883659185591,237.52432914221453,245.5782329520567,247.6238304444347,244.8858951402248,240.63687649388106,240.06812980203156,243.46535210411207,251.9050269397701,240.14370107925248,242.00694525092626,260.5167412297055,269.9239732375216,260.40823160224244,256.9795470078117,267.9905597655745,260.232716309647,249.48015960473327,255.64153982722308,240.92372939663522,243.34764764049282,231.60969585624258,253.4268891870856,243.440925435395,249.34556138743997,246.73278406034677,241.8093542167698,236.71772589612684,231.76355608718478,224.22898552657574,231.55739202362716,233.57969589145122,223.86446985999996,222.43727836892222,214.02223265459477,225.94831406970073,223.15122389431662,209.09212957378435,217.92916923784378,227.84397843300863,206.86193366386107,207.0970438740272,194.67684370191287
4,1987-01-06 14:00:06+00:00,116.13450153013913,284.61538250854665,292.0494021732488,296.04156644744614,305.9473335787377,308.23528357045285,301.39329805507174,300.70291011977935,301.67973464838883,290.71709289689335,313.2283178168085,315.3791755731003,305.87848386276437,297.4464397425521,292.0067812051535,292.8516094925532,280.162681258672,261.6511785503704,265.99328337288847,262.28428256726437,262.5729739468918,264.97811271131854,263.4378296541834,263.1806187246168,270.36789065607934,272.6929964378073,265.1032281271937,239.92601443849733,256.1718321570928,247.9231382439856,241.0456522453679,242.77678672513713,231.03707114011448,238.5134321320616,239.95779136000763,240.3546210721325,245.00843651281667,245.85428965643524,253.32945644008635,246.3136577853142,240.92459021244545,240.8487647601409,240.7351029726323,235.57516381039815,239.09555977338857,,230.74273801551453,232.996169850829,232.60151333980068,235.25000095114328,234.79222054238622,248.35372859117766,249.99402698834834,241.36404354177128,239.37599323083876,240.6360975253999,245.6984017289596,242.88190227793805,246.62833251282973,248.50362665257683,251.33784944024944,259.1567668133412,266.76810140593955,266.1787046813092,251.58047376106475,251.63597389803095,247.64813886890215,240.88324776495122,241.69806951468186,238.62185792761403,244.69178724137245,237.31791162307422,242.3143580527199,235.32172257514884,236.13419199425886,233.78938259953583,226.1724464438845,226.45245331929533,231.70462670450283,224.4143348275822,230.28777852389723,222.34586509410732,215.2754235468348,216.20522033648933,220.19618943894594,217.112598985972,198.84618685112176,225.24080783364397,220.32918860396964,199.9993558409731,195.92246337909393,184.00169806585652
5,1987-01-22 14:00:34+00:00,115.97203710867441,289.96286922546597,307.6369729804839,311.1422542180954,313.8639283485269,314.120581608554,297.21012412639027,303.44613993944705,301.2117863757373,294.1980182466329,302.59811614457504,320.4171624435079,295.7288337127564,295.605378464478,308.0086146584941,290.8150866922952,281.99913478547,274.794414587379,272.1023439330013,265.15412104479697,276.42696460348486,273.1173580703715,256.0157445983626,260.64762143765415,258.82429329482653,260.43352431603086,253.6493547332413,254.75515415736913,255.21993782895163,248.0860817943884,241.28135900453108,244.30920686316855,249.87093313484684,227.35256442341716,238.4360952396824,234.49548057426415,238.9707431954135,240.9216119272084,247.45462930445348,252.79669884304445,245.02618729150458,241.02812673315128,233.11221486019397,228.57161106582782,247.74524775147395,,234.50617433664627,234.5652534142327,243.9041192402308,231.74428248137002,233.77247269404236,230.89885821378613,230.7885255115442,246.47657718642827,238.4638992464808,243.3502201254308,242.0572677913092,252.24527796716944,253.90864283858335,249.50504247534255,262.06985700461814,257.68658348934775,257.97321658425307,261.95676315198693,258.8351164601969,254.43746290885497,248.51226610835454,244.53734746638202,241.47318377099677,238.44464385863762,241.33529690416955,232.6485672975271,238.19743650752466,231.48975246822897,234.00685134788074,245.82609958232902,232.16700894796332,226.31376620339853,220.2812319935836,235.29743430381086,223.95240642161326,220.71108262285082,227.3046841367878,220.46435107583653,217.34427969654914,228.66785085959626,221.43498575526345,225.01596582740277,229.78931950886883,199.66576380016676,195.88972649237337,194.02046021760574
6,1987-02-07 14:01:09+00:00,313.43850162786293,317.77452685914733,310.19169212877347,326.6830726158151,339.8281522050949,328.5960097173687,317.68084247915675,316.327214641494,315.91277615446353,323.22208527994854,328.1823464828619,320.46685260780106,321.6502429149316,304.1017246243701,306.57546835877605,297.22949418293064,300.51265383201195,303.12706505147685,285.9529053784918,285.88294023006245,276.9842146509486,281.3766217438772,280.7515712360695,283.3473946990105,264.8103013216163,265.8619681673161,276.8374112685304,259.9452120991385,257.55761903834957,264.5705432385338,260.69282722831326,246.88874722057633,259.39899331308834,258.93853600656,259.2338369835148,234.41976778366376,252.6187912968231,256.72738920718933,253.54116660779624,242.5739835744717,249.60638695596478,267.57882417407353,262.91147691698956,246.56694237117426,249.79619363360464,258.5103728438817,254.40076229012462,257.99122438856614,266.04543823392794,271.95276212715896,242.45709004395738,237.52926730763767,246.47013791551748,241.8026679017821,255.5094664222326,265.27503494354465,245.26355691968658,255.56308395179323,260.4724869765862,262.5609969168456,258.0955316376053,272.80205452770133,272.23408711905694,261.5130658159721,265.9059469938197,267.85589919649124,248.26365625129125,253.24126568611865,273.98670940878515,254.07993358732645,243.1433957471652,250.63085859536181,243.73903527642108,254.04182390232526,243.29192892325165,254.1831821225399,251.76803642718156,243.3775072001827,243.51107973450596,226.32007351181488,242.38612466753509,226.6746709289136,234.3977035288741,244.47431443086808,242.82131563965842,233.84478404930837,242.56022781443286,238.97306283337576,234.5888865535243,220.58345213190196,208.0319230814823,209.87602821992192
7,1998-02-21 14:16:53+00:00,314.83781995772,308.9473793985827,316.1363706294876,318.3439062412273,312.49850368037505,314.7810995625059,313.90227024472983,300.0746944990668,311.3707580398396,298.69536427775756,300.9463866059167,318.05686955473595,308.82945343535926,300.29766836878355,306.59379391259245,307.3855897608111,305.0975698221502,294.1725251530637,294.099749992608,286.5769962829311,282.98576562441633,284.9390854758717,274.57154301491937,271.4603165510682,286.5716435789579,279.26411800170183,262.59158525378325,274.1474776217437,263.56238819797437,280.0436208835233,277.72572362336984,271.13342649431337,262.532192672963,279.87484735223694,283.01410383751295,286.6616150448372,286.98817139103494,277.81985623875613,273.810389341919,277.9506108948829,273.75233890300285,265.7967128022765,267.8687563926998,270.25795507396435,269.9901869674591,277.81529718691655,284.4806171907802,279.09359626427363,279.9206095030818,283.6856147931913,283.031535319334,280.8396620221769,287.3995749201004,283.8560363792754,285.1623703455044,281.75333975190057,292.38806122157115,278.5251041202392,276.9860403578211,290.29781923798055,299.23354623217205,296.8526088846015,304.12803057396223,301.90102288486014,291.37423094288556,289.48174623706734,289.1824722844717,294.33424724949333,286.2906173486084,288.4340114531554,291.39670543310064,294.12024748498794,290.6395073491441,278.06039361538507,283.9137108870396,280.03202591935906,278.56272646504016,278.3412520327833,271.88360177156244,244.08321797196606,247.72080692986998,249.61870172468994,259.48401629649726,250.6033121587937,256.03408837722804,253.8880076951811,252.3423948479508,252.72929535060786,238.52509469563998,225.20228382275934,208.7929562755104,192.29454298566262
8,1998-03-09 14:17:09+00:00,334.09647596517965,327.46965605680856,319.5461331454383,327.8617621125618,328.59670728917257,325.59898872482466,315.93306303518267,314.64347152271483,314.3417222042432,319.3824008601485,327.79787914942915,324.2663717642326,311.83325133084475,312.6819627319159,296.67130886772105,293.29056993720627,289.3102445205371,312.15352764182836,301.0476365842708,293.0881832555328,293.83901338648326,287.472680028677,292.8853452673374,284.36353234136334,285.4942221483801,281.15914854909477,266.05529089959583,276.3291886036754,276.41555595332767,278.515912533107,284.6559360247118,277.9860468537872,284.8509519373179,285.1540463169033,279.1182961239108,283.69714006877564,275.48588341454257,278.51810122435785,295.1847937525481,289.9059508235749,284.673590080284,272.08972152674556,272.47627402633594,269.7446172446918,278.34525137071364,278.46717629464496,289.0251766927387,283.83924212257295,288.2711789492359,284.81942033295707,281.77464384620384,287.0595732631513,288.8355414681921,292.4210685260938,288.1392868276586,289.2787908487619,294.44751483917213,289.4168814078076,298.3738332734973,300.4539320238951,308.0710703080395,309.1376610746813,309.5347007643681,307.97752836820825,302.5551866732452,299.7548050047346,307.60325921118795,302.90526786351745,298.84942095402147,306.8002820668963,294.33783102184964,,285.9051882006744,266.7205573630932,295.048210398706,284.95501964128465,282.47562619931085,281.44482852555944,276.4948148047987,262.69414185078756,272.9758066626324,255.47040778213588,248.6843108422184,248.8077449753157,224.72144332986724,244.48380779361884,220.44202420074487,,240.52077398250077,202.2702408356831,206.28701800098654,194.07262443769687
9,1998-03-25 14:17:23+00:00,324.3706098578431,318.3034898906336,307.5063094640417,315.4594682871278,316.8741334271834,311.4779026996881,309.56109388589965,310.9072493874431,315.31562871103006,315.6733283823518,318.36517300918683,309.38449516772437,308.6688280068768,301.61023101886167,298.67192282812204,300.1325053688904,294.2733905274056,287.91051766131505,292.51267875886674,291.5351200259201,284.7170789469829,281.9537379703832,287.1440354907375,276.05170261944636,284.98280451350604,274.94956804361624,264.13873438942113,259.96530434999744,275.6466416684656,268.2747304603787,267.09011333684157,268.26303423352635,270.7183510689538,274.47727278942557,278.57818532500596,274.16010728969485,277.97223094319963,274.6397703420208,274.02473502588185,268.3095040850529,264.2813806640024,263.3144591321019,262.8676566318294,258.55918359892513,257.51405568052604,259.89509262500565,269.06723829383697,256.47729682866463,268.3362808740989,261.5334865465053,259.2478091439521,261.2919998758682,268.2621477779549,262.41871349445313,267.29210201769,268.8334732195807,269.56127562161896,275.11640543405696,271.13556307302423,284.3449639770408,278.38217212453026,281.76324355742724,286.2064857793043,289.3454581372142,286.3698453743058,270.7643404533447,,,271.8665167001519,270.2735380253341,278.7871029753945,273.3452338962778,272.0461306074703,273.77920985467773,282.10930773355693,277.80052960628683,258.0772862641719,250.42310443467917,245.9748263103706,242.30526342755454,237.20456759131392,208.71657176684838,206.62774799436184,230.979017686564,237.23540755197163,233.3208446076863,222.95497201355855,,215.89053525420562,162.81913123471642,,192.38655824847854
