,dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
0,1999-10-04 22:10:38+00:00,132.17211378631546,134.5219403902828,127.21497200493926,127.52679301704038,127.47093326037022,131.29232534311512,124.17472097556666,124.5063409048756,120.5778621701158,125.34329253513144,129.51987012342335,135.95301326840794,140.01980917790183,147.5394433561469,155.33270463654986,163.45536669203375,170.85353033452094,178.83858556889754,189.04122517728888,187.49009506064806,174.30675575860926,164.77764772346006,162.49680941712776,156.55871435154762,148.31701839340408,138.7229838357918,129.806878714667,119.62259458394348,115.57459691088465,110.51145716241217,109.47833563880397,109.26581923609116,107.80682350875091,109.16927774167256,110.49032586059406,116.70420749381285,119.92956831400883,124.42197863945248,128.3989107607551,132.13374026124006,140.42257690370303,147.1512627235377,152.59114169693032,158.67867912584268,172.28485430366982,182.32101996424575,197.2384269722157,212.6333325196257,235.88437999563794,253.53433004029276,244.79423389392838,240.41750433727242,234.08225904395948,230.27391782140222,226.39631044817492,220.45352871719723,216.41702413058556,213.93300882606957,216.17642840823567,216.5401769179648,215.9153445955489,208.07569489725026,207.15971663170984,202.94248214899753,205.94718842291005,204.21471364024046,209.61483436776425,214.08181161318865,220.37252739017526,212.08979852064144,186.09469153213942,177.161105861253,159.24902379765766,146.95916848997427,134.38124390620445,125.80851061861563,128.20204563030956,124.52449255134289,127.40689833290091,134.60794919149458,155.26545523699895,170.50004249041976,186.66225576932771,233.60356283916832
1,2000-04-29 22:09:53+00:00,149.39694815027966,134.9550564552448,136.50776340863496,129.42981559200638,129.58164681244085,123.7013825670978,129.52909995999033,126.49547556655351,124.32161485232089,126.34696425533637,131.49760478328025,128.14589229286253,140.11777277918492,140.8156934781598,156.16044362232938,155.52203937977816,169.45955085155387,177.36075674189118,193.639068366298,188.8938549947361,177.22338479272327,166.43343962293977,161.05605485174627,157.43795198148757,152.3549690551015,145.3792892424495,134.35296360059996,126.2368179418277,119.05670178419122,114.35296873688756,113.20830696565258,109.57161576938765,107.08049610715753,109.35033546983502,111.5161167996206,119.98795694857812,123.82514708602037,115.83926162835527,106.69109545881861,129.91775157644676,142.48632830689607,144.83091259669146,150.59000695781154,165.47427592203337,174.06224524852445,187.76550497324223,204.27905541809312,222.22395159640126,236.0061408278152,252.2186631423575,241.38734029871586,232.85719542269908,229.38301986996336,226.20901641121435,226.09837732739243,224.0094960847984,224.10035454810406,218.44356029444594,214.71283669533594,215.0805413052334,208.49926008223042,205.38812741321334,204.0495742532146,202.7616863470003,204.83695189446178,208.2569902887473,209.63236814642514,214.46953606000017,218.957436239924,204.5873334904684,186.79380193411174,171.93496214960734,152.48082922809823,143.47663832627282,133.8346386991859,126.6390087314945,123.2584367262316,124.13130545975173,128.06900881938128,134.7948881265612,150.3272902513383,161.27715230341408,185.62200699142193,205.44806793375508
2,2000-05-15 22:09:42+00:00,125.14838653871325,119.62580581747606,117.01928976159743,118.86403746247387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36373628060224,116.082597682108,118.20276359267544,125.27842782601462,,,,149.05416848968144,162.88002073654832,173.2899028744997,191.64409547046532,207.2881142669372,224.95189105182362,243.50732716889496,236.81121675002856,227.74414362358925,221.08434655875845,214.2062967374077,209.67091234738683,208.20926319614549,206.02417244219797,205.6441968550502,201.69751442114529,200.37144482618402,200.64684462204852,202.51604247537284,192.8471434558965,188.28953242263566,193.29459594453465,197.71575140697007,202.1086240583166,204.79090679033294,207.0888299471127,187.44080025894448,170.92791909879588,158.18108731883308,138.54039720594653,132.28153112613342,120.52364224975764,114.92660868699784,113.09367498334285,114.63505935723298,115.7610785505527,127.94445982089765,139.0863075918819,152.8650841681082,171.18760858863118,209.6084508527497
3,2000-06-16 22:09:26+00:00,128.09297106277648,118.71839053759673,105.19711001325624,100.06129946757595,,115.01833998725263,118.1517532920324,101.76471359907538,94.02971112345422,104.78098773852211,103.22734069335803,111.74391156434805,,,,143.17873683024237,146.4717101901004,160.4231448385404,,164.53123110055844,156.3209772413029,149.77561178015662,147.38867253830094,139.81613549538483,131.06651845872352,122.49218129841043,117.97664185253196,104.68324200193607,97.10749835546068,87.73822430529748,81.9559366025778,86.64454424629498,86.7068448658031,81.27036500985545,95.17672206317468,99.8289599512596,101.94895725211941,107.49036820260781,115.47087500503322,113.01899417380503,115.50061261118253,119.25245067492796,127.03447475085727,137.43828481210093,145.0922166300703,156.01723068883734,174.31908474084537,189.88236268901534,211.92255518083954,233.05877575056596,230.97696791747043,226.6903439170564,213.9950373815962,201.89940771665545,200.5172900425885,195.91189806282173,197.01410843076434,198.88875686070836,193.59580401716397,186.9293005426726,185.85537727206935,183.37151935491747,181.40697081677592,169.31135588548818,172.9934678904907,177.08511739211116,186.7766426531402,185.92668172976576,185.37334063847095,163.19907318855888,151.688289612736,130.2106619249786,120.62422594178435,114.2978856646368,104.22056756008811,100.98748546183583,92.7167240767354,93.21009502129745,114.98591439938899,114.98697358812062,119.52421571964408,153.01517091094573,153.5930682681109,186.20711078732717
4,2000-08-03 22:08:44+00:00,123.94127526464577,119.53623006535405,113.87045676727864,119.96379231181713,114.07067724907266,110.72534759275803,104.3685271710581,102.26405820946628,104.68902479354948,104.98519165535312,105.31810238472316,109.62568193773554,114.60009116114882,123.11364017708053,127.77587606475738,134.84225618116312,144.42341173187478,158.75191937683238,162.02218395945795,166.34092268961933,150.6764775133728,146.6897985419133,133.82318960852308,127.61514094998898,122.26387048494868,111.66255535882564,106.424525777376,98.4882499030962,92.94631683124507,85.73267047039542,87.3996909052272,82.8546619424117,85.14858139304607,85.62649954700302,82.71379459371099,90.41540857735981,92.5332677626335,95.85137996385284,98.37519112055526,103.87622972165228,112.38388971473299,121.20154271837352,125.82107409252646,137.75803233313948,147.45418543236144,163.1999711487502,176.02252849880375,196.120590828468,210.36417001285645,224.53812878294872,219.29317802060905,215.7671282567649,202.32963477959942,199.13794519219542,194.05647146911394,191.71036587871677,191.48511160603175,185.70117652948568,185.50559561134807,191.55345094720718,187.2459620496703,184.03248076268784,179.61647746246936,175.13110118882653,176.33889648842595,184.89875617453623,186.90420535294942,188.68276238174917,190.82557337691017,175.73453482622688,157.2816111079812,140.35433935513691,121.84091142789487,113.3931903107269,104.20070385597914,99.98965081018292,90.87632661596912,93.95984759766182,91.8254629684834,109.25890784137273,115.46923658427009,133.71000436185017,151.94705039924804,184.53562193773345
5,2000-09-04 22:08:22+00:00,126.34408244802259,123.25536668030898,125.11033545559988,118.29787953459964,113.70822489136748,110.70510578767585,99.58105803262659,98.36314440523837,104.30778387370859,104.68778870828713,113.70131711940884,121.03869918939041,117.59976524658649,120.93330889309895,119.98201850400658,124.06371280513974,134.33447104528727,149.95678890379597,160.56915223355531,159.39424131674033,151.6597110072287,149.1253439187094,141.69010427561932,130.8897376588776,122.43545493656049,117.38849280239376,107.80953324486528,88.9788202055495,87.72662873383052,86.36685283543349,85.29577886182986,83.37973445888147,88.69964814567449,85.54594617420203,87.6532339732094,91.46495037868642,92.4267487876422,98.71585698538352,100.54472906601248,109.49991507102926,114.0896023308588,122.52993049190452,127.70624863117125,134.04648355345785,144.9746353926638,161.76199226222928,178.2348393667452,197.15371044018983,212.56396117029476,227.67404314911244,216.4911442786522,208.171501262984,210.1509176558281,206.94584420343872,205.3787502740375,,,,,,,,,,,,,174.1085662836314,175.00150018088434,163.73331725283083,157.89986000779328,133.84419821516155,118.10666690711798,114.44578290604794,102.76852872314637,,,,,,,,,
6,2000-09-20 22:08:03+00:00,134.81839866930343,132.18471323642422,132.85598782846293,131.66531739874006,123.15853761499974,119.58449397476898,103.95066125246873,97.39131088830872,99.53691895814487,107.07601669691894,116.01160095446102,129.16081251504806,129.961106913155,130.34923407009342,124.33841407345324,124.15990300147962,136.63429890710717,148.709642302902,165.62412534614657,168.89590788684472,166.17220331461942,163.02241567899733,155.45973848694962,145.4476502349576,126.20292691035316,122.2556746681457,109.71358300089287,97.63383467223417,91.97737038653446,92.47589786313605,97.11415250514865,106.57104671528475,108.38906955658757,95.8177268829086,96.7363274824578,96.54403074492475,96.64777639480454,108.64377360335706,120.30551962331033,114.03513311350609,117.13422677164135,129.35694717343506,137.22476555008373,136.45921141258322,148.41988658960062,166.54841257157076,196.72272852724225,207.74178052483336,220.2510006629942,234.35466999940502,225.85878522461957,220.20943556243668,228.8295715349358,221.59192569751184,212.55961090379418,213.3981923439507,199.34658778508572,191.37766775269205,195.4384232399591,195.5499821479783,195.53186978573262,198.07262042493605,194.4401075299074,191.52001089579525,196.98173693638688,198.40664627439116,200.55550595923995,200.37692835948766,204.720444172569,188.56587462680156,167.9846444307575,148.38090929898428,141.92937482297458,130.57372337937537,112.83018840635704,120.46654186265454,113.96940163546063,108.77864705239611,116.02485784480976,130.32234024974343,148.5890618505977,162.14564404836375,185.51348121542242,208.05871738412299
7,2000-10-06 22:07:59+00:00,135.3240240707581,138.6201441012709,136.65826689154085,131.9230708619367,123.15021746320991,120.34362468899413,107.56109676032935,105.2695831017312,112.19273019700616,111.07517326765631,123.78209860781834,147.3239137552601,140.86773704832754,133.10771750133895,127.41738604610228,133.1919636206336,144.13589076539373,160.535248423335,173.1233024850518,176.23119466607722,173.30448226412483,170.50710611321495,160.185853195411,149.82583487468486,129.64720718342565,121.02847758182693,120.10401662491483,104.25700738257888,91.40558063300865,94.7763336851396,99.34550239817156,107.09333306553091,107.80714579282767,99.33275486526897,97.45325500269772,102.16500055978523,99.77418228841606,115.51588566389484,130.10772230731206,118.64312511740275,117.12398005743407,139.01110404395592,149.76211859634066,144.47786862393187,151.30239746915896,185.1068660733428,213.4053029273289,216.98952116553966,224.3916177722605,243.45831902535633,234.34712898122086,235.81375163461212,239.48615547395138,224.93525257709473,223.4936985493389,213.0520760159091,212.6619148352848,207.91255051433725,199.59638732795764,205.26546300793478,201.26463828096593,203.27146352879305,198.72663446458412,202.73010063493325,200.56057949028406,199.66519065103014,200.5874924024538,204.02349601342394,211.54573830693033,192.45640474425767,168.45165026827948,159.2982257949326,141.8533726134981,128.5014380748945,116.21360223431039,124.73613662978897,119.60901778673033,108.5116119591085,116.51306214918074,131.12091749587597,148.45383481804788,162.21046342574033,186.15820108037997,206.49447602343872
8,2001-04-16 22:07:42+00:00,133.22575360355506,129.00189105496204,126.53830261929164,124.11618657473485,121.59015178470916,123.41459056560933,125.68247159308359,124.52089767008034,121.3780032909041,120.4708595874344,125.5591929145511,120.9018342860734,113.0582063378387,122.10299011401082,126.54835239142966,,156.25712359013562,166.27922407991827,180.7109747673164,169.00193894343852,159.93871015875555,147.37051219115386,141.69824801800252,130.23516446191195,123.2433454134227,118.59625460051498,107.25333295244226,98.78529993176804,96.10215287729952,93.60750882286676,89.10085006811845,86.02772072733055,84.60488189741372,86.19582953307386,92.91228785124336,97.1017351219485,99.31233697905324,100.87039642696803,109.57829834129407,113.40653428911169,122.0019221683894,132.19588245659418,138.08532582559522,146.93815923140062,157.77432808375215,176.26146376325002,184.66744081855188,199.65667754621225,218.06761953245737,232.83156183425018,225.6599123095353,216.39821580465718,210.78778547669776,209.54515958706997,204.13658632103107,201.08882307230954,199.1392914067945,196.75053782340643,197.02407613433056,194.09890088136615,192.79970356502537,189.71622755054221,184.0564697338094,183.81483182875354,184.66950832414773,183.7719179919959,189.32515474213585,194.90789092700226,199.73339614085972,187.6613410801279,164.3564313022244,153.33893218770794,130.84695335937636,123.57862087513243,117.64866052646241,112.88819983353784,105.77762684928433,109.10369905248623,101.89297117046178,119.57713090122803,137.94416367123617,144.3001648547203,,210.069479247096
9,2001-05-18 22:07:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,118.76662617805874,147.57361486471632,,106.11468833973336,95.00653045037666,100.07900931530457,114.5765370629795,100.47788186003041,96.61367419908453,104.43851339297174,104.457846148777,120.95700060590373,115.06772027878753,,155.74556980890867,126.0872692756395,126.12214124969906,137.2366749839672,133.75497600806688,140.42879276858187,158.26378497921394,,,,,221.9738887136123,225.55317965000327,221.25672343817155,215.3282765008595,210.0647265374035,209.2807201728076,211.7773128046715,217.09793787582225,,,,,,,,218.67581199594824,205.8523686523439,207.31755302415633,224.33488130382722,214.99185165701687,184.03409273517101,171.55846467570473,151.69069370609944,138.24284373087062,126.66038265451921,123.0551358487661,122.05351314101614,112.1037225089365,115.35879597902273,127.25331810526863,136.34591504979056,156.74576313873524,171.58958931521622,187.33972122214175
