,dates,mex0515-0000,mex0515-0001,mex0515-0002,mex0515-0003,mex0515-0004,mex0515-0005,mex0515-0006,mex0515-0007,mex0515-0008,mex0515-0009,mex0515-0010,mex0515-0011,mex0515-0012,mex0515-0013,mex0515-0014,mex0515-0015,mex0515-0016,mex0515-0017,mex0515-0018,mex0515-0019,mex0515-0020,mex0515-0021,mex0515-0022,mex0515-0023,mex0515-0024
0,1986-05-07 17:30:05+00:00,217.32864304328723,204.22616328582046,204.94764260300545,207.08249573653762,213.70498058803244,,220.13008323241974,226.37643629498092,220.6400404992128,224.49851181603506,229.4249935810513,,,196.29600674951718,207.17131290774398,207.4374144035898,208.908128735759,214.3790589274547,220.92192062611187,219.049942005008,216.03970402813303,211.82779979743347,213.33189423544866,207.06944978198447,250.54534247883296
1,1986-05-14 17:36:04+00:00,187.84460348174284,181.09206590750517,184.65568562611404,185.04110783081734,193.66471708087266,,188.48406250332857,199.22151021682689,189.08037203145304,190.575139093755,199.05647380567873,,,160.3622681893429,179.73302893590127,180.8398475187467,172.34168417161166,177.53023558415646,183.41723071585875,180.4092779328917,175.43614081745773,174.048214265422,175.95089707814182,168.93900791034747,227.31108110293866
2,1986-09-12 17:25:50+00:00,221.35516543804155,212.0707853870965,212.95865533041345,212.72124633781988,218.33910427758414,209.72056961434268,208.78275743571382,209.9601670597037,207.31238849127922,213.43558685929074,227.03869363907359,233.00628704034486,223.14921290572937,213.78774844905357,213.9335890600338,219.46661526272052,206.80959936023334,211.01536907222996,207.93957840890008,208.81479028971978,202.19531055943776,198.84964767596338,212.53325306960588,205.4934049419552,245.59830012687488
3,1987-07-20 17:36:38+00:00,207.02668007226845,189.27711255973043,189.34263628989785,192.90068644288675,198.45051215460052,199.89987316965184,199.94929892524718,201.52029057133495,194.8794806805164,205.69286847273094,208.11282138889905,,202.72993470680257,177.19390672574673,195.02971724195135,195.9051581936017,185.1973136095756,189.58069700986925,191.74969589322907,190.56823908266395,189.42339756083052,192.90246416188137,194.9162599111561,194.83251597001373,222.66257112056576
4,1987-09-22 17:38:24+00:00,209.26582662727398,201.20287254281504,195.15707489607655,197.1795124237099,204.75978935280162,202.60149708594258,200.95710918498705,207.5318865304182,196.4760571934863,207.3166064833285,211.87488199423137,216.28494047972083,203.23519250781334,176.1026168892762,199.3770009549125,202.12746158580927,196.40944808427787,200.38723023200166,203.39072425469695,198.47382421499887,193.85293628574635,197.6632732484933,200.15218746308554,199.33729186340338,231.56770940746205
5,1989-09-11 17:37:23+00:00,206.14035493032455,191.54117829581327,191.21650057665553,195.95840498045024,197.80929982362161,199.57781985816595,199.17686719429528,207.981765925377,199.63897089165567,205.76465892004268,212.04757804555828,212.6006826475561,205.31994100980992,197.27044959771698,213.4659257870869,215.12824024633375,207.5737282688413,220.39669938895756,219.6156378021117,218.35708439805262,219.57174083751073,222.15301251620014,223.31005472386136,218.39326481935842,231.21500074743173
6,1989-10-13 17:36:37+00:00,216.32270567273852,199.396332946456,193.66281000186467,189.97846453113397,196.39315708977716,205.9579333365191,205.07556489247088,205.88021672550164,201.07522096108318,208.21796332862883,212.30385050563345,215.5772115157535,204.94607232444267,202.6326287989985,197.48099179537775,200.45301947333334,201.99476145098745,208.23992785509225,205.21712293127254,204.6436468954386,211.7655971687385,214.0459596328629,216.8820709431658,215.13260617031824,229.7606463649936
7,1990-05-02 17:25:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
8,1990-05-09 17:31:36+00:00,205.31541774883976,195.20891576361686,197.03122585743247,196.4797625520734,195.8245272933603,200.76644547571922,198.72268549395895,204.7329632883032,197.7087522960472,203.30077410755513,208.25231622585986,212.5688280911238,197.251193694728,196.69094430004972,194.109937210585,200.4750287677718,201.07518781166786,206.92236084138503,205.5115371646482,201.39046220673256,200.25767272425827,202.22244988344502,204.02252829557537,203.65985255738457,236.48129276886323
9,1991-03-18 17:26:40+00:00,207.70113362603166,212.41075144678086,217.35855382490055,208.30853553863477,208.5982583549393,207.43376896964347,205.68653583614972,210.11870569063873,207.7132533877983,213.17962007856423,216.26938688817455,220.71234903578102,219.17561236839225,198.70829481938665,208.6145474170315,213.19468397085433,200.87533048592826,201.8490618063522,220.64545580564553,219.95021982221218,214.73604778095037,210.5500936472938,211.26653107256482,208.0350249682292,
