,dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088
10,2000-05-22 22:18:57+00:00,203.56439608317226,,171.4478888609644,187.08395346123885,178.26050949539018,175.33339796100273,,172.1641367071112,191.48223894375167,,208.72146142813406,208.77095013998746,208.6284818684,206.5720598960656,211.1423061743738,208.50630902260997,204.86429623683313,,196.95955714305381,195.23311390875165,200.72020870471732,190.01120090816497,,,231.5147798631253,228.42177046820373,225.24409712438708,214.22173042973571,,,198.71445967510158,185.33762583294336,179.81640090797268,,165.35080957267343,,,191.8102623468569,,193.46830389172916,,,192.77451638880495,,205.41092022050475,,,,184.88979465543886,182.226599691045,,168.70859206655703,,,159.1637997510564,139.43445615232432,124.55515959129372,126.33475681092838,120.59855164883888,112.15201527806741,107.489828190664,114.22093748686066,,113.6675173186365,116.97735384210412,112.94967521319009,115.73202528987196,123.26689358233983,123.76200998434823,123.56026308415025,124.20042725650768,124.44236034197385,126.40604909037131,122.28121851034632,116.73717047386413,120.44284142678981,117.91703307112698,115.76722429981754,111.43954854196215,111.00108912164305,106.34580983407426,98.8469893098642,106.79094553886682,114.91077793552031,130.64036884958617,131.95628127658483,128.92146790385138,,
11,2000-05-31 22:12:42+00:00,200.67217413606807,,160.14897125040554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2000-06-07 22:18:48+00:00,193.80512442246612,,151.0285719547676,162.83466401512175,,176.27304091501048,176.23836012481559,193.98268234784695,188.3664101988662,194.40961076049928,186.78807831583202,185.97732701007342,182.85104565799534,190.96884954056947,194.32157958955455,200.0664953451903,195.59780818803716,202.4516550895444,196.38194152262759,193.64174514436024,196.55417449648786,189.32140838936573,189.2347345901087,,219.68414667987747,,220.15260547524375,217.38521135746646,198.61642397227507,,184.95309805897824,176.79200754191484,184.12351212675102,,166.70547931632407,173.3546515837094,,180.91436535339315,181.89606139114784,186.08738028614496,,,196.61693057451754,,186.78139019930734,,,177.88305893220698,,168.30515726455496,,140.77164311682108,146.74434593259508,,105.15648692374275,102.8340463921936,,,,,,,,,,,,107.6389839955038,110.05577607596052,121.16300628665283,116.21987856131722,125.84614108048424,123.18502585853761,,125.62588863227472,118.20187024749819,124.5365274931527,,121.18182676471979,117.04739007042099,129.78434437367497,120.95794973874588,118.46895874986353,129.4155265507361,146.16934964315067,164.5502106681431,148.9087800761717,144.81368249899936,
13,2000-08-19 22:11:49+00:00,,,,,,,,207.32165639882723,201.85631595052337,,204.46464179691716,,,200.75310121298645,224.0749284473757,233.93526031004473,210.85592768177614,199.53705386098105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2000-09-04 22:11:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2000-09-27 22:17:24+00:00,223.65035383889392,,,194.30032434273747,195.45667359876202,198.82017865550168,197.33735586346265,185.85517184378236,204.75319602075706,227.11344713246717,223.42492935544712,,213.44851371577846,214.31273241691053,,226.37078255045842,,219.63653919603715,214.88052016301765,,214.3759540507028,,207.2257584247321,,238.16713013562804,243.7077719208867,,,,,212.32698481829902,,197.36391742447105,,200.5022485238321,,,208.75973082254689,,219.50460368782197,,,205.3596065587102,,208.58889682356278,,219.3672065168002,,,191.80153896104798,191.4898613982631,,,,,,150.3502345959612,145.25296032001694,135.98525595877155,132.65881760453914,131.5085341192048,133.75143266699044,131.25224607648397,128.72740663101243,131.9195028782221,133.0825947544518,136.97790552810318,135.85487455051543,134.49617130023276,131.7418353916382,135.86305516103266,134.84286014475276,136.66470727638745,134.0290448704388,130.60927662504298,135.82208289285512,135.22344752499282,,132.3423722014099,126.09253250967456,120.20181674999334,117.77456946498377,116.0315744916308,123.87691019786499,133.21286726160693,145.0940375104794,138.61781466312198,131.64635653226168,124.88976224784692
16,2000-10-06 22:11:11+00:00,203.6003176877568,173.00945278031165,,181.6772677204708,188.32583934449764,183.22978626384747,186.6393635823732,177.77270729200555,193.30704704868518,207.91619828855713,,,205.1380491606839,204.4116915681763,211.31176730990785,,205.34966867986677,,202.25709554857696,,191.00952656545772,,,,,219.7440323309407,218.8310027527266,211.5441729653298,,,171.29628303934356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2000-12-25 22:11:14+00:00,205.82692402713303,179.27501097565988,,179.77045357859456,,164.7320822695424,,,154.6864920483944,,202.4111455315189,,,,199.9781577712305,205.87903134310307,206.1611842511198,,202.38152602121028,,215.19320143675262,,,213.38180239083042,,230.74421674640774,,,,,,,,,,,,,,,210.88169687247841,205.60569882011893,190.6177126073609,,197.9638627949357,204.99798757368927,,181.0498462137424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2001-01-10 22:11:15+00:00,188.69231594746162,172.0821591800763,,170.85969789328297,180.97720205313925,185.5572568304355,181.01339909886244,175.059111779232,191.3093862449107,205.2031503467329,213.28055951949213,204.4365795857854,201.84912467822136,202.93455815145626,206.66712100453518,,207.44025379249697,214.62229575215505,205.33965143897083,,,,,210.31756566990046,213.82222988888657,216.20007586158084,,217.090809077665,,,193.65643809125766,,190.3382399774527,,,186.19637544655205,,196.3944948547382,204.09733994774584,,214.53162101698615,,206.30040939374507,,,208.9246616035393,,200.69339132572537,191.48249772286968,190.20337755751362,186.46115251646202,182.36185354919158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2001-03-22 22:17:09+00:00,217.1952173114837,,,201.59687297662745,195.38384510262745,,196.05084451572975,178.58573825779638,191.21142396812667,,,225.00968417927712,,219.57905328211655,218.2584215634983,,221.89904976243244,222.28075269651595,215.35134183497732,,213.99306455882444,,227.0938957179391,228.85477299843384,233.5607690501018,,,228.73154743408784,227.09551811416137,,216.54918966013133,,194.66969072139,,190.1851223250507,,,214.02715497308418,,,,,205.35729171709409,,209.3245001108974,,220.34114857732135,,,188.9704931914628,,,179.60676478193764,175.7446393343245,173.47516694859448,,161.49797713176028,,141.58147155220328,138.8278361415505,134.48383910200533,131.45893579231807,128.99981492749228,,135.37654184156494,138.50741226182146,143.4969438695428,148.02980740995292,142.100073917499,138.98967707669374,141.1403617069856,141.56673288989393,142.17349953500135,139.47448193428212,,144.64608823059933,147.17799390161764,145.50631931322954,146.12971999586438,138.29893622325878,135.40634869018254,132.134930727388,131.22798032264973,141.82418885010503,153.43653842231174,170.35663642486819,159.89088852653697,153.80810179880598,144.5778145381625
20,2001-03-31 22:10:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2001-04-07 22:17:01+00:00,211.10062780440245,178.42853488800884,,192.783736727705,,186.3413825585615,184.60659600921468,176.0721086025998,192.58239371313607,,,208.4378001456607,202.9038796937116,,211.6545569695269,,221.15192897334265,,216.61367571005528,,218.7006617094975,,,,,,238.1231790558961,,,,213.01465000936028,,200.22295556912755,,183.92683513768287,,193.83213428578634,193.88777410683562,,210.4668023691237,,,201.31017171347887,,197.33767430142743,,,205.36852657498667,,185.53263106447264,,,170.60737074598438,166.21428718343006,166.86886252110128,,149.77756895526463,142.85552728791896,134.0804507997881,129.640980709006,128.75056127132768,121.5029450519838,123.94893406738058,,130.44835614127473,130.05630367465707,136.76620106389004,142.19150070145974,137.00567392199605,133.30245599092493,140.40345796310194,137.27746452193807,137.93003374116316,132.70543248866616,131.35158938693627,,136.48521210762922,,134.69148829382556,125.79868481293417,123.05800146019068,122.13471421187076,,128.51683269945906,140.66070530951745,153.37573331732844,144.14407505451635,,
22,2001-04-16 22:10:54+00:00,208.66821860234884,182.31090478333815,,185.52294421676797,182.21889187288713,187.46589386102383,,164.0436509260509,,196.51402560990843,,,,,,,215.04381146499082,216.22527256316644,212.97455612586202,,218.61490653196603,,211.06192731865997,216.38184709208724,,231.60017618593614,,217.59446403012961,206.14246326186455,,196.67471404362732,,184.79297099782085,,,187.5162585323763,,198.5591102308386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2001-08-13 22:15:49+00:00,216.47016346020803,166.08816647000137,174.01020905005726,184.8390059781903,182.93329461197348,190.17823650726174,186.3978271002537,184.04839861484922,200.23599320017598,212.54730219443758,,,210.60008107805555,210.4424655551736,,218.2687653288232,215.74812032120738,,211.32188741929093,211.0204838838031,211.1521378283399,206.42104209258284,,221.15341136746693,235.0846974589084,237.34746927974462,238.91767203384327,229.56070763865364,,,208.61168874921205,,194.7984375477955,,186.1596166339589,,,200.87690362605449,,209.11758971634964,,,202.27155938713068,,208.2878849759715,,211.2625695820017,194.9866243251722,,185.0217167917687,,,170.05340434018677,166.11169323897022,,154.70801985911143,146.36469342343213,,135.90894246922733,129.69698048211404,124.59448783403329,,119.00397110091465,,119.63066323260533,118.79797834507956,126.10837352689471,126.79570612491091,128.14552205048193,127.88447396435072,129.0256010473917,130.42722350354703,132.663592739033,128.75683843477415,125.38329350211133,128.04912484281482,130.75470952442492,129.56387749674803,128.04277756634332,123.61439446332587,113.62515408391118,108.57817162364707,111.73059984992555,121.77251753834992,137.7151140043338,148.00941531533397,,139.10460763185222,137.0215302850951
24,2001-11-01 22:15:17+00:00,224.4923820735369,,,190.43005486153598,188.69526596103864,188.14375029940544,187.5171920875296,,198.83791797050085,216.62156907327815,,216.8388718196234,210.46583464428608,213.89306807611226,,222.27293044942448,223.36687920860626,221.47064398984787,,,213.8301549706438,,,,,,232.4371838322232,220.78251865339453,,,,191.66664601446806,193.69897633917168,,183.95388844572852,,188.73852980666462,188.31999251912447,,200.5638318908205,,,194.28064548666615,,203.61976579284783,,,194.98932861042985,,177.9602546521921,,166.90999175290005,167.28022866528866,163.3414626428412,159.35776125680172,,143.60162791763491,126.7790090401923,121.35036056066505,116.1906688382629,105.262890264434,106.7038908168262,,109.74287717682597,112.87794696188578,117.20390889667517,119.07153003095932,118.3668091827524,117.64143690972787,114.4964820098553,114.49989256077191,113.99768697495567,113.56559699602197,109.17837924234001,110.46250414096968,115.52439253361219,115.40408555458157,116.04024548692557,,103.80512790694445,99.46637750278097,94.120120888532,96.74172652721609,106.45828539444497,120.44858147704511,126.83022613328524,126.88724665678694,122.7892283002626,111.90721895574825
25,2001-11-26 22:09:21+00:00,239.09605345378196,193.3628562347491,198.7407682424865,193.99986137339127,,200.5681077809717,193.46950275491326,179.540810405677,201.5931046929195,220.84883046760774,227.9240994425884,218.19858615051473,,220.9580168380226,,230.61120623798251,231.97384032342717,,,,224.5759331321455,,221.04310439925413,225.1267034280759,,,,253.38215051304758,,242.2667506160167,,,207.74007141710402,,206.78861880837795,201.77495310202121,,210.60730805393203,219.26357116866413,,224.42123480876378,,217.68294368289082,,,,,213.2083296055427,204.56224060300826,195.71654222462428,,189.62206751834205,196.04528069621986,165.66957185394364,165.9958423566317,153.85040816879138,,138.3866955956308,132.3218625098253,125.70728841752994,117.73463431040693,112.63081961280972,111.90887882596176,111.32502855914088,116.5437786399269,118.77972582477358,124.05695747294718,129.21127754294864,124.55733514836402,122.38929163519528,123.79150285929212,125.82972085163689,128.72705245110672,115.85505994322028,120.03618703019532,123.17475536022425,125.13860159005398,130.28068325136246,125.12575987516396,120.11930624306405,112.73645803208956,76.64357107009421,,,145.14763167399101,154.97399774105915,148.17583164583084,,
26,2001-12-19 22:15:37+00:00,239.11579551224182,216.68039307356037,239.6401102079413,234.0855496801971,239.70574380393995,,219.7095610296248,,224.30108697157056,,,,233.81378892579542,,238.4900942370438,244.56496301055185,243.94121436485636,,,,245.33010689118925,,238.85411558574435,,,,,258.78325182353166,,,,,212.94182794515453,205.5091846038612,,209.86918575669915,,,,,,,228.13682563408005,,,,237.88467322908028,,,,,,,,,,,,,,,137.16798067078125,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2002-02-14 22:09:41+00:00,240.08789722563603,220.03374077700153,218.83701629847474,199.22232400981494,204.75671943059228,,,,217.87179969199664,,,,239.53650958032247,226.8252201760003,232.70506708756716,,248.21165515176568,245.7819565508088,241.7450871613152,,,237.03424854906683,,246.32294136657245,258.5801730242815,,,261.28596974123906,,,,,220.61962856828606,,,,,,,,,,,,,,229.45007675444094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2002-04-03 22:09:32+00:00,219.36606331410422,195.79027833388702,192.88479951128915,194.65038119484944,198.25783911957157,195.1811234105465,191.68968612182036,198.38885565545692,209.53918091071006,225.76151714309344,,219.94134099921283,215.76342733563186,,225.30015126462396,,,239.30420712264976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2002-07-31 22:15:11+00:00,205.43017691514586,154.63594517799282,,180.95040851940593,188.62650708492652,182.10064802682342,,183.37382200195927,197.8387585210011,,223.24362296373994,,198.92243511865723,205.27716921721856,,215.42454543479533,209.97906935331815,216.34793665236867,,,,,,,237.86605731102676,239.6105531408933,,221.00186704755268,,,,,186.99507122487137,,183.03029741252746,183.71611159631618,195.37820532443445,202.57476709265217,,,,,216.09993733624043,,212.35285342597624,,,,,201.11404679187677,,184.80279402599604,,176.07764245846823,,,149.55869224676246,146.3483784543558,145.4759724425615,132.96767552741505,125.71843507580127,124.5282880566237,,132.40164629483283,,122.84656183956963,,,,133.3049609633255,,136.16791426503187,,,,,,,,,,,,,,,,,
30,2002-08-09 22:08:57+00:00,187.79812715613167,176.27238301771652,,156.26563122907442,157.50240146422345,,,141.83515545045745,161.78563849746445,,176.52165543833456,,,,,,,,,,,,,,,,190.0119444831421,179.06847384425376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2002-09-17 22:14:43+00:00,193.49710591029577,159.6620225277802,,173.29022443081593,158.61510645331788,167.22666954157629,,155.7577616882979,186.40613350802738,197.57328176859147,,196.02648892581422,186.10900389588505,,,201.7170375900635,212.70619927972248,202.69359749574602,210.3326470014328,207.71193048659856,,201.1608267851746,,,,226.78659075339314,,226.46873801736479,227.71868848405072,214.17311210448966,,203.938206938024,187.73249817680545,,187.99980862552292,,198.15644508559197,201.7128186368549,,210.78780095562112,214.23168187812422,,192.36053476314214,,199.04388369323237,,,182.87227435138396,,,164.05199588722795,,,,148.74133680159082,137.3454191597814,,,,,119.08859628248742,112.60834714168935,107.6590967789609,,104.01817308020418,,112.53532208595034,125.5085560868557,122.39359093313736,122.93824760500034,126.08896901301618,125.89265182627709,,127.8934701498907,124.95098560810244,124.74643202491298,132.27428471371098,130.68147311689785,,122.23585747748278,126.5132086628236,125.69741986520812,,132.69445657537716,146.58653390016232,154.62635173490213,142.6895166150399,137.83646127406126,120.69614841086182
32,2002-09-26 22:08:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2002-10-28 22:08:34+00:00,224.7728734634668,197.8319820940817,,198.18299148600065,,,,182.29832775070398,,215.9495848352889,,212.01565538900928,,211.58936428631077,,217.10640994040088,221.43466493015018,,228.5763957328628,,,218.51218549361525,,223.99175390401462,241.37554254261974,248.19381160040186,,235.20112016718355,222.31270979876666,,204.32044744350355,194.14157146301787,189.8405727404631,,,190.46448395111773,,209.26290214707933,,,215.94726423738015,,210.64041442589067,,,,215.86550328510017,205.71069009262578,,,,188.0534203355003,192.4133679023684,200.4074782291117,,,164.2634614341232,162.31031039425739,154.62824001053457,,,123.04446273592042,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2002-11-13 22:08:42+00:00,219.1323605163261,192.5211693719065,194.75986914199518,188.8646479062126,188.86310675467058,188.01258102506853,189.73099973081173,178.0499751892484,,214.134834679574,,,211.90353263920343,215.707916238065,217.45236097650476,,,,214.37200251094964,204.79636324010266,201.59475285118145,,,,,210.41360883791538,,221.71138548535043,,214.68671052109207,199.85729697907087,,179.79034024210512,,177.57974853485638,,,,,,,,,,,,,,,,,,176.048923526138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2002-12-31 22:09:08+00:00,205.51340328202707,179.58658401080194,,186.55117184960451,178.70981403377266,182.7015687314053,178.63358957575906,167.08577297960346,186.95761675871756,212.43011531779277,204.4922054517216,201.88165563777562,191.16478732571855,,,212.5098185120943,216.9567512440602,,218.7040811788783,,,,,223.920560366057,,234.69805790415748,,242.42550949617598,245.15761688997006,,210.49466785008488,,189.64739540131038,,,199.12054512574213,,201.52155215550744,200.66790223553383,181.67548901980297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2003-03-21 22:09:27+00:00,228.62069425180582,,,,,,,,,,,,,,,,234.7725176448032,236.71813939636223,,,204.23417056650092,183.643319029906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2003-04-13 22:15:43+00:00,223.75155622779207,189.5623423665536,185.01113239939633,200.71062947021662,,190.67624419364248,188.42890880276036,181.41489150238732,,215.7426328980386,218.08778484251735,212.01667695701707,209.3628730586381,215.64591795387994,227.15780524485518,228.86321831735916,230.77795122342806,223.84247974092335,,,,,225.33203132924072,224.9204335945622,242.51911856467103,243.826058463223,,,,240.82273594555895,,,199.8211772254457,,203.14152993849063,,,214.62903884979022,,227.40105827439072,,,218.0250422904189,,224.03079013990077,,,204.0679605024012,198.88701536444913,186.83998525611227,179.790664022501,,173.97294291128145,176.88318989001493,168.07678760603602,,148.4333399332504,140.6753153858648,,,123.49237254744529,123.58826861157658,120.81225261425429,124.53927767306612,129.05054318862014,,138.64862968299886,144.1839602871656,136.58405109847976,136.4887178419653,132.50322998247512,137.24447435611162,140.77034924873482,131.9463763371561,131.53315555761841,142.5437199734922,145.32046438677048,,147.95106831221526,,135.42689219075635,128.82891800780058,131.2828680550264,133.50291004433387,148.52557251302068,166.0380169953823,155.91563072513185,,141.62828963197657
