,dates,mex0259-0000,mex0259-0001,mex0259-0002,mex0259-0003
0,2014-03-10 18:02:21+00:00,284.5849227840074,226.1647007659201,207.53813513645298,
1,2014-12-07 18:01:56+00:00,248.58824574185792,206.8911943526562,193.5400900933483,
2,2015-09-21 18:01:47+00:00,262.4817617023259,210.8498009407623,192.71948879089058,242.46561402747233
3,2015-10-23 18:01:53+00:00,266.6216259150553,215.2791276415181,201.08269381617635,255.2273158578658
4,2017-10-28 18:02:06+00:00,265.4694064457949,214.6393711296176,199.3441823023411,258.48090556704636
5,2017-12-15 18:01:59+00:00,264.5427955972866,222.46793124457864,199.53822314003813,267.0193649027444
6,2019-03-24 18:01:23+00:00,242.92627696215047,199.43856725954305,181.4159791802998,
7,2019-10-02 18:02:10+00:00,,,176.80597665420038,
8,2019-11-19 18:02:08+00:00,262.067673965337,216.96843212030646,194.10349957452354,
9,2020-01-22 18:01:57+00:00,281.22676303644045,229.0992745458682,208.1485173283363,265.8955431860001
10,2020-11-21 18:02:07+00:00,257.88124559314156,207.56679391488134,191.22869622128485,
11,2021-01-08 18:02:02+00:00,274.0207771094209,,213.15012363769577,259.7324055281828
12,2021-02-25 18:01:49+00:00,258.37785685406703,206.41398942473802,191.45912798466338,197.35716123425274
13,2021-03-29 18:01:36+00:00,213.1431994769587,181.76796598774078,173.27256572236476,177.47446813583923
14,2021-04-30 18:01:21+00:00,232.45315877687335,188.75809821115567,177.35493250998113,186.02455961291892
15,2021-06-01 18:01:33+00:00,244.89573228758843,192.56000662621778,192.92066134994326,204.77040047347
16,2022-02-04 18:02:04+00:00,203.05799097568985,183.98933127787518,178.53632613678084,182.94982081732968
17,2022-02-12 18:01:54+00:00,241.4275405683755,201.5437309722679,198.88025465268174,
18,2022-02-28 18:01:50+00:00,250.01165688574295,203.38718206586034,196.81722690556836,
19,2022-04-17 18:01:38+00:00,218.66391426127885,183.07182807280182,179.34779360125572,183.48171785377977
20,2022-05-11 18:01:27+00:00,244.51850896155028,207.29008714998804,,
21,2022-05-19 18:01:45+00:00,213.5741483802502,181.51753584877213,177.27893831351628,177.84024201312835
22,2022-06-12 18:01:23+00:00,246.84534299208624,203.39285732727177,200.76146855478981,211.69796572031075
23,2022-06-28 18:01:41+00:00,236.18574951342592,185.85147731276066,189.58159249764918,196.5188943591791
24,2022-07-06 18:02:03+00:00,249.6991639493342,196.60163853478292,195.8062473199488,
25,2022-07-14 18:01:36+00:00,220.33791817395903,186.5834439708331,176.26759377756832,184.5889445402343
26,2022-07-22 18:02:08+00:00,249.11169706440364,201.76486222906738,190.10516706699497,199.1651722810436
27,2022-08-23 18:02:21+00:00,217.64624103823766,176.8312937965146,171.9511624078333,170.7460983119086
28,2022-09-08 18:02:24+00:00,237.39810867838037,183.5200325007815,186.41982166041151,197.327308004321
29,2022-09-24 18:02:27+00:00,237.06842848996453,185.85061159119667,186.267027947001,198.03466997184483
30,2022-12-05 18:02:14+00:00,241.4263170647846,204.36705024979227,197.27128053311685,
31,2022-12-29 18:02:13+00:00,237.2586679650903,189.57385929416517,186.68389634602124,195.2114979218767
32,2023-02-07 18:02:19+00:00,203.89655062906883,185.4699116367394,178.40211504828434,187.55434460098445
33,2023-03-11 18:01:57+00:00,237.26704199982402,187.95658128336854,188.30787592359155,184.94478186537805
34,2023-04-04 18:01:31+00:00,,,194.64362574104854,197.80821707812873
35,2023-04-12 18:01:41+00:00,250.1729169025861,206.49552260582823,204.06610963506122,262.75492884830044
36,2023-04-20 18:01:19+00:00,240.1698094977246,195.78545938738176,194.9936949799549,250.59791803543564
37,2023-05-14 18:01:25+00:00,247.80048003827216,190.74296275419067,,213.13711147707366
38,2023-06-23 18:01:17+00:00,239.19168504969232,193.11220643363356,197.33962866047142,249.0144103776283
39,2023-09-19 18:01:53+00:00,,175.70261032217155,170.29813667325763,
40,2023-11-22 18:02:05+00:00,236.90940703485023,207.8835397500711,199.20965502416806,258.223775865683
41,2023-12-08 18:02:02+00:00,236.52947503673994,204.21131199348102,200.9817404715942,251.70169634409262
42,2024-01-25 18:02:02+00:00,234.51380981244014,191.31939538291505,180.8657968561023,
43,2024-02-02 18:01:53+00:00,244.5195767974887,201.02226649233398,193.33002886600588,
44,2024-03-21 18:01:33+00:00,247.5711075472643,207.3252618396738,198.68744315204208,256.4139623829981
45,2024-04-06 18:01:25+00:00,256.6769802896055,209.51770086692426,204.19089531905342,254.50745005588075
46,2024-04-14 18:01:42+00:00,249.05926313491696,204.84346870196092,193.1971226648627,249.15979118064226
47,2024-04-22 18:01:16+00:00,239.4301445930642,194.36409711636207,189.90759688465852,
48,2024-05-08 18:01:05+00:00,232.15800141132416,192.53572850044122,178.28732655551943,
49,2024-05-24 18:00:52+00:00,236.2029170330108,192.51067640751904,187.34954306751962,248.9291732156256
50,2024-06-01 18:01:10+00:00,244.77895608690335,205.04233272292234,187.13731289984315,211.3955683777858
51,2024-06-25 18:01:05+00:00,237.60206203267018,196.50767500832194,191.8229996397797,205.53974436635647
52,2024-07-11 18:01:12+00:00,,,,
53,2024-07-27 18:01:26+00:00,201.63661405161312,181.92899724599525,178.38092144801402,184.0790073473948
54,2024-08-20 18:01:31+00:00,190.2220979767731,178.520906235346,175.57234642573766,178.56603572816348
55,2024-09-13 18:01:43+00:00,234.74154621811354,179.8740582674194,,176.07319197118488
56,2024-10-23 18:01:58+00:00,231.9816419388986,183.03077774668668,175.72945194621207,179.2406738665393
57,2024-12-10 18:01:54+00:00,238.47782619802905,209.054624156341,201.2834232562244,
58,2025-02-04 18:01:53+00:00,249.08285498125244,199.91115864661242,195.95187521909173,
59,2025-02-20 18:01:45+00:00,256.66774103398166,208.73048043533214,203.94982912014882,
60,2025-02-28 18:01:51+00:00,,180.15248496694286,173.7070890374218,175.4804650900309
61,2025-03-24 18:01:29+00:00,,,,
62,2025-04-01 18:01:37+00:00,,180.94768327846666,173.08770556599376,181.46825373954226
63,2025-04-09 18:01:24+00:00,249.39543374788136,197.05415290285458,195.39832566173374,203.05166769113364
