,dates,aus0190-0000,aus0190-0008,aus0190-0010,aus0190-0011,aus0190-0012,aus0190-0013,aus0190-0014,aus0190-0015,aus0190-0016,aus0190-0017,aus0190-0018,aus0190-0019,aus0190-0020,aus0190-0021,aus0190-0022,aus0190-0023,aus0190-0024,aus0190-0025,aus0190-0026,aus0190-0027,aus0190-0028,aus0190-0029,aus0190-0030,aus0190-0031,aus0190-0032,aus0190-0033,aus0190-0034,aus0190-0035,aus0190-0036,aus0190-0037,aus0190-0038,aus0190-0039,aus0190-0040,aus0190-0041,aus0190-0042,aus0190-0043,aus0190-0044,aus0190-0045,aus0190-0046,aus0190-0047
0,1987-05-22 23:07:44+00:00,207.38673998707964,205.74822169904823,220.16806397799985,210.78107070664262,211.6238377311778,214.66749135887414,200.10235538878513,208.5631232850109,221.96692304421788,222.79048563200644,227.2440269275339,214.44659216493653,201.6567364625664,199.80272802975418,192.01017936145595,191.19393384293477,198.75466309273412,198.1430962369547,213.4104389172033,210.11312902456388,217.7786351334201,211.09840227329548,212.12581589036398,212.1848776694648,221.3762209932575,215.15686608416152,212.4156498603088,224.51965983824007,214.97834113549214,220.27381904190514,224.9519680647039,225.83587012257945,222.76879347224968,223.64504546253136,223.7262765114975,229.19247972876343,224.316428708885,224.4430571773327,222.78225702312915,223.3001853823221
1,1987-09-11 23:10:29+00:00,201.07653720331726,200.7143559782521,226.76935822649827,209.53675664401555,200.98891898276597,196.77444916192326,170.92464597833788,190.85521355835002,206.54877698599424,203.56286819573805,199.26005654221663,218.39354984365104,223.15385020485184,219.66349710392836,211.69995775922752,195.93444672078704,207.84818992689276,204.7882105436954,218.8118633230324,214.61961078377317,223.8886111842046,224.53891677048955,229.36056959430027,224.97497141663374,225.17624117976197,216.27999270375858,220.2872285394635,221.71984169942476,210.92757057863187,211.76431805778452,216.82000197675848,212.78471091770493,211.52144471222752,206.99065884555054,224.20596696152145,223.85022158316792,224.2765014836327,226.49521786493204,212.94525257028954,210.91927471128554
2,1987-09-27 23:10:51+00:00,215.27772110594466,211.18685375247804,252.92006653877,228.87667706150262,219.46442237548112,208.79151839599766,191.09257383041677,207.653886117732,229.54762748342162,229.5294313366287,,234.20751351525942,237.23997231505848,235.01345829243547,222.42914976893917,218.74005236657464,216.9511259040014,215.77519504845895,236.32039995965678,230.51801200521956,239.75315217000085,245.0204586920701,240.3574158906302,244.81244000116092,240.8032903348028,235.325499558467,230.32499240274348,228.91822673861088,223.948650426499,218.03281517894774,223.86924635922622,224.77009206091878,227.70714458557595,230.18999984290363,226.66391792999303,225.83271924925083,223.67670932394554,229.26833590885389,220.5573820333215,220.03546088760055
3,1988-02-18 23:13:23+00:00,199.39689040561166,199.36555239875352,202.20451625731812,213.76894155701888,211.12211817745623,210.04462527307817,196.7172180169869,197.46753204032797,201.07139291847085,208.9166703311311,195.5682916896646,223.6906239946888,214.35599718325483,211.8556027043403,201.53495287152796,202.99447761737287,209.50192067041812,196.090901672099,207.5959747334232,198.72293464537856,201.1635579899813,198.66841656173074,197.3631501955988,202.63436236171884,204.99006561710866,197.08099639435665,189.05979777173388,194.79085163223996,186.34814986738843,182.0093538467337,186.67282250102127,186.0367548855481,175.1496962409113,173.24332602546315,202.90712952540048,201.67160407738913,196.38981848910618,203.52132082572356,197.609202925701,199.2071537104805
4,1988-06-09 23:14:15+00:00,202.30332229553613,197.51923573041643,,206.0910051423088,208.70566972505932,207.92439270304766,196.19826483597876,207.09572751652934,221.5755230077411,219.4710026810776,221.4738564222434,220.74547083152768,204.60121667245653,208.55210310768837,195.209218968345,187.76985789251432,194.1321337839936,214.65776179179494,236.33462001351836,223.162066719676,225.5464361715641,218.9072434554316,218.910523887012,220.7418820466084,236.48508534523842,223.03925236558712,215.85311868826,214.1200059158357,210.50481953604705,204.25725801144392,211.61916962230902,206.04000489000146,199.26674143972713,200.32717328902578,210.9096199243367,216.87811258841782,226.20246688832933,230.25619542896942,223.48291689771023,215.014158825568
5,1988-06-25 23:14:20+00:00,205.74304977687305,201.56759623119393,238.98766560505726,206.6772783997736,213.93343749748053,205.71528153383116,187.14994720231243,207.60273268379345,227.61537457899925,234.42987460249935,238.09270364739896,225.84862926784632,215.91221590671415,215.17301165210029,206.12565256679636,187.74534032863096,203.63254739876697,210.85562951883986,226.0601927722604,231.56584888995297,232.31013457558066,218.17973024641196,220.6853616887317,225.38031953420074,234.9663257330972,222.73355063792582,215.21142476922432,207.34848052054664,194.4478187417854,201.51248146879715,196.31105766938282,196.15681516392283,194.11644178260286,194.76698506199324,213.94651482516403,222.58754225567665,225.59720278445488,225.45247448226397,218.86660057150726,215.72115746992918
6,1988-07-27 23:14:26+00:00,196.9995421747122,201.3360156064444,212.13028802059807,209.01374401134981,200.1832152599606,202.28497582097003,179.6824057477006,195.78079712915954,198.39382570662298,210.67120510548932,193.5404386423621,211.32287262141574,205.4424507890186,207.03131829473747,199.69744682094256,185.28617381835815,162.16360411782722,204.18976938382525,218.0011366628231,205.8035066683576,211.48442105740733,216.4925808302689,217.7366042450132,222.11172190179784,223.63849879004027,216.4418091482747,215.23907047187865,207.9183503030794,187.91510892163814,189.95192350998093,198.70965429688903,195.5376169325495,197.54940278528073,199.046828259428,203.9094517798945,211.738343868145,216.65809041301358,218.91606311747185,209.32043199362727,208.94317874510807
7,1988-08-28 23:14:30+00:00,201.65292411872358,201.73387220460924,214.55254394075388,210.01919630352643,201.70035550583304,195.33144013592016,173.87648050516384,191.40681940101913,205.29327746232735,216.24927921445237,196.6501008302921,216.0532071616425,208.50293412335913,207.169946626489,195.42615256035873,197.91868726723754,194.3685498000635,189.14805151929664,212.98527742130491,202.88358950238535,213.01778773046433,211.8210027913582,214.87186127053903,210.40115783096294,224.7581048221124,218.93925581272657,211.71997998879777,206.84267708484398,205.64416769838124,193.47229669900673,201.51917618422374,192.0426268683041,202.04626409566617,198.3213388417861,202.49489013127214,205.2108612244714,206.6446720193973,206.85863212201022,200.34139572428393,203.81712456093211
8,1988-09-29 23:14:21+00:00,207.71696945638507,205.8681370949873,219.66863815494233,212.64280416243017,201.68814115674985,201.01027554078024,182.65204304632974,209.7422421699826,209.17876094132967,212.7354886765591,217.4239589803603,218.30863407268058,212.40831944620902,211.43056321338827,211.76162253494812,206.54621446308158,201.05043329020762,203.30717477038905,219.0485046901246,213.1028333118588,215.82213754163203,212.75259887459765,216.64699649703985,221.2644460154006,223.1001378437526,227.19916596617364,221.14023125746976,222.38938370035137,216.6852707054187,212.77690664249144,213.0123235518503,206.80535694520452,203.8539758751886,200.26695631664336,206.41230605220602,203.7824985834144,206.32723353138562,213.87377074631078,204.16190066798026,204.1974240584128
9,1988-10-15 23:14:16+00:00,202.05304920865214,199.6885781673455,231.3904827235966,216.0376528953691,205.7963801255019,198.53788812062123,173.17885073583557,209.00408205617725,210.47366463479628,217.73156606379928,217.95272680147343,220.49156800468603,216.8646983338353,208.7599277011174,203.6569945958718,209.06567686965218,206.1294909350077,205.6556607680646,217.3861823281814,219.14586731466065,223.8458062687904,218.34767640024097,215.99888195720794,218.80154254266594,222.6584449399537,218.4610315867718,222.065656105568,224.19394775308177,213.5634055951836,215.65228712540858,212.79972534290175,216.4904193399404,210.57087936548504,213.07264134744358,207.6540016712123,206.85478323802937,205.0715724839823,208.8097614595331,209.27401554771416,203.47528406769277
