,dates,mex0498-0000,mex0498-0001,mex0498-0002,mex0498-0003,mex0498-0004,mex0498-0005,mex0498-0006,mex0498-0007,mex0498-0008,mex0498-0009,mex0498-0010,mex0498-0011,mex0498-0012,mex0498-0013,mex0498-0014,mex0498-0015,mex0498-0016,mex0498-0017,mex0498-0018,mex0498-0019,mex0498-0020,mex0498-0021,mex0498-0022,mex0498-0023,mex0498-0024,mex0498-0025,mex0498-0026,mex0498-0027,mex0498-0028,mex0498-0029,mex0498-0030,mex0498-0031,mex0498-0032,mex0498-0033,mex0498-0034,mex0498-0035,mex0498-0036,mex0498-0037,mex0498-0038,mex0498-0039,mex0498-0040,mex0498-0041,mex0498-0042,mex0498-0043,mex0498-0044,mex0498-0045,mex0498-0046,mex0498-0047,mex0498-0048,mex0498-0049,mex0498-0050,mex0498-0051,mex0498-0052,mex0498-0053,mex0498-0054,mex0498-0055,mex0498-0056,mex0498-0057,mex0498-0058,mex0498-0059,mex0498-0060,mex0498-0061,mex0498-0062,mex0498-0063,mex0498-0064,mex0498-0065,mex0498-0066,mex0498-0067,mex0498-0068,mex0498-0069,mex0498-0070,mex0498-0071,mex0498-0072,mex0498-0073,mex0498-0074,mex0498-0075,mex0498-0076,mex0498-0077,mex0498-0078,mex0498-0079,mex0498-0080,mex0498-0081,mex0498-0082,mex0498-0083,mex0498-0084,mex0498-0085,mex0498-0086,mex0498-0087,mex0498-0088,mex0498-0089,mex0498-0090,mex0498-0091,mex0498-0092,mex0498-0093,mex0498-0094,mex0498-0095
0,1986-04-21 17:30:52+00:00,164.99394704591424,143.55228361463736,133.5479944355155,122.86919043783254,111.8141222517178,117.10893663006675,108.5292026826632,102.46022128662531,101.69164402780964,97.96544155918005,103.70342949852781,116.0999192830523,118.31990546006878,120.3272162122951,121.42674757544043,133.26853839611928,148.9628399001913,163.9234205834269,179.1013800523912,186.8440893777676,189.68338739628587,197.4615318365058,199.5194558536056,209.37007838852318,225.66276694044612,237.35611598203224,238.4501855019929,230.74824855311462,218.82662955325526,205.79893820896245,214.85743345072814,209.44552761045685,218.98839426549546,211.12541650244705,203.55259179532706,202.30527457574902,211.87183152361803,213.14868116392054,215.5910758071378,214.30075164888643,208.3782554118107,207.2902160121892,217.44290551014404,237.03200558232967,243.56879185783663,238.37518481733406,243.14509788648832,244.24829354743258,247.18878961172098,268.31777647506175,274.6517538888128,264.114697929271,255.03337120022172,249.52717444485245,244.65713248730896,246.4362994816804,236.93566857901337,240.35438766100987,243.12161840434516,251.04860711623365,242.4029355022543,249.26854846184932,241.0366393842351,234.91905402824213,238.60087323560913,233.5322106033018,228.77449641551175,226.4501574466601,227.53890072511663,224.2611899148523,222.89050851189143,221.86418604728,222.3591525691166,219.79421127853658,213.33541902980554,212.6057763803136,216.3191724494456,215.31513300475015,228.40184544442684,233.73540910724546,230.7506855795279,225.84217927024503,226.5094809344891,229.28171789952546,240.3025142118633,235.10869194818753,237.89638648738014,239.45172377543497,234.59606780935553,238.78031005076542,245.84432038736392,247.84030819532933,257.7446868245933,265.2712010088976,266.8216807304257,276.18738840070665
1,1990-05-02 17:25:42+00:00,193.79759821591557,170.6776989420071,164.7351068525973,155.4320244255079,144.16231246580534,131.72187694488989,137.09605092547014,134.05676154786826,123.54526911444403,123.69567939077811,132.1460140778269,128.08426916147727,142.06837101707987,142.07571380058945,136.29753185956713,149.32184497526566,169.23676734927076,180.69081155317485,192.5553603629129,206.8227562810705,220.226889729069,218.82914611217092,226.4513898525384,229.99007851846886,247.45937048185357,252.9877524027583,256.5646621369906,259.21219493801425,244.9923202382636,226.28987495896934,214.1753623340018,218.76086143650934,219.7788713012065,219.09081538349125,216.49608798864546,214.9992767767509,225.258354453713,228.0778971538599,228.88446809574515,218.6962590430672,218.28455705033792,218.3860940071249,230.91170208920622,234.55243590793003,242.55942981440566,245.34293509927534,242.17422392401613,240.42489269955198,246.82994184752044,257.17776017802277,267.6692869426089,258.9137649641532,254.54311386209025,250.50833344379697,244.27838429730818,237.64755403580597,229.72376317159996,234.7545202246838,241.26818049340466,246.2842487117256,250.60776184453476,244.49867023673943,237.9996489823476,237.09559348196038,232.37589607963594,232.97276946325567,230.78782467609943,232.73944071071594,228.39936135044883,227.86897922656306,230.39189323757256,225.25934205557138,228.69765138261496,230.88928102295017,225.2903198401475,222.89990553728387,222.8373097741747,230.943883633408,241.30221122828954,256.64219857851305,257.35485716527603,255.46874776775633,256.40519394653995,253.76733779813435,254.3759599710362,255.16721290938023,262.04125315329253,259.2878123869027,254.9565247216874,260.99371949769073,255.46779266590207,266.2625720705215,269.6140858164982,269.2982140985727,271.52951521241835,286.11653350425274
2,1993-02-03 17:27:27+00:00,150.50357564540167,131.59775090442764,114.63732108488949,119.00876707000589,115.77461312861672,101.89059204444897,89.57018812270826,92.38912389321139,86.98225730706147,84.15199102949197,84.25077694386452,102.83373377867227,108.49609081217756,104.68648305445839,99.34845746789108,105.262536146001,124.71267711250431,146.8225409282046,162.42944116755083,177.31795992828006,180.21782396601807,193.62029527163102,201.55119334949208,203.21608743688626,212.7619596357443,225.75055676671224,231.61514598460712,228.58041010349078,214.80655487961826,214.02572268416642,204.04941143589602,198.73748364822802,200.20853814890032,194.93239559664093,193.99201691927647,197.25271272264047,201.0962303593307,207.3398499502016,209.16347215980954,203.374376686038,197.32443209895786,194.6139636023316,202.5882407613699,210.69412492736907,223.40964224046496,227.33098616775953,224.10329191001622,226.76522742655385,227.8507409375301,233.1092531044191,242.07230713537894,244.038029115364,241.37999334154884,232.03093807259376,224.07560654655785,217.00234245353215,218.38879358093595,217.4496322603186,221.6891242479188,230.6947786676109,233.69052101114625,230.93539696329626,219.4641477356692,208.1603238816909,200.4647860508297,199.61997069279946,202.0844231227466,201.6812992218733,202.28879409670856,206.2605585082486,201.69409687330815,205.16130904313135,200.3211120866817,195.0023062259359,191.1361339044935,193.4635763977733,197.12069120783897,203.59978469700928,215.33857798280854,218.26043461808098,216.9484354747101,209.01782707435055,205.86036798165986,207.13452101405335,,215.84738030113363,217.30246806237488,220.8743726115851,223.3735716794411,232.78745912497033,233.03498245021268,231.95833534180534,235.67551849596234,241.69023195101622,243.53590255428782,250.98045111948227
3,1993-03-07 17:27:44+00:00,131.80292770710466,110.21179476150702,92.32401997713555,93.75817160155934,86.3282062756056,80.66781721284539,71.48647408425168,70.23023100885507,64.70195374611461,61.72709351497102,66.90455212326273,70.03146681406537,72.9694639478844,75.7201619704631,84.47062055001015,90.08637958057588,108.52616872506381,123.40741625622864,133.1209229463987,148.68824504907917,161.36475249899507,167.63808977565958,167.95805696584887,174.859144554833,192.14246125571168,201.3965600592059,198.21087549925142,191.80705813656004,186.61510394736058,175.5393926179592,173.37333187805189,178.11106140217487,182.41733080330056,182.46880958667606,170.26133786486923,166.6590773139165,172.8256991869231,178.1542477742098,181.5622218662399,178.05232750423988,171.1453143077556,170.712840899053,177.512185476027,184.41947990160116,193.66316472585498,199.21903712797092,198.5199357444103,198.9214113052762,204.01366648012566,211.99253308460482,213.01274014556168,210.39432453204756,209.70218303590013,203.9471524222409,200.97293508269712,195.2181940076629,191.54417818953874,189.69405992857847,190.87916120035487,196.3057667067822,199.01367651980843,199.09050854268463,194.44825848091162,189.32954808260877,187.12622789395306,175.67288007480374,175.70680275510765,177.50176153226417,177.48216971061984,173.02886671347733,175.31807432937813,178.81005407745948,175.31085174292053,167.7765431117943,167.15501417018152,168.21863915428463,171.9252511467422,178.91796369451416,187.46340856940049,190.14418170807107,179.83371797671742,172.53544467667228,171.96618977582102,169.4276062685064,,,181.54452680025713,183.72698127575606,182.99315036117935,179.74805743267962,183.4513726155164,185.62741663640787,195.49344823768047,208.174558627165,210.8896462389195,209.61226029599914
4,1993-04-08 17:27:52+00:00,136.62191593681035,121.20438767193377,102.67668562340263,100.2727165024371,96.89820528972783,86.69618056564279,74.0339649338072,68.1410850189385,67.47873068449022,65.86354469251273,73.05300605286158,79.34821125299669,80.80092032472638,83.2537207820717,90.83331992331054,98.5498927082667,109.65092748882553,124.14068366953636,139.25003520598014,155.14833638296162,172.6336011505648,176.92578620502047,176.50831985987506,177.11326384540692,198.73167933313613,204.0720643448528,205.30906930339748,202.62946224083035,195.72819051999488,185.41246234168352,190.47557669283063,179.12973898471182,184.4836922606265,181.87208967457633,175.12618918543515,175.8958237992623,181.89633032840615,187.68044466939313,190.83857525807903,175.51194185072583,168.68334345352872,169.29872506415614,174.66663934874714,188.7206483397739,198.87469246087585,203.39498629095317,203.9930415199255,203.7438189947979,205.54081650801814,210.6280333482937,216.31386168560022,215.66308683128022,216.53808090734222,214.445688259696,211.3555287363043,199.96701136401995,197.44965237264216,197.50643517861027,195.67548705720282,201.71371480361302,204.86392182158298,204.6222651251373,200.36883654057195,193.3336142831027,188.57905554738522,188.25538067035401,187.6404690402626,190.73564544106307,185.63606259864554,187.13276795808338,181.6979120830837,183.2718010222438,179.00692283258834,179.2393894393231,176.4009197141603,175.82329928693292,180.68991131825942,186.88223921654352,197.18068532599105,197.44800867407236,196.89447950146393,188.9899678160991,188.69432287743462,187.99408864741355,,185.90191537847363,194.43164948183565,197.57844871542903,195.50557378614957,195.91430092618896,202.33388991242492,209.23655095434412,210.63097225146186,216.96711112210383,219.90200013882207,222.5465702896696
5,1993-06-11 17:28:08+00:00,152.53793577045434,142.73595562414005,129.4116084803931,123.71880806286737,114.94665948139763,115.2511649717691,106.61464881258205,98.91993088713605,106.7687528790143,94.12752725905145,101.73661045903185,103.44082638882878,105.91191535212594,114.22890641127859,109.61492528352635,117.84261059266895,142.04347118672376,148.69760872528806,168.2491136828574,177.59430631724987,183.44512435439228,198.8715205442309,200.44210713973587,202.79158979848185,222.71206068871427,233.6262486817198,232.99254735812102,217.12006154329436,209.2558722941297,201.55180632961063,205.34084151023777,207.19752152763215,211.478776476431,205.6878370260619,193.14675366884205,195.20035092775805,201.5958004666768,211.4527687970878,218.4132866091337,204.87212218831854,192.60780207010146,206.1961371629571,200.9335881617695,217.52773514009448,222.74192869903186,226.09048384635736,215.77533701685115,225.40210505365914,222.53248625007285,242.02041186778064,248.03045014149876,241.6781891670426,240.98723009066816,235.04817877074663,244.23920806022346,234.8675301176558,237.25197935537176,224.90709934846507,220.8259962910917,220.58885579645056,223.90876488057597,233.19467629089218,229.920070316121,222.47262350417242,219.11156195467075,214.40159393182518,224.32795050338245,220.2875914482464,214.57698902570075,208.99346892362882,199.98625431340767,202.69772086562085,205.12652817861868,205.0449330171378,191.42961652120565,194.33298289129283,204.39352874737,215.92764589694542,225.574408506531,234.63651176563172,218.04842784838246,218.56577286147416,222.13175031676747,218.39258703636676,229.15634413779514,232.2134557805627,222.35654160722635,220.55059745368823,219.1558812635372,225.2095026892451,229.97825949827296,,,,,
6,1993-07-29 17:27:58+00:00,,,,,,,,,,,,,,107.66669062773593,101.55973169038198,105.88527104572258,131.29925942673083,146.135606845721,162.91450967326557,196.072422206391,,,,,,,,,,,,196.4647148195245,202.31143091217723,196.9710357591664,190.7002080890326,191.32958748379497,199.22123114186724,205.27523721417077,205.29955571024422,185.5197389021971,,,,,,,,,,,,,,,,,,,,,,217.70401812343692,211.94272032529003,208.59921953851554,203.83585779037082,196.91379329692154,196.30337071575795,205.06588823280214,199.61185190457556,196.85226594153397,193.13990564598342,192.94917641195775,191.37266878756967,192.8760332067619,192.19279399109598,196.3447617949167,198.81076274327813,224.1494876472612,211.4541092589955,211.49148626653255,207.5972982788956,208.62748636705874,211.9856446482755,219.04709674714798,210.23127583197635,209.07073499522164,211.3898675801784,211.65019654260084,214.8008162211856,213.3071052679042,228.76749545473962,232.32040297417595,237.35566733400395,244.0709488916606,247.23102598648427,244.35145770883037
7,1993-11-02 17:27:40+00:00,134.52555996432608,116.92770778129993,99.4498659018795,93.35991741886403,87.31130889602304,74.80098314381601,67.57960297599578,63.61921289525953,61.50233264619089,56.046448517474296,63.69414324532551,72.14873352940958,74.92302672465041,76.09024643011895,78.99087831575625,83.68842884313872,99.67748892861425,115.79597586805758,136.39330669816994,149.1035263637155,159.39508020652028,167.93192058504107,168.40534519714487,174.57644747372822,189.18679646504012,199.46015236908286,196.04830647791073,189.81212462654761,188.43831210797333,177.89294946176497,169.12636451790968,170.89380235173624,177.86142109208532,172.5700045835717,176.386777107047,168.48760058952578,174.34508243300414,181.01689163891706,178.51603112528824,174.1448893100943,169.65518431689318,165.21872231538848,176.27156123262563,185.01970122844804,193.3273215564617,202.6206892080025,191.83674747696364,193.67539639553752,198.99334513134056,206.75607934676555,211.3002340635001,213.13651209948443,212.56725178267033,208.17746380735662,201.29058847886256,196.00650370916958,194.4797022657949,193.20799146182765,193.04814469623471,197.26137204248536,198.82199522918552,193.70773553374323,189.33802325036987,185.87284649817684,180.07871469117367,183.16404055676782,182.80626961693974,182.48570422474208,182.6556392115328,178.8501247618474,176.67977860640264,176.5261859575342,178.33569669121314,171.54895030388153,170.8676557928843,174.99895464121403,174.7034691410238,180.27196623908424,184.2636764595337,187.34620477196117,185.66645361927615,181.46075691253606,183.58544852655393,183.78186711592102,186.80871930834417,189.74089501986543,192.32374364415767,188.74228147665764,189.84281809809806,192.4806124912871,196.34411719318854,196.49044719243292,204.76740669836167,209.82631418179147,212.14229579683933,214.3810966643594
8,1994-01-05 17:27:08+00:00,142.7312628104528,126.08048916923963,115.7744781784269,104.03957862570407,109.05170137106558,97.32237724080889,94.27607219769365,90.29289834854588,87.70006349318139,86.44918082543711,89.23771331082206,91.83467146116854,104.2657054476255,99.41583845856393,107.39916030438361,113.57860006168339,124.9786166089562,142.08675484670778,152.525268218125,168.0529660742721,176.64065972375616,186.96410871253596,195.3502225381475,196.3676083139614,210.8884453913289,221.06978730169652,233.5248772975806,218.1638359315513,210.25485023643796,211.04814545290435,197.51568171013787,191.18567008076957,194.17053722367814,200.26392002923797,188.69093108424548,188.3841263328087,196.70976299927446,195.72710411926602,203.8130754980858,196.13649282619315,197.73910567533807,197.04615111353155,203.11513550340325,211.20824350413685,223.60855734665773,221.0132357423272,223.22674902960125,228.32435272045583,224.97744264226995,234.11245802263497,238.51977930880983,233.80914115926953,228.9917060356544,230.51748797054438,225.4303616387911,219.63544577736076,212.23438349101735,211.2343884677784,219.9454037489502,218.31245053072377,225.62987682243752,220.11871116969417,212.13866091267525,209.61462860732598,203.06224549113924,199.1421928228018,198.24562045351155,202.35728687151075,202.0326247619078,203.4683034773053,198.49814511348814,199.31806983453788,198.15739979916077,195.09675411820376,191.1793198143274,187.59167647495386,194.24607364521077,209.9387056909482,221.9846843497299,224.51100423846273,217.31830629275123,210.06142452639307,207.3759960256975,208.56520589538604,210.17462055999468,211.4461818145296,210.04203549008622,212.83753668887812,214.8863440082382,220.9134553252245,229.65949318993887,240.2525583189407,242.92115868893666,243.52460065101042,240.8855813717589,236.8011136884197
9,1994-01-21 17:26:53+00:00,155.6233704165366,133.3138138897598,121.96870524627126,116.62266472531657,117.46287388897777,103.8003143541094,99.15327001833327,97.14344730302638,96.3273256609456,92.62508570835317,96.58008016916261,101.78558828993769,109.85551199340955,109.02398866836268,119.84888891239956,126.85870288806296,132.94846684078414,145.8685376392243,167.02449352938964,180.38750103567872,183.4398823551444,199.28233329120826,203.49782687071524,209.56350130361272,222.79754565708856,238.72927740548693,234.95959889699924,232.3738201259963,225.42147711304057,221.2110787514121,207.47868058638755,209.71800542576068,211.7267123078219,199.49210429472777,192.4525600748965,195.4544014756919,202.36625637523144,209.00561583415939,209.98232310972259,202.3896597352705,201.4482516270727,200.98002219368126,206.13347721178116,215.92588327951785,226.4634993732434,226.03385235678044,226.94848462300044,232.54661884238726,236.44529346095354,241.32641205054608,250.8391550539667,239.78501376837286,240.09764619663872,241.64481821211757,233.45131010381408,227.6091171150966,222.47498642927837,222.9992146729801,223.22281389970726,228.06054359794132,230.33584167140071,225.6404069592827,223.97065948184388,221.04735125865483,206.64361325259998,203.23282735298295,205.14991065965432,208.4588321814071,213.27485485029524,211.85633169678374,210.57889711290073,204.9187196967353,203.65226151863408,200.08917989249662,192.74742005656088,190.55991110718077,200.59055098759842,217.38686893170217,224.28439526275247,226.62645235726885,225.19215891187278,219.97272614680463,221.070157252368,222.86500743064255,224.907791274227,227.0173691311276,230.62288922522654,231.76501770304225,232.45454537457698,238.40362556668418,243.66488610612635,246.91475207225983,250.5107453581178,248.88282888012372,249.4256323139506,252.70877017447117
