,dates,mex0498-0000,mex0498-0001,mex0498-0002,mex0498-0003,mex0498-0004,mex0498-0005,mex0498-0006,mex0498-0007,mex0498-0008,mex0498-0009,mex0498-0010,mex0498-0011,mex0498-0012,mex0498-0013,mex0498-0014,mex0498-0015,mex0498-0016,mex0498-0017,mex0498-0018,mex0498-0019,mex0498-0020,mex0498-0021,mex0498-0022,mex0498-0023,mex0498-0024,mex0498-0025,mex0498-0026,mex0498-0027,mex0498-0028,mex0498-0029,mex0498-0030,mex0498-0031,mex0498-0032,mex0498-0033,mex0498-0034,mex0498-0035,mex0498-0036,mex0498-0037,mex0498-0038,mex0498-0039,mex0498-0040,mex0498-0041,mex0498-0042,mex0498-0043,mex0498-0044,mex0498-0045,mex0498-0046,mex0498-0047,mex0498-0048,mex0498-0049,mex0498-0050,mex0498-0051,mex0498-0052,mex0498-0053,mex0498-0054,mex0498-0055,mex0498-0056,mex0498-0057,mex0498-0058,mex0498-0059,mex0498-0060,mex0498-0061,mex0498-0062,mex0498-0063,mex0498-0064,mex0498-0065,mex0498-0066,mex0498-0067,mex0498-0068,mex0498-0069,mex0498-0070,mex0498-0071,mex0498-0072,mex0498-0073,mex0498-0074,mex0498-0075,mex0498-0076,mex0498-0077,mex0498-0078,mex0498-0079,mex0498-0080,mex0498-0081,mex0498-0082,mex0498-0083,mex0498-0084,mex0498-0085,mex0498-0086,mex0498-0087,mex0498-0088,mex0498-0089,mex0498-0090,mex0498-0091,mex0498-0092,mex0498-0093,mex0498-0094,mex0498-0095
0,1986-04-21 17:30:52+00:00,161.05260158018456,140.00507269548066,129.60664896978582,117.80174626760868,106.74667808149394,112.67492298112087,103.46175851243933,97.39277711640145,96.62419985758578,92.89799738895618,98.63598532830395,111.03247511282844,113.25246128984492,115.25977204207123,116.99273392649455,128.8345247471734,144.52882625124542,159.489406934481,174.6673664034453,182.4100757288217,185.24937374733997,193.0275181875599,195.0854422046597,204.30263421829932,219.7507487418516,231.4440977834377,232.53816730339838,225.68080438289076,213.7591853830314,201.36492456001656,210.42341980178225,205.01151396151096,215.04704879976578,207.18407103671737,199.61124632959738,197.87126092680313,207.43781787467213,208.71466751497465,211.1570621581919,209.86673799994054,203.9442417628648,202.8562023632433,213.00889186119815,232.59799193338378,239.13477820889074,233.94117116838817,238.71108423754242,239.8142798984867,242.75477596277508,264.37643100933207,270.2177402398669,260.17335246354133,251.09202573449204,245.58582897912277,241.10992156815226,243.21156228244703,233.38845765985667,236.41304219528018,238.68760475539926,246.61459346728776,238.46159003652463,245.32720299611964,237.0952939185054,231.37184310908543,235.05366231645243,229.9849996841451,224.83315094978207,222.90294652750342,223.59755525938695,219.82717626590642,218.94916304616174,217.4301723983341,217.9251389201707,215.3601976295907,208.90140538085964,208.66443091458393,212.7719615302889,211.37378753902047,224.46049997869716,229.30139545829957,226.316671930582,221.40816562129913,222.0754672855432,224.84770425057957,235.8685005629174,230.04124777796366,233.46237283843425,234.3842796052111,229.52862363913167,233.71286588054156,240.77687621714006,242.77286402510546,252.67724265436945,260.2037568386737,260.9096625318312,270.27537020211213
1,1990-05-02 17:25:42+00:00,177.42025089271044,155.9380863511225,148.35775952939218,134.37543500995847,123.10572305025592,113.29736120628414,116.03946150992071,113.00017213231884,102.4886796988946,102.63908997522869,111.08942466227747,107.02767974592784,121.01178160153044,121.01912438504003,117.87301612096138,130.8973292366599,150.81225161066502,162.2662958145691,174.13084462430714,188.39824054246475,201.80237399046325,200.40463037356517,208.02687411393265,208.93348910291942,222.8933494970459,228.42173141795064,231.99864115218293,238.1556055224648,223.93573082271416,207.8653592203636,195.75084659539604,200.3363456979036,203.40152397800136,202.71346806028612,200.11874066544033,196.57476103814514,206.83383871510725,209.65338141525416,210.4599523571394,200.27174330446144,199.86004131173218,199.96157826851916,212.48718635060047,216.12792016932428,224.1349140757999,226.9184193606696,223.74970818541038,222.00037696094623,228.4054261089147,240.80041285481764,249.24477120400314,242.53641764094806,238.16576653888512,234.13098612059184,229.53877170642357,224.24790622591087,214.98415058071535,218.37717290147867,222.8436647547989,227.85973297311986,234.23041452132964,228.1213229135343,221.62230165914247,222.35598089107577,217.63628348875133,218.23315687237107,214.4104773528943,217.99982811983134,212.0220140272437,209.4444634879573,214.01454591436743,206.83482631696563,210.27313564400922,212.46476528434442,206.86580410154176,206.52255821407874,208.0976971832901,214.56653631020288,224.9248639050844,238.2176828399073,238.93034142667028,237.04423202915058,237.9806782079342,235.3428220595286,235.95144423243045,234.1106234938308,243.61673741468678,238.23122297135328,233.89993530613796,239.9371300821413,234.41120325035263,245.20598265497208,248.55749640094874,248.24162468302328,246.96349422761068,261.5505125194451
2,1993-02-03 17:27:27+00:00,146.04361202278375,127.5837836440715,110.17735746227157,113.27452812663998,110.04037418525081,96.87313296900379,83.83594917934235,86.65488494984548,81.24801836369556,78.41775208612606,78.51653800049861,97.09949483530636,102.76185186881165,98.95224411109248,94.3309983924459,100.24507707055582,119.69521803705913,141.80508185275943,157.41198209210566,172.3005008528349,175.2003648905729,188.60283619618585,196.5337342740469,197.48184849352035,206.0720142018174,219.06061133278536,224.92520055068024,222.84617116012487,209.07231593625235,209.00826360872125,199.03195236045084,193.72002457278285,195.7485745262824,190.472431974023,189.53205329665855,192.2352536471953,196.07877128388552,202.32239087475642,204.14601308436437,198.35691761059283,192.30697302351268,189.59650452688643,197.57078168592471,205.6766658519239,218.3921831650198,222.31352709231436,219.08583283457105,221.74776835110868,222.83328186208493,228.6492894818012,237.05484805993376,239.57806549274608,236.92002971893092,227.57097444997584,220.0616392862017,213.35328130775386,214.3748263205798,212.98966863770067,216.67166517247364,225.67731959216573,229.23055738852833,226.47543334067834,215.00418411305128,204.14635662133477,196.45081879047356,195.60600343244332,197.6244595001287,197.66733196151716,197.82883047409064,201.24309943280343,197.23413325069023,200.14384996768618,195.30365301123652,189.98484715049074,186.11867482904833,189.00361277515537,193.10672394748283,199.13982107439136,210.87861436019062,213.2429755426358,211.93097639926492,204.00036799890538,200.8429089062147,202.11706193860817,,210.11314135776772,212.2850089869297,215.1401336682192,217.6393327360752,227.05322018160442,227.30074350684677,226.22409639843943,229.94127955259643,235.9559930076503,236.84595712036094,244.2905056855554
3,1993-03-07 17:27:44+00:00,146.05145769634848,123.03547175182646,106.57254996637937,112.07771015915854,104.6477448332048,96.69741345074469,89.80601264185088,88.54976956645427,83.02149230371381,80.04663207257022,85.22409068086193,88.35100537166457,91.28900250548361,94.0397005280623,100.50021678790945,106.11597581847518,124.55576496296311,139.43701249412794,149.150519184298,164.71784128697846,177.39434873689436,183.66768601355886,183.98765320374815,193.1786831124322,213.5152562395774,222.76935504307164,219.58367048311715,210.12659669415925,204.93464250495978,191.5689888558585,189.40292811595117,194.14065764007415,196.66586079254438,196.71733957591988,184.50986785411305,182.68867355181578,188.85529542482237,194.1838440121091,197.59181810413918,194.08192374213917,187.17491054565488,186.74243713695228,193.5417817139263,200.44907613950045,209.69276096375427,215.2486333658702,214.5495319823096,214.95100754317548,220.04326271802495,226.24106307384864,229.04233638346096,224.64285452129138,223.95071302514395,218.1956824114847,213.79661207301655,206.87608218068058,204.36785517985817,203.9425899178223,206.90875743825416,212.3353629446815,213.26220650905225,213.33903853192845,208.69678847015544,202.1532250729282,199.94990488427248,188.49655706512317,189.95533274435147,190.3254385225836,191.73069969986366,189.0584629513766,189.56660431862196,194.83965031535877,191.34044798081982,183.80613934969358,183.1846104080808,182.46716914352845,184.74892813706163,193.16649368375798,201.7119385586443,206.17377794597036,195.8633142146167,188.56504091457157,187.9957860137203,185.45720250640568,,,197.57412303815642,202.04651983335526,201.31268891877855,198.06759599027882,201.7709111731156,203.94695519400707,213.81298679527967,226.4940971847642,232.26244122278524,230.98505527986487
4,1993-04-08 17:27:52+00:00,150.27517707405912,133.49232269545766,116.3299467606514,117.8269093931855,114.45239818047622,102.05609934504764,91.5881578245556,85.6952779096869,85.03292357523861,83.41773758326113,90.60719894360997,96.90240414374509,98.35511321547477,100.80791367282009,106.19323870271539,113.90981148767155,125.01084626823038,139.5006024489412,154.609953985385,170.50825516236648,187.99351992996966,192.28570498442534,191.86823863927992,194.66745673615532,219.21157103900927,224.55195605072595,225.78896100927062,220.18365513157875,213.28238341074328,200.7723811210884,205.8354954722355,194.48965776411669,198.13695339787526,195.5253508118251,188.7794503226839,191.25574257866717,197.25624910781102,203.040363448798,206.1984940374839,190.8718606301307,184.04326223293359,184.658643843561,190.026558128152,204.08056711917877,214.2346112402807,218.75490507035803,219.35296029933036,219.10373777420276,220.900735287423,224.28129448554247,231.67378046500508,229.316347968529,230.19134204459098,228.09894939694476,223.6434637598282,211.1378613854053,209.73758739616605,211.15969631585904,211.03540583660768,217.07363358301788,218.51718295883174,218.27552626238605,214.0220976778207,205.62154930662658,200.8669905709091,200.5433156938779,201.29373017751135,203.02358046458696,199.2893237358943,202.49268673748824,195.35117322033247,198.63171980164867,194.3668416119932,194.59930821872797,191.76083849356516,189.47656042418168,192.9778463417833,200.5355003537923,210.8339464632398,212.80792745347722,212.2543982808688,204.34988659550396,204.05424165683948,203.3540074268184,,203.45610826922203,209.7915682612405,215.13264160617743,213.05976667689796,213.46849381693735,219.88808280317332,226.79074384509252,228.18516514221025,234.52130401285223,240.38189184469522,243.02646199554275
5,1993-06-11 17:28:08+00:00,145.63858567109375,136.52654053471554,122.51225838103254,114.8482150779752,106.07606649650546,107.48939610998845,97.74405582768988,90.04933790224388,97.89815989412213,85.25693427415928,92.86601747413968,94.57023340393661,97.04132236723378,105.35831342638642,101.8531564217457,110.0808417308883,134.28170232494313,140.93583986350743,160.48734482107676,169.83253745546924,175.68335549261164,191.10975168245025,192.68033827795523,193.92099681358968,212.3630355396734,223.27722353267893,222.64352220908015,208.24946855840219,200.38527930923752,193.79003746783,197.57907264845713,199.4357526658515,204.5794263770704,198.78848692670132,186.24740356948146,187.4385820659774,193.83403160489615,203.69099993530716,210.65151774735307,197.1103533265379,184.84603320832082,198.43436830117645,193.17181929998887,209.76596627831384,214.98015983725122,218.32871498457672,208.01356815507052,217.6403361918785,214.7707173882922,235.12106176842005,240.26868127971812,234.77883906768201,234.08787999130757,228.14882867138604,238.02979297079895,229.22260730908806,231.04256426594725,218.00774924910448,213.06422742931107,212.82708693466992,217.00941478121538,226.2953261915316,223.02072021676042,216.2632084147479,212.90214686524624,208.19217884240066,217.42860040402186,214.07817635882188,207.67763892634017,201.2317000618482,193.08690421404708,194.9359520038402,197.36475931683805,197.28316415535716,183.667847659425,187.43363279193224,198.1841136579455,209.02829579758483,218.6750584071704,226.8747429038511,210.28665898660182,210.80400399969352,214.36998145498683,210.63081817458612,221.3945752760145,223.34286279567053,214.5947727454457,211.68000446879606,210.28528827864503,216.33890970435294,221.1076665133808,,,,,
6,1993-07-29 17:27:58+00:00,,,,,,,,,,,,,,105.74070064665344,99.87449045693481,104.2000298122754,129.61401819328364,144.4503656122738,161.22926843981838,194.3871809729438,,,,,,,,,,,,194.7794735860773,200.8134387046686,195.47304355165778,189.20221588152398,189.64434625034778,197.53598990842005,203.5899959807236,203.61431447679703,183.83449766874992,,,,,,,,,,,,,,,,,,,,,,216.2060259159283,210.4447281177814,207.2510265517578,202.4876648036131,195.5656003101638,194.80537850824933,203.7176952460444,198.11385969706694,195.16702470808679,191.6419134384748,191.26393517851056,189.68742755412248,191.1907919733147,190.5075527576488,194.8467695874081,197.4625697565204,222.65149543975258,209.95611705148687,209.80624503308536,205.91205704544842,206.94224513361155,210.3004034148283,217.3618555137008,208.54603459852916,207.14474501413915,209.7046263467312,209.72420656151834,212.87482624010312,211.3811152868217,226.84150547365712,230.39441299309345,235.42967735292146,242.1449589105781,244.98403767522137,242.10446939756747
7,1993-11-02 17:27:40+00:00,153.68815000290908,134.17403881602465,118.61245594046252,117.99753318275648,111.94892465991549,96.35889693722191,92.21721873988824,88.25682865915198,86.13994841008333,80.68406428136674,88.33175900921796,96.78634929330204,99.56064248854287,100.72786219401141,100.54879210916215,105.24634263654463,121.23540272202015,137.35388966146348,157.95122049157584,170.6614401571214,180.95299399992618,189.48983437844697,189.96325899055077,199.21406323762068,217.93068152291465,228.2040374269574,224.79219153578526,214.44974039044007,213.0759278718658,199.45086325517087,190.68427831131558,192.45171614514214,197.02401113066833,191.7325946221547,195.54936714563001,190.04551438293169,195.90299622641004,202.57480543232296,200.07394491869414,195.7028031035002,191.2130981102991,186.77663610879438,197.82947502603153,206.57761502185394,214.8852353498676,224.1786030014084,213.39466127036954,215.23331018894342,220.55125892474646,225.91866938534855,232.85814785690602,232.29910213806744,231.72984182125333,227.34005384593962,218.53691951358726,211.68498646801024,211.72603330051962,212.37058150041065,214.60605848964062,218.81928583589126,217.98458526776852,212.87032557232624,208.50061328895288,203.11917753290155,197.32504572589838,200.41037159149252,201.96885965552275,199.73203525946678,201.8182292501158,200.4080385552533,195.84236864498564,198.0840997509401,199.89361048461905,193.10686409728743,192.4255695862902,194.16154467979703,191.9498001757485,199.43455627766724,203.42626649811672,208.90411856536707,207.22436741268206,203.01867070594196,205.14336231995983,205.33978090932692,208.36663310175007,214.3785107837579,213.88165743756358,213.3798972405501,214.48043386199052,217.11822825517956,220.981732957081,221.12806295632538,229.40502246225412,234.46392994568393,240.88618085471387,243.12498172223394
8,1994-01-05 17:27:08+00:00,132.74275394554093,117.09083119081893,105.78596931351503,91.19721008510308,96.20933283046459,86.08530476778303,81.43370365709266,77.45052980794489,74.8576949525804,73.60681228483612,76.39534477022107,78.99230292056755,91.42333690702452,86.57346991796294,96.16208783135775,102.34152758865753,113.74154413593034,130.84968237368193,141.28819574509916,156.81589360124624,165.4035872507303,175.7270362395101,184.11315006512166,183.52523977336043,195.90568209396108,206.0870240043287,218.54211400021276,205.32146739095032,197.412481695837,199.8110729798785,186.27860923711202,179.94859760774372,184.18202835876627,190.2754111643261,178.7024222193336,177.14705385978286,185.4726905262486,184.49003164624017,192.57600302505995,184.8994203531673,186.50203320231222,185.8090786405057,191.8780630303774,199.971171031111,212.37148487363189,209.77616326930135,211.9896765565754,217.08728024743,213.7403701692441,224.1239491577231,227.28270683578398,223.82063229435767,219.00319717074254,220.52897910563252,216.44070366037042,211.46302943334194,203.24472551259666,201.24587960286652,208.70833127592437,207.07537805769792,215.64136795752566,210.1302023047823,202.15015204776338,200.6249706289053,194.07258751271854,190.1525348443811,188.25711158859968,193.36762889309006,192.04411589699595,192.23123100427946,188.50963624857627,188.08099736151203,186.92032732613492,183.85968164517791,179.94224734130157,177.603167610042,185.25641566679008,199.95019682603635,211.99617548481802,213.27393176543688,206.08123381972538,198.82435205336722,196.13892355267166,197.3281334223602,198.93754808696883,198.60381327392864,198.80496301706037,199.99516814827714,202.04397546763724,208.07108678462353,216.8171246493379,227.4101897783397,230.07879014833568,230.68223211040944,225.90281807439106,221.81835039105187
9,1994-01-21 17:26:53+00:00,148.05987615616368,126.50666905542418,114.40521098589832,106.89817210483709,107.73838126849829,95.29138331118986,89.42877739785379,87.4189546825469,86.60283304046612,82.90059308787369,86.85558754868313,92.06109566945821,100.13101937293007,99.2994960478832,111.33995786948002,118.34977184514342,124.4395357978646,137.35960659630473,158.5155624864701,171.87856999275917,174.93095131222483,190.7734022482887,194.9888958277957,199.83900868313324,211.45230426652915,227.38403601492752,223.61435750643983,222.64932750551682,215.69698449256109,212.70214770849253,198.969749543468,201.20907438284112,204.163218047449,191.92861003435485,184.88906581452358,186.94547043277234,193.8573253323119,200.49668479123983,201.47339206680303,193.88072869235094,192.93932058415314,192.4710911507617,197.6245461688616,207.4169522365983,217.95456833032384,217.5249213138609,218.43955358008088,224.0376877994677,227.93636241803398,233.76291779017316,242.33022401104714,232.22151950799994,232.5341519362658,234.08132395174465,226.64416526947844,221.42080362933694,215.66784159494273,215.43572041260717,214.7138828567877,219.55161255502176,222.7723474110278,218.07691269890978,216.40716522147096,214.24020642431918,199.83646841826433,196.4256825186473,197.5864163992814,201.65168734707146,205.71136058992232,203.34740065386418,203.0154028525278,196.40978865381575,195.14333047571452,191.58024884957706,184.23848901364133,182.99641684680785,193.78340615326277,209.82337467132925,216.72090100237955,218.1175213143493,216.68322786895322,211.46379510388508,212.56122620944845,214.356076387723,216.39886023130745,217.2928765106481,222.113958182307,222.04052508256277,222.7300527540975,228.6791329462047,233.94039348564687,237.19025945178035,240.7862527376383,239.15833625964424,238.08039092339118,241.36352878391176
