,dates,mex0280-0000,mex0280-0001,mex0280-0002,mex0280-0003,mex0280-0004,mex0280-0005,mex0280-0006,mex0280-0007,mex0280-0008,mex0280-0009,mex0280-0010
0,1985-09-24 16:53:54+00:00,,,,,175.7610688128856,180.04190226669047,181.00718113966767,182.69291492739947,177.3490382102503,175.86019739972514,
1,1986-03-19 16:50:43+00:00,225.86938002604677,215.1178222619159,209.5433167395137,207.61900086842329,203.8570401773717,205.77693540889177,199.72965834970654,206.21500509898559,198.6176940185832,199.47585792232272,191.87905932857993
2,1986-04-04 16:50:23+00:00,228.52237181822494,215.2265332637866,208.74083835566358,205.6227139250947,199.66742274523435,203.73402177381723,194.88068223434797,202.20802535312788,189.8152667454463,193.7437434237369,188.06518150444475
3,1986-04-20 16:50:02+00:00,203.99568362535547,196.03679363984023,195.4865149149545,191.51726161935883,184.9365782589115,191.2641094958638,183.63696448220415,192.60889850536114,183.5525868370842,187.16650403625204,184.38188763848981
4,1987-09-14 16:51:34+00:00,181.47231544237016,,178.2370934204168,178.63336907593333,174.3778911179597,182.88082602278328,180.1528609810863,185.77266736034542,181.74321588908708,181.76797210776041,
5,1993-01-17 16:46:23+00:00,224.7420236597726,213.21529195320952,206.7385002525294,192.53221033063735,189.55838218763074,193.9451391456846,188.50349006232324,193.54545821567473,185.9893986910398,192.9887899117127,185.77415850455458
6,1993-02-02 16:46:34+00:00,221.25509781458933,213.42481262789426,211.79451105881384,199.82831763204075,190.59850256143227,207.46465805499875,195.348984972538,200.15550557773355,,,
7,1993-02-18 16:46:41+00:00,205.8013680301223,196.59306357282588,197.3558878578613,195.95937769884554,195.35770534857852,194.05335375891184,195.94825517441134,198.1830245310215,193.14988044888946,184.0958935507713,178.66334667310358
8,1993-03-22 16:46:53+00:00,191.5359787068079,191.9899480449823,190.57256497767028,191.6499395380514,191.65480032864144,192.31185963822026,193.55638193801565,196.67531286468477,192.83426076613875,191.66486674364631,177.99741534243563
9,1993-04-07 16:46:58+00:00,199.53889985904055,194.05790235638082,191.8909842960236,191.60181297087752,179.19050790520603,184.412646555844,188.45965223681497,190.12571351210406,190.1039879356158,190.65468747289663,186.56843060470746
10,1993-04-23 16:47:08+00:00,181.86627997105356,176.60388244890277,177.29474182388338,176.34410129410716,179.5003825718287,180.2970173662349,182.47261906498053,186.43280903958086,184.6521878520524,188.30607889559664,176.8980382632808
11,1993-08-29 16:47:06+00:00,183.6209543211996,185.93180553385844,185.32177355523407,187.0002387319267,190.5602910868949,191.99781642584117,194.46070741398222,196.0519743858219,191.20717048897683,192.99950334725258,
12,1993-10-16 16:46:54+00:00,186.61507308552146,180.19566819168386,182.9230152886118,184.80564681828352,188.37258262194422,192.87741455238458,192.36461727644686,194.21650138707295,194.90222660481393,190.8299244426727,168.5153454819813
