,dates,chi0512-0000,chi0512-0001,chi0512-0002,chi0512-0003,chi0512-0004,chi0512-0005
0,1984-12-24 14:05:51+00:00,205.24487996488543,211.02287286258644,231.73385752042367,222.28950186933812,199.81512729347082,206.20031308062136
1,1985-01-25 14:06:27+00:00,194.02689712875824,208.01744825127884,223.41600280188578,221.99485134282642,207.02615152190086,201.50725238140907
2,1986-01-12 14:03:06+00:00,200.78412208106926,,,,,
3,1986-08-15 14:03:29+00:00,192.8482611052504,187.93933763450207,213.41104567997792,204.67659941772723,222.69564918239342,208.72719266860818
4,1986-08-24 13:57:22+00:00,,146.75881057216705,165.31961310750816,,180.22940554463713,194.5294362774455
5,1986-08-31 14:02:52+00:00,,,,,,
6,1986-09-25 13:55:54+00:00,204.9078399600104,197.98164624713306,206.1465829764483,219.29017534761346,230.50230164038828,229.11601746707527
7,1986-10-18 14:01:19+00:00,190.60515263248038,188.16194770027025,205.7176867268775,202.21108387177782,205.7625722481481,219.35759413017018
8,1986-12-21 14:00:49+00:00,214.2693697804489,215.35791246983916,229.72664588719437,235.39028172243567,217.8723354159856,197.4195211548278
9,1987-01-15 13:55:47+00:00,215.9342437053954,217.32325049759802,223.30475863521724,232.87238238993262,216.67577991717434,201.2315415887711
10,1987-01-22 14:01:45+00:00,221.5005409490255,221.29229847401302,229.65735789653746,230.93731601712022,213.07515252397656,199.70208454991325
11,1987-02-07 14:02:20+00:00,216.56622098877742,219.94882660034676,227.74136511150414,234.98555521620787,220.73500425727275,211.09432091934863
12,1998-02-14 14:11:47+00:00,176.89631984116343,185.9606599256855,,,,
13,1998-02-21 14:18:05+00:00,222.11692983310837,220.97978250788702,231.9182824832121,244.32120070471672,217.84498943262292,205.6343382632405
14,1998-03-09 14:18:21+00:00,,,,238.01445542340534,215.17630890579906,194.80162099699098
15,1998-07-08 14:14:14+00:00,,167.0659223950244,180.41341195564192,,,
16,1998-08-25 14:14:40+00:00,208.31429879034806,193.3810825477229,199.73340663188574,,211.71085934760492,215.15626810741173
17,1998-09-01 14:20:31+00:00,207.64022828900158,201.3062592070245,203.85818796082307,,198.92397018159642,191.06283515327667
18,1998-09-17 14:20:38+00:00,219.09622231834152,211.4223544870653,213.45551028254948,220.5505611580009,207.62433250267514,204.5988479365323
19,1998-11-29 14:14:40+00:00,204.8550785437912,210.20180571871703,230.88602603696188,220.88098983573255,170.82914809181005,211.58156425960698
20,1999-01-16 14:15:02+00:00,202.16763463782158,206.9231335077493,236.05339855941685,243.95454044052403,200.22557873079666,189.10414131157285
21,1999-08-20 14:28:55+00:00,194.135842153198,172.93205179469365,210.9574832544209,214.14052963551765,148.98554548689535,218.56039140592804
22,1999-09-04 14:18:55+00:00,185.8058635920115,180.6670136783349,227.64554256460573,224.42351668349684,176.24939483913377,236.44365377979753
23,1999-10-07 14:28:42+00:00,180.31791078682426,183.96052729920532,204.83051064906817,,171.0066732031261,214.1112223263308
24,1999-10-14 14:34:50+00:00,211.38203351124457,205.67555853948014,222.88970882252656,238.763081430612,222.77821874733817,222.36722635280674
25,1999-10-23 14:28:55+00:00,187.92440187510806,186.62497873719417,,233.50566731836176,211.36337478716385,
26,1999-10-30 14:34:44+00:00,214.9838055747396,196.2819074107242,232.33870169331354,236.63559523537216,215.3338397536344,206.23799697244806
27,1999-11-16 14:11:19+00:00,200.85513331391277,185.97157535011254,212.20600494967437,237.95670370259518,215.06339024941477,197.39285765013017
28,1999-11-24 14:28:50+00:00,213.93134669014205,200.88691816699318,207.01954630566877,229.6865904713002,216.67483933421767,196.2633744247291
29,1999-12-10 14:29:00+00:00,191.89871925400297,193.21649100946982,223.23423618398812,243.20496302404285,214.68406449110745,205.23272504626894
30,1999-12-26 14:28:53+00:00,198.6003513333275,189.60374517345002,209.11419273579847,221.51066204850227,204.0936905551515,190.26457717354268
31,2000-01-11 14:28:30+00:00,207.68052585216552,198.6084702467244,219.49363532486723,230.85819250443762,213.11876546758288,195.07325599423012
32,2000-02-19 14:34:30+00:00,222.6962001822952,206.27783911379095,232.5501199287345,233.39226577754846,207.1130600370874,212.7518476339556
33,2000-03-31 14:28:35+00:00,211.87199035816897,199.43616564346857,222.56235153842866,226.4096977583284,168.6086126732395,205.33819595760326
34,2000-04-16 14:28:21+00:00,207.8468231277432,197.37469513772496,219.83865267002852,224.44787404059883,201.14426482021764,201.80893631873775
35,2000-05-09 14:33:58+00:00,213.25787471650892,198.07115978388353,230.442912272313,230.52700287991368,194.18384450138458,198.78912549706837
36,2000-05-18 14:28:09+00:00,202.26622383540263,190.0982131592707,220.36970910809657,221.51393024000183,,187.69614995635837
37,2000-07-28 14:33:02+00:00,199.87401967919936,195.75882526056006,217.5492926950822,,200.46014960323765,204.81803296596925
38,2000-08-22 14:27:04+00:00,191.85030651242306,178.31721705943136,206.6583836083134,223.33742911130642,213.95109735358542,203.04207876105482
39,2000-09-30 14:32:17+00:00,193.04845246721294,185.5959290084408,220.6089648706913,217.96239458631268,189.21217423917687,231.73561783057394
40,2000-10-25 14:26:21+00:00,205.0894348084087,195.39302408169823,236.36140874459602,244.74533559352278,168.55143204732718,230.0694363415682
41,2000-11-01 14:32:13+00:00,187.940667049976,190.30205132785284,228.58986221942476,236.92348240712107,210.78911841830185,226.00157760486516
42,2000-12-03 14:32:11+00:00,,,,,,
43,2000-12-19 14:32:16+00:00,204.46506513549787,201.340793932048,239.3674488211471,237.78561028681935,199.9089898593432,202.17992023211565
44,2001-01-20 14:32:21+00:00,207.167549568221,194.5737291738365,227.2574011173254,233.67936609813836,193.9734847437392,184.05908777252517
45,2001-01-28 14:21:47+00:00,220.67139495310093,208.53575532474036,225.61950183085992,243.1002605586821,217.87798785872337,217.20092867140846
46,2001-02-13 14:21:51+00:00,202.03766266831124,195.01736658882018,221.72581507659558,222.64006611711451,189.43313615651056,202.78854899838313
47,2001-02-14 14:26:29+00:00,212.36901891849644,198.16358326326346,222.6916203531971,224.4998835775986,194.11773041722606,206.0203253860766
48,2001-03-10 14:16:10+00:00,203.64022689042946,192.31311674061385,227.21436608436022,226.19352606507576,165.77880729743916,200.22746188216792
49,2001-03-18 14:25:54+00:00,194.65503231127664,190.89860168592986,211.94646605090804,215.76074116105593,182.68525545665656,204.32989994142096
50,2001-03-25 14:32:01+00:00,214.84990864864832,198.68673852532967,222.8204563539226,233.34913342473382,182.99565487323267,208.9554518432884
51,2001-04-03 14:26:07+00:00,210.2918424140071,195.86239049532304,215.85469979272568,227.92685308346913,214.01476492943382,205.6222921088213
52,2001-05-05 14:26:07+00:00,202.21760661768664,196.76979416848062,225.65047191801918,,,207.11420158476236
53,2001-08-08 14:22:09+00:00,173.00344122175397,181.4009462344873,201.97031422912178,195.09744441712567,,204.47718766725572
54,2001-08-25 14:24:50+00:00,188.2660289505504,180.79576069891257,210.414473513724,212.78828785991823,201.50193949732324,216.30548623177268
55,2001-09-02 14:16:14+00:00,166.59239166874667,182.45821394492393,215.12888716677668,207.4903897070782,,203.28742261140147
56,2001-09-25 14:21:52+00:00,215.80444906093538,211.9940465278168,229.07547184308189,239.92724500473145,213.15678038191152,203.65575181178417
57,2001-10-03 14:30:06+00:00,215.9000030732544,199.970027930705,218.63855711937657,237.0242355755671,216.44662842764654,205.28010336605337
58,2001-10-04 14:15:59+00:00,,,,,211.2253946415842,200.9606083290046
59,2001-10-12 14:23:49+00:00,224.325664714601,205.0057986696876,218.35390642737048,227.46258120636142,225.79062381236344,199.21514419257622
60,2001-10-28 14:24:22+00:00,208.91080687955687,193.20582997232125,208.06485275865626,231.69934044430676,218.09191660204624,199.53263961631345
61,2001-11-04 14:30:13+00:00,212.30724758183266,204.84591326301052,218.4181059521493,231.94393412851053,215.7764520641875,199.52108011856748
62,2001-11-29 14:24:13+00:00,210.645273609267,213.21789849844657,231.02142109245395,204.1592435482592,204.75353481229018,210.93679150814881
63,2001-12-07 14:15:32+00:00,207.03624776277871,215.06014677523402,230.2347066307771,223.75455693704413,190.9122733869447,197.95821798789348
64,2001-12-14 14:21:18+00:00,193.46293071994103,205.79484990390353,229.31793230110983,,157.1293333581382,193.76329242343363
65,2001-12-15 14:24:20+00:00,203.6757625409878,204.9456860074787,225.02910693063842,222.9745464047882,186.06451328675627,195.03599653112937
66,2001-12-23 14:15:02+00:00,200.660671788784,200.1764839663318,232.2807430841283,232.3883744339761,198.3988363800381,194.0545037896586
67,2001-12-30 14:21:04+00:00,215.39341002481288,212.17674854179842,231.79203187412327,229.27556155761005,211.9482713507188,199.52073363112254
68,2002-01-08 14:14:42+00:00,199.83473745313773,206.33760041357226,226.7467663314986,209.9385992517685,216.54351246763068,198.65136588773368
69,2002-01-15 14:20:54+00:00,208.994902282827,208.80536515091205,217.30711363392098,218.85309679185158,203.849587059688,188.8049584047322
70,2002-01-16 14:24:26+00:00,205.94069338309293,204.64891575357888,219.70654302469777,213.81895506295797,207.62423144912844,194.94961895429142
71,2002-02-01 14:24:29+00:00,206.49567021826132,202.72761730836973,222.97120405532243,224.64176587404341,206.4668420890286,194.32073600991401
72,2002-02-16 14:20:20+00:00,208.55321352782084,210.84155800419003,229.06732643358328,232.0305625848909,205.8912072050435,191.13217052487946
73,2002-02-24 14:30:46+00:00,227.17646436459856,209.30040512988387,227.83911627912198,237.38305292877894,209.6292443899057,201.22592567648735
74,2002-03-04 14:20:03+00:00,210.12925637214812,209.53023622266812,215.30986779986705,227.67659959055152,206.51205455196265,185.82956662638472
75,2002-03-28 14:30:39+00:00,,,,,,
76,2002-04-13 14:30:39+00:00,216.40696161852443,196.76144581805892,213.68095664461865,208.68129651756627,198.6276231442038,202.97011304666322
77,2002-08-03 14:30:03+00:00,,176.59505292692924,195.42132935982318,,,235.72291956492413
78,2002-08-04 14:11:04+00:00,,157.88347163335766,178.85709083593085,,,223.1301284119578
79,2002-10-15 14:23:47+00:00,182.39927022316525,175.14629833831967,164.66297923664428,215.03515089540434,218.32132166147042,189.78415598116638
80,2002-10-22 14:29:38+00:00,187.7739485991515,171.58779803438952,167.78851674183028,217.09082973473346,210.87222052614396,198.60197068234078
81,2002-12-09 14:30:05+00:00,200.44223810111356,192.3964302031071,209.14291450721748,226.20813664671863,212.56325655233024,200.8163617318777
82,2003-01-10 14:30:12+00:00,202.84072068298588,203.3952897297463,211.5158040536596,229.79845014301554,215.24319747940837,199.1433778882634
83,2003-02-20 14:24:44+00:00,211.66625762662784,200.09245374288136,219.09006121653053,230.33374309808977,205.19680781434081,193.70100767862374
84,2003-03-08 14:24:48+00:00,,,,269.67948131601344,,227.46018277900185
85,2003-03-15 14:30:34+00:00,210.25080021490254,193.17650206305754,221.39991391024583,229.66774071408338,212.92209706373913,190.3305377646888
86,2003-03-31 14:30:33+00:00,220.76782124100654,201.5639587819804,203.59808299779326,233.97675998291064,212.10410199755864,201.47562386297756
87,2003-04-09 14:24:49+00:00,218.6506887631343,196.2584263066764,212.49243829072725,223.38788316517508,212.45961304081456,191.90382277344895
88,2003-04-25 14:24:24+00:00,196.69656536294534,187.3898222689004,197.20908491297223,216.94992596132118,209.04839488772677,194.86441799279152
89,2003-05-02 14:30:37+00:00,229.78200265537922,209.50285187999233,207.11025838908066,229.5492906245475,219.84759144283143,206.35172872778554
90,2003-05-18 14:30:32+00:00,216.7552328776046,208.36317557977844,201.5861806793104,231.42586487140017,219.85858282319157,204.81608385675057
91,2003-08-22 14:30:14+00:00,,192.32776111966666,204.72970461724006,,,216.92617876019463
92,2003-10-02 14:24:14+00:00,186.67875300957718,185.54867519403092,212.00655450904438,217.34243655052853,170.37584878341826,222.59375208381894
93,2003-10-10 14:13:30+00:00,191.8737209041806,188.00241851357526,214.8907672523705,222.92825571311297,158.92554750125078,213.71145557236392
94,2003-12-20 14:20:29+00:00,188.19502919636767,197.67548045685902,224.9269443561129,213.65472177140742,161.14764609308457,190.06096439956502
95,2004-01-06 14:24:59+00:00,,204.17186137133965,238.47258291035553,222.27762280754288,201.52296012592612,197.1235369991097
96,2004-01-13 14:30:45+00:00,207.22874645249374,213.5874456327511,234.68955226639193,240.13270087166893,208.20780406690568,194.3385980993091
97,2004-01-14 14:14:50+00:00,208.49388866408128,208.1685401424979,229.66556986947117,231.00277853882724,200.66154219774515,183.45820302155516
98,2004-01-21 14:20:39+00:00,203.89298955790824,210.71197151016176,229.92047883108307,215.16266843058244,201.32174658892333,192.20215561450965
99,2004-01-22 14:25:05+00:00,,,221.93300198261264,213.63373762010465,202.439177032078,189.9570067560679
100,2004-01-30 14:14:31+00:00,209.21128468902538,202.10450230374605,232.91802038985836,220.76139697984746,207.82702442852127,196.3006725739589
101,2004-02-06 14:20:44+00:00,211.9855700944435,195.943559592865,223.05225605907677,211.4789728563149,199.98623051749192,189.64568032107272
102,2004-02-14 14:30:58+00:00,217.19987955371255,203.1215955367216,236.34073371318036,237.71969352846287,208.09872628660818,204.18847554085067
103,2004-02-15 14:14:36+00:00,214.56964585812167,204.16747225651014,246.27819274983284,236.82258025723416,216.68177292401887,204.24126539750367
104,2004-03-02 14:14:40+00:00,180.0777743064609,182.10440492869088,206.33763948983167,199.1108510112491,209.50112304477636,193.96163204895905
105,2004-03-09 14:20:54+00:00,222.27029510393564,197.0273763115503,217.7699133477025,202.9802845239813,204.4457072219183,196.60132137271
106,2004-03-10 14:25:17+00:00,209.5504181081449,202.73850177578078,218.468614591501,208.01060311378436,205.37113161908988,195.5586837817142
107,2004-03-17 14:31:07+00:00,217.48535731743945,210.5491948164433,225.14706147541645,,200.97729750850596,206.57082767559984
108,2004-03-18 14:15:10+00:00,192.28301572861494,199.94346964435687,204.95058399257817,,189.6844417103552,197.0548072230431
109,2004-03-25 14:20:55+00:00,210.86353800414247,203.3734685015397,212.49562975822175,209.28345217212188,210.11523353837515,205.047178359493
110,2004-03-26 14:24:57+00:00,211.28233323091877,206.4092469655249,220.29851844968383,210.69713468859362,,
111,2004-05-05 14:15:55+00:00,188.90085833292122,193.58971058463158,203.33391788666114,,,208.84197880917705
112,2004-05-12 14:22:19+00:00,206.18895761737127,197.678624717823,221.8470069975429,203.41605925922562,200.78205457829802,191.42319333615393
113,2004-05-13 14:25:15+00:00,183.5808712330312,189.82416017259683,201.11069340914267,188.30538236140168,,186.5163867247545
114,2004-05-21 14:16:47+00:00,190.5425854298059,195.70581735461224,193.15606249969397,195.27782501247168,180.94696653158883,170.47447249665893
115,2004-08-09 14:18:29+00:00,188.43582662813614,181.898401623839,211.74350698718825,214.93814392112023,196.0560192272498,182.3201172033568
116,2004-08-16 14:24:53+00:00,198.63100534524497,191.34937941960297,213.2265681649751,206.47504414955702,198.3741681683293,201.6987652221976
117,2004-08-17 14:24:52+00:00,216.4890623676806,197.55258619677352,220.1681466510152,221.7180351665179,204.85713833628475,198.14478938090141
118,2004-08-24 14:30:37+00:00,,,,215.79562333072369,184.13597177143512,186.80617017539058
119,2004-08-25 14:19:21+00:00,200.0653790941742,179.81003408823253,222.68336768482243,221.08329112298946,177.1667188837069,191.01375569102555
120,2004-09-10 14:19:23+00:00,208.6785137104955,192.80557181646446,227.40008848094058,240.9531976451912,179.54980196449242,206.74707667139643
121,2004-10-12 14:20:07+00:00,187.70227335646646,187.054363513294,201.9369057498281,,160.24825273186724,204.47678054096787
122,2004-10-27 14:30:39+00:00,191.64924564831534,181.05606222206794,,,,
123,2004-11-29 14:21:26+00:00,,195.9429637163346,209.00938655495122,221.01850367297354,223.69919287749292,214.60695585312405
124,2004-12-07 14:25:13+00:00,,,196.10955118227983,210.84952951478056,205.75724358676658,204.18697691239922
125,2005-01-16 14:21:48+00:00,198.10585150517937,204.87254715565192,222.7417992649006,220.16257869732075,203.65314036694932,224.1547104828109
126,2005-01-31 14:31:18+00:00,218.8674255860569,,,,,
127,2005-02-01 14:22:24+00:00,221.05254678965468,219.95405044225723,239.48509115337737,250.80750250743097,221.89681963559718,215.98627450415043
128,2005-02-09 14:25:13+00:00,214.70190727082712,213.07731737989909,227.0360437264017,231.18026828602234,,
129,2005-02-24 14:28:34+00:00,207.45281375861273,202.90989076892993,223.78241180641928,223.40324524520585,221.04638001717643,212.45678717505933
130,2005-03-04 14:31:32+00:00,211.19619320241083,216.52346789146034,201.12773795003895,,,
131,2005-03-21 14:23:04+00:00,,214.35801387599707,209.10076725105384,231.42706543164005,217.41605155866125,205.5697462671752
132,2005-03-29 14:25:20+00:00,213.03257618925355,211.5578145260048,200.20518165886259,219.5588354215635,215.7289050942423,202.26969589130513
133,2005-04-13 14:28:57+00:00,207.91561529397367,200.89524845565003,204.40419136059563,201.51423316766764,204.73075290181418,213.43635217515057
134,2005-04-14 14:25:14+00:00,,,,,203.3636960404584,198.68357326274548
135,2005-05-24 14:23:03+00:00,,189.91246059452408,220.81116362976135,,,208.29433961920023
136,2005-06-01 14:25:37+00:00,,,,,,
137,2005-07-18 14:29:38+00:00,178.85886568704717,166.16742364000243,194.87111489907545,,,218.56289945839023
