,dates,jap0054-0000,jap0054-0001,jap0054-0002,jap0054-0003,jap0054-0004,jap0054-0005,jap0054-0006,jap0054-0007,jap0054-0008,jap0054-0009,jap0054-0010,jap0054-0011,jap0054-0012,jap0054-0013,jap0054-0014,jap0054-0015,jap0054-0016,jap0054-0017,jap0054-0018,jap0054-0019,jap0054-0020,jap0054-0021,jap0054-0022,jap0054-0023,jap0054-0024
0,1984-06-04 00:48:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-06-20 00:48:23+00:00,,,,,,,,,,128.2921544810696,118.40457932743355,,,,,,,,132.9461533322323,134.53148004759564,136.39238147542056,138.86639880771486,136.19689545703528,137.12897775580217,140.31996488169426
2,1984-08-07 00:49:31+00:00,137.5375828926283,139.8345204231976,137.41169419735505,147.41288180428413,156.05784675468934,,,,,131.68852741160276,127.0561475614202,121.43599157959474,104.36454095998448,130.82227078707032,130.41399402330336,138.1189225523793,137.0595222045681,139.60906076014416,135.23294718714948,134.60945835335417,136.2624776756803,143.39132910988153,135.93715472407894,139.62624835706077,140.74554898284612
3,1984-10-10 00:50:30+00:00,141.39505471271022,142.1082717772053,139.620593109855,137.64181643429788,131.8922971783237,129.97641559737116,127.61337774257717,125.21286085435798,124.43096834740557,123.53196104444974,122.21811404903823,128.6208515573952,118.10654600877002,141.05323871436883,157.32603898023638,148.02906407915862,146.19847276470455,145.58388632117473,143.79910802354067,144.5630138893838,149.55422430512078,149.09563295314084,148.95092836192495,144.98496952092995,148.92869904242173
4,1984-12-13 00:50:28+00:00,,,,,,,,,,,,,,,,,,,124.83592678035987,129.0834306284168,133.35883074039407,132.6466601930709,129.26194252666355,127.50093061297369,129.99900427084629
5,1985-01-14 00:50:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-09-27 00:49:33+00:00,152.65971881196464,147.9800315878707,147.94185863838163,148.01977853700802,144.33723098946254,140.38651027356173,140.32768985340385,138.96752761227305,138.21654282134244,138.01050781146148,134.94923631058253,134.20148032890546,133.808744315305,,196.81662514536362,172.95597983419196,168.98877959926926,165.50053518629323,158.91380117512858,159.55403046155732,159.22798076844026,160.67798358274925,164.4280772241323,165.4354548093109,160.32392765576182
7,1985-10-29 00:49:11+00:00,151.61745204337197,151.3740636589921,150.71855254633778,148.90411633915085,146.61368532484727,146.3928473840304,144.4984208724474,144.60939193524752,144.05816058207884,138.46148385872752,138.44462721559412,135.16784717432313,146.15928340303012,152.79207647865695,159.96692446843372,166.42345353492334,168.2772072137375,169.4178528717986,168.3447086415208,167.02589819285717,162.61011458146606,164.09297179611212,162.13941186550693,161.79968815996313,161.8457714650736
8,1986-06-10 00:44:19+00:00,154.53517427919604,148.9508526882858,147.9158665810831,153.7047237423141,147.40710284803833,143.2592441083317,137.4591927958545,141.65902736817998,137.71987902664023,137.1998650930695,136.39839495309383,134.62750511285776,136.5145256922081,159.54595049241243,156.2451206646388,154.2439872336493,152.037444487946,153.69462669800788,153.6639023828035,155.76523977593956,150.15564141032124,153.50500081676125,150.58182681765564,157.09843248712633,153.41617583122758
9,1986-06-26 00:43:49+00:00,139.85607487126921,133.5383692656695,135.0047121797313,133.48490095694027,129.87818618064418,129.41285499399532,126.98703556157177,128.84720752309192,129.26245435918264,129.00056139774384,134.31191637757695,132.6515808143477,136.26311657003458,149.257775251608,162.11712551177573,156.4040433044279,163.93013067844413,159.0101859329926,155.5384134239501,154.55340436192105,157.51314943916194,159.73787328188237,157.58904139744493,152.05022766221802,153.1557037610884
