dates,nzd0012-0000,nzd0012-0001,nzd0012-0002,nzd0012-0003,nzd0012-0004,nzd0012-0005,nzd0012-0006,nzd0012-0007,nzd0012-0008,nzd0012-0009,nzd0012-0010,nzd0012-0011,nzd0012-0012,nzd0012-0013,nzd0012-0014,nzd0012-0015,nzd0012-0016,nzd0012-0017,nzd0012-0018,nzd0012-0019,nzd0012-0020,nzd0012-0021,nzd0012-0022,nzd0012-0023,nzd0012-0024,nzd0012-0025,satname
2010-11-03 22:10:09+00:00,371.50,370.77,365.85,356.51,360.94,364.06,364.52,366.10,370.34,356.70,359.89,369.49,357.67,361.64,369.30,360.12,362.42,360.54,367.12,363.68,372.48,377.88,392.58,366.77,388.97,384.49,L7
2010-12-05 22:10:32+00:00,363.88,366.27,362.60,353.64,356.51,364.06,364.52,366.10,370.34,356.70,359.89,369.49,357.67,361.64,369.30,360.12,362.42,360.54,367.12,363.68,372.48,377.88,392.58,366.77,388.97,384.49,L7
2011-01-06 22:10:49+00:00,361.72,366.42,363.68,356.69,358.88,364.68,365.67,365.79,370.41,360.12,362.09,374.57,366.98,367.91,379.88,365.63,365.04,363.86,363.72,367.50,375.54,377.18,388.78,381.99,388.94,387.08,L7
2011-01-14 22:07:31+00:00,365.07,367.86,365.99,359.74,361.58,368.04,367.48,367.69,373.55,370.14,371.50,379.12,372.79,375.36,384.54,376.97,375.39,371.92,373.65,374.47,379.60,377.89,389.81,389.05,390.27,388.38,L5
2011-02-07 22:11:00+00:00,362.75,366.47,365.71,358.80,359.83,365.47,365.12,366.01,371.82,369.33,371.63,376.12,368.57,371.33,381.76,376.40,375.72,374.06,371.85,375.85,378.16,377.16,387.30,390.05,388.83,389.05,L7
2011-02-23 22:11:05+00:00,357.52,363.62,364.09,356.70,356.14,361.59,362.41,363.54,368.74,366.08,368.19,370.91,360.31,362.59,374.46,370.45,371.65,370.71,367.23,375.85,378.16,377.16,387.30,390.05,388.83,389.05,L7
2011-05-30 22:11:11+00:00,355.27,359.37,362.12,354.79,351.84,356.32,358.20,360.61,366.17,368.30,370.59,366.93,359.05,361.65,370.99,375.09,376.23,374.97,370.52,378.62,377.73,375.94,383.15,392.32,382.19,385.82,L7
2011-07-17 22:11:06+00:00,349.88,358.04,362.03,353.51,348.00,351.92,357.67,358.57,362.14,362.37,366.00,364.12,353.66,350.08,361.13,367.28,372.39,374.07,367.76,378.30,373.99,374.23,380.47,386.69,376.58,379.41,L7
2011-08-18 22:10:59+00:00,349.07,358.27,363.06,354.25,347.73,351.03,357.72,358.78,363.22,363.57,365.17,363.98,354.63,348.45,358.44,364.02,372.29,373.39,371.12,376.80,375.80,374.21,382.10,380.33,373.32,373.24,L7
2011-09-11 22:06:09+00:00,349.74,357.75,361.70,354.22,348.57,351.73,357.69,358.90,363.76,363.85,365.12,364.84,358.63,352.23,359.47,366.44,375.43,376.00,376.60,373.65,371.78,370.49,378.45,376.34,369.46,368.54,L5
2011-10-21 22:10:56+00:00,349.74,357.75,361.70,354.22,348.57,351.73,357.69,358.90,363.76,363.85,365.12,364.84,358.63,352.23,359.47,366.44,375.43,376.00,376.60,373.65,371.78,371.58,378.45,392.40,379.60,379.65,L7
2012-02-10 22:11:42+00:00,351.01,359.30,365.81,354.13,349.45,349.41,353.94,355.43,362.92,362.05,364.48,362.40,356.40,353.13,358.57,361.74,371.47,373.41,368.99,369.50,367.39,369.82,372.42,398.44,389.19,387.05,L7
2012-03-13 22:11:42+00:00,367.39,367.31,369.74,360.25,359.37,352.25,354.70,353.65,362.32,361.69,368.85,364.14,363.29,363.91,364.35,367.84,372.84,376.23,361.90,371.00,365.46,370.87,375.87,405.55,396.30,391.24,L7
2012-04-30 22:12:02+00:00,363.60,361.57,366.01,351.41,351.48,344.25,348.76,352.23,359.00,358.45,362.61,357.43,348.86,363.91,355.51,367.84,372.84,376.23,361.90,371.00,365.46,368.87,375.87,386.57,389.46,380.36,L7
2012-06-01 22:11:59+00:00,351.07,355.97,360.89,341.84,340.31,337.40,343.82,347.38,352.50,352.89,362.61,357.43,345.79,363.91,347.72,360.13,364.06,363.69,358.17,371.00,365.46,368.87,375.87,386.57,389.46,380.36,L7
2013-01-11 22:13:44+00:00,345.80,346.84,355.79,349.04,348.69,350.52,358.07,359.23,366.67,364.09,365.81,364.40,367.16,360.16,361.60,363.39,365.37,369.12,362.36,367.03,364.07,361.41,372.49,,381.55,373.18,L7
2013-01-27 22:13:47+00:00,339.11,348.12,353.17,342.62,337.55,344.40,349.69,350.56,355.25,355.85,360.03,358.62,354.57,360.16,349.55,354.08,361.03,361.77,354.70,358.80,355.48,354.65,364.62,,381.55,373.18,L7
2013-05-03 22:13:30+00:00,339.72,347.53,349.11,341.47,337.51,344.05,348.62,350.84,354.93,356.41,358.96,355.74,348.60,343.69,343.21,349.76,359.15,357.60,355.73,356.27,352.04,351.51,357.86,355.54,360.31,356.77,L7
2013-05-11 22:19:31+00:00,347.72,352.89,353.84,348.24,345.13,349.38,348.62,350.84,354.93,356.41,358.96,355.74,348.60,343.69,343.21,349.76,359.15,357.60,355.73,356.27,352.04,351.51,357.86,355.54,360.31,356.77,L8
2013-05-19 22:13:27+00:00,354.53,359.29,360.14,356.29,352.69,356.21,353.77,350.84,354.93,356.41,358.96,355.74,348.60,343.69,343.21,349.76,359.15,357.60,355.73,356.27,352.04,351.51,357.86,355.54,360.31,356.77,L7
2013-06-20 22:13:13+00:00,361.17,364.96,366.35,361.41,357.87,362.47,353.77,361.74,365.17,365.44,366.84,362.74,354.85,343.69,343.21,359.37,359.15,366.87,355.73,364.55,354.89,351.51,367.74,372.92,365.84,371.79,L7
2013-06-28 22:19:33+00:00,359.38,363.71,365.15,359.01,356.04,360.82,354.41,360.56,364.25,365.14,366.81,362.49,353.97,339.79,344.66,359.15,360.66,366.88,355.76,363.66,355.90,352.67,367.37,371.02,365.33,370.24,L8
2013-07-06 22:13:02+00:00,356.14,362.00,363.21,356.82,353.86,359.37,354.81,360.18,363.62,365.06,366.59,362.81,352.98,331.02,345.81,359.15,360.66,366.88,355.76,363.66,355.90,352.67,367.37,371.02,365.33,370.24,L7
2013-07-14 22:19:34+00:00,358.44,363.78,364.06,357.78,354.63,360.94,356.08,361.93,364.43,366.99,368.55,364.85,353.08,331.77,346.13,359.65,362.97,368.31,356.44,364.28,356.58,355.34,367.99,374.30,363.88,371.97,L8
2014-02-23 22:18:20+00:00,,,,,,,,,,,,,,,,,,,,,374.45,373.32,385.04,397.32,376.82,375.56,L8
2014-05-14 22:17:08+00:00,,,,,,,,,376.27,378.06,378.60,375.39,375.14,375.88,376.32,375.78,380.96,378.83,375.36,374.48,372.51,369.72,378.25,388.19,371.91,370.63,L8
2014-05-30 22:17:11+00:00,364.24,365.07,367.41,362.85,366.05,366.10,368.13,364.50,375.15,374.50,375.43,371.14,368.71,369.90,387.27,373.52,378.08,375.91,369.97,370.30,370.29,368.56,375.61,385.87,371.48,370.04,L8
