dates,satname,nzd0012-0000,nzd0012-0001,nzd0012-0002,nzd0012-0003,nzd0012-0004,nzd0012-0005,nzd0012-0006,nzd0012-0007,nzd0012-0008,nzd0012-0009,nzd0012-0010,nzd0012-0011,nzd0012-0012,nzd0012-0013,nzd0012-0014,nzd0012-0015,nzd0012-0016,nzd0012-0017,nzd0012-0018,nzd0012-0019,nzd0012-0020,nzd0012-0021,nzd0012-0022,nzd0012-0023,nzd0012-0024,nzd0012-0025
2001-06-03 22:07:16+00:00,L7,404.43,420.10,409.50,408.04,420.51,,394.48,,,,,,,,,,,,,,,,,,,
2001-06-19 22:07:05+00:00,L7,382.81,389.10,384.84,368.66,368.32,366.78,373.36,368.36,372.89,376.14,371.80,373.13,383.84,382.83,364.06,366.60,370.85,370.96,363.86,,,,,,,
2001-11-26 22:06:09+00:00,L7,351.70,359.93,355.91,345.40,346.30,348.78,356.37,357.33,367.35,362.67,362.33,362.30,355.75,,341.67,362.02,368.54,368.40,358.18,360.16,351.84,353.47,357.34,379.76,382.17,371.77
2001-12-28 22:06:14+00:00,L7,378.56,374.89,367.39,353.76,364.59,376.12,363.77,,,,,,,,,367.97,363.09,363.40,365.36,362.43,354.86,360.62,370.83,376.64,371.67,371.37
2002-02-14 22:06:29+00:00,L7,334.94,335.76,340.31,333.12,337.43,338.62,336.06,335.69,348.27,349.73,348.82,353.05,343.72,338.60,342.14,344.27,344.19,344.75,345.81,345.50,339.66,337.56,353.69,,365.13,355.03
2002-07-08 22:06:00+00:00,L7,,377.99,384.47,379.64,349.08,362.67,365.59,361.01,373.69,398.48,401.44,410.72,407.77,391.14,362.25,414.58,389.12,,,,,,,,,
2002-07-24 22:05:50+00:00,L7,325.70,337.58,343.68,334.82,335.04,343.81,352.01,351.27,356.91,359.74,359.75,364.31,350.21,324.23,323.15,348.87,357.23,356.07,346.03,351.37,350.50,352.96,357.03,365.19,362.55,365.29
2003-05-24 22:06:17+00:00,L7,331.73,359.23,361.38,339.52,332.60,343.75,356.99,357.38,353.63,356.43,352.33,356.02,346.68,,347.94,346.74,365.47,368.21,362.65,354.62,352.13,,,,,
2003-08-28 22:05:57+00:00,L7,312.39,327.01,335.20,318.70,299.73,315.67,324.62,,,,,,,,,,,,,,,,,,346.80,305.43
2003-10-31 22:06:00+00:00,L7,359.49,361.45,358.86,356.78,356.93,353.38,357.89,359.15,370.07,363.80,365.09,373.98,372.79,,348.86,,,,356.80,360.72,358.42,361.15,366.00,375.36,369.86,351.25
2004-02-04 22:06:41+00:00,L7,359.36,,,351.90,356.16,360.80,361.57,360.67,365.72,373.52,372.91,374.67,372.97,375.83,,369.57,377.31,370.45,370.85,374.32,370.13,373.13,373.89,,,
2004-03-07 22:06:48+00:00,L7,304.36,318.28,325.26,316.41,315.53,331.66,334.41,339.11,340.68,,,350.54,343.14,,308.75,334.52,343.50,343.99,343.22,346.86,347.64,346.11,343.20,,350.43,331.12
2004-03-23 22:06:52+00:00,L7,334.01,336.95,344.67,336.97,328.45,339.13,,,,356.62,358.26,359.65,353.98,335.80,338.12,348.94,351.05,352.95,352.98,,,,,,,
2004-04-08 22:06:49+00:00,L7,335.15,331.50,342.72,332.16,325.94,334.64,340.08,,,,,,,,,,,,,,,,,,,
2004-05-18 21:58:14+00:00,L5,339.54,342.78,344.47,337.39,334.53,343.00,345.12,347.84,352.17,354.49,353.08,360.62,353.76,340.44,353.12,359.28,366.38,364.03,364.89,365.54,362.72,363.89,368.89,378.61,372.51,360.56
2004-05-26 22:06:45+00:00,L7,364.00,,,359.48,355.96,352.74,354.24,367.70,372.35,367.89,368.25,371.40,365.92,355.30,378.75,393.37,378.43,374.45,387.05,381.03,,,,,,
2004-06-11 22:06:38+00:00,L7,406.62,407.64,408.11,407.92,392.31,394.81,372.51,371.36,401.25,395.79,405.07,417.37,414.97,411.44,414.11,419.58,407.82,423.98,417.38,,,,,,,
2004-07-13 22:06:34+00:00,L7,,,295.64,268.89,292.88,,354.13,351.88,359.67,357.54,,363.10,350.21,341.31,368.68,375.61,369.77,366.60,365.22,380.25,374.19,374.20,371.55,387.02,381.82,392.40
2004-07-29 22:06:27+00:00,L7,337.31,375.56,375.94,358.03,355.75,352.10,353.97,355.18,360.56,366.70,367.75,363.78,355.86,329.64,383.70,368.24,369.38,385.90,362.87,387.11,373.01,373.30,381.96,388.52,385.01,385.79
2004-08-22 22:00:48+00:00,L5,,,,360.69,364.07,373.73,366.79,368.01,371.53,390.05,391.96,380.06,368.55,369.37,384.71,385.31,376.87,372.39,372.46,385.86,380.31,388.06,387.31,,,
2004-08-30 22:06:20+00:00,L7,344.61,345.49,351.45,348.26,347.84,347.48,354.44,357.09,360.40,,,367.66,358.09,350.96,358.34,360.91,368.88,368.82,367.42,372.38,375.13,378.67,376.59,386.90,378.93,374.42
2004-11-02 22:06:28+00:00,L7,,,339.43,340.56,348.57,350.86,348.08,348.87,,,,,,,,,,,,,,,,,,231.12
2004-12-04 22:06:44+00:00,L7,360.93,362.32,364.45,368.05,370.78,371.82,370.83,370.91,371.36,,,373.88,374.82,373.32,378.64,384.00,391.62,390.35,380.81,384.62,383.00,388.46,400.48,407.89,403.42,390.59
2005-01-13 22:03:41+00:00,L5,330.22,340.92,350.97,341.00,340.89,340.39,345.54,343.83,349.20,352.71,349.78,351.00,341.49,335.82,334.63,347.90,364.69,362.76,363.43,366.89,372.16,361.76,379.69,384.15,385.34,383.54
2005-02-06 22:07:07+00:00,L7,340.10,339.16,345.75,337.42,330.92,330.78,,352.46,349.75,353.55,354.99,353.10,340.12,329.34,334.45,345.27,354.75,353.02,353.22,365.39,362.71,363.91,363.69,,362.17,377.88
2005-02-14 22:04:09+00:00,L5,359.33,347.80,354.38,350.22,347.18,352.84,352.85,363.33,377.45,380.48,380.27,378.92,369.92,359.87,364.50,371.96,384.30,384.59,385.06,379.09,379.42,379.64,381.19,398.23,392.28,394.89
2005-02-22 22:07:14+00:00,L7,335.27,333.69,343.87,331.85,,,349.35,343.60,349.92,350.06,351.71,349.20,337.57,324.85,331.55,344.42,349.85,353.23,355.74,355.83,358.05,358.74,368.36,376.62,371.84,375.24
2005-04-19 22:04:43+00:00,L5,405.52,412.15,410.67,397.37,379.61,380.90,390.58,402.71,406.71,406.27,402.44,397.57,399.07,401.41,398.87,401.53,415.45,420.29,409.47,409.84,406.60,411.63,414.85,433.92,431.96,434.92
2005-06-06 22:05:05+00:00,L5,372.19,373.06,372.36,373.48,380.94,377.40,375.63,386.87,390.49,389.39,386.07,378.07,378.49,380.61,382.80,387.09,393.12,388.46,385.90,391.73,383.94,388.06,391.91,401.08,398.58,397.78
2005-06-14 22:07:02+00:00,L7,335.91,341.86,347.87,343.00,336.99,341.49,350.44,355.95,358.80,356.88,357.75,355.26,337.12,301.72,324.65,345.76,351.69,351.94,,,,,,,,
2005-08-01 22:06:59+00:00,L7,,,,,,,,,368.51,392.01,389.90,368.05,366.74,339.74,373.88,392.74,391.42,398.64,398.73,404.36,405.53,375.30,385.72,394.56,387.17,422.24
2005-09-02 22:06:46+00:00,L7,335.44,339.54,332.40,340.11,333.63,345.08,349.21,355.36,358.77,357.38,359.25,351.96,344.24,330.29,351.30,363.55,365.59,359.06,355.59,360.51,364.33,369.23,370.27,385.57,380.47,381.01
2005-09-18 22:06:39+00:00,L7,300.39,314.15,326.81,312.71,285.72,312.98,317.03,317.12,321.05,324.66,325.40,320.00,310.41,,296.44,320.27,324.37,324.58,322.49,328.58,322.21,,342.43,,199.73,201.99
2005-09-26 22:05:42+00:00,L5,,,,,,,,,,,,406.95,406.21,419.38,416.82,405.91,414.11,414.84,416.58,407.78,399.26,405.06,424.10,441.77,441.41,437.94
2006-01-08 22:07:25+00:00,L7,,,,,,,,,391.39,388.27,386.82,391.75,389.40,386.64,399.86,410.24,410.50,411.20,,,,,,,,
2006-02-01 22:07:49+00:00,L5,312.39,327.44,332.89,320.62,296.41,322.83,329.57,333.21,334.48,333.29,335.14,336.06,316.28,272.01,300.81,325.66,331.57,330.21,330.52,338.74,334.84,337.04,342.35,,315.23,208.19
2006-02-09 22:07:38+00:00,L7,373.34,370.76,367.95,365.58,366.06,367.17,366.03,364.94,368.72,370.72,370.82,371.55,368.75,376.04,377.72,,,395.72,383.75,385.78,380.58,376.25,385.74,396.42,391.94,392.89
2006-02-17 22:08:11+00:00,L5,346.32,345.12,348.96,341.73,340.79,343.24,341.87,346.27,345.33,346.85,354.12,351.88,349.86,340.50,348.56,355.25,362.12,360.01,362.28,368.22,361.40,360.11,364.87,381.02,363.39,368.20
2006-03-13 22:07:41+00:00,L7,349.05,345.81,349.28,347.00,348.43,350.41,349.96,348.68,353.56,,,348.47,345.71,343.59,,,,374.45,368.24,369.95,365.69,363.95,372.75,382.40,361.71,366.74
2006-04-14 22:07:36+00:00,L7,,,,,,,,,,,,,,,363.22,367.37,371.05,373.69,374.54,390.39,391.29,379.54,370.95,386.31,379.58,379.27
2006-06-25 22:10:20+00:00,L5,342.80,344.58,348.41,339.46,338.65,345.49,,,,,,,,,,,,,,,,,,,,
2006-07-03 22:07:28+00:00,L7,356.17,355.12,354.34,350.79,356.04,353.36,,,359.59,359.27,361.84,361.43,353.73,352.56,351.36,359.45,363.66,364.37,368.75,,,,,,,
2006-07-19 22:07:20+00:00,L7,315.39,330.91,337.02,330.16,322.02,333.64,341.32,341.95,345.76,342.62,,349.26,340.12,326.25,,355.11,360.31,364.67,357.95,361.60,355.35,356.32,366.34,372.94,,255.76
2006-07-27 22:10:47+00:00,L5,342.85,340.15,347.59,341.89,347.53,348.48,351.44,350.95,359.72,354.14,364.02,359.46,350.25,346.87,342.86,360.12,364.23,369.44,356.84,361.74,358.37,368.40,378.37,382.42,371.69,376.37
2006-08-12 22:10:59+00:00,L5,335.60,345.46,352.18,342.08,341.37,352.09,352.24,356.70,352.73,356.72,357.63,353.86,351.44,345.65,329.78,364.30,369.35,368.99,362.32,370.69,365.74,364.79,366.20,376.93,366.69,373.05
2006-09-21 22:07:05+00:00,L7,364.75,364.60,366.35,364.65,367.99,,,369.99,370.58,373.59,371.70,374.57,375.47,377.43,365.63,374.04,378.54,384.17,381.98,,,,,,,
2006-12-10 22:07:44+00:00,L7,,,,,,,,,,,,380.25,379.58,380.93,381.57,383.17,388.53,387.29,386.19,389.95,389.73,385.72,391.34,394.90,388.88,378.97
2007-02-12 22:08:00+00:00,L7,338.11,354.82,360.17,353.82,354.55,348.34,359.06,361.39,365.70,,,364.92,368.10,,,371.33,368.86,376.50,379.22,387.14,384.50,383.13,379.23,398.30,398.93,391.76
2007-05-03 22:08:02+00:00,L7,367.95,372.85,370.26,368.29,380.83,380.90,378.23,384.55,382.23,380.28,382.02,381.78,388.94,,,382.54,386.65,382.54,387.19,387.60,381.03,383.42,388.10,394.74,388.13,384.20
2007-07-22 22:07:45+00:00,L7,373.91,383.86,387.31,384.80,383.55,373.77,361.98,366.41,371.62,379.13,381.93,377.55,380.74,343.87,393.91,400.43,397.76,392.25,385.50,,,,,,,
2007-09-16 22:10:40+00:00,L5,336.54,336.16,345.51,330.80,337.69,344.97,356.62,362.32,366.21,369.34,369.59,368.71,360.80,338.40,335.63,361.92,371.26,368.52,370.54,370.08,360.78,364.59,370.32,390.06,,
2007-10-02 22:10:31+00:00,L5,354.16,357.50,355.79,355.39,357.92,355.98,359.67,359.39,365.36,373.97,379.85,380.19,384.54,385.08,368.88,376.17,387.19,390.13,385.38,381.94,376.09,371.50,398.34,412.63,411.85,399.90
2007-10-10 22:07:19+00:00,L7,360.07,362.13,364.55,357.24,357.95,358.19,363.26,361.85,366.12,371.85,369.46,364.96,363.71,354.34,336.93,355.04,368.14,369.38,368.64,367.66,365.05,358.42,377.53,397.90,395.46,385.09
2007-11-27 22:07:48+00:00,L7,323.30,328.95,333.84,326.18,317.97,326.18,334.27,336.82,342.12,341.27,344.55,344.61,333.07,,285.69,341.18,,,,,,,,,,
2007-12-29 22:07:56+00:00,L7,348.02,346.90,345.36,343.76,343.46,344.22,354.60,356.19,356.03,361.45,361.88,,,,,361.08,365.27,363.57,368.57,370.42,367.87,364.54,373.03,385.21,382.14,382.01
2008-08-09 22:06:47+00:00,L7,363.72,376.41,376.95,364.16,354.66,351.74,355.77,370.57,376.74,380.22,367.40,371.54,384.81,362.82,396.06,394.09,395.20,376.99,372.98,,,,,,,
2008-08-25 22:06:40+00:00,L7,371.66,375.55,375.21,363.04,357.50,353.10,357.19,364.88,366.63,369.85,379.95,391.73,401.48,,408.46,402.96,407.78,395.29,,,,,,,,
2008-09-26 22:06:23+00:00,L7,360.17,363.14,369.18,362.36,364.76,353.46,359.29,359.96,365.94,373.07,373.88,375.58,381.85,380.29,404.68,401.62,405.01,388.00,377.64,393.17,386.29,389.18,394.36,403.82,396.62,395.37
2008-10-12 22:06:13+00:00,L7,352.16,356.21,358.42,361.15,355.55,359.13,358.52,360.09,368.99,371.07,374.92,371.20,369.47,386.25,396.02,393.25,391.35,383.09,384.66,394.29,399.21,395.07,383.53,396.63,397.61,394.27
2008-11-13 22:06:43+00:00,L7,311.74,329.92,341.84,327.42,300.21,322.84,333.29,337.65,340.92,,,351.30,,,,,,,,,,,,,,
2008-11-21 22:01:05+00:00,L5,364.96,372.42,373.34,367.74,358.86,352.45,358.99,365.68,381.28,385.65,381.29,381.99,371.98,386.91,399.71,405.94,417.74,410.20,412.20,400.54,396.33,399.35,416.80,425.92,422.03,423.21
2009-01-24 22:02:55+00:00,L5,343.11,349.55,362.56,371.12,369.71,365.49,359.22,359.40,,,,,,,,,,,384.14,381.94,379.22,376.94,388.45,400.06,386.88,375.04
2009-03-21 22:07:47+00:00,L7,379.62,376.88,368.91,361.51,359.74,353.43,357.56,365.47,376.91,393.72,394.80,390.72,390.77,390.60,389.63,392.53,396.51,397.22,398.57,398.33,395.31,389.86,398.12,413.42,388.44,383.27
2009-05-08 22:08:01+00:00,L7,325.37,339.70,339.40,336.01,,,359.34,349.52,349.66,354.13,353.09,356.08,348.95,345.31,353.81,357.98,368.43,367.92,,574.87,,,,,,
2009-06-09 22:08:01+00:00,L7,323.90,330.08,337.68,324.28,317.12,329.00,334.04,338.87,339.64,339.63,342.89,345.83,342.36,,,355.15,346.85,,,,,,,,,
2009-10-15 22:07:44+00:00,L7,380.58,383.11,389.14,384.43,381.23,362.87,352.01,363.28,361.97,363.21,366.09,389.63,360.23,,,387.45,415.49,400.86,384.79,391.65,393.10,,378.41,385.45,376.88,386.26
2010-01-27 22:08:26+00:00,L5,394.07,392.95,393.75,395.18,400.39,399.92,393.73,394.42,395.80,400.96,400.83,404.41,409.93,414.29,419.27,419.82,420.78,416.13,411.22,409.71,396.33,398.94,412.84,414.58,401.19,401.64
2010-02-04 22:09:23+00:00,L7,338.70,335.54,343.64,341.22,,,,,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30+00:00,L5,,370.58,370.37,370.67,371.27,369.64,368.75,367.09,379.57,391.75,391.84,383.65,372.92,378.01,384.26,388.60,388.58,378.55,376.53,377.29,377.66,373.98,389.18,391.38,379.75,379.38
2010-02-20 22:09:33+00:00,L7,363.68,357.44,352.39,355.29,355.00,352.41,362.40,365.16,369.06,370.51,371.91,368.09,357.19,358.36,,,,372.85,367.25,369.34,,,,,,
2010-03-24 22:09:46+00:00,L7,397.59,408.45,405.26,,,399.03,,,,,,,,,,,,,,,,,,,,
2010-06-12 22:09:43+00:00,L7,371.59,365.74,360.82,345.17,348.00,,350.94,,,,,355.41,343.90,,,,,,,,,,,356.56,,
2010-06-28 22:09:46+00:00,L7,337.77,337.92,341.84,332.92,331.01,334.00,346.73,347.22,352.78,350.63,354.15,355.20,340.96,330.55,342.83,348.03,354.30,352.21,,,,,,,,
2010-10-02 22:09:49+00:00,L7,395.48,393.94,385.06,385.27,395.35,393.58,400.48,403.41,408.90,420.06,427.01,439.79,438.53,432.18,442.68,436.70,439.04,435.98,434.16,435.93,432.95,405.11,429.49,440.02,437.34,427.38
2010-11-03 22:10:09+00:00,L7,,398.49,386.82,373.84,380.54,375.87,366.45,357.20,360.60,363.49,366.35,394.68,383.39,393.88,396.90,373.02,371.34,369.76,372.79,377.28,384.84,375.86,383.66,388.23,382.59,383.59
2010-12-05 22:10:32+00:00,L7,328.03,335.25,338.45,331.00,327.67,,,,,,,,,,,,,,,,,,,,,
2011-01-06 22:10:49+00:00,L7,335.99,335.02,341.81,334.09,329.37,330.04,335.09,341.36,347.18,351.67,352.73,349.79,343.56,333.95,354.85,352.64,353.14,351.73,352.32,352.13,361.15,356.56,359.87,368.75,356.89,360.26
2011-01-14 22:07:31+00:00,L5,387.13,385.58,385.55,382.24,382.69,384.70,378.88,378.95,389.54,396.71,396.87,394.22,393.42,400.54,404.17,406.86,403.30,396.04,396.50,395.60,394.26,387.22,400.90,412.16,406.26,404.28
2011-02-07 22:11:00+00:00,L7,327.47,333.57,342.01,331.76,328.77,341.01,342.68,347.28,350.71,352.73,357.87,354.10,336.41,336.96,351.11,359.10,361.10,363.17,359.97,364.38,359.66,358.67,359.90,373.56,357.09,365.75
2011-02-23 22:11:05+00:00,L7,314.33,329.52,339.81,329.56,319.47,332.92,340.39,343.33,344.09,343.80,345.15,341.58,314.53,313.04,330.72,336.43,345.16,345.97,344.50,,,,,,,
2011-05-30 22:11:11+00:00,L7,374.69,373.29,370.27,365.21,368.24,365.15,368.44,368.61,371.54,368.79,372.55,369.48,369.08,380.04,370.39,389.82,387.85,383.94,386.57,381.98,377.30,380.91,389.26,389.33,374.51,379.01
2011-07-17 22:11:06+00:00,L7,327.04,339.80,348.02,339.50,327.52,338.04,351.15,349.22,351.69,353.63,357.91,363.30,352.61,322.26,344.29,350.19,361.87,365.87,366.01,365.13,363.74,359.71,366.26,,359.14,354.47
2011-08-18 22:10:59+00:00,L7,329.54,339.81,350.74,339.33,332.25,340.37,345.57,350.59,357.92,360.42,357.42,356.24,344.29,335.05,344.94,349.22,363.86,363.99,374.71,363.08,367.99,,,,,
2011-09-11 22:06:09+00:00,L5,332.02,342.43,347.20,342.28,335.70,343.92,347.79,350.72,354.44,353.11,353.14,352.52,341.81,341.02,347.70,355.15,366.72,366.42,370.19,363.01,358.66,361.84,369.82,370.85,359.74,357.13
2011-10-21 22:10:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,385.47,426.62,437.78,427.66,430.66
2012-02-10 22:11:42+00:00,L7,331.12,335.31,347.79,329.06,328.69,331.04,338.31,337.14,343.48,339.71,349.97,348.27,337.85,331.62,331.37,344.64,347.64,349.61,346.98,346.20,342.62,348.96,348.58,,358.17,351.35
2012-03-13 22:11:42+00:00,L7,348.99,344.64,344.83,344.58,343.18,343.65,343.76,344.93,351.35,353.84,357.90,352.69,347.73,,350.47,358.24,365.24,366.40,363.15,363.01,358.47,355.98,366.72,373.82,366.08,354.70
2012-04-30 22:12:02+00:00,L7,373.02,367.10,373.12,348.29,350.29,337.51,345.38,357.24,361.62,361.24,359.42,352.49,332.75,331.31,352.41,,,,,,,,,,,
2012-06-01 22:11:59+00:00,L7,342.83,368.47,370.66,338.27,331.91,332.87,343.69,346.35,348.99,352.21,,160.87,358.57,331.79,349.48,362.30,364.10,358.17,358.05,,,,,,,
2012-10-23 22:13:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,440.81
2013-01-11 22:13:44+00:00,L7,330.80,331.84,342.93,336.18,335.83,342.34,350.57,352.31,358.49,355.91,357.63,356.90,355.91,347.30,348.74,354.39,356.37,359.12,358.61,358.03,355.89,352.41,362.49,,366.55,358.18
2013-01-27 22:13:47+00:00,L7,310.75,327.74,331.97,317.64,307.84,326.46,330.47,331.89,332.01,335.78,342.43,342.01,325.72,300.63,318.92,331.77,343.70,339.99,341.62,337.57,335.07,334.89,342.32,,,
2013-05-03 22:13:30+00:00,L7,360.27,365.66,357.56,355.74,354.00,353.91,356.17,360.33,364.85,368.09,367.36,359.66,351.16,343.78,347.11,352.72,366.97,362.14,362.62,362.81,355.71,356.83,357.23,370.04,358.41,359.69
2013-05-11 22:19:31+00:00,L8,352.06,349.33,351.17,351.67,351.15,354.65,,,,,,,,,,,,,,,,,,,,
2013-05-19 22:13:27+00:00,L7,400.41,403.52,401.37,404.49,398.89,393.69,378.55,,,,,,,,,,,,,,,,,,,
2013-06-20 22:13:13+00:00,L7,423.37,422.32,422.21,411.86,408.67,409.58,431.27,407.81,411.71,408.36,406.32,398.22,395.35,415.21,423.71,405.60,432.45,413.99,405.34,406.78,379.26,416.47,416.71,412.05,405.88,430.83
2013-06-28 22:19:33+00:00,L8,333.69,341.25,345.11,331.78,332.17,342.77,349.45,348.94,352.39,355.73,358.51,354.00,339.19,319.15,336.15,349.27,356.21,356.95,352.12,351.13,351.74,347.16,355.87,355.97,348.81,350.57
2013-07-06 22:13:02+00:00,L7,340.45,357.00,355.60,347.47,344.62,353.03,360.35,361.50,364.30,368.53,369.31,367.93,353.32,310.69,356.41,,,,,,,,,,,
2013-07-14 22:19:34+00:00,L8,353.54,350.40,353.46,347.57,345.71,357.21,360.33,364.79,365.69,369.84,371.71,371.27,359.72,354.05,354.05,359.48,368.21,369.15,362.39,363.69,361.69,365.69,368.51,376.15,365.09,369.44
2014-02-23 22:18:20+00:00,L8,,,,,,,,,,,,,,,,,,,,,379.72,379.12,391.48,404.57,386.49,385.23
2014-05-14 22:17:08+00:00,L8,,,,,,,,,373.54,375.33,375.87,372.89,371.39,371.59,372.03,372.78,377.96,375.50,374.11,371.48,367.85,363.11,368.13,375.32,362.01,360.70
2014-05-30 22:17:11+00:00,L8,342.57,343.40,348.84,344.28,347.48,354.28,357.30,354.50,362.21,359.11,360.44,356.06,346.03,345.36,379.66,358.26,362.20,358.56,359.16,353.12,354.03,353.24,355.88,364.97,348.95,347.19
2014-07-01 22:17:22+00:00,L8,324.67,335.36,338.57,325.80,328.42,346.83,351.87,356.34,356.20,351.43,350.16,354.82,339.70,343.74,354.28,358.36,354.19,355.66,356.44,352.43,348.55,343.80,355.52,354.56,347.51,337.86
2014-07-17 22:17:28+00:00,L8,317.65,336.17,345.56,333.57,314.47,337.15,346.06,346.93,350.99,353.75,354.89,351.01,338.42,313.24,335.37,347.56,355.17,349.39,348.32,350.23,344.88,353.27,348.85,360.51,345.87,341.64
2015-02-26 22:17:23+00:00,L8,376.70,381.73,377.95,374.48,370.67,367.31,370.81,373.08,387.86,377.46,376.55,376.36,374.68,371.14,370.09,376.99,375.01,379.98,377.54,378.22,370.60,369.45,389.72,398.72,390.61,392.38
2015-06-02 22:16:44+00:00,L8,347.66,338.12,346.57,352.70,349.63,358.60,367.44,371.39,373.03,,376.96,378.61,360.58,335.14,342.63,353.69,359.83,351.24,352.81,349.22,347.88,342.07,346.72,356.10,347.06,340.97
2015-07-20 22:17:10+00:00,L8,344.28,344.21,348.17,340.72,348.61,357.15,362.14,369.25,371.98,371.68,373.29,369.21,355.95,339.04,358.62,367.25,367.62,366.62,364.48,363.55,362.38,357.40,368.29,373.15,363.73,367.65
2015-08-05 22:17:13+00:00,L8,317.55,334.26,336.02,321.60,313.39,340.95,350.00,350.16,357.07,356.15,356.64,352.67,342.21,313.69,342.33,345.63,352.93,349.10,351.37,,,,,,,
2015-12-27 22:17:43+00:00,L8,345.27,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12 22:17:40+00:00,L8,328.01,329.33,332.81,,,,,,,,,,,,,,,357.87,362.66,368.37,378.30,356.10,358.41,366.72,358.45,362.71
2016-04-17 22:17:09+00:00,L8,365.90,376.45,368.60,367.91,375.43,386.14,384.85,378.63,380.06,385.31,385.85,378.66,378.64,373.96,384.75,382.39,378.91,380.39,377.76,383.50,375.12,373.70,376.00,388.88,383.01,376.90
2016-09-08 22:17:48+00:00,L8,373.37,361.13,359.93,361.79,,,,,,,,,,,,,,,,375.65,372.83,385.16,393.11,393.79,388.66,383.47
2016-10-10 22:17:54+00:00,L8,416.61,404.99,404.59,404.17,406.57,401.43,382.84,387.81,409.00,408.97,415.90,409.95,424.28,426.12,408.57,417.17,429.44,419.85,413.24,386.30,394.34,405.88,426.60,434.65,418.91,427.52
2017-04-20 22:16:59+00:00,L8,392.37,394.53,392.73,392.72,394.55,388.84,385.91,400.24,406.54,411.59,407.01,403.91,406.37,408.14,404.85,397.79,409.74,410.79,405.73,391.54,382.23,388.33,392.66,407.69,401.31,396.84
2017-06-07 22:17:15+00:00,L8,394.92,396.27,395.17,401.60,397.32,399.77,402.76,405.59,412.69,412.37,414.75,414.23,408.89,404.18,406.95,415.95,412.21,409.51,410.37,413.32,402.02,399.62,407.72,418.87,415.81,410.37
2017-07-09 22:17:23+00:00,L8,361.48,368.92,357.50,363.50,367.83,372.90,372.81,377.73,384.22,385.99,388.72,383.37,379.50,369.14,377.76,381.51,390.66,386.33,385.24,384.37,385.02,384.85,385.50,395.98,389.24,385.99
2017-10-29 22:17:53+00:00,L8,366.41,376.28,376.29,379.42,377.73,381.58,382.26,389.10,394.94,398.96,401.82,401.78,402.02,392.78,390.91,398.29,406.23,407.01,399.13,402.93,412.48,409.63,409.95,410.36,407.51,404.43
