dates,nzd0012-0000,nzd0012-0001,nzd0012-0002,nzd0012-0003,nzd0012-0004,nzd0012-0005,nzd0012-0006,nzd0012-0007,nzd0012-0008,nzd0012-0009,nzd0012-0010,nzd0012-0011,nzd0012-0012,nzd0012-0013,nzd0012-0014,nzd0012-0015,nzd0012-0016,nzd0012-0017,nzd0012-0018,nzd0012-0019,nzd0012-0020,nzd0012-0021,nzd0012-0022,nzd0012-0023,nzd0012-0024,nzd0012-0025,satname
1999-08-17 22:10:26+00:00,,370.14,,,,,,,368.11,,,,,,,,,,,378.71,374.22,374.81,378.52,385.03,,,L7
1999-10-04 22:10:38+00:00,412.20,406.76,407.28,409.86,414.27,422.67,405.95,407.79,400.56,415.37,410.59,,415.34,408.38,422.32,438.50,,428.67,,416.73,413.15,,,417.67,,419.50,L7
2000-03-28 22:10:07+00:00,389.63,390.60,384.86,389.60,379.56,383.03,387.13,390.38,394.27,391.98,389.46,382.33,386.38,391.97,396.86,403.22,403.48,403.64,404.93,394.83,384.50,385.54,393.37,406.57,384.54,385.13,L7
2000-08-03 22:08:44+00:00,,,363.59,359.43,348.99,353.25,356.44,,,,,,,,,,,,,366.00,364.24,367.77,372.69,,375.26,385.20,L7
2000-09-20 22:08:03+00:00,370.96,370.84,361.81,349.37,360.29,379.34,389.00,373.91,369.60,367.55,368.40,369.76,371.00,373.41,375.80,380.47,378.12,378.26,377.37,384.94,375.80,383.03,384.74,383.89,381.16,382.54,L7
2000-10-06 22:07:59+00:00,379.48,386.15,385.22,387.40,378.54,368.90,393.18,391.21,394.75,374.29,390.66,379.56,386.67,364.35,372.91,393.77,382.98,382.25,384.69,387.61,380.61,377.73,390.86,403.63,392.02,393.88,L7
2001-01-26 22:08:07+00:00,383.52,372.85,373.65,371.87,364.48,364.80,369.49,372.80,378.52,378.51,378.83,380.80,389.29,385.99,385.41,376.34,378.34,378.31,362.68,376.18,373.64,381.84,390.52,398.48,393.32,397.47,L7
2001-02-27 22:07:54+00:00,370.37,364.70,367.19,360.52,360.39,356.68,364.14,368.13,368.70,374.22,373.59,375.34,375.58,377.55,377.03,367.51,372.04,367.39,365.18,375.00,376.00,369.80,381.53,389.56,386.54,385.18,L7
2001-04-16 22:07:42+00:00,355.47,362.97,366.07,361.72,358.04,361.02,365.00,,,,,,,,,,,,,,,,,,,,L7
2001-05-18 22:07:26+00:00,,,,358.27,351.24,,,,,,,366.30,369.27,362.35,331.52,337.92,342.90,351.64,,,,,,,,,L7
2001-06-03 22:07:16+00:00,388.10,403.77,395.50,394.04,,,386.31,,,,,,,,,,,,,,,,,,,,L7
2001-06-19 22:07:05+00:00,368.14,374.43,372.27,356.09,355.75,358.78,366.03,361.59,364.89,368.14,363.80,365.80,372.84,370.26,351.49,357.80,362.05,361.18,360.19,,,,,,,,L7
2001-11-26 22:06:09+00:00,334.37,342.60,341.05,330.54,331.44,339.33,347.70,349.33,357.90,353.22,352.88,353.63,342.75,,326.81,351.62,358.14,356.84,353.85,349.76,342.39,343.07,345.78,366.76,364.84,354.44,L7
2001-12-28 22:06:14+00:00,374.89,371.22,364.25,350.62,361.45,374.12,361.94,,,,,,,,,365.77,360.89,360.96,364.44,360.23,352.86,358.42,368.39,373.89,368.00,367.70,L7
2002-02-14 22:06:29+00:00,365.61,366.43,366.60,359.41,363.72,355.35,351.39,349.84,365.00,366.46,365.55,368.38,366.72,364.89,368.43,362.67,362.59,365.19,353.48,363.90,356.39,355.96,374.13,,395.80,385.70,L7
2002-07-08 22:06:00+00:00,,365.99,374.18,369.35,338.79,356.12,359.59,355.47,367.14,391.93,394.89,404.72,398.77,380.85,351.96,,381.92,,,,,,,,,,L7
2002-07-24 22:05:50+00:00,335.37,347.25,351.97,343.11,343.33,349.08,356.84,355.73,362.18,365.01,365.02,369.14,,,331.44,354.67,363.03,362.51,348.45,357.17,355.77,358.76,363.47,372.44,372.22,374.96,L7
2003-05-24 22:06:17+00:00,312.40,339.90,344.81,322.95,316.03,333.20,347.32,348.46,343.08,345.88,341.78,346.35,,,331.37,335.14,353.87,355.32,357.82,343.02,341.58,,,,,,L7
2003-08-28 22:05:57+00:00,331.39,346.01,351.49,334.99,316.02,326.03,334.12,,,,,,,,,,,,,,,,,,365.80,324.43,L7
2003-10-31 22:06:00+00:00,362.49,364.45,361.43,359.35,359.50,355.02,359.39,360.53,371.71,365.44,366.73,375.48,375.04,,351.43,,,,357.55,362.52,360.06,362.95,368.00,377.61,372.86,354.25,L7
2004-02-04 22:06:41+00:00,364.69,,,356.47,360.73,363.71,364.24,363.13,368.63,376.43,375.82,377.34,376.97,380.40,,372.77,380.51,374.01,372.18,377.52,373.04,376.33,377.45,,,,L7
2004-03-07 22:06:48+00:00,329.69,343.61,346.97,338.12,337.24,345.48,347.08,350.80,354.50,,,363.21,362.14,,330.46,349.72,358.70,360.88,349.55,362.06,361.46,361.31,360.09,,375.76,356.45,L7
2004-03-23 22:06:52+00:00,365.01,367.95,371.24,363.54,355.02,356.04,,,,373.53,375.17,375.15,377.23,362.37,364.69,367.54,369.65,373.62,360.73,,,,,,,,L7
2004-04-08 22:06:49+00:00,368.82,365.17,371.58,361.02,354.80,353.00,356.91,,,,,,,,,,,,,,,,,,,,L7
2004-05-18 21:58:14+00:00,346.87,350.11,350.76,343.68,340.82,347.00,348.79,351.22,356.17,358.49,357.08,364.29,359.26,346.73,359.41,363.68,370.78,368.92,366.72,369.94,366.72,368.29,373.78,384.11,379.84,367.89,L5
2004-05-26 22:06:45+00:00,362.00,,,357.77,354.25,351.65,353.24,366.78,371.26,366.80,367.16,370.40,364.42,353.59,377.04,392.17,377.23,373.12,386.55,379.83,,,,,,,L7
2004-06-11 22:06:38+00:00,383.95,384.97,388.68,388.49,372.88,382.45,361.18,360.90,388.89,383.43,392.71,406.04,397.97,392.01,394.68,405.98,394.22,408.87,411.71,,,,,,,,L7
2004-07-13 22:06:34+00:00,,,,,,,343.63,342.19,348.22,346.09,,352.60,334.46,,350.68,363.01,357.17,352.60,359.97,367.65,362.74,361.60,357.55,371.27,360.82,371.40,L7
2004-07-29 22:06:27+00:00,,352.56,356.23,338.32,336.04,339.55,342.47,344.56,348.01,354.15,355.20,352.28,338.61,,363.99,354.44,355.58,370.57,357.12,373.31,360.46,359.50,366.63,371.27,362.01,362.79,L7
2004-08-22 22:00:48+00:00,,,,362.69,366.07,375.00,367.96,369.09,372.80,391.32,393.23,381.23,370.30,371.37,386.71,386.71,378.27,373.95,373.04,387.26,381.58,389.46,388.87,,,,L5
2004-08-30 22:06:20+00:00,360.28,361.16,364.88,361.69,361.27,356.03,362.27,364.32,368.95,,,375.49,369.84,364.39,371.77,370.31,378.28,379.26,371.34,381.78,383.68,388.07,387.03,398.65,394.60,390.09,L7
2004-11-02 22:06:28+00:00,,,353.43,354.56,362.57,359.77,356.25,356.41,,,,,,,,,,,,,,,,,,,L7
2004-12-04 22:06:44+00:00,360.26,361.65,363.88,367.48,370.21,371.46,370.50,370.60,371.00,,,373.55,374.32,372.75,378.07,383.60,391.22,389.91,380.64,384.22,382.64,388.06,400.04,407.39,402.75,389.92,L7
2005-01-13 22:03:41+00:00,367.55,378.25,382.97,373.00,372.89,360.75,364.21,361.06,369.56,373.07,370.14,369.67,369.49,367.82,366.63,370.30,387.09,387.65,372.76,389.29,392.52,384.16,404.58,412.15,422.67,420.87,L5
2005-02-06 22:07:07+00:00,329.43,328.49,336.61,328.28,321.78,324.96,,347.54,343.93,347.73,349.17,347.77,332.12,,,338.87,348.35,,350.55,358.99,356.89,357.51,356.58,,,367.21,L7
2005-02-14 22:04:09+00:00,369.33,357.80,362.95,358.79,355.75,358.29,357.85,367.95,382.90,385.93,385.72,383.92,377.42,368.44,373.07,377.96,390.30,391.26,387.56,385.09,384.87,385.64,387.86,405.73,402.28,404.89,L5
2005-02-22 22:07:14+00:00,342.94,341.36,350.44,338.42,,,353.18,347.14,354.10,354.24,355.89,353.03,343.32,331.42,338.12,349.02,354.45,358.34,357.66,360.43,362.23,363.34,373.47,382.37,379.51,382.91,L7
2005-04-19 22:04:43+00:00,,,397.53,384.23,366.47,372.54,382.91,395.63,398.35,397.91,394.08,389.90,,,,,,,405.64,400.64,398.24,402.43,404.63,422.42,416.63,419.59,L5
2005-06-06 22:05:05+00:00,376.52,377.39,376.07,377.19,384.65,379.76,377.80,388.87,392.85,391.75,388.43,380.24,381.74,,,,,391.35,386.98,394.33,386.30,390.66,394.80,404.33,402.91,402.11,L5
2005-06-14 22:07:02+00:00,330.24,336.19,343.01,338.14,332.13,338.40,347.61,353.33,355.71,353.79,354.66,352.43,332.87,296.86,319.79,342.36,348.29,348.16,,,,,,,,,L7
2005-08-01 22:06:59+00:00,,,,,,,,,357.42,380.92,378.81,357.88,351.49,322.31,356.45,380.54,379.22,385.08,393.65,392.16,394.44,363.10,372.16,379.31,366.84,401.91,L7
2005-09-02 22:06:46+00:00,335.11,339.21,332.11,339.82,333.34,344.90,349.04,355.21,358.59,357.20,359.07,351.79,343.99,330.00,351.01,363.35,365.39,358.84,355.51,360.31,364.15,369.03,370.05,385.32,380.14,380.68,L7
2005-09-18 22:06:39+00:00,317.72,331.48,341.67,327.57,300.58,322.43,325.70,325.12,330.50,334.11,334.85,328.67,323.41,,311.30,330.67,334.77,336.14,326.82,338.98,331.66,,353.99,,,,L7
2005-09-26 22:05:42+00:00,,,,,,,,,,,,399.28,394.71,,,,,,,398.58,390.90,395.86,,430.27,,,L5
2006-01-08 22:07:25+00:00,,,,,,,,,381.94,378.82,377.37,383.08,376.40,,,,,,,,,,,,,,L7
2006-02-01 22:07:49+00:00,352.06,367.11,366.89,354.62,330.41,344.47,349.40,351.52,356.12,354.93,356.78,355.89,346.03,306.01,334.81,349.46,355.37,356.65,340.44,362.54,356.48,360.84,368.79,,354.90,,L5
2006-02-09 22:07:38+00:00,365.67,363.09,361.38,359.01,359.49,362.99,362.20,361.40,364.54,366.54,366.64,367.72,363.00,369.47,371.15,,,390.61,381.83,381.18,376.40,371.65,380.63,390.67,384.27,385.22,L7
2006-02-17 22:08:11+00:00,371.65,370.45,370.67,363.44,362.50,357.06,354.54,357.96,359.15,360.67,367.94,364.55,368.86,362.21,370.27,370.45,377.32,376.90,368.61,383.42,375.22,375.31,381.76,400.02,388.72,393.53,L5
2006-03-13 22:07:41+00:00,357.38,354.14,356.42,354.14,355.57,354.96,354.13,352.53,358.11,,,352.64,351.96,350.73,,,,380.01,370.32,374.95,370.24,368.95,378.31,388.65,370.04,375.07,L7
