dates,nzd0590-0000,nzd0590-0001,nzd0590-0002,nzd0590-0003,nzd0590-0004,satname
1999-07-16 22:13:59+00:00,206.12,195.88,226.95,,199.54,L7
1999-08-17 22:14:01+00:00,215.84,198.66,233.85,199.03,201.93,L7
1999-12-07 22:14:05+00:00,218.40,198.38,228.77,194.63,200.13,L7
1999-12-30 22:19:45+00:00,217.28,201.16,234.32,194.22,201.10,L7
2000-04-13 22:13:30+00:00,224.95,204.68,236.67,193.65,200.76,L7
2000-04-20 22:19:15+00:00,224.91,208.73,243.19,194.22,201.95,L7
2000-05-15 22:13:18+00:00,224.91,208.73,243.19,194.22,202.12,L7
2000-05-31 22:13:06+00:00,230.47,208.73,251.57,191.65,200.96,L7
2000-06-07 22:19:12+00:00,232.20,212.37,259.81,197.73,201.84,L7
2000-07-25 22:18:09+00:00,234.08,214.21,261.27,201.25,205.95,L7
2000-09-04 22:11:58+00:00,234.19,210.34,253.38,200.53,207.43,L7
2000-09-27 22:17:48+00:00,231.24,208.43,248.72,199.85,207.54,L7
2000-10-06 22:11:35+00:00,229.67,207.30,243.68,198.71,206.57,L7
2000-11-07 22:11:29+00:00,226.42,203.49,240.52,199.41,206.90,L7
2001-02-11 22:11:36+00:00,221.34,201.26,226.28,194.48,206.45,L7
2001-04-16 22:11:18+00:00,220.61,201.72,239.61,193.05,202.25,L7
2001-04-23 22:17:26+00:00,217.49,201.97,239.05,194.09,200.60,L7
2001-07-05 22:10:33+00:00,218.66,205.00,243.92,196.58,198.79,L7
2001-09-07 22:09:46+00:00,218.67,208.36,243.74,195.34,199.07,L7
2001-09-23 22:09:38+00:00,220.06,208.85,241.61,194.57,197.52,L7
2001-11-26 22:09:45+00:00,223.28,211.58,247.54,197.60,199.05,L7
2002-03-02 22:10:08+00:00,222.94,206.31,242.05,190.69,195.26,L7
2002-03-25 22:15:47+00:00,228.26,201.96,251.68,193.38,200.92,L7
2002-05-21 22:09:53+00:00,228.53,204.86,254.53,197.63,204.98,L7
2002-05-28 22:15:58+00:00,225.85,201.89,246.94,194.93,204.16,L7
2002-07-31 22:15:35+00:00,225.85,201.89,246.94,194.93,208.04,L7
2002-09-17 22:14:43+00:00,230.89,205.44,241.69,203.22,214.12,L7
2002-10-19 22:14:44+00:00,224.40,203.79,238.93,198.26,208.59,L7
2002-12-06 22:15:13+00:00,220.77,200.75,225.38,187.90,201.69,L7
2002-12-31 22:09:32+00:00,220.16,200.54,223.46,188.21,200.82,L7
2003-01-07 22:15:40+00:00,217.59,200.02,221.41,188.21,199.39,L7
2003-02-24 22:16:01+00:00,218.64,200.02,221.00,189.26,196.62,L7
2003-03-21 22:09:51+00:00,216.19,200.71,225.30,187.36,204.57,L7
2003-04-13 22:16:07+00:00,217.50,202.48,229.42,191.00,205.98,L7
2003-08-11 22:03:51+00:00,224.84,208.93,244.33,194.10,215.78,L5
2003-08-20 21:58:14+00:00,224.02,209.50,240.98,192.70,213.53,L5
2003-09-20 22:15:10+00:00,225.24,210.70,240.88,186.56,203.40,L7
2003-10-06 22:15:30+00:00,225.27,210.66,243.27,189.28,205.39,L7
2003-10-07 21:58:59+00:00,229.56,211.32,240.81,190.12,204.24,L5
2003-11-16 22:09:47+00:00,230.41,210.96,238.14,188.44,202.53,L7
2003-11-23 22:15:38+00:00,227.31,208.00,232.56,187.55,201.64,L7
2003-12-01 22:05:28+00:00,227.84,205.43,229.37,188.69,200.58,L5
2003-12-09 22:15:42+00:00,225.25,204.57,227.36,188.78,200.21,L7
2004-01-03 22:10:06+00:00,225.25,199.56,225.44,188.78,200.21,L7
2004-02-19 22:05:55+00:00,223.89,196.75,220.55,188.43,199.33,L5
2004-03-31 22:00:23+00:00,222.13,195.76,221.18,189.90,200.39,L5
2004-05-02 22:01:21+00:00,215.69,190.43,214.68,185.00,200.82,L5
2004-05-09 22:07:21+00:00,216.85,193.16,218.21,188.09,201.98,L5
2004-05-18 22:01:50+00:00,217.26,194.56,221.79,186.55,202.73,L5
2004-06-10 22:08:41+00:00,217.82,197.36,232.43,187.72,206.39,L5
2004-07-05 22:03:15+00:00,218.48,202.69,234.59,186.51,204.69,L5
2004-07-21 22:03:39+00:00,218.62,203.52,236.49,185.97,203.51,L5
2004-07-29 22:10:02+00:00,219.83,204.35,239.15,187.75,203.51,L7
2004-08-06 22:03:57+00:00,219.83,201.37,239.15,187.75,203.51,L5
2004-08-29 22:10:22+00:00,220.63,201.34,242.52,189.72,206.18,L5
2004-09-15 22:09:49+00:00,220.90,202.31,243.91,189.33,206.50,L7
2004-10-17 22:09:50+00:00,221.15,203.46,246.55,191.44,206.33,L7
2004-10-24 22:15:44+00:00,223.33,204.02,244.14,192.35,207.03,L7
2004-11-01 22:11:49+00:00,223.46,205.37,242.60,194.26,205.69,L5
2005-01-28 22:16:47+00:00,224.61,203.87,243.57,194.91,208.49,L7
2005-02-13 22:16:33+00:00,221.72,207.10,241.28,192.37,208.49,L7
2005-04-02 22:16:37+00:00,221.95,205.73,237.39,194.20,207.76,L7
2005-04-11 22:10:46+00:00,222.07,205.64,238.76,193.07,206.80,L7
2005-04-19 22:08:19+00:00,223.04,205.39,235.99,185.59,200.94,L5
2005-04-27 22:10:45+00:00,219.95,205.97,240.75,182.42,198.28,L7
2005-05-13 22:10:48+00:00,219.77,204.71,241.67,182.43,196.98,L7
2005-06-05 22:16:29+00:00,222.54,206.38,245.45,186.28,199.63,L7
2005-06-13 22:14:55+00:00,221.38,207.73,246.79,187.61,200.45,L5
2005-06-22 22:08:46+00:00,221.36,206.59,244.27,186.81,200.95,L5
2005-07-16 22:10:36+00:00,222.20,206.68,245.21,188.73,201.79,L7
2005-07-23 22:16:23+00:00,221.82,207.36,246.08,188.73,201.79,L7
2005-07-24 22:09:02+00:00,221.82,207.36,243.12,188.73,201.79,L5
2005-08-09 22:09:10+00:00,221.38,206.97,242.04,187.48,199.37,L5
2005-08-24 22:16:38+00:00,219.96,205.00,240.71,188.35,199.37,L7
2005-09-02 22:10:22+00:00,219.96,205.00,240.71,188.35,199.71,L7
2005-11-20 22:15:29+00:00,217.65,198.54,233.21,189.66,203.42,L5
2006-01-23 22:16:59+00:00,209.44,182.84,212.92,182.03,198.00,L5
2006-04-13 22:19:02+00:00,216.49,184.58,203.83,179.72,197.62,L5
2006-04-22 22:13:00+00:00,221.40,193.19,218.72,181.98,197.99,L5
2006-04-29 22:19:17+00:00,219.45,195.51,219.74,185.71,198.22,L5
2006-05-15 22:19:06+00:00,220.58,200.54,219.74,192.38,204.09,L5
2006-05-23 22:17:02+00:00,226.05,213.33,230.83,199.09,207.54,L7
2006-05-31 22:19:19+00:00,225.28,211.51,232.13,200.00,208.48,L5
2006-06-01 22:11:14+00:00,225.44,212.74,237.60,199.55,210.11,L7
2006-06-16 22:19:34+00:00,224.47,213.04,240.10,199.79,209.75,L5
2006-06-25 22:13:55+00:00,224.34,213.14,241.38,199.87,209.51,L5
2006-07-19 22:10:56+00:00,224.34,213.14,241.38,200.42,209.77,L7
2006-07-27 22:14:22+00:00,224.56,214.07,244.85,204.46,209.92,L5
2006-08-11 22:17:02+00:00,222.04,214.45,248.03,204.46,209.92,L7
2006-08-12 22:14:35+00:00,221.34,212.26,248.03,200.22,207.74,L5
2006-08-19 22:20:51+00:00,221.35,210.81,248.03,198.25,206.78,L5
