dates,satname,nzd0550-0000,nzd0550-0001,nzd0550-0002,nzd0550-0003,nzd0550-0004,nzd0550-0005,nzd0550-0006,nzd0550-0007,nzd0550-0008,nzd0550-0009,nzd0550-0010,nzd0550-0011,nzd0550-0012,nzd0550-0013,nzd0550-0014,nzd0550-0015
1999-07-16 22:13:35+00:00,L7,281.66,258.06,295.66,291.20,299.98,298.91,299.01,,288.96,282.90,272.98,278.16,279.31,285.22,287.94,317.23
1999-08-08 22:19:52+00:00,L7,,,292.14,301.75,304.48,306.33,306.19,298.08,289.76,292.80,286.96,278.65,274.08,275.86,290.17,298.41
1999-08-24 22:19:53+00:00,L7,,270.72,275.23,269.27,282.30,299.31,252.15,244.84,233.13,230.79,248.11,243.63,244.10,231.55,252.69,261.34
1999-10-04 22:13:49+00:00,L7,272.96,255.61,252.40,257.79,268.38,272.90,273.74,265.87,261.52,253.11,250.99,250.06,247.05,250.81,260.51,270.06
1999-11-05 22:13:40+00:00,L7,298.24,293.66,292.43,294.03,294.73,297.96,302.44,296.25,282.01,281.73,285.71,273.59,267.52,263.76,276.34,287.60
1999-12-07 22:13:41+00:00,L7,318.93,310.31,304.00,303.55,300.17,305.85,304.47,299.46,292.10,285.98,277.78,270.48,267.39,266.49,284.25,290.05
1999-12-30 22:19:45+00:00,L7,295.09,288.23,287.60,289.36,292.01,293.58,287.74,285.78,265.52,268.28,271.97,263.96,259.81,261.88,275.56,289.92
2000-01-15 22:19:46+00:00,L7,274.10,262.38,267.63,264.22,269.04,272.00,271.57,269.97,262.57,259.46,254.54,246.51,242.19,252.43,263.65,268.27
2000-04-20 22:19:15+00:00,L7,291.81,314.64,323.30,319.24,319.72,319.55,319.30,314.54,299.98,300.43,298.90,289.40,286.26,293.23,307.16,315.09
2000-05-31 22:12:42+00:00,L7,268.45,248.65,228.92,290.98,296.92,301.44,302.42,215.88,216.77,205.31,265.81,265.54,259.02,256.44,,271.73
2000-06-07 22:18:48+00:00,L7,271.93,257.80,224.47,316.11,308.52,310.22,309.21,222.58,223.64,216.66,296.36,287.45,291.11,288.49,298.10,303.75
2000-08-10 22:18:02+00:00,L7,301.90,300.40,307.61,301.11,287.42,302.01,289.69,284.54,289.07,283.66,269.94,258.91,276.13,261.76,263.50,283.33
2000-09-04 22:11:34+00:00,L7,283.87,277.85,302.16,299.98,304.19,304.14,306.09,297.88,284.33,283.52,284.41,279.48,277.09,284.47,295.79,297.52
2000-09-20 22:11:14+00:00,L7,283.34,280.98,286.59,286.17,280.75,286.38,294.14,291.50,282.86,275.92,264.19,257.87,258.00,263.70,272.29,276.91
2000-09-27 22:17:24+00:00,L7,293.34,296.43,297.79,294.21,297.33,297.87,300.40,291.60,282.92,275.56,268.65,268.14,266.12,270.50,283.57,292.42
2000-10-29 22:17:19+00:00,L7,,,,,,,,,,,,,,,297.46,305.70
2001-02-11 22:11:12+00:00,L7,323.67,316.63,309.70,312.75,309.54,305.13,305.70,292.84,289.37,278.32,262.07,257.92,252.66,263.65,283.26,297.53
2001-02-27 22:11:06+00:00,L7,343.90,332.27,330.95,328.54,321.90,322.15,314.29,305.84,292.64,285.64,284.98,278.38,279.87,277.16,296.31,306.26
2001-03-22 22:17:09+00:00,L7,312.73,314.65,312.47,305.10,302.80,306.86,302.11,291.98,286.24,279.64,278.96,271.30,266.20,267.00,283.39,286.15
2001-04-16 22:10:54+00:00,L7,291.86,,301.77,300.04,301.39,297.01,297.65,287.93,270.20,264.90,258.48,248.05,247.69,249.00,264.41,269.39
2001-05-02 22:10:51+00:00,L7,284.29,268.75,281.76,297.44,299.44,303.62,300.54,,218.91,,262.88,250.15,249.72,255.46,265.19,269.05
2001-05-25 22:16:47+00:00,L7,311.41,306.38,311.14,308.42,304.27,307.45,301.78,284.33,,,353.07,264.29,245.37,271.23,294.73,287.63
2001-07-05 22:10:09+00:00,L7,279.60,240.50,227.86,308.69,308.80,309.17,303.23,,,,,,,,,
2001-11-26 22:09:21+00:00,L7,300.64,303.74,306.72,301.54,307.00,301.54,300.78,292.86,283.75,287.53,282.51,274.73,268.35,266.48,287.77,302.01
2001-12-19 22:15:37+00:00,L7,,,,,,,,199.08,,,161.13,142.66,,,,
2002-02-14 22:09:41+00:00,L7,,,,,,,,,,,,,,,319.55,316.96
2002-05-21 22:09:29+00:00,L7,269.84,251.29,228.74,299.57,298.91,300.07,294.50,217.86,216.14,213.07,241.16,270.64,259.27,247.81,248.23,275.34
2002-07-31 22:15:11+00:00,L7,277.40,256.64,315.24,315.81,309.40,308.99,307.54,,231.54,,302.63,290.03,284.74,281.31,303.47,308.96
2002-08-25 22:08:48+00:00,L7,283.89,,297.72,299.02,302.52,294.64,289.16,280.21,276.32,269.64,276.07,272.71,268.38,266.10,288.80,296.79
2002-09-17 22:14:43+00:00,L7,288.74,292.52,294.23,293.32,293.85,294.77,287.24,283.22,282.23,278.97,277.39,268.56,267.79,269.78,277.77,286.66
2002-10-03 22:14:41+00:00,L7,294.71,307.37,310.85,305.07,306.82,305.37,298.56,294.17,288.40,283.79,276.09,268.37,270.21,270.70,273.54,281.55
2002-10-28 22:08:34+00:00,L7,290.15,294.93,290.38,289.14,288.49,288.97,283.50,277.50,270.99,264.80,260.34,259.91,253.76,259.42,264.34,275.31
2003-01-07 22:15:16+00:00,L7,326.56,322.34,319.88,316.93,311.93,311.04,308.62,302.65,290.42,288.43,281.76,275.21,268.52,271.85,282.52,297.80
2003-02-24 22:15:37+00:00,L7,295.27,298.76,294.42,290.75,285.85,281.46,279.26,267.19,251.17,245.37,250.34,247.09,244.62,243.97,255.91,266.52
2003-03-21 22:09:27+00:00,L7,338.22,330.20,329.62,326.00,319.87,322.48,316.60,308.37,301.92,302.56,292.62,291.52,289.67,284.30,299.19,317.30
2003-04-13 22:15:43+00:00,L7,292.07,,304.84,305.35,303.12,305.48,300.54,293.00,279.48,279.62,281.60,275.55,269.21,270.86,283.83,293.47
2003-05-15 22:15:40+00:00,L7,292.76,,303.20,307.59,306.56,306.90,303.77,285.78,279.40,280.45,272.10,267.58,266.18,258.99,264.92,290.45
2003-08-03 22:15:22+00:00,L7,282.95,267.01,318.23,316.40,317.26,314.48,314.95,,,293.59,287.81,281.66,281.83,285.24,294.73,307.51
2003-08-11 22:03:51+00:00,L5,,,,164.28,,,253.45,,,,,,,,,
2003-08-12 22:09:11+00:00,L7,282.72,,320.18,319.49,311.06,,,,,,,,287.71,289.89,298.68,313.72
2003-09-12 22:04:26+00:00,L5,320.50,321.60,317.94,323.60,320.49,319.47,,,,,,,,,,
2003-10-07 21:58:35+00:00,L5,303.64,300.26,314.85,317.27,314.25,313.91,311.32,300.06,292.27,289.20,290.53,288.37,285.33,286.98,298.46,312.42
2003-10-15 22:08:58+00:00,L7,309.15,309.51,313.39,316.66,309.78,310.40,310.98,298.79,287.89,283.69,279.89,276.00,273.76,282.06,294.01,302.07
2003-12-01 22:05:28+00:00,L5,,,,,,,,,,,,,,,,
2003-12-18 22:09:36+00:00,L7,,,300.00,298.68,298.00,292.55,288.43,278.33,270.04,267.81,259.95,257.84,255.27,255.17,267.92,276.58
2003-12-26 21:59:30+00:00,L5,322.54,321.91,317.55,314.74,313.95,312.94,309.33,301.27,288.17,286.73,282.87,279.01,273.53,278.85,292.55,298.71
2004-01-27 21:59:38+00:00,L5,323.53,322.68,320.92,315.50,316.85,313.13,306.71,299.41,286.28,286.14,277.50,274.86,278.70,267.76,289.58,296.76
2004-03-31 21:59:59+00:00,L5,303.51,321.82,318.40,313.07,306.13,300.97,293.40,285.07,276.23,277.32,276.55,269.24,269.87,266.41,291.20,298.20
2004-04-23 22:06:53+00:00,L5,240.39,276.16,304.76,329.88,373.68,,,,,,,,,,,
2004-04-24 22:09:55+00:00,L7,,317.50,326.13,323.33,317.03,317.41,308.28,298.00,288.82,282.48,288.56,281.28,281.62,289.45,299.67,315.74
2004-05-02 22:00:57+00:00,L5,286.22,261.43,298.67,303.81,303.60,296.30,287.94,,224.29,198.75,261.54,252.97,248.23,254.26,271.88,282.59
2004-05-09 22:07:21+00:00,L5,,,239.85,127.97,,,,,,,,,,,,
2004-05-17 22:16:09+00:00,L7,282.99,255.41,324.67,319.43,314.17,,314.61,275.97,,,,,,,,
2004-05-18 22:01:26+00:00,L5,279.39,245.03,322.08,331.52,331.28,324.07,322.44,,205.89,207.69,294.67,297.36,294.39,289.10,312.88,311.08
2004-05-26 22:09:57+00:00,L7,279.91,248.93,297.02,308.73,302.86,302.97,294.83,220.43,210.65,211.55,268.26,269.39,273.50,268.55,280.05,301.23
2004-06-10 22:08:17+00:00,L5,,,,,,,,,,,,,,,,
2004-06-27 22:09:48+00:00,L7,267.57,243.65,220.98,281.05,287.74,286.60,279.97,210.83,203.54,201.45,181.06,166.12,260.74,,226.35,276.36
2004-07-05 22:02:51+00:00,L5,277.10,250.72,224.77,287.47,308.67,311.42,301.36,218.04,210.58,193.30,158.09,178.77,263.15,,236.48,284.80
2004-07-12 22:09:13+00:00,L5,,,,,,,,,,,,,,,,
2004-07-21 22:03:15+00:00,L5,272.47,306.11,296.17,298.29,297.34,305.11,305.54,292.88,267.74,257.26,265.48,265.38,256.82,266.47,300.55,303.19
2004-07-29 22:09:38+00:00,L7,,,,,288.39,299.93,289.96,,351.90,,303.62,261.36,258.29,258.29,271.12,290.68
2004-08-14 22:09:59+00:00,L7,,455.77,614.32,627.32,531.35,529.03,593.15,,,,,,,,,
2004-08-22 22:04:00+00:00,L5,,,,285.38,286.71,291.31,296.47,274.23,270.31,266.51,263.79,261.56,260.85,252.76,277.92,288.65
2004-08-29 22:10:22+00:00,L5,,,,,,,,,,,,,,,,
2004-09-06 22:15:40+00:00,L7,287.51,286.08,299.07,296.42,295.99,289.42,294.47,287.62,278.94,279.23,275.10,275.92,271.74,274.64,284.77,299.46
2004-09-30 22:11:09+00:00,L5,246.20,231.29,210.95,203.30,215.23,220.12,195.85,200.40,,,,,,,,
2004-10-17 22:09:50+00:00,L7,,,,,,,,,,,,,,,,
2004-11-01 22:11:49+00:00,L5,261.87,241.51,229.19,226.08,216.95,233.45,215.65,210.40,200.95,209.29,194.01,,,,,
2005-01-13 22:06:52+00:00,L5,334.74,326.81,328.26,327.99,323.99,323.83,317.72,309.78,300.41,299.58,298.99,289.44,285.99,292.81,309.76,322.49
2005-01-28 22:16:23+00:00,L7,354.00,346.02,343.69,343.53,330.95,322.26,,,,,,,,,,
2005-02-14 22:07:21+00:00,L5,324.89,318.84,318.22,320.11,316.56,313.27,,,,,,,,,,
2005-03-17 22:16:40+00:00,L7,,,,,405.87,375.67,616.08,,,,593.66,597.66,585.65,,,
2005-03-18 22:07:46+00:00,L5,296.34,297.11,308.09,307.89,306.48,302.01,298.89,290.16,282.17,282.10,275.37,267.50,262.02,259.39,269.95,279.17
2005-03-26 22:10:28+00:00,L7,,,,,,,301.45,287.93,279.00,280.31,273.71,268.57,266.19,269.18,283.82,294.34
2005-04-02 22:16:37+00:00,L7,278.48,,,,,,,,,,,,,,,
2005-04-27 22:10:21+00:00,L7,294.08,285.49,304.00,306.25,290.96,289.75,283.71,,,,,56.97,166.40,,,
2005-05-12 22:14:14+00:00,L5,290.33,262.09,296.11,305.54,305.06,306.96,296.21,214.36,206.93,,276.49,263.94,260.35,266.25,269.37,285.13
2005-05-13 22:10:48+00:00,L7,439.47,,,,,,,,,,,,,,,
2005-05-28 22:14:23+00:00,L5,281.33,262.58,244.59,283.81,293.86,296.13,292.48,233.94,225.48,221.10,272.40,270.37,260.52,266.11,276.00,285.92
2005-05-29 22:10:21+00:00,L7,,,276.48,,,,,,,,,,,,,
2005-06-13 22:14:31+00:00,L5,,242.93,215.02,333.54,327.48,,329.83,234.32,212.78,199.18,303.11,307.84,308.78,304.53,308.92,
2005-06-14 22:10:37+00:00,L7,264.36,,226.97,341.98,324.59,318.03,318.35,,,,293.92,300.99,323.75,,,
2005-06-22 22:08:22+00:00,L5,,,441.57,311.09,310.93,311.32,308.68,296.95,296.27,273.24,284.11,289.30,293.68,,,
2005-07-15 22:14:43+00:00,L5,281.31,262.54,251.72,284.57,285.63,283.37,264.68,235.97,222.14,226.07,201.24,240.53,252.28,256.80,247.63,277.81
2005-07-16 22:10:12+00:00,L7,270.10,235.73,214.90,304.43,299.16,300.96,296.04,208.89,203.42,,281.30,270.58,,,,
2005-08-09 22:08:46+00:00,L5,278.99,261.58,310.44,302.20,308.03,311.85,311.75,301.54,284.19,284.02,278.17,279.08,270.15,275.63,286.09,293.24
