,dates,mex0445-0000,mex0445-0001,mex0445-0002,mex0445-0003,mex0445-0004,mex0445-0005,mex0445-0006,mex0445-0007,mex0445-0008,mex0445-0009,mex0445-0010,mex0445-0011,mex0445-0012,mex0445-0013,mex0445-0014,mex0445-0015,mex0445-0016,mex0445-0017,mex0445-0018,mex0445-0019,mex0445-0020,mex0445-0021,mex0445-0022,mex0445-0023,mex0445-0024,mex0445-0025,mex0445-0026,mex0445-0027,mex0445-0028,mex0445-0029,mex0445-0030,mex0445-0031,mex0445-0032,mex0445-0033,mex0445-0034,mex0445-0035,mex0445-0036,mex0445-0037,mex0445-0038,mex0445-0039,mex0445-0040,mex0445-0041,mex0445-0042,mex0445-0043,mex0445-0044,mex0445-0045,mex0445-0046,mex0445-0047,mex0445-0048,mex0445-0049,mex0445-0050,mex0445-0051,mex0445-0052,mex0445-0053,mex0445-0054,mex0445-0055,mex0445-0056,mex0445-0057,mex0445-0058,mex0445-0059,mex0445-0060,mex0445-0061,mex0445-0062,mex0445-0063,mex0445-0064,mex0445-0065,mex0445-0066,mex0445-0067,mex0445-0068,mex0445-0069,mex0445-0070,mex0445-0071,mex0445-0072,mex0445-0073,mex0445-0074,mex0445-0075,mex0445-0076,mex0445-0077,mex0445-0078,mex0445-0079,mex0445-0080,mex0445-0081,mex0445-0082,mex0445-0083,mex0445-0084,mex0445-0085,mex0445-0086,mex0445-0087,mex0445-0088,mex0445-0089,mex0445-0090,mex0445-0091,mex0445-0092,mex0445-0093,mex0445-0094,mex0445-0095,mex0445-0096,mex0445-0097,mex0445-0098,mex0445-0099,mex0445-0100,mex0445-0101,mex0445-0102,mex0445-0103,mex0445-0104,mex0445-0105,mex0445-0106,mex0445-0107,mex0445-0108,mex0445-0109,mex0445-0110,mex0445-0111,mex0445-0112,mex0445-0113,mex0445-0114,mex0445-0115,mex0445-0116,mex0445-0117,mex0445-0118,mex0445-0119,mex0445-0120,mex0445-0121,mex0445-0122,mex0445-0123,mex0445-0124,mex0445-0125,mex0445-0126,mex0445-0127,mex0445-0128
0,1986-03-15 17:13:55+00:00,206.3457185622122,195.1232850579916,188.46711789110824,194.7338146418049,203.68726602010457,223.70715386602944,221.19999976822862,226.04575072253613,243.53363317835726,247.11818079647668,239.12237797502365,243.77854914747698,242.930803641284,246.99661782036415,242.90045745166873,249.33829149582243,240.02172277591268,251.34114926084595,234.51480554625533,237.70494969455754,233.52140737442951,220.72531684904,222.11182935443844,219.10104425543852,224.90034165249847,235.06221944598798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-23 17:19:16+00:00,207.15762925839354,196.47858113556734,196.72263271780778,199.9645687535754,209.64243485969251,225.46441506147156,220.45652530609033,235.8185165645444,240.7569498036448,239.30131326390497,234.32736651958663,235.057351388346,240.88026408715123,242.6801504546302,242.88841990366467,237.58693571021468,240.0167546691869,243.1564725054278,246.12939484434028,239.2456559808515,242.78720821864928,240.26145664615237,235.73910389902412,238.52332326942675,239.0003087469439,245.0132065637201,258.4066115761415,269.5092941356015,279.9590694824988,273.1032696155162,262.82530055047596,251.53072605450706,239.05896920426315,235.10505400592928,223.5374087899066,215.4786481133925,205.47647930112262,206.50001116732315,213.64016291111128,220.6595484461998,234.40689813257453,243.7809801125097,242.56341518706856,243.13441617464738,234.88014649849308,227.82540604309696,224.04223332835832,220.91956262120902,220.0957828141912,221.04515855234095,218.93443971663646,224.20128829888853,227.09585710504737,222.19270593693523,216.41678383721182,211.21568703742244,202.56762945976482,202.10869051033927,201.23503214939583,207.87616055904817,210.53730515988187,221.5194194355748,219.62390301773596,229.11356506230734,225.76243488446588,234.0161403985803,231.7176881962044,228.16379915175625,219.84060631167492,215.29256737187646,215.59594507548346,217.68531784858374,211.7401501273535,203.74127771342947,199.5485260118686,193.28650256766892,201.45344971533294,208.95400447953116,205.71615568052172,206.39047541519298,207.18669244853857,206.99553252270678,211.93091680286318,210.77659548456703,208.0617708303631,207.05913762023673,207.209623427097,209.55377065535666,207.82084845511494,209.41034010332973,202.11580629738276,192.20913816499228,181.83317296529307,181.2095798855981,186.81937302856463,185.6144106408573,188.7853296707348,188.4935394039404,,193.89388198688673,205.45104824879195,204.1667938883486,205.7317373199314,211.24962220196917,214.68412299919768,222.3445213371627,222.67925539554014,220.50044310544772,215.59453869420238,214.69659319410638,209.8925102488739,207.5500508155267,210.61777343794427,214.22901295133013,215.00955257815232,223.25455977771958,222.76721301649013,228.6432035652708,224.14509152039628,231.02295388713753,230.64789862375432,229.95622847214153,222.06114125836243,223.66997887339699,216.3135761917177,217.4947562778683,208.510052230017,213.62906017879254,213.55157394956797
2,1990-04-11 17:08:02+00:00,226.74792271841264,221.46151284499695,230.03050740033623,221.4617324158394,218.75122526018336,231.4725991580233,227.2617705881769,234.23526222003258,241.53317672819364,241.7397563375184,236.46261100408603,243.50230530454107,240.9049539659801,244.6528912875896,238.1112895108529,249.11997169963828,245.81652777508572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-04-18 17:14:16+00:00,228.67404282794502,225.24878136395708,216.68446683405068,221.56784254944515,214.0487887106922,232.6741774110616,217.76303607598325,233.3508838501423,237.6841533877635,235.65821175892756,231.58597286325886,237.2808289879919,235.455576091351,238.75057416333382,244.94835766146855,245.58660641540453,236.47354399876787,243.323324576088,233.7210125533835,233.79749695679297,233.67649628829187,223.73894548430874,227.23640681998683,233.73146141561824,236.9286810077251,245.13316242256906,250.37802614757803,260.05188707005044,263.89363978608776,256.9223896568686,249.16764902065498,239.59408429038123,235.65956855524436,220.3599272633294,211.13923984599964,209.76902410233873,209.26840737542707,209.84268252423493,213.0992427845569,217.6288577569578,224.00680355433622,232.8453980148694,233.58651744767067,231.9720817366118,228.1041672869945,222.3647429170011,221.62538408760417,222.57350289480718,231.26322658932173,234.83445576422199,232.5771424994435,233.33018333076103,230.9384174620637,226.14608298080898,221.54418337834304,224.15693166816476,220.1164515861066,217.9297811928235,203.71945891868125,210.70040077495483,217.8912132560171,221.09969408646907,218.58492177148852,231.64482767005282,229.8632942526051,228.08069166331802,224.4695985138564,217.81628397425416,206.6549288653112,199.9863336793334,204.97445951162885,207.58808685466866,212.29364600826986,201.45623641951593,190.48753765578434,186.73566106253878,178.02743433293944,205.036475665839,195.7061205961352,201.9772791174299,204.03940216389643,207.52253253870916,208.60022236797386,205.93847086061845,211.03139978853517,203.31544147308472,201.7871073947314,207.01814891754267,204.1254500118234,210.4981028230383,214.49949410804228,201.66041087585128,203.49081095716858,203.37184871951337,193.79483021401396,204.9778895963917,210.59467992516457,213.77646524080268,220.78543598697766,218.90487423186127,213.90617520928694,219.92689498832303,227.4445613633987,228.27498347664584,231.1602726704793,236.39147387456134,239.68091923989064,226.15546964385064,227.10145860703062,231.83534767095526,224.2573048627656,224.26597862407473,222.36218053675614,228.85064833472407,235.71870151489665,230.5010504089092,240.25931565682717,234.114755137885,246.15876566710537,238.97338460111106,244.28789082750708,235.38520519706663,223.49960396865688,229.04222870623735,223.8353626029191,224.17899569674722,210.2505594874784,209.20894575670772,206.4541313447661
4,1990-04-27 17:08:01+00:00,226.6949954404647,227.02234087625868,214.17186761954662,211.7393753323294,210.82455666685098,223.95099772722443,217.41845402573773,227.48241519352314,230.41928881504663,237.0111338618113,228.70319658593175,234.03741011328316,243.08507639838257,242.58826603466585,239.71802399452855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1990-05-04 17:14:10+00:00,229.80955867076605,217.50910402313835,215.89579307283907,216.24219058561692,218.3516504779458,230.8489906092858,222.45964183365865,232.77351508122686,237.7916826725057,236.11363799523954,232.88933639624037,234.03640554747727,239.50359856700342,239.29052362812584,243.26670381364045,242.1421850171126,247.6121903893119,240.75774858927295,238.55638394162744,232.77584928289443,236.60303478272343,234.4666044109686,231.84915868777026,235.0940383243171,237.8373829641929,237.5737996736562,253.91827654854885,259.94346405045843,267.6717361833906,258.0149283731242,251.1373061347974,238.15665862264984,234.38835178707143,218.1002549515829,218.51700648539352,206.1402264796351,201.1433059915475,202.74724497855553,215.75569517110196,215.51174192876638,228.45677217501012,227.48620654243004,234.53309525174512,227.0382665993143,226.91591632725013,222.97520335110792,223.5042755455468,222.35866531067668,229.4477760617639,224.27086120347505,230.37210640367,236.7317059141772,231.73063790395054,231.73112776949685,223.88339096252358,221.79659755079174,215.67169186794385,211.35107925250767,211.9267705807521,207.377354146035,210.065181218047,212.86602955811014,222.97241296435274,231.6332337948983,231.44555745446195,227.95140574757644,224.45206496041837,210.4006029202551,209.87201139325762,203.5571480440899,204.77953496193078,208.79219950687434,212.85759514171852,195.15454760447184,193.5112718360222,187.25246803338305,180.34181095405026,203.75939699748804,202.70617811310126,206.02234235769248,205.41438782802098,212.5556298362916,207.1501237253909,207.38125107129375,200.27134187999178,206.76450932467006,203.30188467946488,208.45299888021478,201.40645860953558,211.665974716791,206.59007208470942,204.68236996926268,204.41057682478103,203.52853923752483,195.38793942363046,201.8723710038897,200.12653640230874,205.11858656527588,215.36047245270893,216.7145041387731,216.01531668297457,223.2619154670618,225.6658887418035,228.2524799860656,232.0352219331123,239.35458221871397,228.77558567852552,227.9601210030968,225.24512874418488,220.49943288666228,215.880527159879,219.1760610754981,224.48448767181137,226.73492282628834,229.59332457679213,233.25204317043531,233.67770981236944,233.6481939187987,239.02172987882935,238.44069403556225,241.97705837350017,230.07214074750456,226.96538190178083,219.5152051990262,218.1954502114879,211.85178022111572,213.3085693337232,211.0557076793317,205.5932703910828
6,1990-05-13 17:08:07+00:00,240.8334841183322,227.08476451273913,225.19975450119102,221.42340687927188,224.94368420760094,227.45378468236697,223.95072653194333,230.75458703864373,235.95217379276386,237.96808323008355,235.7300075450118,239.2659476340481,241.76692016945051,251.72434204768433,248.9392478945022,248.43007165794606,239.99951385655476,246.64877281028333,237.08643007769564,240.00810084032503,236.50558799482536,233.25721705749723,241.4096606568909,242.42503974159266,247.71815589897903,242.30092316375197,256.85001784870684,260.4435513517395,268.2135094559848,259.7460280161253,250.74468832598785,244.29630310359795,233.418373149927,223.19649726205463,225.00419466946894,212.0060059186266,207.54349201608966,214.33733077978724,213.6722171623789,218.01296678290475,222.0940550703278,231.11484650090074,231.97372615131187,232.2817674022981,224.75094633832353,230.84295570437527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1991-01-08 17:07:53+00:00,235.9037140378438,231.3554359545877,236.97768595113075,238.04322680882376,233.79225791935536,238.12041833156528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1992-08-29 17:16:22+00:00,217.42396736003207,211.7027781304882,206.52170286198412,212.67173462189334,217.62169206495935,225.14477534579024,218.34801672264862,232.28389434152152,230.3459839957311,234.18700510568868,225.68467408526894,231.31649238003342,230.72656539254132,236.53380951707592,239.37474775108564,237.29816871734258,235.12066995660433,232.3497497795949,229.92712774074323,221.66309877324932,216.66675174617475,204.13975560475333,203.45680866106713,216.2312516022814,226.36012024418838,229.81393898073256,249.18909515789395,244.4494939598381,243.86652544944312,239.44278687906396,243.20560506360732,229.10822945853343,221.02218730795582,214.30653872210289,205.9705559193652,202.25155966008242,195.66053610744768,200.68201606283512,210.67848756544112,222.4950363805104,225.3549668905728,227.07849630798776,218.15723115093584,212.30323819668294,203.05097447609515,200.81958168277137,201.15055139437447,202.62958741540513,204.68131636477733,206.11624656726772,210.4399344738781,216.3659084382864,211.9604089029624,214.2057761151542,206.42041364457828,207.05489759259675,198.66081888666818,196.91683157833646,199.11809150353855,201.8185494806058,207.02002448337453,208.77571664735675,213.3784931749527,218.72923201040643,214.94628125722815,210.84552631116395,209.4686190353601,197.6686368342457,189.28178372088655,185.63655136129736,192.39101237036098,193.02220290083196,194.40670147887516,180.5600155749054,186.20713362346672,178.80853813411997,179.46522849824615,201.67879931753012,191.14113448246414,170.55642272270208,165.77020046254827,174.39758888127702,172.74599563157443,176.91127667625437,172.00284135191916,189.53028752621205,187.2123194504816,181.16494895066398,184.01234405126522,182.53623741095217,177.84933290448967,176.0002528907544,173.30659178376362,175.10592161010854,173.33759303967432,170.46607901763815,166.426366371942,178.63383855419434,179.77402508688826,183.13445518427707,179.71982663901284,188.20260468829215,195.5369995023838,206.02350620679795,208.68620826845785,210.74673235027802,202.40451125348744,202.49562708863573,197.6279896510122,200.12615284836835,191.5150694490956,195.86909638892587,196.64692539550722,193.74967037138782,195.9709337360245,199.61533355066982,203.2700487192532,196.30419886216077,196.45222936593592,198.9612661505632,198.79796221516594,192.3399271325661,197.05938013721652,187.7251620209602,,,177.08461201887633,164.14244692411086,
9,1992-09-07 17:10:04+00:00,213.06403542283164,208.54149386911087,213.640218154771,205.6077020738307,213.62333829482924,223.48557573786562,220.00276633674093,229.26518510268534,234.68889829358557,231.4869936195198,229.5921336657646,229.55086962310799,237.8395924652279,235.96394995847987,242.2958759078746,232.22262890533335,225.48432131953666,228.5164655982656,218.46693568099914,216.77190218889828,206.33835573348446,193.79827718725406,191.12465510180283,212.63903692180241,223.73857368671545,228.54767452863575,236.67701049398687,234.79143096454595,237.83967524467914,238.90845392929043,234.29524865631265,228.74205149658974,221.7653589982006,207.93110293568364,201.36118132534935,200.65501585427356,197.6042396739046,198.8735885704599,206.34551339182457,209.19049467162768,216.67355723300048,217.3226681517773,216.5257810310045,213.91341998083726,205.65979270110518,200.20862771409378,198.1543349646809,201.47307240894588,206.63643260790994,204.31003431173582,203.30725207168905,206.3235261693485,207.87668169458266,205.8254840680857,198.3859079882386,197.08884311421184,191.423759307294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1993-01-13 17:09:28+00:00,226.94360931676275,230.2698010839171,228.84528999575636,237.56136390249836,240.97445172069973,243.1979791984289,231.55374522696746,237.23723962618928,243.49927343150878,246.62260845215908,246.29928126113882,246.35044343481223,248.8466128308344,250.0448172287042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1993-01-20 17:15:44+00:00,217.63906682030338,218.48344404262312,222.13678215293365,226.47600997800245,233.83339661494526,235.8762622212543,225.11118438376928,229.5788654735919,239.67329628398758,237.13644059591545,239.51526424307988,236.98411539540163,241.9781640772763,244.9522356255242,245.90381159203926,233.1547577685951,227.36603980682443,231.8463836930376,224.5861153360713,224.47203036049186,221.13002291797673,216.8257587207757,216.7839077551561,223.02811407062453,224.66833621401068,235.64579192227373,241.6342633356838,243.44791760363998,243.00142974504277,241.13313236735127,233.70986809290756,233.86630492435071,224.97042243701162,219.5815299095142,212.7302212213607,209.18660703071643,197.79498133242524,199.65751868042886,204.27101048117547,210.84509119529943,217.44356421530665,222.63849746396832,224.5514635838174,221.5514140065595,214.12879358565633,211.54491860735604,215.41288947357341,214.64410913187712,218.78405717004946,219.09843700645652,220.59518570184574,220.26269373777419,219.17912323359772,212.82499010510176,214.00533919175277,214.52617430873997,210.5889148658679,205.2951544390037,208.58488287930143,206.36533082957666,209.2237821674136,216.14766694866879,218.31783459150645,217.2285587715587,217.23486307540347,216.79352535067406,210.9271123324395,204.69865957655347,204.19323577385381,192.424172093513,196.5968108576962,204.34199236119213,201.689082426804,191.659210993862,180.58624816800548,171.5030692679304,172.7782501527224,196.82580237663333,189.39047810250167,172.91320606831118,166.16880055574376,178.03141585092936,177.9051116243243,182.30706324111893,177.2501667441563,174.83979089615454,176.35300716411848,182.4970409574428,182.54007342501384,192.12254980022524,187.3141941238131,190.44059330070894,180.2662156806251,193.898519949317,189.98612452713775,190.97961933043413,193.3913487407684,191.7869581474848,196.79014401782487,194.95942006310142,199.5798391534156,197.49535860561758,204.65610929337112,204.367817076536,216.56964686419565,218.86923621829436,210.93748579266847,220.1022552701364,217.00586038364588,211.08947884560237,205.43201570307167,211.432417313918,211.01353121295497,210.0785777236106,210.30236578068036,211.07485576520446,209.02034032709216,209.7726996979479,205.82929940284552,208.54985852903363,210.2030098377246,207.84337437794122,211.2527361031161,205.2159166483871,196.09801605585344,191.5734231785703,191.42570885118542,186.1208097033837,186.216801449107
12,1993-01-29 17:09:38+00:00,224.79690448444958,217.67148359661397,220.2124018609247,230.60001758607117,232.3012476439924,238.63359719579395,230.64314207538231,238.69829389119025,243.64292358202212,245.17085871687456,240.41157764628943,237.89649512249648,242.71187447951462,239.39136493845967,241.84027638176656,233.76971838625582,234.09892424984125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1993-02-05 17:15:54+00:00,225.27702963828094,218.50906899990605,221.01561354202926,228.24804828119835,235.05447429647492,237.962037315127,229.6016359775421,235.32393222139896,238.98971104897927,239.18338116913722,232.2738213560398,247.2576944001528,245.7998672520126,246.87593732527125,245.2817901159962,240.28387316391039,233.49629699694853,234.09303395826956,234.5573291050413,230.3666656829853,227.50637762497715,223.396211983641,219.23738591089824,221.18902391592164,224.8560198050607,233.12895282786576,245.53388028970298,249.77332702080452,254.5759554027525,240.91488030778802,241.3839491263257,233.61340813971722,230.8794079032517,214.49612620354492,210.46514155564807,208.78696411270292,199.176807175476,199.58133801778925,203.8444416552754,211.60845362455007,215.38479889782786,224.08586924763645,228.90163321043576,228.5676826276875,221.1861868046304,219.1141823918334,211.51379663998594,214.3066817881044,218.1985434644438,221.4331278087197,219.78926369399005,221.7391225746158,220.1072886983035,216.7944595071112,215.25994342418133,218.09406594406605,213.41346194837755,213.02214845402617,210.650750691911,208.82639944492087,208.67571502806456,214.0539622487598,215.5300052083242,218.33045408061778,217.84433167359316,218.19132892052448,208.67265844144367,205.03008321848176,201.75072424829435,200.15310005572655,194.69728465389764,204.3591131772122,205.56479748995136,192.66547836760802,180.10607071171108,175.8962794510886,173.25382483952916,193.47099984551394,188.98177086923855,176.64237604463588,179.93996819199975,181.79705199350522,184.6508801624224,184.1745595076368,186.30844787276985,179.87445778461594,179.0175454184815,182.2158293291644,187.04973728912387,190.45615249283838,192.98104807245122,192.39311120105359,196.70216608776443,190.35041094818322,194.08726214169823,194.27920267599126,199.40588896049582,195.0527026830185,198.68559229374543,198.43152912682527,200.45275899417436,200.63804128962565,202.75250117590267,210.81825209416826,217.83302763670974,220.96178385418276,216.8734890113651,219.5238398102376,218.1149057741078,214.52822718117957,211.30759374923258,213.82191791540512,213.44021053866538,211.7011305224145,208.9689824145274,215.07988948391986,209.65541305141622,211.4019955459033,216.5115695617965,218.09430282181995,220.1643724846169,213.87857458951515,205.80962508352562,203.86461784493932,193.76441179835996,194.85983942041068,189.2362089837839,188.6927214654101,178.63526730863788
14,1993-02-21 17:16:00+00:00,211.624059881342,207.07643064745557,203.11028066801086,212.13073684767292,220.1631608646147,239.8601128774507,228.20895878727524,233.10522433464027,233.1575474108234,238.22960740044024,229.305773248799,235.19123140454928,236.69473911029328,239.1716122549323,233.30658216774845,226.82044451397516,228.48172391867794,236.29046979303425,228.77510769559385,234.4686739461591,221.16197516892709,215.41321861168743,212.5090059480364,216.83074000807517,222.80314706813297,233.64985446785835,248.9546346378108,247.72595331679736,249.24780833981245,238.53875375077902,234.51712885339,238.7924109939035,225.36901185203678,216.28216062565602,201.31734570012102,195.815441246468,190.733265385043,193.83186518628386,196.8958059045472,208.2217322868887,211.1558866610356,221.02969411962434,226.6664616606365,218.4351319522815,218.22360929661951,212.65561725967373,208.7939824488159,211.52959058931086,211.97998817948596,212.08235100466104,214.6601894748703,212.20323052721227,214.86828443194915,213.37399921846273,210.86777040431963,206.2671902610136,206.05135891026728,198.0387677646969,195.05303457429588,198.50969256316486,198.15456650048822,205.16328011508955,207.33439729303407,213.84875932648703,218.65757153003264,213.48304436301245,211.5713538559116,201.72412980956588,197.38953609980672,183.77868621204777,188.9513987180718,196.10113647854246,200.94733969978824,183.25425374356237,176.20019825451922,168.8341769737973,176.23468010086359,189.30389386349074,183.27163559189023,169.32925914367812,172.13402653369417,173.41510223888548,175.97412425446802,176.68740328165762,170.2707341996565,172.79057036927392,176.2146981050088,174.36665894051075,183.10774851130506,186.9417221154313,185.77537083033857,181.76142287050243,183.9094639197128,182.45462624527622,185.3349877930565,183.4774126442361,180.78430000310206,183.1967816367539,183.0140022043557,197.11646935558244,197.758065881625,193.38491122794932,197.9833977834892,206.36171299169592,212.30437343647435,209.37554975439258,213.03764875758674,205.67888485375465,203.39165306131179,204.6486660026118,206.67280718625875,205.0208498134205,202.3009558486713,206.79901675290287,212.8179746660692,211.9589384528321,208.3955046849183,205.2744673672573,206.36660321925393,206.8930426864302,202.74378688903334,204.67718717003484,194.88756808673043,190.95485268090087,182.7145084256815,175.88697094156373,187.3606590137787,180.63771160104542,184.62036206593348
15,1993-03-02 17:09:55+00:00,219.04044021794087,218.29023718594803,211.89620378250217,217.61144631172783,216.56695412638012,237.92097679032895,229.80113841866242,238.60010295582597,243.2192173583592,244.91359659914414,236.96518225916364,237.3726646641848,240.82088248225287,240.44337067396594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
