dates,satname,nzd0048-0000,nzd0048-0001,nzd0048-0002,nzd0048-0003,nzd0048-0004
1999-08-17 22:10:26+00:00,L7,378.46,373.92,391.91,392.27,399.03
1999-08-26 22:04:21+00:00,L7,378.50,385.70,395.11,397.21,394.58
1999-09-27 22:04:25+00:00,L7,379.81,381.15,384.99,395.77,393.43
1999-10-04 22:10:38+00:00,L7,385.59,389.26,402.06,406.21,465.84
1999-10-13 22:04:24+00:00,L7,370.17,375.41,383.03,392.76,393.16
1999-11-14 22:04:18+00:00,L7,380.36,385.14,398.01,402.50,391.89
1999-11-21 22:10:24+00:00,L7,383.95,384.87,400.24,401.21,458.30
2000-02-09 22:10:19+00:00,L7,373.80,371.24,386.25,390.88,400.40
2000-04-13 22:09:54+00:00,L7,386.28,401.11,405.77,407.04,473.19
2000-04-29 22:09:53+00:00,L7,390.55,399.54,404.88,407.27,458.16
2000-05-15 22:09:42+00:00,L7,,370.68,388.64,379.59,387.10
2000-05-24 22:03:22+00:00,L7,,393.04,399.47,399.73,390.48
2000-08-03 22:08:44+00:00,L7,376.52,370.91,381.87,386.83,383.74
2000-08-12 22:02:30+00:00,L7,391.41,398.77,403.87,400.73,454.42
2000-08-19 22:08:38+00:00,L7,371.10,371.21,379.51,385.50,382.04
2000-09-04 22:08:22+00:00,L7,371.55,385.46,391.75,405.00,376.77
2000-11-07 22:07:53+00:00,L7,,,404.78,405.49,448.71
2001-01-03 22:01:48+00:00,L7,388.94,394.72,401.20,404.60,463.63
2001-01-26 22:08:07+00:00,L7,366.30,374.51,375.34,396.58,389.43
2001-02-11 22:08:01+00:00,L7,,347.12,343.40,360.49,361.06
2001-03-08 22:01:45+00:00,L7,380.16,376.54,387.32,388.54,387.38
2001-03-24 22:01:35+00:00,L7,368.05,383.18,382.81,396.23,395.95
2001-06-03 22:07:16+00:00,L7,386.25,391.25,401.64,405.81,413.57
2001-06-19 22:07:05+00:00,L7,389.69,395.22,405.27,405.31,413.74
2001-08-15 22:00:14+00:00,L7,397.68,398.58,405.37,399.48,412.76
2001-08-31 22:00:05+00:00,L7,385.71,387.49,395.99,398.47,396.12
2001-11-19 21:59:56+00:00,L7,367.80,370.41,384.57,394.04,388.84
2001-12-05 21:59:55+00:00,L7,361.48,364.65,377.58,391.14,385.33
2001-12-21 22:00:05+00:00,L7,372.51,377.46,387.79,396.88,397.81
2002-01-22 22:00:16+00:00,L7,393.73,393.22,401.94,406.95,455.01
2002-02-23 22:00:19+00:00,L7,387.81,394.82,402.17,405.23,454.52
2002-03-18 22:06:22+00:00,L7,366.60,363.64,369.53,384.67,383.19
2002-03-27 22:00:13+00:00,L7,371.39,374.96,387.96,393.33,394.01
2002-06-15 21:59:55+00:00,L7,377.71,376.39,392.61,393.02,384.63
2002-07-01 21:59:51+00:00,L7,380.05,383.65,393.83,394.95,386.32
2002-07-17 21:59:44+00:00,L7,386.89,394.89,401.33,399.22,413.47
2002-09-19 21:59:11+00:00,L7,374.83,374.89,393.43,391.67,394.19
2002-10-12 22:05:14+00:00,L7,376.65,391.92,396.94,406.59,402.98
2002-10-28 22:05:22+00:00,L7,382.08,389.09,400.38,403.70,402.56
2003-01-09 21:59:45+00:00,L7,375.45,377.69,394.93,397.03,393.20
2003-02-01 22:06:10+00:00,L7,356.41,364.29,371.51,376.47,379.00
2003-03-30 22:00:07+00:00,L7,377.89,375.91,387.50,394.23,390.21
2003-04-22 22:06:19+00:00,L7,381.35,389.03,390.81,398.89,391.36
2003-05-08 22:06:20+00:00,L7,371.15,375.86,384.88,394.41,398.70
