dates,nzd0048-0000,nzd0048-0001,nzd0048-0002,nzd0048-0003,nzd0048-0004,satname
1999-08-17 22:10:26+00:00,382.31,377.25,395.48,394.90,405.28,L7
1999-08-26 22:04:21+00:00,380.65,387.57,397.11,398.68,398.08,L7
1999-09-27 22:04:25+00:00,395.04,394.35,399.13,406.19,418.18,L7
1999-10-04 22:10:38+00:00,373.44,378.73,390.77,397.89,446.09,L7
1999-10-13 22:04:24+00:00,382.17,385.81,394.17,400.97,412.66,L7
1999-11-14 22:04:18+00:00,385.13,389.27,402.44,405.76,399.64,L7
1999-11-21 22:10:24+00:00,377.33,379.14,394.10,396.68,447.55,L7
2000-02-09 22:10:19+00:00,387.65,383.24,399.11,400.35,422.90,L7
2000-04-13 22:09:54+00:00,375.97,392.18,396.20,399.99,456.44,L7
2000-04-29 22:09:53+00:00,381.47,391.67,396.45,401.06,443.41,L7
2000-05-15 22:09:42+00:00,,364.28,381.78,374.54,375.10,L7
2000-05-24 22:03:22+00:00,,395.44,402.04,401.62,394.98,L7
2000-08-03 22:08:44+00:00,390.83,383.31,395.16,396.62,406.99,L7
2000-08-12 22:02:30+00:00,385.26,393.44,398.16,396.52,444.42,L7
2000-08-19 22:08:38+00:00,381.87,380.54,389.51,392.87,,L7
2000-09-04 22:08:22+00:00,374.78,388.26,394.75,407.21,,L7
2000-11-07 22:07:53+00:00,,,396.21,399.17,433.71,L7
2001-01-03 22:01:48+00:00,385.09,391.39,397.63,401.97,457.38,L7
2001-01-26 22:08:07+00:00,379.68,386.11,387.77,405.74,411.18,L7
2001-02-11 22:08:01+00:00,,362.45,359.83,372.60,389.81,L7
2001-03-08 22:01:45+00:00,382.01,378.14,389.03,389.80,390.38,L7
2001-03-24 22:01:35+00:00,374.82,389.05,389.10,400.86,406.95,L7
2001-06-03 22:07:16+00:00,377.48,383.65,393.50,399.81,399.32,L7
2001-06-19 22:07:05+00:00,381.69,388.29,397.84,399.84,400.74,L7
2001-08-15 22:00:14+00:00,384.45,387.11,393.08,390.43,391.26,L7
2001-08-31 22:00:05+00:00,380.79,383.22,391.42,395.10,388.12,L7
2001-11-19 21:59:56+00:00,380.11,381.08,396.00,402.46,408.84,L7
2001-12-05 21:59:55+00:00,372.71,374.38,388.01,398.82,403.58,L7
2001-12-21 22:00:05+00:00,374.97,379.59,390.08,398.56,401.81,L7
2002-01-22 22:00:16+00:00,389.88,389.89,398.37,404.32,,L7
2002-02-23 22:00:19+00:00,379.96,388.02,394.88,399.86,441.77,L7
2002-03-18 22:06:22+00:00,377.68,373.24,379.82,392.25,401.19,L7
2002-03-27 22:00:13+00:00,372.16,375.63,388.67,393.86,395.26,L7
2002-06-15 21:59:55+00:00,386.17,383.72,400.47,398.81,398.38,L7
2002-07-01 21:59:51+00:00,379.59,383.25,393.40,394.63,385.57,L7
2002-07-17 21:59:44+00:00,380.43,389.29,395.33,394.80,402.97,L7
2002-09-19 21:59:11+00:00,371.14,371.69,390.00,389.14,388.19,L7
2002-10-12 22:05:14+00:00,379.11,394.05,399.23,408.27,406.98,L7
2002-10-28 22:05:22+00:00,383.93,390.69,402.09,404.96,405.56,L7
2003-01-09 21:59:45+00:00,377.14,379.16,396.50,398.19,395.95,L7
2003-02-01 22:06:10+00:00,365.49,372.16,379.94,382.68,393.75,L7
2003-03-30 22:00:07+00:00,377.43,375.51,387.07,393.91,389.46,L7
2003-04-22 22:06:19+00:00,383.97,391.30,393.24,400.68,395.61,L7
2003-05-08 22:06:20+00:00,372.38,376.93,386.02,395.25,400.70,L7
2003-05-24 22:06:17+00:00,377.19,381.69,393.86,390.96,398.92,L7
2003-07-28 21:48:04+00:00,372.82,373.78,369.58,386.61,372.00,L5
2003-08-28 22:05:57+00:00,,375.08,373.18,384.58,384.47,L7
2003-08-29 21:48:38+00:00,384.45,386.53,397.17,401.10,409.01,L5
2003-10-23 21:55:36+00:00,353.35,357.39,377.58,383.06,383.43,L5
2003-10-31 22:06:00+00:00,373.42,370.52,390.10,400.06,399.55,L7
2003-11-16 22:06:11+00:00,379.24,380.69,396.14,394.35,445.19,L7
2003-12-18 22:06:24+00:00,,,,402.84,429.03,L7
2003-12-19 21:50:03+00:00,391.43,396.33,416.00,406.16,397.45,L5
2003-12-26 21:56:18+00:00,400.99,,388.23,409.64,422.13,L5
2004-01-19 22:06:35+00:00,371.75,383.91,391.27,399.00,393.60,L7
2004-02-28 21:56:35+00:00,343.21,347.78,363.57,373.97,377.89,L5
2004-04-01 22:00:40+00:00,,387.71,397.47,395.37,385.29,L7
2004-04-08 22:06:49+00:00,385.10,381.37,396.61,399.86,422.58,L7
2004-04-16 21:57:19+00:00,366.14,376.03,388.20,384.49,386.30,L5
2004-04-17 22:00:33+00:00,369.60,374.15,389.71,393.79,395.88,L7
2004-05-18 21:58:14+00:00,371.31,383.57,396.13,402.72,409.42,L5
2004-05-26 22:06:45+00:00,374.42,384.77,398.22,401.41,400.78,L7
