,dates,mex0444-0000,mex0444-0001,mex0444-0002,mex0444-0003,mex0444-0004,mex0444-0005,mex0444-0006,mex0444-0007,mex0444-0008,mex0444-0009,mex0444-0010,mex0444-0011,mex0444-0012,mex0444-0013,mex0444-0014,mex0444-0015,mex0444-0016,mex0444-0017,mex0444-0018,mex0444-0019,mex0444-0020,mex0444-0021,mex0444-0022,mex0444-0023,mex0444-0024,mex0444-0025,mex0444-0026,mex0444-0027,mex0444-0028,mex0444-0029,mex0444-0030,mex0444-0031,mex0444-0032,mex0444-0033,mex0444-0034,mex0444-0035,mex0444-0036,mex0444-0037,mex0444-0038,mex0444-0039,mex0444-0040,mex0444-0041,mex0444-0042,mex0444-0043,mex0444-0044,mex0444-0045,mex0444-0046,mex0444-0047,mex0444-0048,mex0444-0049,mex0444-0050,mex0444-0051,mex0444-0052,mex0444-0053,mex0444-0054,mex0444-0055,mex0444-0056,mex0444-0057,mex0444-0058,mex0444-0059,mex0444-0060,mex0444-0061,mex0444-0062,mex0444-0063,mex0444-0064,mex0444-0065,mex0444-0066,mex0444-0067,mex0444-0068,mex0444-0069,mex0444-0070,mex0444-0071,mex0444-0072
0,1986-03-15 17:13:55+00:00,237.23215497979683,263.29121550975685,261.2231470388783,274.2210050189782,276.2964667523652,282.452050828572,291.3812441670124,299.92228783996666,295.0216587005332,297.3064587869925,295.2618661024911,275.0522139127315,259.365818676886,248.07960654027778,253.160103988567,257.66714644273276,265.06460096802687,258.6747301279018,252.42025056232984,242.96368682657766,250.31582313962488,246.07258729833018,238.522973429623,232.56744460720773,230.6097354662457,235.02933254466444,243.04845182282114,244.94531582997362,237.46837247935701,238.00126682299907,229.89811220865056,241.5453477005295,237.37212799547223,249.9829750750176,253.23274768372406,240.2257172973271,234.48027407091027,234.35745778477937,239.8295267161449,242.72359860900855,259.34246970864524,268.6381023733527,274.4287182583462,275.0650110839394,271.8687646782695,267.741964482413,259.42241782181463,258.56092668860464,252.1210510030196,255.23291321505164,262.11383176135666,266.0216126935864,265.3887394060474,264.8939687107552,262.6522381907839,264.8160446054812,263.8135236333118,261.05469786589606,257.64271044471417,251.75040867806467,259.5296322592435,282.98101969490165,281.03750901949763,288.73151284394874,280.7234742886749,291.3941267399256,302.66258472895254,308.00786573490456,315.8312874075947,328.9911957274557,322.57147905305635,312.9295468045804,300.27821300418555
1,1986-04-23 17:19:16+00:00,239.83346190282435,261.19430419462793,272.003996780437,278.7078772673416,285.879173063793,294.6721161508416,305.35680443484296,318.93552543406054,323.0659290366469,308.82697901589586,292.5927976892001,283.62277670236904,273.2961216726465,263.02643093810315,251.57341329864227,255.1718564301078,270.20450943951323,273.90570718589873,264.63234069097746,266.5824528877162,256.0664064409248,247.89969118792533,242.9442096879559,240.24058100909576,249.11775622307505,248.84252192421823,246.4927560908872,246.93980734276897,244.47384095906904,243.18662092440266,243.1159766554389,246.99936248537074,251.59204162084288,262.0427432684136,262.357047532293,259.04373215229884,255.4673357195991,255.33766238635306,247.40548491192632,259.6750218456593,269.1388764083407,275.29150178336135,281.132883180675,280.32338440626756,273.44299453361776,282.1890502270628,268.1725078484743,271.1623982783947,265.006375503243,264.84688962703933,264.8385976449714,262.9490517303946,266.39367139502383,271.1152014728342,263.924421035634,272.6021764899208,267.69362448508053,276.71163388286607,259.8778244693876,280.2712655050005,278.2294240108043,285.9827959140949,290.82704634693863,292.70151732906834,296.5292208434839,292.877431342672,300.1989441867788,312.48218914059316,339.46919478606696,344.98438215118983,330.76341258578407,310.27190401478055,305.3893946597089
2,1990-04-11 17:08:02+00:00,234.49079127045138,254.59377363766978,262.64350852197964,266.0192804307831,271.22186924419657,286.68391633559526,292.1844100697951,296.22761214868075,283.33182037109185,262.15837221034576,257.172599608579,244.40030206870125,240.39432152481794,237.66411875696122,247.6289127337506,251.72715065732518,261.642458395741,260.7145897220569,253.07604275198324,249.8398769456984,238.90308422312887,238.4692518174043,232.0972506119187,238.15266564010352,239.77232919198212,246.2883506251877,253.7171758753138,251.36585674823962,239.93355876053,240.9449739118583,239.79716426515216,242.20931907021,240.9328064653103,243.14132720580292,241.12890525777325,239.89408057857082,242.64340298082223,246.8066318481119,257.38265690398214,262.765834745656,265.3359548575451,271.2194325182819,272.3256534619864,275.4438605188212,280.4224613843114,279.3808654823257,276.0087150878528,274.32986730688054,273.5169897603158,271.6969603861107,271.19735958677006,266.07822238410085,273.109758270975,267.98414745803325,275.4447151326164,272.53861533090793,281.81785728763623,280.13536435687837,279.7949559729943,272.0439900119824,277.05202033776857,274.060460052768,280.33899177496767,285.59483485809073,282.8537406689346,268.4137059104176,273.4117893577827,287.402072964182,320.7887813417512,337.93124265842783,333.4674900402952,321.4017335862379,311.0769397840402
3,1990-04-18 17:14:16+00:00,248.94425319401097,273.2344350350103,281.19163102290304,287.5131926011814,296.7027858045071,306.4533483626293,311.6655609697334,313.08929982764937,300.46865321973536,276.54638054341154,269.7336054406502,262.60736546818214,259.84434056560843,256.7945286971747,260.5662884614599,269.4892138945458,275.47022760669006,270.61468596955945,265.9026577733976,256.4645408493503,258.2691111279231,238.30199485691713,251.5657253667663,252.63919051638555,261.1815170214405,263.8335748537962,267.79588914200014,263.85065870960295,257.891140558323,252.5531779490645,251.67304053420398,251.77134172423519,256.38700464573674,255.2948809572597,252.80512095205648,258.40121795749315,256.8272616302726,266.7816252440743,279.8392718935403,286.12915089681513,288.3621375633621,288.39227576067424,289.7553803768314,293.8547986423635,292.86566769480237,296.7837215512148,293.2490542671384,293.15537935459844,289.6634930088997,291.22979295138,286.4911654348527,288.5930600083957,286.23469977255604,287.7354066872738,291.62768548650996,292.50167564075275,295.53195543031524,293.16127121927434,296.4956152485171,288.510818607863,290.3908655052354,285.9515773948733,291.1702502042051,299.4270135036978,295.7001099494056,282.9791381091642,292.12056123280775,306.86395689475864,341.4313253054583,357.72862690058736,347.9360640075201,334.3464047262088,319.3332851461649
4,1990-04-27 17:08:01+00:00,241.39111855726225,253.77989319407487,263.2443648405068,265.3012910688658,276.46221423615816,281.0707989124122,290.52510876525207,292.8625733505823,289.85779394420194,267.121173862724,258.6763593150044,251.29647092770492,243.93644372927548,240.72350950742015,244.42083213636056,253.12316334611617,256.8614737916471,256.91401842482554,253.71230093691312,250.98663954649837,242.72081285748794,244.3744847313759,239.5004999031076,241.72080483820622,246.30496572739844,254.8777568103375,251.41356662528955,248.1927908185816,240.76916195066062,238.97897459477386,235.6671571463184,245.0992821192521,246.90392112141967,248.74833278794273,248.69124087354555,245.7695978234196,250.44803787479373,255.23661501236163,261.1510008593615,264.3847095039856,266.088343487242,268.721751068486,272.35815150421934,271.51352320177944,278.02349887053003,273.7346198357309,272.72241360967075,281.7078304205994,279.0497984750739,274.96244813230135,274.8339007224696,269.40438092147474,274.9689719199414,274.0398907132866,276.59945232653394,277.92790037736506,276.9900996439643,275.1846476161857,276.2320165668142,271.7310641809471,272.5750323507457,271.97985991691274,283.3270122256806,286.49232881469214,288.26693572789,272.5759196146733,274.8747472259258,285.0051200947863,320.61742874858453,337.04044730978063,326.996318060276,314.07719537579277,299.56040437856313
5,1990-05-04 17:14:10+00:00,249.83880519344848,266.61633471187724,269.4604304056367,281.22625536775246,293.9642321083226,301.05242141294264,307.7435312072969,309.31720289495036,300.6355983152407,275.3756348146221,270.9677926330524,260.34712646954955,255.65717998794034,256.14433675179964,263.9238540520848,265.94731405773064,275.00936976444166,267.2390532772204,263.5564521753698,257.1482924754467,253.8598898803076,248.85479587733636,249.10369550530427,254.1447269150446,253.69320951980345,262.24586491612865,266.1606644312218,263.8117394737203,259.4327915237154,252.79166947315838,256.24880803500264,252.09552841211985,256.734580697602,254.03726770066513,257.0973628912309,258.1308955893954,263.2751347263019,266.8980002391436,276.05702072329495,278.49856260583226,282.44245237451815,293.51964249701354,291.1609569457462,296.0616286233059,295.3338735553888,300.0074514250979,297.5268563661277,295.39471690006656,291.9791610592135,291.36047892531576,285.4667799014522,290.80272284204204,285.11916735622066,289.733107127024,284.71528471355475,289.21104281139037,296.1676208017373,294.99648378449194,298.2573631782556,292.131807196183,291.225723321442,290.4024823126182,292.98166226183497,301.61800074378294,299.03703063240533,284.9325585490416,286.74639774368893,307.7998751191552,330.1945184137313,346.8174831707564,348.1053657772052,332.29310564100047,321.0851663334092
6,1990-05-13 17:08:07+00:00,244.17999337253167,258.70460535745053,272.8808053268608,281.22915297514646,289.9332643286639,297.602059508208,302.00908101926905,304.5880368883322,294.97687493392664,277.1782811710008,266.28408584248973,259.6222111072899,258.6069096062067,253.58561796817946,259.78085747588955,262.47172709881374,273.1739371490226,266.5933164965275,262.64255384056486,255.15528516034655,247.68691635882448,246.68265944207647,246.25134958716137,252.76877612704402,260.09079102224746,256.4862692876442,262.16537872945895,263.0189752573431,254.89861723181576,252.01732716399158,248.28140402164772,250.26054314657023,247.81365918429063,250.81729677077465,249.13875827068767,256.6228725378691,257.0947291763225,265.37347951240355,279.14196445624714,286.8623614283431,286.262753392854,287.05853520749764,286.42940446568315,290.91146733159303,288.5836752711292,295.4373445965092,288.5810036589452,292.9576523421691,285.19936069423255,288.6401433393065,282.4328244026635,285.0509700205505,281.4420725776494,290.1284783892998,287.45497805605805,292.66408506960545,288.5028609824219,293.35071831696223,287.652290231847,289.0957397546261,285.3177947596855,287.09659727202063,282.4381775444883,296.0630243653063,296.0668933734543,287.86435903414724,290.93058761842457,306.87930850770937,327.2255472711496,351.7287412597056,343.09089595282904,328.9646053774097,320.04766825636466
7,1992-08-29 17:16:22+00:00,223.76514018941782,234.0388830499148,228.68133591643831,242.5999861779927,250.16375049375506,252.07569589850812,247.5954175240435,249.17332481819744,248.17532013631984,234.40693546909492,222.8381178032788,216.1695605486648,210.5225891130851,215.72077804786528,210.67429351257778,210.87837462643716,217.5963242687631,217.94565967567303,218.04725241607457,216.42166965847323,207.40843562645296,204.76683988790563,207.03194446185654,208.98149857460885,208.63746321997797,218.06471562749883,219.72601438893054,224.89151278225955,224.00957629199021,215.76442455688687,206.66082193411717,205.0030237315225,203.95108813094998,202.26586433260937,205.36816952514474,211.68140801852888,210.39692138584692,215.42888507300117,216.83222949749643,218.38049090491933,230.88863067998244,232.41698726566187,234.2054296354588,240.21512217246482,239.81781416260145,242.53361759991873,239.84875353119418,235.69605719910828,239.44303703600917,247.38558199249013,242.17583195825674,240.54376895163492,246.51691620536656,242.30950549093114,238.33573484077527,242.35020589204996,250.40083147134044,250.01368320326276,249.66219757611077,250.9494368713476,251.78245832623156,248.46385895028573,244.7658005727517,260.26335152123147,263.9218879528794,258.84189987133124,255.5858345910865,256.1486162637754,266.3486191943714,285.86951539014206,289.0759783257688,275.4663018449156,269.67592976305144
8,1992-09-07 17:10:04+00:00,228.09616798825695,242.5544345334247,234.73684312110825,249.04719169140196,251.628438259433,260.9791312535141,259.5090466739935,261.7781217147144,255.32735188047477,241.4298707565673,234.46244976983644,224.78830194075212,225.60042314130385,222.28864932139493,224.84500761152398,224.43939548150726,234.2027421179465,229.11081289830497,227.11108549485576,220.32130869891563,213.8424017132399,211.23262121317617,211.08245975281332,210.78430189196172,216.3651906721007,220.22692581514693,232.785921438404,231.15366361822524,222.62371513183456,210.8032155642746,209.3916651417043,211.42421920771096,209.3134584907223,209.54904242129274,208.0813859822092,216.49602666058536,217.41793295382226,219.10756464352312,223.75800206081232,232.00202347760205,232.13716030241903,235.54898117422317,232.0713786074252,238.3622712090015,241.04857532768983,246.43712302313867,240.99817265776738,234.1686755316799,234.60643023424336,240.76378898190876,243.05824925718517,244.14035559129948,242.93101433146214,243.2719340778766,249.2420154870968,257.7294200970745,257.04102248382276,256.72688501628454,257.45318828304147,260.7096325252007,255.90568840046078,256.2756960456908,254.2751142555074,267.5958542858882,264.4607401755567,257.7319963337947,250.5657045261524,261.13294592704005,277.2950700688783,297.2564489379465,292.42629478009724,287.186889396502,276.8457348585134
9,1993-01-13 17:09:28+00:00,239.77809281873505,253.3674308192739,254.0762161448994,254.0427991765516,256.9971479582121,263.0265285124734,268.32540230542844,270.30688438101635,261.78798852652784,250.80157091740472,242.5539157424423,236.4928804418263,229.8128995583067,230.04587039044236,232.7277781621088,243.31968277377212,252.0573498166994,255.19416487268052,247.98537304729064,235.6271867202639,230.5429659178413,230.18818037570685,226.9135328116846,233.95040476185596,230.15248045928206,231.4652438217901,238.85983054520185,235.7287695380978,235.20838348416066,229.25444152943965,228.5483712727506,224.72013197487598,231.57828894037962,229.5912786441191,231.64173701105423,232.3388165803853,237.64820947473828,236.99739743525544,244.57295394359076,247.92218563402253,254.79885173596608,255.93594442745524,259.5358539826704,257.9816883278174,258.86211187712263,258.02660370448274,256.60469526290717,254.58404070210906,256.63110291871845,255.3841758243091,268.4773766757549,263.08948870528377,264.33259076138984,265.34115726631967,262.2438583067093,264.54119653028715,268.6616270727533,275.27277562091217,274.4338584343765,274.0853345856759,274.8292247131465,271.28412099552077,268.3148363120181,271.747577402169,276.93416522745724,281.1165998134343,281.4222277084483,282.5388090585768,297.48138496422064,318.44188241451815,313.6049434052041,308.5492023731434,297.7300268723985
