,dates,nzd0153-0000,nzd0153-0001,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026
0,1999-10-22 21:58:28+00:00,,132.97976911650682,,166.5787732622017,163.7972870729199,166.45881191381255,,184.38859652866478,184.68464614054602,,179.91339011501802,181.325770691603,,,180.86941561675422,189.01538774074757,,189.5567419301598,197.0670883890255,193.8736752460125,184.16906849323485,177.3084739702296,173.34543453184935,174.80098088832395,164.36684667206464,185.89869177467128,
1,1999-11-07 21:58:32+00:00,,115.46185225714318,138.0023786892272,153.93548131667052,,155.83052451345068,,177.72592044669912,173.80559608188355,,164.75596209744182,175.33685882254818,,164.81368917316536,168.95137503550745,172.4393015714088,172.4154828278129,171.39128624390992,168.35158838371945,172.02370207486123,157.4109687574149,168.56355126020097,160.64235135696342,157.327685456132,153.49526297889003,171.07877877776787,155.16490065467315
2,1999-12-09 21:58:33+00:00,,127.06895388850067,144.28485542413668,167.3872343681937,,179.4820480502796,,195.81046451677068,194.683214651567,,183.91390268296885,185.99568939970396,,187.40189077296964,182.0014584895197,185.41625786143334,,198.01876597493197,200.55276696597645,199.3200634594887,160.74133275485661,191.14359185190648,176.3128226858083,171.96498691211067,168.09154374583846,186.68749998050518,187.17700045771133
3,1999-12-25 21:58:28+00:00,,131.1640716414303,148.53507374593116,179.62617995933576,172.5718967562186,189.45581540317377,,208.5655527657591,197.71432422768564,194.84129432404566,187.17020391809012,190.21634024432825,,188.60259746380294,189.1175293141012,193.43187711463074,199.71331464788534,199.40080945255855,203.3200759953704,199.8889452051481,188.39635364692424,193.6461097441761,200.67741182092217,186.47917013238458,177.63278042470748,184.8218746240072,173.16898731808143
4,2000-02-27 21:58:40+00:00,206.40649691664893,,,,,,,,,,,191.34850856753647,189.345356309624,,186.51582291891458,197.37877142790018,,,,,,,,,,,
5,2000-03-14 21:58:11+00:00,162.8369371021449,145.8990985577659,150.88984642328305,175.20051751325667,172.42448103287555,187.59532302883335,195.26513863309623,200.34612941681382,196.08276684764573,197.17956805803564,,186.8633441694736,195.5358974592703,,193.38632118749214,195.49828898585736,,208.00752236164448,201.99594566129673,205.91115735178965,203.71741416190966,187.9607580818865,,185.57329367339574,187.66290153219353,,185.58854783669872
6,2000-03-30 21:58:09+00:00,176.0456257969001,170.1381306708185,166.40430075271473,190.97555357446052,190.25256079711707,195.63946754933048,,204.80944590137662,203.13346955060572,193.5994377372298,194.3221474677113,191.60181202352877,197.28852153679307,,198.49514476415422,204.3478736440247,,212.28043167632225,211.15471647855273,212.18393053878236,211.8902539751122,204.10576039644414,196.918946246271,199.90656404391316,196.09039787802425,202.8979712178466,204.77572807931273
7,2000-05-01 21:57:54+00:00,176.76538602177612,168.71266557442772,169.32709399841144,,185.64407830929662,192.65095367532015,,204.0219344751013,203.50754084250264,198.29231637261518,195.26817196541754,198.87020080643214,188.7284278491141,188.95514209199766,197.04680764041296,200.19590439476548,197.74198360754696,201.04453547421332,205.37399996193952,208.67108175863285,204.8247020976623,195.38588065840545,189.0467612457204,192.62457573608515,192.60451822874816,195.5327430066506,193.7200966338429
8,2000-06-18 21:57:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-08-05 21:56:44+00:00,187.54566777253285,178.82267035279315,190.6431494057982,184.18714933516773,,165.53863485622924,,172.74455662215493,,,172.27834180234797,169.91168873050222,,172.59202936896023,175.71033077221085,177.458503766077,174.62878947374077,187.67524927987319,184.18947765314314,180.8098073582609,165.21623441070082,166.64224075460731,171.00161111726558,169.78302964353742,165.46338659956334,173.03096337368723,
10,2000-12-11 21:56:00+00:00,168.21923306090278,153.65606659150316,171.87602985406107,178.66954827438198,176.39659445586656,180.2669749421371,,190.8752930133714,185.38780281825288,185.41770880843623,174.0059146517166,177.1982647240238,,173.50617898332933,174.2181611904979,172.17338810051203,170.74788875846136,177.7536620880583,177.7161857706275,171.2535667659243,178.8090169005542,158.53668912708704,147.51633089172222,164.38053775803422,158.82992070893468,196.28576252196692,199.3073571602358
