,dates,jap0004-0000,jap0004-0001,jap0004-0002,jap0004-0003,jap0004-0004,jap0004-0005,jap0004-0006,jap0004-0007,jap0004-0008,jap0004-0009,jap0004-0010,jap0004-0011,jap0004-0012,jap0004-0013,jap0004-0014,jap0004-0015,jap0004-0016,jap0004-0017,jap0004-0018,jap0004-0019,jap0004-0020,jap0004-0021,jap0004-0022,jap0004-0023,jap0004-0024,jap0004-0025,jap0004-0026,jap0004-0027,jap0004-0028,jap0004-0029,jap0004-0030,jap0004-0031,jap0004-0032,jap0004-0033,jap0004-0034,jap0004-0035,jap0004-0036,jap0004-0037,jap0004-0038,jap0004-0039,jap0004-0040,jap0004-0041,jap0004-0042,jap0004-0043,jap0004-0044,jap0004-0045,jap0004-0046,jap0004-0047,jap0004-0048,jap0004-0049,jap0004-0050,jap0004-0051,jap0004-0052,jap0004-0053,jap0004-0054,jap0004-0055,jap0004-0056,jap0004-0057,jap0004-0058,jap0004-0059,jap0004-0060,jap0004-0061,jap0004-0062,jap0004-0063,jap0004-0064,jap0004-0065,jap0004-0066,jap0004-0067,jap0004-0068,jap0004-0069,jap0004-0070,jap0004-0071,jap0004-0072,jap0004-0073
0,1984-09-28 00:25:00+00:00,130.0089476728684,123.95067820338934,109.85724077374157,100.36211974048418,91.29963881129368,72.53006271434263,,,,64.76036047971951,,103.90835411704708,,,122.95976521307956,97.63429964472982,93.47351662889157,,,121.19951797422193,,,119.62707008543975,114.746203337842,102.23479771182967,,,,96.08930144160128,92.22895674349024,80.05018004956825,86.53454822137142,89.47030243509028,79.82354397392828,47.82773190195824,,,61.69421243248329,57.121861104330044,64.51981169470703,65.0458429106343,69.28817799407635,83.00910738919909,81.97084316399214,82.90681818164121,76.91239084596192,75.88843419265075,75.65865866904356,76.81764262120663,,,,,,,,,,,126.92682242200108,125.7782876358668,132.65949012554054,126.28958031514931,117.51197317675827,113.39808044308391,106.26074247469738,114.919896899926,107.43415287623998,110.26168878869173,122.64458447039162,112.60691759842847,115.42096725795001,108.61089895692932,102.14846691872104
1,1986-05-13 00:19:38+00:00,151.2002512690243,,125.15956317267673,,,74.80510954415128,,,114.84801165145909,68.9273303671653,57.36977553177027,,,,,82.81373566944752,71.68643061004319,72.20939388996386,,,,89.21859913609667,92.7900707712306,78.71189295334656,73.96751907310811,,68.04200948944464,,59.740841093269395,64.0462361138512,79.1912316254381,88.86153303282485,58.97298837424558,51.895420327402576,50.69273990827772,,,45.22653203523541,53.62448270502389,47.5012844081897,41.34939687885279,42.44067706683042,47.100935817939806,49.367275957782674,43.4963024921637,41.75960775876726,33.99316256666632,34.12635311540219,35.597042062231694,,,,,,93.38924277863435,97.99070308118453,110.81315674061078,105.42360866609721,107.40783742390211,117.9872400012221,109.9358456813275,107.01620083808882,106.08767914601039,109.09348719236506,101.24269985399643,113.32476340602466,120.99478921257308,114.97733502679183,107.9765806877755,94.831095408458,95.62361815771372,100.54472000281424,90.73497494462687,76.88566139036917
2,1986-10-20 00:13:55+00:00,137.86601293044694,127.65218060223401,117.7680363391803,111.25733197229329,106.7357324028895,107.6980827226264,,,99.12029861875214,93.47240572574528,99.52475308786263,111.01476920081873,111.26436947540248,125.52296081913622,116.56866392113501,118.5896514537543,112.59405849233494,113.6716157747766,113.68815847426688,116.26686754964314,116.46148492469196,119.17217058617152,123.29780266369889,125.37165618534222,127.27234579184002,113.4288085887921,108.7781351614205,109.05272596302419,115.93461167563608,115.68404976603752,106.59619704223277,114.55823390788231,115.9480270634394,102.11122365503965,105.20027314447576,108.29258362652612,104.22292730466481,97.52207634727728,96.62476066993969,102.43045664958001,108.6036331756579,110.44329149236275,107.06452769734202,112.92693257689399,110.18794325902701,110.43650505792007,105.55923059444638,104.39282740926629,103.96689093687502,102.09776619411772,100.18970852684475,103.19132785583328,97.82523252681914,104.40921407678896,110.94105718153193,112.03328042925094,120.9762642276248,134.3070179931914,132.76999070979997,136.35754389211502,133.86678913874135,132.3516697953118,130.44018629965794,136.71903370009312,132.09707747429968,131.6155204592689,123.55427118864188,125.08002555587734,128.35847447248403,122.11211094062786,127.73017791034334,121.45843768885328,118.98624813205733,115.69353138634246
3,1987-02-09 00:15:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1987-06-01 00:18:44+00:00,173.29210464638365,166.88350970834603,152.1794997867206,153.43849764502576,128.7832390751905,131.82444604462722,,,116.18479183938929,114.00152633596211,107.99417071872631,115.64498402266139,120.31980995500113,126.58886913046467,103.25717386142941,80.8318959991523,74.73518727837092,,70.99744106489293,122.36287840699477,136.79432839135947,126.18848741729556,121.56130923722702,117.25763513703305,121.61906609937097,71.37815157868224,96.23280508238784,107.458237826763,95.24890143136875,90.93564479476635,104.07973822017823,102.2210791343826,110.12124258924685,115.18067620895981,112.4707927802074,102.59799076245383,95.77125214411143,84.23590994754366,97.23869335475327,100.70985465341045,82.30014595774901,91.13862590904614,110.04220828229654,98.48210915835904,96.11305446685117,95.33264609742426,92.71406735715148,94.99400056265661,87.55401394372521,89.33679197374799,91.94074110791325,99.2934633843266,100.70964438704615,104.79727234992733,111.11396257273066,120.59074762654001,121.00147296715306,128.45509363960628,127.13824423112996,139.6711703117273,136.8979085890949,122.47518931161598,124.70719669685064,118.46734748165653,115.41898317869328,119.94173263935507,137.71051398205176,127.81332785317929,123.70833041969058,121.74444520559442,127.16433017141006,125.00634885209936,120.08285245531266,126.74137714004897
5,1987-10-16 00:16:11+00:00,158.21454296201745,150.72226445868887,135.8746856210706,132.41980709981638,116.568023347758,117.70717661109732,118.11874344331409,113.7170220194209,105.9921552992519,110.11232119078583,117.7182833413368,122.30352043156353,123.37151802326427,138.7870007825256,135.59637470518507,125.78668415403587,127.81984727875762,129.97439404669515,126.63964637696925,122.12500895416214,120.93421261961214,116.76133066641665,116.06775557454235,112.67638466836156,118.37531099484387,117.04801296297701,105.38932277376783,108.25327014468995,111.89581141160885,111.98579898609931,101.45666759122349,110.00031570968063,108.52898223971732,104.80828818983237,102.16772079778247,95.16078347322428,96.79202742579194,96.93696958880713,101.1275480809064,106.41565605610165,113.45614469712746,110.29498243843047,91.05526603618087,95.45312505918211,97.89523346178446,89.27674844928934,85.96795746583666,89.65573172253922,97.57560106770036,97.92587111779291,95.27510855580026,97.46997494224168,100.22695508096989,100.4833415956901,107.78086858235149,112.99143949947741,121.9094969741581,129.36980506565823,134.85768809762197,146.77009592497447,144.0214117960925,136.87358677713007,139.54622331512428,146.4015995612231,145.5915275676579,143.00002636759965,144.00535505275772,141.26412846868422,144.84585621551943,145.5613879926399,139.64445160317953,130.2106719399823,119.59400456745692,116.85386627270474
6,1987-12-10 00:22:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.66918038191129,,,,,,,,,,,,
7,1988-01-27 00:23:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-09-07 00:25:17+00:00,154.50073268969686,143.34818413078645,135.7292855222726,120.46281999843673,114.0881865426566,116.11806373596922,115.8236249825232,111.31925607873012,114.11515537994985,112.02321528181444,124.55290699471801,129.43779404880996,141.64145957164288,152.82700688447173,142.76289475558477,141.25691341402626,138.8904987220408,136.86502463688853,134.0811546245956,138.87924614981517,134.05569166347635,137.4096708649726,127.62083042612014,134.23804281063425,128.8268755243281,125.88155060439703,112.1346813019083,103.77962947201564,120.11637630591908,111.1311893146384,127.7315086744459,119.71951133373175,117.52730131015443,113.36765228945228,107.50865273940187,112.70410234645448,102.40172566599708,94.70889622434152,103.9045030170395,102.48439515633473,106.00982245757137,113.60171887129826,116.56257105379935,114.7379238318277,93.45241044373412,94.106189256427,93.49238733958222,89.3554837828368,101.61463884523518,96.19209152119147,88.31930205802226,100.42444798453309,98.19321984557641,105.36411993308226,110.57088117162675,112.09615957909412,116.82518025942491,127.634870881105,122.7786163638486,128.05244066720311,135.8626359380866,126.61324050850402,131.05234503906314,134.7890042411126,138.9669125135586,130.23149581463292,131.20505741619104,120.55161623041447,129.68150115020813,139.66288844649065,135.66197840306168,138.86912713099628,131.44623785778197,122.41643641464518
9,1989-02-23 00:18:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
