,dates,jap0070-0000,jap0070-0001,jap0070-0002,jap0070-0003,jap0070-0004,jap0070-0005,jap0070-0006,jap0070-0007,jap0070-0008,jap0070-0009,jap0070-0010,jap0070-0011,jap0070-0012,jap0070-0013,jap0070-0014,jap0070-0015,jap0070-0016,jap0070-0017,jap0070-0018,jap0070-0019,jap0070-0020,jap0070-0021,jap0070-0022,jap0070-0023,jap0070-0024,jap0070-0025,jap0070-0026,jap0070-0027,jap0070-0028,jap0070-0029,jap0070-0030,jap0070-0031,jap0070-0032,jap0070-0033,jap0070-0034,jap0070-0035,jap0070-0036,jap0070-0037,jap0070-0038,jap0070-0039,jap0070-0040,jap0070-0041,jap0070-0042,jap0070-0043,jap0070-0044,jap0070-0045,jap0070-0046,jap0070-0047,jap0070-0048,jap0070-0049,jap0070-0050,jap0070-0051,jap0070-0052,jap0070-0053,jap0070-0054,jap0070-0055,jap0070-0056,jap0070-0057,jap0070-0058,jap0070-0059,jap0070-0060,jap0070-0061,jap0070-0062,jap0070-0063,jap0070-0064,jap0070-0065,jap0070-0066,jap0070-0067,jap0070-0068,jap0070-0069,jap0070-0070,jap0070-0071,jap0070-0072,jap0070-0073,jap0070-0074
0,1984-10-10 00:50:30+00:00,66.72390581531056,73.25709779100274,75.37907739197126,78.07917684047305,83.54753585999991,,91.915897468913,110.83387189922747,116.64885981758592,118.61314236865316,120.48816568287545,119.39445547733308,119.32367459530903,135.79572965016135,,145.13171747815807,146.8248316380208,,148.61651611799795,150.192190209183,,154.60196076290848,150.64357017734187,155.1003611179878,134.18270350159946,,156.73153204697718,159.05169212926936,159.84569186321767,,,162.78128289731723,162.81311635743083,,,160.32807158567704,161.06079787561836,165.38931127396782,,167.20494548374128,163.04053731008202,169.4485040334486,,,,174.40784901006083,,187.26965118901157,181.41676657198843,179.39923801820174,,192.77750839979203,189.49892871508007,,,206.58753732505022,204.43791287190945,210.0185510636567,212.79151107529913,215.53421522340165,,,234.64987138362747,239.45459438593807,237.94618507611878,240.3299662055029,236.87893927326067,,250.09941786256672,245.2766904372651,257.68391228608573,254.70132693486633,260.27248812296637,259.9621536589499,
1,1985-09-27 00:49:33+00:00,84.11579136333974,83.95605231519298,94.41504832121204,,101.16588166858155,104.51220564451155,112.57221437637689,,129.53129473123977,121.77650718203554,119.64929645420705,121.6220457404911,132.28693476660783,,152.27413059244444,151.89770205421303,158.14045307418405,164.92810989039873,162.47777149855668,160.08388365225227,164.36565396054547,,158.0184212023396,165.74344336416323,,162.1135743839278,159.22588179930847,162.33633329908417,168.58879106962243,178.0669278217501,180.12671541705106,173.41459802692708,174.91193270797234,166.22319131472017,,,173.1000565029623,173.73189228706758,172.26179712018256,173.81109036450243,174.67971649125894,180.39506383120585,191.5663502432469,196.24025685101523,187.66039977008535,,,204.83232119485933,202.82889605738916,199.72797158212467,202.21809164597238,202.89175068213632,200.7555720779515,203.97568787774554,,,,,229.22641756553304,232.2731177904977,,,,237.40461284344164,240.19814157963924,,,,247.72904757448688,247.86203899099425,253.57797858309453,256.6724061361448,,261.94620973128684,
2,1985-10-29 00:49:11+00:00,94.4257196779246,102.07670676438124,104.82698696009568,,109.7958414171914,,116.66891958013827,,129.0129460510517,,132.3840548384614,,143.16911883976584,155.78363299355019,157.72875828079026,161.18580947122234,162.91807767192105,164.32971320192593,167.97661429979146,,172.2413923555854,185.68529528885725,180.42352780092017,177.54880579345402,161.1654897446784,,169.95459356508044,179.48585117020323,,,185.75466783730116,183.3573988637149,184.46276370118036,185.62253928450667,189.34502393999523,179.47106183640474,185.65002044175534,183.62895456577874,184.2247197604102,189.38558900214298,,,203.33075607825035,203.32383741904601,,213.0065353157354,221.12660850694354,221.35261952251943,209.45711689184552,199.1380591081829,,,214.610068503916,218.30276859978557,225.18432987757836,232.0590754056993,238.8677743196942,,241.7038134361134,244.64817943870287,250.55883519017897,247.44991759989435,,248.5170813758983,253.08263763695993,248.0586138733915,,,252.11625413204277,253.49963970803458,248.7725735408206,,260.7961992870885,274.349405819442,281.96991180139315
3,1986-06-10 00:44:19+00:00,95.74083085501779,95.18238078398527,100.06931279120778,101.94422701206423,99.04180852707452,116.15459833066639,118.50522240037995,,130.61932602437193,128.97860835269316,122.797871424443,116.89694747391692,133.44435920281376,157.20610086437785,146.5067876528217,148.75707803347424,152.6630404561373,,149.09469532070142,145.95727581189797,,160.33386606820685,152.58802480849297,161.72580896537266,165.5031545135761,,,183.5241747111883,176.96541712833687,,180.14117465838385,169.67901741517207,170.44392635078452,,178.38360673324783,177.21418488980913,174.9424417621377,180.74009064185947,182.5626125721917,184.16709553585025,184.4774708681415,,190.15633361701333,199.1294369442297,200.44705232937358,,207.2942440154618,205.2183398962005,201.12075825030945,195.34109996316786,,,204.78196281547451,206.50198173531732,216.03709111632392,225.47663917835553,,,225.33777988067223,,,,,236.8408728651063,237.36507669238048,,,,247.2816150370561,244.47122361267344,250.22920034104365,250.3458480213708,255.57832759512453,254.6802851712405,
4,1986-06-26 00:43:49+00:00,74.3177247304324,81.76727470387411,82.80201086777623,89.97447862022906,88.63527171697353,100.4726352444494,106.36510820261178,114.01652565291343,109.6402003941372,112.10484905677181,107.42754206989375,103.08170621746034,,,149.7447275955689,151.87977645851856,153.04863600581587,,153.62064276159677,149.78894339161585,,156.270809869418,156.09997718696883,158.93213039151846,157.35106350232334,170.2600750064782,179.04355721033534,171.13505507014477,,177.33747000421505,173.61607668594672,172.65974766428408,174.66925202078357,168.77022579276021,158.61550924885546,159.01249958666952,159.17800989674708,165.68085857178806,,165.33036654847507,165.28440740115676,171.8546815078389,183.94811565891916,187.61335452211387,188.45079450772414,,198.37329961148384,193.51909455220755,185.397011418075,175.00954597941077,,193.97811141594335,194.97252027546745,194.62596804421028,206.2057543830208,,214.72784506070997,213.06887102238377,214.82184872607513,,219.37136272066394,223.45176251937178,228.07589446383142,232.89030375837814,227.41391108188142,225.8814319100222,218.6382737486021,232.80277465913366,234.83955627710014,234.2586221184571,233.18736029043825,239.51032689110468,,243.85893744149706,
5,1987-11-04 00:48:14+00:00,,,,,,,,,,,,,,137.97079395636626,160.968311887188,167.8759968345975,174.09786014537715,173.5970317714167,,161.13693016430508,,133.5986898517515,144.73464377388837,,128.46031698630088,,171.7564700944004,180.06525255434826,176.46633313623494,,184.57733638352255,183.52327279543292,186.93498369261476,172.21481439783128,,,175.90680411343394,174.7502891225835,,,,182.88316646071002,180.42497249509992,190.88426088600784,,197.49565509875353,189.6239288627148,198.57724893915247,200.25136856599053,208.67069768713307,,,209.97685784997452,209.57991187254945,226.36288297052943,,,226.95805522161876,222.14623416025913,238.67963857241324,,199.84806913508592,229.50666934174515,228.84803115414542,236.31563963982722,,222.87613246318972,226.4958592504002,214.00361321735772,,204.88768812734423,207.36680785075038,215.78812500095148,241.56098676298774,
6,1988-05-14 00:50:47+00:00,65.61234454167361,80.91766726705735,,81.18452244403471,80.55985755834098,97.59600669205162,100.3461845880151,108.07960414746557,105.58738687175159,113.3066764800628,108.77614795790657,111.30519625165577,,130.18682321079535,,140.90330976764542,,140.57465097403272,130.926482072882,127.73938419198373,,129.5807608377337,120.98049490313417,,,131.04252369861644,131.61662806184285,,,,163.74495733729333,158.9264914435002,159.60719527702207,,142.3704432401096,157.0263095574386,160.9825390032688,165.23321753159706,170.68669448950064,171.66185074889492,168.66608390400873,167.50973391649228,,,166.07501527748343,175.49211430824084,181.84164141019806,179.23412060351762,178.13892982226082,157.04980458295927,177.54626118440933,188.8010011634999,193.2078838118539,194.24134520134047,213.23942387121826,237.43187912661125,217.61056108974486,202.23140770882736,206.60794382102506,,,,230.02081813860815,230.35650000346732,224.28660425895436,227.40308903238096,212.9285852995465,222.4096842404663,230.822073680038,229.41579040667506,234.86140732321547,241.5628064332331,233.14653941083822,237.4468737915343,
7,1988-05-30 00:50:53+00:00,78.24231229949714,87.40616270828522,88.6000754840419,,94.73893118419402,105.71275664022663,112.98943047817181,117.6111840172011,122.80404580511251,126.38428424375664,119.03547728207417,119.45589571656208,122.67049371505121,,146.09557429345975,149.49500620493555,150.30248763572843,,145.3474056164904,153.98010965147265,152.89868818367725,152.56420755831363,144.18258880756932,154.74819910644715,,,145.9467898649503,155.62368162859107,157.90303843533934,168.16600410484205,173.69911858432067,165.02405796518937,172.03259861537822,164.72187924006295,,,174.6246371334112,174.2759337413979,,,171.0761729998944,175.0019092028147,183.42420021691512,187.11143951180006,184.19986495102074,183.1198670643033,185.62115309146193,183.98115773763365,181.06591412657005,172.3646681805311,,189.6938227535841,182.11346036324656,,,,200.73704662176647,199.79721879065846,207.29164807398453,,,219.62851229985833,225.18141436098327,221.36978131729157,220.98065593183335,,198.47728730221584,217.15116184607086,220.78045600940186,219.2954625584595,227.7881551073313,229.48708264222415,235.14001233721837,245.90352678840293,
8,1988-10-05 00:51:03+00:00,92.35885100666395,106.73721461798462,109.19335937291817,108.14001911917842,110.24811791828742,,124.61854162259316,,134.58173204878372,131.97125143803115,136.4099923444795,131.31907252251585,144.79071758961848,156.1911070900377,156.4739562415012,155.2321772628296,158.69327697871194,,,167.4623857217716,171.80136498551732,167.90936127624965,171.73137274862194,170.94359497397855,172.6054912248345,178.43633454766817,,184.5607303231441,188.20775962117796,,,,192.2167101663751,,,187.3972615926185,185.6733232153206,180.37498249036628,,,,188.22589853898216,195.38432375661947,201.21087176346035,,,202.37004798969934,209.3892053290623,203.5883634521815,204.2907992017483,206.7916128021484,,206.27819726810046,210.76366566392076,214.47882953338737,,,229.35316194376028,230.9545959037917,228.10059125493575,229.31908498218868,233.50772135955387,,244.99002429437633,234.99055783180063,232.72649104881938,229.1236268057672,,238.91789763628478,246.26437896672033,255.46961125956332,,265.96722065926014,263.7328673136791,270.61684695046773
9,1989-10-24 00:45:13+00:00,106.46762719163823,143.18193843229275,117.66885021068455,117.01509749985162,125.96623111209624,129.91094714288494,,136.4380721569689,143.06137359246452,141.48878505074444,138.65770880457617,138.84444075956696,153.8633652838822,167.42708876795993,,173.97905471994068,180.6535939860774,,,,,,,,,154.00027938903796,171.9864531463756,183.77727172784816,191.16323195508355,,187.6224008340621,,189.951361278871,185.46820637897298,176.0802046106343,158.17337112025433,142.39834255829945,,,,172.93022906813812,171.09356463639307,189.0150082537473,199.0085706413643,,200.2037769280819,187.5786145565994,208.18322135256273,205.697701719273,,208.41384931793976,,,,,,,228.25022538065042,226.0311999418648,223.72991131357833,227.9486627095642,,,245.81188276735364,244.50576823615302,232.72980452709982,231.47132003741888,,,249.53039815694356,257.317667546244,,,271.86513135677785,
