,dates,jap0082-0000,jap0082-0001,jap0082-0002,jap0082-0003,jap0082-0004,jap0082-0005,jap0082-0006,jap0082-0007,jap0082-0008,jap0082-0009,jap0082-0010,jap0082-0011,jap0082-0012,jap0082-0013,jap0082-0014,jap0082-0015,jap0082-0016,jap0082-0017,jap0082-0018,jap0082-0019,jap0082-0020
0,1984-10-12 00:38:08+00:00,162.56804821901255,155.3297996537741,166.0999955192102,165.96300389792236,166.2442725143634,163.77924068352803,169.62756447207835,161.7464966139329,149.89914812495167,146.1354856438208,139.53640235134728,133.86368625214453,132.77589499040556,133.9822999774742,145.18493325765894,144.01530341871745,142.93297101987423,145.90525907478641,146.8750121354472,134.7752473441871,132.83876378444026
1,1984-12-22 00:44:23+00:00,,,,,,,,,,,,,,,,,,,,,
2,1985-05-24 00:38:10+00:00,152.9900431932659,147.15965518493172,152.63349458048248,157.7860959002182,160.81238098990286,168.70802910952284,173.29034597811028,164.02780972813045,158.06258200752117,152.6118389297485,142.4880560056519,134.90667594513718,137.3456844298584,142.7272992305469,146.83411592174443,143.4606961244043,140.70783180633583,142.02127502461616,120.81027508947975,119.68869786700382,118.77146226232531
3,1985-05-31 00:44:21+00:00,,,,,,,,,,152.91223846092328,137.25005188699825,126.36033538918,125.34939867808282,137.1582905681936,140.28437574550227,137.28864193727753,134.2824133144411,134.9438402220513,,96.3714206751313,99.2107751679288
4,1985-06-16 00:44:19+00:00,154.77533135051527,150.1373046921301,154.5562655947395,159.68762961175514,158.93245130239885,167.26672787186249,174.75574319656926,164.87019390153537,157.11719088521193,156.0927226378971,144.90328580937495,134.52544671211004,134.38249796527393,139.27903450347188,146.59021628932845,143.742179069769,141.314321483136,138.9995305395991,122.35304670000534,129.35959780244033,120.77327282415752
5,1985-08-03 00:44:00+00:00,149.0821515335754,142.4534074958279,144.988100740795,148.51577076154524,151.85250872349826,155.22122965866006,158.46219451198564,152.61054464232467,145.6594896416171,140.97110496150245,133.89099600672,123.08650012364339,120.0633206844532,119.51872021887394,134.1631029316515,126.82890703747218,124.2853720295762,126.3303036454583,,,
6,1985-09-13 00:37:21+00:00,164.08405302622947,154.49574763289223,159.65823539788127,164.06755453242516,169.6601719932651,170.68987343291954,177.29109256811148,164.67044947015208,156.44039195179448,152.25626704599148,145.26738729682384,135.92767204480964,142.49475704254516,143.01664486233497,152.3649653714254,147.68743804827693,150.87800003748103,152.3423411205032,145.33606590662504,135.52590894284094,131.8840707084067
7,1985-10-15 00:37:01+00:00,156.85251755235765,155.2554954274794,161.66125037759508,163.8837913550625,172.00629566951284,167.6809065520327,171.95768608079882,159.95284248642565,151.4968484134916,155.95638300978555,151.5109080970907,146.45197723452173,141.0066306672989,145.8736861623815,153.06284800383753,149.92892728508292,154.74103381332893,162.4095739278228,116.86851497480167,139.32262320386766,141.84594595529344
8,1986-03-15 00:40:19+00:00,151.8624776566494,148.2746250051807,152.5194974144536,154.48584154648518,162.98527587772406,171.85477794900453,177.4796858490616,,,167.9506704774347,154.18007108593667,139.39688098225616,137.04622983772148,,,,,,107.96480759304998,122.51691606369666,118.93320360879035
9,1986-06-28 00:31:23+00:00,151.95014633870716,144.1631607832008,152.78032805665794,147.05592340664424,154.49099319834718,156.74923387283786,160.81913626077113,159.7027413580038,157.57550664317927,153.83120089314363,145.2830824668314,134.34679001755978,132.77810232959217,136.56929779265573,141.04601998121763,137.4827875180092,134.09178623723125,135.2875226048884,,116.6737084647341,121.2631428188049
10,1986-07-30 00:30:17+00:00,160.00939996081536,153.4680269121951,161.28080125439428,152.29613062312967,153.29048797474292,153.6188200901861,156.14565987858046,156.14916771194686,146.98398855565958,146.3623089742996,139.07684404294423,132.2802955292777,133.75274442311135,138.2550350770706,145.63834553578062,143.7110326637907,145.80920890899694,148.01861703662814,126.44470711908167,127.42495058548774,136.78735109954866
11,1986-09-16 00:28:35+00:00,166.3739476224808,154.34207612216,160.8998696853214,151.5166694908274,157.91098601356558,153.03821321909203,156.37423845105477,149.78503331171103,144.44572563274892,144.82890415064918,146.93891290286064,141.65128103851646,145.3200568695621,150.52126568262776,159.0779540046915,157.76519104471078,156.2665333376199,161.29080981875015,150.61111494028194,152.3349912939825,153.80598475171217
