dates,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085,satname
2009-04-13 22:16:30+00:00,348.91,343.56,357.74,358.78,368.16,360.06,360.80,367.57,377.12,387.75,382.00,382.65,378.75,382.98,384.87,379.68,371.04,364.23,359.05,352.77,349.91,346.05,340.48,338.30,337.75,335.10,334.07,331.89,332.92,332.11,330.75,327.57,327.57,327.39,324.11,321.63,325.64,328.93,330.93,335.73,343.56,347.01,349.46,352.59,349.09,351.52,353.13,353.26,353.54,354.08,353.29,353.22,356.72,361.12,361.85,360.33,358.46,361.03,363.99,362.98,365.93,370.50,371.78,372.79,375.52,383.08,370.66,363.02,359.90,358.52,357.09,358.52,356.85,358.75,361.28,354.99,350.36,344.48,340.86,334.05,334.50,328.40,331.10,333.54,337.27,358.01,L7
2009-04-22 22:10:22+00:00,341.39,340.82,357.74,358.78,368.36,360.46,363.40,371.04,378.77,389.40,384.00,383.15,379.49,382.98,384.87,379.68,371.04,364.23,359.05,352.77,349.91,346.05,340.11,337.96,337.75,335.10,333.92,331.39,332.92,332.11,330.75,327.57,327.57,327.39,324.11,321.63,325.64,328.93,330.93,335.06,342.28,347.01,349.46,352.59,349.09,351.52,353.13,353.26,353.54,354.08,354.31,353.22,356.72,361.12,361.85,360.08,358.07,359.99,362.53,361.87,363.78,366.73,367.66,371.12,373.25,380.93,369.52,363.02,359.90,358.52,355.65,356.28,355.55,355.93,357.70,351.33,350.36,344.48,340.86,334.05,334.50,328.40,331.10,333.54,337.27,358.01,L7
2009-05-24 22:10:26+00:00,351.28,342.61,357.74,364.84,374.55,366.88,371.76,379.10,385.76,399.25,398.05,386.43,382.75,386.47,388.06,383.19,375.45,369.40,363.98,356.85,353.86,350.72,345.33,343.08,343.83,343.66,340.41,337.21,345.89,336.12,336.22,329.45,329.99,329.94,327.52,326.12,329.68,332.80,335.85,339.11,345.87,352.30,359.35,365.75,356.97,360.28,355.74,355.15,356.00,356.50,359.55,359.30,361.59,364.81,365.27,363.41,361.25,364.51,366.61,366.09,368.00,371.72,370.50,373.23,374.29,380.87,370.39,364.16,360.50,358.27,355.86,356.92,355.81,356.76,357.63,353.55,350.01,340.64,335.89,329.13,332.47,328.12,330.88,333.00,333.83,358.01,L7
2009-05-31 22:16:36+00:00,351.28,342.61,357.74,364.84,374.55,366.88,371.76,379.10,385.76,399.25,398.05,386.43,382.75,386.47,388.06,383.19,375.45,369.40,363.98,356.85,353.86,350.72,345.33,343.08,343.83,343.66,340.41,337.21,345.18,337.48,336.22,329.45,329.99,329.94,327.52,326.12,329.68,332.80,336.64,339.11,345.87,352.30,359.35,365.75,356.97,359.65,357.86,355.15,356.00,356.50,359.55,359.30,361.59,364.81,365.27,363.41,361.25,364.51,366.61,366.09,368.00,371.72,370.50,373.23,374.29,380.87,370.39,364.16,360.50,358.27,355.86,356.92,355.81,356.76,357.63,353.55,350.01,340.64,335.89,329.13,332.47,328.12,330.88,333.00,333.83,358.01,L7
2009-07-11 22:10:19+00:00,351.28,342.92,347.50,358.03,370.29,363.93,369.12,375.32,383.22,401.63,408.55,398.47,391.68,394.90,395.58,390.37,379.49,375.14,370.01,362.86,359.94,354.60,348.72,346.83,345.27,343.82,339.57,336.51,352.53,345.66,355.06,335.62,334.36,335.38,330.16,329.90,334.33,338.95,339.81,342.22,349.23,352.20,361.85,372.76,367.58,365.32,367.31,360.80,358.83,360.90,363.61,363.27,364.01,367.42,365.65,365.10,363.40,362.05,363.73,362.18,363.49,372.74,366.28,366.63,368.91,373.86,367.37,361.81,357.75,354.14,352.15,355.22,353.88,354.33,354.12,350.00,356.86,,338.30,331.97,335.54,330.50,333.66,331.14,336.97,375.31,L7
2009-07-18 22:16:28+00:00,351.28,342.92,347.50,358.03,370.29,363.93,369.12,375.32,383.22,401.63,408.55,398.47,393.12,396.00,396.88,389.57,379.51,376.12,371.25,363.20,360.41,355.86,349.63,347.72,347.56,343.82,339.57,336.51,352.53,345.66,355.06,335.23,332.74,333.03,329.07,329.65,334.22,337.40,339.25,342.31,349.46,351.92,361.85,372.76,367.58,365.32,367.31,359.07,357.30,359.26,362.75,363.47,364.25,367.68,366.25,365.24,363.65,361.87,363.73,362.18,363.49,372.74,366.28,366.63,367.86,372.62,365.94,360.65,357.89,354.91,352.30,353.87,352.66,354.44,354.12,350.00,356.86,,338.30,329.29,331.95,329.07,332.26,329.19,336.97,375.31,L7
2009-09-04 22:16:20+00:00,347.93,338.37,348.12,355.52,369.02,361.77,368.10,376.69,383.22,401.63,408.55,398.47,396.88,400.31,400.81,393.30,382.70,378.31,372.25,364.46,361.36,357.79,351.26,349.30,347.48,345.19,342.44,336.51,352.53,345.66,355.06,340.17,335.77,334.46,330.16,329.84,336.06,338.21,339.52,342.60,349.92,351.88,357.26,369.10,367.58,365.32,367.31,362.24,360.56,361.15,364.25,364.93,364.16,367.05,364.48,364.33,363.14,360.10,362.02,362.94,364.25,372.74,366.28,366.07,366.71,372.24,365.01,359.54,358.21,354.96,352.19,352.93,352.97,354.29,354.69,350.00,356.86,,340.50,329.26,331.77,328.50,330.99,328.06,332.12,,L7
2009-09-29 22:10:06+00:00,347.93,335.47,341.86,353.10,366.25,358.04,366.07,375.02,382.27,398.61,404.45,397.19,394.81,402.19,402.20,394.32,382.42,377.63,372.23,364.85,362.76,359.17,351.96,350.50,347.75,343.94,341.65,336.87,347.15,342.44,343.53,338.87,333.47,333.52,329.32,329.93,336.53,340.00,340.29,342.87,349.79,350.57,353.60,359.63,354.94,358.92,359.13,358.55,356.51,358.00,362.15,363.13,361.66,367.12,364.71,363.96,363.27,356.64,357.03,360.58,361.75,367.16,358.56,358.92,362.09,369.71,363.29,357.33,355.97,354.02,351.53,352.16,348.99,351.47,352.07,346.62,338.54,317.11,326.41,321.28,326.25,322.84,325.82,326.25,329.70,,L7
2009-11-07 22:16:41+00:00,354.46,337.27,345.32,353.53,369.15,361.04,370.43,375.59,384.08,395.14,404.28,397.25,395.89,399.35,400.88,393.66,386.45,380.78,375.70,370.10,367.80,364.54,359.93,359.44,352.12,348.93,347.43,345.21,345.72,341.25,340.50,337.21,333.72,332.83,331.46,332.45,335.19,338.72,344.10,349.64,357.15,352.81,353.60,359.63,354.16,357.11,357.32,357.04,355.95,357.41,361.33,364.98,363.49,369.23,369.01,369.38,368.41,358.39,358.61,363.75,363.07,367.07,359.48,359.48,362.67,367.02,363.52,357.91,355.90,354.75,356.09,355.28,350.33,354.05,355.84,347.53,335.36,321.31,324.48,320.49,324.89,324.23,327.72,328.02,333.50,,L7
2009-12-02 22:10:48+00:00,333.76,326.96,344.15,347.53,360.38,351.63,359.92,368.73,377.03,388.50,395.07,397.25,395.89,399.35,400.88,393.66,384.09,378.07,373.30,367.89,363.95,361.95,355.85,355.54,348.68,342.52,343.70,340.54,338.26,341.60,340.50,337.21,333.72,332.83,328.99,329.51,332.20,335.42,339.87,344.59,351.89,346.68,345.86,351.64,347.27,348.24,355.73,357.04,355.95,357.41,358.05,360.65,359.89,364.76,362.63,363.01,362.60,351.37,349.91,355.46,355.52,360.43,359.48,359.48,362.67,367.02,358.80,353.49,350.61,348.89,346.45,344.63,342.73,347.51,348.34,338.80,328.56,321.31,324.48,320.49,322.41,320.85,324.48,326.13,342.45,387.31,L7
2010-01-27 22:10:50+00:00,333.76,326.96,344.15,347.53,360.38,351.63,359.92,368.73,377.03,388.50,389.34,389.45,389.22,393.00,396.04,389.81,382.03,374.49,368.77,364.30,358.50,356.26,351.55,350.77,348.13,344.08,344.74,341.89,338.26,336.84,333.22,331.18,330.17,329.75,326.95,326.17,329.09,332.74,335.61,338.36,345.86,345.30,345.86,351.64,347.27,352.55,353.38,354.26,355.07,355.88,357.09,357.32,357.68,361.01,357.74,355.45,356.75,352.36,352.25,356.90,357.22,355.99,355.13,362.92,364.39,369.41,360.15,354.98,349.99,346.14,347.17,347.99,345.32,348.66,352.86,343.20,334.03,329.99,314.58,310.85,320.62,318.50,323.56,335.23,342.45,387.31,L5
2010-02-20 22:11:57+00:00,350.03,338.59,343.52,346.26,357.76,350.26,356.15,365.86,375.38,383.92,384.77,384.92,386.49,390.20,394.40,388.11,382.06,374.49,368.77,364.30,358.50,356.53,350.92,349.73,347.64,344.91,344.83,341.24,337.79,335.61,333.63,330.94,330.05,331.71,326.95,326.17,329.09,332.74,336.61,339.49,347.06,346.66,348.08,352.74,347.59,351.14,352.49,352.68,353.89,355.57,356.77,357.32,357.68,361.01,357.74,355.90,356.57,352.93,352.75,357.65,357.31,355.44,355.85,361.45,363.25,367.66,360.08,354.98,349.99,346.14,348.87,351.48,348.67,350.95,355.92,345.19,336.61,332.86,323.28,321.17,324.86,318.50,323.56,335.23,349.93,382.72,L7
2010-04-09 22:12:12+00:00,355.28,346.00,339.23,345.45,354.96,346.47,349.95,357.43,371.92,380.73,380.48,379.71,383.36,388.72,392.87,386.58,381.61,374.09,368.77,362.16,355.45,353.68,347.96,347.01,346.68,343.03,343.63,340.94,337.82,335.60,333.02,332.14,332.13,333.85,324.62,324.33,323.73,327.58,331.81,335.78,340.54,343.79,347.65,350.15,348.35,351.46,352.75,352.62,357.51,358.38,359.26,359.22,359.61,359.27,355.87,353.13,353.89,351.92,351.43,353.91,353.64,354.53,356.41,360.62,364.46,366.18,359.15,354.30,348.15,344.15,346.75,349.92,350.10,352.44,358.81,348.45,342.02,339.71,335.52,329.96,329.83,324.42,336.96,340.86,359.34,380.17,L7
2010-06-03 22:18:18+00:00,368.08,359.59,337.93,345.44,353.43,344.63,345.71,351.98,368.01,375.00,373.03,377.99,382.22,387.65,391.50,384.35,383.64,376.22,370.57,360.89,356.65,354.78,348.60,346.81,347.27,347.39,346.84,342.96,341.49,334.56,332.32,332.10,329.80,337.70,,,320.88,322.04,332.77,336.99,341.05,344.40,354.32,354.58,353.15,355.90,355.27,354.65,361.46,362.41,363.41,367.91,362.46,361.71,358.18,354.80,354.96,353.62,352.32,355.21,354.81,354.80,355.86,359.54,364.87,369.55,362.62,363.44,352.16,346.31,350.31,354.57,354.75,356.08,362.73,354.12,348.21,344.44,342.97,341.81,341.80,,352.18,350.29,361.18,376.61,L7
2010-06-12 22:12:07+00:00,368.08,355.21,337.93,360.00,369.95,344.63,345.71,351.98,368.01,375.00,373.03,377.99,382.22,392.34,396.29,388.44,386.25,378.57,372.24,363.86,360.31,354.78,352.52,349.35,347.69,348.51,346.84,342.96,341.49,334.56,332.32,332.31,328.78,337.70,,,325.99,331.84,336.54,339.67,344.96,349.72,354.27,354.58,353.15,355.90,355.27,354.65,359.17,360.95,362.22,362.26,362.46,361.71,360.19,357.31,356.23,355.75,354.61,355.21,354.81,354.80,355.86,359.54,364.69,371.29,362.10,355.56,350.00,346.23,349.00,350.58,351.28,352.65,362.73,354.12,348.21,344.44,337.86,337.30,334.00,334.97,336.36,326.81,361.18,376.61,L7
2010-07-05 22:18:22+00:00,368.08,355.21,337.93,360.00,369.95,344.63,345.71,351.98,368.01,375.00,373.03,377.99,382.22,392.34,396.29,388.44,386.25,378.57,372.24,363.86,360.31,354.78,352.52,349.35,347.69,348.51,346.84,342.96,341.49,334.56,332.32,332.31,328.78,337.70,,340.66,330.38,335.43,341.62,344.38,349.46,353.29,355.82,355.53,354.65,359.17,355.27,354.65,359.17,360.95,362.22,362.26,362.46,361.71,360.19,357.31,356.23,355.75,354.61,355.21,354.81,354.80,355.86,359.54,364.69,371.29,362.10,355.56,350.00,346.23,349.00,350.58,351.28,352.65,362.73,354.12,348.21,344.44,337.86,337.30,334.00,334.97,337.33,331.49,361.18,376.61,L7
2010-08-06 22:18:22+00:00,355.74,348.63,339.96,361.24,372.35,344.63,345.71,351.98,368.01,375.00,373.03,372.55,377.17,395.55,398.98,391.53,386.70,381.45,374.25,366.07,361.71,357.03,357.26,351.62,347.21,349.89,346.15,341.96,341.49,334.56,332.32,333.79,331.28,337.32,336.96,339.30,330.54,336.68,342.43,344.69,349.28,353.44,355.82,355.53,354.65,357.59,351.87,351.32,357.39,358.35,358.53,358.76,357.42,359.35,358.96,357.54,355.98,353.75,355.64,352.20,350.21,349.56,351.69,354.41,364.51,369.65,361.20,352.30,349.37,347.59,348.65,348.55,349.14,349.56,360.90,352.98,347.09,342.99,337.86,331.54,327.00,324.60,333.83,329.25,341.70,376.61,L7
2010-08-22 22:18:25+00:00,342.32,340.35,339.12,369.81,379.57,358.75,362.85,366.34,382.01,396.24,390.39,388.05,386.42,400.97,404.03,396.35,386.75,379.92,372.76,366.07,361.71,356.88,360.01,353.29,347.73,347.79,343.61,341.25,339.97,330.08,325.12,331.06,328.37,332.04,328.66,334.81,330.54,336.68,343.38,345.42,349.24,354.12,354.54,354.11,354.79,358.55,351.81,351.67,356.89,357.52,357.98,356.60,356.00,359.35,358.96,357.64,355.96,353.25,355.95,346.59,349.80,354.23,351.95,356.41,364.54,369.41,356.31,349.01,346.09,347.59,346.87,344.08,344.83,346.06,339.58,332.71,329.68,322.86,324.78,316.49,310.82,312.23,325.48,329.25,330.12,375.09,L7
2010-09-07 22:18:27+00:00,342.32,340.35,339.12,369.81,378.16,360.13,366.91,371.79,387.27,402.17,395.91,394.09,393.01,400.97,404.03,396.35,386.75,379.92,374.40,366.07,361.71,356.88,360.01,353.29,347.73,347.33,344.40,340.63,340.24,334.19,328.34,331.48,329.29,332.44,328.88,335.99,330.54,336.68,343.38,345.42,349.24,354.12,353.59,353.20,352.95,357.22,351.42,351.56,355.50,355.38,356.86,355.78,355.26,359.35,358.96,357.64,355.96,353.25,356.50,349.72,352.29,352.33,352.74,355.46,363.23,369.38,353.61,346.57,343.81,347.59,346.87,344.08,344.83,346.06,335.57,329.66,324.44,317.10,315.59,310.46,304.66,304.90,319.00,329.25,330.12,375.09,L7
2010-10-02 22:12:13+00:00,342.32,340.35,339.12,369.81,378.16,360.13,366.91,371.79,387.27,402.17,395.91,392.17,392.25,399.09,403.01,395.34,385.85,380.73,374.94,367.21,363.15,358.62,360.45,354.31,347.73,347.33,344.40,340.63,340.24,334.53,328.31,331.78,330.46,332.19,330.22,335.60,331.99,337.19,343.41,345.47,349.72,354.12,353.59,353.20,352.95,357.22,351.00,350.71,353.87,353.89,355.23,355.40,355.41,358.42,357.53,356.08,354.36,353.26,356.50,349.72,352.29,352.33,351.81,354.40,360.61,365.68,351.57,345.97,344.14,345.49,345.59,343.32,345.08,346.06,335.57,329.66,324.44,319.47,317.56,313.54,308.70,308.70,319.94,329.10,333.01,361.18,L7
2010-12-13 22:09:49+00:00,331.04,328.89,344.01,370.83,366.67,356.85,359.95,369.24,385.51,400.15,406.38,398.31,397.64,398.22,402.06,394.91,383.98,380.66,375.20,370.69,366.23,363.03,366.48,357.91,352.64,346.13,342.21,337.65,336.41,334.06,326.94,330.04,329.60,329.48,328.55,333.85,333.32,336.46,344.23,346.60,351.62,354.46,350.84,350.72,349.92,353.52,345.83,344.64,348.36,347.69,350.39,352.97,353.83,355.61,352.13,350.38,350.05,351.49,355.33,348.10,354.06,351.10,351.33,354.02,358.91,361.92,349.70,346.87,344.02,344.23,345.77,341.47,342.74,346.55,333.38,323.80,320.49,317.05,309.60,311.26,308.61,305.43,313.56,328.81,323.19,344.75,L5
2011-01-13 22:19:27+00:00,331.04,328.89,344.62,363.66,363.82,357.22,357.92,367.08,383.86,401.23,406.38,398.31,397.64,398.22,402.06,394.91,383.98,379.45,374.86,370.98,365.54,361.97,363.03,356.67,351.06,346.46,344.21,340.11,341.70,334.06,326.94,330.04,329.60,329.48,329.91,332.94,332.45,336.12,341.02,342.42,348.23,350.71,350.06,349.77,349.28,352.43,345.83,344.64,348.36,347.69,350.39,353.92,355.29,356.16,353.80,352.24,351.09,351.70,356.19,350.98,356.45,353.75,351.33,354.02,358.91,361.92,349.70,350.30,345.63,346.37,347.59,343.62,343.36,345.71,335.59,327.23,323.09,317.05,309.60,311.26,308.61,305.43,310.25,323.89,325.79,341.61,L7
2011-01-21 22:16:06+00:00,367.30,328.89,346.35,363.40,365.43,359.82,361.19,370.25,386.78,402.84,408.34,400.43,399.70,398.56,403.04,395.89,387.06,382.14,375.53,372.04,367.94,366.17,365.38,359.38,356.70,350.81,348.54,346.10,345.95,339.50,330.67,332.03,331.66,330.91,331.23,334.61,334.87,337.20,343.71,346.38,351.89,355.78,353.42,353.49,352.93,356.10,351.48,347.23,349.68,348.88,352.04,355.22,356.29,357.65,355.73,356.35,354.67,355.46,359.06,355.30,360.59,359.26,357.62,358.11,361.22,364.44,352.78,352.52,347.85,347.82,348.76,345.87,345.24,347.98,338.89,330.25,327.59,320.67,311.87,311.20,308.80,307.79,311.76,321.90,326.20,343.67,L5
2011-01-22 22:13:20+00:00,372.87,328.89,342.03,363.40,364.08,358.30,360.12,369.95,386.78,402.84,408.34,400.43,399.70,398.56,401.16,394.66,385.93,381.46,374.47,370.75,366.96,363.66,363.06,358.10,355.87,351.02,348.91,346.10,345.95,339.50,330.67,332.03,331.34,330.92,331.26,335.09,335.55,337.60,343.66,346.81,351.49,354.37,353.91,353.68,352.93,356.10,351.48,347.23,350.55,350.38,352.36,355.77,356.92,359.18,356.97,358.17,355.96,357.07,359.55,356.69,360.59,359.26,357.62,358.11,362.86,365.11,354.84,353.54,348.50,348.21,348.65,345.85,345.16,345.78,339.32,330.25,327.59,320.67,311.87,311.18,308.86,307.85,311.17,320.63,325.70,340.49,L7
2011-02-06 22:16:08+00:00,393.79,,341.37,362.88,361.50,358.30,360.12,369.95,386.78,402.84,408.34,400.43,399.70,397.03,400.63,394.17,385.82,381.35,374.45,370.75,367.44,363.59,361.02,355.11,353.71,349.04,347.70,345.31,345.34,339.45,329.79,329.25,329.82,329.73,329.78,333.56,334.88,335.18,342.20,346.99,350.75,354.65,353.09,353.08,352.55,354.85,350.30,345.95,348.58,348.99,351.12,354.81,355.08,355.13,355.78,357.57,353.95,356.04,356.80,355.49,358.81,358.80,357.57,356.70,361.10,362.64,352.76,351.71,346.73,345.38,345.51,343.31,342.76,343.70,338.56,329.32,327.02,319.97,311.08,308.54,306.45,305.89,307.52,317.46,327.41,338.60,L5
2011-02-14 22:19:36+00:00,393.79,,341.37,362.88,361.50,358.30,360.12,369.95,386.78,402.84,402.65,397.32,397.55,395.62,399.43,392.86,384.83,380.93,374.83,370.49,367.05,363.16,361.84,355.11,353.71,349.04,347.70,345.31,345.34,338.90,330.52,329.55,329.83,329.79,330.06,333.72,335.20,335.51,341.86,346.38,350.75,354.65,353.09,353.08,352.55,354.85,350.30,345.90,347.80,348.81,350.70,354.39,354.72,355.29,355.39,356.93,354.64,356.04,356.80,355.49,358.81,358.80,356.95,357.39,360.92,363.28,353.30,351.94,346.31,345.06,344.99,343.58,342.76,343.70,338.56,329.32,327.02,320.30,311.44,309.04,306.88,306.60,307.93,316.76,326.93,338.69,L7
2011-02-15 22:09:58+00:00,394.64,341.92,341.37,367.56,365.97,361.97,362.09,370.92,387.61,403.13,402.47,398.96,398.65,398.42,401.92,394.88,387.15,382.34,375.58,371.02,367.27,363.53,362.05,355.52,354.73,350.41,348.92,347.16,347.03,340.50,332.48,332.13,332.25,331.69,331.19,334.36,335.39,335.94,341.40,346.91,350.49,354.98,354.34,354.58,353.93,356.54,352.21,348.65,350.37,351.57,352.96,355.19,355.19,356.20,356.91,358.32,355.66,357.40,358.23,357.63,361.51,361.48,359.55,359.76,363.42,366.36,355.61,352.73,347.68,345.70,346.13,344.26,343.17,343.85,341.20,332.04,329.07,322.85,314.39,311.68,309.70,308.30,309.64,317.87,327.47,339.96,L5
2011-03-19 22:09:50+00:00,386.38,337.58,341.37,362.46,363.49,359.03,357.81,365.99,381.41,396.69,397.44,395.98,396.17,397.80,400.77,394.08,388.18,382.73,376.50,371.69,367.10,364.24,361.30,355.19,354.06,352.38,350.76,350.44,349.78,342.99,335.40,334.60,334.38,333.18,333.50,336.13,336.90,337.53,342.24,347.08,350.88,355.54,357.23,357.34,357.00,359.59,354.00,350.09,351.62,352.50,353.11,355.93,356.10,356.50,357.30,358.43,355.46,356.51,357.07,358.34,362.67,364.14,361.47,361.64,365.40,368.30,359.36,356.15,351.39,345.78,346.09,343.66,343.03,343.19,345.88,337.52,334.62,329.35,321.08,317.45,315.80,315.10,316.31,318.73,328.27,340.03,L5
2011-04-19 22:19:45+00:00,374.87,345.15,343.77,362.46,362.99,357.30,357.03,365.02,379.66,393.84,393.83,395.15,394.01,398.89,397.94,394.43,389.18,382.66,376.40,371.86,367.04,364.60,361.22,353.92,352.20,350.09,348.72,347.46,345.81,344.48,336.60,334.82,334.27,333.46,333.40,336.40,336.79,337.32,342.08,347.28,350.33,354.76,356.57,357.20,356.50,359.59,354.43,350.55,352.46,353.29,354.46,356.19,356.11,356.50,357.81,359.30,356.20,355.51,355.29,356.40,360.37,361.07,360.88,361.25,365.22,368.79,359.34,357.72,352.09,346.61,346.63,343.98,340.85,341.72,344.65,336.75,332.92,328.51,320.35,316.25,314.50,314.65,315.15,317.50,326.95,339.13,L7
2011-04-28 22:13:36+00:00,374.87,345.15,343.77,362.46,362.99,357.30,357.03,365.02,379.66,393.84,392.17,393.19,392.22,396.41,396.87,393.16,387.69,381.11,375.61,370.89,366.54,364.41,360.49,353.21,352.20,350.09,348.72,347.46,345.81,343.00,335.76,333.88,333.35,333.41,333.17,335.73,336.45,337.00,341.98,347.05,350.51,354.76,356.57,357.20,356.50,358.64,354.06,351.00,352.78,353.45,354.45,356.20,356.39,356.67,357.69,358.66,355.79,355.51,355.29,356.40,360.37,359.80,359.62,360.01,364.09,368.30,358.59,356.40,350.40,345.94,346.01,343.26,340.85,341.72,344.65,336.75,332.91,328.15,320.72,317.00,315.00,315.47,316.84,319.05,326.62,339.13,L7
2011-05-14 22:13:33+00:00,374.87,345.15,343.77,362.46,362.99,357.30,357.03,365.02,379.66,393.84,392.17,394.55,393.13,397.50,397.92,393.64,388.11,381.53,376.51,371.06,367.51,364.77,360.56,354.05,352.20,350.09,348.72,347.46,345.81,342.53,336.11,334.15,334.21,333.49,333.74,335.43,336.53,337.72,342.92,348.04,350.88,354.76,356.57,357.20,356.50,358.64,354.47,352.19,353.62,354.35,354.81,356.88,356.91,357.26,358.64,359.11,355.75,355.51,355.29,356.40,360.37,359.80,359.04,359.99,364.08,368.59,358.60,356.15,350.05,345.78,345.07,342.28,339.72,341.72,344.65,336.75,332.91,327.15,319.72,316.47,315.34,315.20,317.48,319.38,324.09,339.13,L7
2011-05-30 22:13:35+00:00,374.87,345.15,343.77,362.46,364.00,359.50,359.01,367.25,381.67,395.96,393.59,396.24,395.27,399.17,399.77,395.24,389.43,383.55,377.80,371.06,367.51,364.77,360.56,354.05,353.53,351.69,349.97,348.49,346.92,344.22,337.66,335.58,335.68,334.80,335.08,336.92,337.86,337.72,342.92,348.04,350.88,354.76,357.70,358.24,357.65,358.69,356.75,354.85,355.42,356.15,356.34,358.07,358.24,357.26,358.64,359.11,355.75,355.51,356.20,357.44,361.55,360.81,360.21,360.64,364.91,369.52,359.44,357.04,351.14,345.78,345.07,342.28,339.72,342.75,345.62,338.92,334.81,329.65,322.65,319.54,317.42,317.32,320.70,322.35,324.09,339.13,L7
2011-06-15 22:13:34+00:00,374.87,345.15,351.06,368.05,372.30,366.37,368.76,370.87,385.23,399.66,393.59,396.24,395.27,400.68,399.77,395.24,389.43,383.55,377.80,372.76,368.63,366.12,361.83,355.34,353.86,352.73,351.62,348.49,346.92,344.22,339.28,336.78,336.99,335.99,336.82,338.51,339.33,339.96,345.53,350.96,353.00,357.08,360.32,359.95,359.35,361.27,359.26,357.82,357.38,357.98,358.03,359.31,359.67,359.35,361.02,361.54,358.04,358.42,358.04,359.57,363.50,363.13,362.07,361.80,364.62,370.57,359.82,356.67,350.59,345.57,344.26,342.07,339.57,340.70,343.75,339.45,334.74,329.07,322.55,318.39,316.50,316.18,320.60,322.25,323.65,338.69,L7
2011-07-01 22:13:30+00:00,374.87,345.15,351.06,368.05,372.30,366.37,368.76,370.87,389.22,402.43,395.37,397.40,397.57,400.68,401.26,396.40,391.19,384.87,378.92,373.63,369.61,367.52,361.83,355.34,353.86,352.73,351.62,349.56,347.47,345.18,339.91,338.45,338.28,336.79,337.60,339.33,339.82,341.00,346.50,350.96,353.00,357.08,360.32,359.95,360.02,361.85,360.02,358.58,357.96,358.65,358.84,360.35,359.67,359.35,361.81,362.58,358.04,358.42,358.04,359.57,362.76,362.96,362.15,361.85,364.40,370.88,359.67,356.31,350.34,345.32,343.61,342.07,339.57,340.70,343.75,338.67,334.74,329.07,321.50,317.77,316.19,316.58,320.49,322.25,323.65,338.69,L7
2011-07-17 22:13:30+00:00,374.87,345.15,352.51,372.74,375.13,367.51,371.18,374.71,390.93,402.09,395.37,397.40,397.57,400.68,401.26,396.40,391.19,385.87,379.52,373.86,370.22,368.37,362.53,355.47,354.40,353.38,352.05,350.21,346.78,345.18,339.91,338.45,338.28,336.79,337.68,339.70,340.19,340.97,346.75,352.11,353.39,357.70,360.49,360.72,360.51,360.99,360.02,358.58,357.96,358.65,358.84,360.50,359.38,359.52,362.12,363.05,358.46,359.30,357.95,359.56,362.64,363.11,362.15,361.85,364.40,370.88,359.67,355.30,350.03,344.57,342.66,341.18,338.87,340.29,343.94,338.84,335.29,329.07,321.50,317.77,316.19,316.58,320.59,322.37,322.40,339.24,L7
2011-07-24 22:19:39+00:00,367.51,350.38,365.58,376.11,377.32,368.94,371.94,374.21,389.83,400.59,393.58,396.33,396.66,400.68,402.11,397.53,392.38,386.90,381.86,374.85,370.54,368.99,362.35,354.10,352.31,353.28,352.02,349.68,346.53,344.94,340.86,339.24,339.81,338.35,339.33,340.21,340.88,341.08,346.20,350.95,352.07,356.83,360.80,360.59,359.51,358.98,358.43,358.53,358.68,358.95,359.16,360.08,358.77,358.37,361.81,361.31,356.39,355.89,355.18,356.99,360.08,360.95,360.54,361.26,363.66,370.50,359.06,354.20,349.37,342.74,340.63,338.57,335.57,338.42,345.47,340.87,336.45,330.77,324.66,320.79,319.22,318.79,322.69,325.33,321.36,339.46,L7
