dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2007-07-06 22:10:13+00:00,L7,472.01,417.76,384.73,377.35,358.08,344.34,350.68,355.00,374.96,383.17,373.95,369.83,380.46,,387.05,376.90,374.94,369.55,361.38,359.37,,,,,347.92,348.70,348.79,348.69,345.06,342.77,336.96,340.70,339.32,334.68,334.52,334.41,340.24,,,,,361.47,361.36,361.16,360.72,366.44,363.02,364.26,367.62,370.22,367.92,372.54,,82.39,,,,377.67,374.25,376.96,383.34,384.53,384.21,390.46,394.11,396.16,389.69,386.45,388.29,,,,,378.45,379.31,380.65,366.05,371.10,362.51,358.57,356.87,357.67,365.66,264.86,,
2007-07-13 22:16:22+00:00,L7,423.58,,284.33,322.89,352.54,337.69,342.56,346.43,371.67,377.79,384.58,,,,,,,354.86,350.71,347.99,345.34,337.70,337.46,338.64,339.22,333.42,334.57,330.09,340.75,,,,,,,321.91,,,,,,,,347.40,343.94,351.14,,,,,,,359.33,363.85,363.35,364.05,361.54,372.73,383.89,378.37,374.37,381.47,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07 22:10:04+00:00,L7,,,,,,,,,359.19,368.14,363.76,365.24,362.71,362.82,363.25,362.20,358.34,345.92,350.35,346.52,346.41,338.63,,,,,,330.98,321.81,320.19,324.47,320.59,322.72,319.99,312.37,313.77,318.18,320.83,329.40,,,,,,345.39,345.87,349.02,351.85,350.50,356.00,353.22,354.94,357.89,358.40,355.57,,,,,,364.11,366.21,363.89,371.73,371.72,376.78,364.02,359.52,362.32,363.39,366.37,,,,,370.54,371.19,354.05,357.67,353.37,357.39,357.94,358.13,352.48,352.48,
2007-08-14 22:16:12+00:00,L7,356.42,346.93,329.65,334.38,336.11,326.62,319.83,327.83,340.19,353.46,350.37,353.06,353.13,,,,,,,,,,,,323.83,326.79,324.70,322.37,323.72,319.93,319.13,,,313.96,312.66,319.48,,,,,,339.57,343.45,339.82,344.61,,,,346.32,350.27,351.60,357.25,,,,,,353.76,353.68,357.66,356.98,358.94,359.79,359.70,369.35,376.47,366.46,361.49,,,,,,368.15,372.48,369.54,,,,359.40,,358.23,103.51,121.94,,
2007-08-23 22:09:58+00:00,L7,335.37,353.81,332.38,340.16,348.23,337.88,326.98,329.44,350.34,356.75,347.02,347.93,349.97,,,,,,333.69,326.91,325.94,322.95,,,321.03,320.83,317.71,316.46,314.74,310.85,312.02,,,,,,312.09,315.18,318.38,324.08,326.74,331.24,334.97,332.10,337.42,333.31,339.01,,,,,,349.02,347.78,346.26,351.83,351.75,349.02,350.64,348.55,352.19,355.15,358.62,359.66,125.53,89.13,,,350.08,346.32,345.17,352.36,353.67,357.24,357.05,356.72,351.83,347.84,,,,,347.63,355.89,357.70,361.59
2007-09-08 22:09:50+00:00,L7,331.75,310.42,,333.42,330.65,324.45,320.06,324.33,351.44,,,,,,,349.26,345.48,339.33,336.54,329.27,321.87,316.20,314.72,314.79,313.80,319.56,314.96,,,,,,302.75,297.74,302.48,300.57,301.73,306.72,311.82,318.56,327.45,326.91,329.92,330.86,,,,,,346.94,345.02,345.57,349.07,350.92,347.50,344.85,342.55,342.07,347.03,343.06,114.47,133.75,127.22,,,358.44,353.58,350.22,350.91,346.73,348.00,352.48,353.68,355.22,358.70,,,,,349.70,349.17,349.96,349.82,356.02,363.63,365.96
2007-09-16 22:13:04+00:00,L5,,383.32,358.57,343.34,342.26,337.88,334.10,331.21,344.09,351.21,351.37,353.63,346.99,358.43,363.08,352.72,342.85,337.10,334.72,328.04,326.67,324.48,317.89,318.12,321.39,321.36,318.27,314.59,319.05,317.83,315.96,316.92,309.37,311.77,306.90,308.14,314.11,318.03,313.96,312.37,316.68,325.04,326.16,332.56,328.36,329.65,331.06,333.77,335.28,333.83,335.24,338.96,340.54,341.67,340.65,333.86,334.73,,,,327.45,337.95,340.60,343.47,355.41,362.68,356.35,347.23,351.56,350.47,342.40,341.01,344.07,348.33,353.31,351.65,347.02,346.70,348.28,,,,,,,
2007-09-23 22:19:11+00:00,L5,,332.51,317.01,318.45,333.47,331.07,322.40,324.73,339.09,358.20,355.16,361.56,344.31,343.30,343.69,339.00,332.15,334.32,328.17,320.05,318.20,317.39,318.06,314.42,317.46,316.38,314.94,316.90,316.30,312.00,302.18,299.00,297.43,301.68,293.14,297.54,296.41,301.08,313.16,329.96,334.78,338.04,333.24,339.60,334.59,339.23,347.33,332.02,331.98,337.05,337.08,340.84,345.40,343.35,342.52,353.29,352.67,359.16,357.05,357.91,363.57,362.24,365.35,357.04,357.31,362.42,356.77,353.63,349.82,342.65,345.96,350.37,349.80,355.93,360.19,359.09,348.34,355.07,342.10,339.93,340.85,334.99,348.69,351.63,358.72,379.90
2007-09-24 22:09:45+00:00,L7,,296.45,327.72,325.04,330.56,331.73,332.56,336.48,345.83,350.77,347.27,349.93,351.67,352.15,354.50,354.72,,,,,,317.45,318.67,319.11,318.85,318.58,317.11,311.67,310.96,307.78,307.03,307.58,305.48,,,,,,320.11,324.59,328.25,333.92,334.93,335.22,330.24,334.88,333.49,337.42,336.67,337.48,,,,,349.41,350.84,350.58,349.87,346.45,350.13,349.98,353.30,354.49,357.98,359.07,364.97,,,,,358.88,359.75,363.95,366.83,373.98,362.98,355.27,353.98,350.55,348.47,,,,,369.18,382.51
2007-10-02 22:12:54+00:00,L5,410.94,362.91,343.82,340.63,338.39,322.16,314.43,313.48,331.83,347.47,350.53,352.23,349.78,348.13,347.13,342.13,345.62,338.54,331.27,330.72,326.95,320.42,319.27,314.19,313.89,308.59,307.98,306.08,308.24,308.05,301.93,290.92,293.12,300.11,303.39,307.43,308.96,310.57,316.79,312.69,321.23,321.74,322.82,332.23,327.58,321.77,322.57,325.70,331.17,336.71,345.51,343.79,342.46,349.39,341.79,343.64,344.18,342.73,336.94,338.79,341.73,351.12,352.50,342.71,352.99,365.89,360.90,358.13,358.04,357.58,364.93,358.21,354.49,345.30,343.37,343.18,343.02,340.83,333.92,334.26,341.58,346.06,347.57,345.90,343.44,353.59
2007-10-26 22:09:55+00:00,L7,,292.22,322.91,321.95,323.48,310.60,309.99,311.70,322.66,336.83,336.71,338.84,340.59,346.03,350.11,,,,,,320.02,318.10,314.31,313.15,310.04,315.25,314.41,312.64,309.40,308.71,304.68,303.18,300.23,,,,,304.37,311.62,318.63,325.24,330.64,332.45,328.55,328.49,333.69,330.51,335.11,334.15,,,,,348.44,342.94,341.50,341.33,343.61,340.69,339.95,342.59,341.88,342.13,346.60,353.00,50.60,,,,353.30,350.20,354.05,354.30,356.67,355.89,352.01,347.90,345.78,343.44,,,,,365.04,369.81,379.69
2007-11-27 22:10:12+00:00,L7,,,347.26,342.09,327.97,319.29,314.70,331.80,340.93,352.36,350.08,353.63,357.58,359.32,361.65,,,,,,,327.98,325.58,327.85,325.32,327.73,323.29,317.84,313.87,311.61,312.11,311.08,310.39,319.44,,,,,318.59,327.46,332.37,334.64,340.16,342.16,339.24,338.06,345.01,344.92,345.13,346.84,,,,,354.25,353.18,354.10,352.34,357.33,353.76,354.09,356.08,356.56,359.38,361.25,366.68,,,,367.84,367.04,370.00,370.64,375.37,373.42,372.54,366.56,367.74,364.88,366.92,,,,378.05,382.09,393.96
2007-12-20 22:16:29+00:00,L7,,,,,,,,,,350.41,350.60,358.16,362.13,368.10,371.12,364.69,,,,343.48,345.17,,,63.88,,,,321.73,319.83,315.85,313.74,314.08,309.58,311.44,312.67,313.36,316.49,320.07,,,,,,,343.65,343.06,342.42,344.78,343.98,347.02,350.74,351.35,351.25,354.68,355.57,,,,,,357.15,355.70,362.84,366.54,373.00,377.35,370.88,367.40,360.87,363.68,367.57,,,,,,367.89,366.93,366.00,366.37,369.18,366.26,374.91,379.11,390.16,
2008-01-14 22:10:20+00:00,L7,,393.59,341.75,324.47,324.93,309.55,305.70,318.08,326.56,338.87,333.85,332.89,329.50,332.76,334.03,335.88,,,,,,312.47,309.21,309.90,306.93,310.60,306.80,299.29,299.64,290.96,290.34,287.81,285.68,284.30,,,,,294.30,301.84,308.71,312.60,316.86,321.06,320.95,321.21,325.93,328.54,330.52,332.59,,,,,335.21,335.18,336.46,333.53,333.99,332.18,331.27,336.53,341.75,345.02,347.18,350.42,,,,,345.22,350.63,355.68,353.34,355.40,343.90,339.40,336.49,339.17,339.12,,,,,355.44,369.60
2008-03-02 22:10:10+00:00,L7,321.17,347.83,324.89,330.00,342.41,337.69,341.51,343.52,361.31,366.12,361.37,359.91,365.22,,,,,,343.62,337.02,337.68,337.44,330.96,325.83,324.64,322.57,319.19,320.11,320.28,320.42,,,,,,323.31,321.13,323.18,328.84,334.15,333.42,335.05,330.98,333.07,335.52,339.53,340.39,,,,,357.17,355.51,362.46,361.21,361.57,359.30,354.17,358.96,354.82,361.41,358.23,356.61,96.66,89.76,,,369.62,363.93,357.31,349.99,357.97,353.08,351.17,357.52,352.02,350.01,350.18,,,,356.59,357.38,358.16,368.16,383.94
2008-03-09 22:16:18+00:00,L7,,371.94,342.84,,340.22,337.57,339.48,342.85,350.43,354.32,355.92,351.57,354.75,355.49,360.62,355.51,352.80,348.34,352.33,,,,,,,316.63,317.17,316.27,314.26,311.98,309.83,311.34,312.01,311.64,314.16,314.45,318.80,,,,,,325.70,327.37,324.64,332.02,330.56,340.08,340.86,345.68,348.38,349.02,358.83,,,,,,345.40,347.82,348.16,348.02,351.22,360.65,366.16,368.34,360.10,353.18,352.73,,,,,,346.03,339.58,344.68,338.32,340.08,339.31,340.72,337.82,344.37,,,
2008-03-25 22:16:19+00:00,L7,,,,,,,,,,,,,,,,,,,,471.44,,,,,,,,,,,,,,,550.82,,,312.96,321.31,327.94,334.30,344.02,348.60,338.34,343.10,343.53,349.00,,,,,,,354.85,351.80,356.54,356.81,358.70,366.79,359.76,365.35,362.22,368.09,373.14,,,,,,358.15,362.95,363.07,361.82,377.23,379.07,371.10,363.16,359.05,,,,,,354.62,364.52,374.07
2008-04-10 22:16:18+00:00,L7,,360.86,363.14,366.09,362.54,355.84,350.37,357.38,374.60,381.34,379.40,377.30,375.74,378.75,383.07,374.15,380.84,,,,,,,345.17,343.33,344.76,341.26,344.80,340.73,340.07,335.33,337.09,330.94,330.24,,,,,,,359.23,362.65,361.59,358.31,363.34,362.50,361.78,362.79,368.74,366.94,366.53,,,,,,,371.29,368.01,371.45,370.26,368.04,373.42,379.37,378.98,384.98,381.45,,,,,,379.47,381.95,378.00,375.82,375.78,374.14,370.00,374.61,373.84,373.99,,,,
2008-04-19 22:10:06+00:00,L7,331.63,327.79,328.31,345.43,353.84,353.65,347.90,349.91,355.45,361.81,358.17,354.84,357.88,359.98,360.93,361.03,,,,,,327.49,326.35,324.32,322.73,326.79,320.51,316.99,315.59,316.11,311.97,309.72,307.94,,,,,,320.99,325.59,333.20,337.36,335.47,338.75,340.32,339.16,341.53,342.05,344.38,343.61,,,,,344.37,347.78,347.91,346.50,343.59,345.01,343.89,346.28,357.05,356.54,359.49,357.72,,,,342.40,340.71,341.10,341.92,346.24,346.82,338.97,338.60,336.54,336.13,335.92,,,,,346.18,343.13
2008-06-22 22:09:39+00:00,L7,401.24,375.47,349.51,360.32,383.60,379.13,386.65,,,,,,,383.24,380.04,369.55,367.88,364.49,364.04,350.44,351.60,342.99,336.21,339.27,328.35,329.52,327.63,,,,,321.13,315.92,,,,309.76,316.46,323.07,335.37,339.01,348.96,346.21,,,,,,357.86,353.33,353.80,,,,,,,,356.78,,,,,,375.03,377.06,371.86,363.82,362.31,351.54,354.79,359.25,350.40,351.31,350.64,,,,332.45,330.09,328.59,328.34,331.12,326.51,,
2008-06-29 22:15:45+00:00,L7,,328.24,345.41,348.99,355.52,347.79,352.69,354.12,372.01,381.21,380.15,,,,,,,,362.61,361.22,354.90,342.96,344.17,340.04,339.56,336.02,335.38,341.35,335.70,345.19,,,,,,,329.41,335.05,335.41,339.94,348.69,355.55,360.12,355.45,357.56,351.97,,,,,,,359.92,361.81,364.82,362.69,362.34,361.75,355.17,359.09,363.54,369.43,377.33,122.44,111.87,77.11,,,369.30,368.75,365.93,369.44,367.92,367.68,376.44,375.48,376.63,374.83,,,,,,359.48,,
2008-07-08 22:09:28+00:00,L7,451.12,446.66,408.83,360.95,357.02,362.60,359.50,368.03,382.69,389.99,390.77,388.28,392.91,,,391.96,384.63,,,,,,,346.23,345.57,344.54,346.49,344.82,343.69,339.36,338.68,337.23,335.87,336.41,336.26,,,,,,359.57,357.83,363.45,364.61,366.29,361.97,364.64,363.93,363.98,360.83,368.41,,,,,,368.29,368.27,369.34,368.80,367.84,367.62,375.45,375.40,386.19,388.27,387.99,,,,,370.85,374.00,376.77,391.18,381.41,385.88,380.39,379.27,380.13,377.06,,,,,
2008-08-16 22:15:19+00:00,L7,342.30,348.30,340.74,338.74,350.77,344.50,342.26,354.63,363.33,218.11,,,,,,363.51,359.71,353.13,345.12,344.13,341.37,335.74,334.58,330.78,327.95,327.65,329.97,,,,,,,313.27,315.41,314.52,310.15,324.46,326.13,332.28,341.35,344.91,344.80,346.32,,,,,,,343.95,342.19,344.49,342.80,348.15,350.73,349.31,350.38,353.57,351.54,351.88,128.62,118.50,,,,377.23,372.95,372.09,367.39,364.50,360.39,354.46,359.60,371.14,371.32,,,,,340.50,343.59,333.81,335.09,340.23,190.50
2008-08-25 22:09:04+00:00,L7,371.15,352.96,339.71,347.92,357.19,344.00,345.46,344.32,357.30,365.00,365.05,362.49,362.26,365.81,378.37,,,,,,339.80,340.18,336.95,336.59,333.27,329.68,328.32,330.73,326.32,326.82,321.36,321.94,,,,,,328.31,333.78,343.67,347.16,350.05,343.77,344.40,347.22,346.39,347.68,349.23,348.53,,,,,358.13,359.32,360.46,359.95,357.06,351.91,352.02,358.17,362.94,369.85,369.80,373.40,61.12,,,,364.27,364.33,363.68,371.54,368.14,364.72,358.62,352.77,350.37,349.95,,,,,343.80,349.42,230.62
2008-09-10 22:08:56+00:00,L7,319.76,294.70,,345.60,342.96,334.63,345.83,163.43,,264.86,,,,,362.93,360.16,354.67,345.67,343.24,336.14,332.38,329.85,322.46,324.24,322.36,317.46,316.95,,,,,313.61,310.71,310.41,309.92,311.60,312.68,317.06,320.56,324.07,326.56,331.82,329.02,,,,,,342.46,342.31,343.06,340.25,340.44,347.84,347.86,348.84,348.67,347.52,350.22,344.12,112.98,119.34,,,364.19,367.44,363.66,359.53,357.10,352.70,353.08,352.66,348.06,353.38,347.36,,,,346.25,339.56,336.52,332.30,331.32,335.09,339.31,321.68
2008-10-12 22:08:37+00:00,L7,363.28,302.04,305.90,325.12,334.16,320.70,327.67,333.83,344.30,351.57,350.74,,,,,,352.83,346.81,342.04,336.49,331.59,323.51,320.07,319.64,319.26,317.73,317.18,316.46,319.29,,,,,304.99,305.01,304.06,303.20,305.80,312.98,319.61,326.79,328.77,333.82,331.37,330.03,340.14,,,,,338.64,339.31,340.00,340.08,338.56,338.15,334.51,338.61,339.22,340.60,337.14,344.97,101.20,102.84,,365.92,361.68,356.53,353.84,352.21,346.26,346.52,348.66,355.96,353.03,347.54,,,,,338.49,339.73,346.08,346.94,350.91,367.93
2008-11-12 22:09:22+00:00,L5,357.52,,,322.82,335.83,332.60,327.69,342.30,349.87,353.10,356.01,360.37,357.63,360.51,365.66,359.50,355.12,346.26,342.23,339.52,338.34,328.88,323.81,323.39,320.88,318.09,321.48,316.70,315.88,315.62,312.57,313.91,311.77,311.07,312.34,307.21,312.72,316.26,318.26,322.64,331.94,332.97,335.04,337.63,337.12,338.40,340.23,337.52,337.59,338.25,336.17,334.30,339.81,345.19,349.42,347.45,346.93,341.48,348.17,351.85,351.71,353.68,352.96,354.40,361.94,368.98,362.93,354.95,356.38,356.53,357.33,357.91,358.87,357.33,363.65,351.79,351.75,346.01,354.59,347.55,348.47,344.46,344.53,347.20,352.23,365.88
2008-12-22 22:15:43+00:00,L7,,,,,,,,,378.88,384.60,376.52,375.15,374.76,377.90,379.05,377.19,372.89,363.67,357.01,350.27,346.88,,,,,,,330.38,328.98,329.30,330.75,326.19,323.07,326.51,325.23,322.48,322.96,322.71,,,,,,,344.60,346.88,349.92,349.68,351.98,348.87,352.36,356.99,359.21,364.50,366.22,,,,,,368.77,368.73,372.36,374.93,372.46,379.59,374.51,366.25,364.29,361.11,355.51,,,,,,337.25,337.50,329.26,323.21,321.79,320.19,320.81,323.72,324.37,
2008-12-23 22:04:28+00:00,L5,,322.36,363.99,377.66,383.41,372.35,372.84,383.32,394.04,398.74,395.20,391.27,386.45,390.51,397.01,389.82,377.32,362.85,360.70,354.07,350.80,350.76,342.19,339.45,334.60,339.75,339.24,341.42,342.08,337.56,337.10,333.28,336.54,332.15,327.30,324.74,326.85,328.19,329.87,337.08,341.58,349.11,351.51,354.68,354.39,355.88,356.68,359.46,365.38,365.50,360.12,359.00,362.11,361.97,366.09,366.41,361.17,373.86,375.18,374.97,376.85,379.05,379.96,387.44,388.34,395.35,377.48,367.58,363.82,368.06,370.88,362.57,362.62,363.64,365.32,361.36,352.02,339.89,339.78,332.52,328.87,321.08,314.35,318.76,326.86,331.22
2009-01-23 22:15:54+00:00,L7,,,,,,,,,,,,,376.53,377.97,380.17,373.23,362.52,359.88,360.68,355.00,352.02,344.52,340.64,338.78,345.36,,,,,,,316.69,319.96,322.83,320.38,321.97,321.81,328.68,335.00,337.31,344.73,346.51,,,,,,344.64,343.84,346.59,344.67,346.38,352.26,359.73,363.23,361.10,355.62,361.26,,,,,,364.04,367.62,366.44,365.25,361.26,349.04,349.65,347.19,352.73,348.59,,,,,,330.21,325.69,324.43,327.46,332.32,335.05,344.93,362.98
2009-03-21 22:10:11+00:00,L7,,346.37,352.55,354.85,368.77,366.92,362.44,,,,,,,386.96,386.43,383.43,379.47,374.04,364.07,361.01,352.79,348.82,345.26,339.88,340.48,340.84,,,,,,332.54,331.28,329.15,330.90,327.07,326.92,329.13,333.04,339.36,349.04,347.11,351.32,,,,,354.68,353.68,355.95,357.06,358.95,362.76,364.60,361.69,365.05,360.40,362.47,369.21,,,,,367.87,371.99,374.56,369.33,362.14,361.66,357.21,354.01,355.28,356.41,355.54,,,,,335.20,326.02,333.69,329.64,329.63,335.06,337.89,322.78
2009-04-13 22:16:30+00:00,L7,356.34,341.61,341.44,355.25,358.35,347.92,349.56,357.84,371.71,262.28,261.96,96.26,94.07,,,,361.50,359.45,350.98,342.79,343.95,339.47,335.35,330.88,331.82,330.56,331.55,328.49,,,,,,,312.99,312.02,,,322.84,328.31,335.78,343.22,,,,,,,,,,348.61,350.21,351.47,348.95,348.72,351.51,352.83,353.94,354.43,357.62,138.24,131.90,,,,360.53,351.99,350.27,344.61,343.70,351.23,344.88,349.27,347.16,344.13,,,,,,312.89,312.13,322.23,323.39,
2009-04-22 22:10:22+00:00,L7,306.16,300.29,,,355.30,351.28,357.65,369.31,377.58,381.45,381.19,374.46,375.49,,,,,,,,,,332.52,329.09,,,327.20,323.47,,,,,,,,,,,,326.50,330.30,,,,,,,,,,354.30,,,,,353.97,349.91,349.82,351.73,353.67,350.35,350.57,350.44,357.92,357.07,360.49,357.78,,,,342.12,340.20,344.20,339.80,342.11,335.49,,,,,,,,,,
2009-05-24 22:10:26+00:00,L7,340.48,314.08,,349.19,369.03,366.50,372.14,376.54,386.13,394.62,413.66,,,,,,382.57,378.36,372.93,364.78,362.85,353.36,356.08,355.28,352.24,353.33,348.48,346.79,355.73,,,,,,333.72,334.98,333.81,336.67,343.84,347.79,354.42,360.40,365.53,365.12,361.64,365.75,,,,,368.49,371.68,369.82,368.45,370.82,368.26,367.03,369.42,369.38,369.54,373.61,374.43,135.93,124.55,,,369.84,362.61,360.76,355.83,359.64,362.56,361.20,362.30,364.20,361.47,351.51,,,,339.12,343.62,345.07,345.07,332.42,
2009-05-31 22:16:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.81,344.62,,,,,,,,,344.47,,,,,,,362.04,366.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-11 22:10:19+00:00,L7,,,,,,,,,,,415.44,415.95,413.29,415.02,416.51,410.99,402.02,393.61,391.40,383.22,380.18,376.47,367.95,368.77,,,,,,353.53,357.12,354.19,348.39,350.71,344.45,345.76,345.02,349.98,354.44,360.72,367.04,,,,,,374.71,378.47,375.53,376.71,379.16,382.65,377.49,382.50,375.23,381.17,380.00,,,,,384.77,379.02,,117.50,,,,,,,,,,,,,,346.04,340.74,336.13,331.01,331.51,307.96,,
2009-07-18 22:16:28+00:00,L7,,,,,216.75,210.92,202.36,155.26,,,,,394.57,396.53,398.65,385.19,377.10,378.25,374.79,362.93,360.64,359.41,352.73,350.10,354.27,,,,,,,332.03,325.88,323.97,321.41,326.35,331.56,328.59,333.51,340.66,348.50,348.31,,,,,,351.22,350.71,352.33,356.36,362.27,363.45,366.22,366.99,364.04,362.54,358.93,,,,,,,362.72,364.90,356.81,353.99,356.47,356.02,351.03,345.13,344.61,352.90,,,,,,319.26,315.59,319.80,320.54,316.64,,232.40
2009-09-04 22:16:20+00:00,L7,311.30,289.17,326.13,335.57,350.63,342.80,348.54,369.21,,264.79,,,,,394.92,387.19,380.49,371.74,365.37,361.56,356.75,354.78,350.93,348.43,343.79,343.67,345.03,,,,,,,327.59,325.87,322.15,329.94,331.52,335.69,338.32,346.91,345.10,343.44,358.79,,,,,,353.21,352.62,354.13,350.78,354.62,351.60,353.81,350.85,349.66,350.41,360.59,361.89,144.93,131.83,,,363.01,358.70,354.79,349.70,348.92,345.61,346.14,349.46,348.88,351.74,,,,,,322.55,323.03,322.47,326.99,324.59,154.84
2009-09-29 22:10:06+00:00,L7,,328.56,331.26,343.84,353.50,347.16,350.62,363.33,376.22,387.22,388.50,390.42,385.73,391.90,391.46,386.99,377.13,369.29,363.30,,,,,,341.24,335.24,335.95,335.53,334.03,333.22,329.66,328.14,323.89,324.91,325.29,327.06,328.70,,,,,339.92,339.83,337.84,340.09,343.44,340.28,342.96,341.03,342.87,343.94,347.64,347.23,,,,,341.20,343.73,349.12,349.75,348.44,341.11,353.08,357.64,363.45,358.53,350.55,349.96,,,,332.03,338.11,339.59,334.49,318.22,315.11,306.53,301.60,305.59,295.14,297.42,,,
2009-11-07 22:16:41+00:00,L7,,,,,,,,371.91,383.65,393.18,395.62,392.11,391.69,395.61,399.24,394.50,388.38,381.30,374.70,371.19,,,,,,,349.23,348.59,345.49,342.45,338.48,335.67,337.91,333.54,328.24,329.36,332.32,338.06,,,,,,,356.42,356.26,356.21,357.09,357.73,358.48,358.16,362.03,363.37,364.97,,,,,,,358.46,358.49,361.52,367.33,367.10,366.34,363.17,357.07,352.06,349.67,,,,,,342.72,332.46,328.95,324.08,321.55,321.55,323.49,328.61,334.05,,
2009-12-02 22:10:48+00:00,L7,301.66,286.15,317.32,332.39,344.02,339.27,342.10,350.20,365.70,375.89,377.62,,,,,,368.98,362.74,359.12,354.21,347.91,343.62,340.28,340.33,338.98,334.66,334.14,333.31,331.22,,,,,,319.40,317.80,316.39,320.77,323.96,328.06,333.90,336.43,342.77,341.79,341.46,340.43,,,,,349.25,346.14,348.70,346.71,345.80,343.24,344.35,341.79,343.73,345.13,343.87,348.30,107.40,109.82,,,346.71,340.94,334.77,332.87,331.17,331.08,331.26,336.62,342.13,335.74,331.55,,,,324.69,323.81,326.68,336.25,350.76,370.98
2010-01-27 22:10:50+00:00,L5,,,,,,,,,,,,379.72,386.11,387.50,390.60,383.03,379.58,370.22,364.77,359.77,356.22,351.22,347.09,342.95,349.26,343.48,343.29,340.68,,,,,,,,,,,,,,,,,,359.68,360.01,358.86,363.55,361.40,368.35,363.21,365.85,363.35,360.37,355.41,357.13,360.47,354.84,356.87,359.66,360.94,359.86,365.44,365.54,369.73,361.20,359.09,351.00,342.64,350.82,352.84,352.64,355.14,362.06,352.05,346.11,343.00,,,,,,,,
2010-02-20 22:11:57+00:00,L7,402.57,396.81,359.13,351.76,359.88,353.94,356.51,363.16,376.03,379.53,377.43,378.70,383.29,386.63,391.49,384.81,386.64,,,,,362.14,353.15,351.81,349.91,352.48,349.80,342.90,340.49,337.99,338.57,333.95,333.30,341.10,,,,,342.84,345.54,353.45,355.12,358.25,361.02,352.45,350.18,354.19,352.61,353.84,357.86,358.84,,,,,360.76,360.54,358.81,358.30,364.13,361.31,356.75,361.49,360.57,363.34,367.67,363.20,,,,357.48,365.45,365.56,363.59,371.69,356.65,350.41,344.98,344.19,345.31,345.30,,,,368.38,389.79
2010-04-09 22:12:12+00:00,L7,341.89,332.04,323.98,342.98,351.12,338.54,339.75,344.42,362.31,374.32,371.25,369.44,373.12,,,,,,,355.61,350.33,346.98,342.15,341.39,339.13,332.05,336.06,333.94,334.10,333.13,327.78,331.70,,,,,318.60,319.39,324.46,329.99,330.32,335.49,338.47,342.72,343.05,344.96,341.29,342.65,,,,,352.67,351.24,348.88,345.33,343.48,338.61,340.85,341.72,340.57,343.81,343.34,349.70,104.31,86.37,,,346.91,343.58,339.73,342.52,343.15,346.61,351.55,350.76,345.22,342.44,343.19,,,,347.36,347.46,355.44,368.26
2010-06-03 22:18:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,362.04,358.73,354.79,355.48,,,,,341.10,,,,,,,,,370.99,366.77,369.22,369.33,366.08,365.03,369.45,370.42,365.62,,,100.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-12 22:12:07+00:00,L7,,314.11,,376.18,389.12,392.26,213.15,,210.24,264.98,,,,395.03,400.77,391.79,385.40,374.23,367.44,364.95,362.53,,358.58,349.77,343.05,347.13,,,,,,327.87,322.91,,,,325.71,335.37,338.21,339.81,347.24,354.29,349.29,,,,,,347.43,351.70,353.52,351.37,,,358.81,359.97,353.78,357.18,356.52,,,,,,359.48,365.07,356.20,342.83,340.85,341.21,340.20,333.74,336.02,337.52,,,,,322.80,327.94,321.35,329.86,309.12,296.63,,
2010-07-05 22:18:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.92,341.61,345.47,359.50,360.88,365.45,366.77,364.21,361.53,361.59,375.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.45,343.89,,
