,dates,usa_CA_0099-0000,usa_CA_0099-0001,usa_CA_0099-0002,usa_CA_0099-0003,usa_CA_0099-0004,usa_CA_0099-0005,usa_CA_0099-0006,usa_CA_0099-0007,usa_CA_0099-0008,usa_CA_0099-0009,usa_CA_0099-0010,usa_CA_0099-0011,usa_CA_0099-0012,usa_CA_0099-0013,usa_CA_0099-0014,usa_CA_0099-0015,usa_CA_0099-0016,usa_CA_0099-0017,usa_CA_0099-0018,usa_CA_0099-0019,usa_CA_0099-0020,usa_CA_0099-0021,usa_CA_0099-0022,usa_CA_0099-0023,usa_CA_0099-0024,usa_CA_0099-0025,usa_CA_0099-0026
0,1984-04-18 18:01:41+00:00,210.59850336428113,202.01950755555268,195.7211349286036,191.00571114570639,195.84984605671724,201.1510885175219,193.18087202864777,203.22431702641288,204.1482981225911,205.46074899020962,201.47605573209313,194.1911061947958,196.20083586854255,198.03185577727075,212.04733295611618,212.02974175652292,210.60804053749973,208.84394087868736,199.86991757733372,191.7406417589191,180.55028831217538,181.19161432396876,177.42311629366145,171.72035670942688,170.61253451101157,181.34217236420812,184.4080959275047
1,1984-05-04 18:01:45+00:00,209.3643889795239,196.50953175348394,190.73048646328607,189.58396665198063,200.3558296257852,203.25200950494346,192.44157961247694,201.5116459908827,202.75990717816808,212.2418447265479,210.33196635697175,198.6159474261448,198.0676088708286,202.36284272001225,206.83203457758714,204.744339981711,212.3393146016814,207.08386468421463,201.80278732104048,193.5154139376317,177.92506244376116,175.76439787401938,178.94971591431823,178.28251566866072,173.31375826738582,184.38124991972856,192.60891059013028
2,1984-05-20 18:02:16+00:00,211.75300045335823,197.11875318608298,191.0452842121253,188.58478252988272,200.37111603949373,205.4676745040097,217.1197830922406,203.48725677409786,202.09630216357502,211.61621255501643,200.80417113387878,197.00562976539075,196.96995762759076,205.57344759976678,206.69390491018692,208.69208201260147,208.07946565419826,206.02625575169148,198.50168490669788,189.47455744095907,172.9048189384283,173.3792365332792,178.4492033193861,169.19525112316157,174.83734027172207,178.36038199714355,179.36840506660894
3,1984-10-04 17:58:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,221.05889071612754,204.95230986721037,202.1338224270052,196.1672722248834,208.5231709121918,209.11007628170952,213.6327860165721,217.64183659864483,215.42068797965717,212.19673410652214,211.5198159747622,210.3271350227161,210.85416345330398,216.09226918902132,216.49097346119945,219.69171062275473,216.97586810562285,217.77139518642224,211.40699786559142,203.03570594246523,194.9299716409277,196.30485383642218,187.47924467630406,185.96721903993205,187.62801315180417,192.14159289629373,198.66439705631666
5,1984-12-14 18:04:35+00:00,208.30929551019207,204.60618369501205,204.63232729290405,199.77019111808508,199.67779571968404,207.55214283377973,203.74932120514595,202.8050436344001,207.99576542090855,215.36698006287133,209.80983919865406,204.29705828510907,207.62093265285526,209.7370505895173,210.43620403907306,213.40098659626352,214.8574381002985,205.04166051307143,199.85125626911682,190.94176223580067,182.43545945055916,186.30919116447245,186.097614659491,179.5116851225993,186.4603813299706,186.661057047668,191.07280048255905
6,1984-12-30 18:04:44+00:00,216.51438409058005,206.0794219916753,208.2954577542699,207.99263142248054,206.05188783602648,212.90322956469592,201.17161723992342,200.44010092278185,207.58363403754305,216.14824843713777,218.00341426041228,209.99175927766439,209.14944769426256,208.88384622697237,210.69632851932582,212.68647649640513,211.9534593078155,210.39963551053575,198.4128569588801,192.55075613498235,183.08374746256757,183.26527087349015,178.91349032638496,182.89377324786975,188.11892498180254,187.9743263123389,190.0028241574103
7,1985-01-15 18:04:51+00:00,212.29337618700356,205.91998519803153,199.55180952746494,199.16737741134523,204.90873278563083,206.7737054009911,199.78096053136292,204.66558274152052,202.88507291806027,214.91191396952993,205.90802674506494,203.34641792650882,200.38234459437334,205.12380113486333,207.18746246130428,209.6552537956356,213.1652811368388,206.2133603339854,203.04490802760094,196.57288244046052,180.69709098277357,182.91496386548175,185.58173245272775,176.96221653574517,181.32684554561348,180.66307444774168,185.22276957697952
8,1985-01-31 18:04:55+00:00,212.2633590015219,199.81531936167676,192.18201421157283,189.7678068465751,195.0199515581796,200.30908446324477,201.1179582809717,206.39412574373557,209.5722191425103,218.3832407603929,214.7193321451453,201.99172509102257,208.72792210312474,208.74402710536674,206.0380774375342,208.53448617741978,205.67298458034867,200.92355021290408,203.4566681619331,192.3979420231019,185.16483512848083,184.55044821292222,181.43100717845664,181.78120836028515,181.78534988833633,183.0727481114876,186.55738255932476
9,1985-03-20 18:04:55+00:00,205.4416667244214,196.69582253483284,190.83936009684749,186.20339045207422,197.28538709292962,207.21142195128348,201.25821972027737,199.93318195055153,201.1279648782997,207.9551668680767,212.37586716690456,198.54989769894598,201.18115678968272,202.72923440729943,206.51022905233023,205.83791540999482,205.24037016550733,202.38948051240487,195.6244407526735,192.3585144911286,180.72139879331652,182.8980337691424,184.0668915829041,172.87823518904432,176.59874878184004,183.86516020071872,184.8334401212036
