,dates,usa_CA_0099-0000,usa_CA_0099-0001,usa_CA_0099-0002,usa_CA_0099-0003,usa_CA_0099-0004,usa_CA_0099-0005,usa_CA_0099-0006,usa_CA_0099-0007,usa_CA_0099-0008,usa_CA_0099-0009,usa_CA_0099-0010,usa_CA_0099-0011,usa_CA_0099-0012,usa_CA_0099-0013,usa_CA_0099-0014,usa_CA_0099-0015,usa_CA_0099-0016,usa_CA_0099-0017,usa_CA_0099-0018,usa_CA_0099-0019,usa_CA_0099-0020,usa_CA_0099-0021,usa_CA_0099-0022,usa_CA_0099-0023,usa_CA_0099-0024,usa_CA_0099-0025,usa_CA_0099-0026
0,1984-04-18 18:01:41+00:00,209.92209258070915,201.04716705416794,194.74879442721885,189.8089843747713,194.55339205487093,200.03984223022508,191.45226669285267,202.11307073911604,203.17595762120635,204.42358578873257,200.27932896115806,192.89465219294948,195.08958958124572,196.9206094899739,210.8506061851811,210.83301498558785,209.4967942502029,207.6472141077523,198.83275437585667,190.76830125753438,179.43904202487855,179.77730086740914,176.22638952272638,170.5236299384918,169.31608050916526,179.9278589076485,182.99378247094506
1,1984-05-04 18:01:45+00:00,210.38599129265975,197.97808507861674,192.19903978841887,191.3914168982979,202.31390072596224,204.93035616223807,195.0523410793797,203.1899926481773,204.22846050330088,213.80830160668953,212.13941660328902,200.57401852632185,199.7459555281232,204.04118937730686,208.6394848239044,206.55179022802827,214.017661258976,208.8913149305319,203.3692442011821,194.9839672627645,179.60340910105577,177.90047543784888,180.7571661606355,180.089965914978,175.27182936756287,186.51732748355806,194.74498815395978
2,1984-05-20 18:02:16+00:00,217.0090290275172,204.6742942614365,198.6008252874788,197.88391000724087,210.44517080663172,214.102578590128,230.55185611509128,212.12216086021616,209.65184323892854,219.67545636872683,210.10329861123694,207.07968453252874,205.60486171370906,214.20835168588508,215.99303238754507,217.99120948995963,216.71436974031656,215.32538322904963,206.56092872040827,197.0300985163126,181.5397230245466,184.36911446106612,187.74833079674426,178.49437860051972,184.91139503886006,189.35025992493047,190.35828299439586
3,1984-10-04 17:58:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,212.70509003093605,192.9437213822476,190.12523394204243,181.38747101262152,192.5117195989081,195.38597515603777,192.28418426552716,203.91773547297308,203.4120994946944,199.3875730558952,196.74001476250032,194.3156837094324,197.13006232763223,202.36816806334957,201.71117224893757,204.91190941049285,203.2517669799511,202.99159397416037,198.59783681496447,191.02711745750244,181.20587051525595,178.83781604011267,172.6994434640422,171.18741782767017,171.61656183852045,174.67455509998422,181.19735926000715
5,1984-12-14 18:04:35+00:00,206.8476005686609,202.504997216561,202.531140814453,197.18411545229915,196.87621374841598,205.1507868584071,200.01387857678853,200.40368765902747,205.8945789424575,213.1257144858569,207.22376353286813,201.495476313841,205.21957667748262,207.33569461414467,207.85012837328713,210.8149109304776,212.45608212492587,202.4555848472855,197.60999069210237,188.84057575734963,180.03410347518653,183.2529199230891,183.51153899370507,176.92560945681336,183.65879935870254,183.60478580628467,188.0165292411757
6,1984-12-30 18:04:44+00:00,218.06150292886818,208.30340532171448,210.51944108430908,210.72984167483645,209.01719894274538,215.4449247990264,205.12536538221528,202.98179615711234,209.80761736758222,218.52049732251288,220.7406245127682,212.9570703843833,211.69114292859305,211.42554146130286,213.43353877168173,215.42368674876104,214.495154542146,213.13684576289165,200.7851058442552,194.77473946502153,185.62544269689806,186.50015571718347,181.65070057874087,185.63098350022565,191.08423608852144,191.2092111560322,193.2377090011036
7,1985-01-15 18:04:51+00:00,216.58905264286162,212.09502010332747,205.72684443276088,206.76742037170948,213.14211265935876,213.83088814990074,210.75880036300015,211.72276549043016,209.06010782335622,221.49861786851227,213.5080697054292,211.57979780023675,207.43952734328298,212.18098388377297,214.78750542166853,217.25529675599984,220.22246388574843,213.81340329434965,209.63161192658328,202.74791734575646,187.7542737316832,191.8968328186395,193.181775413092,184.56225949610942,189.5602254193414,189.64494340089942,194.20463853013726
8,1985-01-31 18:04:55+00:00,214.88034997975768,203.5772438928907,195.94393874278677,194.39786780806918,200.03585093313154,204.60842678463214,207.80582411424092,210.69346806512294,213.33414367372424,222.39596026035446,219.34939310663938,207.00762446597452,213.0272644245121,213.0433694267541,210.6681383990283,213.16454713891386,209.97232690173604,205.55361117439816,207.46938766189464,196.15986655431584,189.4641774498682,190.0223384401425,186.06106813995072,186.41126932177923,186.80124926328827,188.5446383387079,192.02927278654505
9,1985-03-20 18:04:55+00:00,200.37750554970688,189.41609084618074,183.55962840819538,177.2437206814255,187.57907817472682,198.89172859282394,188.31647449600698,191.61348859209198,193.8482331896476,200.19011973351445,203.41619739625582,188.84358878074318,192.86146343122317,194.40954104883988,197.5505592816815,196.8782456393461,196.92067680704778,193.42981074175614,187.85939361811126,185.0787828024765,172.40170543485698,172.30933313110296,175.10722181225537,163.9185654183956,166.89243986363724,173.2764595626793,174.24473948316418
