dates,satname,sar2324-0000,sar2324-0001
1988-07-13 09:30:39+00:00,L5,262.00,267.39
1988-07-29 09:30:42+00:00,L5,247.33,248.71
1988-08-05 09:36:28+00:00,L5,257.49,246.75
1988-08-14 09:30:40+00:00,L5,262.47,260.68
1988-08-21 09:36:29+00:00,L5,261.20,253.86
1988-08-30 09:30:21+00:00,L5,244.73,240.96
1988-09-06 09:36:31+00:00,L5,246.68,242.12
1988-09-15 09:30:41+00:00,L5,251.74,243.30
1988-09-22 09:36:26+00:00,L5,254.86,254.40
1988-10-01 09:30:34+00:00,L5,251.31,246.48
1988-10-08 09:36:21+00:00,L5,245.73,237.75
1988-10-17 09:30:07+00:00,L5,,
1988-11-02 09:30:34+00:00,L5,255.24,213.75
1988-12-04 09:30:05+00:00,L5,261.80,252.19
1988-12-11 09:36:09+00:00,L5,261.14,247.35
1988-12-27 09:36:03+00:00,L5,247.17,237.76
1989-01-05 09:30:16+00:00,L5,251.67,244.01
1989-01-28 09:35:43+00:00,L5,246.82,238.88
1989-02-06 09:29:35+00:00,L5,263.64,253.87
1989-03-26 09:28:53+00:00,L5,261.06,254.16
1989-04-02 09:34:48+00:00,L5,262.08,260.64
1989-05-20 09:34:09+00:00,L5,261.77,259.18
1989-05-29 09:28:17+00:00,L5,259.86,261.40
1989-06-14 09:27:46+00:00,L5,246.29,246.64
1989-06-21 09:33:31+00:00,L5,253.53,251.93
1989-06-30 09:27:39+00:00,L5,260.64,262.41
1989-07-16 09:27:19+00:00,L5,275.52,272.34
1989-07-23 09:32:57+00:00,L5,253.31,247.84
1989-08-01 09:26:59+00:00,L5,248.66,249.97
1989-08-24 09:32:15+00:00,L5,253.46,256.24
1989-09-02 09:26:17+00:00,L5,123.93,252.81
1989-09-18 09:25:20+00:00,L5,261.30,255.21
1989-09-25 09:31:28+00:00,L5,275.43,263.75
1989-10-04 09:25:12+00:00,L5,261.53,255.25
1989-10-11 09:31:06+00:00,L5,266.62,253.28
1989-10-20 09:24:27+00:00,L5,282.83,276.06
1989-10-27 09:30:27+00:00,L5,260.15,247.69
1989-11-12 09:30:07+00:00,L5,264.25,246.92
1989-11-28 09:29:40+00:00,L5,261.50,245.03
1989-12-14 09:29:14+00:00,L5,261.05,254.14
1989-12-23 09:22:46+00:00,L5,260.18,247.44
1990-01-31 09:27:43+00:00,L5,260.46,248.14
1990-02-16 09:27:12+00:00,L5,263.66,250.83
1990-04-14 09:20:11+00:00,L5,267.72,264.63
1990-05-07 09:25:55+00:00,L5,259.85,248.95
1990-05-16 09:20:13+00:00,L5,263.18,262.05
1990-06-01 09:20:08+00:00,L5,255.25,253.34
1990-06-08 09:25:55+00:00,L5,239.31,242.57
1990-06-17 09:20:06+00:00,L5,276.30,272.30
1990-06-24 09:25:54+00:00,L5,243.28,242.41
1990-07-03 09:20:06+00:00,L5,246.10,244.44
1990-07-10 09:25:52+00:00,L5,264.40,260.87
1990-07-19 09:19:37+00:00,L5,252.56,251.15
1990-07-26 09:25:48+00:00,L5,253.51,253.47
1990-08-04 09:19:56+00:00,L5,260.27,259.38
1990-08-11 09:25:43+00:00,L5,261.02,260.57
1990-08-20 09:19:54+00:00,L5,259.88,259.96
1990-09-05 09:19:46+00:00,L5,249.91,253.49
1990-09-12 09:25:35+00:00,L5,261.27,249.86
1990-09-28 09:25:26+00:00,L5,256.00,243.40
1990-10-14 09:25:20+00:00,L5,260.36,251.28
1990-10-30 09:25:11+00:00,L5,260.37,248.06
1990-11-15 09:25:13+00:00,L5,250.88,250.68
1990-12-26 09:19:13+00:00,L5,217.09,195.87
1991-01-02 09:25:37+00:00,L5,246.33,240.31
1991-01-11 09:20:03+00:00,L5,246.45,245.34
1991-02-12 09:20:19+00:00,L5,261.87,251.23
1991-02-28 09:21:00+00:00,L5,247.68,249.80
1991-04-08 09:27:30+00:00,L5,261.92,255.95
1991-04-24 09:27:46+00:00,L5,266.72,265.74
1991-05-26 09:28:22+00:00,L5,253.50,252.49
1991-06-20 09:22:54+00:00,L5,251.61,250.96
1991-06-27 09:28:49+00:00,L5,268.79,257.79
1991-07-06 09:23:10+00:00,L5,252.42,250.54
1991-07-13 09:28:57+00:00,L5,261.05,257.01
1991-07-22 09:23:22+00:00,L5,255.73,257.50
1991-07-29 09:29:13+00:00,L5,254.95,254.36
1991-08-07 09:23:28+00:00,L5,260.25,260.80
1991-08-14 09:29:15+00:00,L5,255.52,252.24
1991-08-23 09:23:34+00:00,L5,258.04,245.07
1991-09-08 09:23:24+00:00,L5,254.81,253.44
1991-09-24 09:23:31+00:00,L5,267.72,265.73
1991-10-01 09:29:43+00:00,L5,264.86,261.76
1991-11-02 09:29:52+00:00,L5,254.23,249.78
1991-11-11 09:23:45+00:00,L5,251.36,244.33
1992-01-05 09:29:59+00:00,L5,245.25,236.92
1992-01-14 09:23:49+00:00,L5,249.65,243.12
1992-01-30 09:23:54+00:00,L5,260.63,249.69
1992-02-06 09:29:56+00:00,L5,257.12,245.79
1992-02-15 09:24:02+00:00,L5,250.26,237.77
1992-04-10 09:29:42+00:00,L5,,
1992-04-19 09:23:54+00:00,L5,247.57,241.48
1992-04-26 09:29:34+00:00,L5,260.81,252.55
1992-05-12 09:29:27+00:00,L5,251.78,253.83
1992-06-06 09:23:26+00:00,L5,252.89,254.17
1992-06-13 09:29:08+00:00,L5,260.05,253.82
1992-06-29 09:28:56+00:00,L5,261.08,251.24
1992-07-08 09:22:38+00:00,L5,253.91,250.69
1992-07-15 09:28:44+00:00,L5,253.99,254.13
1992-07-31 09:28:32+00:00,L5,254.52,254.26
1992-08-09 09:22:38+00:00,L5,260.33,257.64
1992-08-16 09:28:17+00:00,L5,261.45,256.96
1992-09-01 09:28:02+00:00,L5,264.32,250.25
1992-09-10 09:21:44+00:00,L5,260.28,254.86
1992-09-17 09:27:48+00:00,L5,251.46,249.07
1992-09-26 09:21:25+00:00,L5,252.83,253.85
1992-10-12 09:21:04+00:00,L5,246.43,239.23
1992-11-04 09:26:58+00:00,L5,251.25,245.01
1992-12-06 09:26:58+00:00,L5,261.75,243.35
1993-01-07 09:27:16+00:00,L5,246.48,239.36
1993-01-23 09:27:27+00:00,L5,245.44,260.90
1993-02-01 09:21:47+00:00,L5,,
1993-02-08 09:27:38+00:00,L5,156.75,229.34
1993-02-24 09:27:41+00:00,L5,259.83,249.96
1993-03-12 09:27:54+00:00,L5,270.57,254.40
1993-03-21 09:21:43+00:00,L5,264.06,259.39
1993-04-06 09:21:49+00:00,L5,253.00,254.69
1993-04-22 09:21:58+00:00,L5,252.75,246.57
1993-05-08 09:22:25+00:00,L5,254.94,253.14
1993-05-15 09:28:13+00:00,L5,260.38,253.13
1993-05-31 09:28:16+00:00,L5,248.74,253.23
1993-06-16 09:28:14+00:00,L5,264.34,261.88
1993-06-25 09:22:24+00:00,L5,261.59,262.99
1993-07-11 09:22:22+00:00,L5,261.06,259.51
1993-07-18 09:28:08+00:00,L5,255.63,251.58
1993-07-27 09:21:57+00:00,L5,266.10,260.30
1993-08-03 09:28:08+00:00,L5,262.39,251.78
1993-08-12 09:22:21+00:00,L5,255.93,252.62
1993-08-19 09:28:08+00:00,L5,250.92,256.81
1993-10-06 09:27:59+00:00,L5,253.88,254.51
1993-11-07 09:27:46+00:00,L5,261.73,252.80
1994-01-03 09:21:08+00:00,L5,264.45,247.59
1994-02-27 09:26:35+00:00,L5,261.12,254.37
1994-03-08 09:20:40+00:00,L5,260.41,247.93
1994-03-15 09:26:21+00:00,L5,262.32,255.37
1994-03-24 09:20:03+00:00,L5,261.21,262.42
1994-03-31 09:26:06+00:00,L5,256.91,254.80
1994-04-25 09:19:50+00:00,L5,259.94,258.88
1994-05-02 09:25:29+00:00,L5,260.87,260.43
1994-05-11 09:19:31+00:00,L5,261.35,266.53
1994-06-19 09:24:34+00:00,L5,247.85,246.99
1994-07-05 09:24:11+00:00,L5,245.25,240.25
1994-07-14 09:18:08+00:00,L5,260.08,254.45
1994-07-21 09:23:43+00:00,L5,260.90,259.55
1994-07-30 09:17:41+00:00,L5,260.62,256.87
1994-08-15 09:17:16+00:00,L5,253.88,250.62
1994-08-22 09:22:53+00:00,L5,261.74,257.53
1994-08-31 09:16:53+00:00,L5,256.23,252.38
1994-09-07 09:22:29+00:00,L5,260.98,263.05
1994-09-16 09:16:28+00:00,L5,260.41,258.43
1994-10-18 09:15:31+00:00,L5,260.95,252.76
1994-10-25 09:21:04+00:00,L5,261.03,255.08
1994-11-03 09:14:33+00:00,L5,245.70,232.64
1994-12-12 09:19:28+00:00,L5,260.61,244.79
1994-12-21 09:13:24+00:00,L5,479.65,362.11
1995-01-06 09:12:27+00:00,L5,246.95,243.57
1995-01-13 09:18:22+00:00,L5,245.55,244.09
1995-01-22 09:11:52+00:00,L5,257.22,249.88
1995-03-11 09:09:57+00:00,L5,262.84,254.69
1995-03-18 09:15:50+00:00,L5,256.55,249.84
1995-03-27 09:09:16+00:00,L5,265.74,255.74
1995-04-12 09:09:01+00:00,L5,260.69,253.20
1995-04-19 09:14:30+00:00,L5,251.38,249.71
1995-05-05 09:13:47+00:00,L5,259.85,257.18
1995-05-14 09:07:35+00:00,L5,254.22,246.48
1995-05-21 09:13:04+00:00,L5,241.88,238.02
1995-05-30 09:06:52+00:00,L5,265.00,259.25
1995-06-06 09:12:19+00:00,L5,259.81,252.32
1995-06-15 09:06:08+00:00,L5,265.52,254.75
1995-06-22 09:11:37+00:00,L5,261.93,259.60
1995-07-01 09:05:25+00:00,L5,259.97,257.53
1995-07-08 09:10:53+00:00,L5,261.46,253.35
1995-07-17 09:04:40+00:00,L5,261.34,257.40
1995-07-24 09:10:09+00:00,L5,263.95,257.44
1995-08-02 09:03:34+00:00,L5,252.90,256.02
1995-08-09 09:09:25+00:00,L5,252.39,258.49
1995-08-25 09:08:41+00:00,L5,260.03,256.52
1995-09-03 09:02:29+00:00,L5,263.87,243.38
1995-09-10 09:07:55+00:00,L5,265.37,255.96
1995-10-21 08:59:36+00:00,L5,260.30,248.87
1995-11-06 08:59:03+00:00,L5,262.12,256.56
1995-12-31 09:07:58+00:00,L5,254.38,243.78
1996-01-16 09:09:06+00:00,L5,263.36,254.11
1996-02-17 09:11:19+00:00,L5,252.90,253.58
1996-03-13 09:06:48+00:00,L5,275.97,263.50
1996-03-29 09:08:13+00:00,L5,260.76,260.86
1996-04-05 09:14:27+00:00,L5,260.15,255.93
1996-04-21 09:15:25+00:00,L5,248.90,245.57
1996-05-16 09:11:06+00:00,L5,262.24,263.34
1996-05-23 09:17:17+00:00,L5,261.95,260.52
1996-06-01 09:12:00+00:00,L5,260.33,255.18
1996-06-08 09:18:10+00:00,L5,275.64,258.67
1996-06-24 09:19:02+00:00,L5,252.83,254.92
1996-07-03 09:13:43+00:00,L5,256.34,251.41
1996-07-10 09:19:52+00:00,L5,261.83,265.06
1996-07-19 09:14:10+00:00,L5,261.99,252.72
1996-07-26 09:20:43+00:00,L5,253.71,252.48
1996-08-04 09:15:24+00:00,L5,260.03,253.04
1996-08-11 09:21:33+00:00,L5,262.43,251.17
1996-08-20 09:16:14+00:00,L5,248.45,250.67
1996-09-05 09:17:07+00:00,L5,262.43,262.81
1996-09-12 09:23:18+00:00,L5,235.41,228.95
1996-09-21 09:18:00+00:00,L5,261.43,261.50
1996-10-23 09:19:16+00:00,L5,260.14,256.24
1996-10-30 09:25:47+00:00,L5,261.35,258.92
1996-11-15 09:26:32+00:00,L5,254.19,244.60
1997-02-19 09:30:58+00:00,L5,259.96,247.62
1997-03-16 09:26:11+00:00,L5,257.33,253.75
1997-03-23 09:32:13+00:00,L5,267.50,259.83
1997-04-01 09:26:22+00:00,L5,263.40,260.78
1997-04-24 09:33:22+00:00,L5,265.60,258.39
1997-05-03 09:27:54+00:00,L5,262.35,260.97
1997-05-10 09:33:55+00:00,L5,254.75,252.84
1997-05-19 09:28:03+00:00,L5,260.33,256.78
1997-06-11 09:35:02+00:00,L5,247.98,246.52
1997-06-20 09:29:33+00:00,L5,261.00,255.21
1997-07-13 09:36:09+00:00,L5,261.52,261.35
1997-07-22 09:30:40+00:00,L5,260.26,255.15
1997-08-07 09:31:11+00:00,L5,260.19,259.83
1997-08-14 09:37:12+00:00,L5,265.70,261.08
1997-08-23 09:31:41+00:00,L5,276.86,263.88
1997-09-08 09:32:09+00:00,L5,261.80,253.92
1997-10-01 09:38:36+00:00,L5,249.84,250.99
1997-10-17 09:39:02+00:00,L5,261.30,254.26
1997-10-26 09:33:07+00:00,L5,266.48,254.37
1997-11-02 09:39:28+00:00,L5,248.61,247.76
1997-11-27 09:33:52+00:00,L5,261.12,254.41
1997-12-29 09:34:39+00:00,L5,261.94,253.21
1998-01-30 09:35:22+00:00,L5,260.01,250.07
1998-02-06 09:41:42+00:00,L5,261.36,246.29
1998-03-03 09:36:21+00:00,L5,252.41,246.05
1998-03-10 09:42:15+00:00,L5,,
1998-03-19 09:36:13+00:00,L5,261.46,258.04
1998-03-26 09:42:29+00:00,L5,251.36,237.90
1998-04-04 09:36:24+00:00,L5,252.82,256.41
1998-04-11 09:42:40+00:00,L5,251.00,253.43
1998-05-06 09:37:15+00:00,L5,260.34,260.46
1998-05-13 09:43:08+00:00,L5,275.42,260.61
1998-06-14 09:43:37+00:00,L5,244.46,257.90
1998-06-30 09:43:48+00:00,L5,251.25,252.35
1998-07-16 09:44:00+00:00,L5,260.54,258.08
1998-07-25 09:38:16+00:00,L5,252.97,252.08
1998-08-01 09:44:05+00:00,L5,247.34,247.03
1998-08-10 09:37:58+00:00,L5,259.88,257.31
1998-08-17 09:44:12+00:00,L5,261.34,257.74
1998-08-26 09:38:33+00:00,L5,257.31,256.04
1998-09-02 09:44:24+00:00,L5,248.30,246.22
1998-09-18 09:44:32+00:00,L5,261.92,249.46
1998-10-29 09:38:26+00:00,L5,261.80,250.94
1998-11-05 09:44:39+00:00,L5,259.91,242.80
1998-11-14 09:38:58+00:00,L5,261.17,245.97
1998-12-23 09:44:47+00:00,L5,257.93,244.35
1999-01-17 09:38:31+00:00,L5,269.18,260.74
1999-01-24 09:44:47+00:00,L5,253.84,246.13
1999-03-06 09:38:42+00:00,L5,260.31,257.37
1999-03-13 09:44:46+00:00,L5,260.01,254.63
1999-04-07 09:38:38+00:00,L5,260.96,263.46
1999-04-14 09:44:27+00:00,L5,253.63,247.94
1999-04-23 09:38:17+00:00,L5,262.41,267.52
1999-04-30 09:44:26+00:00,L5,255.46,253.89
1999-05-25 09:37:45+00:00,L5,383.68,351.00
1999-06-01 09:43:50+00:00,L5,248.34,247.13
1999-06-17 09:43:41+00:00,L5,247.73,246.63
1999-06-26 09:37:48+00:00,L5,261.84,259.77
1999-07-03 09:43:32+00:00,L5,259.90,257.63
1999-07-12 09:37:41+00:00,L5,260.76,254.89
1999-07-19 09:43:28+00:00,L5,249.89,246.95
1999-08-05 09:52:52+00:00,L7,252.30,248.25
1999-08-12 09:58:37+00:00,L7,249.77,249.44
1999-08-13 09:37:11+00:00,L5,261.19,260.26
1999-08-20 09:43:15+00:00,L5,242.87,238.20
1999-08-21 09:52:25+00:00,L7,255.97,253.74
1999-08-28 09:58:41+00:00,L7,258.75,250.75
1999-08-29 09:37:15+00:00,L5,251.94,249.57
1999-09-13 09:58:35+00:00,L7,264.03,256.07
1999-09-22 09:52:29+00:00,L7,271.20,259.54
1999-09-29 09:58:45+00:00,L7,263.27,254.21
1999-09-30 09:36:04+00:00,L5,261.97,261.35
1999-10-07 09:42:21+00:00,L5,259.81,256.37
1999-10-15 09:58:43+00:00,L7,248.53,250.00
1999-10-31 09:58:37+00:00,L7,249.75,246.83
1999-11-08 09:41:42+00:00,L5,238.07,233.43
1999-11-09 09:52:52+00:00,L7,242.82,238.24
1999-11-16 09:58:37+00:00,L7,259.63,252.22
1999-12-02 09:58:32+00:00,L7,257.28,248.69
1999-12-03 09:34:41+00:00,L5,260.00,246.56
1999-12-18 09:58:40+00:00,L7,253.55,244.62
1999-12-27 09:52:21+00:00,L7,249.64,248.30
2000-01-03 09:58:33+00:00,L7,260.08,245.80
2000-01-20 09:34:42+00:00,L5,257.43,247.62
2000-01-27 09:40:13+00:00,L5,264.08,253.23
2000-02-04 09:58:30+00:00,L7,255.90,246.65
2000-02-13 09:52:17+00:00,L7,264.37,251.15
2000-02-20 09:58:23+00:00,L7,265.10,248.80
2000-03-07 09:58:18+00:00,L7,260.02,254.13
2000-03-16 09:52:08+00:00,L7,247.96,244.09
2000-03-23 09:58:20+00:00,L7,267.67,251.95
2000-04-08 09:58:08+00:00,L7,270.32,261.78
2000-04-24 09:58:03+00:00,L7,,
2000-05-03 09:52:12+00:00,L7,259.53,255.64
2000-05-18 09:41:31+00:00,L5,250.33,254.26
2000-05-19 09:52:01+00:00,L7,253.14,256.08
2000-06-03 09:41:49+00:00,L5,252.80,250.00
2000-06-04 09:51:26+00:00,L7,254.48,253.43
2000-06-11 09:57:36+00:00,L7,252.09,246.15
2000-06-12 09:36:15+00:00,L5,123.40,
2000-06-19 09:42:11+00:00,L5,258.06,260.85
2000-06-20 09:51:22+00:00,L7,250.55,251.38
2000-06-27 09:57:25+00:00,L7,248.73,249.74
2000-06-28 09:36:38+00:00,L5,260.29,261.27
2000-07-05 09:42:32+00:00,L5,250.11,252.48
2000-07-06 09:51:08+00:00,L7,250.30,250.89
2000-07-13 09:57:13+00:00,L7,253.08,246.16
2000-07-22 09:51:16+00:00,L7,269.62,256.08
2000-07-29 09:56:55+00:00,L7,252.96,250.26
2000-08-07 09:51:02+00:00,L7,263.17,262.11
2000-08-14 09:56:49+00:00,L7,261.31,252.20
2000-08-15 09:37:11+00:00,L5,260.49,262.94
2000-08-22 09:43:28+00:00,L5,259.93,256.85
2000-08-30 09:56:38+00:00,L7,252.78,252.47
2000-09-08 09:50:41+00:00,L7,237.31,231.46
2000-09-15 09:56:19+00:00,L7,269.68,255.92
2000-09-16 09:37:47+00:00,L5,247.30,248.03
2000-09-23 09:44:02+00:00,L5,,
2000-09-24 09:50:00+00:00,L7,244.86,252.40
2000-10-01 09:56:10+00:00,L7,269.16,256.78
2000-10-26 09:49:51+00:00,L7,252.37,245.51
2000-11-18 09:56:04+00:00,L7,270.57,251.59
2000-11-27 09:50:19+00:00,L7,249.85,244.27
2000-12-13 09:50:21+00:00,L7,247.04,236.73
2000-12-21 09:39:10+00:00,L5,251.11,246.31
2000-12-29 09:49:59+00:00,L7,389.75,369.06
2001-01-14 09:50:26+00:00,L7,221.50,218.92
2001-01-21 09:56:15+00:00,L7,265.12,248.16
2001-02-06 09:56:08+00:00,L7,253.15,249.05
2001-02-22 09:56:07+00:00,L7,256.18,249.23
2001-02-23 09:40:02+00:00,L5,253.39,249.50
2001-03-03 09:50:17+00:00,L7,271.51,280.91
2001-03-11 09:40:03+00:00,L5,262.74,255.04
2001-03-19 09:50:10+00:00,L7,261.70,255.56
2001-04-04 09:49:36+00:00,L7,266.24,253.85
2001-04-11 09:55:50+00:00,L7,264.33,255.26
2001-05-13 09:55:39+00:00,L7,268.27,257.83
2001-05-29 09:55:31+00:00,L7,252.60,256.21
2001-06-06 09:46:06+00:00,L5,250.67,254.22
2001-06-07 09:49:35+00:00,L7,268.50,258.74
2001-06-14 09:55:19+00:00,L7,252.53,254.22
2001-06-15 09:39:53+00:00,L5,261.79,260.20
2001-06-23 09:48:58+00:00,L7,248.61,252.00
2001-06-30 09:55:05+00:00,L7,252.66,253.87
2001-07-01 09:40:19+00:00,L5,262.76,247.78
2001-07-09 09:49:19+00:00,L7,257.50,259.64
2001-07-25 09:48:48+00:00,L7,252.67,254.27
2001-08-01 09:54:52+00:00,L7,268.03,253.52
2001-08-02 09:40:17+00:00,L5,267.25,260.91
2001-08-10 09:48:30+00:00,L7,253.37,253.28
2001-08-18 09:40:15+00:00,L5,260.52,260.26
2001-08-25 09:45:58+00:00,L5,265.55,259.35
2001-08-26 09:48:43+00:00,L7,252.37,253.97
2001-09-02 09:54:23+00:00,L7,264.48,258.32
2001-09-03 09:40:07+00:00,L5,263.71,258.94
2001-09-11 09:48:31+00:00,L7,268.96,273.12
2001-09-18 09:54:11+00:00,L7,270.12,261.10
2001-09-19 09:40:01+00:00,L5,262.57,260.23
2001-10-04 09:53:59+00:00,L7,268.78,251.88
2001-10-13 09:47:44+00:00,L7,267.69,255.89
2001-10-29 09:47:50+00:00,L7,268.78,254.93
2001-11-05 09:54:07+00:00,L7,266.31,252.47
2001-11-13 09:45:18+00:00,L5,262.38,248.11
2001-11-14 09:48:26+00:00,L7,258.72,250.23
2001-11-22 09:39:05+00:00,L5,261.55,254.43
2001-12-07 09:54:17+00:00,L7,260.94,248.58
2001-12-23 09:54:25+00:00,L7,264.03,243.84
2002-01-17 09:48:45+00:00,L7,246.89,245.38
2002-01-25 09:38:30+00:00,L5,261.62,247.35
2002-02-09 09:54:38+00:00,L7,256.54,249.92
2002-03-05 09:43:55+00:00,L5,245.09,242.54
2002-03-06 09:48:52+00:00,L7,255.45,255.01
2002-03-13 09:54:38+00:00,L7,268.67,255.95
2002-03-14 09:37:38+00:00,L5,251.32,256.36
2002-03-21 09:43:47+00:00,L5,267.39,257.55
2002-04-07 09:48:22+00:00,L7,252.46,244.99
2002-04-14 09:54:32+00:00,L7,261.02,256.43
2002-04-23 09:48:42+00:00,L7,261.41,257.26
2002-04-30 09:54:34+00:00,L7,268.82,253.87
2002-05-09 09:48:46+00:00,L7,265.47,259.34
2002-05-17 09:36:49+00:00,L5,265.42,261.78
2002-05-24 09:42:27+00:00,L5,254.21,246.48
2002-05-25 09:48:37+00:00,L7,249.45,252.26
2002-06-01 09:54:21+00:00,L7,252.40,250.10
2002-06-17 09:54:14+00:00,L7,269.76,268.10
2002-06-18 09:36:04+00:00,L5,261.70,262.14
2002-06-25 09:41:43+00:00,L5,247.56,252.64
2002-06-26 09:48:22+00:00,L7,257.27,256.98
2002-07-03 09:54:10+00:00,L7,252.25,249.04
2002-07-12 09:48:20+00:00,L7,253.35,262.31
2002-07-19 09:54:03+00:00,L7,253.31,248.07
2002-07-28 09:47:48+00:00,L7,248.65,249.92
2002-08-04 09:53:55+00:00,L7,249.85,252.79
2002-08-13 09:48:07+00:00,L7,253.58,255.81
2002-08-20 09:53:52+00:00,L7,272.65,253.22
2002-08-29 09:47:32+00:00,L7,,115.78
2002-09-05 09:53:43+00:00,L7,267.81,260.85
2002-09-30 09:47:41+00:00,L7,252.26,251.11
2002-10-07 09:53:26+00:00,L7,267.69,254.41
2002-10-16 09:47:17+00:00,L7,261.95,255.19
2002-10-23 09:53:32+00:00,L7,270.16,253.11
2002-12-26 09:54:05+00:00,L7,252.99,244.22
2003-01-04 09:47:53+00:00,L7,253.55,244.59
2003-01-20 09:48:02+00:00,L7,346.35,243.72
2003-01-27 09:54:14+00:00,L7,248.44,237.02
2003-02-05 09:48:10+00:00,L7,260.34,247.55
2003-03-16 09:54:27+00:00,L7,244.94,241.42
2003-03-25 09:48:35+00:00,L7,265.41,253.21
2003-04-01 09:54:27+00:00,L7,267.55,257.99
2003-04-26 09:48:42+00:00,L7,257.00,251.82
2003-05-03 09:54:30+00:00,L7,258.00,249.59
