,dates,mex0274-0000,mex0274-0001,mex0274-0002,mex0274-0003
0,1985-09-24 16:53:54+00:00,188.480458540906,166.14919465378563,165.4399963722181,167.92757000167094
1,1986-03-19 16:50:43+00:00,198.64950281655425,178.5267650133142,191.17123292200125,185.4247400202081
2,1986-04-04 16:50:23+00:00,210.60675645477053,190.5293780837398,198.18172203951693,200.5098537968054
3,1986-04-20 16:50:02+00:00,192.51068729760325,169.73196379804278,171.23426288327164,177.64563266244429
4,1990-04-15 16:44:57+00:00,194.80512677391772,169.4549946939716,182.91142313208204,183.1881712335823
5,1992-06-07 16:48:12+00:00,183.3726408442169,166.02520282712067,166.38842846337297,
6,1993-01-17 16:46:23+00:00,191.43450620924835,188.75776832533617,192.84643267340917,192.0131549576228
7,1993-02-02 16:46:34+00:00,,181.73566568358655,186.31297149643714,186.50994102353684
8,1993-02-18 16:46:41+00:00,189.45051699630622,170.19136970739234,182.29526968571935,182.23840769778354
9,1993-03-06 16:46:51+00:00,176.3894981095394,154.2710734313316,162.35779521446221,169.78923193671136
10,1993-03-22 16:46:53+00:00,177.91841135247523,164.5493021220996,167.60253093972287,170.46981864124163
11,1993-04-07 16:46:58+00:00,186.94962974582614,168.8693950795366,173.89924590288285,173.38197452792545
12,1993-04-23 16:47:08+00:00,185.26400855669246,167.23541278269178,169.27992473959736,175.21965871286372
13,1993-05-25 16:47:15+00:00,194.60795274115947,172.75090774923925,170.84352163794065,179.8327677508935
14,1993-08-13 16:47:07+00:00,196.31791070448276,173.2172746916993,177.08178890285106,182.26315598431125
15,1993-08-29 16:47:06+00:00,191.0475092278401,168.67041384257647,176.24616709212418,173.87351186119994
16,1993-10-16 16:46:54+00:00,171.58788226747052,170.8879095323517,170.81028635345177,167.82261202937508
17,1993-11-01 16:46:49+00:00,190.37334741218692,179.99034878472773,182.90824065450585,180.99002413403824
18,1993-11-17 16:46:38+00:00,199.88124393164847,188.6064606482817,186.5966338051995,184.06509491191616
19,1993-12-03 16:46:37+00:00,198.10236371629176,187.20350364117266,181.39716034011235,197.0301391380288
20,1993-12-19 16:46:29+00:00,180.61910152576039,180.68915716199953,173.9469587826639,184.70332890250913
21,1994-01-04 16:46:17+00:00,,190.83887287051078,197.77658371828338,192.77156415922806
22,1994-02-05 16:45:53+00:00,197.93510949067664,188.6261368738601,194.4259750204113,197.04589619319628
23,1994-03-09 16:45:25+00:00,188.20943571600347,179.36942099282416,184.8334103044682,188.93450841572275
24,1994-03-25 16:45:11+00:00,192.68496974274382,170.99548446556886,174.99300071011754,180.39124060732763
25,1994-04-10 16:44:52+00:00,188.83031727777086,171.34616511499343,173.00118192112598,175.86388628308467
