,dates,nzd0304-0000,nzd0304-0001,nzd0304-0002,nzd0304-0003,nzd0304-0004,nzd0304-0005,nzd0304-0006,nzd0304-0007,nzd0304-0008
0,1999-08-05 21:47:23+00:00,155.12765867770042,160.06849156843086,153.6153108474158,150.23444403318814,149.35258212150134,134.01657472814878,128.3011101372673,125.84715177526577,129.0253582145895
1,1999-08-12 21:53:32+00:00,161.84282021801215,162.6960121049209,156.67145611640115,159.30979057412327,156.0925873919619,152.10377170885454,141.19581346704484,142.98388309199828,143.8077541660371
2,1999-08-21 21:47:20+00:00,172.6866392910706,174.09989000103167,172.95311837939335,167.68093285950437,158.0453004154577,154.57750727096703,146.44070966559542,146.8993923730436,147.19624510716918
3,1999-09-22 21:47:24+00:00,196.28152355282867,205.454331891879,211.95634098939627,199.20242451101046,188.8478331026958,163.12899047941568,149.32472851549065,157.91472775011948,167.5726334713579
4,1999-09-29 21:53:40+00:00,163.37339626692273,171.30517036026276,,,143.59164105664527,124.75750711751719,118.19821388783338,126.01752986391575,130.39022956301517
5,1999-10-24 21:47:20+00:00,203.4486146512658,,226.09863119962097,197.81641644875614,170.70345225396215,159.34875964770887,160.11150784075,173.62751286051122,174.2609322284546
6,1999-11-16 21:53:32+00:00,,,,,,,,,
7,2000-01-12 21:47:18+00:00,169.90321145097363,172.4509545598554,177.2620504360994,163.3194619985203,146.98637281128083,141.65124786415782,139.26718738737438,149.75997193830733,158.69508003914456
8,2000-02-04 21:53:25+00:00,199.42147372551022,208.23653556176498,201.0726514960879,171.68266398566888,160.64448556738728,164.0376890116474,176.9431611123643,180.5922278595495,187.74369573548768
9,2000-02-20 21:53:17+00:00,179.19116864287466,189.12484620271547,192.04588519650306,179.35210917182903,159.3418373910476,156.08077834297836,162.8579849144634,171.49289103873198,169.2803087111879
10,2000-03-16 21:47:03+00:00,164.8535631531685,167.8726856531864,161.12188502084257,179.1698021951871,158.8447537623171,148.99334600973546,154.98180478783772,146.74085057564906,157.0468014281612
11,2000-05-03 21:46:43+00:00,189.6008978413121,198.14014665340056,214.45002097647284,199.41233941481005,171.54970097129825,156.00247655334252,151.01873754202128,152.9852477190724,158.7373437141126
12,2000-05-19 21:46:31+00:00,175.58917722164279,189.38593940671453,190.4895695788214,174.93593174477672,152.537810456018,143.9515268342228,141.92649803963474,145.13132099032703,140.22539203472508
13,2000-05-26 21:52:36+00:00,183.28558264552424,192.85362467464452,200.40192638161722,182.1112341430047,167.16373683725212,150.6790293926078,147.95353504606618,151.67892233663287,149.93173766315348
14,2000-07-29 21:51:50+00:00,199.2499760293852,200.01024340736214,202.59581882941177,187.88232696485426,181.8907444697731,174.6542982170643,178.28036703685018,,189.7142502169621
15,2000-08-07 21:45:32+00:00,165.40803785486975,168.859853264374,162.0070296675675,154.4746875361276,138.87833909956404,133.47084787664292,131.62542375105042,137.84747228166367,143.0940036976118
16,2000-08-14 21:51:44+00:00,169.22109881047584,174.85509295506478,180.3180596042016,164.97768682701619,146.45338067418572,134.027499828763,133.4954706119737,135.15889147946467,144.82083175112632
17,2000-09-15 21:51:13+00:00,158.85933347181793,168.86039658432068,168.07685239058614,156.59092373617904,138.83277603580603,137.5051020164711,136.6223336306918,131.93285932176082,136.69929937670435
18,2000-10-26 21:44:46+00:00,198.80246453750127,203.37173534823347,210.0316825064395,179.4881648081058,170.2859948091823,155.90685184885098,158.87787587815654,165.97884628604746,166.70626212051064
19,2000-12-04 21:50:58+00:00,169.78453018477012,173.21022310334587,175.14493988938972,159.96816991017133,144.1836556274751,132.96221679915573,143.05240747521196,141.64870559392287,144.69319317349846
20,2000-12-13 21:44:52+00:00,162.052105423196,165.97649358797122,160.3784455584338,150.64222373699025,143.2347721155649,132.60015135637127,131.22077010011645,133.027243194454,131.46783769623983
21,2001-01-05 21:51:04+00:00,189.2218950731113,187.45701761815542,190.02784825886698,201.44946277409866,195.84314772933027,172.83578044264988,182.38292226727765,183.06160389804992,172.20298999466527
22,2001-04-04 21:44:30+00:00,191.48453737684457,203.76236420103479,214.93169651242718,210.7516582333891,203.52564712691625,189.75964223959664,177.796567101754,175.69013593267252,169.3904359746253
23,2001-04-20 21:44:34+00:00,196.39723480102913,206.77316844098948,217.67949437445014,208.11494453624013,205.50597247139575,173.23751327552333,166.43925660880535,170.43405503499451,166.40700801059944
24,2001-04-27 21:50:43+00:00,159.55750388118798,167.91611741055675,169.2190428051972,159.77956988618797,149.69883806106736,132.47982616907098,131.70605167863943,129.91981674125344,130.9049997903158
25,2001-05-13 21:50:33+00:00,152.64699468503696,156.6179839941396,160.4780707569493,156.97847160466057,144.03358703494018,131.2225140006223,129.55998268237832,126.04605396201308,126.4626403522135
26,2001-05-22 21:44:18+00:00,177.79734439881491,188.46500622872537,192.14348382677954,192.19720879437938,174.46149953888602,162.22457393891375,155.31039489071313,156.4229056086115,158.9081519414904
27,2001-07-25 21:43:42+00:00,154.7796660904893,163.20403825954935,154.54142551668482,145.2931103427047,137.40383768796855,122.43466533906383,116.96115455256461,119.58976108372252,130.25006662807374
28,2001-09-18 21:49:05+00:00,172.38194028494416,175.06128348162997,175.97960779994085,171.27266326220615,167.94884245483195,160.4465037999209,155.45157651037118,159.2437907816439,158.53157604873988
29,2001-10-04 21:48:54+00:00,171.14732090869688,178.8055959230129,178.82622967100147,172.79219598912178,156.45696991106536,149.50912038191865,154.8382794904233,155.8220712621188,159.47544519202697
30,2001-10-29 21:42:45+00:00,201.5221341879805,212.09271280656583,208.83758083069387,198.16095619198228,179.3262913953365,161.1744805882793,164.1315006201555,167.26386866892665,172.32047987619939
31,2002-01-17 21:43:16+00:00,,,,,123.0437164976816,121.33356488405002,118.15814798637271,126.07952278193665,123.41715138772523
32,2002-02-02 21:43:18+00:00,,,,,116.28630341767573,107.10794605010591,100.8643017152038,106.52523005691569,124.64220167340665
33,2002-02-18 21:43:18+00:00,169.59855212014136,173.25607204046935,,,146.59549268054263,143.69892823312387,131.317521943273,133.2482236420842,142.49973216648505
34,2002-02-25 21:49:35+00:00,,226.89588810550993,221.05172324243665,202.63947273269667,,189.80121583681353,189.30353863721197,,191.30930224731327
35,2002-03-06 21:43:23+00:00,181.56341566597445,187.35800298338341,179.27824024099885,160.49909040205148,154.23975847320395,152.04767491434905,153.1654194050244,146.16089210993897,153.24875257805323
36,2002-03-13 21:49:32+00:00,191.2346496351275,197.09188128301025,187.5297202929653,164.2639299394168,156.24937256207687,158.24178378662788,155.9939941274808,154.98434548124777,155.656316760017
37,2002-04-14 21:49:26+00:00,184.70856095203413,185.11128544429926,181.11597092567635,176.40426921732114,159.72327610557878,148.0442549297823,150.31416524061143,152.50784943074046,158.50831144076858
38,2002-05-09 21:43:16+00:00,192.94160776646004,203.83789417902568,197.05982828811926,189.61202172854746,160.60650941052364,146.54519090623836,144.53018540013557,156.99616025649428,165.6338891910662
39,2002-06-01 21:49:16+00:00,163.25382446551387,,,135.4931229803197,130.33966692489506,120.35765734728469,125.1427845895478,131.5239254010683,136.91032153113258
40,2002-06-10 21:43:00+00:00,201.37112326889564,203.48168613339942,190.38292633356534,168.06510314790756,141.24716807639646,143.5593593997849,147.85716147819755,161.36165994975397,164.33908675439787
41,2002-07-19 21:48:57+00:00,188.2195364021409,192.6872568902702,182.6467409481212,196.0580380848242,181.84097102648138,167.4397231426296,153.05998524683616,157.94224376598075,162.63334394414562
42,2002-08-29 21:42:27+00:00,168.2813666647213,170.98954099166588,159.60091952211621,,147.2528882803459,136.0553167060002,130.09889365109083,130.5662526673736,135.497600959744
43,2002-09-05 21:48:38+00:00,,,217.1437976678897,217.13729853468382,,164.89840320454633,154.0926388267933,160.45237136659688,164.76556375730135
44,2002-09-14 21:42:19+00:00,175.299709396637,183.50106645548397,177.18563675771748,167.8440368299191,152.6704572405049,139.91293070215593,133.8869835508093,131.35361486948653,134.06288821228867
