dates,nzd0339-0000,nzd0339-0001,nzd0339-0002,nzd0339-0003,nzd0339-0004,nzd0339-0005,nzd0339-0006,satname
1999-08-17 22:12:02+00:00,373.01,369.04,365.82,351.75,338.62,333.06,334.97,L7
1999-08-26 22:06:20+00:00,359.63,362.05,360.68,328.01,328.52,334.59,340.63,L7
1999-10-13 22:06:24+00:00,350.86,338.54,337.17,299.81,,,,L7
1999-11-21 22:12:00+00:00,363.40,364.92,360.13,352.43,328.14,328.48,348.59,L7
2000-01-17 22:06:11+00:00,,,,,344.73,343.22,348.83,L7
2000-02-18 22:06:05+00:00,360.56,356.58,358.72,345.78,343.20,336.07,350.19,L7
2000-03-21 22:06:01+00:00,344.39,325.50,327.95,325.37,319.73,315.62,325.66,L7
2000-04-13 22:11:30+00:00,371.31,355.73,353.85,345.80,343.81,337.72,342.14,L7
2000-05-24 22:05:22+00:00,370.00,,360.39,354.81,348.08,342.47,333.36,L7
2000-06-25 22:05:07+00:00,406.19,,,376.12,370.82,,,L7
2000-07-11 22:04:53+00:00,,,,342.46,348.30,331.58,323.60,L7
2000-08-12 22:04:29+00:00,338.06,323.76,,315.25,316.40,296.98,321.57,L7
2000-08-19 22:10:13+00:00,372.28,349.16,366.87,353.62,338.89,342.05,340.92,L7
2000-09-13 22:04:02+00:00,347.30,330.67,323.45,320.02,314.49,302.54,325.08,L7
2000-10-15 22:03:32+00:00,351.86,341.32,336.71,325.20,313.22,308.30,325.99,L7
2000-11-07 22:09:29+00:00,361.13,348.53,349.61,350.90,330.51,327.85,338.91,L7
2000-11-23 22:09:30+00:00,358.59,354.35,351.67,345.73,340.73,329.87,352.61,L7
2000-12-18 22:03:49+00:00,358.57,359.63,364.21,357.30,345.03,341.79,351.42,L7
2001-01-10 22:09:39+00:00,357.64,357.45,355.96,353.82,336.27,332.98,342.09,L7
2001-01-19 22:03:55+00:00,364.60,357.90,361.08,356.01,342.98,338.52,346.25,L7
2001-01-26 22:09:42+00:00,358.24,348.90,345.03,340.56,335.62,338.49,335.12,L7
2001-02-20 22:03:48+00:00,371.98,357.27,361.47,365.55,356.61,348.94,353.16,L7
2001-03-15 22:09:27+00:00,373.47,363.58,367.25,360.05,339.85,340.17,350.61,L7
2001-03-31 22:09:19+00:00,380.52,374.42,383.59,375.75,355.78,344.93,354.75,L7
2001-04-16 22:09:18+00:00,351.27,356.96,351.50,346.04,329.60,325.82,325.81,L7
2001-05-02 22:09:15+00:00,367.27,352.53,357.19,353.38,353.68,340.47,331.97,L7
2001-05-11 22:03:21+00:00,,349.84,357.63,348.78,347.94,336.15,325.92,L7
2001-05-27 22:03:12+00:00,376.25,373.56,381.48,406.61,,391.33,,L7
2001-07-05 22:08:33+00:00,,,390.29,387.83,,378.34,,L7
2001-07-14 22:02:45+00:00,,410.12,,426.98,350.08,338.64,338.48,L7
2001-08-31 22:02:05+00:00,368.80,,364.92,349.29,332.25,324.32,345.98,L7
2001-09-23 22:07:39+00:00,333.07,,345.76,337.66,326.02,322.13,309.04,L7
2001-10-02 22:01:40+00:00,373.76,380.46,373.75,366.71,357.29,352.19,351.11,L7
2001-11-03 22:01:46+00:00,348.33,345.81,342.74,332.35,314.43,,322.33,L7
2001-12-21 22:02:05+00:00,371.34,363.01,362.26,354.69,347.20,351.02,354.38,L7
2002-01-29 22:07:57+00:00,384.97,367.80,367.07,367.10,357.12,351.76,361.44,L7
2002-02-07 22:02:17+00:00,411.14,403.63,404.41,395.17,382.09,379.13,376.22,L7
2002-03-02 22:08:08+00:00,,,,350.01,346.54,,340.55,L7
2002-04-03 22:07:57+00:00,382.13,386.81,395.50,386.39,381.07,379.28,380.39,L7
2002-05-14 22:02:07+00:00,358.87,,,359.00,348.59,,,L7
2002-05-30 22:02:01+00:00,,,,,,395.68,392.39,L7
2002-07-17 22:01:44+00:00,,,378.76,381.79,366.21,,,L7
2002-08-02 22:01:37+00:00,372.51,355.83,366.40,365.41,351.73,340.88,344.37,L7
2002-08-18 22:01:33+00:00,362.63,346.45,340.29,327.87,317.00,306.50,319.85,L7
2002-08-25 22:07:12+00:00,362.71,,,,,,,L7
2002-10-05 22:01:07+00:00,363.84,371.33,350.43,354.98,334.53,319.88,336.68,L7
2002-11-13 22:07:06+00:00,382.11,383.01,375.49,357.72,346.65,338.83,342.57,L7
2002-11-29 22:07:25+00:00,358.57,367.41,369.05,358.96,348.50,341.60,332.36,L7
2003-01-25 22:01:54+00:00,355.52,367.02,366.37,362.71,356.87,336.70,334.46,L7
2003-03-05 22:07:55+00:00,397.24,391.76,394.11,389.94,378.23,355.31,353.67,L7
2003-03-21 22:07:51+00:00,388.07,386.91,396.34,390.65,382.60,374.85,370.70,L7
2003-04-15 22:02:09+00:00,376.70,382.99,383.15,383.10,366.72,359.53,362.33,L7
2003-04-22 22:07:54+00:00,368.91,367.77,371.43,365.35,360.97,351.64,349.61,L7
2003-05-24 22:07:53+00:00,,402.81,398.26,385.23,367.79,353.69,352.04,L7
2003-07-20 22:01:56+00:00,370.27,373.32,372.46,372.68,363.81,356.22,336.38,L7
2003-08-13 21:50:20+00:00,378.31,382.96,376.97,378.06,373.75,352.97,346.08,L5
2003-08-29 21:50:38+00:00,378.29,383.85,380.14,367.14,,335.24,333.50,L5
2003-10-16 21:51:19+00:00,385.00,379.60,390.48,383.06,377.28,371.94,,L5
2003-10-31 22:07:36+00:00,388.95,,,,,,,L7
