,dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071
0,1999-10-04 22:10:38+00:00,178.04316487676516,173.17451447876488,194.6243911076966,213.23830569502908,222.41217915762684,202.11920642130923,196.51340984552516,190.207630519906,187.77732184631182,175.57124671038034,,,170.38446406728465,174.45966634755723,170.67331453208482,162.55060637904316,164.73357271822766,167.82966233148807,172.99118561376253,190.5939016033993,,204.4387690219304,189.21877349997894,184.10470395160115,181.863767128716,185.08907469279436,190.01332074619546,195.05976050613083,,,,199.31688612229482,203.2240554645335,205.30130815553244,215.5351422405749,,220.94313436510987,215.35416742343241,215.3501627340458,211.83685867012798,204.26247794447164,205.55288845313277,208.10449172409005,202.42153282063376,195.46522608331526,185.65476467576758,211.50452806094626,209.22011181455167,204.73712365579757,191.42115670999047,188.4579852714678,154.3901551967485,172.97660813892685,172.05507268402962,166.17693958870916,160.32271025238555,153.15425778342575,150.84003547575378,162.3176261751728,150.24048088545547,170.84997102842982,169.923201469221,,,176.35862020587126,178.2319968350257,162.8527180938681,161.37730541733546,171.45752479378768,,184.66451845532143,
1,2000-04-29 22:09:53+00:00,200.27244622556023,188.36269271287364,190.14224637769655,188.41731708851873,194.2791908577514,208.8905188561218,191.08928404410486,190.8064404589013,,,,,,,,,,,,,,,,,,,,,,,,,199.21050657014356,206.75601900907847,,,,214.3404996900592,220.47673782527738,215.2079659637657,220.56261099609148,220.06765966266923,212.4072500511099,199.42439499585203,194.6952947179905,192.65059519319246,181.93744565002305,193.61611907887843,189.48650314493813,179.9981040336411,190.3860639907619,159.16151046913652,184.45206790265505,177.48339147646894,173.05865784051716,180.7773927108521,179.87183195594065,164.56402377953768,175.365620215334,156.39040854830964,171.70547907569076,178.8504817263761,184.5791609061873,172.33204572871574,179.21740014693216,166.96252165028602,168.38120694115185,178.3131315571193,180.39804470765972,169.27524381208804,184.865730748014,158.04342179179147
2,2000-08-03 22:08:44+00:00,181.99171562646478,176.12056458309993,182.35507980338184,181.4341873083451,181.5505111237897,199.4860963485606,202.2851149953151,194.70014400902033,190.66029442885448,169.78114708868074,173.2350025654422,,,,,,,,,,,,,192.16750181341183,199.0338553583405,200.09092520243078,196.1779854097041,191.92709754821246,181.479417057186,179.28065130344422,180.47101914975656,191.6091840562268,192.56977155532675,197.77330318169794,207.69352444911718,207.9357872337969,211.90051182301465,210.10483128620737,201.20792561124927,199.48310407363286,212.34795737322204,217.91988125411245,220.76771965557984,212.83242216628372,208.15428279633025,194.50235505250515,178.9297814092435,175.99080584790184,178.95617697864532,166.63736204139227,177.77388396859132,161.26476400029154,167.2670553943043,168.50851883764273,174.21124072177537,180.28475913426047,188.7483027521601,171.3648972780453,175.24971002559863,159.92134347155132,169.87667479215278,174.95015551711617,171.81296252058218,165.89802204980873,,,,162.9829251755598,165.15914454900323,164.96237085705516,182.18531387612495,152.16728674233497
3,2000-08-19 22:08:38+00:00,172.65939635984998,164.54879114104705,173.32986580182154,170.12989673473274,170.20399042451038,182.86344497841068,177.84458908918793,170.47257147298274,165.39703938430398,154.56876336337066,148.15126421793073,,,166.9049741538097,163.96351926781816,164.4293233068965,159.38639268676533,156.70102628616922,,,,,,,,182.7252583340776,183.6081696646063,182.74304212658006,173.46904956867903,169.49439532833125,164.1944937867765,177.1696943805332,167.85337804836584,186.50613129840798,193.4071374908415,186.38557175761335,198.63455465226974,195.2288539320085,182.38411473538918,186.9904145806694,207.07248191338888,212.06238141427895,210.48916735056864,205.08158692723927,200.65134190272119,179.77886134137344,166.54577944704005,152.34508755102158,156.794501387592,155.13294315034713,162.91855555720912,143.24285229960017,154.54782645357088,168.10957401224627,162.82703186428066,171.39853742502737,178.81596052319532,161.65316637351023,165.34390956296843,149.7353503519635,160.38416171203866,163.21048371326273,164.7274019229848,172.17419564891313,,158.52959643639278,159.49916939646585,153.23328987138777,147.9251713845035,152.62926999250124,170.5000694666617,126.20668987833858
4,2000-09-20 22:08:03+00:00,186.15317875902267,187.2479726855086,200.24477933096642,184.5804430552374,184.17341024498916,176.3678487154102,167.02382387706461,171.82016989843115,171.81865885816302,169.89525248202042,,,,164.98872210839494,167.60973568351127,161.83391549567446,153.30576688335984,148.80798783700175,156.5252262973237,169.15089041640294,171.25298904305993,165.05741572627875,169.9655792741163,175.07926407229863,179.7616698632245,182.8106012671071,180.91849612479118,173.3877244181517,170.4904498545562,162.54059207219737,177.0749186874814,186.03678728552907,,194.44024849985735,188.0347891139687,189.05200844860087,204.90795609299255,204.44663447484075,189.51282054073894,203.56524617227413,212.56168221168716,206.93298345101644,199.0040714361235,193.37904876532727,193.2010617722255,182.27254730991294,,,169.42740838400397,163.2664499447152,184.31642862265898,139.29229473478244,166.03706831881235,168.3265378437536,166.51546603914556,178.47923243142316,177.5787885540559,154.80915469647172,167.7238140364652,152.6434030444988,157.35376080386197,167.24700212637725,166.19574254376082,171.49952054484316,,165.010924534611,156.74856883547503,147.29843999720555,146.2602409069549,152.04265251456067,177.08141312876194,117.13430537729509
5,2000-11-07 22:07:53+00:00,193.8967760511605,189.03972029994864,198.44586141705656,193.31829096200258,,190.74317992176822,185.77359516613168,185.89720562192275,191.77820920524096,198.4065370932691,,,,172.26924924859867,170.4445398130266,178.61149374610193,185.9684210007103,196.25410277297954,197.51719919830194,195.96760754128124,185.95969406716264,179.91884454690617,175.01020110586643,174.46775812447555,179.0698969414028,190.9419963639189,190.9338517498287,192.11848756861758,193.72482346544564,191.62525783354988,186.9932906886688,193.48272381269823,,208.45107783316234,215.41102759627518,213.70652993841273,216.51621178985326,207.5429339178147,212.88112573454174,201.89454135453514,212.0239266146897,195.79156726510712,193.86477547093125,202.42882285833903,212.50811946193141,206.88610941442826,,,185.6826982462226,185.43520944054367,191.51571071938426,181.41651904955415,179.18989095841144,180.13367410103947,171.94547519286348,172.25834923968532,174.68882360443396,168.0819646922449,169.0631128292928,157.58416332411454,169.79871330532242,181.899672135303,193.340246004692,164.4011018348069,190.58570085895903,173.52551971229488,165.6957957284708,161.41262948599746,162.23103659461478,174.80245390668782,191.79507847795483,147.35588523309707
6,2000-12-25 22:08:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5566840726319,216.0913450480443,209.80823492073077,203.9976751195667,,,150.69193733012722,142.61305701236782,,,,,,161.56755726330556,158.9299551600311,166.29408788282487,163.04097875325175,150.78192709210828,158.97221610900004,138.75437462427715,156.79948487111403,168.908692955439,173.6258517398615,178.28360752471508,,142.9224609990428,147.89598551516707,,,,,
7,2001-05-18 22:07:26+00:00,220.3432825436241,216.46362051008566,218.95670887788387,218.02003178249458,225.67526611538136,213.21158264598296,200.38455839654262,200.37496185391544,204.89616235442995,196.99511900089996,,194.32129260779584,184.56266404755766,184.99487972961234,189.87962951807108,189.66162071610177,179.75926807284077,178.74310666983078,179.31016062709895,183.79008731135642,195.18849487124402,205.37895820078785,202.07093975350318,200.20322097503706,183.52899457153376,172.6228596406734,172.70090269877025,191.57643537133242,205.63422861673592,204.62142849789612,185.7325980546544,197.48140782801403,194.46470215519028,198.5271607696132,218.48427042082383,223.78020427580796,221.66377892084137,216.6887550410796,215.42107827324133,223.9308857009683,237.94019599345103,236.0519656023331,229.93245529392922,213.70764549112917,203.21351379938324,198.6652319568533,175.81034305727178,189.95826076195996,199.87262398884843,190.65625537626565,202.82303890567366,199.11568728278908,197.18907465020865,194.64481259120646,181.88804041483857,189.73493780133538,189.48251954042007,176.60813386641058,191.35523245094456,159.7273697349864,175.9682880905141,176.0621793507671,174.6524890440013,199.87401430083432,170.57742834543464,,,183.7546797325309,183.3879944856739,185.1589866874411,199.75622276607965,169.22067308256575
8,2001-06-03 22:07:16+00:00,197.35748968995887,202.72876075197604,214.6474155760493,209.85797205036823,211.12558874638464,197.8377702338767,,,,,,,,,,,,,158.9832667560088,165.3962021042825,171.45724529691728,,174.13448032121843,175.67407265955984,175.6835622658958,172.7154064964895,174.14325418320644,187.31988221258007,192.50483482627533,,,,,,,,,,,,,,,,,,,,,,,,,,173.01863415846267,169.8187857340775,168.80931146993936,162.03103224961615,168.91144719796972,158.76685555967478,165.2486725451975,164.69652613899729,166.46475104009022,177.7235628953213,161.83312563981525,,,170.45121640222447,168.00233836025006,168.6919174091055,183.39634629719802,139.84914331201625
9,2001-12-12 22:06:14+00:00,200.58926320415995,206.8020778146248,211.21806904385906,,170.47131977857825,193.2875197520337,184.84447345432173,183.30310073263786,,173.82060607539287,176.02245997607415,179.38327349610924,175.18141485717385,165.698596421708,168.1070829176949,151.92209564032345,,155.07352599390478,160.36663170898655,159.16592677133343,155.75094270523533,,155.9387124628668,179.70252535212038,191.88920711316695,192.48644988659368,191.003442602273,190.48983733468347,180.77297916435566,187.48356321625315,178.99006099307206,181.91512444467352,178.80732117987597,180.55968090790358,178.58769052629606,182.0713271630259,206.16221347477097,199.62960643432422,192.29236671959856,203.2156928408727,217.72468604897642,213.49178419474495,212.68908398070707,205.51360891274538,197.7398201704339,181.42304630952134,165.25796079919192,166.74817383028795,168.4011674795591,164.00699524907105,176.92878416696465,157.23887636841013,172.57247449240478,175.0942744263062,165.7646472274347,157.91782361402545,158.76306533046818,158.32842032802262,167.58960906506059,158.81422565688027,166.35055323425655,177.26929486216062,179.19822150440757,186.73850278333592,161.24763874093128,159.98698845260145,165.98730279180913,158.21606912364837,155.9668047863458,163.61268882963537,178.83284897849865,149.99415998431212
