dates,nzd0219-0000,nzd0219-0001,nzd0219-0002,nzd0219-0003,nzd0219-0004,nzd0219-0005,nzd0219-0006,nzd0219-0007,nzd0219-0008,nzd0219-0009,nzd0219-0010,nzd0219-0011,nzd0219-0012,nzd0219-0013,nzd0219-0014,nzd0219-0015,satname
2001-04-20 21:43:46+00:00,388.43,380.81,383.63,391.82,388.91,387.74,387.20,387.04,382.47,374.58,364.32,363.97,356.87,360.99,360.93,363.42,L7
2001-05-06 21:43:42+00:00,391.38,383.43,386.28,395.13,392.72,390.94,391.61,388.79,384.06,376.48,365.73,358.95,353.13,362.48,362.08,363.08,L7
2001-06-07 21:43:18+00:00,392.37,383.67,386.92,395.85,393.32,391.71,393.54,390.30,384.07,376.40,369.16,361.17,353.14,360.12,360.81,353.98,L7
2001-06-30 21:49:12+00:00,395.29,385.88,389.07,397.81,394.89,393.33,395.69,390.30,386.68,377.72,370.75,363.10,355.01,359.74,359.15,353.98,L7
2001-07-25 21:42:54+00:00,398.46,387.91,391.14,399.39,397.21,395.67,398.07,392.53,387.73,377.99,372.40,363.09,355.36,359.17,357.25,348.31,L7
2001-08-26 21:42:25+00:00,397.52,387.58,391.13,398.64,396.15,395.05,397.57,391.85,386.84,377.87,371.82,364.23,356.24,358.43,356.94,348.53,L7
2001-09-02 21:48:29+00:00,396.75,387.59,390.98,398.93,396.97,395.50,397.60,392.51,388.29,379.34,372.13,364.71,356.57,358.49,357.21,349.12,L7
2001-09-11 21:42:14+00:00,396.99,388.01,391.28,399.77,398.14,396.40,397.93,391.62,387.81,380.52,371.77,364.03,355.79,357.74,355.77,347.95,L7
2001-09-18 21:48:17+00:00,396.62,388.22,390.79,399.00,397.68,396.08,396.47,391.90,387.64,380.41,371.11,363.94,354.98,356.71,354.74,348.48,L7
2001-09-27 21:42:05+00:00,396.37,388.12,390.81,399.22,398.23,395.90,396.52,391.73,387.31,380.33,371.15,364.34,355.54,356.94,354.78,349.85,L7
2001-10-04 21:48:06+00:00,397.01,388.95,391.38,399.88,398.72,396.60,396.77,390.84,386.55,378.53,369.69,362.92,354.16,355.74,353.41,349.14,L7
2001-10-13 21:41:51+00:00,397.21,388.75,391.45,400.17,398.73,396.84,397.04,391.68,387.20,378.99,369.82,363.58,354.78,356.39,354.68,350.43,L7
2001-10-20 21:48:09+00:00,394.37,387.57,390.67,399.41,397.86,396.52,395.86,391.06,388.14,379.20,369.32,363.44,354.65,355.91,353.94,351.68,L7
2002-02-18 21:42:30+00:00,391.11,385.19,388.45,396.95,395.97,394.40,392.21,390.41,386.75,378.42,367.33,365.09,355.46,355.19,355.20,357.65,L7
2002-02-25 21:48:47+00:00,391.36,385.35,388.31,397.46,396.89,394.75,392.66,391.11,387.66,378.02,367.28,364.08,355.17,356.27,355.99,359.37,L7
2002-03-13 21:48:44+00:00,390.49,384.32,387.27,395.45,395.19,392.31,390.67,389.92,385.89,374.86,364.92,362.63,354.26,356.19,356.28,359.85,L7
2002-04-07 21:42:28+00:00,387.59,380.87,383.83,391.74,390.45,388.14,387.15,390.94,387.84,375.34,365.08,362.21,355.48,357.75,359.02,361.70,L7
2002-04-14 21:48:38+00:00,387.09,380.87,383.55,391.18,389.41,386.94,385.30,389.67,388.03,375.31,364.46,361.13,355.22,356.85,357.04,360.41,L7
2002-05-16 21:48:34+00:00,392.87,385.24,387.62,395.28,393.96,389.91,388.85,394.51,392.26,380.60,369.35,365.97,360.85,362.11,362.15,358.56,L7
2002-06-01 21:48:28+00:00,393.05,385.77,388.26,396.13,394.64,390.11,388.88,394.31,392.70,382.56,371.09,369.23,363.54,364.55,362.91,357.16,L7
2002-08-20 21:47:58+00:00,392.40,385.77,387.69,395.64,394.17,389.78,389.80,395.66,394.76,385.98,375.02,373.26,367.40,368.27,365.44,357.36,L7
2002-08-29 21:41:39+00:00,391.56,384.67,386.86,394.78,393.31,389.38,388.69,395.76,397.07,389.46,378.80,377.78,371.30,371.74,367.72,358.03,L7
2002-10-16 21:41:24+00:00,387.13,379.19,382.18,391.42,389.99,386.55,388.44,392.49,395.61,389.79,382.31,382.30,374.38,373.71,369.60,359.01,L7
2002-10-23 21:47:39+00:00,384.08,376.27,379.13,388.10,387.26,385.02,387.11,391.70,394.33,388.00,381.70,382.58,375.21,374.23,370.67,362.15,L7
2002-11-01 21:41:30+00:00,378.73,371.94,374.65,383.04,382.64,380.65,383.10,387.78,390.27,384.38,379.94,379.97,371.66,372.20,369.12,362.12,L7
2002-11-08 21:47:44+00:00,376.35,370.06,372.01,380.28,380.46,378.63,380.01,385.95,388.87,382.79,378.26,378.22,369.96,369.89,367.30,362.61,L7
2003-01-20 21:42:09+00:00,371.71,364.57,365.97,374.11,374.21,374.11,376.98,383.71,386.51,380.70,378.08,376.60,368.26,368.68,367.25,367.36,L7
2003-02-21 21:42:20+00:00,370.17,361.58,363.08,371.85,371.98,372.55,374.92,382.67,385.46,378.82,376.58,375.46,367.85,368.51,367.66,369.84,L7
2003-03-16 21:48:34+00:00,368.38,360.13,360.93,369.18,370.15,371.42,374.14,381.57,383.47,377.07,374.45,373.53,365.65,364.99,366.97,369.76,L7
2003-04-10 21:42:26+00:00,370.65,361.57,362.46,370.83,371.27,372.58,376.70,382.23,383.60,376.82,373.23,372.03,364.83,363.68,366.53,368.96,L7
2003-04-26 21:42:25+00:00,374.77,366.93,367.27,376.26,376.65,377.33,380.40,384.87,385.26,378.43,373.25,370.33,363.20,362.77,364.66,366.49,L7
2003-05-03 21:48:37+00:00,380.92,371.92,372.51,381.45,382.29,383.02,384.68,388.96,388.46,380.22,371.88,369.13,363.87,360.78,363.39,363.58,L7
2003-05-28 21:42:22+00:00,387.72,377.47,378.58,388.13,388.24,388.39,391.69,393.32,391.79,383.11,374.81,371.52,365.59,362.59,363.58,359.22,L7
2003-07-30 21:36:33+00:00,389.18,379.95,380.60,389.86,389.82,389.27,391.64,392.78,390.33,382.41,372.72,369.86,364.20,360.83,361.06,352.29,L5
2003-08-15 21:36:48+00:00,388.69,379.57,380.32,389.21,388.64,388.89,391.13,392.48,389.24,381.36,371.00,368.30,361.53,358.22,357.13,348.51,L5
2003-08-23 21:48:14+00:00,389.47,382.39,383.83,391.67,390.37,390.44,392.66,392.90,389.07,381.02,370.17,367.10,360.09,356.79,355.57,346.57,L7
2003-10-18 21:37:48+00:00,393.31,387.09,389.07,397.60,397.28,393.59,394.36,395.42,391.41,383.40,372.49,369.11,360.04,357.82,354.71,344.83,L5
2003-10-26 21:48:14+00:00,394.08,387.44,389.68,397.29,396.86,393.02,393.60,395.23,391.46,384.87,373.16,369.84,360.31,358.00,355.09,346.71,L7
2003-11-04 21:42:03+00:00,393.45,387.04,389.36,396.71,394.61,390.57,393.16,394.44,391.65,386.56,375.79,372.64,361.18,359.98,355.79,350.50,L7
2003-11-19 21:38:14+00:00,391.11,384.32,387.19,394.35,392.19,387.97,392.80,394.08,391.85,386.18,375.92,372.80,362.84,361.84,356.67,351.59,L5
2003-11-20 21:42:19+00:00,390.16,383.28,386.17,392.95,391.17,387.11,391.22,392.32,389.57,384.00,374.60,372.27,362.42,361.84,356.67,351.59,L7
2003-11-28 21:32:10+00:00,386.26,379.45,382.29,388.68,386.64,382.08,386.19,388.88,387.08,382.22,372.42,369.75,360.34,360.46,356.13,353.89,L5
2003-12-05 21:38:22+00:00,384.16,377.76,380.87,387.00,384.34,380.25,382.27,384.60,383.97,378.85,369.01,366.02,358.09,357.90,354.65,355.75,L5
2003-12-30 21:32:24+00:00,383.87,377.45,380.29,386.73,384.61,380.58,382.48,384.93,384.42,379.12,369.31,365.95,358.08,358.06,355.01,356.55,L5
2004-01-15 21:32:26+00:00,383.68,376.64,379.60,386.52,384.51,381.06,383.22,385.51,385.10,379.50,370.04,367.08,358.90,358.56,355.57,356.98,L5
2004-01-22 21:38:40+00:00,382.52,375.44,379.08,386.02,383.82,380.92,383.35,385.83,385.69,379.94,369.80,366.92,358.71,358.27,355.35,357.01,L5
2004-01-23 21:42:42+00:00,382.52,375.44,379.08,386.02,383.23,379.73,382.34,385.20,385.25,379.32,369.46,366.29,358.15,357.66,354.71,356.58,L7
2004-02-23 21:38:50+00:00,378.49,370.68,374.08,380.36,379.72,375.75,379.34,381.79,383.47,377.17,368.67,365.41,357.22,356.86,354.43,361.13,L5
2004-02-24 21:42:45+00:00,377.98,370.39,373.26,379.62,379.05,375.23,378.69,381.30,383.40,377.17,368.67,365.41,357.22,356.86,354.11,360.90,L7
2004-03-18 21:49:07+00:00,377.98,370.39,373.26,379.62,379.64,376.16,379.27,381.66,383.70,377.60,368.99,365.86,357.50,356.84,354.11,360.90,L7
2004-03-27 21:42:57+00:00,378.63,370.18,373.01,379.56,379.52,376.16,379.27,381.66,383.70,377.60,369.08,365.14,357.47,356.66,353.65,359.95,L7
2004-04-03 21:49:06+00:00,379.41,371.12,373.72,380.48,380.70,377.64,379.27,381.66,383.70,377.60,369.08,365.14,357.47,356.95,353.70,359.81,L7
2004-04-04 21:33:01+00:00,379.80,371.80,374.11,380.82,381.00,378.33,380.12,382.45,384.31,377.92,369.67,365.88,358.11,357.56,354.18,359.39,L5
2004-04-12 21:42:51+00:00,379.80,371.80,374.11,381.25,381.50,378.64,380.68,382.99,384.79,378.44,369.76,366.47,358.83,358.11,354.82,359.39,L7
2004-05-21 21:49:02+00:00,376.17,369.14,370.68,378.55,379.12,377.96,378.38,381.92,383.87,376.98,367.57,364.91,356.97,356.63,353.59,356.60,L7
2004-06-06 21:48:56+00:00,378.02,370.27,371.58,379.86,379.99,379.42,380.34,384.74,386.65,379.75,370.32,367.99,359.02,358.13,354.58,355.33,L7
2004-06-22 21:48:52+00:00,379.39,371.73,372.99,381.52,379.99,379.42,380.34,384.74,386.65,379.75,370.32,368.28,359.14,357.76,354.07,353.24,L7
2004-06-30 21:41:46+00:00,378.83,370.62,372.37,380.64,378.33,377.63,378.84,383.15,384.41,377.75,368.68,367.21,357.28,356.11,351.56,346.54,L5
2004-08-02 21:42:28+00:00,382.04,375.32,375.06,382.34,380.38,380.91,377.69,382.06,383.17,376.79,368.20,368.32,358.42,356.67,351.16,343.13,L7
2004-08-25 21:48:37+00:00,388.09,380.42,379.43,387.31,384.93,385.86,381.81,386.85,386.81,380.72,372.76,372.39,362.91,360.19,355.16,342.70,L7
2004-08-26 21:36:59+00:00,389.31,381.56,381.67,389.71,386.89,386.91,382.36,387.50,386.53,380.58,372.89,372.65,363.56,360.47,355.78,343.67,L5
2004-09-02 21:43:21+00:00,388.18,381.02,380.72,388.90,385.95,386.70,382.71,387.78,385.82,379.97,372.74,372.36,363.25,360.17,355.60,344.69,L5
2004-09-03 21:42:23+00:00,388.43,381.41,380.50,388.51,385.53,386.92,383.59,388.65,386.61,380.81,372.74,372.36,363.25,360.17,356.21,345.83,L7
2004-09-10 21:48:31+00:00,387.36,380.24,379.95,387.82,384.90,386.96,382.88,387.50,385.57,379.62,372.74,372.36,363.25,360.17,356.21,345.83,L7
2004-09-18 21:43:46+00:00,386.10,378.81,378.59,386.38,383.44,385.73,381.15,386.27,383.72,377.72,371.57,371.43,362.59,359.40,355.43,345.78,L5
2004-09-19 21:42:17+00:00,386.57,379.44,379.03,386.85,383.44,385.73,381.15,386.27,383.72,378.45,372.38,372.02,363.02,359.95,355.73,347.89,L7
2004-10-04 21:44:07+00:00,383.54,377.84,377.49,385.23,380.12,381.22,377.58,382.03,380.08,376.10,369.00,371.31,361.81,358.43,354.92,346.50,L5
2004-10-13 21:38:08+00:00,382.77,376.59,376.39,383.75,378.26,380.13,376.26,380.28,379.01,374.08,367.58,370.15,359.76,357.05,353.42,347.36,L5
2004-10-20 21:44:28+00:00,382.71,376.07,375.77,383.68,378.75,380.05,376.51,380.73,379.80,374.87,368.58,370.44,360.71,358.32,355.11,349.89,L5
2004-10-21 21:42:23+00:00,382.14,375.94,375.74,383.92,379.14,380.87,376.51,380.73,379.80,374.87,369.17,370.66,361.56,359.36,356.66,352.01,L7
2004-11-06 21:42:35+00:00,381.84,375.57,375.88,383.62,379.16,380.88,377.11,381.27,380.56,375.54,369.75,370.66,361.56,359.36,356.66,353.30,L7
2004-11-29 21:48:57+00:00,380.12,374.80,374.82,382.19,377.74,379.11,376.21,379.71,379.47,374.18,369.26,369.77,361.30,358.61,355.00,353.80,L7
2004-12-07 21:45:24+00:00,380.09,374.69,375.21,382.10,378.29,379.92,377.93,380.48,379.30,373.59,368.24,368.91,361.42,359.10,355.26,354.59,L5
2004-12-08 21:42:50+00:00,379.57,374.21,374.61,381.08,377.40,379.24,377.28,379.64,379.30,373.59,368.24,368.91,361.98,359.54,355.85,355.63,L7
2005-01-24 21:46:06+00:00,378.52,373.10,373.61,380.18,377.69,380.08,378.31,380.73,380.44,374.12,368.91,369.48,363.94,362.30,359.35,362.02,L5
2005-02-17 21:49:28+00:00,377.54,371.05,371.77,379.12,376.03,378.00,378.31,380.73,380.44,374.12,368.91,368.65,362.80,362.44,360.16,363.35,L7
2005-02-18 21:40:18+00:00,377.44,370.30,370.92,378.78,376.10,378.10,378.68,380.52,380.22,373.35,368.34,368.02,361.63,361.08,359.83,363.58,L5
2005-02-25 21:46:35+00:00,374.66,367.38,368.89,376.68,373.99,377.06,378.21,379.74,379.83,372.89,366.07,365.16,359.04,359.80,359.65,365.15,L5
2005-03-21 21:49:32+00:00,371.52,363.78,366.59,375.00,373.51,375.28,377.48,377.79,379.42,370.53,363.93,364.12,359.81,360.65,361.12,368.08,L7
2005-03-30 21:43:20+00:00,372.46,364.75,367.30,375.88,374.08,375.92,377.48,377.79,379.42,370.53,363.93,364.57,359.79,360.53,360.58,367.43,L7
2005-04-06 21:49:28+00:00,374.84,366.93,369.56,378.27,376.50,379.31,382.18,382.77,382.37,372.31,366.36,366.03,360.94,362.18,362.27,368.86,L7
2005-04-22 21:49:23+00:00,375.36,367.74,370.74,379.06,377.31,380.55,385.40,385.47,383.90,374.06,364.35,364.33,360.11,360.99,360.88,368.41,L7
2005-04-30 21:47:03+00:00,376.12,368.56,371.17,379.15,377.16,380.71,385.24,385.91,384.77,375.96,365.93,366.47,361.39,362.33,362.12,367.54,L5
2005-05-08 21:49:28+00:00,377.23,369.70,371.83,380.43,378.17,382.04,386.57,387.06,386.28,378.42,364.13,366.47,361.39,362.33,362.12,367.29,L7
2005-05-09 21:40:56+00:00,377.23,369.70,371.83,380.43,378.17,382.04,386.57,387.06,386.28,378.42,364.13,366.47,361.39,362.33,362.12,367.82,L5
2005-05-24 21:49:26+00:00,377.23,369.70,371.83,380.43,378.17,382.04,386.57,388.12,387.47,379.99,366.56,368.62,362.71,363.07,362.09,366.49,L7
2005-06-01 21:47:18+00:00,379.41,369.75,372.45,381.44,378.94,382.57,385.32,386.64,385.67,379.29,366.79,367.63,361.25,361.64,360.73,360.72,L5
2005-06-09 21:49:20+00:00,380.25,370.74,373.22,383.68,380.83,384.06,387.13,388.51,386.33,381.55,369.57,370.17,360.19,360.77,360.45,359.00,L7
2005-06-10 21:41:12+00:00,381.05,372.03,374.80,385.23,380.83,384.06,387.13,388.51,386.33,381.55,369.57,370.17,360.19,360.77,360.45,359.00,L5
2005-06-25 21:49:15+00:00,381.06,372.31,374.78,385.05,381.11,383.72,386.93,388.51,386.33,381.55,369.57,370.17,360.19,360.77,360.45,359.00,L7
2005-07-12 21:41:23+00:00,381.06,372.31,374.78,385.05,381.11,383.72,386.93,388.51,386.33,381.55,369.57,370.17,360.19,360.77,358.66,355.70,L5
2005-08-05 21:43:03+00:00,382.46,374.11,375.62,385.65,382.00,384.60,387.62,389.21,387.94,384.08,372.24,372.61,361.51,360.84,357.51,353.43,L7
2005-08-12 21:49:11+00:00,382.46,373.31,374.71,384.30,381.07,383.40,386.90,389.21,387.94,384.08,372.24,374.35,361.51,360.84,357.51,353.43,L7
2005-08-13 21:41:41+00:00,382.71,373.71,375.06,383.98,380.49,382.83,386.18,388.95,387.64,384.17,372.24,373.93,361.94,359.93,358.22,353.43,L5
2005-08-21 21:42:57+00:00,383.55,374.41,375.45,383.19,379.56,380.73,385.11,388.46,387.17,384.18,372.31,373.16,361.91,359.04,357.61,349.95,L7
2005-08-28 21:49:05+00:00,386.34,376.58,377.44,385.27,382.19,382.44,385.61,389.11,387.87,385.23,373.27,374.14,362.93,361.07,358.24,349.29,L7
2005-08-29 21:41:46+00:00,387.28,377.41,378.31,386.38,383.39,383.49,387.28,390.87,389.87,386.70,375.64,375.80,365.25,362.18,358.92,350.27,L5
2005-09-21 21:47:59+00:00,388.00,377.05,378.60,385.96,384.19,384.09,387.42,392.42,391.72,388.29,378.00,376.74,365.39,362.61,359.48,349.85,L5
2005-09-29 21:48:55+00:00,388.36,376.61,378.45,385.90,384.70,384.58,387.93,392.74,391.87,388.28,378.83,378.94,366.12,362.98,360.01,348.87,L7
2005-10-08 21:42:41+00:00,386.25,375.18,376.55,383.84,382.93,382.58,385.08,390.95,391.00,387.55,378.83,378.94,366.12,362.98,359.68,347.79,L7
2005-10-24 21:42:55+00:00,385.71,374.34,375.88,383.39,382.26,381.99,384.19,390.33,391.05,387.66,379.34,379.52,367.69,362.98,359.68,347.79,L7
2005-10-31 21:49:11+00:00,385.08,373.55,375.86,383.61,382.77,381.96,384.23,390.37,391.07,387.53,379.73,378.92,367.45,362.83,359.41,348.61,L7
2005-11-08 21:48:04+00:00,384.70,373.36,375.68,383.44,383.05,381.50,383.76,390.31,391.19,386.88,380.68,379.58,369.08,365.48,361.50,349.49,L5
2005-11-17 21:42:07+00:00,384.16,373.28,375.27,382.68,382.57,381.56,383.79,390.28,391.52,386.87,380.56,379.61,369.64,365.03,361.94,351.36,L5
2005-11-24 21:48:28+00:00,383.70,373.35,375.46,383.11,382.91,381.88,384.11,390.62,391.83,387.00,380.18,378.88,369.29,365.01,362.50,352.28,L5
2005-12-02 21:49:26+00:00,383.95,373.90,374.81,382.44,382.58,381.58,383.92,391.04,392.28,386.62,379.88,378.70,371.55,366.63,365.04,358.34,L7
2005-12-18 21:49:28+00:00,382.20,372.34,373.09,380.35,382.12,381.05,383.29,390.62,391.75,385.20,378.48,377.39,370.88,366.80,365.50,359.79,L7
2006-02-05 21:44:00+00:00,381.16,371.08,372.69,380.44,382.36,381.46,383.28,390.24,391.54,384.59,377.87,376.49,370.01,366.40,367.82,364.78,L5
2006-02-12 21:50:20+00:00,380.89,370.87,372.84,381.54,384.00,382.69,383.86,390.03,391.38,383.65,377.33,375.27,369.31,367.16,368.24,365.14,L5
2006-02-20 21:49:55+00:00,380.89,371.97,374.33,383.44,385.32,385.06,385.10,391.53,393.19,384.74,378.42,376.80,372.23,369.78,368.24,365.14,L7
2006-03-01 21:43:46+00:00,378.32,369.76,371.31,380.09,382.15,381.74,383.30,390.06,391.67,383.35,376.95,375.50,370.94,367.82,367.14,366.08,L7
2006-03-08 21:49:57+00:00,378.32,367.47,369.75,378.42,380.83,380.60,381.27,387.73,389.74,383.35,376.95,375.50,370.94,367.82,367.14,366.08,L7
2006-04-02 21:43:44+00:00,376.69,367.00,369.32,378.08,379.24,379.10,380.13,386.17,388.73,382.56,375.49,373.31,369.48,367.34,366.66,367.30,L7
2006-04-18 21:43:39+00:00,378.29,368.71,370.18,379.25,380.33,380.33,381.61,386.73,388.98,382.93,375.49,373.03,368.95,367.02,367.80,367.72,L7
2006-04-26 21:45:32+00:00,378.07,368.66,369.87,379.17,380.16,379.41,381.45,385.80,386.63,380.81,373.48,371.50,366.78,366.05,366.15,365.96,L5
2006-05-20 21:43:44+00:00,377.24,367.34,368.33,379.85,379.52,378.90,382.03,385.62,385.47,379.72,372.48,370.38,364.58,364.11,364.14,362.81,L7
2006-06-13 21:46:13+00:00,378.43,368.22,370.18,380.73,380.50,379.88,382.86,384.66,384.69,379.32,373.02,371.64,363.71,363.54,363.59,362.92,L5
2006-07-07 21:43:31+00:00,381.05,370.04,371.89,382.39,381.27,379.30,382.86,384.66,384.69,377.30,373.32,371.68,363.42,362.82,362.60,361.29,L7
2006-07-22 21:52:58+00:00,382.69,372.03,374.07,383.97,382.63,380.99,385.31,386.73,385.97,379.55,375.43,373.41,364.88,363.31,362.34,361.29,L5
2006-07-23 21:43:23+00:00,382.69,372.03,374.07,383.97,382.63,380.99,385.31,386.73,385.97,379.55,375.43,373.41,364.88,363.31,362.34,358.06,L7
2006-08-15 21:49:31+00:00,385.22,375.57,377.11,386.21,383.64,380.41,386.00,387.25,385.94,379.71,376.90,374.56,367.09,364.61,360.96,355.68,L7
2006-08-23 21:53:23+00:00,385.65,376.25,378.25,387.08,385.03,381.90,387.81,388.03,385.68,381.05,377.98,376.30,367.87,365.29,361.21,356.51,L5
2006-08-31 21:49:28+00:00,385.83,376.18,379.17,387.89,385.59,382.99,389.11,387.73,386.38,381.70,378.20,376.85,367.65,365.78,361.69,354.97,L7
2006-09-17 21:47:31+00:00,386.96,380.89,383.88,393.12,387.54,384.91,393.52,391.63,388.95,380.89,378.09,376.45,367.13,365.48,361.57,356.25,L5
2006-09-25 21:43:08+00:00,386.96,380.89,384.10,393.24,388.01,386.15,393.83,392.95,390.30,382.30,379.02,377.29,368.09,367.23,363.55,356.25,L7
2006-10-10 21:53:56+00:00,387.78,382.25,384.94,394.94,388.65,386.78,393.15,393.07,390.79,382.48,378.91,377.87,369.06,368.14,364.24,357.84,L5
2006-11-03 21:49:38+00:00,389.52,382.65,385.30,394.76,388.33,386.98,393.44,396.17,394.29,384.38,381.16,380.16,370.77,370.12,366.43,360.65,L7
2006-11-12 21:43:34+00:00,386.61,379.78,382.59,392.09,386.19,386.98,393.44,396.17,394.29,384.38,380.27,378.85,370.15,368.19,365.23,361.68,L7
2006-11-19 21:49:50+00:00,385.13,378.07,380.63,389.80,384.47,384.43,389.69,395.46,393.20,383.33,379.42,378.03,369.36,367.88,364.91,362.08,L7
2006-11-27 21:54:23+00:00,384.64,377.16,379.83,388.95,384.19,384.17,389.69,394.83,394.38,384.61,380.93,380.26,371.62,370.22,367.73,367.48,L5
2006-11-28 21:43:44+00:00,383.01,375.36,378.19,387.37,382.94,382.15,387.92,392.68,393.02,384.61,380.93,380.26,371.62,369.25,367.42,367.66,L7
2006-12-05 21:49:58+00:00,381.88,374.06,376.72,385.84,382.06,382.15,387.92,392.68,393.02,384.61,380.93,380.26,371.62,367.51,365.65,365.62,L7
2006-12-06 21:48:41+00:00,383.67,376.34,379.09,388.76,382.06,382.15,392.40,392.68,398.99,384.61,380.93,380.26,371.62,367.51,365.65,365.62,L5
2006-12-14 21:43:50+00:00,383.42,376.16,378.92,388.66,382.42,383.11,392.40,392.68,398.99,384.61,380.93,381.54,373.01,368.84,366.87,367.00,L7
2006-12-21 21:50:03+00:00,381.79,374.71,377.60,387.16,382.42,383.11,392.40,392.68,398.99,384.61,380.93,381.54,372.15,368.27,366.62,367.34,L7
2006-12-29 21:54:38+00:00,381.95,374.88,378.14,387.61,383.49,384.46,393.69,394.36,400.34,387.28,383.70,384.48,372.15,368.27,366.62,367.34,L5
2007-01-22 21:50:07+00:00,379.04,372.07,375.37,384.82,382.31,382.46,392.89,393.24,400.95,389.58,384.70,386.04,372.85,366.88,365.57,369.54,L7
2007-01-30 21:54:48+00:00,377.98,370.99,374.26,384.11,381.31,381.27,391.35,391.46,398.75,385.32,380.80,382.79,371.01,365.82,365.02,368.95,L5
2007-01-31 21:44:00+00:00,377.98,370.99,374.26,384.11,380.61,380.36,390.22,389.73,396.67,383.66,379.84,381.62,370.31,365.47,364.58,368.95,L7
2007-02-07 21:50:14+00:00,377.42,370.62,373.91,383.85,380.44,380.20,389.30,389.37,396.67,383.66,379.84,381.62,370.31,365.47,364.58,368.95,L7
2007-02-08 21:48:38+00:00,376.56,369.88,373.14,383.00,379.70,380.20,389.30,389.37,396.67,383.66,379.84,381.62,370.31,365.47,364.85,369.15,L5
2007-02-15 21:54:49+00:00,375.76,368.35,371.82,381.95,378.66,379.96,388.76,388.72,394.95,382.62,378.60,380.36,368.88,364.40,363.82,368.72,L5
2007-02-16 21:44:06+00:00,375.76,368.35,371.82,381.95,378.66,379.96,388.76,388.91,394.95,382.62,378.60,380.36,368.88,364.54,363.82,368.72,L7
