,dates,aus0160-0000,aus0160-0001,aus0160-0002,aus0160-0003,aus0160-0004,aus0160-0005,aus0160-0006,aus0160-0007,aus0160-0008,aus0160-0009,aus0160-0010,aus0160-0011,aus0160-0012,aus0160-0013
0,1987-05-22 23:07:20+00:00,137.672874703414,,,,,185.7382904240656,189.43004294396587,189.29087405429735,190.15692277129253,193.62340377369918,194.47775006867911,192.74537451800967,200.31004076176023,215.36376778351976
1,1987-10-06 23:04:27+00:00,184.48992693157297,200.90011337041756,217.07417312709464,236.86828504809492,240.96170436368737,228.87676900878293,221.8024206343667,232.00522487211634,225.14682178246034,223.84082185702295,223.13289652455245,222.08762103959776,216.13771034151566,225.12435592855832
2,1987-10-22 23:04:43+00:00,183.74172120622205,203.38051808838352,217.98853669013252,225.1741631466546,228.52742473307003,234.09829830015687,229.90872074488902,224.66323673155773,225.78462781167113,222.25192595088126,213.70161034194658,213.68445975585186,213.98904164148544,217.72253414101095
3,1987-10-29 23:11:01+00:00,226.1107441134723,190.97793992075788,205.7573156146371,210.95695638298747,211.74034047653086,212.63941812841614,221.11854723393824,218.19150922953258,201.15433297081626,191.37234988514027,192.63479606050765,191.63042032471762,197.1784064930311,202.8910858788991
4,1987-11-14 23:11:23+00:00,234.67547901718297,188.06136418423674,198.03712139243882,202.62492312045848,202.45063321959782,205.4408389532923,204.02427951840556,190.37270341354593,189.85269036428295,181.81592533662217,182.85606019409954,186.61072515901438,191.48040897267433,200.60948854895915
5,1988-02-18 23:12:59+00:00,251.0572826827818,168.69750677546887,189.93307237826255,200.58175402472366,203.93015645872276,202.78219598297758,200.0946458845012,199.8918093022759,188.47055287428645,189.56508691114863,186.6328894102169,187.54708784525968,192.20936340591248,201.97770419973622
6,1988-03-21 23:13:17+00:00,247.90216695976076,175.32437388326096,185.91346407162357,193.06175047537513,190.35158352907703,195.27242665633702,197.15273597054681,193.41542202639621,190.31909929112754,186.19787329971214,186.1390781706649,183.6366698651556,175.90204655162435,200.05945988628278
7,1988-04-22 23:13:28+00:00,161.67243646926838,157.7987826013948,159.8662957921921,163.90830053973878,173.38662049375566,185.04045812809738,191.3454297682849,189.54105943455787,182.86137647524305,173.14255259183088,178.9594997861638,187.04061727263203,196.41667713457008,196.7707094157483
8,1988-05-08 23:13:38+00:00,142.04313108918495,143.69274888054338,154.29165142220918,166.21022497674358,181.50696398590674,185.9602727588947,186.56466242235797,184.79296282344524,186.75960670607506,178.69788020876314,180.90362141501706,190.86789904360592,198.44283371780153,209.79281527185628
9,1988-06-09 23:13:51+00:00,140.41356619928945,151.94470000842318,161.97650632943785,182.4735291650378,203.31919757210107,193.79293984507524,185.65781835162733,186.479920040628,192.18110387810836,180.0739967407506,179.8423573586971,181.55161180100762,193.9908105856616,198.91851011651704
10,1988-06-18 23:07:44+00:00,163.1072292322219,174.90050467206729,176.1991008341742,196.55070218591243,217.67404961140494,213.95350784777008,200.17911155515483,201.48604999004374,204.7104689158748,191.49379342721872,190.6337290789525,200.53595971934087,211.62401383645403,223.33657173096378
11,1988-06-25 23:13:57+00:00,161.24675281985404,170.8834160390969,168.3043763188119,178.46905348457506,204.73825247273973,212.08204795276674,192.1787326576981,195.1716159062894,195.6674070602166,188.40775261961724,189.37069408589628,186.55522124611534,193.71096900943311,199.28903610469635
12,1988-07-27 23:14:02+00:00,152.31544120672717,165.43898162571736,172.41491174476485,179.45731011136021,203.6180206705686,206.76671339404643,192.0007442172204,178.71243867640413,185.14500753745037,184.0373103651924,180.73218068589532,182.1663862272091,184.46104159824182,197.87427670466565
13,1988-08-12 23:14:01+00:00,124.1090448720072,149.2624743724957,154.8236347757969,165.18178925740514,181.4689964060319,184.62663200746218,171.10071772380496,159.68895460766166,178.11183958257982,175.74420043511034,177.31222063947817,172.5606599449287,173.34113627934306,189.14465279985023
14,1988-08-28 23:14:06+00:00,165.99605815362355,168.91287665266768,178.9224299011989,199.20299293721942,202.34263840796237,194.9946006563587,195.14936613058524,196.26090788449588,197.7242229236347,193.45128096997647,194.50722724244022,195.12851768174625,188.91461316615212,202.14961716803867
15,1988-09-29 23:13:57+00:00,244.95472442282284,176.1842231548388,181.13432492299978,205.96498360860616,210.08140506329306,215.33431036032252,216.69296323481993,224.80902797356725,213.64261021058127,214.88447727808142,210.08562099793608,207.6048671149601,200.68268575318854,211.34260045128204
16,1988-10-08 23:07:45+00:00,231.46186173562427,184.40805270658598,192.69857536519464,212.15018308779435,223.62282074010514,228.5971958960892,227.90958930277526,229.75439821563313,232.64580286293017,234.21283713307028,232.6418167172745,232.65877880326767,227.23899066383598,232.16707014113007
17,1988-10-15 23:13:52+00:00,,,,,,,,,,,,,,
18,1988-12-02 23:13:51+00:00,244.2942332372829,164.46427986329704,176.26403328041465,199.72407244482454,212.43054968011603,202.09508362795663,203.72050641868918,208.65743654703928,219.00325521147354,217.81967945857673,232.0946688847926,229.89653384450898,228.14945140608654,228.14366302836817
19,1989-01-19 23:13:18+00:00,197.6508599257066,160.47901309667623,154.06052180694564,163.14855050016644,171.6302952439042,174.17759392714453,188.9713487803846,192.26462312881972,201.1283888747564,212.70640717017494,232.49576062970996,230.16642644779589,229.26928344243808,216.22390105690104
20,1989-03-08 23:12:51+00:00,207.2079543006118,162.30079513835952,169.1850373430437,176.40917174826401,180.3857542944,176.58804647022225,197.646405116751,204.13231401944063,204.35137919267137,223.3305099656235,234.44054805655895,228.57654801578946,234.87075257644364,231.71728742315577
21,1989-05-27 23:11:40+00:00,126.6389921468218,142.8889446645021,145.94433057558348,153.8951949067382,166.4347401867678,187.4419492223988,194.33873892607932,194.99604381470147,211.96416496087093,207.763032932101,204.8349813226077,208.21505880693906,211.35763453401037,212.0902871741253
