,dates,jap0051-0000,jap0051-0001,jap0051-0002,jap0051-0003,jap0051-0004,jap0051-0005,jap0051-0006,jap0051-0007,jap0051-0008,jap0051-0009,jap0051-0010,jap0051-0011,jap0051-0012,jap0051-0013,jap0051-0014,jap0051-0015,jap0051-0016,jap0051-0017,jap0051-0018,jap0051-0019,jap0051-0020,jap0051-0021,jap0051-0022,jap0051-0023,jap0051-0024,jap0051-0025,jap0051-0026,jap0051-0027,jap0051-0028,jap0051-0029,jap0051-0030,jap0051-0031,jap0051-0032,jap0051-0033,jap0051-0034,jap0051-0035,jap0051-0036,jap0051-0037,jap0051-0038,jap0051-0039,jap0051-0040,jap0051-0041,jap0051-0042,jap0051-0043,jap0051-0044
0,1984-04-26 00:41:23+00:00,159.17678096615523,166.67110013140135,165.41901239185222,165.752750029579,176.46087961116987,179.9302832886166,189.73374436104234,181.8265312422064,174.49065024788928,174.4348019966553,177.29566586825766,180.30685864815942,181.71487871994228,176.10990008650668,178.34364382610872,179.63215252564234,189.3640023421573,186.9859803962229,182.5549243872994,186.2625325544708,182.9186668133575,176.086566699273,171.72870213109096,,170.45273889352111,169.97042184404444,165.16522435924801,164.96595665646763,166.38886035771714,159.84759259349013,157.89930408358376,160.85642933454903,165.76156698000761,160.23707073963615,152.98085529166292,158.2645704867732,154.7422868028085,157.78387934925195,147.52559403705789,130.75136377016264,116.0768014166636,125.0630523166129,130.15182837720496,122.55350381806183,98.67682964765658
1,1984-06-13 00:42:06+00:00,158.06247690288765,163.01935631663943,168.6845915566896,167.0393066545528,171.89837204387868,177.92961085760902,180.72049430104556,191.32434468409912,191.66577266837174,182.8290848122198,171.80835955332935,173.47420828504426,171.95906324469166,176.39960248780977,172.65241766864358,175.03851040788345,174.077119891355,177.86680688509884,176.69482266037707,167.56406754719782,173.88335371332118,169.69329833714406,164.3724123091601,,157.52773215771862,165.33394332747875,159.3530379565878,154.28015608555936,147.76331830835292,131.78842476215388,138.45897479743405,136.53259732142925,147.30315818102997,146.35379085608994,145.0946485139757,145.19844208363864,135.4073123929208,136.74715718542703,,126.76504225805847,123.1543532888681,110.4282806432806,130.17761187179164,131.57424327998487,
2,1984-07-31 00:43:06+00:00,156.85271500833016,165.4220615561235,167.06863832920874,171.0136924947777,180.33180491490478,182.26422479921473,189.20139385688145,187.78873644633853,182.93695748147252,179.21927547084923,167.8272060158689,171.36833520125822,175.78243981401107,175.75262419259235,176.2958754452045,172.7287471301951,172.2894250035498,162.8758542463999,158.28837749129625,172.80045592255394,175.29560291961872,176.01051842089615,173.11122702056247,,167.59660385395054,169.71088105969008,160.26712027464532,157.12398598036125,151.57096952270152,148.2026834825041,148.97711241473436,143.77147940338332,155.67483254622903,152.25421600342875,151.8866052146679,151.87325656948974,145.27757516836706,144.60819974565874,139.06341333492966,137.9363157171463,131.64776648926116,128.27863227978477,137.15750757083623,127.28958955363811,100.96451840929842
3,1984-09-17 00:43:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-12-22 00:43:59+00:00,178.49527094747205,185.56175022473562,190.4348244673817,192.97813317958762,192.0699993163618,192.15414787240485,196.58490088570906,197.96141425216626,206.11468970747973,202.5040880377596,199.82206213431954,200.3854078723102,202.1012974235452,196.93706291876603,196.87028080839258,196.4706644419508,199.46182929929185,189.77352232864538,196.4017370035542,195.61862162318255,195.45847401240033,195.9799100450343,193.18080514725955,186.06968842848437,187.25281244386073,190.85657251391203,185.48536302768167,179.63901108787957,179.58408406025004,175.73809803226493,172.1498476534016,178.5852851828702,179.57061647527215,174.05818868969848,172.05420813020606,178.63773903451067,169.66869719221424,172.28210659765801,174.20628587708566,154.98497602255574,153.82065215078316,152.93012747767256,149.76250091206535,141.58987721842513,119.27347126276153
5,1985-01-07 00:44:07+00:00,181.88717149023614,179.05775404042473,192.93947807297585,188.69408835446285,191.53889846088745,199.9143356983714,210.63530184615982,205.2415870748498,208.85823024444772,204.86763963549228,193.10267133692028,186.78652927185763,,195.17652833572365,173.2953604140022,188.92133734678242,198.10808711625504,189.29808425946996,,189.34366085276852,,,,,,,,,,,,161.97364330013517,174.63505056698162,,,,,,156.07986335617417,138.94185955889068,,,,,
6,1985-06-16 00:43:55+00:00,,,,,,,,,,,,,,,,,,,,151.04128305663227,158.34099330209364,162.05181908078595,156.22330242118528,152.88846509455286,,160.09850870681464,160.7913398889823,157.64943839010851,152.25574879578426,161.10550568261993,167.1061482343943,166.8558271249233,163.5443624747105,159.19381177935028,160.78449270059954,152.54652475095784,152.0500396402128,153.72461473859607,151.42543785093895,154.71121674790987,153.35776136566543,150.75652816215515,155.97947471797974,147.7869079219221,146.004847805661
7,1985-08-19 00:43:51+00:00,179.82931137915065,180.71289879104935,187.64673123034177,189.2745773877728,182.2242616610461,181.16558346945365,183.63794238318474,183.62912853240425,189.9986042383175,188.91174430499572,183.8510189563026,190.4813439763857,187.93698769335649,190.0550382538661,190.0565616488664,193.4485694645691,196.35415587086112,185.3928485398361,189.8766638096238,185.66885890351384,182.1579799913329,184.11496967167864,177.65668900641515,161.58956667657418,,161.39355539457688,158.7473675801129,159.32220599125623,161.54933607018913,153.34182518349806,156.1381268716341,162.6115493996664,159.8789726484121,160.27059612814335,159.22873248457336,151.5803550870232,149.2974153540852,160.16999842090073,158.14104674876927,160.65210589748241,162.51219330133156,152.63783388516262,147.3651046566252,138.21185193608383,138.13053817493756
8,1985-09-27 00:49:10+00:00,184.878267315907,186.02633312664568,184.32016848627913,189.79934138090212,193.3903199566296,200.57427472080397,199.32222868092768,197.75193614511977,200.97837678356876,196.47112811603017,199.80641194376017,204.45043518273238,188.52112234381104,190.72309255335807,190.28989363062982,189.2190916648435,190.2534188973606,184.23671933245743,182.4511266749791,183.81126391046323,186.60447040860876,188.77443688983837,179.257015142915,172.18653834709494,173.18691929478697,164.7150661747686,166.9849529425612,165.30308271697123,160.68803957031415,154.57503534180506,155.3125826823878,152.03173941022916,158.51216292398607,153.71955460329903,158.1497825484459,155.72880520026231,148.84319291107263,149.67864167069757,152.29926441564064,153.4421367935381,154.90034509431584,150.5128102907838,153.98449655460803,150.93634312373058,144.8021175359012
9,1985-10-22 00:42:42+00:00,189.2801084881191,196.0109027928672,194.1168734201534,197.8935397901187,197.53536001126795,204.23987754282743,206.14562668923296,203.84250097934265,202.61843799961767,203.56883612237652,203.92529727515765,213.2286993123246,205.9105988504626,192.91500572459367,192.80546507569153,201.8373900328638,198.06635928946307,200.59533276102974,196.9624681619425,189.81275287560152,192.1730582159561,198.44731302615799,207.4870957341057,202.6771819535774,200.585172877636,195.69049916574792,185.63266488337774,176.87849588186467,175.04924807918405,173.97753607360767,173.8388475368829,175.64167403920447,176.71585522863438,171.09454789943672,164.31365050799795,173.0515306750646,177.06124951953518,175.26618548210973,179.6336913153026,169.95323825329478,169.87239941601956,172.5953145408422,175.04861726088436,168.88688064068853,156.5158626441424
