dates,nzd0258-0000,nzd0258-0001,nzd0258-0002,nzd0258-0003,nzd0258-0004,nzd0258-0005,nzd0258-0006,nzd0258-0007,nzd0258-0008,nzd0258-0009,nzd0258-0010,nzd0258-0011,nzd0258-0012,satname
1999-12-25 21:59:16+00:00,330.54,313.10,325.24,332.95,336.77,336.60,330.56,328.17,329.82,339.60,331.14,332.36,346.53,L7
2000-01-10 21:59:16+00:00,333.54,321.54,330.91,339.39,341.80,337.38,331.48,332.48,341.00,349.00,344.57,342.49,344.06,L7
2000-01-26 21:59:14+00:00,336.11,321.54,338.77,342.08,341.52,341.92,337.11,337.07,353.08,356.75,353.93,344.84,341.59,L7
2000-03-14 21:58:59+00:00,339.25,333.82,341.40,343.09,343.69,343.98,343.58,342.68,357.92,360.86,356.50,345.49,340.17,L7
2000-03-30 21:58:57+00:00,340.79,335.50,343.42,344.12,345.11,344.23,346.95,346.31,358.83,359.17,355.42,346.67,340.69,L7
2000-07-04 21:58:02+00:00,343.36,342.85,346.32,348.40,344.62,344.51,348.68,346.22,359.88,361.39,361.49,350.25,339.23,L7
2000-08-05 21:57:32+00:00,347.81,341.22,341.70,342.36,336.86,337.72,346.84,337.89,347.77,356.61,356.31,353.25,339.35,L7
2000-09-22 21:56:53+00:00,333.81,332.44,339.17,341.10,334.43,335.01,341.32,329.45,335.13,345.83,347.86,354.35,340.82,L7
2000-11-09 21:56:45+00:00,327.10,332.31,335.44,343.64,333.07,335.23,333.60,318.65,323.43,337.31,340.37,349.33,341.61,L7
2000-11-25 21:56:47+00:00,326.89,328.54,326.32,339.42,335.46,335.41,332.18,319.25,321.82,331.48,333.79,344.60,343.84,L7
2001-03-17 21:56:40+00:00,327.90,327.15,324.84,345.55,349.86,347.67,340.40,327.95,324.34,324.78,331.07,343.34,350.59,L7
2001-04-02 21:56:30+00:00,316.67,329.26,331.33,346.57,356.22,355.72,348.34,335.19,332.22,326.67,328.47,340.87,354.49,L7
2001-06-05 21:56:04+00:00,304.56,329.54,333.75,348.72,354.00,359.46,357.11,346.73,345.03,341.50,342.73,355.85,370.84,L7
2001-09-09 21:55:00+00:00,308.20,332.25,336.74,344.49,349.45,355.11,360.86,354.07,354.27,350.08,356.45,354.33,358.68,L7
2001-10-11 21:54:33+00:00,315.48,326.73,322.81,335.61,335.02,341.81,351.53,350.80,355.09,361.37,366.38,354.94,342.96,L7
2002-02-16 21:55:18+00:00,319.73,327.60,326.61,341.44,345.08,348.20,360.01,357.57,357.93,363.77,363.97,359.00,352.76,L7
